# event_ticker=KXATPMATCH-26FEB16MEDSHA
# final_score=6-4 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Juncheng Shang
# kalshi_date=2026-02-16
timestamp,Daniil Medvedev,Juncheng Shang
2026-02-16T06:21:00Z,80.00,
2026-02-16T06:50:00Z,80.00,21.00
2026-02-16T06:52:00Z,80.00,21.00
2026-02-16T06:59:00Z,80.00,21.00
2026-02-16T07:25:00Z,80.00,21.00
2026-02-16T07:41:00Z,80.00,21.00
2026-02-16T07:45:00Z,80.00,21.00
2026-02-16T07:49:00Z,80.00,21.00
2026-02-16T07:51:00Z,80.00,21.00
2026-02-16T07:52:00Z,80.00,21.00
2026-02-16T08:03:00Z,80.00,21.00
2026-02-16T08:04:00Z,80.00,21.00
2026-02-16T08:08:00Z,80.00,21.00
2026-02-16T08:11:00Z,80.00,21.00
2026-02-16T08:18:00Z,80.00,21.00
2026-02-16T08:22:00Z,80.00,21.00
2026-02-16T08:40:00Z,80.00,21.00
2026-02-16T08:45:00Z,80.00,21.00
2026-02-16T08:49:00Z,80.00,21.00
2026-02-16T09:00:00Z,80.00,21.00
2026-02-16T09:05:00Z,80.00,21.00
2026-02-16T09:07:00Z,80.00,21.00
2026-02-16T09:12:00Z,80.00,21.04
2026-02-16T09:14:00Z,80.00,21.04
2026-02-16T09:21:00Z,80.00,21.04
2026-02-16T10:02:00Z,80.00,21.04
2026-02-16T10:09:00Z,80.00,21.04
2026-02-16T10:13:00Z,80.00,21.04
2026-02-16T10:18:00Z,80.00,21.04
2026-02-16T10:33:00Z,80.00,21.04
2026-02-16T10:34:00Z,80.00,21.04
2026-02-16T10:40:00Z,79.00,21.04
2026-02-16T10:49:00Z,80.00,21.04
2026-02-16T10:56:00Z,79.00,21.04
2026-02-16T10:57:00Z,79.00,21.04
2026-02-16T10:58:00Z,80.00,21.04
2026-02-16T11:00:00Z,80.00,21.04
2026-02-16T11:05:00Z,80.00,21.04
2026-02-16T11:10:00Z,80.00,21.04
2026-02-16T11:11:00Z,80.00,21.04
2026-02-16T11:20:00Z,80.00,22.00
2026-02-16T11:24:00Z,80.00,22.00
2026-02-16T11:42:00Z,80.00,22.00
2026-02-16T11:44:00Z,79.00,22.00
2026-02-16T11:53:00Z,79.00,22.00
2026-02-16T12:13:00Z,79.00,22.00
2026-02-16T12:14:00Z,78.00,22.00
2026-02-16T12:31:00Z,78.00,22.00
2026-02-16T12:33:00Z,78.00,22.00
2026-02-16T12:34:00Z,78.00,22.00
2026-02-16T12:36:00Z,78.00,22.00
2026-02-16T12:39:00Z,78.00,22.00
2026-02-16T12:44:00Z,78.00,22.00
2026-02-16T12:49:00Z,78.00,22.00
2026-02-16T12:53:00Z,78.00,22.00
2026-02-16T12:57:00Z,78.00,22.00
2026-02-16T12:59:00Z,78.00,22.00
2026-02-16T13:03:00Z,78.00,22.00
2026-02-16T13:04:00Z,78.00,22.00
2026-02-16T13:06:00Z,78.00,22.00
2026-02-16T13:16:00Z,78.00,22.00
2026-02-16T13:23:00Z,78.00,22.00
2026-02-16T13:24:00Z,77.00,22.00
2026-02-16T13:27:00Z,78.00,22.00
2026-02-16T13:37:00Z,78.00,22.00
2026-02-16T13:38:00Z,78.00,22.00
2026-02-16T13:41:00Z,78.00,22.00
2026-02-16T13:42:00Z,78.00,22.00
2026-02-16T13:43:00Z,78.00,22.00
2026-02-16T13:46:00Z,78.00,22.00
2026-02-16T13:52:00Z,78.00,23.00
2026-02-16T13:57:00Z,78.00,23.00
2026-02-16T14:03:00Z,78.00,23.00
2026-02-16T14:12:00Z,78.00,23.00
2026-02-16T14:18:00Z,78.00,23.00
2026-02-16T14:19:00Z,78.00,23.00
2026-02-16T14:20:00Z,78.00,22.00
2026-02-16T14:25:00Z,78.00,22.00
2026-02-16T14:27:00Z,77.00,22.00
2026-02-16T14:29:00Z,77.00,24.00
2026-02-16T14:30:00Z,77.00,24.00
2026-02-16T14:31:00Z,77.00,24.00
2026-02-16T14:32:00Z,77.00,24.00
2026-02-16T14:34:00Z,77.00,24.00
2026-02-16T14:37:00Z,77.00,24.00
2026-02-16T14:41:00Z,77.00,24.00
2026-02-16T14:43:00Z,77.00,24.00
2026-02-16T14:44:00Z,77.00,24.00
2026-02-16T14:45:00Z,77.00,24.00
2026-02-16T14:47:00Z,77.00,24.00
2026-02-16T14:49:00Z,77.00,24.00
2026-02-16T14:51:00Z,77.00,24.00
2026-02-16T14:54:00Z,77.00,24.00
2026-02-16T14:55:00Z,77.00,24.00
2026-02-16T14:56:00Z,77.00,24.00
2026-02-16T14:59:00Z,77.00,24.00
2026-02-16T15:01:00Z,77.00,24.00
2026-02-16T15:02:00Z,77.00,24.00
2026-02-16T15:05:00Z,77.00,24.00
2026-02-16T15:06:00Z,76.04,24.00
2026-02-16T15:07:00Z,77.00,24.00
2026-02-16T15:08:00Z,77.00,24.00
2026-02-16T15:09:00Z,77.00,24.00
2026-02-16T15:11:00Z,77.00,24.00
2026-02-16T15:13:00Z,77.02,24.00
2026-02-16T15:14:00Z,78.00,24.00
2026-02-16T15:15:00Z,78.00,24.00
2026-02-16T15:16:00Z,78.00,24.00
2026-02-16T15:17:00Z,78.00,24.00
2026-02-16T15:20:00Z,78.00,24.00
2026-02-16T15:21:00Z,78.00,24.00
2026-02-16T15:23:00Z,78.00,24.00
2026-02-16T15:24:00Z,78.00,24.00
2026-02-16T15:29:00Z,78.00,24.00
2026-02-16T15:31:00Z,78.00,24.00
2026-02-16T15:33:00Z,78.00,24.00
2026-02-16T15:35:00Z,78.00,24.00
2026-02-16T15:36:00Z,78.00,23.00
2026-02-16T15:39:00Z,78.00,23.00
2026-02-16T15:40:00Z,78.00,23.00
2026-02-16T15:42:00Z,78.00,23.00
2026-02-16T15:43:00Z,78.00,23.00
2026-02-16T15:44:00Z,79.00,23.00
2026-02-16T15:45:00Z,79.00,23.00
2026-02-16T15:46:00Z,79.00,23.00
2026-02-16T15:48:00Z,79.00,23.00
2026-02-16T15:50:00Z,79.00,23.00
2026-02-16T15:51:00Z,78.07,23.00
2026-02-16T15:57:00Z,79.00,23.00
2026-02-16T15:59:00Z,79.00,23.00
2026-02-16T16:00:00Z,78.00,23.00
2026-02-16T16:01:00Z,79.00,23.00
2026-02-16T16:02:00Z,78.00,23.00
2026-02-16T16:03:00Z,78.00,23.00
2026-02-16T16:05:00Z,79.00,23.00
2026-02-16T16:06:00Z,79.00,23.00
2026-02-16T16:07:00Z,79.00,23.00
2026-02-16T16:08:00Z,77.00,23.00
2026-02-16T16:09:00Z,79.00,23.00
2026-02-16T16:10:00Z,79.00,22.00
2026-02-16T16:11:00Z,78.37,23.00
2026-02-16T16:12:00Z,77.00,23.00
2026-02-16T16:13:00Z,79.00,23.00
2026-02-16T16:14:00Z,79.00,23.00
2026-02-16T16:16:00Z,79.00,23.00
2026-02-16T16:18:00Z,79.00,23.00
2026-02-16T16:19:00Z,79.00,23.00
2026-02-16T16:20:00Z,79.00,23.00
2026-02-16T16:21:00Z,79.00,23.00
2026-02-16T16:22:00Z,79.00,23.00
2026-02-16T16:23:00Z,78.00,23.00
2026-02-16T16:25:00Z,78.00,23.00
2026-02-16T16:26:00Z,78.00,23.00
2026-02-16T16:27:00Z,78.00,23.00
2026-02-16T16:28:00Z,78.00,23.00
2026-02-16T16:29:00Z,78.00,23.00
2026-02-16T16:30:00Z,78.00,23.00
2026-02-16T16:31:00Z,78.00,23.00
2026-02-16T16:33:00Z,78.00,23.00
2026-02-16T16:34:00Z,78.00,23.00
2026-02-16T16:35:00Z,78.00,23.00
2026-02-16T16:37:00Z,78.00,23.00
2026-02-16T16:38:00Z,78.00,23.00
2026-02-16T16:39:00Z,78.00,23.00
2026-02-16T16:40:00Z,78.00,23.00
2026-02-16T16:41:00Z,79.00,23.00
2026-02-16T16:42:00Z,79.00,23.00
2026-02-16T16:43:00Z,80.00,23.00
2026-02-16T16:44:00Z,80.00,23.00
2026-02-16T16:45:00Z,80.00,23.00
2026-02-16T16:46:00Z,80.00,23.00
