# event_ticker=KXATPMATCH-25SEP18VUKGOF
# final_score=6-4 1-6 6-1
# match_winner=Aleksandar Vukic
# fav_player=Aleksandar Vukic
# dog_player=David Goffin
# kalshi_date=2025-09-18
timestamp,Aleksandar Vukic,David Goffin
2025-09-19T12:47:00Z,55.00,44.00
2025-09-19T12:49:00Z,57.05,44.00
2025-09-19T12:53:00Z,57.00,44.00
2025-09-19T12:54:00Z,57.00,44.00
2025-09-19T12:55:00Z,57.00,44.00
2025-09-19T12:58:00Z,56.61,44.00
2025-09-19T13:00:00Z,56.61,44.00
2025-09-19T13:05:00Z,57.00,44.00
2025-09-19T13:06:00Z,57.13,44.42
2025-09-19T13:08:00Z,57.00,44.42
2025-09-19T13:09:00Z,57.00,45.00
2025-09-19T13:10:00Z,57.00,45.00
2025-09-19T13:14:00Z,57.00,45.00
2025-09-19T13:15:00Z,57.00,45.00
2025-09-19T13:16:00Z,57.00,45.00
2025-09-19T13:18:00Z,57.03,42.78
2025-09-19T13:19:00Z,57.00,42.78
2025-09-19T13:20:00Z,58.00,44.00
2025-09-19T13:21:00Z,57.20,43.00
2025-09-19T13:22:00Z,57.00,43.00
2025-09-19T13:23:00Z,58.03,43.00
2025-09-19T13:25:00Z,57.00,44.00
2025-09-19T13:26:00Z,57.00,44.00
2025-09-19T13:27:00Z,57.00,44.00
2025-09-19T13:28:00Z,57.20,44.00
2025-09-19T13:29:00Z,57.62,44.00
2025-09-19T13:30:00Z,57.14,44.00
2025-09-19T13:31:00Z,57.14,44.00
2025-09-19T13:32:00Z,57.00,44.00
2025-09-19T13:33:00Z,57.14,44.00
2025-09-19T13:35:00Z,57.00,44.00
2025-09-19T13:36:00Z,57.00,44.00
2025-09-19T13:37:00Z,57.00,44.00
2025-09-19T13:38:00Z,57.00,44.00
2025-09-19T13:39:00Z,57.00,44.00
2025-09-19T13:40:00Z,57.00,44.00
2025-09-19T13:43:00Z,57.00,44.00
2025-09-19T13:44:00Z,57.00,44.23
2025-09-19T13:45:00Z,57.00,46.00
2025-09-19T13:46:00Z,57.00,46.00
2025-09-19T13:48:00Z,57.00,46.00
2025-09-19T13:51:00Z,56.01,45.25
2025-09-19T13:52:00Z,56.01,46.00
2025-09-19T13:54:00Z,56.00,46.00
2025-09-19T13:55:00Z,56.97,46.01
2025-09-19T13:56:00Z,56.45,46.01
2025-09-19T13:57:00Z,56.94,45.93
2025-09-19T13:58:00Z,56.90,45.43
2025-09-19T13:59:00Z,57.00,45.43
2025-09-19T14:00:00Z,57.41,45.00
2025-09-19T14:01:00Z,57.65,45.44
2025-09-19T14:02:00Z,56.76,45.63
2025-09-19T14:03:00Z,56.65,45.00
2025-09-19T14:04:00Z,57.18,45.00
2025-09-19T14:05:00Z,58.27,45.00
2025-09-19T14:06:00Z,58.13,45.00
2025-09-19T14:07:00Z,58.58,45.73
2025-09-19T14:08:00Z,58.00,47.12
2025-09-19T14:09:00Z,59.36,45.91
2025-09-19T14:10:00Z,60.27,44.17
2025-09-19T14:11:00Z,60.14,43.00
2025-09-19T14:12:00Z,60.14,43.00
2025-09-19T14:13:00Z,55.48,49.25
2025-09-19T14:14:00Z,52.10,49.03
2025-09-19T14:15:00Z,52.58,49.95
2025-09-19T14:16:00Z,52.51,49.95
2025-09-19T14:17:00Z,51.18,52.08
2025-09-19T14:18:00Z,47.23,58.23
2025-09-19T14:19:00Z,47.25,56.24
2025-09-19T14:20:00Z,47.77,49.63
2025-09-19T14:21:00Z,52.60,49.04
2025-09-19T14:22:00Z,51.00,50.00
2025-09-19T14:23:00Z,49.90,55.41
2025-09-19T14:24:00Z,48.89,54.66
2025-09-19T14:25:00Z,46.76,55.63
2025-09-19T14:26:00Z,42.61,57.17
2025-09-19T14:27:00Z,48.25,54.84
2025-09-19T14:28:00Z,53.12,50.17
2025-09-19T14:29:00Z,52.35,46.48
2025-09-19T14:30:00Z,49.46,51.43
2025-09-19T14:31:00Z,48.00,54.00
2025-09-19T14:32:00Z,48.00,53.42
2025-09-19T14:33:00Z,52.09,50.00
2025-09-19T14:34:00Z,53.99,48.00
2025-09-19T14:35:00Z,50.88,52.00
2025-09-19T14:36:00Z,46.86,52.85
2025-09-19T14:37:00Z,48.28,53.00
2025-09-19T14:38:00Z,43.11,53.00
2025-09-19T14:39:00Z,49.99,53.49
2025-09-19T14:40:00Z,46.42,53.83
2025-09-19T14:41:00Z,49.80,50.35
2025-09-19T14:42:00Z,51.00,50.35
2025-09-19T14:43:00Z,52.88,46.00
2025-09-19T14:44:00Z,62.36,38.21
2025-09-19T14:45:00Z,72.81,26.96
2025-09-19T14:46:00Z,73.35,27.19
2025-09-19T14:47:00Z,69.96,30.21
2025-09-19T14:48:00Z,72.37,26.01
2025-09-19T14:49:00Z,75.95,25.43
2025-09-19T14:50:00Z,76.39,25.27
2025-09-19T14:51:00Z,76.19,25.43
2025-09-19T14:52:00Z,71.73,29.03
2025-09-19T14:53:00Z,68.90,28.46
2025-09-19T14:54:00Z,63.23,39.47
2025-09-19T14:55:00Z,58.52,42.90
2025-09-19T14:56:00Z,57.24,37.59
2025-09-19T14:57:00Z,56.79,45.92
2025-09-19T14:58:00Z,55.00,46.16
2025-09-19T14:59:00Z,52.92,48.67
2025-09-19T15:00:00Z,57.37,43.92
2025-09-19T15:01:00Z,56.84,45.91
2025-09-19T15:02:00Z,51.72,47.66
2025-09-19T15:03:00Z,50.95,49.11
2025-09-19T15:04:00Z,52.94,50.01
2025-09-19T15:05:00Z,51.00,49.95
2025-09-19T15:06:00Z,45.14,54.77
2025-09-19T15:07:00Z,47.41,54.15
2025-09-19T15:08:00Z,49.00,49.63
2025-09-19T15:09:00Z,54.89,45.95
2025-09-19T15:10:00Z,59.78,41.99
2025-09-19T15:11:00Z,54.68,45.89
2025-09-19T15:12:00Z,52.96,47.19
2025-09-19T15:13:00Z,53.76,47.69
2025-09-19T15:14:00Z,62.20,38.37
2025-09-19T15:15:00Z,57.75,42.06
2025-09-19T15:16:00Z,53.98,45.14
2025-09-19T15:17:00Z,52.21,47.00
2025-09-19T15:18:00Z,50.64,50.68
2025-09-19T15:19:00Z,47.90,53.87
2025-09-19T15:20:00Z,42.34,57.68
2025-09-19T15:21:00Z,43.10,59.47
2025-09-19T15:22:00Z,40.69,61.04
2025-09-19T15:23:00Z,41.00,60.13
2025-09-19T15:24:00Z,41.00,60.97
2025-09-19T15:25:00Z,39.87,65.76
2025-09-19T15:26:00Z,44.48,59.69
2025-09-19T15:27:00Z,49.81,50.78
2025-09-19T15:28:00Z,44.82,59.79
2025-09-19T15:29:00Z,42.01,59.48
2025-09-19T15:30:00Z,37.79,62.48
2025-09-19T15:31:00Z,33.45,67.88
2025-09-19T15:32:00Z,45.00,58.03
2025-09-19T15:33:00Z,41.30,59.54
2025-09-19T15:34:00Z,43.13,60.10
2025-09-19T15:35:00Z,43.10,53.86
2025-09-19T15:36:00Z,47.63,53.89
2025-09-19T15:37:00Z,48.68,51.68
2025-09-19T15:38:00Z,49.84,49.85
2025-09-19T15:39:00Z,49.02,51.42
2025-09-19T15:40:00Z,57.31,48.91
2025-09-19T15:41:00Z,78.44,20.06
2025-09-19T15:42:00Z,74.56,24.53
2025-09-19T15:43:00Z,80.11,22.98
2025-09-19T15:44:00Z,85.73,15.58
2025-09-19T15:45:00Z,86.27,14.88
2025-09-19T15:46:00Z,89.08,11.20
2025-09-19T15:47:00Z,87.72,12.26
2025-09-19T15:48:00Z,88.89,11.75
2025-09-19T15:49:00Z,95.95,3.84
2025-09-19T15:50:00Z,98.42,1.66
2025-09-19T15:51:00Z,99.00,1.00
2025-09-19T15:52:00Z,96.87,3.35
2025-09-19T15:53:00Z,98.86,2.51
2025-09-19T15:54:00Z,98.71,2.50
2025-09-19T15:55:00Z,98.71,1.00
2025-09-19T15:56:00Z,99.00,1.00
2025-09-19T15:58:00Z,99.00,1.00
2025-09-19T15:59:00Z,99.00,1.00
2025-09-19T16:01:00Z,99.00,1.00
