# event_ticker=KXATPMATCH-26APR15RINFON
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Joao Fonseca
# fav_player=Arthur Rinderknech
# dog_player=Joao Fonseca
# kalshi_date=2026-04-15
timestamp,Arthur Rinderknech,Joao Fonseca
2026-04-15T00:24:00Z,27.00,75.00
2026-04-15T00:25:00Z,27.00,75.00
2026-04-15T00:27:00Z,27.00,75.00
2026-04-15T00:28:00Z,27.00,75.00
2026-04-15T00:43:00Z,27.00,75.00
2026-04-15T00:48:00Z,25.00,75.00
2026-04-15T00:49:00Z,25.00,75.00
2026-04-15T00:51:00Z,25.00,75.00
2026-04-15T00:59:00Z,27.00,75.00
2026-04-15T01:01:00Z,27.00,75.00
2026-04-15T01:02:00Z,27.00,75.00
2026-04-15T01:05:00Z,27.00,75.00
2026-04-15T01:06:00Z,27.00,75.00
2026-04-15T01:07:00Z,27.00,75.00
2026-04-15T01:08:00Z,27.00,75.00
2026-04-15T01:09:00Z,27.00,75.00
2026-04-15T01:17:00Z,27.00,75.00
2026-04-15T01:21:00Z,27.00,75.00
2026-04-15T01:24:00Z,27.00,75.00
2026-04-15T01:27:00Z,27.00,75.00
2026-04-15T01:33:00Z,27.00,75.00
2026-04-15T01:36:00Z,27.00,75.00
2026-04-15T01:37:00Z,26.00,75.00
2026-04-15T01:38:00Z,26.00,75.00
2026-04-15T01:42:00Z,27.00,75.00
2026-04-15T01:44:00Z,27.00,75.00
2026-04-15T02:05:00Z,27.00,75.00
2026-04-15T02:06:00Z,27.00,75.00
2026-04-15T02:11:00Z,27.00,75.00
2026-04-15T02:13:00Z,27.00,75.00
2026-04-15T02:14:00Z,27.00,75.00
2026-04-15T02:17:00Z,27.00,75.00
2026-04-15T02:18:00Z,27.00,75.00
2026-04-15T02:27:00Z,27.00,75.00
2026-04-15T02:28:00Z,27.00,75.00
2026-04-15T02:32:00Z,27.00,74.01
2026-04-15T02:35:00Z,27.00,74.01
2026-04-15T02:36:00Z,27.00,74.01
2026-04-15T02:38:00Z,27.00,74.01
2026-04-15T02:40:00Z,27.00,75.00
2026-04-15T02:42:00Z,27.00,75.00
2026-04-15T02:43:00Z,27.00,75.00
2026-04-15T02:44:00Z,27.00,75.00
2026-04-15T02:48:00Z,27.00,75.00
2026-04-15T02:52:00Z,27.00,75.00
2026-04-15T02:55:00Z,27.00,75.00
2026-04-15T03:01:00Z,26.00,75.00
2026-04-15T03:04:00Z,26.00,75.00
2026-04-15T03:05:00Z,27.00,75.00
2026-04-15T03:06:00Z,27.00,75.00
2026-04-15T03:07:00Z,27.93,75.00
2026-04-15T03:10:00Z,27.93,75.00
2026-04-15T03:13:00Z,28.00,75.00
2026-04-15T03:33:00Z,27.00,75.00
2026-04-15T03:40:00Z,28.00,75.00
2026-04-15T03:42:00Z,28.00,75.00
2026-04-15T03:45:00Z,28.00,75.00
2026-04-15T03:48:00Z,28.00,75.00
2026-04-15T03:49:00Z,28.00,74.00
2026-04-15T03:50:00Z,28.00,74.00
2026-04-15T03:55:00Z,28.00,74.00
2026-04-15T03:59:00Z,28.00,74.00
2026-04-15T04:01:00Z,28.00,74.00
2026-04-15T04:02:00Z,28.00,74.00
2026-04-15T04:12:00Z,28.00,74.00
2026-04-15T04:14:00Z,28.00,74.00
2026-04-15T04:18:00Z,28.00,74.00
2026-04-15T04:19:00Z,28.00,74.00
2026-04-15T04:21:00Z,29.00,74.00
2026-04-15T04:26:00Z,29.00,73.00
2026-04-15T04:28:00Z,28.00,73.00
2026-04-15T04:30:00Z,28.00,74.00
2026-04-15T04:34:00Z,28.00,74.00
2026-04-15T04:35:00Z,28.00,74.00
2026-04-15T04:36:00Z,28.00,73.06
2026-04-15T04:37:00Z,28.00,73.06
2026-04-15T04:38:00Z,27.00,74.00
2026-04-15T04:48:00Z,27.00,74.00
2026-04-15T04:49:00Z,27.00,74.00
2026-04-15T04:50:00Z,28.00,74.00
2026-04-15T04:51:00Z,28.00,74.00
2026-04-15T04:52:00Z,28.00,73.94
2026-04-15T04:53:00Z,28.00,74.00
2026-04-15T04:55:00Z,28.00,74.00
2026-04-15T04:56:00Z,27.13,74.00
2026-04-15T04:57:00Z,27.13,74.00
2026-04-15T04:58:00Z,28.00,74.00
2026-04-15T04:59:00Z,28.00,74.00
2026-04-15T05:01:00Z,28.00,74.00
2026-04-15T05:02:00Z,28.00,74.00
2026-04-15T05:03:00Z,28.00,74.01
2026-04-15T05:04:00Z,28.00,74.77
2026-04-15T05:05:00Z,28.00,75.00
2026-04-15T05:06:00Z,28.00,74.00
2026-04-15T05:07:00Z,28.00,74.00
2026-04-15T05:08:00Z,28.00,74.00
2026-04-15T05:10:00Z,28.00,74.00
2026-04-15T05:12:00Z,28.00,74.00
2026-04-15T05:14:00Z,28.00,74.55
2026-04-15T05:15:00Z,28.00,75.00
2026-04-15T05:16:00Z,28.00,75.00
2026-04-15T05:17:00Z,28.00,73.00
2026-04-15T05:19:00Z,28.00,75.00
2026-04-15T05:20:00Z,28.00,75.00
2026-04-15T05:21:00Z,28.00,75.00
2026-04-15T05:22:00Z,28.00,75.00
2026-04-15T05:24:00Z,28.00,75.00
2026-04-15T05:25:00Z,28.00,75.00
2026-04-15T05:27:00Z,28.00,73.00
2026-04-15T05:28:00Z,28.00,73.00
2026-04-15T05:29:00Z,28.00,73.00
2026-04-15T05:31:00Z,28.00,74.00
2026-04-15T05:32:00Z,28.00,74.00
2026-04-15T05:33:00Z,28.00,74.25
2026-04-15T05:34:00Z,28.00,74.00
2026-04-15T05:36:00Z,28.00,74.00
2026-04-15T05:37:00Z,28.00,74.33
2026-04-15T05:38:00Z,28.00,75.00
2026-04-15T05:39:00Z,28.00,75.00
2026-04-15T05:40:00Z,28.00,74.00
2026-04-15T05:41:00Z,28.00,73.46
2026-04-15T05:42:00Z,28.00,75.00
2026-04-15T05:43:00Z,28.00,75.00
2026-04-15T05:44:00Z,28.00,73.35
2026-04-15T05:45:00Z,28.00,75.00
2026-04-15T05:46:00Z,28.00,74.03
2026-04-15T05:48:00Z,26.00,73.00
2026-04-15T05:51:00Z,28.00,74.00
2026-04-15T05:52:00Z,28.00,74.00
2026-04-15T05:53:00Z,26.00,74.00
2026-04-15T05:54:00Z,26.00,74.62
2026-04-15T05:58:00Z,26.00,74.58
2026-04-15T05:59:00Z,26.00,73.00
2026-04-15T06:00:00Z,28.00,73.00
2026-04-15T06:01:00Z,28.00,75.00
2026-04-15T06:04:00Z,28.00,73.00
2026-04-15T06:07:00Z,28.00,75.00
2026-04-15T06:09:00Z,28.00,75.00
2026-04-15T06:11:00Z,28.14,74.00
2026-04-15T06:15:00Z,28.00,74.00
2026-04-15T06:16:00Z,29.00,74.00
2026-04-15T06:18:00Z,29.00,74.00
2026-04-15T06:20:00Z,29.00,74.00
2026-04-15T06:21:00Z,29.00,74.00
2026-04-15T06:25:00Z,28.00,74.00
2026-04-15T06:26:00Z,28.00,74.00
2026-04-15T06:28:00Z,28.00,75.00
2026-04-15T06:29:00Z,28.00,75.00
2026-04-15T06:31:00Z,28.00,75.00
2026-04-15T06:32:00Z,28.00,75.00
2026-04-15T06:33:00Z,28.00,75.00
2026-04-15T06:35:00Z,28.00,75.00
2026-04-15T06:38:00Z,28.00,75.00
2026-04-15T06:39:00Z,28.00,75.00
2026-04-15T06:43:00Z,27.00,74.00
2026-04-15T06:44:00Z,27.00,74.00
2026-04-15T06:46:00Z,27.00,74.00
2026-04-15T06:49:00Z,27.00,74.00
2026-04-15T06:50:00Z,27.00,74.00
2026-04-15T06:51:00Z,27.00,74.00
2026-04-15T06:53:00Z,27.00,74.00
2026-04-15T06:57:00Z,27.00,74.00
2026-04-15T06:58:00Z,27.00,74.00
2026-04-15T07:00:00Z,27.00,74.00
2026-04-15T07:01:00Z,27.00,74.00
2026-04-15T07:02:00Z,27.00,74.00
2026-04-15T07:04:00Z,27.00,74.00
2026-04-15T07:05:00Z,27.00,74.00
2026-04-15T07:06:00Z,27.00,74.00
2026-04-15T07:09:00Z,27.00,74.00
2026-04-15T07:10:00Z,27.00,74.00
2026-04-15T07:12:00Z,27.00,74.00
2026-04-15T07:15:00Z,27.00,74.00
2026-04-15T07:24:00Z,27.00,74.00
2026-04-15T07:25:00Z,27.00,74.00
2026-04-15T07:29:00Z,25.98,74.00
2026-04-15T07:31:00Z,27.00,74.00
2026-04-15T07:33:00Z,27.00,73.00
2026-04-15T07:34:00Z,27.00,73.00
2026-04-15T07:35:00Z,27.00,74.00
2026-04-15T07:40:00Z,27.00,73.00
2026-04-15T07:42:00Z,27.00,73.00
2026-04-15T07:43:00Z,27.00,73.00
2026-04-15T07:44:00Z,27.00,74.00
2026-04-15T07:45:00Z,27.00,74.00
2026-04-15T07:46:00Z,27.00,74.00
2026-04-15T07:47:00Z,27.00,74.00
2026-04-15T07:53:00Z,27.00,73.00
2026-04-15T07:55:00Z,27.53,73.00
2026-04-15T08:02:00Z,28.00,73.00
2026-04-15T08:03:00Z,28.00,74.00
2026-04-15T08:05:00Z,28.00,74.00
2026-04-15T08:06:00Z,27.00,74.00
2026-04-15T08:07:00Z,27.00,74.00
2026-04-15T08:08:00Z,27.00,74.00
2026-04-15T08:10:00Z,27.00,74.00
2026-04-15T08:12:00Z,25.81,74.00
2026-04-15T08:14:00Z,27.00,74.00
2026-04-15T08:16:00Z,27.00,74.00
2026-04-15T08:19:00Z,24.07,74.00
2026-04-15T08:20:00Z,24.07,73.00
2026-04-15T08:21:00Z,24.07,74.06
2026-04-15T08:25:00Z,24.07,75.00
2026-04-15T08:26:00Z,27.00,75.00
2026-04-15T08:28:00Z,24.45,74.00
2026-04-15T08:29:00Z,26.00,74.00
2026-04-15T08:31:00Z,26.45,74.00
2026-04-15T08:32:00Z,27.00,74.00
2026-04-15T08:34:00Z,27.00,74.00
2026-04-15T08:36:00Z,27.00,75.08
2026-04-15T08:37:00Z,27.00,75.08
2026-04-15T08:38:00Z,27.00,75.08
2026-04-15T08:39:00Z,26.00,75.44
2026-04-15T08:40:00Z,26.00,75.97
2026-04-15T08:41:00Z,26.60,75.74
2026-04-15T08:43:00Z,26.60,76.00
2026-04-15T08:44:00Z,26.60,76.00
2026-04-15T08:45:00Z,27.00,76.00
2026-04-15T08:46:00Z,27.00,76.00
2026-04-15T08:49:00Z,27.64,76.00
2026-04-15T08:50:00Z,27.64,74.00
2026-04-15T08:51:00Z,27.64,75.00
2026-04-15T08:52:00Z,27.00,74.00
2026-04-15T08:53:00Z,27.00,74.00
2026-04-15T08:55:00Z,27.00,74.00
2026-04-15T08:56:00Z,27.00,74.00
2026-04-15T08:57:00Z,27.00,75.00
2026-04-15T08:58:00Z,27.00,74.00
2026-04-15T09:00:00Z,27.00,74.00
2026-04-15T09:01:00Z,28.11,75.00
2026-04-15T09:03:00Z,28.00,75.00
2026-04-15T09:04:00Z,28.75,73.71
2026-04-15T09:05:00Z,29.00,73.71
2026-04-15T09:06:00Z,29.00,73.00
2026-04-15T09:07:00Z,28.50,73.09
2026-04-15T09:08:00Z,28.00,73.23
2026-04-15T09:09:00Z,28.00,73.00
2026-04-15T09:10:00Z,28.00,75.10
2026-04-15T09:11:00Z,30.76,73.28
2026-04-15T09:12:00Z,32.26,66.23
2026-04-15T09:13:00Z,37.01,63.77
2026-04-15T09:14:00Z,31.49,69.49
2026-04-15T09:15:00Z,33.16,69.04
2026-04-15T09:16:00Z,28.43,72.90
2026-04-15T09:17:00Z,28.88,72.73
2026-04-15T09:18:00Z,27.75,74.00
2026-04-15T09:19:00Z,26.04,75.96
2026-04-15T09:20:00Z,26.82,74.00
2026-04-15T09:21:00Z,25.99,76.97
2026-04-15T09:22:00Z,27.30,74.00
2026-04-15T09:23:00Z,25.12,73.12
2026-04-15T09:24:00Z,33.32,71.94
2026-04-15T09:25:00Z,26.96,74.10
2026-04-15T09:26:00Z,27.00,74.00
2026-04-15T09:27:00Z,27.56,74.00
2026-04-15T09:28:00Z,25.08,76.00
2026-04-15T09:29:00Z,23.22,79.21
2026-04-15T09:30:00Z,15.76,84.03
2026-04-15T09:31:00Z,12.98,88.04
2026-04-15T09:32:00Z,11.91,90.39
2026-04-15T09:33:00Z,13.00,87.70
2026-04-15T09:34:00Z,11.93,88.98
2026-04-15T09:35:00Z,10.41,90.00
2026-04-15T09:36:00Z,11.04,90.00
2026-04-15T09:37:00Z,12.22,89.73
2026-04-15T09:38:00Z,12.88,89.00
2026-04-15T09:39:00Z,13.37,89.00
2026-04-15T09:40:00Z,16.27,85.99
2026-04-15T09:41:00Z,20.55,79.35
2026-04-15T09:42:00Z,16.49,86.33
2026-04-15T09:43:00Z,12.40,88.99
2026-04-15T09:44:00Z,12.00,88.99
2026-04-15T09:45:00Z,11.85,89.97
2026-04-15T09:46:00Z,12.00,89.74
2026-04-15T09:47:00Z,11.98,89.85
2026-04-15T09:48:00Z,12.58,89.00
2026-04-15T09:49:00Z,12.81,89.00
2026-04-15T09:50:00Z,16.97,88.00
2026-04-15T09:51:00Z,18.29,85.23
2026-04-15T09:52:00Z,13.85,86.86
2026-04-15T09:53:00Z,11.00,88.93
2026-04-15T09:54:00Z,10.89,88.93
2026-04-15T09:55:00Z,13.08,88.02
2026-04-15T09:56:00Z,16.08,88.00
2026-04-15T09:57:00Z,11.91,88.60
2026-04-15T09:58:00Z,9.43,91.83
2026-04-15T09:59:00Z,11.95,89.94
2026-04-15T10:00:00Z,8.03,92.09
2026-04-15T10:01:00Z,4.33,95.56
2026-04-15T10:02:00Z,3.10,96.81
2026-04-15T10:03:00Z,3.15,97.00
2026-04-15T10:04:00Z,3.10,96.88
2026-04-15T10:05:00Z,2.08,96.25
2026-04-15T10:06:00Z,3.52,96.15
2026-04-15T10:07:00Z,4.01,96.15
2026-04-15T10:08:00Z,4.00,97.00
2026-04-15T10:09:00Z,4.01,96.00
2026-04-15T10:10:00Z,4.10,96.99
2026-04-15T10:11:00Z,3.29,97.50
2026-04-15T10:12:00Z,2.16,98.00
2026-04-15T10:13:00Z,2.51,98.00
2026-04-15T10:14:00Z,3.00,98.00
2026-04-15T10:15:00Z,3.55,97.00
2026-04-15T10:16:00Z,4.00,97.00
2026-04-15T10:17:00Z,4.00,96.02
2026-04-15T10:18:00Z,7.77,94.01
2026-04-15T10:19:00Z,9.55,90.30
2026-04-15T10:20:00Z,12.35,93.64
2026-04-15T10:21:00Z,3.30,95.83
2026-04-15T10:22:00Z,3.04,96.49
2026-04-15T10:23:00Z,1.91,97.46
2026-04-15T10:24:00Z,1.83,98.94
2026-04-15T10:25:00Z,1.66,99.00
2026-04-15T10:26:00Z,2.98,98.00
2026-04-15T10:27:00Z,2.48,98.89
2026-04-15T10:28:00Z,1.31,98.36
2026-04-15T10:29:00Z,1.00,99.00
2026-04-15T10:30:00Z,2.00,99.00
2026-04-15T10:31:00Z,1.07,99.00
2026-04-15T10:32:00Z,1.00,99.00
2026-04-15T10:33:00Z,1.00,99.00
2026-04-15T10:34:00Z,1.00,99.00
2026-04-15T10:36:00Z,1.00,99.00
2026-04-15T10:37:00Z,1.00,99.00
2026-04-15T10:39:00Z,1.00,99.00
2026-04-15T10:41:00Z,1.00,99.00
