# event_ticker=KXATPMATCH-26MAY12DARZVE
# final_score=1-6 7-6(10) 6-0
# score_resolution=6-1 6-7 0-6
# match_winner=Luciano Darderi
# fav_player=Alexander Zverev
# dog_player=Luciano Darderi
# kalshi_date=2026-05-12
timestamp,Luciano Darderi,Alexander Zverev
2026-05-12T03:19:00Z,19.00,82.00
2026-05-12T03:28:00Z,19.00,82.00
2026-05-12T03:30:00Z,19.00,82.00
2026-05-12T03:34:00Z,19.00,82.00
2026-05-12T03:38:00Z,19.00,82.00
2026-05-12T03:44:00Z,19.00,82.00
2026-05-12T03:45:00Z,19.00,82.00
2026-05-12T03:52:00Z,19.00,82.00
2026-05-12T03:56:00Z,19.00,82.00
2026-05-12T03:57:00Z,19.00,82.00
2026-05-12T03:58:00Z,19.00,82.00
2026-05-12T03:59:00Z,19.00,82.00
2026-05-12T04:00:00Z,19.00,82.00
2026-05-12T04:02:00Z,19.00,82.00
2026-05-12T04:10:00Z,19.00,82.00
2026-05-12T04:11:00Z,19.00,82.00
2026-05-12T04:17:00Z,19.00,82.00
2026-05-12T04:20:00Z,19.00,82.00
2026-05-12T04:21:00Z,19.00,82.00
2026-05-12T04:24:00Z,19.00,82.00
2026-05-12T04:28:00Z,19.00,82.00
2026-05-12T04:35:00Z,19.00,82.00
2026-05-12T04:41:00Z,19.00,82.00
2026-05-12T04:48:00Z,19.00,82.00
2026-05-12T04:50:00Z,19.00,82.00
2026-05-12T04:54:00Z,19.00,82.00
2026-05-12T04:55:00Z,19.00,82.00
2026-05-12T05:09:00Z,19.00,82.00
2026-05-12T05:20:00Z,19.00,82.00
2026-05-12T05:22:00Z,19.00,82.00
2026-05-12T05:25:00Z,19.00,82.00
2026-05-12T05:27:00Z,19.00,82.00
2026-05-12T05:28:00Z,19.00,82.00
2026-05-12T05:29:00Z,19.00,82.00
2026-05-12T05:30:00Z,19.00,82.00
2026-05-12T05:31:00Z,19.00,82.00
2026-05-12T05:33:00Z,19.00,82.00
2026-05-12T05:34:00Z,19.00,82.00
2026-05-12T05:35:00Z,19.00,82.00
2026-05-12T05:37:00Z,19.00,82.00
2026-05-12T05:38:00Z,19.00,82.00
2026-05-12T05:40:00Z,19.00,82.00
2026-05-12T05:41:00Z,19.00,82.00
2026-05-12T05:42:00Z,19.00,82.00
2026-05-12T05:43:00Z,19.00,82.00
2026-05-12T05:47:00Z,19.00,82.00
2026-05-12T05:48:00Z,19.00,82.00
2026-05-12T05:49:00Z,19.00,82.00
2026-05-12T05:51:00Z,19.00,82.00
2026-05-12T05:53:00Z,19.00,82.00
2026-05-12T05:54:00Z,19.00,82.00
2026-05-12T05:55:00Z,19.00,82.00
2026-05-12T05:58:00Z,19.00,82.00
2026-05-12T05:59:00Z,19.00,82.00
2026-05-12T06:00:00Z,19.00,82.00
2026-05-12T06:02:00Z,19.00,82.00
2026-05-12T06:03:00Z,19.00,82.00
2026-05-12T06:08:00Z,19.00,82.00
2026-05-12T06:09:00Z,19.00,82.00
2026-05-12T06:10:00Z,19.00,82.00
2026-05-12T06:12:00Z,19.00,82.00
2026-05-12T06:13:00Z,19.00,82.00
2026-05-12T06:14:00Z,19.00,82.00
2026-05-12T06:16:00Z,19.00,81.82
2026-05-12T06:24:00Z,19.00,82.00
2026-05-12T06:30:00Z,19.00,82.00
2026-05-12T06:31:00Z,19.00,81.00
2026-05-12T06:32:00Z,19.00,81.00
2026-05-12T06:35:00Z,19.00,82.00
2026-05-12T06:36:00Z,19.00,82.00
2026-05-12T06:37:00Z,19.00,82.00
2026-05-12T06:43:00Z,19.00,82.00
2026-05-12T06:46:00Z,19.00,82.00
2026-05-12T06:47:00Z,19.00,82.00
2026-05-12T06:49:00Z,19.00,82.00
2026-05-12T06:50:00Z,19.00,82.00
2026-05-12T06:53:00Z,19.00,82.00
2026-05-12T06:55:00Z,19.00,82.00
2026-05-12T06:56:00Z,20.00,82.00
2026-05-12T06:57:00Z,20.00,81.50
2026-05-12T06:58:00Z,20.00,82.00
2026-05-12T07:00:00Z,20.00,82.00
2026-05-12T07:02:00Z,20.00,82.00
2026-05-12T07:03:00Z,20.00,82.00
2026-05-12T07:05:00Z,20.00,82.00
2026-05-12T07:06:00Z,20.00,82.00
2026-05-12T07:09:00Z,20.00,82.00
2026-05-12T07:10:00Z,20.00,82.00
2026-05-12T07:12:00Z,20.00,82.00
2026-05-12T07:20:00Z,20.00,82.00
2026-05-12T07:21:00Z,20.00,82.00
2026-05-12T07:22:00Z,19.00,82.00
2026-05-12T07:23:00Z,19.00,82.00
2026-05-12T07:24:00Z,19.00,82.00
2026-05-12T07:25:00Z,19.00,82.00
2026-05-12T07:27:00Z,19.00,82.00
2026-05-12T07:29:00Z,19.00,82.00
2026-05-12T07:31:00Z,19.00,82.00
2026-05-12T07:33:00Z,19.00,82.00
2026-05-12T07:35:00Z,19.00,82.00
2026-05-12T07:41:00Z,19.00,82.00
2026-05-12T07:42:00Z,19.00,82.00
2026-05-12T07:43:00Z,19.00,82.00
2026-05-12T07:44:00Z,19.00,82.00
2026-05-12T07:46:00Z,19.00,82.00
2026-05-12T07:48:00Z,19.00,81.00
2026-05-12T07:49:00Z,19.00,82.00
2026-05-12T07:50:00Z,19.00,82.00
2026-05-12T07:51:00Z,19.00,81.00
2026-05-12T07:54:00Z,19.00,82.00
2026-05-12T07:58:00Z,19.00,82.00
2026-05-12T07:59:00Z,19.00,82.00
2026-05-12T08:00:00Z,19.00,82.00
2026-05-12T08:01:00Z,19.00,82.00
2026-05-12T08:03:00Z,18.00,82.00
2026-05-12T08:04:00Z,18.00,82.00
2026-05-12T08:05:00Z,18.00,82.00
2026-05-12T08:06:00Z,18.00,82.00
2026-05-12T08:08:00Z,18.00,82.00
2026-05-12T08:11:00Z,19.00,82.00
2026-05-12T08:13:00Z,19.00,82.00
2026-05-12T08:14:00Z,19.00,82.00
2026-05-12T08:15:00Z,19.00,82.00
2026-05-12T08:17:00Z,19.00,82.00
2026-05-12T08:20:00Z,19.00,82.00
2026-05-12T08:21:00Z,19.00,82.00
2026-05-12T08:22:00Z,19.00,82.00
2026-05-12T08:26:00Z,19.00,82.00
2026-05-12T08:28:00Z,19.00,82.00
2026-05-12T08:31:00Z,19.00,81.00
2026-05-12T08:37:00Z,19.00,81.00
2026-05-12T08:40:00Z,19.00,82.00
2026-05-12T08:42:00Z,19.00,82.00
2026-05-12T08:46:00Z,19.00,82.00
2026-05-12T08:48:00Z,19.00,81.00
2026-05-12T08:49:00Z,19.00,81.00
2026-05-12T08:50:00Z,19.00,81.00
2026-05-12T08:55:00Z,19.00,81.00
2026-05-12T08:58:00Z,19.00,81.00
2026-05-12T09:00:00Z,19.00,81.00
2026-05-12T09:02:00Z,19.00,81.00
2026-05-12T09:04:00Z,19.00,81.00
2026-05-12T09:06:00Z,19.00,81.00
2026-05-12T09:11:00Z,19.00,81.00
2026-05-12T09:13:00Z,19.00,81.00
2026-05-12T09:14:00Z,19.00,81.00
2026-05-12T09:15:00Z,19.00,81.00
2026-05-12T09:16:00Z,19.00,81.00
2026-05-12T09:18:00Z,19.00,80.00
2026-05-12T09:23:00Z,19.00,80.00
2026-05-12T09:28:00Z,19.00,80.00
2026-05-12T09:29:00Z,19.00,80.00
2026-05-12T09:30:00Z,19.00,80.00
2026-05-12T09:35:00Z,19.00,80.00
2026-05-12T09:36:00Z,19.00,80.00
2026-05-12T09:37:00Z,19.00,80.00
2026-05-12T09:40:00Z,19.00,80.00
2026-05-12T09:41:00Z,18.00,80.00
2026-05-12T09:44:00Z,18.00,80.00
2026-05-12T09:47:00Z,19.00,80.00
2026-05-12T09:53:00Z,19.00,80.00
2026-05-12T09:54:00Z,19.00,80.00
2026-05-12T09:57:00Z,19.00,80.00
2026-05-12T09:58:00Z,19.00,80.00
2026-05-12T09:59:00Z,19.00,80.00
2026-05-12T10:05:00Z,19.00,80.00
2026-05-12T10:07:00Z,19.00,80.00
2026-05-12T10:08:00Z,19.00,80.00
2026-05-12T10:14:00Z,18.00,80.00
2026-05-12T10:15:00Z,19.00,80.00
2026-05-12T10:16:00Z,19.00,80.00
2026-05-12T10:17:00Z,18.00,80.00
2026-05-12T10:18:00Z,18.00,80.00
2026-05-12T10:20:00Z,19.00,80.00
2026-05-12T10:23:00Z,19.00,80.00
2026-05-12T10:24:00Z,19.00,80.00
2026-05-12T10:25:00Z,19.00,80.00
2026-05-12T10:27:00Z,19.00,79.00
2026-05-12T10:28:00Z,19.00,80.00
2026-05-12T10:31:00Z,19.00,80.00
2026-05-12T10:32:00Z,19.00,80.00
2026-05-12T10:33:00Z,19.00,80.00
2026-05-12T10:34:00Z,19.00,80.00
2026-05-12T10:35:00Z,19.00,80.00
2026-05-12T10:37:00Z,19.00,80.00
2026-05-12T10:39:00Z,19.00,80.00
2026-05-12T10:40:00Z,19.00,80.00
2026-05-12T10:41:00Z,19.00,80.00
2026-05-12T10:42:00Z,19.00,80.00
2026-05-12T10:43:00Z,19.00,80.00
2026-05-12T10:51:00Z,19.00,80.00
2026-05-12T10:53:00Z,19.00,80.00
2026-05-12T10:55:00Z,20.00,80.00
2026-05-12T10:56:00Z,20.00,80.00
2026-05-12T10:57:00Z,20.00,80.00
2026-05-12T10:59:00Z,20.00,80.00
2026-05-12T11:01:00Z,20.00,80.00
2026-05-12T11:02:00Z,20.00,80.00
2026-05-12T11:03:00Z,20.00,80.00
2026-05-12T11:04:00Z,20.00,80.00
2026-05-12T11:05:00Z,20.00,80.00
2026-05-12T11:06:00Z,20.00,80.00
2026-05-12T11:07:00Z,20.00,79.00
2026-05-12T11:08:00Z,20.00,79.00
2026-05-12T11:09:00Z,20.00,79.00
2026-05-12T11:10:00Z,20.00,79.00
2026-05-12T11:11:00Z,20.00,79.00
2026-05-12T11:13:00Z,20.00,79.00
2026-05-12T11:14:00Z,20.00,79.00
2026-05-12T11:15:00Z,20.00,79.00
2026-05-12T11:16:00Z,20.00,79.00
2026-05-12T11:17:00Z,19.00,79.00
2026-05-12T11:18:00Z,19.00,79.00
2026-05-12T11:19:00Z,20.00,79.00
2026-05-12T11:20:00Z,20.00,79.00
2026-05-12T11:21:00Z,20.00,79.00
2026-05-12T11:23:00Z,20.00,79.00
2026-05-12T11:24:00Z,20.00,79.00
2026-05-12T11:25:00Z,20.00,79.00
2026-05-12T11:26:00Z,20.00,79.00
2026-05-12T11:27:00Z,20.00,79.00
2026-05-12T11:28:00Z,20.00,79.00
2026-05-12T11:29:00Z,20.00,79.00
2026-05-12T11:30:00Z,20.00,79.00
2026-05-12T11:31:00Z,20.00,80.00
2026-05-12T11:32:00Z,20.00,80.00
2026-05-12T11:34:00Z,20.00,80.00
2026-05-12T11:35:00Z,19.00,80.00
2026-05-12T11:36:00Z,19.00,80.00
2026-05-12T11:37:00Z,19.00,80.00
2026-05-12T11:38:00Z,20.00,80.00
2026-05-12T11:40:00Z,20.00,80.00
2026-05-12T11:41:00Z,21.00,80.00
2026-05-12T11:42:00Z,21.00,80.00
2026-05-12T11:43:00Z,21.00,80.00
2026-05-12T11:44:00Z,21.00,80.00
2026-05-12T11:45:00Z,21.00,80.00
2026-05-12T11:46:00Z,21.00,80.00
2026-05-12T11:47:00Z,21.00,80.00
2026-05-12T11:48:00Z,21.00,80.00
2026-05-12T11:49:00Z,21.00,80.00
2026-05-12T11:50:00Z,21.00,80.00
2026-05-12T11:52:00Z,21.00,80.00
2026-05-12T11:53:00Z,21.00,80.00
2026-05-12T11:54:00Z,21.00,80.00
2026-05-12T11:55:00Z,21.00,80.00
2026-05-12T11:56:00Z,21.00,80.00
2026-05-12T11:57:00Z,21.00,80.00
2026-05-12T11:58:00Z,21.00,80.00
2026-05-12T11:59:00Z,21.00,80.00
2026-05-12T12:00:00Z,21.00,80.00
2026-05-12T12:01:00Z,21.00,80.00
2026-05-12T12:02:00Z,21.00,80.00
2026-05-12T12:03:00Z,21.00,80.00
2026-05-12T12:04:00Z,21.00,80.54
2026-05-12T12:05:00Z,21.00,81.00
2026-05-12T12:06:00Z,21.00,80.03
2026-05-12T12:07:00Z,21.00,80.00
2026-05-12T12:08:00Z,21.00,80.00
2026-05-12T12:09:00Z,21.00,80.00
2026-05-12T12:10:00Z,21.00,80.00
2026-05-12T12:11:00Z,21.00,80.00
2026-05-12T12:12:00Z,21.00,80.00
2026-05-12T12:13:00Z,21.00,80.00
2026-05-12T12:14:00Z,20.98,80.00
2026-05-12T12:15:00Z,20.00,80.00
2026-05-12T12:16:00Z,21.00,80.00
2026-05-12T12:17:00Z,21.00,80.98
2026-05-12T12:18:00Z,21.00,81.00
2026-05-12T12:19:00Z,20.94,81.00
2026-05-12T12:20:00Z,20.75,81.00
2026-05-12T12:21:00Z,20.00,80.99
2026-05-12T12:22:00Z,20.00,81.00
2026-05-12T12:23:00Z,20.68,81.06
2026-05-12T12:24:00Z,18.10,83.08
2026-05-12T12:25:00Z,18.07,83.14
2026-05-12T12:26:00Z,18.00,83.19
2026-05-12T12:27:00Z,17.12,85.30
2026-05-12T12:28:00Z,17.68,84.60
2026-05-12T12:29:00Z,18.82,84.47
2026-05-12T12:30:00Z,17.71,85.00
2026-05-12T12:31:00Z,16.24,84.27
2026-05-12T12:32:00Z,15.61,87.93
2026-05-12T12:33:00Z,9.27,92.04
2026-05-12T12:34:00Z,8.47,92.24
2026-05-12T12:35:00Z,8.59,92.42
2026-05-12T12:36:00Z,8.80,93.00
2026-05-12T12:37:00Z,7.73,93.00
2026-05-12T12:38:00Z,7.48,93.39
2026-05-12T12:39:00Z,8.00,92.05
2026-05-12T12:40:00Z,7.73,92.25
2026-05-12T12:41:00Z,8.00,93.45
2026-05-12T12:42:00Z,7.87,94.01
2026-05-12T12:43:00Z,5.89,95.04
2026-05-12T12:44:00Z,4.75,96.01
2026-05-12T12:45:00Z,4.91,96.01
2026-05-12T12:46:00Z,4.81,96.01
2026-05-12T12:47:00Z,4.98,95.50
2026-05-12T12:48:00Z,4.99,96.60
2026-05-12T12:49:00Z,5.32,95.52
2026-05-12T12:50:00Z,6.00,94.82
2026-05-12T12:51:00Z,4.99,95.03
2026-05-12T12:52:00Z,5.00,94.82
2026-05-12T12:53:00Z,4.87,95.79
2026-05-12T12:54:00Z,5.00,94.72
2026-05-12T12:55:00Z,4.32,96.00
2026-05-12T12:56:00Z,3.80,97.07
2026-05-12T12:57:00Z,4.80,96.53
2026-05-12T12:58:00Z,3.27,97.07
2026-05-12T12:59:00Z,2.05,98.56
2026-05-12T13:00:00Z,2.00,98.02
2026-05-12T13:01:00Z,1.85,99.00
2026-05-12T13:02:00Z,1.99,99.00
2026-05-12T13:03:00Z,1.77,98.98
2026-05-12T13:04:00Z,2.60,96.37
2026-05-12T13:05:00Z,4.43,95.88
2026-05-12T13:06:00Z,5.25,94.80
2026-05-12T13:07:00Z,5.97,94.99
2026-05-12T13:08:00Z,5.99,94.30
2026-05-12T13:09:00Z,6.21,95.54
2026-05-12T13:10:00Z,5.77,94.05
2026-05-12T13:11:00Z,6.10,94.86
2026-05-12T13:12:00Z,5.60,95.49
2026-05-12T13:13:00Z,4.75,95.38
2026-05-12T13:14:00Z,4.77,96.01
2026-05-12T13:15:00Z,3.28,97.06
2026-05-12T13:16:00Z,1.53,98.76
2026-05-12T13:17:00Z,2.00,98.80
2026-05-12T13:18:00Z,1.94,99.00
2026-05-12T13:19:00Z,1.93,99.00
2026-05-12T13:20:00Z,1.00,99.00
2026-05-12T13:21:00Z,1.00,99.00
2026-05-12T13:22:00Z,1.00,99.00
2026-05-12T13:23:00Z,1.00,99.00
2026-05-12T13:24:00Z,1.00,99.00
2026-05-12T13:25:00Z,1.00,99.00
2026-05-12T13:26:00Z,1.00,99.00
2026-05-12T13:27:00Z,1.00,99.00
2026-05-12T13:28:00Z,1.00,99.00
2026-05-12T13:30:00Z,1.00,99.00
2026-05-12T13:31:00Z,1.00,99.00
2026-05-12T13:32:00Z,1.00,99.00
2026-05-12T13:33:00Z,1.00,99.00
2026-05-12T13:34:00Z,1.02,99.00
2026-05-12T13:35:00Z,2.86,98.11
2026-05-12T13:36:00Z,2.65,97.13
2026-05-12T13:37:00Z,5.20,95.42
2026-05-12T13:38:00Z,4.06,96.04
2026-05-12T13:39:00Z,2.41,97.97
2026-05-12T13:40:00Z,4.67,95.15
2026-05-12T13:41:00Z,4.14,96.18
2026-05-12T13:42:00Z,3.30,96.41
2026-05-12T13:43:00Z,6.28,94.24
2026-05-12T13:44:00Z,7.88,92.86
2026-05-12T13:45:00Z,7.98,92.89
2026-05-12T13:46:00Z,8.79,93.44
2026-05-12T13:47:00Z,8.37,91.97
2026-05-12T13:48:00Z,8.81,92.24
2026-05-12T13:49:00Z,8.11,92.23
2026-05-12T13:50:00Z,6.92,92.93
2026-05-12T13:51:00Z,8.74,91.94
2026-05-12T13:52:00Z,6.09,93.78
2026-05-12T13:53:00Z,8.23,90.62
2026-05-12T13:54:00Z,8.48,91.99
2026-05-12T13:55:00Z,6.84,94.25
2026-05-12T13:56:00Z,10.34,89.02
2026-05-12T13:57:00Z,13.30,86.49
2026-05-12T13:58:00Z,7.79,92.86
2026-05-12T13:59:00Z,7.58,91.66
2026-05-12T14:00:00Z,12.60,89.31
2026-05-12T14:01:00Z,7.24,93.71
2026-05-12T14:02:00Z,7.53,92.44
2026-05-12T14:03:00Z,4.26,96.54
2026-05-12T14:04:00Z,9.71,90.97
2026-05-12T14:05:00Z,6.75,94.22
2026-05-12T14:06:00Z,10.83,88.40
2026-05-12T14:07:00Z,16.32,84.54
2026-05-12T14:08:00Z,24.11,76.28
2026-05-12T14:09:00Z,24.00,76.00
2026-05-12T14:10:00Z,24.32,76.79
2026-05-12T14:11:00Z,24.53,76.46
2026-05-12T14:12:00Z,23.32,76.94
2026-05-12T14:13:00Z,23.90,76.92
2026-05-12T14:14:00Z,25.22,75.58
2026-05-12T14:15:00Z,33.32,68.20
2026-05-12T14:16:00Z,42.25,58.09
2026-05-12T14:17:00Z,38.19,63.62
2026-05-12T14:18:00Z,50.48,50.60
2026-05-12T14:19:00Z,53.66,47.37
2026-05-12T14:20:00Z,50.95,49.61
2026-05-12T14:21:00Z,57.94,45.90
2026-05-12T14:22:00Z,59.62,40.84
2026-05-12T14:23:00Z,57.79,43.25
2026-05-12T14:24:00Z,55.49,45.00
2026-05-12T14:25:00Z,56.55,44.54
2026-05-12T14:26:00Z,61.44,38.82
2026-05-12T14:27:00Z,68.11,32.01
2026-05-12T14:28:00Z,66.49,34.58
2026-05-12T14:29:00Z,81.46,16.80
2026-05-12T14:30:00Z,85.67,14.02
2026-05-12T14:31:00Z,85.78,13.63
2026-05-12T14:32:00Z,82.81,17.56
2026-05-12T14:33:00Z,84.66,14.89
2026-05-12T14:34:00Z,80.77,19.68
2026-05-12T14:35:00Z,81.53,20.57
2026-05-12T14:36:00Z,82.03,20.19
2026-05-12T14:37:00Z,88.68,11.08
2026-05-12T14:38:00Z,92.31,8.07
2026-05-12T14:39:00Z,93.16,7.21
2026-05-12T14:40:00Z,92.42,8.29
2026-05-12T14:41:00Z,95.47,4.34
2026-05-12T14:42:00Z,96.18,4.01
2026-05-12T14:43:00Z,98.92,1.06
2026-05-12T14:44:00Z,99.00,1.00
2026-05-12T14:45:00Z,99.00,1.00
2026-05-12T14:46:00Z,99.00,1.00
2026-05-12T14:47:00Z,99.00,1.00
2026-05-12T14:48:00Z,99.00,1.00
2026-05-12T14:49:00Z,99.00,1.00
2026-05-12T14:50:00Z,99.00,1.00
2026-05-12T14:51:00Z,99.00,1.00
2026-05-12T14:52:00Z,99.00,1.00
