# event_ticker=KXATPMATCH-26APR12BLOHAN
# final_score=7-6(2) 6-2
# score_resolution=7-6 6-2
# match_winner=Alexander Blockx
# fav_player=Alexander Blockx
# dog_player=Yannick Hanfmann
# kalshi_date=2026-04-12
timestamp,Alexander Blockx,Yannick Hanfmann
2026-04-13T06:13:00Z,52.00,48.00
2026-04-13T06:14:00Z,52.00,48.00
2026-04-13T06:16:00Z,52.00,48.00
2026-04-13T06:18:00Z,54.00,48.00
2026-04-13T06:25:00Z,54.00,48.00
2026-04-13T06:28:00Z,52.00,48.00
2026-04-13T06:31:00Z,54.00,48.00
2026-04-13T06:34:00Z,54.00,48.00
2026-04-13T06:35:00Z,54.00,48.00
2026-04-13T06:38:00Z,54.00,48.00
2026-04-13T06:39:00Z,54.00,48.00
2026-04-13T06:43:00Z,52.00,48.00
2026-04-13T06:45:00Z,54.00,48.00
2026-04-13T06:47:00Z,54.00,48.00
2026-04-13T06:48:00Z,54.00,48.00
2026-04-13T06:57:00Z,54.00,48.00
2026-04-13T06:58:00Z,52.00,48.00
2026-04-13T07:08:00Z,52.00,48.00
2026-04-13T07:09:00Z,53.00,48.00
2026-04-13T07:13:00Z,52.00,48.00
2026-04-13T07:19:00Z,52.00,48.00
2026-04-13T07:25:00Z,53.00,48.00
2026-04-13T07:26:00Z,53.00,48.00
2026-04-13T07:30:00Z,53.32,48.00
2026-04-13T07:31:00Z,53.32,48.00
2026-04-13T07:43:00Z,54.00,48.00
2026-04-13T07:46:00Z,54.00,48.00
2026-04-13T07:47:00Z,54.00,48.00
2026-04-13T07:55:00Z,54.00,48.00
2026-04-13T07:57:00Z,54.00,48.00
2026-04-13T08:03:00Z,54.21,48.00
2026-04-13T08:07:00Z,54.21,48.00
2026-04-13T08:08:00Z,54.00,48.00
2026-04-13T08:10:00Z,53.00,48.00
2026-04-13T08:11:00Z,52.00,48.00
2026-04-13T08:15:00Z,52.00,48.00
2026-04-13T08:17:00Z,52.00,48.00
2026-04-13T08:19:00Z,52.00,48.00
2026-04-13T08:20:00Z,52.00,48.00
2026-04-13T08:21:00Z,52.00,48.00
2026-04-13T08:22:00Z,52.00,48.00
2026-04-13T08:24:00Z,52.00,48.62
2026-04-13T08:25:00Z,52.00,48.00
2026-04-13T08:36:00Z,52.00,48.00
2026-04-13T08:38:00Z,52.00,48.00
2026-04-13T08:39:00Z,52.00,48.00
2026-04-13T08:49:00Z,52.00,48.00
2026-04-13T08:50:00Z,53.00,48.00
2026-04-13T08:52:00Z,53.00,48.00
2026-04-13T08:55:00Z,53.00,48.00
2026-04-13T09:00:00Z,53.00,48.00
2026-04-13T09:14:00Z,53.00,48.00
2026-04-13T09:26:00Z,53.00,48.00
2026-04-13T09:27:00Z,53.00,48.00
2026-04-13T09:30:00Z,53.00,48.00
2026-04-13T09:32:00Z,53.00,48.00
2026-04-13T09:36:00Z,53.00,48.00
2026-04-13T09:43:00Z,53.00,48.00
2026-04-13T09:46:00Z,53.00,48.00
2026-04-13T09:47:00Z,53.00,48.00
2026-04-13T09:50:00Z,53.00,48.00
2026-04-13T09:59:00Z,53.00,48.00
2026-04-13T10:00:00Z,53.00,47.00
2026-04-13T10:03:00Z,54.00,48.00
2026-04-13T10:05:00Z,54.00,48.00
2026-04-13T10:06:00Z,54.00,48.00
2026-04-13T10:12:00Z,54.00,48.00
2026-04-13T10:13:00Z,54.00,48.00
2026-04-13T10:14:00Z,54.00,48.00
2026-04-13T10:28:00Z,54.00,48.00
2026-04-13T10:29:00Z,54.00,47.00
2026-04-13T10:30:00Z,53.00,47.00
2026-04-13T10:33:00Z,53.00,48.00
2026-04-13T10:36:00Z,53.00,48.00
2026-04-13T10:37:00Z,53.00,48.00
2026-04-13T10:38:00Z,53.00,48.00
2026-04-13T10:42:00Z,53.00,48.00
2026-04-13T10:43:00Z,53.00,48.00
2026-04-13T10:45:00Z,52.00,48.00
2026-04-13T10:47:00Z,53.00,48.00
2026-04-13T10:51:00Z,53.00,48.00
2026-04-13T10:55:00Z,53.00,48.00
2026-04-13T10:59:00Z,52.00,48.00
2026-04-13T11:01:00Z,53.00,48.00
2026-04-13T11:02:00Z,53.00,48.00
2026-04-13T11:03:00Z,53.00,48.00
2026-04-13T11:04:00Z,53.00,48.00
2026-04-13T11:06:00Z,52.00,48.00
2026-04-13T11:07:00Z,52.00,48.00
2026-04-13T11:08:00Z,52.00,48.00
2026-04-13T11:11:00Z,52.00,48.00
2026-04-13T11:12:00Z,52.00,48.00
2026-04-13T11:13:00Z,52.00,48.00
2026-04-13T11:14:00Z,52.00,48.00
2026-04-13T11:15:00Z,52.00,48.00
2026-04-13T11:16:00Z,52.00,48.00
2026-04-13T11:18:00Z,52.00,48.00
2026-04-13T11:22:00Z,52.00,48.00
2026-04-13T11:23:00Z,52.00,48.00
2026-04-13T11:26:00Z,52.00,48.00
2026-04-13T11:28:00Z,52.00,48.00
2026-04-13T11:34:00Z,52.00,48.00
2026-04-13T11:37:00Z,52.00,48.00
2026-04-13T11:38:00Z,52.00,48.00
2026-04-13T11:39:00Z,52.00,48.00
2026-04-13T11:41:00Z,52.00,48.00
2026-04-13T11:45:00Z,52.00,48.00
2026-04-13T11:48:00Z,52.00,48.00
2026-04-13T11:49:00Z,52.00,48.00
2026-04-13T11:53:00Z,52.00,48.86
2026-04-13T11:57:00Z,52.00,48.86
2026-04-13T11:59:00Z,52.00,48.86
2026-04-13T12:02:00Z,52.00,49.00
2026-04-13T12:05:00Z,52.00,49.00
2026-04-13T12:06:00Z,52.00,49.00
2026-04-13T12:07:00Z,52.00,49.00
2026-04-13T12:08:00Z,52.00,49.00
2026-04-13T12:09:00Z,52.00,49.00
2026-04-13T12:12:00Z,52.00,49.00
2026-04-13T12:13:00Z,52.00,49.00
2026-04-13T12:15:00Z,52.00,49.00
2026-04-13T12:16:00Z,52.00,49.00
2026-04-13T12:21:00Z,52.00,49.00
2026-04-13T12:22:00Z,52.00,48.06
2026-04-13T12:23:00Z,52.00,49.00
2026-04-13T12:24:00Z,52.00,49.00
2026-04-13T12:25:00Z,52.00,49.00
2026-04-13T12:26:00Z,52.00,49.00
2026-04-13T12:27:00Z,52.00,49.00
2026-04-13T12:28:00Z,52.00,49.00
2026-04-13T12:29:00Z,52.00,49.00
2026-04-13T12:30:00Z,52.00,48.64
2026-04-13T12:31:00Z,52.00,48.64
2026-04-13T12:32:00Z,52.00,49.00
2026-04-13T12:37:00Z,52.00,49.00
2026-04-13T12:43:00Z,52.00,49.00
2026-04-13T12:44:00Z,52.00,49.00
2026-04-13T12:46:00Z,52.00,49.00
2026-04-13T12:48:00Z,52.00,49.00
2026-04-13T12:49:00Z,52.00,49.00
2026-04-13T12:50:00Z,52.00,49.00
2026-04-13T12:52:00Z,52.00,49.00
2026-04-13T12:53:00Z,52.00,49.00
2026-04-13T12:54:00Z,52.00,49.00
2026-04-13T12:55:00Z,52.00,49.00
2026-04-13T12:57:00Z,52.00,48.72
2026-04-13T12:58:00Z,52.00,49.00
2026-04-13T12:59:00Z,52.00,49.00
2026-04-13T13:00:00Z,52.00,49.00
2026-04-13T13:01:00Z,52.00,49.00
2026-04-13T13:02:00Z,52.00,49.00
2026-04-13T13:04:00Z,52.00,49.00
2026-04-13T13:05:00Z,52.00,49.00
2026-04-13T13:06:00Z,52.00,49.00
2026-04-13T13:07:00Z,52.00,49.00
2026-04-13T13:08:00Z,52.00,49.00
2026-04-13T13:09:00Z,52.00,49.00
2026-04-13T13:10:00Z,52.00,49.00
2026-04-13T13:11:00Z,52.00,49.00
2026-04-13T13:12:00Z,52.00,49.00
2026-04-13T13:13:00Z,52.00,49.00
2026-04-13T13:14:00Z,52.00,49.00
2026-04-13T13:15:00Z,52.00,49.00
2026-04-13T13:17:00Z,52.00,49.00
2026-04-13T13:18:00Z,52.00,49.00
2026-04-13T13:19:00Z,52.00,49.00
2026-04-13T13:20:00Z,52.00,49.00
2026-04-13T13:21:00Z,52.00,49.00
2026-04-13T13:22:00Z,52.00,49.00
2026-04-13T13:23:00Z,52.00,49.00
2026-04-13T13:24:00Z,52.00,49.00
2026-04-13T13:25:00Z,52.00,49.00
2026-04-13T13:26:00Z,52.00,49.00
2026-04-13T13:27:00Z,52.00,49.85
2026-04-13T13:28:00Z,52.00,50.00
2026-04-13T13:29:00Z,52.00,50.00
2026-04-13T13:30:00Z,52.00,50.00
2026-04-13T13:31:00Z,52.00,50.00
2026-04-13T13:32:00Z,52.00,50.00
2026-04-13T13:33:00Z,52.00,50.00
2026-04-13T13:34:00Z,52.00,50.00
2026-04-13T13:35:00Z,52.00,50.00
2026-04-13T13:36:00Z,52.00,50.00
2026-04-13T13:37:00Z,52.00,50.00
2026-04-13T13:38:00Z,52.00,50.00
2026-04-13T13:39:00Z,52.00,50.00
2026-04-13T13:40:00Z,52.00,51.00
2026-04-13T13:41:00Z,51.97,51.00
2026-04-13T13:42:00Z,51.07,51.00
2026-04-13T13:43:00Z,51.08,51.00
2026-04-13T13:45:00Z,51.08,51.00
2026-04-13T13:46:00Z,51.00,51.00
2026-04-13T13:47:00Z,51.44,50.75
2026-04-13T13:48:00Z,51.39,51.00
2026-04-13T13:49:00Z,52.00,51.00
2026-04-13T13:50:00Z,52.00,50.82
2026-04-13T13:52:00Z,51.00,49.00
2026-04-13T13:53:00Z,50.77,50.00
2026-04-13T13:54:00Z,52.00,50.00
2026-04-13T13:55:00Z,50.30,50.00
2026-04-13T13:56:00Z,52.00,48.00
2026-04-13T13:57:00Z,52.00,50.00
2026-04-13T13:58:00Z,52.00,50.00
2026-04-13T13:59:00Z,52.00,50.00
2026-04-13T14:00:00Z,52.04,49.00
2026-04-13T14:01:00Z,53.00,49.00
2026-04-13T14:02:00Z,53.00,49.97
2026-04-13T14:03:00Z,53.00,49.90
2026-04-13T14:04:00Z,53.00,49.90
2026-04-13T14:05:00Z,52.35,49.98
2026-04-13T14:06:00Z,53.00,49.92
2026-04-13T14:07:00Z,53.00,48.25
2026-04-13T14:08:00Z,53.00,49.90
2026-04-13T14:09:00Z,52.00,50.00
2026-04-13T14:10:00Z,53.00,50.00
2026-04-13T14:11:00Z,53.00,50.00
2026-04-13T14:12:00Z,53.00,50.00
2026-04-13T14:13:00Z,53.00,49.05
2026-04-13T14:14:00Z,53.00,48.09
2026-04-13T14:15:00Z,52.70,49.57
2026-04-13T14:16:00Z,52.65,50.00
2026-04-13T14:18:00Z,53.00,49.00
2026-04-13T14:19:00Z,53.00,49.00
2026-04-13T14:20:00Z,53.00,50.00
2026-04-13T14:21:00Z,53.00,50.00
2026-04-13T14:23:00Z,53.00,50.00
2026-04-13T14:24:00Z,53.00,50.00
2026-04-13T14:26:00Z,53.00,50.00
2026-04-13T14:27:00Z,53.00,50.80
2026-04-13T14:29:00Z,53.00,50.00
2026-04-13T14:30:00Z,52.07,50.00
2026-04-13T14:31:00Z,52.07,50.00
2026-04-13T14:32:00Z,52.07,50.00
2026-04-13T14:33:00Z,52.07,48.03
2026-04-13T14:34:00Z,53.00,48.03
2026-04-13T14:35:00Z,53.00,50.00
2026-04-13T14:36:00Z,53.00,50.00
2026-04-13T14:37:00Z,52.08,50.00
2026-04-13T14:38:00Z,53.00,50.17
2026-04-13T14:39:00Z,52.55,49.93
2026-04-13T14:40:00Z,53.00,50.00
2026-04-13T14:41:00Z,52.65,50.00
2026-04-13T14:42:00Z,53.00,50.05
2026-04-13T14:43:00Z,52.04,50.00
2026-04-13T14:46:00Z,52.98,49.06
2026-04-13T14:47:00Z,52.79,50.10
2026-04-13T14:48:00Z,53.00,50.10
2026-04-13T14:49:00Z,53.00,50.00
2026-04-13T14:50:00Z,53.00,50.00
2026-04-13T14:51:00Z,53.00,50.04
2026-04-13T14:54:00Z,53.00,50.46
2026-04-13T14:55:00Z,53.00,50.73
2026-04-13T14:56:00Z,53.00,50.22
2026-04-13T14:57:00Z,53.00,50.41
2026-04-13T14:58:00Z,53.00,50.00
2026-04-13T14:59:00Z,53.00,50.00
2026-04-13T15:00:00Z,53.00,50.00
2026-04-13T15:01:00Z,52.12,50.13
2026-04-13T15:02:00Z,52.97,50.76
2026-04-13T15:03:00Z,52.00,48.65
2026-04-13T15:04:00Z,52.42,50.63
2026-04-13T15:05:00Z,52.97,50.18
2026-04-13T15:06:00Z,52.97,51.00
2026-04-13T15:07:00Z,50.75,51.00
2026-04-13T15:08:00Z,51.73,51.00
2026-04-13T15:09:00Z,51.75,51.00
2026-04-13T15:10:00Z,51.00,51.00
2026-04-13T15:11:00Z,50.55,51.00
2026-04-13T15:12:00Z,51.55,51.00
2026-04-13T15:13:00Z,50.00,51.00
2026-04-13T15:14:00Z,50.00,51.00
2026-04-13T15:15:00Z,50.00,51.00
2026-04-13T15:16:00Z,50.15,51.00
2026-04-13T15:17:00Z,51.00,51.00
2026-04-13T15:18:00Z,51.00,51.00
2026-04-13T15:19:00Z,51.00,51.00
2026-04-13T15:20:00Z,51.00,51.00
2026-04-13T15:21:00Z,51.00,51.00
2026-04-13T15:22:00Z,52.30,48.32
2026-04-13T15:23:00Z,54.00,46.87
2026-04-13T15:24:00Z,53.57,47.80
2026-04-13T15:25:00Z,51.49,49.24
2026-04-13T15:26:00Z,51.98,49.34
2026-04-13T15:27:00Z,53.56,47.18
2026-04-13T15:28:00Z,52.75,48.07
2026-04-13T15:29:00Z,50.87,49.30
2026-04-13T15:30:00Z,50.51,50.94
2026-04-13T15:31:00Z,53.99,46.95
2026-04-13T15:32:00Z,54.00,47.00
2026-04-13T15:33:00Z,56.30,43.66
2026-04-13T15:34:00Z,59.82,44.88
2026-04-13T15:35:00Z,64.27,37.50
2026-04-13T15:36:00Z,61.81,42.72
2026-04-13T15:37:00Z,54.54,47.95
2026-04-13T15:38:00Z,52.49,49.62
2026-04-13T15:39:00Z,56.01,47.41
2026-04-13T15:40:00Z,58.69,41.80
2026-04-13T15:41:00Z,58.00,42.63
2026-04-13T15:42:00Z,61.38,41.78
2026-04-13T15:43:00Z,64.94,34.86
2026-04-13T15:44:00Z,61.71,39.84
2026-04-13T15:45:00Z,59.26,42.18
2026-04-13T15:46:00Z,53.53,47.04
2026-04-13T15:47:00Z,54.27,48.12
2026-04-13T15:48:00Z,52.93,50.57
2026-04-13T15:49:00Z,57.36,44.22
2026-04-13T15:50:00Z,58.86,43.30
2026-04-13T15:51:00Z,62.83,41.29
2026-04-13T15:52:00Z,66.47,36.86
2026-04-13T15:53:00Z,65.28,37.25
2026-04-13T15:54:00Z,64.24,38.59
2026-04-13T15:55:00Z,62.96,38.89
2026-04-13T15:56:00Z,63.52,36.64
2026-04-13T15:57:00Z,62.61,38.15
2026-04-13T15:58:00Z,64.07,37.44
2026-04-13T15:59:00Z,64.80,33.98
2026-04-13T16:00:00Z,67.95,34.26
2026-04-13T16:01:00Z,68.02,33.00
2026-04-13T16:02:00Z,68.30,33.22
2026-04-13T16:03:00Z,73.19,26.68
2026-04-13T16:04:00Z,71.25,30.98
2026-04-13T16:05:00Z,64.70,35.67
2026-04-13T16:06:00Z,67.00,33.91
2026-04-13T16:07:00Z,68.31,33.75
2026-04-13T16:08:00Z,63.46,37.25
2026-04-13T16:09:00Z,65.48,36.34
2026-04-13T16:10:00Z,64.05,37.20
2026-04-13T16:11:00Z,68.02,32.98
2026-04-13T16:12:00Z,67.35,34.51
2026-04-13T16:13:00Z,64.48,36.00
2026-04-13T16:14:00Z,63.05,38.26
2026-04-13T16:15:00Z,63.76,38.41
2026-04-13T16:16:00Z,71.98,30.86
2026-04-13T16:17:00Z,80.92,19.35
2026-04-13T16:18:00Z,83.56,17.71
2026-04-13T16:19:00Z,82.12,18.62
2026-04-13T16:20:00Z,83.53,16.41
2026-04-13T16:21:00Z,82.76,17.56
2026-04-13T16:22:00Z,81.42,18.81
2026-04-13T16:23:00Z,85.32,15.29
2026-04-13T16:24:00Z,91.50,10.69
2026-04-13T16:25:00Z,89.99,11.08
2026-04-13T16:26:00Z,93.10,7.80
2026-04-13T16:27:00Z,93.75,7.04
2026-04-13T16:28:00Z,94.85,6.14
2026-04-13T16:29:00Z,94.23,6.20
2026-04-13T16:30:00Z,91.88,8.42
2026-04-13T16:31:00Z,94.04,5.89
2026-04-13T16:32:00Z,94.23,5.76
2026-04-13T16:33:00Z,93.45,7.08
2026-04-13T16:34:00Z,93.90,7.47
2026-04-13T16:35:00Z,93.15,7.81
2026-04-13T16:36:00Z,93.94,6.98
2026-04-13T16:37:00Z,95.84,4.35
2026-04-13T16:38:00Z,95.07,5.81
2026-04-13T16:39:00Z,95.03,5.13
2026-04-13T16:40:00Z,95.00,5.09
2026-04-13T16:41:00Z,96.00,4.97
2026-04-13T16:42:00Z,94.07,6.00
2026-04-13T16:43:00Z,94.10,5.34
2026-04-13T16:44:00Z,95.70,5.59
2026-04-13T16:45:00Z,95.70,4.10
2026-04-13T16:46:00Z,97.37,3.45
2026-04-13T16:47:00Z,98.96,1.60
2026-04-13T16:48:00Z,99.00,1.00
2026-04-13T16:49:00Z,99.00,1.00
2026-04-13T16:50:00Z,99.00,1.00
2026-04-13T16:51:00Z,99.00,1.00
2026-04-13T16:52:00Z,99.00,1.00
