# event_ticker=KXATPMATCH-25AUG12KHABRO
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Karen Khachanov
# fav_player=Jenson Brooksby
# dog_player=Karen Khachanov
# kalshi_date=2025-08-12
timestamp,Jenson Brooksby,Karen Khachanov
2025-08-12T08:55:00Z,38.55,
2025-08-12T09:10:00Z,38.55,67.00
2025-08-12T09:22:00Z,35.93,67.00
2025-08-12T09:38:00Z,35.93,67.00
2025-08-12T10:05:00Z,35.93,67.00
2025-08-12T10:26:00Z,37.00,67.00
2025-08-12T11:04:00Z,37.00,65.00
2025-08-12T11:15:00Z,37.00,65.00
2025-08-12T11:19:00Z,37.00,65.00
2025-08-12T11:37:00Z,37.00,65.00
2025-08-12T11:41:00Z,37.00,65.49
2025-08-12T11:48:00Z,37.00,66.00
2025-08-12T11:50:00Z,37.00,66.00
2025-08-12T11:53:00Z,37.00,66.00
2025-08-12T12:09:00Z,37.00,66.00
2025-08-12T12:10:00Z,37.00,66.00
2025-08-12T12:30:00Z,37.00,66.00
2025-08-12T12:33:00Z,35.00,66.00
2025-08-12T13:00:00Z,35.00,66.00
2025-08-12T13:20:00Z,35.00,66.00
2025-08-12T13:31:00Z,35.00,66.00
2025-08-12T13:42:00Z,35.00,66.00
2025-08-12T13:51:00Z,35.00,66.00
2025-08-12T13:52:00Z,35.00,66.00
2025-08-12T14:02:00Z,35.00,66.00
2025-08-12T14:11:00Z,35.00,66.00
2025-08-12T14:16:00Z,35.00,66.00
2025-08-12T14:24:00Z,36.00,66.00
2025-08-12T14:43:00Z,36.00,66.00
2025-08-12T14:47:00Z,36.00,66.00
2025-08-12T14:49:00Z,36.00,66.00
2025-08-12T14:50:00Z,36.00,66.00
2025-08-12T14:52:00Z,36.00,66.00
2025-08-12T14:54:00Z,36.00,66.00
2025-08-12T15:00:00Z,36.00,66.00
2025-08-12T15:03:00Z,35.00,66.00
2025-08-12T15:12:00Z,35.00,66.00
2025-08-12T15:18:00Z,35.00,66.00
2025-08-12T15:24:00Z,35.00,66.00
2025-08-12T15:47:00Z,35.00,65.00
2025-08-12T15:51:00Z,35.00,65.00
2025-08-12T16:06:00Z,35.00,65.00
2025-08-12T16:07:00Z,36.00,65.00
2025-08-12T16:34:00Z,36.00,65.00
2025-08-12T16:36:00Z,36.00,65.00
2025-08-12T16:41:00Z,36.00,65.00
2025-08-12T16:44:00Z,36.00,65.00
2025-08-12T16:48:00Z,36.00,65.00
2025-08-12T16:51:00Z,36.00,65.00
2025-08-12T17:08:00Z,36.00,65.00
2025-08-12T17:10:00Z,36.00,65.00
2025-08-12T17:16:00Z,36.00,65.00
2025-08-12T17:24:00Z,36.00,65.00
2025-08-12T17:27:00Z,36.00,65.00
2025-08-12T17:35:00Z,36.00,65.00
2025-08-12T17:44:00Z,36.00,65.00
2025-08-12T17:54:00Z,36.00,65.00
2025-08-12T17:58:00Z,35.00,65.00
2025-08-12T17:59:00Z,35.00,65.00
2025-08-12T18:00:00Z,35.00,65.00
2025-08-12T18:06:00Z,36.00,65.00
