# event_ticker=KXATPMATCH-26MAR17ZHAMAN
# final_score=6-3 6-2
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Zhizhen Zhang
# kalshi_date=2026-03-17
timestamp,Adrian Mannarino,Zhizhen Zhang
2026-03-19T11:17:00Z,50.00,50.00
2026-03-19T11:19:00Z,52.00,47.00
2026-03-19T11:20:00Z,52.00,50.00
2026-03-19T11:27:00Z,52.00,50.00
2026-03-19T11:34:00Z,50.00,50.00
2026-03-19T11:36:00Z,52.00,50.00
2026-03-19T11:37:00Z,52.00,47.00
2026-03-19T11:38:00Z,52.00,50.00
2026-03-19T11:44:00Z,52.00,50.00
2026-03-19T11:48:00Z,52.00,50.00
2026-03-19T11:57:00Z,52.00,50.00
2026-03-19T11:59:00Z,52.00,48.33
2026-03-19T12:00:00Z,52.00,47.00
2026-03-19T12:02:00Z,52.00,47.00
2026-03-19T12:07:00Z,52.00,47.00
2026-03-19T12:09:00Z,52.00,47.00
2026-03-19T12:11:00Z,52.00,47.00
2026-03-19T12:15:00Z,52.00,50.00
2026-03-19T12:19:00Z,52.00,50.00
2026-03-19T12:25:00Z,52.00,50.00
2026-03-19T12:28:00Z,52.00,48.00
2026-03-19T12:31:00Z,52.00,48.00
2026-03-19T12:32:00Z,52.00,50.00
2026-03-19T12:34:00Z,51.00,50.00
2026-03-19T12:36:00Z,52.00,50.00
2026-03-19T12:40:00Z,52.00,50.00
2026-03-19T12:41:00Z,52.00,48.00
2026-03-19T12:42:00Z,52.00,50.00
2026-03-19T12:43:00Z,52.00,50.00
2026-03-19T12:48:00Z,51.00,50.00
2026-03-19T12:50:00Z,50.00,50.00
2026-03-19T12:51:00Z,50.00,50.00
2026-03-19T12:57:00Z,50.00,49.87
2026-03-19T12:58:00Z,52.00,48.17
2026-03-19T13:05:00Z,50.00,48.17
2026-03-19T13:07:00Z,50.00,50.00
2026-03-19T13:08:00Z,50.00,50.00
2026-03-19T13:09:00Z,52.00,50.00
2026-03-19T13:11:00Z,50.00,50.00
2026-03-19T13:12:00Z,52.00,50.00
2026-03-19T13:13:00Z,52.00,50.00
2026-03-19T13:14:00Z,52.00,47.00
2026-03-19T13:18:00Z,52.00,47.00
2026-03-19T13:21:00Z,52.00,47.00
2026-03-19T13:25:00Z,52.00,47.00
2026-03-19T13:27:00Z,52.00,50.00
2026-03-19T13:28:00Z,51.82,50.00
2026-03-19T13:34:00Z,52.00,50.00
2026-03-19T13:38:00Z,52.00,50.00
2026-03-19T13:40:00Z,52.00,50.00
2026-03-19T13:41:00Z,52.00,50.00
2026-03-19T13:42:00Z,52.00,50.00
2026-03-19T13:48:00Z,52.00,47.00
2026-03-19T13:52:00Z,52.00,50.00
2026-03-19T13:53:00Z,52.00,50.00
2026-03-19T13:59:00Z,53.00,50.00
2026-03-19T14:01:00Z,53.00,50.00
2026-03-19T14:07:00Z,53.00,50.00
2026-03-19T14:10:00Z,53.00,50.00
2026-03-19T14:12:00Z,53.00,50.00
2026-03-19T14:14:00Z,53.00,50.00
2026-03-19T14:15:00Z,53.00,50.00
2026-03-19T14:17:00Z,53.00,50.00
2026-03-19T14:19:00Z,53.00,50.00
2026-03-19T14:20:00Z,53.00,50.00
2026-03-19T14:21:00Z,53.00,49.00
2026-03-19T14:22:00Z,53.00,49.00
2026-03-19T14:23:00Z,53.00,49.00
2026-03-19T14:24:00Z,53.00,47.00
2026-03-19T14:25:00Z,53.00,47.00
2026-03-19T14:26:00Z,53.00,49.00
2026-03-19T14:27:00Z,53.00,49.00
2026-03-19T14:28:00Z,53.00,49.00
2026-03-19T14:29:00Z,53.00,49.00
2026-03-19T14:30:00Z,53.00,49.00
2026-03-19T14:31:00Z,53.00,49.00
2026-03-19T14:33:00Z,53.00,47.00
2026-03-19T14:37:00Z,53.00,49.00
2026-03-19T14:40:00Z,53.00,49.00
2026-03-19T14:43:00Z,52.00,49.00
2026-03-19T14:45:00Z,53.00,49.00
2026-03-19T14:46:00Z,53.00,47.00
2026-03-19T14:47:00Z,52.26,47.00
2026-03-19T14:48:00Z,53.00,47.71
2026-03-19T14:49:00Z,53.00,47.00
2026-03-19T14:50:00Z,50.33,48.80
2026-03-19T14:51:00Z,52.00,48.80
2026-03-19T14:52:00Z,50.05,49.00
2026-03-19T14:53:00Z,52.00,47.00
2026-03-19T14:54:00Z,52.00,50.00
2026-03-19T14:55:00Z,52.00,51.00
2026-03-19T14:56:00Z,51.00,51.00
2026-03-19T14:57:00Z,51.00,51.00
2026-03-19T14:58:00Z,51.00,51.00
2026-03-19T15:00:00Z,51.00,51.00
2026-03-19T15:02:00Z,51.00,51.00
2026-03-19T15:03:00Z,51.00,51.00
2026-03-19T15:04:00Z,51.00,51.00
2026-03-19T15:05:00Z,51.00,51.00
2026-03-19T15:06:00Z,51.00,51.00
2026-03-19T15:07:00Z,51.00,50.47
2026-03-19T15:08:00Z,51.00,50.47
2026-03-19T15:10:00Z,51.06,50.00
2026-03-19T15:11:00Z,52.00,50.00
2026-03-19T15:12:00Z,51.80,50.00
2026-03-19T15:13:00Z,51.95,50.00
2026-03-19T15:14:00Z,51.95,50.00
2026-03-19T15:15:00Z,52.00,50.00
2026-03-19T15:16:00Z,52.00,50.00
2026-03-19T15:17:00Z,52.00,50.00
2026-03-19T15:18:00Z,52.00,50.00
2026-03-19T15:19:00Z,50.39,50.00
2026-03-19T15:20:00Z,50.39,50.00
2026-03-19T15:21:00Z,51.42,50.00
2026-03-19T15:22:00Z,51.42,48.00
2026-03-19T15:23:00Z,51.42,50.68
2026-03-19T15:24:00Z,52.00,50.68
2026-03-19T15:25:00Z,52.00,50.00
2026-03-19T15:26:00Z,52.00,48.04
2026-03-19T15:27:00Z,51.00,48.04
2026-03-19T15:28:00Z,52.00,50.00
2026-03-19T15:29:00Z,52.00,50.00
2026-03-19T15:30:00Z,52.00,47.11
2026-03-19T15:32:00Z,50.00,50.00
2026-03-19T15:34:00Z,50.00,49.99
2026-03-19T15:36:00Z,52.00,49.99
2026-03-19T15:38:00Z,52.00,50.00
2026-03-19T15:39:00Z,52.00,50.00
2026-03-19T15:40:00Z,50.11,49.78
2026-03-19T15:42:00Z,50.11,47.97
2026-03-19T15:43:00Z,50.00,47.97
2026-03-19T15:44:00Z,50.00,50.00
2026-03-19T15:45:00Z,50.00,50.00
2026-03-19T15:46:00Z,50.00,50.00
2026-03-19T15:47:00Z,50.00,50.00
2026-03-19T15:48:00Z,49.94,50.00
2026-03-19T15:49:00Z,49.00,50.19
2026-03-19T15:50:00Z,49.00,51.00
2026-03-19T15:51:00Z,49.00,51.00
2026-03-19T15:52:00Z,49.00,50.00
2026-03-19T15:53:00Z,50.00,50.00
2026-03-19T15:54:00Z,50.00,50.00
2026-03-19T15:55:00Z,50.00,50.00
2026-03-19T15:56:00Z,50.00,51.00
2026-03-19T15:57:00Z,50.00,51.00
2026-03-19T15:58:00Z,49.71,51.00
2026-03-19T15:59:00Z,50.00,51.00
2026-03-19T16:01:00Z,50.00,49.00
2026-03-19T16:03:00Z,50.00,49.08
2026-03-19T16:05:00Z,50.00,50.18
2026-03-19T16:07:00Z,50.00,51.00
2026-03-19T16:08:00Z,50.00,51.00
2026-03-19T16:09:00Z,50.00,51.00
2026-03-19T16:10:00Z,50.00,51.00
2026-03-19T16:12:00Z,50.00,51.00
2026-03-19T16:13:00Z,50.00,51.00
2026-03-19T16:14:00Z,50.00,48.36
2026-03-19T16:15:00Z,50.00,48.36
2026-03-19T16:18:00Z,50.00,48.00
2026-03-19T16:21:00Z,50.00,48.00
2026-03-19T16:22:00Z,50.00,48.00
2026-03-19T16:24:00Z,50.00,48.00
2026-03-19T16:25:00Z,50.00,48.00
2026-03-19T16:26:00Z,50.00,50.20
2026-03-19T16:27:00Z,49.95,50.20
2026-03-19T16:28:00Z,50.00,50.00
2026-03-19T16:29:00Z,49.87,50.00
2026-03-19T16:30:00Z,50.00,50.00
2026-03-19T16:31:00Z,50.00,50.98
2026-03-19T16:32:00Z,49.57,51.00
2026-03-19T16:33:00Z,50.00,51.19
2026-03-19T16:34:00Z,50.00,52.00
2026-03-19T16:35:00Z,49.85,51.98
2026-03-19T16:36:00Z,50.44,52.32
2026-03-19T16:37:00Z,47.25,55.52
2026-03-19T16:38:00Z,46.57,55.40
2026-03-19T16:39:00Z,43.76,55.97
2026-03-19T16:40:00Z,41.49,58.75
2026-03-19T16:41:00Z,47.95,55.19
2026-03-19T16:42:00Z,49.10,53.40
2026-03-19T16:43:00Z,50.14,51.54
2026-03-19T16:44:00Z,50.10,49.85
2026-03-19T16:45:00Z,50.00,51.52
2026-03-19T16:46:00Z,51.16,51.53
2026-03-19T16:47:00Z,50.58,51.19
2026-03-19T16:48:00Z,48.11,54.00
2026-03-19T16:49:00Z,48.00,53.26
2026-03-19T16:50:00Z,48.82,53.04
2026-03-19T16:51:00Z,51.29,49.41
2026-03-19T16:52:00Z,52.05,48.77
2026-03-19T16:53:00Z,49.09,51.18
2026-03-19T16:54:00Z,47.91,52.66
2026-03-19T16:55:00Z,47.95,52.97
2026-03-19T16:56:00Z,48.05,52.95
2026-03-19T16:57:00Z,50.49,50.50
2026-03-19T16:58:00Z,49.43,49.51
2026-03-19T16:59:00Z,52.67,49.03
2026-03-19T17:00:00Z,54.65,43.04
2026-03-19T17:01:00Z,57.50,41.53
2026-03-19T17:02:00Z,63.76,35.62
2026-03-19T17:03:00Z,71.61,28.91
2026-03-19T17:04:00Z,71.69,28.93
2026-03-19T17:05:00Z,67.71,31.66
2026-03-19T17:06:00Z,63.27,36.84
2026-03-19T17:07:00Z,63.75,37.41
2026-03-19T17:08:00Z,70.62,31.58
2026-03-19T17:09:00Z,74.58,26.44
2026-03-19T17:10:00Z,73.95,25.95
2026-03-19T17:11:00Z,77.00,24.20
2026-03-19T17:12:00Z,79.08,20.06
2026-03-19T17:13:00Z,80.95,19.15
2026-03-19T17:14:00Z,80.60,19.58
2026-03-19T17:15:00Z,82.41,18.07
2026-03-19T17:16:00Z,83.17,16.35
2026-03-19T17:17:00Z,83.07,16.06
2026-03-19T17:18:00Z,87.10,12.72
2026-03-19T17:19:00Z,81.59,17.20
2026-03-19T17:20:00Z,80.85,16.86
2026-03-19T17:21:00Z,78.09,22.31
2026-03-19T17:22:00Z,82.97,18.72
2026-03-19T17:23:00Z,84.88,15.58
2026-03-19T17:24:00Z,83.62,15.75
2026-03-19T17:25:00Z,82.88,19.65
2026-03-19T17:26:00Z,82.71,19.14
2026-03-19T17:27:00Z,80.30,20.03
2026-03-19T17:28:00Z,80.72,20.72
2026-03-19T17:29:00Z,80.67,21.94
2026-03-19T17:30:00Z,83.91,19.92
2026-03-19T17:31:00Z,82.74,16.01
2026-03-19T17:32:00Z,84.23,16.00
2026-03-19T17:33:00Z,83.09,18.03
2026-03-19T17:34:00Z,84.52,15.40
2026-03-19T17:35:00Z,97.21,4.31
2026-03-19T17:36:00Z,95.77,4.58
2026-03-19T17:37:00Z,97.31,2.27
2026-03-19T17:38:00Z,98.59,1.03
2026-03-19T17:39:00Z,98.93,1.27
2026-03-19T17:40:00Z,98.94,1.79
2026-03-19T17:41:00Z,98.90,1.82
2026-03-19T17:42:00Z,99.00,1.82
2026-03-19T17:43:00Z,99.00,1.82
2026-03-19T17:44:00Z,99.00,1.82
2026-03-19T17:45:00Z,99.00,1.82
2026-03-19T17:46:00Z,99.00,1.00
