# event_ticker=KXATPMATCH-26FEB10SHAJOD
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Denis Shapovalov
# fav_player=Rafael Jodar
# dog_player=Denis Shapovalov
# kalshi_date=2026-02-10
timestamp,Rafael Jodar,Denis Shapovalov
2026-02-10T20:18:00Z,48.95,51.50
2026-02-10T20:19:00Z,48.95,52.00
2026-02-10T20:24:00Z,48.95,52.00
2026-02-10T20:25:00Z,48.95,52.00
2026-02-10T20:31:00Z,48.95,54.00
2026-02-10T20:34:00Z,48.95,54.00
2026-02-10T20:40:00Z,48.95,54.00
2026-02-10T20:44:00Z,48.95,54.00
2026-02-10T20:46:00Z,48.95,54.00
2026-02-10T20:49:00Z,48.95,54.00
2026-02-10T20:51:00Z,47.00,54.00
2026-02-10T20:52:00Z,47.00,54.00
2026-02-10T21:03:00Z,47.00,54.00
2026-02-10T21:09:00Z,47.00,54.00
2026-02-10T21:11:00Z,47.00,54.00
2026-02-10T21:12:00Z,47.00,54.00
2026-02-10T21:15:00Z,47.00,54.00
2026-02-10T21:26:00Z,47.00,54.00
2026-02-10T21:28:00Z,47.00,54.00
2026-02-10T21:32:00Z,47.00,54.00
2026-02-10T21:34:00Z,47.00,54.00
2026-02-10T21:37:00Z,46.05,54.00
2026-02-10T21:39:00Z,47.00,54.00
2026-02-10T21:43:00Z,47.00,54.00
2026-02-10T21:44:00Z,47.00,53.00
2026-02-10T21:47:00Z,47.00,54.00
2026-02-10T21:48:00Z,47.00,54.00
2026-02-10T21:52:00Z,47.00,54.00
2026-02-10T21:53:00Z,47.00,54.00
2026-02-10T21:54:00Z,47.00,54.00
2026-02-10T21:56:00Z,47.00,54.00
2026-02-10T21:58:00Z,47.00,54.00
2026-02-10T21:59:00Z,47.00,54.00
2026-02-10T22:00:00Z,47.00,54.00
2026-02-10T22:07:00Z,47.00,54.00
2026-02-10T22:09:00Z,47.00,54.00
2026-02-10T22:10:00Z,47.00,54.00
2026-02-10T22:15:00Z,47.00,54.00
2026-02-10T22:17:00Z,47.00,54.00
2026-02-10T22:20:00Z,47.00,54.00
2026-02-10T22:22:00Z,47.00,54.00
2026-02-10T22:23:00Z,47.00,54.00
2026-02-10T22:25:00Z,47.00,53.00
2026-02-10T22:26:00Z,47.00,54.00
2026-02-10T22:27:00Z,47.00,54.00
2026-02-10T22:31:00Z,47.00,54.00
2026-02-10T22:32:00Z,47.00,54.00
2026-02-10T22:33:00Z,47.00,54.00
2026-02-10T22:35:00Z,47.00,54.00
2026-02-10T22:37:00Z,47.00,54.00
2026-02-10T22:38:00Z,47.00,54.00
2026-02-10T22:43:00Z,47.00,54.00
2026-02-10T22:44:00Z,47.00,54.00
2026-02-10T22:47:00Z,47.00,54.00
2026-02-10T22:48:00Z,47.00,54.00
2026-02-10T22:49:00Z,46.00,54.00
2026-02-10T22:52:00Z,45.57,54.00
2026-02-10T22:53:00Z,45.57,54.00
2026-02-10T22:54:00Z,46.00,54.00
2026-02-10T22:55:00Z,46.00,54.00
2026-02-10T22:56:00Z,46.00,54.00
2026-02-10T22:57:00Z,46.00,55.00
2026-02-10T22:58:00Z,46.00,55.00
2026-02-10T23:00:00Z,46.00,55.00
2026-02-10T23:03:00Z,46.00,55.00
2026-02-10T23:04:00Z,46.00,55.96
2026-02-10T23:05:00Z,46.00,56.00
2026-02-10T23:06:00Z,46.00,56.00
2026-02-10T23:08:00Z,46.00,55.00
2026-02-10T23:10:00Z,46.00,56.00
2026-02-10T23:14:00Z,46.00,56.00
2026-02-10T23:15:00Z,46.00,56.00
2026-02-10T23:17:00Z,46.00,56.00
2026-02-10T23:18:00Z,46.00,56.00
2026-02-10T23:19:00Z,46.00,56.00
2026-02-10T23:20:00Z,46.00,56.00
2026-02-10T23:21:00Z,46.00,56.00
2026-02-10T23:23:00Z,46.00,56.00
2026-02-10T23:25:00Z,46.00,56.00
2026-02-10T23:26:00Z,46.00,54.80
2026-02-10T23:27:00Z,46.00,54.80
2026-02-10T23:28:00Z,46.00,55.00
2026-02-10T23:29:00Z,46.00,55.76
2026-02-10T23:31:00Z,46.00,55.00
2026-02-10T23:32:00Z,46.00,55.00
2026-02-10T23:33:00Z,45.00,55.00
2026-02-10T23:34:00Z,45.00,55.00
2026-02-10T23:36:00Z,45.00,55.00
2026-02-10T23:40:00Z,46.00,55.00
2026-02-10T23:42:00Z,46.00,55.00
2026-02-10T23:43:00Z,46.00,55.00
2026-02-10T23:45:00Z,46.00,55.00
2026-02-10T23:46:00Z,46.00,55.00
2026-02-10T23:47:00Z,46.00,55.46
2026-02-10T23:48:00Z,46.00,55.00
2026-02-10T23:53:00Z,46.00,55.00
2026-02-10T23:56:00Z,46.00,56.00
2026-02-10T23:57:00Z,46.00,56.00
2026-02-10T23:58:00Z,46.00,55.00
2026-02-10T23:59:00Z,46.00,55.00
2026-02-11T00:00:00Z,46.00,55.00
2026-02-11T00:01:00Z,46.00,55.00
2026-02-11T00:02:00Z,46.00,55.00
2026-02-11T00:04:00Z,46.00,55.00
2026-02-11T00:06:00Z,46.00,55.00
2026-02-11T00:07:00Z,46.00,56.00
2026-02-11T00:08:00Z,46.00,56.00
2026-02-11T00:09:00Z,46.00,56.00
2026-02-11T00:11:00Z,46.00,56.00
2026-02-11T00:13:00Z,46.00,56.00
2026-02-11T00:14:00Z,46.00,56.00
2026-02-11T00:17:00Z,46.00,56.00
2026-02-11T00:20:00Z,46.00,56.00
2026-02-11T00:24:00Z,46.00,56.00
2026-02-11T00:25:00Z,46.00,56.00
2026-02-11T00:26:00Z,46.00,56.00
2026-02-11T00:27:00Z,46.00,56.00
2026-02-11T00:29:00Z,46.00,56.00
2026-02-11T00:32:00Z,46.00,56.00
2026-02-11T00:34:00Z,46.00,56.00
2026-02-11T00:38:00Z,46.00,56.00
2026-02-11T00:39:00Z,46.00,56.00
2026-02-11T00:40:00Z,46.00,56.00
2026-02-11T00:41:00Z,46.00,56.00
2026-02-11T00:42:00Z,45.00,56.00
2026-02-11T00:46:00Z,45.00,56.00
2026-02-11T00:47:00Z,45.00,56.00
2026-02-11T00:48:00Z,45.00,56.00
2026-02-11T00:49:00Z,45.00,56.00
2026-02-11T00:50:00Z,46.00,56.00
2026-02-11T00:51:00Z,46.00,56.00
2026-02-11T00:52:00Z,46.00,56.00
2026-02-11T00:53:00Z,46.00,56.00
2026-02-11T00:54:00Z,46.00,56.00
2026-02-11T00:55:00Z,46.00,56.00
2026-02-11T00:56:00Z,46.00,56.00
2026-02-11T00:57:00Z,46.00,56.00
2026-02-11T01:02:00Z,46.00,56.00
2026-02-11T01:03:00Z,46.00,54.10
2026-02-11T01:06:00Z,46.00,55.00
2026-02-11T01:08:00Z,46.00,55.00
2026-02-11T01:09:00Z,46.00,55.00
2026-02-11T01:10:00Z,46.00,54.77
2026-02-11T01:12:00Z,46.00,54.77
2026-02-11T01:13:00Z,46.00,56.00
2026-02-11T01:14:00Z,46.00,56.00
2026-02-11T01:16:00Z,46.00,56.00
2026-02-11T01:17:00Z,46.00,56.00
2026-02-11T01:18:00Z,46.00,56.00
2026-02-11T01:19:00Z,46.00,56.00
2026-02-11T01:21:00Z,46.00,56.00
2026-02-11T01:22:00Z,46.00,56.00
2026-02-11T01:23:00Z,46.00,56.00
2026-02-11T01:24:00Z,46.00,56.00
2026-02-11T01:26:00Z,46.00,56.00
2026-02-11T01:27:00Z,46.00,56.00
2026-02-11T01:28:00Z,46.00,56.00
2026-02-11T01:30:00Z,45.00,56.00
2026-02-11T01:32:00Z,45.00,56.00
2026-02-11T01:36:00Z,45.00,56.00
2026-02-11T01:37:00Z,45.00,55.95
2026-02-11T01:38:00Z,45.98,55.14
2026-02-11T01:39:00Z,45.98,54.46
2026-02-11T01:40:00Z,45.98,55.00
2026-02-11T01:41:00Z,45.98,55.00
2026-02-11T01:42:00Z,45.98,55.46
2026-02-11T01:43:00Z,46.00,56.00
2026-02-11T01:44:00Z,46.00,56.00
2026-02-11T01:46:00Z,46.00,54.00
2026-02-11T01:47:00Z,46.00,56.00
2026-02-11T01:48:00Z,46.00,56.00
2026-02-11T01:49:00Z,46.00,55.00
2026-02-11T01:50:00Z,46.00,55.00
2026-02-11T01:52:00Z,46.00,55.00
2026-02-11T01:53:00Z,46.00,54.00
2026-02-11T01:54:00Z,46.00,55.00
2026-02-11T01:55:00Z,46.00,55.11
2026-02-11T01:59:00Z,46.00,55.00
2026-02-11T02:00:00Z,46.00,55.88
2026-02-11T02:02:00Z,46.00,56.00
2026-02-11T02:04:00Z,46.00,56.00
2026-02-11T02:05:00Z,46.00,56.00
2026-02-11T02:06:00Z,46.00,56.00
2026-02-11T02:08:00Z,46.00,56.00
2026-02-11T02:09:00Z,46.00,56.00
2026-02-11T02:11:00Z,46.00,56.00
2026-02-11T02:12:00Z,46.00,56.00
2026-02-11T02:14:00Z,46.00,56.00
2026-02-11T02:15:00Z,46.00,56.00
2026-02-11T02:16:00Z,46.00,56.00
2026-02-11T02:17:00Z,46.00,56.00
2026-02-11T02:18:00Z,46.00,56.00
2026-02-11T02:19:00Z,46.00,56.00
2026-02-11T02:20:00Z,46.00,56.00
2026-02-11T02:21:00Z,46.00,55.75
2026-02-11T02:22:00Z,46.00,55.00
2026-02-11T02:23:00Z,46.00,55.24
2026-02-11T02:24:00Z,47.00,55.00
2026-02-11T02:25:00Z,47.00,55.00
2026-02-11T02:26:00Z,47.00,55.00
2026-02-11T02:27:00Z,47.00,53.80
2026-02-11T02:28:00Z,47.00,53.80
2026-02-11T02:29:00Z,47.02,53.15
2026-02-11T02:31:00Z,47.00,54.01
2026-02-11T02:32:00Z,47.80,54.00
2026-02-11T02:33:00Z,47.28,54.61
2026-02-11T02:34:00Z,47.00,54.50
2026-02-11T02:35:00Z,47.00,54.00
2026-02-11T02:36:00Z,47.00,54.00
2026-02-11T02:37:00Z,47.00,54.00
2026-02-11T02:38:00Z,47.00,54.00
2026-02-11T02:39:00Z,47.00,54.95
2026-02-11T02:40:00Z,47.00,55.00
2026-02-11T02:41:00Z,47.00,55.00
2026-02-11T02:42:00Z,47.00,55.00
2026-02-11T02:43:00Z,47.00,55.00
2026-02-11T02:44:00Z,47.00,55.00
2026-02-11T02:45:00Z,47.00,54.89
2026-02-11T02:46:00Z,47.00,55.00
2026-02-11T02:47:00Z,46.31,55.00
2026-02-11T02:48:00Z,46.31,55.00
2026-02-11T02:49:00Z,47.00,55.00
2026-02-11T02:50:00Z,47.00,55.00
2026-02-11T02:51:00Z,47.00,55.00
2026-02-11T02:52:00Z,47.00,55.00
2026-02-11T02:53:00Z,47.00,55.00
2026-02-11T02:54:00Z,46.54,55.00
2026-02-11T02:55:00Z,45.02,55.00
2026-02-11T02:56:00Z,47.00,55.00
2026-02-11T02:57:00Z,47.00,55.00
2026-02-11T02:58:00Z,47.00,55.00
2026-02-11T02:59:00Z,47.00,54.98
2026-02-11T03:00:00Z,47.00,55.00
2026-02-11T03:01:00Z,47.00,55.00
2026-02-11T03:02:00Z,47.00,55.00
2026-02-11T03:03:00Z,47.00,54.24
2026-02-11T03:04:00Z,47.00,55.00
2026-02-11T03:05:00Z,47.00,55.00
2026-02-11T03:06:00Z,47.00,55.00
2026-02-11T03:07:00Z,47.00,53.00
2026-02-11T03:08:00Z,47.00,55.00
2026-02-11T03:09:00Z,47.00,55.00
2026-02-11T03:10:00Z,47.00,55.00
2026-02-11T03:11:00Z,47.00,55.00
2026-02-11T03:12:00Z,47.00,55.00
2026-02-11T03:13:00Z,47.00,55.00
2026-02-11T03:14:00Z,47.00,55.00
2026-02-11T03:15:00Z,46.00,55.00
2026-02-11T03:16:00Z,47.00,55.00
2026-02-11T03:17:00Z,47.00,55.00
2026-02-11T03:18:00Z,47.00,54.98
2026-02-11T03:19:00Z,47.00,55.00
2026-02-11T03:20:00Z,46.68,55.00
2026-02-11T03:21:00Z,46.00,55.00
2026-02-11T03:22:00Z,46.00,55.00
2026-02-11T03:23:00Z,46.00,55.00
2026-02-11T03:24:00Z,46.00,55.00
2026-02-11T03:25:00Z,47.00,54.34
2026-02-11T03:26:00Z,46.00,55.00
2026-02-11T03:27:00Z,46.24,55.00
2026-02-11T03:28:00Z,45.98,55.00
2026-02-11T03:29:00Z,46.00,55.00
2026-02-11T03:30:00Z,45.20,55.00
2026-02-11T03:31:00Z,46.00,55.88
2026-02-11T03:32:00Z,44.99,56.00
2026-02-11T03:33:00Z,44.99,56.00
2026-02-11T03:34:00Z,45.64,56.00
2026-02-11T03:35:00Z,45.36,55.21
2026-02-11T03:36:00Z,46.00,56.00
2026-02-11T03:37:00Z,46.00,56.00
2026-02-11T03:38:00Z,46.00,55.51
2026-02-11T03:39:00Z,46.00,55.50
2026-02-11T03:40:00Z,46.00,55.00
2026-02-11T03:41:00Z,46.00,55.00
2026-02-11T03:42:00Z,46.00,55.67
2026-02-11T03:43:00Z,46.00,56.00
2026-02-11T03:44:00Z,46.00,56.00
2026-02-11T03:45:00Z,46.00,56.00
2026-02-11T03:46:00Z,46.00,56.00
2026-02-11T03:47:00Z,46.00,56.00
2026-02-11T03:48:00Z,46.00,56.00
2026-02-11T03:49:00Z,46.00,56.00
2026-02-11T03:50:00Z,46.00,56.00
2026-02-11T03:51:00Z,46.11,56.00
2026-02-11T03:52:00Z,46.11,55.91
2026-02-11T03:53:00Z,46.00,56.00
2026-02-11T03:54:00Z,46.00,56.00
2026-02-11T03:55:00Z,46.00,55.00
2026-02-11T03:56:00Z,44.69,55.70
2026-02-11T03:57:00Z,46.00,56.00
2026-02-11T03:58:00Z,46.00,55.26
2026-02-11T03:59:00Z,46.26,55.92
2026-02-11T04:00:00Z,46.03,55.84
2026-02-11T04:01:00Z,46.01,55.55
2026-02-11T04:02:00Z,45.81,55.95
2026-02-11T04:03:00Z,46.00,55.99
2026-02-11T04:04:00Z,46.00,55.59
2026-02-11T04:05:00Z,45.56,55.98
2026-02-11T04:06:00Z,45.00,56.04
2026-02-11T04:07:00Z,45.00,56.25
2026-02-11T04:08:00Z,45.00,57.00
2026-02-11T04:09:00Z,44.86,56.70
2026-02-11T04:10:00Z,44.00,57.00
2026-02-11T04:11:00Z,44.19,57.00
2026-02-11T04:12:00Z,44.00,57.00
2026-02-11T04:13:00Z,44.54,57.00
2026-02-11T04:14:00Z,44.70,57.00
2026-02-11T04:15:00Z,44.99,57.00
2026-02-11T04:16:00Z,45.00,56.97
2026-02-11T04:17:00Z,45.55,56.60
2026-02-11T04:18:00Z,45.10,56.58
2026-02-11T04:19:00Z,44.50,58.47
2026-02-11T04:20:00Z,43.59,58.45
2026-02-11T04:21:00Z,38.48,61.13
2026-02-11T04:22:00Z,39.93,62.31
2026-02-11T04:23:00Z,43.97,57.38
2026-02-11T04:24:00Z,45.00,57.00
2026-02-11T04:25:00Z,44.54,57.56
2026-02-11T04:26:00Z,42.14,58.78
2026-02-11T04:27:00Z,38.74,62.17
2026-02-11T04:28:00Z,33.99,68.56
2026-02-11T04:29:00Z,25.87,73.98
2026-02-11T04:30:00Z,29.05,73.28
2026-02-11T04:31:00Z,26.92,74.21
2026-02-11T04:32:00Z,24.47,76.84
2026-02-11T04:33:00Z,21.73,78.71
2026-02-11T04:34:00Z,19.53,80.82
2026-02-11T04:35:00Z,17.03,83.58
2026-02-11T04:36:00Z,15.84,85.33
2026-02-11T04:37:00Z,15.72,84.99
2026-02-11T04:38:00Z,15.59,84.99
2026-02-11T04:39:00Z,15.86,84.95
2026-02-11T04:40:00Z,16.40,84.58
2026-02-11T04:41:00Z,18.12,83.04
2026-02-11T04:42:00Z,17.41,83.33
2026-02-11T04:43:00Z,16.39,84.56
2026-02-11T04:44:00Z,15.36,85.36
2026-02-11T04:45:00Z,13.56,87.03
2026-02-11T04:46:00Z,12.88,87.56
2026-02-11T04:47:00Z,13.00,87.90
2026-02-11T04:48:00Z,12.92,87.69
2026-02-11T04:49:00Z,10.61,89.34
2026-02-11T04:50:00Z,10.28,89.98
2026-02-11T04:51:00Z,11.09,89.29
2026-02-11T04:52:00Z,13.04,87.72
2026-02-11T04:53:00Z,12.43,88.83
2026-02-11T04:54:00Z,10.59,90.02
2026-02-11T04:55:00Z,8.37,91.87
2026-02-11T04:56:00Z,4.29,95.88
2026-02-11T04:57:00Z,2.59,97.40
2026-02-11T04:58:00Z,2.14,97.40
2026-02-11T04:59:00Z,2.29,97.62
2026-02-11T05:00:00Z,2.03,97.99
2026-02-11T05:01:00Z,2.98,97.71
2026-02-11T05:02:00Z,2.47,97.63
2026-02-11T05:03:00Z,1.81,98.47
2026-02-11T05:04:00Z,1.00,98.96
2026-02-11T05:05:00Z,1.00,99.00
2026-02-11T05:06:00Z,1.00,99.00
2026-02-11T05:07:00Z,1.00,99.00
2026-02-11T05:08:00Z,1.00,99.00
2026-02-11T05:09:00Z,1.00,99.00
2026-02-11T05:10:00Z,1.00,99.00
2026-02-11T05:11:00Z,1.00,99.00
2026-02-11T05:12:00Z,1.00,99.00
2026-02-11T05:13:00Z,1.00,99.00
2026-02-11T05:14:00Z,1.00,99.00
2026-02-11T05:15:00Z,1.00,99.00
2026-02-11T05:16:00Z,1.00,99.00
2026-02-11T05:17:00Z,1.00,99.00
2026-02-11T05:18:00Z,1.00,99.00
2026-02-11T05:19:00Z,1.00,99.00
2026-02-11T05:20:00Z,1.00,99.00
2026-02-11T05:21:00Z,1.07,98.92
2026-02-11T05:22:00Z,1.70,98.52
2026-02-11T05:23:00Z,2.26,98.00
2026-02-11T05:24:00Z,1.95,98.88
2026-02-11T05:25:00Z,1.65,98.44
2026-02-11T05:26:00Z,1.00,99.00
2026-02-11T05:27:00Z,1.00,99.00
2026-02-11T05:28:00Z,1.00,99.00
2026-02-11T05:29:00Z,1.00,99.00
2026-02-11T05:30:00Z,1.00,99.00
2026-02-11T05:32:00Z,1.00,99.00
