# event_ticker=KXATPCHALLENGERMATCH-26APR20CHAHUR
# final_score=6-4 7-6(10)
# score_resolution=6-4 7-6
# match_winner=Maxime Chazal
# fav_player=Maxime Chazal
# dog_player=Millen Hurrion
# kalshi_date=2026-04-20
timestamp,Maxime Chazal,Millen Hurrion
2026-04-21T17:43:00Z,48.00,54.00
2026-04-21T17:49:00Z,48.00,54.00
2026-04-21T17:52:00Z,48.00,54.00
2026-04-21T17:54:00Z,48.00,54.00
2026-04-21T17:58:00Z,48.00,54.00
2026-04-21T17:59:00Z,48.00,54.00
2026-04-21T18:04:00Z,48.00,54.00
2026-04-21T18:06:00Z,48.00,54.91
2026-04-21T18:09:00Z,48.00,52.00
2026-04-21T18:10:00Z,48.00,52.00
2026-04-21T18:16:00Z,48.00,55.00
2026-04-21T18:17:00Z,45.00,55.00
2026-04-21T18:18:00Z,45.00,55.00
2026-04-21T18:19:00Z,45.00,55.00
2026-04-21T18:22:00Z,45.00,55.00
2026-04-21T18:23:00Z,47.00,53.78
2026-04-21T18:24:00Z,47.00,55.00
2026-04-21T18:25:00Z,47.00,55.00
2026-04-21T18:26:00Z,47.00,55.00
2026-04-21T18:27:00Z,47.00,55.00
2026-04-21T18:29:00Z,47.00,55.99
2026-04-21T18:31:00Z,47.00,55.99
2026-04-21T18:33:00Z,47.89,55.99
2026-04-21T18:35:00Z,48.00,55.89
2026-04-21T18:36:00Z,49.99,52.00
2026-04-21T18:37:00Z,46.94,53.91
2026-04-21T18:38:00Z,41.49,59.37
2026-04-21T18:39:00Z,41.00,62.23
2026-04-21T18:40:00Z,32.11,68.00
2026-04-21T18:41:00Z,30.00,71.00
2026-04-21T18:42:00Z,30.56,67.00
2026-04-21T18:43:00Z,31.74,71.00
2026-04-21T18:44:00Z,30.09,71.44
2026-04-21T18:45:00Z,31.44,69.73
2026-04-21T18:46:00Z,32.99,68.00
2026-04-21T18:47:00Z,33.00,67.00
2026-04-21T18:48:00Z,33.75,67.08
2026-04-21T18:49:00Z,35.84,68.39
2026-04-21T18:50:00Z,35.00,64.85
2026-04-21T18:51:00Z,32.08,69.45
2026-04-21T18:52:00Z,31.16,70.32
2026-04-21T18:53:00Z,29.17,72.93
2026-04-21T18:54:00Z,29.43,71.75
2026-04-21T18:55:00Z,29.00,72.16
2026-04-21T18:56:00Z,29.95,70.01
2026-04-21T18:57:00Z,31.00,69.18
2026-04-21T18:58:00Z,28.68,72.65
2026-04-21T18:59:00Z,25.99,75.88
2026-04-21T19:00:00Z,25.35,75.88
2026-04-21T19:01:00Z,21.94,79.68
2026-04-21T19:02:00Z,24.41,76.00
2026-04-21T19:03:00Z,26.75,74.70
2026-04-21T19:04:00Z,27.00,74.97
2026-04-21T19:05:00Z,31.74,71.06
2026-04-21T19:06:00Z,41.30,59.57
2026-04-21T19:07:00Z,45.96,57.13
2026-04-21T19:08:00Z,47.67,52.08
2026-04-21T19:09:00Z,49.17,52.18
2026-04-21T19:10:00Z,45.08,56.15
2026-04-21T19:11:00Z,38.18,59.81
2026-04-21T19:12:00Z,37.81,64.69
2026-04-21T19:13:00Z,42.28,62.12
2026-04-21T19:14:00Z,37.30,64.24
2026-04-21T19:15:00Z,43.66,57.18
2026-04-21T19:16:00Z,44.97,57.61
2026-04-21T19:17:00Z,42.25,58.34
2026-04-21T19:18:00Z,47.41,53.50
2026-04-21T19:19:00Z,47.54,52.78
2026-04-21T19:20:00Z,50.04,49.18
2026-04-21T19:21:00Z,52.72,45.48
2026-04-21T19:22:00Z,60.89,37.56
2026-04-21T19:23:00Z,60.42,39.68
2026-04-21T19:24:00Z,71.43,28.67
2026-04-21T19:25:00Z,71.76,28.98
2026-04-21T19:26:00Z,72.00,28.85
2026-04-21T19:27:00Z,71.47,30.16
2026-04-21T19:28:00Z,72.73,28.53
2026-04-21T19:29:00Z,74.04,26.94
2026-04-21T19:30:00Z,74.50,26.02
2026-04-21T19:31:00Z,77.69,23.36
2026-04-21T19:32:00Z,80.99,17.20
2026-04-21T19:33:00Z,77.09,21.54
2026-04-21T19:34:00Z,74.10,26.86
2026-04-21T19:35:00Z,74.56,26.38
2026-04-21T19:36:00Z,77.02,22.19
2026-04-21T19:37:00Z,77.00,24.00
2026-04-21T19:38:00Z,76.54,24.50
2026-04-21T19:39:00Z,76.60,24.07
2026-04-21T19:40:00Z,75.47,26.45
2026-04-21T19:41:00Z,71.49,29.76
2026-04-21T19:42:00Z,71.25,30.19
2026-04-21T19:43:00Z,75.15,25.88
2026-04-21T19:44:00Z,76.12,25.91
2026-04-21T19:45:00Z,76.28,26.72
2026-04-21T19:46:00Z,83.57,14.61
2026-04-21T19:47:00Z,88.16,12.19
2026-04-21T19:48:00Z,84.89,16.14
2026-04-21T19:49:00Z,92.04,8.99
2026-04-21T19:50:00Z,93.21,8.12
2026-04-21T19:51:00Z,89.31,14.25
2026-04-21T19:52:00Z,90.47,10.64
2026-04-21T19:53:00Z,91.86,9.00
2026-04-21T19:54:00Z,94.58,5.47
2026-04-21T19:55:00Z,96.79,2.41
2026-04-21T19:56:00Z,97.67,3.45
2026-04-21T19:57:00Z,97.98,1.83
2026-04-21T19:58:00Z,97.89,2.97
2026-04-21T19:59:00Z,97.52,2.36
2026-04-21T20:00:00Z,97.45,4.00
2026-04-21T20:01:00Z,97.98,3.92
2026-04-21T20:02:00Z,97.32,3.35
2026-04-21T20:03:00Z,96.86,3.92
2026-04-21T20:04:00Z,94.01,7.01
2026-04-21T20:05:00Z,94.97,4.70
2026-04-21T20:06:00Z,98.48,2.42
2026-04-21T20:07:00Z,95.00,5.82
2026-04-21T20:08:00Z,91.52,10.62
2026-04-21T20:09:00Z,87.51,15.07
2026-04-21T20:10:00Z,90.38,15.75
2026-04-21T20:11:00Z,86.24,20.01
2026-04-21T20:12:00Z,78.26,22.76
2026-04-21T20:13:00Z,75.91,25.04
2026-04-21T20:14:00Z,73.49,26.41
2026-04-21T20:15:00Z,72.33,27.33
2026-04-21T20:16:00Z,66.51,33.83
2026-04-21T20:17:00Z,60.14,42.25
2026-04-21T20:18:00Z,67.84,33.25
2026-04-21T20:19:00Z,72.82,26.64
2026-04-21T20:20:00Z,75.74,25.95
2026-04-21T20:21:00Z,76.87,23.05
2026-04-21T20:22:00Z,76.79,23.72
2026-04-21T20:23:00Z,77.05,21.80
2026-04-21T20:24:00Z,78.60,21.72
2026-04-21T20:25:00Z,77.80,22.22
2026-04-21T20:26:00Z,77.79,21.70
2026-04-21T20:27:00Z,76.65,20.37
2026-04-21T20:28:00Z,78.03,21.26
2026-04-21T20:29:00Z,78.81,21.81
2026-04-21T20:30:00Z,77.54,21.18
2026-04-21T20:31:00Z,77.88,21.40
2026-04-21T20:32:00Z,77.05,21.99
2026-04-21T20:33:00Z,77.36,21.05
2026-04-21T20:34:00Z,76.65,21.06
2026-04-21T20:35:00Z,77.43,21.09
2026-04-21T20:36:00Z,76.49,22.35
2026-04-21T20:37:00Z,76.47,24.07
2026-04-21T20:38:00Z,75.12,22.29
2026-04-21T20:39:00Z,76.91,23.17
2026-04-21T20:40:00Z,76.05,22.74
2026-04-21T20:41:00Z,75.44,22.00
2026-04-21T20:42:00Z,75.61,23.50
2026-04-21T20:43:00Z,76.64,22.82
2026-04-21T20:44:00Z,75.53,22.62
2026-04-21T20:45:00Z,75.29,22.56
2026-04-21T20:46:00Z,75.64,22.95
2026-04-21T20:47:00Z,75.14,23.00
2026-04-21T20:48:00Z,74.34,23.00
2026-04-21T20:49:00Z,74.00,23.06
2026-04-21T20:50:00Z,74.01,23.76
2026-04-21T20:51:00Z,75.07,24.53
2026-04-21T20:52:00Z,78.06,21.57
2026-04-21T20:53:00Z,74.84,27.47
2026-04-21T20:54:00Z,71.20,28.93
2026-04-21T20:55:00Z,70.92,28.20
2026-04-21T20:56:00Z,76.69,24.21
2026-04-21T20:57:00Z,83.13,19.87
2026-04-21T20:58:00Z,84.38,16.71
2026-04-21T20:59:00Z,84.84,16.28
2026-04-21T21:00:00Z,84.28,16.24
2026-04-21T21:01:00Z,86.25,15.89
2026-04-21T21:02:00Z,82.57,19.85
2026-04-21T21:03:00Z,81.15,17.66
2026-04-21T21:04:00Z,81.66,16.06
2026-04-21T21:05:00Z,81.33,16.16
2026-04-21T21:06:00Z,81.25,18.80
2026-04-21T21:07:00Z,81.72,18.12
2026-04-21T21:08:00Z,81.24,18.68
2026-04-21T21:09:00Z,80.45,16.84
2026-04-21T21:10:00Z,80.80,17.65
2026-04-21T21:11:00Z,81.36,18.08
2026-04-21T21:12:00Z,79.47,18.38
2026-04-21T21:13:00Z,81.61,16.32
2026-04-21T21:14:00Z,80.17,18.80
2026-04-21T21:15:00Z,81.18,17.45
2026-04-21T21:16:00Z,80.35,20.65
2026-04-21T21:17:00Z,81.40,19.02
2026-04-21T21:18:00Z,80.39,22.33
2026-04-21T21:19:00Z,81.42,19.03
2026-04-21T21:20:00Z,81.14,20.86
2026-04-21T21:21:00Z,81.95,17.77
2026-04-21T21:22:00Z,81.10,21.73
2026-04-21T21:23:00Z,78.32,20.75
2026-04-21T21:24:00Z,84.07,19.08
2026-04-21T21:25:00Z,79.47,21.73
2026-04-21T21:26:00Z,83.74,17.84
2026-04-21T21:27:00Z,85.41,16.28
2026-04-21T21:28:00Z,90.39,8.16
2026-04-21T21:29:00Z,94.30,6.23
2026-04-21T21:30:00Z,89.10,11.94
2026-04-21T21:31:00Z,74.91,26.30
2026-04-21T21:32:00Z,74.64,26.72
2026-04-21T21:33:00Z,81.50,19.86
2026-04-21T21:34:00Z,85.48,15.40
2026-04-21T21:35:00Z,62.87,36.25
2026-04-21T21:36:00Z,64.90,36.60
2026-04-21T21:37:00Z,56.78,41.64
2026-04-21T21:38:00Z,74.44,25.62
2026-04-21T21:39:00Z,91.53,14.13
2026-04-21T21:40:00Z,99.00,1.00
2026-04-21T21:41:00Z,99.00,1.00
2026-04-21T21:42:00Z,99.00,1.00
2026-04-21T21:43:00Z,99.00,1.00
