# event_ticker=KXATPMATCH-26APR13OPEQUI
# final_score=7-5 7-6(7)
# score_resolution=7-5 7-6
# match_winner=Ethan Quinn
# fav_player=Ethan Quinn
# dog_player=Reilly Opelka
# kalshi_date=2026-04-13
timestamp,Ethan Quinn,Reilly Opelka
2026-04-13T03:31:00Z,65.00,37.00
2026-04-13T03:33:00Z,65.00,36.98
2026-04-13T03:36:00Z,65.00,37.00
2026-04-13T03:37:00Z,65.00,37.00
2026-04-13T03:40:00Z,65.00,36.50
2026-04-13T03:41:00Z,65.00,37.00
2026-04-13T03:43:00Z,65.00,37.00
2026-04-13T03:44:00Z,65.00,37.00
2026-04-13T03:46:00Z,65.00,37.00
2026-04-13T03:47:00Z,65.00,37.00
2026-04-13T03:51:00Z,65.00,37.00
2026-04-13T03:52:00Z,65.00,37.00
2026-04-13T03:53:00Z,65.00,37.00
2026-04-13T03:55:00Z,65.00,37.00
2026-04-13T03:56:00Z,65.00,37.00
2026-04-13T03:58:00Z,65.00,37.00
2026-04-13T04:02:00Z,65.00,37.00
2026-04-13T04:03:00Z,65.00,37.00
2026-04-13T04:05:00Z,65.00,37.00
2026-04-13T04:06:00Z,65.00,37.00
2026-04-13T04:07:00Z,65.00,37.00
2026-04-13T04:10:00Z,65.00,37.00
2026-04-13T04:12:00Z,65.00,37.00
2026-04-13T04:15:00Z,65.00,37.00
2026-04-13T04:17:00Z,65.00,37.00
2026-04-13T04:18:00Z,65.00,37.00
2026-04-13T04:19:00Z,65.00,37.00
2026-04-13T04:20:00Z,65.00,37.00
2026-04-13T04:23:00Z,65.00,36.00
2026-04-13T04:24:00Z,65.00,37.00
2026-04-13T04:29:00Z,65.00,37.00
2026-04-13T04:32:00Z,65.00,37.00
2026-04-13T04:36:00Z,65.00,37.00
2026-04-13T04:37:00Z,65.00,37.00
2026-04-13T04:45:00Z,65.00,37.00
2026-04-13T04:49:00Z,65.00,37.00
2026-04-13T04:57:00Z,65.00,37.00
2026-04-13T04:58:00Z,65.00,37.00
2026-04-13T05:03:00Z,65.00,37.00
2026-04-13T05:05:00Z,65.00,35.00
2026-04-13T05:07:00Z,65.00,35.00
2026-04-13T05:15:00Z,65.00,35.00
2026-04-13T05:16:00Z,65.00,35.00
2026-04-13T05:26:00Z,65.00,35.00
2026-04-13T05:27:00Z,64.00,35.00
2026-04-13T05:30:00Z,64.00,36.00
2026-04-13T05:34:00Z,64.00,36.00
2026-04-13T05:36:00Z,64.36,36.00
2026-04-13T05:44:00Z,64.36,36.00
2026-04-13T05:46:00Z,64.11,36.00
2026-04-13T05:49:00Z,64.11,36.00
2026-04-13T05:51:00Z,65.00,36.00
2026-04-13T06:00:00Z,65.00,36.00
2026-04-13T06:02:00Z,65.00,36.00
2026-04-13T06:08:00Z,65.00,36.00
2026-04-13T06:10:00Z,65.00,36.00
2026-04-13T06:14:00Z,65.00,36.00
2026-04-13T06:17:00Z,65.00,36.00
2026-04-13T06:20:00Z,65.00,36.00
2026-04-13T06:22:00Z,65.00,36.00
2026-04-13T06:29:00Z,65.00,36.00
2026-04-13T06:31:00Z,65.00,36.00
2026-04-13T06:32:00Z,65.00,36.00
2026-04-13T06:36:00Z,65.00,36.00
2026-04-13T06:37:00Z,65.00,36.00
2026-04-13T06:41:00Z,65.18,36.00
2026-04-13T06:49:00Z,65.18,36.00
2026-04-13T06:57:00Z,65.18,36.00
2026-04-13T06:59:00Z,65.18,36.00
2026-04-13T07:04:00Z,65.18,36.00
2026-04-13T07:14:00Z,65.44,36.00
2026-04-13T07:25:00Z,66.00,36.00
2026-04-13T07:29:00Z,66.00,36.00
2026-04-13T07:30:00Z,66.00,36.00
2026-04-13T07:32:00Z,66.00,37.00
2026-04-13T07:33:00Z,64.57,37.00
2026-04-13T07:34:00Z,64.00,37.00
2026-04-13T07:39:00Z,64.00,37.00
2026-04-13T07:46:00Z,64.00,37.00
2026-04-13T08:02:00Z,64.00,37.00
2026-04-13T08:05:00Z,64.00,37.00
2026-04-13T08:06:00Z,64.00,37.00
2026-04-13T08:10:00Z,64.00,37.00
2026-04-13T08:11:00Z,64.00,37.00
2026-04-13T08:12:00Z,64.00,37.00
2026-04-13T08:13:00Z,64.00,37.00
2026-04-13T08:21:00Z,64.00,37.00
2026-04-13T08:23:00Z,64.00,37.00
2026-04-13T08:40:00Z,64.00,37.00
2026-04-13T08:47:00Z,64.00,37.00
2026-04-13T08:53:00Z,63.00,37.00
2026-04-13T09:11:00Z,63.00,37.00
2026-04-13T09:16:00Z,63.00,37.00
2026-04-13T09:19:00Z,63.00,37.48
2026-04-13T09:21:00Z,63.00,38.00
2026-04-13T09:23:00Z,63.00,38.00
2026-04-13T09:27:00Z,63.00,38.00
2026-04-13T09:29:00Z,63.00,38.00
2026-04-13T09:38:00Z,63.00,38.00
2026-04-13T09:43:00Z,63.00,38.00
2026-04-13T09:45:00Z,63.00,38.00
2026-04-13T09:47:00Z,62.00,38.00
2026-04-13T09:50:00Z,63.00,38.00
2026-04-13T09:51:00Z,63.00,38.00
2026-04-13T09:52:00Z,63.00,38.00
2026-04-13T09:54:00Z,62.00,38.00
2026-04-13T09:55:00Z,63.00,37.00
2026-04-13T10:00:00Z,63.00,37.00
2026-04-13T10:01:00Z,63.00,37.00
2026-04-13T10:02:00Z,63.00,37.00
2026-04-13T10:03:00Z,63.00,37.00
2026-04-13T10:06:00Z,62.00,37.00
2026-04-13T10:07:00Z,63.00,36.00
2026-04-13T10:08:00Z,63.00,36.00
2026-04-13T10:09:00Z,63.00,36.00
2026-04-13T10:12:00Z,63.00,36.00
2026-04-13T10:13:00Z,63.00,36.00
2026-04-13T10:15:00Z,63.00,36.00
2026-04-13T10:18:00Z,63.00,36.00
2026-04-13T10:21:00Z,63.00,36.00
2026-04-13T10:22:00Z,63.00,36.00
2026-04-13T10:23:00Z,63.00,36.00
2026-04-13T10:27:00Z,63.00,36.00
2026-04-13T10:29:00Z,63.00,36.00
2026-04-13T10:31:00Z,63.00,36.00
2026-04-13T10:32:00Z,63.00,36.00
2026-04-13T10:33:00Z,63.00,35.00
2026-04-13T10:36:00Z,63.00,35.00
2026-04-13T10:37:00Z,63.00,35.00
2026-04-13T10:38:00Z,63.00,35.00
2026-04-13T10:39:00Z,63.00,36.00
2026-04-13T10:45:00Z,63.00,36.00
2026-04-13T10:48:00Z,63.00,36.00
2026-04-13T10:49:00Z,63.00,36.00
2026-04-13T10:56:00Z,63.00,36.00
2026-04-13T10:57:00Z,63.00,36.00
2026-04-13T11:01:00Z,63.00,36.00
2026-04-13T11:04:00Z,63.00,36.00
2026-04-13T11:05:00Z,63.00,36.00
2026-04-13T11:06:00Z,63.00,36.00
2026-04-13T11:08:00Z,63.00,36.00
2026-04-13T11:09:00Z,63.10,36.00
2026-04-13T11:11:00Z,63.10,36.00
2026-04-13T11:12:00Z,64.00,36.00
2026-04-13T11:13:00Z,64.00,36.00
2026-04-13T11:14:00Z,64.00,36.00
2026-04-13T11:15:00Z,64.00,36.00
2026-04-13T11:18:00Z,64.00,36.00
2026-04-13T11:20:00Z,64.00,36.00
2026-04-13T11:21:00Z,64.00,36.00
2026-04-13T11:28:00Z,64.00,36.00
2026-04-13T11:29:00Z,64.00,36.00
2026-04-13T11:30:00Z,64.00,36.00
2026-04-13T11:33:00Z,64.00,36.00
2026-04-13T11:34:00Z,64.00,36.00
2026-04-13T11:35:00Z,64.00,36.00
2026-04-13T11:36:00Z,64.57,36.00
2026-04-13T11:37:00Z,65.00,36.00
2026-04-13T11:38:00Z,65.00,36.00
2026-04-13T11:39:00Z,65.00,36.00
2026-04-13T11:40:00Z,65.00,36.00
2026-04-13T11:42:00Z,65.00,36.00
2026-04-13T11:43:00Z,65.00,37.00
2026-04-13T11:44:00Z,65.00,37.00
2026-04-13T11:49:00Z,65.00,37.00
2026-04-13T11:51:00Z,65.00,37.00
2026-04-13T11:55:00Z,65.00,37.00
2026-04-13T11:56:00Z,65.00,37.00
2026-04-13T11:58:00Z,65.00,37.00
2026-04-13T12:00:00Z,64.00,37.00
2026-04-13T12:01:00Z,64.00,37.00
2026-04-13T12:02:00Z,64.00,38.00
2026-04-13T12:03:00Z,64.00,38.00
2026-04-13T12:04:00Z,64.00,38.00
2026-04-13T12:05:00Z,64.00,38.00
2026-04-13T12:06:00Z,65.00,37.00
2026-04-13T12:07:00Z,65.23,37.00
2026-04-13T12:08:00Z,65.23,37.00
2026-04-13T12:09:00Z,65.68,37.00
2026-04-13T12:10:00Z,65.00,37.00
2026-04-13T12:11:00Z,64.00,37.00
2026-04-13T12:12:00Z,63.70,37.00
2026-04-13T12:13:00Z,63.41,37.00
2026-04-13T12:14:00Z,65.00,34.91
2026-04-13T12:15:00Z,68.04,37.00
2026-04-13T12:16:00Z,69.07,33.02
2026-04-13T12:17:00Z,68.36,33.57
2026-04-13T12:18:00Z,67.01,34.59
2026-04-13T12:19:00Z,63.98,37.20
2026-04-13T12:20:00Z,64.81,37.05
2026-04-13T12:21:00Z,62.53,39.35
2026-04-13T12:22:00Z,61.93,40.57
2026-04-13T12:23:00Z,61.74,39.44
2026-04-13T12:24:00Z,61.35,41.53
2026-04-13T12:25:00Z,63.12,38.00
2026-04-13T12:26:00Z,64.00,38.00
2026-04-13T12:27:00Z,64.00,41.33
2026-04-13T12:28:00Z,60.87,41.54
2026-04-13T12:29:00Z,56.02,41.97
2026-04-13T12:30:00Z,59.05,43.99
2026-04-13T12:31:00Z,62.00,39.89
2026-04-13T12:32:00Z,62.00,40.00
2026-04-13T12:33:00Z,61.13,39.00
2026-04-13T12:34:00Z,59.65,41.80
2026-04-13T12:35:00Z,59.13,42.89
2026-04-13T12:36:00Z,60.49,40.09
2026-04-13T12:37:00Z,62.00,39.00
2026-04-13T12:38:00Z,63.00,38.96
2026-04-13T12:39:00Z,62.00,37.59
2026-04-13T12:40:00Z,61.98,40.93
2026-04-13T12:41:00Z,60.44,41.06
2026-04-13T12:42:00Z,59.51,41.18
2026-04-13T12:43:00Z,62.55,40.84
2026-04-13T12:44:00Z,61.89,39.98
2026-04-13T12:45:00Z,61.98,39.52
2026-04-13T12:46:00Z,61.08,40.19
2026-04-13T12:47:00Z,59.25,42.86
2026-04-13T12:48:00Z,59.20,43.13
2026-04-13T12:49:00Z,58.39,43.54
2026-04-13T12:50:00Z,60.08,41.75
2026-04-13T12:51:00Z,60.90,40.00
2026-04-13T12:52:00Z,61.48,39.85
2026-04-13T12:53:00Z,63.38,38.38
2026-04-13T12:54:00Z,69.24,31.36
2026-04-13T12:55:00Z,74.93,25.16
2026-04-13T12:56:00Z,66.20,32.19
2026-04-13T12:57:00Z,80.53,21.65
2026-04-13T12:58:00Z,84.69,15.94
2026-04-13T12:59:00Z,84.94,16.52
2026-04-13T13:00:00Z,82.67,20.00
2026-04-13T13:01:00Z,83.04,17.66
2026-04-13T13:02:00Z,83.24,17.00
2026-04-13T13:03:00Z,83.39,18.97
2026-04-13T13:04:00Z,82.42,18.19
2026-04-13T13:05:00Z,79.95,19.28
2026-04-13T13:06:00Z,80.30,19.94
2026-04-13T13:07:00Z,81.86,18.84
2026-04-13T13:08:00Z,83.16,18.39
2026-04-13T13:09:00Z,87.33,13.16
2026-04-13T13:10:00Z,88.11,13.27
2026-04-13T13:11:00Z,84.00,16.88
2026-04-13T13:12:00Z,83.43,17.26
2026-04-13T13:13:00Z,86.20,15.88
2026-04-13T13:14:00Z,85.00,15.67
2026-04-13T13:15:00Z,87.25,13.62
2026-04-13T13:16:00Z,88.38,11.32
2026-04-13T13:17:00Z,89.80,13.86
2026-04-13T13:18:00Z,89.60,11.98
2026-04-13T13:19:00Z,91.11,10.68
2026-04-13T13:20:00Z,86.84,12.18
2026-04-13T13:21:00Z,83.68,15.91
2026-04-13T13:22:00Z,86.20,14.63
2026-04-13T13:23:00Z,85.86,14.98
2026-04-13T13:24:00Z,86.00,14.84
2026-04-13T13:25:00Z,86.00,15.00
2026-04-13T13:26:00Z,83.91,16.86
2026-04-13T13:27:00Z,83.07,17.67
2026-04-13T13:28:00Z,81.12,21.52
2026-04-13T13:29:00Z,81.55,17.11
2026-04-13T13:30:00Z,83.17,17.66
2026-04-13T13:31:00Z,83.99,16.90
2026-04-13T13:32:00Z,84.00,16.98
2026-04-13T13:33:00Z,84.00,16.37
2026-04-13T13:34:00Z,84.00,17.00
2026-04-13T13:35:00Z,83.60,17.00
2026-04-13T13:36:00Z,83.53,17.00
2026-04-13T13:37:00Z,84.01,15.48
2026-04-13T13:38:00Z,84.98,13.32
2026-04-13T13:39:00Z,84.25,17.28
2026-04-13T13:40:00Z,83.09,18.50
2026-04-13T13:41:00Z,84.43,15.42
2026-04-13T13:42:00Z,85.54,16.63
2026-04-13T13:43:00Z,85.98,15.48
2026-04-13T13:44:00Z,86.00,16.00
2026-04-13T13:45:00Z,86.03,10.96
2026-04-13T13:46:00Z,84.25,15.44
2026-04-13T13:47:00Z,83.69,18.80
2026-04-13T13:48:00Z,85.84,15.76
2026-04-13T13:49:00Z,84.90,17.00
2026-04-13T13:50:00Z,84.77,16.65
2026-04-13T13:51:00Z,84.79,17.32
2026-04-13T13:52:00Z,83.47,18.97
2026-04-13T13:53:00Z,81.70,19.13
2026-04-13T13:54:00Z,90.12,12.52
2026-04-13T13:55:00Z,96.10,4.53
2026-04-13T13:56:00Z,97.01,3.91
2026-04-13T13:57:00Z,93.47,6.57
2026-04-13T13:58:00Z,94.87,8.44
2026-04-13T13:59:00Z,95.03,6.97
2026-04-13T14:00:00Z,88.63,13.43
2026-04-13T14:01:00Z,85.13,21.54
2026-04-13T14:02:00Z,80.39,22.82
2026-04-13T14:03:00Z,85.71,15.37
2026-04-13T14:04:00Z,91.04,10.49
2026-04-13T14:05:00Z,98.91,1.02
2026-04-13T14:06:00Z,99.00,1.02
2026-04-13T14:07:00Z,99.00,1.02
2026-04-13T14:08:00Z,99.00,1.02
2026-04-13T14:09:00Z,99.00,1.00
2026-04-13T14:10:00Z,99.00,1.00
2026-04-13T14:11:00Z,99.00,1.00
2026-04-13T14:12:00Z,99.00,1.00
