# event_ticker=KXATPMATCH-25OCT08BORDE
# final_score=7-5 6-2
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Nuno Borges
# kalshi_date=2025-10-08
timestamp,Alex de Minaur,Nuno Borges
2025-10-08T01:38:00Z,86.00,15.00
2025-10-08T01:43:00Z,86.00,15.00
2025-10-08T01:45:00Z,86.00,15.00
2025-10-08T01:50:00Z,86.00,15.00
2025-10-08T01:53:00Z,86.00,15.00
2025-10-08T01:55:00Z,86.00,15.00
2025-10-08T01:58:00Z,86.00,15.00
2025-10-08T02:00:00Z,86.00,15.00
2025-10-08T02:06:00Z,86.00,15.00
2025-10-08T02:28:00Z,86.00,15.00
2025-10-08T02:32:00Z,86.00,15.00
2025-10-08T02:34:00Z,86.00,15.69
2025-10-08T02:35:00Z,86.00,16.00
2025-10-08T02:37:00Z,86.00,16.00
2025-10-08T02:40:00Z,86.00,16.00
2025-10-08T02:41:00Z,86.00,15.00
2025-10-08T02:42:00Z,86.00,15.00
2025-10-08T02:44:00Z,86.00,15.00
2025-10-08T02:45:00Z,86.00,15.00
2025-10-08T02:46:00Z,86.00,14.08
2025-10-08T02:47:00Z,85.00,14.08
2025-10-08T02:53:00Z,85.00,15.00
2025-10-08T02:55:00Z,86.00,14.00
2025-10-08T02:59:00Z,86.00,15.00
2025-10-08T03:02:00Z,86.94,15.00
2025-10-08T03:04:00Z,86.94,15.00
2025-10-08T03:07:00Z,86.94,15.00
2025-10-08T03:11:00Z,86.94,15.00
2025-10-08T03:29:00Z,86.94,15.00
2025-10-08T03:42:00Z,86.94,15.00
2025-10-08T03:44:00Z,86.94,15.00
2025-10-08T03:45:00Z,86.94,15.00
2025-10-08T03:47:00Z,87.00,15.00
2025-10-08T03:54:00Z,87.00,15.00
2025-10-08T03:57:00Z,87.00,15.00
2025-10-08T04:03:00Z,87.00,15.00
2025-10-08T04:04:00Z,87.00,15.00
2025-10-08T04:16:00Z,87.00,15.00
2025-10-08T04:21:00Z,87.00,15.00
2025-10-08T04:28:00Z,87.00,15.00
2025-10-08T04:30:00Z,86.00,15.00
2025-10-08T04:33:00Z,86.00,15.00
2025-10-08T04:39:00Z,86.00,15.00
2025-10-08T04:41:00Z,86.00,15.00
2025-10-08T04:42:00Z,86.00,15.00
2025-10-08T04:45:00Z,87.00,15.00
2025-10-08T04:46:00Z,87.00,15.00
2025-10-08T04:51:00Z,87.00,15.00
2025-10-08T04:52:00Z,87.00,15.00
2025-10-08T04:53:00Z,87.00,15.00
2025-10-08T04:54:00Z,87.00,15.00
2025-10-08T04:55:00Z,87.00,15.00
2025-10-08T04:57:00Z,87.00,15.00
2025-10-08T04:59:00Z,87.00,15.00
2025-10-08T05:01:00Z,87.00,15.00
2025-10-08T05:02:00Z,87.00,15.00
2025-10-08T05:03:00Z,87.00,15.00
2025-10-08T05:04:00Z,87.00,15.00
2025-10-08T05:07:00Z,87.00,15.00
2025-10-08T05:09:00Z,87.00,15.00
2025-10-08T05:11:00Z,87.00,15.00
2025-10-08T05:12:00Z,87.00,15.00
2025-10-08T05:13:00Z,87.00,15.00
2025-10-08T05:14:00Z,87.00,15.00
2025-10-08T05:15:00Z,87.00,15.00
2025-10-08T05:16:00Z,87.00,15.00
2025-10-08T05:17:00Z,87.00,15.00
2025-10-08T05:25:00Z,87.00,15.00
2025-10-08T05:27:00Z,85.03,15.66
2025-10-08T05:28:00Z,85.03,16.00
2025-10-08T05:29:00Z,85.03,16.00
2025-10-08T05:30:00Z,85.00,16.00
2025-10-08T05:32:00Z,85.00,16.00
2025-10-08T05:34:00Z,85.00,16.00
2025-10-08T05:35:00Z,85.00,16.00
2025-10-08T05:37:00Z,85.00,16.00
2025-10-08T05:38:00Z,85.00,16.00
2025-10-08T05:39:00Z,85.00,16.00
2025-10-08T05:44:00Z,85.00,16.00
2025-10-08T05:45:00Z,85.00,16.00
2025-10-08T05:50:00Z,85.00,16.00
2025-10-08T05:51:00Z,85.00,16.00
2025-10-08T05:52:00Z,85.00,16.00
2025-10-08T05:53:00Z,85.00,16.00
2025-10-08T05:54:00Z,85.00,16.00
2025-10-08T05:55:00Z,85.00,16.00
2025-10-08T05:56:00Z,85.72,16.00
2025-10-08T05:58:00Z,85.00,16.00
2025-10-08T06:00:00Z,85.00,16.00
2025-10-08T06:01:00Z,85.00,16.00
2025-10-08T06:02:00Z,85.00,16.00
2025-10-08T06:03:00Z,85.00,16.00
2025-10-08T06:04:00Z,85.00,16.00
2025-10-08T06:06:00Z,85.00,16.00
2025-10-08T06:07:00Z,85.00,16.00
2025-10-08T06:08:00Z,85.00,16.00
2025-10-08T06:09:00Z,85.00,16.91
2025-10-08T06:10:00Z,85.00,17.00
2025-10-08T06:11:00Z,85.00,17.00
2025-10-08T06:12:00Z,84.53,15.60
2025-10-08T06:13:00Z,84.53,15.00
2025-10-08T06:14:00Z,84.53,16.84
2025-10-08T06:15:00Z,84.53,17.00
2025-10-08T06:16:00Z,85.00,17.00
2025-10-08T06:17:00Z,85.00,16.98
2025-10-08T06:18:00Z,85.00,16.00
2025-10-08T06:19:00Z,85.00,16.00
2025-10-08T06:20:00Z,85.00,16.00
2025-10-08T06:21:00Z,83.00,16.72
2025-10-08T06:22:00Z,83.00,17.00
2025-10-08T06:23:00Z,83.00,16.00
2025-10-08T06:24:00Z,83.00,16.00
2025-10-08T06:26:00Z,83.00,16.00
2025-10-08T06:27:00Z,83.00,16.00
2025-10-08T06:29:00Z,85.90,16.00
2025-10-08T06:30:00Z,85.90,16.00
2025-10-08T06:32:00Z,85.90,16.00
2025-10-08T06:33:00Z,85.90,16.00
2025-10-08T06:34:00Z,85.90,16.00
2025-10-08T06:35:00Z,86.00,16.00
2025-10-08T06:36:00Z,86.00,16.00
2025-10-08T06:37:00Z,86.00,16.00
2025-10-08T06:38:00Z,85.00,15.61
2025-10-08T06:39:00Z,81.26,19.14
2025-10-08T06:40:00Z,81.99,23.04
2025-10-08T06:41:00Z,84.00,18.34
2025-10-08T06:42:00Z,84.00,16.67
2025-10-08T06:43:00Z,84.00,16.42
2025-10-08T06:44:00Z,83.53,17.35
2025-10-08T06:45:00Z,83.98,18.24
2025-10-08T06:46:00Z,82.40,23.31
2025-10-08T06:47:00Z,82.00,19.57
2025-10-08T06:48:00Z,82.00,21.00
2025-10-08T06:49:00Z,80.68,25.15
2025-10-08T06:50:00Z,79.33,24.15
2025-10-08T06:51:00Z,78.12,27.28
2025-10-08T06:52:00Z,77.47,27.55
2025-10-08T06:53:00Z,80.12,22.67
2025-10-08T06:54:00Z,81.00,20.78
2025-10-08T06:55:00Z,81.00,21.88
2025-10-08T06:56:00Z,78.23,23.61
2025-10-08T06:57:00Z,77.00,25.32
2025-10-08T06:58:00Z,77.02,23.68
2025-10-08T06:59:00Z,77.71,23.97
2025-10-08T07:00:00Z,79.18,18.18
2025-10-08T07:01:00Z,76.88,25.43
2025-10-08T07:02:00Z,77.00,25.67
2025-10-08T07:03:00Z,75.87,26.90
2025-10-08T07:04:00Z,75.87,26.50
2025-10-08T07:05:00Z,74.94,29.31
2025-10-08T07:06:00Z,71.71,15.56
2025-10-08T07:07:00Z,77.56,25.84
2025-10-08T07:08:00Z,75.55,26.62
2025-10-08T07:09:00Z,71.97,31.70
2025-10-08T07:10:00Z,67.63,30.64
2025-10-08T07:11:00Z,71.31,26.83
2025-10-08T07:12:00Z,71.31,27.90
2025-10-08T07:13:00Z,74.26,33.28
2025-10-08T07:14:00Z,66.24,41.61
2025-10-08T07:15:00Z,65.25,30.39
2025-10-08T07:16:00Z,65.86,34.90
2025-10-08T07:17:00Z,66.10,31.84
2025-10-08T07:18:00Z,68.00,31.99
2025-10-08T07:19:00Z,69.48,29.84
2025-10-08T07:20:00Z,71.00,32.78
2025-10-08T07:21:00Z,71.00,34.79
2025-10-08T07:22:00Z,62.00,33.71
2025-10-08T07:23:00Z,68.50,33.17
2025-10-08T07:24:00Z,80.96,18.94
2025-10-08T07:25:00Z,84.63,21.59
2025-10-08T07:26:00Z,83.00,20.13
2025-10-08T07:27:00Z,82.86,19.29
2025-10-08T07:28:00Z,85.98,14.57
2025-10-08T07:29:00Z,81.76,14.25
2025-10-08T07:30:00Z,80.00,21.15
2025-10-08T07:31:00Z,83.95,15.46
2025-10-08T07:32:00Z,90.49,8.50
2025-10-08T07:33:00Z,92.35,7.46
2025-10-08T07:34:00Z,91.00,12.61
2025-10-08T07:35:00Z,90.34,12.38
2025-10-08T07:36:00Z,88.66,13.58
2025-10-08T07:37:00Z,89.88,10.45
2025-10-08T07:38:00Z,91.00,10.43
2025-10-08T07:39:00Z,89.00,13.72
2025-10-08T07:40:00Z,89.00,12.15
2025-10-08T07:41:00Z,89.00,11.18
2025-10-08T07:42:00Z,86.00,11.18
2025-10-08T07:43:00Z,86.00,12.97
2025-10-08T07:44:00Z,89.00,10.59
2025-10-08T07:45:00Z,89.52,9.07
2025-10-08T07:46:00Z,92.13,8.28
2025-10-08T07:47:00Z,96.70,4.59
2025-10-08T07:48:00Z,94.00,5.25
2025-10-08T07:49:00Z,96.33,5.25
2025-10-08T07:50:00Z,95.26,5.96
2025-10-08T07:51:00Z,95.97,5.06
2025-10-08T07:52:00Z,96.00,5.07
2025-10-08T07:53:00Z,97.87,3.43
2025-10-08T07:54:00Z,98.00,3.57
2025-10-08T07:55:00Z,98.00,3.39
2025-10-08T07:56:00Z,98.00,2.00
2025-10-08T07:57:00Z,98.05,3.93
2025-10-08T07:58:00Z,97.84,3.83
2025-10-08T07:59:00Z,93.00,4.04
2025-10-08T08:00:00Z,91.78,4.04
2025-10-08T08:01:00Z,93.64,5.42
2025-10-08T08:02:00Z,97.00,3.30
2025-10-08T08:03:00Z,98.00,2.01
2025-10-08T08:04:00Z,98.56,1.20
2025-10-08T08:05:00Z,98.00,1.46
2025-10-08T08:06:00Z,98.00,1.00
2025-10-08T08:07:00Z,98.00,3.35
2025-10-08T08:08:00Z,98.00,2.84
2025-10-08T08:09:00Z,99.00,2.30
2025-10-08T08:11:00Z,98.00,3.00
2025-10-08T08:12:00Z,99.00,3.00
2025-10-08T08:13:00Z,99.00,1.00
2025-10-08T08:14:00Z,99.00,1.00
2025-10-08T08:15:00Z,99.00,2.29
2025-10-08T08:17:00Z,99.00,1.00
2025-10-08T08:18:00Z,99.00,1.00
2025-10-08T08:19:00Z,99.00,3.00
2025-10-08T08:20:00Z,99.00,3.00
2025-10-08T08:21:00Z,99.00,4.00
2025-10-08T08:22:00Z,95.57,4.87
2025-10-08T08:23:00Z,95.55,7.00
2025-10-08T08:24:00Z,99.00,7.00
2025-10-08T08:27:00Z,99.00,7.00
2025-10-08T08:30:00Z,99.00,7.00
2025-10-08T08:31:00Z,99.00,7.00
