# event_ticker=KXATPCHALLENGERMATCH-26MAY08WALYUN
# final_score=6-2 6-0
# score_resolution=2-6 0-6
# match_winner=Yunchaokete Bu
# fav_player=Adam Walton
# dog_player=Yunchaokete Bu
# kalshi_date=2026-05-08
timestamp,Adam Walton,Yunchaokete Bu
2026-05-07T20:13:00Z,,54.00
2026-05-07T21:21:00Z,,54.00
2026-05-07T21:30:00Z,,54.00
2026-05-07T22:05:00Z,,53.00
2026-05-07T22:54:00Z,,53.00
2026-05-07T22:55:00Z,48.00,53.00
2026-05-07T22:56:00Z,48.00,53.00
2026-05-07T23:04:00Z,48.00,53.00
2026-05-07T23:06:00Z,48.00,53.00
2026-05-07T23:10:00Z,48.00,53.00
2026-05-07T23:15:00Z,48.00,53.00
2026-05-07T23:31:00Z,48.00,53.00
2026-05-07T23:34:00Z,48.00,53.00
2026-05-07T23:43:00Z,48.00,53.00
2026-05-08T00:28:00Z,48.00,53.00
2026-05-08T01:34:00Z,48.00,53.00
2026-05-08T01:46:00Z,48.00,53.92
2026-05-08T01:59:00Z,48.00,54.00
2026-05-08T02:00:00Z,48.00,54.00
2026-05-08T02:09:00Z,48.00,54.00
2026-05-08T02:16:00Z,48.00,53.00
2026-05-08T02:52:00Z,48.00,53.00
2026-05-08T03:01:00Z,47.00,53.00
2026-05-08T03:02:00Z,43.00,56.00
2026-05-08T03:14:00Z,43.00,56.00
2026-05-08T03:27:00Z,45.00,56.00
2026-05-08T03:45:00Z,45.00,56.00
2026-05-08T04:13:00Z,45.00,56.00
2026-05-08T04:18:00Z,45.00,56.00
2026-05-08T04:21:00Z,45.00,56.00
2026-05-08T04:25:00Z,45.00,56.00
2026-05-08T04:28:00Z,45.00,56.00
2026-05-08T04:35:00Z,45.00,56.00
2026-05-08T04:38:00Z,45.00,56.00
2026-05-08T04:41:00Z,45.00,56.00
2026-05-08T04:42:00Z,45.00,56.00
2026-05-08T04:45:00Z,45.00,55.00
2026-05-08T04:50:00Z,45.00,55.00
2026-05-08T04:51:00Z,45.00,56.00
2026-05-08T04:54:00Z,45.00,56.00
2026-05-08T05:02:00Z,45.00,56.00
2026-05-08T05:04:00Z,45.00,56.00
2026-05-08T05:08:00Z,45.00,56.00
2026-05-08T05:11:00Z,46.00,56.00
2026-05-08T05:12:00Z,46.00,56.00
2026-05-08T05:20:00Z,46.00,56.00
2026-05-08T05:21:00Z,46.00,56.00
2026-05-08T05:25:00Z,46.00,56.00
2026-05-08T05:26:00Z,46.00,56.00
2026-05-08T05:29:00Z,46.00,56.00
2026-05-08T05:31:00Z,46.00,56.00
2026-05-08T05:34:00Z,46.00,56.00
2026-05-08T05:52:00Z,46.00,56.00
2026-05-08T05:53:00Z,46.00,56.00
2026-05-08T05:56:00Z,46.00,56.00
2026-05-08T06:00:00Z,46.00,56.00
2026-05-08T06:03:00Z,46.00,56.00
2026-05-08T06:10:00Z,46.00,56.00
2026-05-08T06:17:00Z,46.00,56.00
2026-05-08T06:20:00Z,46.00,56.00
2026-05-08T06:21:00Z,46.00,56.00
2026-05-08T06:22:00Z,46.00,56.00
2026-05-08T06:23:00Z,46.00,56.00
2026-05-08T06:24:00Z,46.00,54.29
2026-05-08T06:25:00Z,46.00,54.29
2026-05-08T06:26:00Z,46.00,56.00
2026-05-08T06:27:00Z,46.00,56.00
2026-05-08T06:28:00Z,46.00,56.00
2026-05-08T06:29:00Z,46.00,56.00
2026-05-08T06:32:00Z,46.00,56.00
2026-05-08T06:33:00Z,46.00,56.00
2026-05-08T06:35:00Z,46.00,56.00
2026-05-08T06:36:00Z,46.00,56.00
2026-05-08T06:37:00Z,46.00,56.00
2026-05-08T06:38:00Z,46.00,56.00
2026-05-08T06:39:00Z,46.00,56.00
2026-05-08T06:40:00Z,46.00,56.00
2026-05-08T06:41:00Z,46.00,54.00
2026-05-08T06:44:00Z,46.00,54.00
2026-05-08T06:47:00Z,46.00,54.00
2026-05-08T06:49:00Z,46.00,54.00
2026-05-08T06:51:00Z,46.00,56.00
2026-05-08T06:52:00Z,46.00,56.00
2026-05-08T06:53:00Z,46.00,56.00
2026-05-08T06:56:00Z,46.00,56.00
2026-05-08T06:57:00Z,46.00,56.00
2026-05-08T06:58:00Z,46.00,56.00
2026-05-08T06:59:00Z,46.00,56.00
2026-05-08T07:00:00Z,46.63,55.14
2026-05-08T07:01:00Z,47.00,55.00
2026-05-08T07:02:00Z,47.00,55.00
2026-05-08T07:03:00Z,47.00,55.00
2026-05-08T07:04:00Z,47.00,55.58
2026-05-08T07:05:00Z,47.00,55.58
2026-05-08T07:06:00Z,46.83,56.00
2026-05-08T07:07:00Z,46.83,56.00
2026-05-08T07:08:00Z,46.00,56.00
2026-05-08T07:09:00Z,46.00,56.00
2026-05-08T07:10:00Z,46.00,56.00
2026-05-08T07:11:00Z,46.00,56.00
2026-05-08T07:13:00Z,46.00,55.92
2026-05-08T07:14:00Z,46.00,56.00
2026-05-08T07:15:00Z,47.00,56.00
2026-05-08T07:16:00Z,47.00,56.00
2026-05-08T07:17:00Z,47.00,55.00
2026-05-08T07:18:00Z,47.00,55.00
2026-05-08T07:22:00Z,47.00,55.00
2026-05-08T07:23:00Z,47.00,54.00
2026-05-08T07:24:00Z,47.00,54.00
2026-05-08T07:25:00Z,47.00,54.00
2026-05-08T07:26:00Z,47.00,54.00
2026-05-08T07:27:00Z,47.00,54.00
2026-05-08T07:28:00Z,47.74,54.00
2026-05-08T07:30:00Z,48.00,53.07
2026-05-08T07:31:00Z,48.00,53.07
2026-05-08T07:32:00Z,48.00,54.00
2026-05-08T07:33:00Z,47.07,54.00
2026-05-08T07:34:00Z,47.97,54.00
2026-05-08T07:35:00Z,47.00,54.00
2026-05-08T07:36:00Z,47.79,54.00
2026-05-08T07:37:00Z,48.00,54.00
2026-05-08T07:38:00Z,48.00,54.00
2026-05-08T07:39:00Z,48.00,54.00
2026-05-08T07:40:00Z,48.00,54.00
2026-05-08T07:41:00Z,48.00,54.00
2026-05-08T07:42:00Z,48.00,54.19
2026-05-08T07:43:00Z,48.00,55.00
2026-05-08T07:44:00Z,47.60,54.00
2026-05-08T07:45:00Z,45.00,55.00
2026-05-08T07:46:00Z,46.83,55.00
2026-05-08T07:47:00Z,47.00,55.25
2026-05-08T07:48:00Z,47.00,56.00
2026-05-08T07:49:00Z,44.37,55.99
2026-05-08T07:50:00Z,46.00,56.00
2026-05-08T07:51:00Z,46.00,56.00
2026-05-08T07:52:00Z,46.94,55.00
2026-05-08T07:53:00Z,48.00,54.00
2026-05-08T07:54:00Z,48.67,55.13
2026-05-08T07:55:00Z,50.55,54.17
2026-05-08T07:56:00Z,49.87,55.03
2026-05-08T07:57:00Z,48.57,55.03
2026-05-08T07:58:00Z,48.20,53.03
2026-05-08T07:59:00Z,50.62,51.40
2026-05-08T08:00:00Z,51.00,51.00
2026-05-08T08:01:00Z,49.42,53.50
2026-05-08T08:02:00Z,48.00,53.81
2026-05-08T08:03:00Z,47.71,55.82
2026-05-08T08:04:00Z,47.94,53.97
2026-05-08T08:05:00Z,47.15,54.73
2026-05-08T08:06:00Z,45.04,58.95
2026-05-08T08:07:00Z,42.97,60.25
2026-05-08T08:08:00Z,43.08,57.94
2026-05-08T08:09:00Z,43.76,57.65
2026-05-08T08:10:00Z,38.64,62.22
2026-05-08T08:11:00Z,28.39,69.99
2026-05-08T08:12:00Z,29.00,72.95
2026-05-08T08:13:00Z,29.54,70.60
2026-05-08T08:14:00Z,27.91,74.00
2026-05-08T08:15:00Z,28.17,72.65
2026-05-08T08:16:00Z,25.64,74.02
2026-05-08T08:17:00Z,27.42,71.02
2026-05-08T08:18:00Z,29.99,72.55
2026-05-08T08:19:00Z,31.18,71.85
2026-05-08T08:20:00Z,28.53,72.16
2026-05-08T08:21:00Z,28.25,74.30
2026-05-08T08:22:00Z,27.43,74.24
2026-05-08T08:23:00Z,28.95,72.08
2026-05-08T08:24:00Z,28.75,71.52
2026-05-08T08:25:00Z,27.38,72.89
2026-05-08T08:26:00Z,27.75,73.90
2026-05-08T08:27:00Z,24.75,76.87
2026-05-08T08:28:00Z,27.24,74.35
2026-05-08T08:29:00Z,28.00,73.00
2026-05-08T08:30:00Z,29.39,72.56
2026-05-08T08:31:00Z,29.75,72.91
2026-05-08T08:32:00Z,27.83,74.04
2026-05-08T08:33:00Z,27.56,73.72
2026-05-08T08:34:00Z,29.07,72.14
2026-05-08T08:35:00Z,27.20,72.90
2026-05-08T08:36:00Z,26.82,74.42
2026-05-08T08:37:00Z,26.32,75.13
2026-05-08T08:38:00Z,21.52,79.34
2026-05-08T08:39:00Z,23.54,78.79
2026-05-08T08:40:00Z,23.01,78.32
2026-05-08T08:41:00Z,19.29,81.64
2026-05-08T08:42:00Z,17.86,81.59
2026-05-08T08:43:00Z,19.91,80.30
2026-05-08T08:44:00Z,23.59,76.61
2026-05-08T08:45:00Z,22.36,78.01
2026-05-08T08:46:00Z,21.15,79.23
2026-05-08T08:47:00Z,19.85,80.65
2026-05-08T08:48:00Z,20.07,80.68
2026-05-08T08:49:00Z,21.00,80.98
2026-05-08T08:50:00Z,19.84,80.58
2026-05-08T08:51:00Z,19.87,80.39
2026-05-08T08:52:00Z,20.73,80.41
2026-05-08T08:53:00Z,23.59,78.68
2026-05-08T08:54:00Z,22.96,78.49
2026-05-08T08:55:00Z,17.42,85.28
2026-05-08T08:56:00Z,17.37,84.73
2026-05-08T08:57:00Z,16.13,84.98
2026-05-08T08:58:00Z,13.74,85.88
2026-05-08T08:59:00Z,16.88,85.00
2026-05-08T09:00:00Z,16.98,86.06
2026-05-08T09:01:00Z,16.69,83.75
2026-05-08T09:02:00Z,8.91,92.02
2026-05-08T09:03:00Z,8.00,92.62
2026-05-08T09:04:00Z,7.14,92.96
2026-05-08T09:05:00Z,7.28,93.77
2026-05-08T09:06:00Z,8.90,92.02
2026-05-08T09:07:00Z,7.98,94.00
2026-05-08T09:08:00Z,9.46,91.36
2026-05-08T09:09:00Z,5.72,94.94
2026-05-08T09:10:00Z,5.17,94.23
2026-05-08T09:11:00Z,4.02,95.99
2026-05-08T09:12:00Z,3.01,97.28
2026-05-08T09:13:00Z,1.16,98.92
2026-05-08T09:14:00Z,1.00,99.00
2026-05-08T09:15:00Z,1.00,99.00
2026-05-08T09:17:00Z,1.00,99.00
2026-05-08T09:18:00Z,1.00,99.00
2026-05-08T09:19:00Z,1.00,99.00
2026-05-08T09:20:00Z,1.00,99.00
2026-05-08T09:21:00Z,1.00,99.00
2026-05-08T09:22:00Z,1.00,99.00
2026-05-08T09:23:00Z,1.00,99.00
2026-05-08T09:24:00Z,1.00,99.00
2026-05-08T09:26:00Z,1.00,99.00
