# event_ticker=KXATPCHALLENGERMATCH-26APR08TULGRA
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Li Tu
# fav_player=Alastair Gray
# dog_player=Li Tu
# kalshi_date=2026-04-08
timestamp,Alastair Gray,Li Tu
2026-04-08T15:34:00Z,50.00,
2026-04-08T16:26:00Z,50.00,
2026-04-08T17:23:00Z,50.23,
2026-04-08T18:09:00Z,51.00,
2026-04-08T18:30:00Z,51.00,
2026-04-08T18:43:00Z,51.00,
2026-04-08T18:47:00Z,51.00,
2026-04-08T18:48:00Z,51.00,
2026-04-08T19:08:00Z,51.00,
2026-04-08T19:12:00Z,50.00,
2026-04-08T20:02:00Z,50.00,52.00
2026-04-08T20:03:00Z,50.00,52.00
2026-04-08T20:07:00Z,50.00,52.00
2026-04-08T20:13:00Z,50.00,52.00
2026-04-08T20:21:00Z,51.00,52.00
2026-04-08T20:29:00Z,51.00,52.00
2026-04-08T20:43:00Z,51.00,52.00
2026-04-08T20:56:00Z,50.52,52.00
2026-04-08T21:03:00Z,50.00,52.00
2026-04-08T21:33:00Z,50.00,52.00
2026-04-08T21:36:00Z,50.00,52.00
2026-04-08T21:39:00Z,50.00,52.00
2026-04-08T21:51:00Z,49.00,52.00
2026-04-08T22:10:00Z,49.00,52.00
2026-04-08T22:12:00Z,49.00,52.00
2026-04-08T22:19:00Z,49.00,52.00
2026-04-08T22:28:00Z,49.00,52.00
2026-04-08T22:36:00Z,49.00,52.00
2026-04-08T23:00:00Z,49.96,52.00
2026-04-08T23:03:00Z,50.00,50.65
2026-04-08T23:06:00Z,50.00,50.65
2026-04-08T23:08:00Z,50.00,51.00
2026-04-08T23:10:00Z,50.00,51.00
2026-04-08T23:16:00Z,51.00,51.00
2026-04-08T23:19:00Z,51.00,51.00
2026-04-08T23:21:00Z,51.00,51.00
2026-04-08T23:27:00Z,51.00,51.00
2026-04-08T23:28:00Z,51.00,51.00
2026-04-08T23:29:00Z,51.00,50.60
2026-04-08T23:37:00Z,51.00,50.00
2026-04-08T23:38:00Z,51.00,50.00
2026-04-08T23:39:00Z,51.00,50.00
2026-04-08T23:56:00Z,51.00,50.00
2026-04-09T00:04:00Z,51.00,50.00
2026-04-09T00:10:00Z,51.00,50.00
2026-04-09T00:11:00Z,51.00,50.00
2026-04-09T00:14:00Z,51.00,50.00
2026-04-09T00:15:00Z,51.00,50.00
2026-04-09T00:18:00Z,51.00,50.00
2026-04-09T00:22:00Z,51.00,49.00
2026-04-09T00:24:00Z,51.00,50.00
2026-04-09T00:25:00Z,51.00,50.00
2026-04-09T00:26:00Z,51.00,50.00
2026-04-09T00:27:00Z,51.00,50.00
2026-04-09T00:28:00Z,51.00,50.00
2026-04-09T00:30:00Z,51.00,50.00
2026-04-09T00:35:00Z,51.00,50.00
2026-04-09T00:38:00Z,51.00,50.00
2026-04-09T00:39:00Z,51.00,50.00
2026-04-09T00:41:00Z,51.00,50.00
2026-04-09T00:42:00Z,51.00,50.00
2026-04-09T00:45:00Z,51.00,50.00
2026-04-09T00:47:00Z,51.00,50.00
2026-04-09T00:49:00Z,51.00,50.00
2026-04-09T00:50:00Z,51.00,50.00
2026-04-09T00:52:00Z,50.35,50.00
2026-04-09T00:53:00Z,50.35,50.00
2026-04-09T00:55:00Z,51.00,50.00
2026-04-09T00:56:00Z,51.00,50.00
2026-04-09T00:57:00Z,50.00,50.00
2026-04-09T00:58:00Z,50.00,50.00
2026-04-09T00:59:00Z,51.00,50.00
2026-04-09T01:02:00Z,50.00,50.00
2026-04-09T01:03:00Z,50.00,50.00
2026-04-09T01:04:00Z,50.00,50.00
2026-04-09T01:05:00Z,51.00,50.00
2026-04-09T01:08:00Z,51.00,50.00
2026-04-09T01:11:00Z,52.00,50.00
2026-04-09T01:12:00Z,52.00,50.00
2026-04-09T01:13:00Z,52.00,50.00
2026-04-09T01:16:00Z,52.00,50.00
2026-04-09T01:18:00Z,50.00,50.00
2026-04-09T01:19:00Z,50.00,50.00
2026-04-09T01:21:00Z,50.00,50.00
2026-04-09T01:33:00Z,52.00,50.00
2026-04-09T01:34:00Z,52.00,50.00
2026-04-09T01:39:00Z,52.00,50.00
2026-04-09T01:40:00Z,52.00,50.00
2026-04-09T01:41:00Z,52.00,50.00
2026-04-09T01:42:00Z,52.00,50.00
2026-04-09T01:43:00Z,52.00,50.00
2026-04-09T01:44:00Z,52.00,50.00
2026-04-09T01:45:00Z,52.00,50.00
2026-04-09T01:47:00Z,52.00,50.00
2026-04-09T01:49:00Z,52.00,50.00
2026-04-09T01:50:00Z,52.00,50.00
2026-04-09T01:52:00Z,52.00,50.00
2026-04-09T01:54:00Z,52.00,50.00
2026-04-09T01:57:00Z,52.00,50.00
2026-04-09T01:58:00Z,52.00,49.60
2026-04-09T01:59:00Z,52.00,49.60
2026-04-09T02:01:00Z,51.30,49.60
2026-04-09T02:02:00Z,52.00,50.00
2026-04-09T02:03:00Z,52.00,50.00
2026-04-09T02:04:00Z,52.00,49.00
2026-04-09T02:05:00Z,52.00,49.78
2026-04-09T02:06:00Z,52.00,50.00
2026-04-09T02:09:00Z,52.00,50.00
2026-04-09T02:10:00Z,52.00,50.00
2026-04-09T02:11:00Z,52.00,50.00
2026-04-09T02:13:00Z,52.00,50.00
2026-04-09T02:14:00Z,52.00,50.00
2026-04-09T02:15:00Z,52.00,50.00
2026-04-09T02:16:00Z,52.78,50.00
2026-04-09T02:17:00Z,53.00,50.00
2026-04-09T02:21:00Z,53.00,50.00
2026-04-09T02:23:00Z,53.00,50.00
2026-04-09T02:24:00Z,53.00,50.51
2026-04-09T02:25:00Z,52.00,50.51
2026-04-09T02:27:00Z,52.00,50.51
2026-04-09T02:28:00Z,52.00,50.51
2026-04-09T02:29:00Z,52.00,50.51
2026-04-09T02:30:00Z,52.00,50.00
2026-04-09T02:32:00Z,52.00,50.00
2026-04-09T02:34:00Z,52.00,50.00
2026-04-09T02:36:00Z,52.28,50.00
2026-04-09T02:37:00Z,51.00,50.00
2026-04-09T02:38:00Z,51.00,50.00
2026-04-09T02:39:00Z,53.00,50.00
2026-04-09T02:40:00Z,53.00,50.00
2026-04-09T02:41:00Z,53.00,50.00
2026-04-09T02:42:00Z,52.05,50.00
2026-04-09T02:43:00Z,52.00,50.00
2026-04-09T02:44:00Z,52.00,48.52
2026-04-09T02:45:00Z,52.00,50.00
2026-04-09T02:46:00Z,52.00,50.00
2026-04-09T02:47:00Z,52.00,50.00
2026-04-09T02:48:00Z,52.00,49.25
2026-04-09T02:49:00Z,53.00,50.00
2026-04-09T02:50:00Z,53.00,50.00
2026-04-09T02:51:00Z,53.00,50.00
2026-04-09T02:52:00Z,53.00,50.36
2026-04-09T02:53:00Z,53.00,49.00
2026-04-09T02:54:00Z,53.00,49.00
2026-04-09T02:55:00Z,53.00,50.00
2026-04-09T02:56:00Z,53.00,49.13
2026-04-09T02:57:00Z,53.00,49.13
2026-04-09T02:58:00Z,53.00,50.00
2026-04-09T02:59:00Z,52.35,48.39
2026-04-09T03:00:00Z,52.00,50.00
2026-04-09T03:01:00Z,52.00,50.16
2026-04-09T03:02:00Z,51.88,50.63
2026-04-09T03:03:00Z,51.44,51.28
2026-04-09T03:04:00Z,51.00,53.46
2026-04-09T03:05:00Z,51.89,53.00
2026-04-09T03:06:00Z,52.66,51.96
2026-04-09T03:07:00Z,50.68,53.28
2026-04-09T03:08:00Z,49.68,54.81
2026-04-09T03:09:00Z,50.74,52.77
2026-04-09T03:10:00Z,51.91,51.02
2026-04-09T03:11:00Z,53.51,49.17
2026-04-09T03:12:00Z,52.40,50.87
2026-04-09T03:13:00Z,51.99,50.57
2026-04-09T03:14:00Z,51.72,52.17
2026-04-09T03:15:00Z,50.00,53.54
2026-04-09T03:16:00Z,51.12,51.73
2026-04-09T03:17:00Z,52.17,50.51
2026-04-09T03:18:00Z,54.38,49.04
2026-04-09T03:19:00Z,54.42,48.54
2026-04-09T03:20:00Z,51.44,50.74
2026-04-09T03:21:00Z,50.75,51.60
2026-04-09T03:22:00Z,51.26,51.10
2026-04-09T03:23:00Z,53.73,51.75
2026-04-09T03:24:00Z,42.22,59.93
2026-04-09T03:25:00Z,44.84,58.40
2026-04-09T03:26:00Z,47.18,56.89
2026-04-09T03:27:00Z,47.15,56.16
2026-04-09T03:28:00Z,49.80,53.05
2026-04-09T03:29:00Z,50.95,53.25
2026-04-09T03:30:00Z,46.55,55.06
2026-04-09T03:31:00Z,45.42,57.04
2026-04-09T03:32:00Z,37.09,64.17
2026-04-09T03:33:00Z,40.57,62.54
2026-04-09T03:34:00Z,30.02,68.14
2026-04-09T03:35:00Z,23.84,75.30
2026-04-09T03:36:00Z,23.64,77.62
2026-04-09T03:37:00Z,18.51,83.07
2026-04-09T03:38:00Z,23.33,77.99
2026-04-09T03:39:00Z,19.97,84.63
2026-04-09T03:40:00Z,24.09,76.84
2026-04-09T03:41:00Z,23.47,78.69
2026-04-09T03:42:00Z,26.79,74.77
2026-04-09T03:43:00Z,26.29,74.06
2026-04-09T03:44:00Z,26.85,73.91
2026-04-09T03:45:00Z,21.18,78.38
2026-04-09T03:46:00Z,20.60,78.76
2026-04-09T03:47:00Z,22.02,79.50
2026-04-09T03:48:00Z,20.30,80.65
2026-04-09T03:49:00Z,18.78,82.52
2026-04-09T03:50:00Z,23.74,76.19
2026-04-09T03:51:00Z,27.51,72.64
2026-04-09T03:52:00Z,24.08,77.02
2026-04-09T03:53:00Z,23.21,79.86
2026-04-09T03:54:00Z,24.82,76.85
2026-04-09T03:55:00Z,20.84,80.13
2026-04-09T03:56:00Z,19.33,83.35
2026-04-09T03:57:00Z,14.86,84.48
2026-04-09T03:58:00Z,19.94,80.55
2026-04-09T03:59:00Z,24.23,80.73
2026-04-09T04:00:00Z,19.55,82.10
2026-04-09T04:01:00Z,18.73,83.64
2026-04-09T04:02:00Z,22.92,77.41
2026-04-09T04:03:00Z,25.41,75.42
2026-04-09T04:04:00Z,25.32,76.75
2026-04-09T04:05:00Z,25.59,75.42
2026-04-09T04:06:00Z,24.07,74.63
2026-04-09T04:07:00Z,24.20,75.84
2026-04-09T04:08:00Z,21.91,78.46
2026-04-09T04:09:00Z,21.77,79.46
2026-04-09T04:10:00Z,25.95,75.27
2026-04-09T04:11:00Z,28.48,72.73
2026-04-09T04:12:00Z,33.07,70.36
2026-04-09T04:13:00Z,27.05,72.81
2026-04-09T04:14:00Z,23.73,78.30
2026-04-09T04:15:00Z,25.68,76.70
2026-04-09T04:16:00Z,29.95,72.38
2026-04-09T04:17:00Z,27.43,75.90
2026-04-09T04:18:00Z,30.35,70.73
2026-04-09T04:19:00Z,32.35,70.42
2026-04-09T04:20:00Z,27.83,73.64
2026-04-09T04:21:00Z,26.51,76.36
2026-04-09T04:22:00Z,22.60,79.38
2026-04-09T04:23:00Z,15.40,84.38
2026-04-09T04:24:00Z,8.85,91.57
2026-04-09T04:25:00Z,4.94,97.22
2026-04-09T04:26:00Z,4.90,96.59
2026-04-09T04:27:00Z,2.21,98.40
2026-04-09T04:28:00Z,1.00,99.00
2026-04-09T04:29:00Z,1.00,99.00
2026-04-09T04:30:00Z,1.00,99.00
2026-04-09T04:31:00Z,1.00,99.00
2026-04-09T04:32:00Z,1.00,99.00
2026-04-09T04:33:00Z,1.00,99.00
2026-04-09T04:34:00Z,1.00,99.00
2026-04-09T04:35:00Z,1.00,99.00
2026-04-09T04:36:00Z,1.00,99.00
2026-04-09T04:37:00Z,1.00,99.00
