# event_ticker=KXATPMATCH-26MAR07MEDTAB
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Daniil Medvedev
# fav_player=Alejandro Tabilo
# dog_player=Daniil Medvedev
# kalshi_date=2026-03-07
timestamp,Alejandro Tabilo,Daniil Medvedev
2026-03-07T21:12:00Z,22.00,79.00
2026-03-07T21:34:00Z,22.00,79.00
2026-03-07T21:40:00Z,22.00,79.00
2026-03-07T21:41:00Z,22.00,79.00
2026-03-07T21:44:00Z,22.00,79.00
2026-03-07T21:46:00Z,22.00,79.00
2026-03-07T21:47:00Z,22.00,79.00
2026-03-07T21:57:00Z,22.00,79.00
2026-03-07T21:58:00Z,22.00,79.00
2026-03-07T22:20:00Z,22.00,78.00
2026-03-07T22:35:00Z,22.00,79.00
2026-03-07T22:40:00Z,22.00,79.00
2026-03-07T22:58:00Z,22.00,79.00
2026-03-07T22:59:00Z,22.00,79.00
2026-03-07T23:05:00Z,22.00,79.00
2026-03-07T23:06:00Z,22.00,79.00
2026-03-07T23:16:00Z,22.00,79.00
2026-03-07T23:27:00Z,22.00,79.00
2026-03-07T23:31:00Z,22.00,79.00
2026-03-07T23:33:00Z,22.00,79.00
2026-03-07T23:36:00Z,22.00,79.00
2026-03-07T23:37:00Z,22.00,79.00
2026-03-07T23:38:00Z,21.00,79.00
2026-03-07T23:45:00Z,21.00,78.00
2026-03-07T23:46:00Z,22.00,78.00
2026-03-07T23:47:00Z,22.00,78.00
2026-03-07T23:49:00Z,22.00,78.00
2026-03-07T23:58:00Z,22.00,78.91
2026-03-07T23:59:00Z,22.00,79.00
2026-03-08T00:10:00Z,23.00,79.00
2026-03-08T00:12:00Z,23.00,79.00
2026-03-08T00:13:00Z,23.00,79.00
2026-03-08T00:15:00Z,23.00,79.00
2026-03-08T00:16:00Z,23.00,79.00
2026-03-08T00:17:00Z,23.00,79.00
2026-03-08T00:23:00Z,23.00,79.00
2026-03-08T00:24:00Z,23.00,79.00
2026-03-08T00:30:00Z,23.00,79.00
2026-03-08T00:39:00Z,23.00,78.40
2026-03-08T00:41:00Z,23.00,79.00
2026-03-08T00:43:00Z,23.00,79.00
2026-03-08T00:44:00Z,23.00,79.00
2026-03-08T00:52:00Z,23.00,79.00
2026-03-08T01:04:00Z,22.00,79.00
2026-03-08T01:05:00Z,22.00,79.00
2026-03-08T01:06:00Z,22.00,79.00
2026-03-08T01:08:00Z,22.00,78.55
2026-03-08T01:09:00Z,22.00,78.55
2026-03-08T01:11:00Z,22.00,78.55
2026-03-08T01:18:00Z,22.00,79.00
2026-03-08T01:24:00Z,22.00,77.00
2026-03-08T01:25:00Z,22.00,77.00
2026-03-08T01:29:00Z,22.00,79.00
2026-03-08T01:30:00Z,22.00,79.00
2026-03-08T01:34:00Z,23.00,79.00
2026-03-08T01:35:00Z,23.00,79.00
2026-03-08T01:36:00Z,23.00,79.00
2026-03-08T01:38:00Z,23.00,79.00
2026-03-08T01:40:00Z,23.00,79.00
2026-03-08T01:41:00Z,23.00,79.00
2026-03-08T01:44:00Z,23.00,79.00
2026-03-08T01:45:00Z,23.00,79.00
2026-03-08T01:47:00Z,23.00,78.00
2026-03-08T01:48:00Z,23.00,78.00
2026-03-08T01:50:00Z,23.00,78.00
2026-03-08T01:51:00Z,23.00,78.00
2026-03-08T01:52:00Z,23.00,78.00
2026-03-08T01:54:00Z,23.00,78.00
2026-03-08T01:55:00Z,24.00,78.00
2026-03-08T01:56:00Z,24.00,78.00
2026-03-08T01:57:00Z,24.00,78.00
2026-03-08T01:58:00Z,24.00,78.00
2026-03-08T02:02:00Z,24.00,78.00
2026-03-08T02:06:00Z,24.00,78.00
2026-03-08T02:07:00Z,24.00,78.00
2026-03-08T02:08:00Z,23.00,78.00
2026-03-08T02:09:00Z,23.00,78.00
2026-03-08T02:10:00Z,23.00,78.00
2026-03-08T02:12:00Z,23.00,78.00
2026-03-08T02:13:00Z,23.00,78.00
2026-03-08T02:14:00Z,23.00,77.48
2026-03-08T02:15:00Z,23.99,77.48
2026-03-08T02:16:00Z,24.00,78.00
2026-03-08T02:18:00Z,24.00,78.00
2026-03-08T02:20:00Z,23.00,78.00
2026-03-08T02:21:00Z,23.00,78.00
2026-03-08T02:22:00Z,23.00,77.00
2026-03-08T02:23:00Z,23.00,78.00
2026-03-08T02:24:00Z,23.00,78.00
2026-03-08T02:25:00Z,23.00,78.00
2026-03-08T02:26:00Z,23.00,78.00
2026-03-08T02:28:00Z,23.00,78.00
2026-03-08T02:29:00Z,23.00,78.00
2026-03-08T02:30:00Z,23.00,78.00
2026-03-08T02:31:00Z,23.00,78.00
2026-03-08T02:33:00Z,23.00,78.00
2026-03-08T02:34:00Z,23.00,78.00
2026-03-08T02:35:00Z,23.00,78.00
2026-03-08T02:36:00Z,23.00,78.00
2026-03-08T02:38:00Z,23.00,77.01
2026-03-08T02:39:00Z,23.00,78.00
2026-03-08T02:40:00Z,23.00,78.00
2026-03-08T02:41:00Z,23.00,78.94
2026-03-08T02:42:00Z,23.00,79.00
2026-03-08T02:43:00Z,23.00,79.00
2026-03-08T02:45:00Z,23.00,79.00
2026-03-08T02:46:00Z,23.00,79.00
2026-03-08T02:47:00Z,23.00,79.00
2026-03-08T02:48:00Z,23.00,79.00
2026-03-08T02:49:00Z,23.00,79.00
2026-03-08T02:50:00Z,23.00,79.00
2026-03-08T02:51:00Z,23.00,79.00
2026-03-08T02:52:00Z,23.00,79.00
2026-03-08T02:53:00Z,23.00,79.00
2026-03-08T02:54:00Z,23.00,79.00
2026-03-08T02:55:00Z,23.00,79.00
2026-03-08T02:56:00Z,23.00,79.00
2026-03-08T02:58:00Z,23.00,79.00
2026-03-08T03:01:00Z,23.00,79.00
2026-03-08T03:02:00Z,23.00,79.00
2026-03-08T03:03:00Z,23.00,79.00
2026-03-08T03:04:00Z,23.00,79.00
2026-03-08T03:06:00Z,23.00,79.00
2026-03-08T03:07:00Z,23.00,79.00
2026-03-08T03:09:00Z,23.00,79.00
2026-03-08T03:10:00Z,23.00,78.00
2026-03-08T03:11:00Z,23.00,79.00
2026-03-08T03:12:00Z,23.00,79.00
2026-03-08T03:13:00Z,23.00,79.00
2026-03-08T03:14:00Z,23.00,79.00
2026-03-08T03:16:00Z,23.00,79.00
2026-03-08T03:17:00Z,23.00,79.00
2026-03-08T03:18:00Z,23.00,79.00
2026-03-08T03:19:00Z,23.00,79.00
2026-03-08T03:21:00Z,23.00,79.00
2026-03-08T03:22:00Z,23.00,79.00
2026-03-08T03:23:00Z,23.00,79.00
2026-03-08T03:24:00Z,23.00,79.00
2026-03-08T03:25:00Z,23.00,79.00
2026-03-08T03:26:00Z,23.00,79.00
2026-03-08T03:27:00Z,23.00,79.00
2026-03-08T03:28:00Z,22.00,79.00
2026-03-08T03:29:00Z,22.00,79.00
2026-03-08T03:30:00Z,22.00,79.22
2026-03-08T03:31:00Z,22.00,80.00
2026-03-08T03:32:00Z,22.00,79.00
2026-03-08T03:33:00Z,22.00,79.00
2026-03-08T03:35:00Z,22.00,79.00
2026-03-08T03:37:00Z,22.00,79.00
2026-03-08T03:38:00Z,22.00,78.00
2026-03-08T03:41:00Z,22.00,79.00
2026-03-08T03:43:00Z,21.00,80.00
2026-03-08T03:44:00Z,21.03,80.00
2026-03-08T03:45:00Z,21.03,80.00
2026-03-08T03:46:00Z,21.00,80.00
2026-03-08T03:47:00Z,21.00,80.00
2026-03-08T03:48:00Z,21.00,80.00
2026-03-08T03:49:00Z,21.00,80.00
2026-03-08T03:50:00Z,21.00,80.00
2026-03-08T03:51:00Z,21.00,80.00
2026-03-08T03:52:00Z,21.00,80.00
2026-03-08T03:53:00Z,21.00,80.00
2026-03-08T03:57:00Z,21.00,80.00
2026-03-08T03:58:00Z,22.00,80.00
2026-03-08T04:02:00Z,22.00,78.00
2026-03-08T04:03:00Z,22.00,79.00
2026-03-08T04:04:00Z,22.00,80.00
2026-03-08T04:07:00Z,22.00,79.79
2026-03-08T04:09:00Z,22.00,79.00
2026-03-08T04:10:00Z,22.00,79.00
2026-03-08T04:11:00Z,22.00,80.00
2026-03-08T04:12:00Z,22.00,80.00
2026-03-08T04:13:00Z,22.00,80.00
2026-03-08T04:14:00Z,22.00,80.00
2026-03-08T04:15:00Z,22.00,80.00
2026-03-08T04:16:00Z,22.00,80.00
2026-03-08T04:17:00Z,22.00,78.89
2026-03-08T04:18:00Z,21.00,79.00
2026-03-08T04:20:00Z,21.00,79.00
2026-03-08T04:21:00Z,21.00,79.00
2026-03-08T04:22:00Z,21.00,79.91
2026-03-08T04:23:00Z,21.00,79.81
2026-03-08T04:24:00Z,21.96,78.12
2026-03-08T04:25:00Z,20.57,79.00
2026-03-08T04:26:00Z,20.57,79.52
2026-03-08T04:27:00Z,22.00,80.00
2026-03-08T04:28:00Z,22.00,79.81
2026-03-08T04:29:00Z,20.19,80.01
2026-03-08T04:30:00Z,21.07,81.00
2026-03-08T04:31:00Z,19.69,81.60
2026-03-08T04:32:00Z,19.69,82.41
2026-03-08T04:33:00Z,16.09,83.25
2026-03-08T04:34:00Z,18.21,83.08
2026-03-08T04:35:00Z,20.07,81.31
2026-03-08T04:36:00Z,20.69,80.97
2026-03-08T04:37:00Z,14.36,86.87
2026-03-08T04:38:00Z,13.19,87.98
2026-03-08T04:39:00Z,12.88,88.68
2026-03-08T04:40:00Z,13.10,89.59
2026-03-08T04:41:00Z,11.09,91.47
2026-03-08T04:42:00Z,8.26,91.82
2026-03-08T04:43:00Z,9.81,90.73
2026-03-08T04:44:00Z,12.08,89.99
2026-03-08T04:45:00Z,13.00,88.95
2026-03-08T04:46:00Z,12.99,87.54
2026-03-08T04:47:00Z,11.82,88.91
2026-03-08T04:48:00Z,11.03,89.00
2026-03-08T04:49:00Z,11.36,88.48
2026-03-08T04:50:00Z,12.87,88.59
2026-03-08T04:51:00Z,12.19,88.62
2026-03-08T04:52:00Z,12.63,88.00
2026-03-08T04:53:00Z,12.83,88.13
2026-03-08T04:54:00Z,15.00,86.67
2026-03-08T04:55:00Z,12.32,88.74
2026-03-08T04:56:00Z,10.75,90.00
2026-03-08T04:57:00Z,10.69,90.00
2026-03-08T04:58:00Z,7.36,91.99
2026-03-08T04:59:00Z,9.67,91.00
2026-03-08T05:00:00Z,10.79,89.96
2026-03-08T05:01:00Z,11.36,89.00
2026-03-08T05:02:00Z,11.32,89.00
2026-03-08T05:03:00Z,13.86,85.01
2026-03-08T05:04:00Z,12.91,88.54
2026-03-08T05:05:00Z,11.68,89.00
2026-03-08T05:06:00Z,12.00,89.00
2026-03-08T05:07:00Z,12.00,89.34
2026-03-08T05:08:00Z,10.95,90.00
2026-03-08T05:09:00Z,11.19,88.69
2026-03-08T05:10:00Z,13.96,86.00
2026-03-08T05:11:00Z,10.06,90.35
2026-03-08T05:12:00Z,9.77,91.99
2026-03-08T05:13:00Z,9.99,92.00
2026-03-08T05:14:00Z,10.77,90.44
2026-03-08T05:15:00Z,12.84,87.00
2026-03-08T05:16:00Z,14.01,87.81
2026-03-08T05:17:00Z,11.93,89.94
2026-03-08T05:18:00Z,11.27,90.00
2026-03-08T05:19:00Z,11.19,90.15
2026-03-08T05:20:00Z,10.98,90.45
2026-03-08T05:21:00Z,11.39,88.92
2026-03-08T05:22:00Z,13.00,89.00
2026-03-08T05:23:00Z,12.55,88.01
2026-03-08T05:24:00Z,15.70,87.00
2026-03-08T05:25:00Z,15.41,87.10
2026-03-08T05:26:00Z,15.76,87.88
2026-03-08T05:27:00Z,11.96,88.87
2026-03-08T05:28:00Z,4.40,93.77
2026-03-08T05:29:00Z,3.24,96.24
2026-03-08T05:30:00Z,2.49,97.18
2026-03-08T05:31:00Z,4.09,96.64
2026-03-08T05:32:00Z,3.32,96.39
2026-03-08T05:33:00Z,2.00,97.76
2026-03-08T05:34:00Z,2.56,98.06
2026-03-08T05:35:00Z,1.13,98.98
2026-03-08T05:36:00Z,2.00,98.00
2026-03-08T05:37:00Z,1.00,99.00
2026-03-08T05:38:00Z,1.00,98.71
2026-03-08T05:39:00Z,1.00,98.71
2026-03-08T05:40:00Z,1.00,99.00
2026-03-08T05:42:00Z,1.00,99.00
2026-03-08T05:43:00Z,1.00,99.00
2026-03-08T05:44:00Z,1.00,99.00
