# event_ticker=KXATPCHALLENGERMATCH-26FEB14ZHABOL
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Zhizhen Zhang
# fav_player=Alex Bolt
# dog_player=Zhizhen Zhang
# kalshi_date=2026-02-14
timestamp,Alex Bolt,Zhizhen Zhang
2026-02-14T23:03:00Z,35.75,68.00
2026-02-14T23:07:00Z,35.75,66.00
2026-02-14T23:09:00Z,35.75,66.84
2026-02-14T23:13:00Z,35.75,67.96
2026-02-14T23:14:00Z,34.00,67.96
2026-02-14T23:19:00Z,34.00,67.96
2026-02-14T23:20:00Z,34.00,68.00
2026-02-14T23:21:00Z,34.72,68.00
2026-02-14T23:22:00Z,36.00,68.00
2026-02-14T23:24:00Z,36.00,66.00
2026-02-14T23:25:00Z,36.00,66.00
2026-02-14T23:26:00Z,36.00,66.00
2026-02-14T23:27:00Z,36.00,66.00
2026-02-14T23:35:00Z,36.00,66.00
2026-02-14T23:38:00Z,36.00,65.00
2026-02-14T23:39:00Z,36.00,65.00
2026-02-14T23:41:00Z,36.00,65.00
2026-02-14T23:50:00Z,36.00,65.00
2026-02-14T23:51:00Z,36.00,65.00
2026-02-14T23:52:00Z,36.00,65.00
2026-02-14T23:59:00Z,36.00,65.00
2026-02-15T00:01:00Z,36.00,65.00
2026-02-15T00:02:00Z,36.00,65.00
2026-02-15T00:05:00Z,36.00,65.00
2026-02-15T00:09:00Z,36.00,65.00
2026-02-15T00:13:00Z,36.00,65.00
2026-02-15T00:14:00Z,36.00,65.00
2026-02-15T00:15:00Z,36.00,65.00
2026-02-15T00:16:00Z,36.00,65.00
2026-02-15T00:18:00Z,34.00,65.87
2026-02-15T00:19:00Z,36.00,65.87
2026-02-15T00:20:00Z,36.00,66.00
2026-02-15T00:22:00Z,36.00,66.00
2026-02-15T00:23:00Z,36.00,66.00
2026-02-15T00:24:00Z,34.00,64.00
2026-02-15T00:26:00Z,36.00,67.00
2026-02-15T00:27:00Z,36.00,64.00
2026-02-15T00:28:00Z,36.00,67.15
2026-02-15T00:29:00Z,36.00,67.81
2026-02-15T00:30:00Z,36.00,68.00
2026-02-15T00:31:00Z,34.00,68.00
2026-02-15T00:34:00Z,34.00,67.00
2026-02-15T00:35:00Z,34.00,67.00
2026-02-15T00:36:00Z,34.00,67.00
2026-02-15T00:38:00Z,34.00,67.00
2026-02-15T00:39:00Z,34.00,67.00
2026-02-15T00:40:00Z,34.00,67.00
2026-02-15T00:42:00Z,34.00,67.00
2026-02-15T00:43:00Z,34.00,67.00
2026-02-15T00:46:00Z,34.00,67.00
2026-02-15T00:48:00Z,34.00,67.00
2026-02-15T00:50:00Z,34.00,66.50
2026-02-15T00:52:00Z,34.00,67.00
2026-02-15T00:54:00Z,32.14,67.00
2026-02-15T00:55:00Z,34.00,67.00
2026-02-15T00:57:00Z,34.00,67.00
2026-02-15T00:58:00Z,34.00,67.00
2026-02-15T01:00:00Z,34.00,67.00
2026-02-15T01:06:00Z,34.00,67.00
2026-02-15T01:07:00Z,34.00,67.00
2026-02-15T01:09:00Z,34.00,68.00
2026-02-15T01:12:00Z,34.00,68.00
2026-02-15T01:15:00Z,34.00,67.00
2026-02-15T01:16:00Z,34.00,67.00
2026-02-15T01:17:00Z,34.00,67.00
2026-02-15T01:18:00Z,34.00,67.00
2026-02-15T01:21:00Z,34.00,67.00
2026-02-15T01:22:00Z,34.00,67.00
2026-02-15T01:26:00Z,33.00,67.00
2026-02-15T01:37:00Z,33.00,67.29
2026-02-15T01:38:00Z,34.00,66.74
2026-02-15T01:39:00Z,34.00,67.00
2026-02-15T01:44:00Z,34.00,67.00
2026-02-15T01:46:00Z,34.00,67.00
2026-02-15T01:49:00Z,34.00,67.00
2026-02-15T01:50:00Z,34.00,67.00
2026-02-15T01:51:00Z,34.00,67.00
2026-02-15T01:52:00Z,34.00,67.00
2026-02-15T01:53:00Z,34.00,67.00
2026-02-15T01:54:00Z,34.00,67.00
2026-02-15T01:55:00Z,34.00,67.00
2026-02-15T01:56:00Z,34.00,67.00
2026-02-15T01:57:00Z,34.53,68.00
2026-02-15T01:58:00Z,35.42,67.00
2026-02-15T01:59:00Z,36.00,67.00
2026-02-15T02:00:00Z,36.00,67.00
2026-02-15T02:01:00Z,36.00,67.00
2026-02-15T02:02:00Z,36.00,67.00
2026-02-15T02:03:00Z,36.00,67.00
2026-02-15T02:04:00Z,36.00,67.00
2026-02-15T02:05:00Z,36.00,67.00
2026-02-15T02:06:00Z,36.00,66.48
2026-02-15T02:07:00Z,36.00,67.00
2026-02-15T02:08:00Z,35.92,67.00
2026-02-15T02:09:00Z,37.00,67.00
2026-02-15T02:10:00Z,36.80,67.00
2026-02-15T02:11:00Z,36.99,67.00
2026-02-15T02:12:00Z,37.00,67.00
2026-02-15T02:13:00Z,37.00,67.00
2026-02-15T02:14:00Z,37.00,66.54
2026-02-15T02:15:00Z,37.00,65.00
2026-02-15T02:16:00Z,37.27,65.00
2026-02-15T02:17:00Z,36.99,65.00
2026-02-15T02:18:00Z,36.99,65.00
2026-02-15T02:19:00Z,36.99,64.00
2026-02-15T02:20:00Z,36.99,65.00
2026-02-15T02:21:00Z,37.00,65.00
2026-02-15T02:22:00Z,37.00,65.00
2026-02-15T02:23:00Z,36.00,65.00
2026-02-15T02:24:00Z,37.00,64.69
2026-02-15T02:25:00Z,37.00,66.00
2026-02-15T02:26:00Z,37.00,66.00
2026-02-15T02:27:00Z,37.00,66.00
2026-02-15T02:28:00Z,37.00,66.00
2026-02-15T02:29:00Z,37.00,66.00
2026-02-15T02:30:00Z,37.00,66.00
2026-02-15T02:31:00Z,37.00,66.00
2026-02-15T02:32:00Z,37.00,66.00
2026-02-15T02:33:00Z,36.00,66.00
2026-02-15T02:34:00Z,37.00,66.00
2026-02-15T02:35:00Z,36.74,63.92
2026-02-15T02:37:00Z,37.00,65.80
2026-02-15T02:38:00Z,36.12,67.00
2026-02-15T02:39:00Z,36.04,67.00
2026-02-15T02:40:00Z,37.00,67.00
2026-02-15T02:41:00Z,37.00,66.47
2026-02-15T02:42:00Z,37.00,67.00
2026-02-15T02:43:00Z,37.00,67.00
2026-02-15T02:44:00Z,36.01,66.71
2026-02-15T02:45:00Z,36.00,67.00
2026-02-15T02:46:00Z,36.55,67.00
2026-02-15T02:47:00Z,36.95,67.00
2026-02-15T02:48:00Z,37.00,66.83
2026-02-15T02:49:00Z,37.00,67.00
2026-02-15T02:50:00Z,36.00,67.00
2026-02-15T02:51:00Z,37.00,67.00
2026-02-15T02:52:00Z,37.00,67.00
2026-02-15T02:53:00Z,37.00,66.38
2026-02-15T02:55:00Z,37.00,65.00
2026-02-15T02:56:00Z,37.00,65.00
2026-02-15T02:57:00Z,36.90,65.00
2026-02-15T02:58:00Z,37.00,66.00
2026-02-15T02:59:00Z,37.00,66.00
2026-02-15T03:00:00Z,37.00,66.88
2026-02-15T03:01:00Z,37.00,65.96
2026-02-15T03:02:00Z,37.00,67.00
2026-02-15T03:03:00Z,37.00,67.00
2026-02-15T03:05:00Z,37.00,67.00
2026-02-15T03:06:00Z,37.00,67.00
2026-02-15T03:07:00Z,36.95,67.00
2026-02-15T03:08:00Z,36.00,65.11
2026-02-15T03:09:00Z,36.00,67.00
2026-02-15T03:10:00Z,37.00,66.00
2026-02-15T03:11:00Z,36.89,65.99
2026-02-15T03:12:00Z,37.00,67.00
2026-02-15T03:13:00Z,36.00,64.00
2026-02-15T03:14:00Z,37.00,64.00
2026-02-15T03:15:00Z,37.00,66.00
2026-02-15T03:16:00Z,37.00,66.00
2026-02-15T03:17:00Z,37.00,66.00
2026-02-15T03:18:00Z,37.00,65.00
2026-02-15T03:19:00Z,37.00,65.00
2026-02-15T03:20:00Z,37.00,65.12
2026-02-15T03:21:00Z,37.00,66.00
2026-02-15T03:22:00Z,37.04,65.66
2026-02-15T03:23:00Z,38.00,66.00
2026-02-15T03:24:00Z,37.55,64.88
2026-02-15T03:25:00Z,38.00,64.94
2026-02-15T03:26:00Z,38.00,65.50
2026-02-15T03:27:00Z,37.05,66.00
2026-02-15T03:28:00Z,37.25,65.91
2026-02-15T03:29:00Z,37.98,65.00
2026-02-15T03:30:00Z,37.87,65.88
2026-02-15T03:31:00Z,37.69,65.79
2026-02-15T03:32:00Z,37.61,65.79
2026-02-15T03:33:00Z,37.91,65.32
2026-02-15T03:34:00Z,37.96,65.33
2026-02-15T03:35:00Z,37.82,65.00
2026-02-15T03:36:00Z,38.54,65.11
2026-02-15T03:37:00Z,38.04,65.00
2026-02-15T03:38:00Z,39.00,65.00
2026-02-15T03:39:00Z,38.64,65.00
2026-02-15T03:40:00Z,35.78,68.68
2026-02-15T03:41:00Z,32.49,66.60
2026-02-15T03:42:00Z,31.90,69.35
2026-02-15T03:43:00Z,23.50,77.95
2026-02-15T03:44:00Z,23.61,78.11
2026-02-15T03:45:00Z,22.61,77.79
2026-02-15T03:46:00Z,23.83,77.92
2026-02-15T03:47:00Z,22.78,78.94
2026-02-15T03:48:00Z,22.37,79.84
2026-02-15T03:49:00Z,24.07,77.11
2026-02-15T03:50:00Z,24.00,77.25
2026-02-15T03:51:00Z,29.75,76.24
2026-02-15T03:52:00Z,30.53,72.17
2026-02-15T03:53:00Z,28.91,74.48
2026-02-15T03:54:00Z,23.12,78.47
2026-02-15T03:55:00Z,22.92,79.30
2026-02-15T03:56:00Z,23.49,78.00
2026-02-15T03:57:00Z,25.78,77.25
2026-02-15T03:58:00Z,24.48,77.62
2026-02-15T03:59:00Z,25.12,77.83
2026-02-15T04:00:00Z,25.89,76.98
2026-02-15T04:01:00Z,21.34,79.35
2026-02-15T04:02:00Z,18.99,84.84
2026-02-15T04:03:00Z,20.22,84.26
2026-02-15T04:04:00Z,17.14,84.81
2026-02-15T04:05:00Z,17.75,83.49
2026-02-15T04:06:00Z,15.27,84.04
2026-02-15T04:07:00Z,17.72,85.49
2026-02-15T04:08:00Z,17.72,86.32
2026-02-15T04:09:00Z,20.78,83.30
2026-02-15T04:10:00Z,19.80,82.71
2026-02-15T04:11:00Z,20.99,84.50
2026-02-15T04:12:00Z,17.11,84.91
2026-02-15T04:13:00Z,14.05,88.85
2026-02-15T04:14:00Z,16.47,87.53
2026-02-15T04:15:00Z,17.38,83.86
2026-02-15T04:16:00Z,17.61,84.64
2026-02-15T04:17:00Z,15.87,89.26
2026-02-15T04:18:00Z,19.39,84.06
2026-02-15T04:19:00Z,17.90,83.17
2026-02-15T04:20:00Z,17.91,83.00
2026-02-15T04:21:00Z,19.00,83.00
2026-02-15T04:22:00Z,19.11,83.07
2026-02-15T04:23:00Z,17.83,83.34
2026-02-15T04:24:00Z,20.59,83.43
2026-02-15T04:25:00Z,22.09,83.70
2026-02-15T04:26:00Z,23.30,80.77
2026-02-15T04:27:00Z,32.47,79.65
2026-02-15T04:28:00Z,36.42,68.49
2026-02-15T04:29:00Z,27.05,74.65
2026-02-15T04:30:00Z,18.09,83.80
2026-02-15T04:31:00Z,20.59,83.54
2026-02-15T04:32:00Z,22.25,79.92
2026-02-15T04:33:00Z,21.72,80.36
2026-02-15T04:34:00Z,20.18,84.25
2026-02-15T04:35:00Z,22.41,81.48
2026-02-15T04:36:00Z,23.38,80.77
2026-02-15T04:37:00Z,20.00,82.14
2026-02-15T04:38:00Z,20.36,82.00
2026-02-15T04:39:00Z,28.05,76.11
2026-02-15T04:40:00Z,23.83,78.32
2026-02-15T04:41:00Z,20.30,83.14
2026-02-15T04:42:00Z,21.52,80.35
2026-02-15T04:43:00Z,17.62,83.79
2026-02-15T04:44:00Z,5.68,96.68
2026-02-15T04:45:00Z,2.97,97.49
2026-02-15T04:46:00Z,1.93,98.24
2026-02-15T04:47:00Z,1.00,99.00
2026-02-15T04:48:00Z,1.00,99.00
2026-02-15T04:49:00Z,1.00,99.00
2026-02-15T04:50:00Z,1.00,99.00
2026-02-15T04:51:00Z,1.00,99.00
2026-02-15T04:52:00Z,1.00,99.00
2026-02-15T04:53:00Z,1.00,99.00
