# event_ticker=KXATPMATCH-25NOV06SONALT
# final_score=6-4 7-6(6)
# score_resolution=4-6 6-7
# match_winner=Lorenzo Sonego
# fav_player=Daniel Altmaier
# dog_player=Lorenzo Sonego
# kalshi_date=2025-11-06
timestamp,Daniel Altmaier,Lorenzo Sonego
2025-11-06T10:22:00Z,37.00,64.00
2025-11-06T10:27:00Z,36.00,64.00
2025-11-06T10:30:00Z,36.00,65.00
2025-11-06T10:31:00Z,36.00,65.00
2025-11-06T10:32:00Z,37.00,65.00
2025-11-06T10:33:00Z,37.00,63.00
2025-11-06T10:35:00Z,38.00,63.00
2025-11-06T10:39:00Z,38.00,62.00
2025-11-06T10:49:00Z,38.00,62.00
2025-11-06T10:55:00Z,38.00,62.00
2025-11-06T11:02:00Z,38.00,62.00
2025-11-06T11:05:00Z,38.00,62.00
2025-11-06T11:07:00Z,38.00,62.00
2025-11-06T11:16:00Z,38.00,62.00
2025-11-06T11:18:00Z,38.00,62.00
2025-11-06T11:20:00Z,38.00,62.00
2025-11-06T11:22:00Z,38.00,62.00
2025-11-06T11:35:00Z,38.00,62.00
2025-11-06T11:37:00Z,38.00,62.00
2025-11-06T11:39:00Z,38.00,62.00
2025-11-06T11:43:00Z,38.00,62.00
2025-11-06T11:44:00Z,38.00,62.00
2025-11-06T11:45:00Z,38.00,62.00
2025-11-06T11:46:00Z,38.00,62.00
2025-11-06T11:50:00Z,38.00,62.00
2025-11-06T11:58:00Z,38.00,62.00
2025-11-06T12:02:00Z,38.00,62.00
2025-11-06T12:04:00Z,38.00,62.00
2025-11-06T12:05:00Z,38.00,62.00
2025-11-06T12:06:00Z,38.00,62.00
2025-11-06T12:07:00Z,38.00,62.00
2025-11-06T12:11:00Z,38.79,62.00
2025-11-06T12:12:00Z,38.79,62.00
2025-11-06T12:14:00Z,39.00,62.00
2025-11-06T12:15:00Z,39.00,62.00
2025-11-06T12:16:00Z,39.00,62.00
2025-11-06T12:17:00Z,39.00,62.00
2025-11-06T12:18:00Z,39.00,62.00
2025-11-06T12:20:00Z,39.00,62.00
2025-11-06T12:21:00Z,39.00,62.00
2025-11-06T12:22:00Z,39.00,62.00
2025-11-06T12:26:00Z,39.00,62.00
2025-11-06T12:28:00Z,39.00,62.00
2025-11-06T12:29:00Z,39.00,62.00
2025-11-06T12:30:00Z,39.00,62.00
2025-11-06T12:33:00Z,39.00,62.00
2025-11-06T12:34:00Z,39.00,62.00
2025-11-06T12:35:00Z,39.00,62.00
2025-11-06T12:38:00Z,37.10,63.00
2025-11-06T12:40:00Z,37.10,63.00
2025-11-06T12:41:00Z,38.00,63.00
2025-11-06T12:46:00Z,38.00,63.00
2025-11-06T12:50:00Z,38.00,63.00
2025-11-06T12:53:00Z,38.00,63.00
2025-11-06T12:55:00Z,38.00,63.00
2025-11-06T12:56:00Z,38.00,63.09
2025-11-06T12:57:00Z,38.00,64.00
2025-11-06T12:59:00Z,38.00,64.00
2025-11-06T13:01:00Z,38.00,64.00
2025-11-06T13:03:00Z,38.00,64.00
2025-11-06T13:09:00Z,38.00,64.00
2025-11-06T13:11:00Z,38.00,63.00
2025-11-06T13:13:00Z,38.00,64.00
2025-11-06T13:14:00Z,38.00,63.47
2025-11-06T13:15:00Z,38.00,63.47
2025-11-06T13:16:00Z,38.00,64.00
2025-11-06T13:17:00Z,38.00,63.00
2025-11-06T13:18:00Z,38.00,63.00
2025-11-06T13:19:00Z,38.00,63.00
2025-11-06T13:20:00Z,38.00,63.00
2025-11-06T13:21:00Z,38.00,64.00
2025-11-06T13:22:00Z,38.00,64.00
2025-11-06T13:23:00Z,37.00,64.00
2025-11-06T13:24:00Z,37.00,64.00
2025-11-06T13:25:00Z,38.00,64.00
2025-11-06T13:26:00Z,38.00,64.00
2025-11-06T13:27:00Z,38.00,64.00
2025-11-06T13:29:00Z,38.00,64.00
2025-11-06T13:30:00Z,38.00,64.00
2025-11-06T13:32:00Z,38.00,64.00
2025-11-06T13:33:00Z,38.00,64.00
2025-11-06T13:34:00Z,38.00,64.00
2025-11-06T13:35:00Z,38.00,64.00
2025-11-06T13:36:00Z,38.00,64.00
2025-11-06T13:37:00Z,38.00,64.00
2025-11-06T13:38:00Z,38.00,64.00
2025-11-06T13:39:00Z,38.00,64.00
2025-11-06T13:41:00Z,38.00,64.00
2025-11-06T13:42:00Z,38.00,64.00
2025-11-06T13:44:00Z,38.00,64.00
2025-11-06T13:45:00Z,38.00,64.00
2025-11-06T13:46:00Z,38.00,64.00
2025-11-06T13:47:00Z,38.00,63.97
2025-11-06T13:48:00Z,38.00,64.00
2025-11-06T13:49:00Z,38.00,64.00
2025-11-06T13:50:00Z,38.00,64.00
2025-11-06T13:54:00Z,38.00,64.00
2025-11-06T13:55:00Z,38.00,64.00
2025-11-06T13:57:00Z,38.00,64.00
2025-11-06T13:58:00Z,38.00,64.00
2025-11-06T13:59:00Z,38.00,64.00
2025-11-06T14:00:00Z,38.00,64.00
2025-11-06T14:01:00Z,38.00,64.00
2025-11-06T14:02:00Z,38.00,63.24
2025-11-06T14:03:00Z,38.00,64.00
2025-11-06T14:04:00Z,38.00,64.00
2025-11-06T14:06:00Z,38.00,63.79
2025-11-06T14:07:00Z,38.00,63.79
2025-11-06T14:08:00Z,38.00,63.76
2025-11-06T14:09:00Z,38.00,63.76
2025-11-06T14:10:00Z,38.00,63.00
2025-11-06T14:13:00Z,39.00,63.00
2025-11-06T14:14:00Z,38.00,64.00
2025-11-06T14:15:00Z,38.00,64.00
2025-11-06T14:16:00Z,38.91,64.00
2025-11-06T14:18:00Z,38.91,64.00
2025-11-06T14:19:00Z,38.91,64.00
2025-11-06T14:23:00Z,38.00,64.00
2025-11-06T14:24:00Z,38.00,64.00
2025-11-06T14:27:00Z,37.00,64.00
2025-11-06T14:31:00Z,38.00,63.80
2025-11-06T14:32:00Z,38.00,64.00
2025-11-06T14:34:00Z,37.00,64.00
2025-11-06T14:35:00Z,37.00,64.00
2025-11-06T14:37:00Z,38.00,64.00
2025-11-06T14:38:00Z,38.00,64.00
2025-11-06T14:39:00Z,38.00,64.00
2025-11-06T14:41:00Z,38.00,63.77
2025-11-06T14:42:00Z,38.68,64.00
2025-11-06T14:44:00Z,37.00,64.00
2025-11-06T14:45:00Z,38.00,64.00
2025-11-06T14:50:00Z,38.00,64.00
2025-11-06T14:51:00Z,38.00,64.00
2025-11-06T14:52:00Z,38.92,63.36
2025-11-06T14:53:00Z,39.00,64.00
2025-11-06T14:55:00Z,39.00,64.00
2025-11-06T14:56:00Z,39.00,64.00
2025-11-06T14:57:00Z,39.00,64.00
2025-11-06T14:58:00Z,39.00,63.00
2025-11-06T14:59:00Z,39.00,63.00
2025-11-06T15:00:00Z,39.00,64.00
2025-11-06T15:02:00Z,39.00,64.00
2025-11-06T15:03:00Z,39.00,63.32
2025-11-06T15:05:00Z,39.00,63.06
2025-11-06T15:06:00Z,39.00,63.06
2025-11-06T15:08:00Z,39.00,63.84
2025-11-06T15:09:00Z,39.00,64.00
2025-11-06T15:10:00Z,39.00,64.00
2025-11-06T15:11:00Z,39.00,64.00
2025-11-06T15:12:00Z,39.00,64.00
2025-11-06T15:14:00Z,39.00,64.00
2025-11-06T15:15:00Z,39.00,64.00
2025-11-06T15:16:00Z,39.00,64.00
2025-11-06T15:17:00Z,39.00,64.00
2025-11-06T15:19:00Z,39.00,64.00
2025-11-06T15:20:00Z,39.00,63.00
2025-11-06T15:21:00Z,39.00,63.00
2025-11-06T15:22:00Z,39.00,63.00
2025-11-06T15:24:00Z,39.00,63.00
2025-11-06T15:25:00Z,39.00,63.00
2025-11-06T15:26:00Z,39.00,62.00
2025-11-06T15:29:00Z,39.00,60.93
2025-11-06T15:30:00Z,39.00,62.00
2025-11-06T15:32:00Z,39.00,62.00
2025-11-06T15:33:00Z,39.00,62.00
2025-11-06T15:34:00Z,39.00,61.35
2025-11-06T15:35:00Z,37.82,62.00
2025-11-06T15:36:00Z,39.00,63.00
2025-11-06T15:37:00Z,39.00,63.00
2025-11-06T15:38:00Z,39.00,63.00
2025-11-06T15:39:00Z,39.00,63.00
2025-11-06T15:40:00Z,39.00,63.00
2025-11-06T15:41:00Z,38.86,63.00
2025-11-06T15:42:00Z,38.00,63.00
2025-11-06T15:43:00Z,38.00,63.00
2025-11-06T15:44:00Z,38.00,62.77
2025-11-06T15:45:00Z,38.00,63.00
2025-11-06T15:46:00Z,38.00,63.00
2025-11-06T15:47:00Z,37.00,63.00
2025-11-06T15:48:00Z,38.00,63.00
2025-11-06T15:49:00Z,38.00,63.00
2025-11-06T15:50:00Z,38.00,62.85
2025-11-06T15:51:00Z,38.00,62.00
2025-11-06T15:52:00Z,38.00,60.37
2025-11-06T15:53:00Z,38.61,58.73
2025-11-06T15:54:00Z,38.82,61.78
2025-11-06T15:55:00Z,39.00,60.00
2025-11-06T15:56:00Z,39.00,60.19
2025-11-06T15:57:00Z,39.10,61.00
2025-11-06T15:58:00Z,38.35,62.59
2025-11-06T15:59:00Z,38.00,63.74
2025-11-06T16:00:00Z,38.34,63.01
2025-11-06T16:01:00Z,39.00,60.21
2025-11-06T16:02:00Z,41.60,59.13
2025-11-06T16:03:00Z,39.49,59.56
2025-11-06T16:04:00Z,43.04,59.02
2025-11-06T16:05:00Z,41.48,62.90
2025-11-06T16:06:00Z,39.00,62.00
2025-11-06T16:07:00Z,39.41,62.99
2025-11-06T16:08:00Z,34.59,65.13
2025-11-06T16:09:00Z,33.66,66.91
2025-11-06T16:10:00Z,27.22,75.66
2025-11-06T16:11:00Z,20.15,80.75
2025-11-06T16:12:00Z,18.00,81.00
2025-11-06T16:13:00Z,16.90,84.63
2025-11-06T16:14:00Z,16.71,81.92
2025-11-06T16:15:00Z,23.05,79.97
2025-11-06T16:16:00Z,20.99,79.77
2025-11-06T16:17:00Z,20.03,82.00
2025-11-06T16:18:00Z,19.02,81.97
2025-11-06T16:19:00Z,17.60,81.97
2025-11-06T16:20:00Z,18.77,81.06
2025-11-06T16:21:00Z,19.00,81.92
2025-11-06T16:22:00Z,18.91,83.00
2025-11-06T16:23:00Z,17.38,84.04
2025-11-06T16:24:00Z,17.00,85.00
2025-11-06T16:25:00Z,16.00,85.00
2025-11-06T16:26:00Z,16.92,84.97
2025-11-06T16:27:00Z,16.29,83.10
2025-11-06T16:28:00Z,16.58,84.00
2025-11-06T16:29:00Z,16.89,84.54
2025-11-06T16:30:00Z,13.01,85.00
2025-11-06T16:31:00Z,14.80,85.01
2025-11-06T16:32:00Z,15.09,85.00
2025-11-06T16:33:00Z,15.35,86.23
2025-11-06T16:34:00Z,14.16,86.67
2025-11-06T16:35:00Z,9.97,87.91
2025-11-06T16:36:00Z,11.25,89.88
2025-11-06T16:37:00Z,12.00,89.27
2025-11-06T16:38:00Z,13.74,85.31
2025-11-06T16:39:00Z,16.05,85.00
2025-11-06T16:40:00Z,16.05,86.00
2025-11-06T16:41:00Z,14.49,86.06
2025-11-06T16:42:00Z,15.54,86.55
2025-11-06T16:43:00Z,15.92,84.00
2025-11-06T16:44:00Z,17.07,84.29
2025-11-06T16:45:00Z,17.00,83.17
2025-11-06T16:46:00Z,16.88,84.00
2025-11-06T16:47:00Z,16.46,83.03
2025-11-06T16:48:00Z,18.23,85.76
2025-11-06T16:49:00Z,15.13,87.63
2025-11-06T16:50:00Z,15.95,86.74
2025-11-06T16:51:00Z,16.70,83.13
2025-11-06T16:52:00Z,17.55,82.83
2025-11-06T16:53:00Z,18.66,84.22
2025-11-06T16:54:00Z,16.65,84.89
2025-11-06T16:55:00Z,15.98,85.00
2025-11-06T16:56:00Z,16.15,84.17
2025-11-06T16:57:00Z,17.00,83.81
2025-11-06T16:58:00Z,17.99,83.23
2025-11-06T16:59:00Z,18.31,82.98
2025-11-06T17:00:00Z,18.29,83.00
2025-11-06T17:01:00Z,16.56,83.08
2025-11-06T17:02:00Z,16.08,84.40
2025-11-06T17:03:00Z,16.49,85.03
2025-11-06T17:04:00Z,16.18,85.40
2025-11-06T17:05:00Z,15.64,85.22
2025-11-06T17:06:00Z,16.73,85.19
2025-11-06T17:07:00Z,14.49,84.64
2025-11-06T17:08:00Z,9.08,89.86
2025-11-06T17:09:00Z,12.52,87.49
2025-11-06T17:10:00Z,13.85,89.00
2025-11-06T17:11:00Z,13.91,86.15
2025-11-06T17:12:00Z,13.73,90.83
2025-11-06T17:13:00Z,15.13,85.98
2025-11-06T17:14:00Z,16.00,85.97
2025-11-06T17:15:00Z,16.00,86.24
2025-11-06T17:16:00Z,17.78,84.26
2025-11-06T17:17:00Z,20.56,79.55
2025-11-06T17:18:00Z,21.66,79.16
2025-11-06T17:19:00Z,17.60,82.83
2025-11-06T17:20:00Z,18.10,82.22
2025-11-06T17:21:00Z,17.32,84.39
2025-11-06T17:22:00Z,16.45,85.34
2025-11-06T17:23:00Z,15.27,85.86
2025-11-06T17:24:00Z,13.76,87.73
2025-11-06T17:25:00Z,8.03,91.73
2025-11-06T17:26:00Z,12.58,89.01
2025-11-06T17:27:00Z,11.72,88.01
2025-11-06T17:28:00Z,18.02,84.49
2025-11-06T17:29:00Z,18.15,83.03
2025-11-06T17:30:00Z,17.34,82.36
2025-11-06T17:31:00Z,24.43,81.52
2025-11-06T17:32:00Z,18.53,80.82
2025-11-06T17:33:00Z,21.66,81.20
2025-11-06T17:34:00Z,24.55,77.03
2025-11-06T17:35:00Z,25.55,75.30
2025-11-06T17:36:00Z,23.49,74.46
2025-11-06T17:37:00Z,26.63,72.57
2025-11-06T17:38:00Z,25.80,74.14
2025-11-06T17:39:00Z,23.87,77.54
2025-11-06T17:40:00Z,29.21,67.99
2025-11-06T17:41:00Z,22.72,81.15
2025-11-06T17:42:00Z,21.74,79.42
2025-11-06T17:43:00Z,24.76,76.09
2025-11-06T17:44:00Z,27.76,71.56
2025-11-06T17:45:00Z,22.02,78.56
2025-11-06T17:46:00Z,21.51,80.17
2025-11-06T17:47:00Z,22.02,83.09
2025-11-06T17:48:00Z,20.40,79.52
2025-11-06T17:49:00Z,28.65,76.55
2025-11-06T17:50:00Z,33.55,66.03
2025-11-06T17:51:00Z,24.29,72.97
2025-11-06T17:52:00Z,23.07,78.20
2025-11-06T17:53:00Z,25.39,79.57
2025-11-06T17:54:00Z,13.45,87.89
2025-11-06T17:55:00Z,18.84,81.26
2025-11-06T17:56:00Z,12.72,91.68
2025-11-06T17:57:00Z,2.32,98.23
2025-11-06T17:58:00Z,1.00,99.00
2025-11-06T18:00:00Z,1.00,99.00
2025-11-06T18:01:00Z,1.00,99.00
2025-11-06T18:02:00Z,1.00,99.00
