# event_ticker=KXATPMATCH-25NOV05WAWMUS
# final_score=4-6 7-6(5) 6-4
# score_resolution=4-6 7-6 6-4
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Stan Wawrinka
# kalshi_date=2025-11-05
timestamp,Lorenzo Musetti,Stan Wawrinka
2025-11-05T14:23:00Z,83.00,19.00
2025-11-05T14:24:00Z,83.00,19.00
2025-11-05T14:32:00Z,83.00,19.00
2025-11-05T14:33:00Z,83.00,19.00
2025-11-05T14:35:00Z,83.00,19.00
2025-11-05T14:37:00Z,83.00,18.50
2025-11-05T14:40:00Z,83.00,18.50
2025-11-05T14:46:00Z,83.00,18.50
2025-11-05T14:47:00Z,83.00,19.00
2025-11-05T14:49:00Z,83.00,19.00
2025-11-05T14:50:00Z,83.00,19.00
2025-11-05T14:54:00Z,83.00,19.00
2025-11-05T14:58:00Z,83.00,19.00
2025-11-05T15:00:00Z,83.00,19.00
2025-11-05T15:03:00Z,83.00,19.00
2025-11-05T15:06:00Z,83.00,18.00
2025-11-05T15:09:00Z,83.00,18.00
2025-11-05T15:12:00Z,83.00,19.00
2025-11-05T15:13:00Z,83.00,19.00
2025-11-05T15:15:00Z,83.00,19.00
2025-11-05T15:16:00Z,83.00,19.00
2025-11-05T15:19:00Z,83.00,19.00
2025-11-05T15:20:00Z,82.59,19.00
2025-11-05T15:27:00Z,82.59,19.00
2025-11-05T15:28:00Z,82.92,19.00
2025-11-05T15:32:00Z,83.00,19.00
2025-11-05T15:33:00Z,83.00,19.00
2025-11-05T15:34:00Z,83.00,19.00
2025-11-05T15:35:00Z,83.00,19.00
2025-11-05T15:40:00Z,83.00,19.00
2025-11-05T15:42:00Z,83.00,19.00
2025-11-05T15:43:00Z,83.00,19.00
2025-11-05T15:44:00Z,83.00,19.00
2025-11-05T15:47:00Z,83.00,19.00
2025-11-05T15:49:00Z,83.00,19.00
2025-11-05T15:50:00Z,83.00,19.00
2025-11-05T15:51:00Z,83.00,19.00
2025-11-05T15:52:00Z,83.00,19.00
2025-11-05T15:53:00Z,83.00,19.00
2025-11-05T15:54:00Z,83.00,19.00
2025-11-05T15:56:00Z,83.00,19.00
2025-11-05T15:57:00Z,83.00,19.00
2025-11-05T16:00:00Z,82.00,19.00
2025-11-05T16:01:00Z,82.00,19.00
2025-11-05T16:03:00Z,82.00,19.00
2025-11-05T16:04:00Z,82.00,19.00
2025-11-05T16:08:00Z,82.00,19.00
2025-11-05T16:09:00Z,82.00,19.00
2025-11-05T16:10:00Z,82.00,19.00
2025-11-05T16:11:00Z,82.00,19.00
2025-11-05T16:12:00Z,82.00,19.00
2025-11-05T16:15:00Z,82.00,19.00
2025-11-05T16:18:00Z,82.00,19.00
2025-11-05T16:19:00Z,82.00,19.00
2025-11-05T16:21:00Z,82.22,19.00
2025-11-05T16:22:00Z,82.22,19.00
2025-11-05T16:25:00Z,83.00,19.00
2025-11-05T16:26:00Z,83.00,19.00
2025-11-05T16:27:00Z,83.00,19.00
2025-11-05T16:30:00Z,82.00,19.00
2025-11-05T16:33:00Z,82.00,19.00
2025-11-05T16:34:00Z,82.00,19.00
2025-11-05T16:35:00Z,83.00,19.00
2025-11-05T16:37:00Z,83.00,19.00
2025-11-05T16:38:00Z,83.00,19.00
2025-11-05T16:39:00Z,83.00,19.00
2025-11-05T16:40:00Z,83.00,19.00
2025-11-05T16:41:00Z,83.00,19.00
2025-11-05T16:42:00Z,83.00,19.00
2025-11-05T16:43:00Z,81.00,19.58
2025-11-05T16:44:00Z,81.00,19.00
2025-11-05T16:45:00Z,80.00,19.00
2025-11-05T16:48:00Z,80.00,19.00
2025-11-05T16:49:00Z,80.00,19.00
2025-11-05T16:50:00Z,82.00,19.00
2025-11-05T16:52:00Z,82.00,19.00
2025-11-05T16:53:00Z,82.00,19.00
2025-11-05T16:54:00Z,82.00,19.00
2025-11-05T16:55:00Z,82.84,19.00
2025-11-05T16:56:00Z,82.84,19.00
2025-11-05T16:57:00Z,82.84,19.00
2025-11-05T16:58:00Z,82.84,19.00
2025-11-05T16:59:00Z,82.84,19.00
2025-11-05T17:00:00Z,82.84,19.00
2025-11-05T17:01:00Z,83.00,19.00
2025-11-05T17:02:00Z,83.00,19.00
2025-11-05T17:04:00Z,83.00,19.00
2025-11-05T17:05:00Z,83.00,19.00
2025-11-05T17:07:00Z,83.00,19.00
2025-11-05T17:10:00Z,83.00,19.00
2025-11-05T17:11:00Z,83.00,19.00
2025-11-05T17:12:00Z,83.00,18.00
2025-11-05T17:13:00Z,83.00,18.00
2025-11-05T17:14:00Z,83.00,19.00
2025-11-05T17:15:00Z,83.00,19.00
2025-11-05T17:17:00Z,83.00,18.25
2025-11-05T17:19:00Z,83.00,18.00
2025-11-05T17:20:00Z,83.00,18.00
2025-11-05T17:21:00Z,83.00,18.00
2025-11-05T17:22:00Z,83.00,18.00
2025-11-05T17:26:00Z,83.00,18.00
2025-11-05T17:27:00Z,83.00,18.00
2025-11-05T17:31:00Z,83.00,18.00
2025-11-05T17:32:00Z,83.00,18.00
2025-11-05T17:33:00Z,83.00,18.00
2025-11-05T17:34:00Z,83.00,17.99
2025-11-05T17:35:00Z,83.00,18.00
2025-11-05T17:36:00Z,83.00,18.00
2025-11-05T17:37:00Z,83.00,18.00
2025-11-05T17:38:00Z,83.00,18.00
2025-11-05T17:39:00Z,83.00,18.68
2025-11-05T17:40:00Z,83.00,19.00
2025-11-05T17:41:00Z,83.00,19.00
2025-11-05T17:42:00Z,83.00,19.00
2025-11-05T17:43:00Z,83.00,19.00
2025-11-05T17:44:00Z,83.00,19.00
2025-11-05T17:45:00Z,82.00,19.00
2025-11-05T17:46:00Z,82.00,19.00
2025-11-05T17:47:00Z,82.74,19.00
2025-11-05T17:48:00Z,82.74,19.00
2025-11-05T17:49:00Z,82.93,19.00
2025-11-05T17:50:00Z,84.83,17.56
2025-11-05T17:51:00Z,85.96,16.00
2025-11-05T17:52:00Z,85.00,16.63
2025-11-05T17:53:00Z,85.00,16.97
2025-11-05T17:54:00Z,84.71,17.75
2025-11-05T17:55:00Z,80.51,20.19
2025-11-05T17:56:00Z,78.45,22.76
2025-11-05T17:57:00Z,82.00,18.08
2025-11-05T17:58:00Z,85.00,17.00
2025-11-05T17:59:00Z,85.00,16.92
2025-11-05T18:00:00Z,85.00,17.85
2025-11-05T18:01:00Z,85.00,19.00
2025-11-05T18:02:00Z,82.15,17.28
2025-11-05T18:03:00Z,82.14,19.00
2025-11-05T18:04:00Z,82.14,18.76
2025-11-05T18:05:00Z,82.14,19.00
2025-11-05T18:06:00Z,81.00,20.00
2025-11-05T18:07:00Z,81.00,21.32
2025-11-05T18:08:00Z,79.17,22.16
2025-11-05T18:09:00Z,72.24,27.93
2025-11-05T18:10:00Z,69.25,31.86
2025-11-05T18:11:00Z,61.86,33.56
2025-11-05T18:12:00Z,58.13,42.80
2025-11-05T18:13:00Z,58.13,40.22
2025-11-05T18:14:00Z,63.48,33.47
2025-11-05T18:15:00Z,61.38,37.44
2025-11-05T18:16:00Z,58.82,38.82
2025-11-05T18:17:00Z,58.04,43.91
2025-11-05T18:18:00Z,56.82,44.27
2025-11-05T18:19:00Z,53.71,44.92
2025-11-05T18:20:00Z,54.04,46.66
2025-11-05T18:21:00Z,54.00,45.63
2025-11-05T18:22:00Z,55.96,44.58
2025-11-05T18:23:00Z,56.18,46.37
2025-11-05T18:24:00Z,64.25,38.50
2025-11-05T18:25:00Z,71.23,31.36
2025-11-05T18:26:00Z,63.86,36.44
2025-11-05T18:27:00Z,57.84,44.54
2025-11-05T18:28:00Z,65.60,36.31
2025-11-05T18:29:00Z,63.32,37.80
2025-11-05T18:30:00Z,55.53,45.51
2025-11-05T18:31:00Z,56.42,44.91
2025-11-05T18:32:00Z,58.14,45.06
2025-11-05T18:33:00Z,58.38,43.43
2025-11-05T18:34:00Z,55.30,45.88
2025-11-05T18:35:00Z,56.75,45.45
2025-11-05T18:36:00Z,58.50,41.14
2025-11-05T18:37:00Z,58.94,44.04
2025-11-05T18:38:00Z,56.02,46.05
2025-11-05T18:39:00Z,56.18,46.28
2025-11-05T18:40:00Z,57.65,42.81
2025-11-05T18:41:00Z,58.19,40.94
2025-11-05T18:42:00Z,56.94,44.91
2025-11-05T18:43:00Z,61.11,42.33
2025-11-05T18:44:00Z,60.61,39.63
2025-11-05T18:45:00Z,61.15,40.33
2025-11-05T18:46:00Z,60.62,39.99
2025-11-05T18:47:00Z,61.56,39.86
2025-11-05T18:48:00Z,64.74,43.09
2025-11-05T18:49:00Z,56.59,44.36
2025-11-05T18:50:00Z,54.47,45.77
2025-11-05T18:51:00Z,52.40,50.63
2025-11-05T18:52:00Z,53.77,48.07
2025-11-05T18:53:00Z,54.91,47.08
2025-11-05T18:54:00Z,54.24,47.05
2025-11-05T18:55:00Z,51.90,49.62
2025-11-05T18:56:00Z,53.12,47.06
2025-11-05T18:57:00Z,55.25,44.76
2025-11-05T18:58:00Z,54.04,46.00
2025-11-05T18:59:00Z,53.86,43.00
2025-11-05T19:00:00Z,54.89,42.45
2025-11-05T19:01:00Z,54.00,48.00
2025-11-05T19:02:00Z,53.88,49.00
2025-11-05T19:03:00Z,58.17,47.90
2025-11-05T19:04:00Z,51.80,49.00
2025-11-05T19:05:00Z,54.53,45.67
2025-11-05T19:06:00Z,56.00,44.83
2025-11-05T19:07:00Z,56.00,42.43
2025-11-05T19:08:00Z,55.65,43.13
2025-11-05T19:09:00Z,54.80,45.91
2025-11-05T19:10:00Z,48.84,51.96
2025-11-05T19:11:00Z,48.19,49.87
2025-11-05T19:12:00Z,51.90,47.38
2025-11-05T19:13:00Z,54.97,45.52
2025-11-05T19:14:00Z,53.40,44.45
2025-11-05T19:15:00Z,51.56,46.97
2025-11-05T19:16:00Z,50.20,50.68
2025-11-05T19:17:00Z,48.07,53.56
2025-11-05T19:18:00Z,46.64,52.90
2025-11-05T19:19:00Z,51.10,47.75
2025-11-05T19:20:00Z,52.60,47.68
2025-11-05T19:21:00Z,51.31,46.97
2025-11-05T19:22:00Z,46.56,53.54
2025-11-05T19:23:00Z,44.41,54.57
2025-11-05T19:24:00Z,55.17,41.45
2025-11-05T19:25:00Z,57.17,45.35
2025-11-05T19:26:00Z,50.04,53.28
2025-11-05T19:27:00Z,64.74,37.54
2025-11-05T19:28:00Z,55.48,51.21
2025-11-05T19:29:00Z,24.96,72.19
2025-11-05T19:30:00Z,31.11,67.20
2025-11-05T19:31:00Z,63.11,45.80
2025-11-05T19:32:00Z,72.67,27.67
2025-11-05T19:33:00Z,70.70,29.77
2025-11-05T19:34:00Z,72.94,28.62
2025-11-05T19:35:00Z,73.79,27.51
2025-11-05T19:36:00Z,77.17,20.64
2025-11-05T19:37:00Z,73.86,26.74
2025-11-05T19:38:00Z,75.44,26.78
2025-11-05T19:39:00Z,86.31,13.26
2025-11-05T19:40:00Z,89.12,11.17
2025-11-05T19:41:00Z,87.91,13.42
2025-11-05T19:42:00Z,90.10,11.94
2025-11-05T19:43:00Z,91.64,8.99
2025-11-05T19:44:00Z,88.06,11.85
2025-11-05T19:45:00Z,88.90,12.18
2025-11-05T19:46:00Z,88.98,11.74
2025-11-05T19:47:00Z,89.75,10.48
2025-11-05T19:48:00Z,91.91,9.77
2025-11-05T19:49:00Z,89.35,10.57
2025-11-05T19:50:00Z,90.03,10.17
2025-11-05T19:51:00Z,90.73,10.86
2025-11-05T19:52:00Z,93.85,6.96
2025-11-05T19:53:00Z,91.43,6.91
2025-11-05T19:54:00Z,90.91,9.21
2025-11-05T19:55:00Z,90.82,10.85
2025-11-05T19:56:00Z,89.92,10.84
2025-11-05T19:57:00Z,86.08,14.37
2025-11-05T19:58:00Z,89.42,12.15
2025-11-05T19:59:00Z,92.78,7.64
2025-11-05T20:00:00Z,93.82,6.44
2025-11-05T20:01:00Z,92.69,7.47
2025-11-05T20:02:00Z,91.84,8.96
2025-11-05T20:03:00Z,90.98,9.04
2025-11-05T20:04:00Z,87.56,11.61
2025-11-05T20:05:00Z,89.53,8.78
2025-11-05T20:06:00Z,94.15,8.44
2025-11-05T20:07:00Z,95.25,4.75
2025-11-05T20:08:00Z,95.23,5.76
2025-11-05T20:09:00Z,93.46,7.38
2025-11-05T20:10:00Z,93.61,7.04
2025-11-05T20:11:00Z,93.58,6.85
2025-11-05T20:12:00Z,93.44,6.88
2025-11-05T20:13:00Z,94.85,6.60
2025-11-05T20:14:00Z,98.56,2.35
2025-11-05T20:15:00Z,98.84,1.00
2025-11-05T20:16:00Z,99.00,1.00
2025-11-05T20:17:00Z,99.00,1.00
