# event_ticker=KXATPMATCH-26MAY06OFNMIC
# final_score=6-3 6-3
# match_winner=Sebastian Ofner
# fav_player=Sebastian Ofner
# dog_player=Alex Michelsen
# kalshi_date=2026-05-06
timestamp,Sebastian Ofner,Alex Michelsen
2026-05-07T05:46:00Z,62.00,
2026-05-07T05:49:00Z,62.00,
2026-05-07T05:53:00Z,62.00,
2026-05-07T05:54:00Z,62.00,39.00
2026-05-07T06:05:00Z,62.00,39.00
2026-05-07T06:10:00Z,62.00,39.00
2026-05-07T06:12:00Z,62.00,39.00
2026-05-07T06:21:00Z,62.00,39.00
2026-05-07T06:22:00Z,62.00,39.00
2026-05-07T06:33:00Z,63.00,39.00
2026-05-07T06:40:00Z,63.00,39.00
2026-05-07T06:42:00Z,63.00,39.00
2026-05-07T06:45:00Z,63.00,39.00
2026-05-07T06:46:00Z,63.00,39.00
2026-05-07T06:55:00Z,63.00,39.00
2026-05-07T06:58:00Z,63.00,39.00
2026-05-07T09:07:00Z,63.00,39.00
2026-05-07T09:08:00Z,63.00,39.00
2026-05-07T09:36:00Z,63.00,39.00
2026-05-07T09:37:00Z,63.00,39.00
2026-05-07T09:38:00Z,63.00,39.00
2026-05-07T09:41:00Z,64.00,39.00
2026-05-07T09:44:00Z,64.00,39.00
2026-05-07T10:06:00Z,64.00,39.00
2026-05-07T10:10:00Z,64.00,39.00
2026-05-07T10:19:00Z,63.00,39.00
2026-05-07T10:20:00Z,63.00,39.00
2026-05-07T10:27:00Z,63.00,39.00
2026-05-07T10:30:00Z,63.00,39.00
2026-05-07T10:41:00Z,63.00,38.00
2026-05-07T10:47:00Z,63.00,38.00
2026-05-07T10:51:00Z,63.00,38.00
2026-05-07T10:58:00Z,63.00,38.00
2026-05-07T11:05:00Z,63.00,38.00
2026-05-07T11:07:00Z,63.00,38.00
2026-05-07T11:15:00Z,63.00,38.00
2026-05-07T11:19:00Z,63.00,38.00
2026-05-07T11:32:00Z,63.00,38.00
2026-05-07T11:36:00Z,63.00,38.00
2026-05-07T11:39:00Z,63.00,38.00
2026-05-07T11:44:00Z,63.00,38.00
2026-05-07T11:53:00Z,63.00,38.00
2026-05-07T11:54:00Z,63.00,38.00
2026-05-07T11:55:00Z,63.00,38.00
2026-05-07T11:58:00Z,63.00,38.00
2026-05-07T12:08:00Z,63.00,38.00
2026-05-07T12:10:00Z,63.00,38.00
2026-05-07T12:14:00Z,63.00,38.00
2026-05-07T12:20:00Z,63.00,38.00
2026-05-07T12:31:00Z,63.00,38.00
2026-05-07T12:39:00Z,63.00,38.00
2026-05-07T12:42:00Z,63.00,38.00
2026-05-07T12:43:00Z,63.00,38.00
2026-05-07T12:54:00Z,63.00,38.00
2026-05-07T12:56:00Z,63.00,38.00
2026-05-07T12:58:00Z,63.00,38.00
2026-05-07T13:02:00Z,63.00,38.00
2026-05-07T13:06:00Z,63.00,38.00
2026-05-07T13:08:00Z,63.00,38.00
2026-05-07T13:16:00Z,63.00,38.00
2026-05-07T13:18:00Z,63.00,38.00
2026-05-07T13:22:00Z,63.00,38.00
2026-05-07T13:25:00Z,63.00,38.00
2026-05-07T13:29:00Z,63.00,38.00
2026-05-07T13:30:00Z,63.00,38.00
2026-05-07T13:31:00Z,63.00,38.00
2026-05-07T13:34:00Z,63.00,38.00
2026-05-07T13:50:00Z,63.00,38.00
2026-05-07T13:53:00Z,63.00,38.00
2026-05-07T13:57:00Z,63.00,38.00
2026-05-07T14:06:00Z,63.00,38.33
2026-05-07T14:07:00Z,63.00,38.33
2026-05-07T14:09:00Z,63.00,39.00
2026-05-07T14:10:00Z,63.00,39.00
2026-05-07T14:15:00Z,63.00,39.00
2026-05-07T14:20:00Z,63.00,39.00
2026-05-07T14:21:00Z,63.00,39.00
2026-05-07T14:22:00Z,62.00,39.00
2026-05-07T14:26:00Z,62.00,39.00
2026-05-07T14:29:00Z,62.00,39.00
2026-05-07T14:30:00Z,62.00,39.00
2026-05-07T14:34:00Z,62.00,39.00
2026-05-07T14:36:00Z,62.00,39.00
2026-05-07T14:38:00Z,62.00,39.00
2026-05-07T14:40:00Z,62.00,39.00
2026-05-07T14:42:00Z,62.00,39.00
2026-05-07T14:45:00Z,62.00,39.00
2026-05-07T14:46:00Z,62.00,39.00
2026-05-07T14:48:00Z,62.00,39.00
2026-05-07T14:50:00Z,62.00,39.00
2026-05-07T14:52:00Z,62.00,39.00
2026-05-07T14:53:00Z,62.00,39.00
2026-05-07T14:55:00Z,62.00,38.87
2026-05-07T14:56:00Z,62.00,38.87
2026-05-07T14:58:00Z,62.00,38.87
2026-05-07T15:00:00Z,62.00,39.00
2026-05-07T15:01:00Z,62.00,39.00
2026-05-07T15:02:00Z,62.00,39.00
2026-05-07T15:03:00Z,62.00,39.00
2026-05-07T15:04:00Z,62.00,39.00
2026-05-07T15:08:00Z,62.00,39.00
2026-05-07T15:09:00Z,62.00,39.00
2026-05-07T15:10:00Z,62.00,39.00
2026-05-07T15:12:00Z,62.00,39.00
2026-05-07T15:13:00Z,62.00,39.00
2026-05-07T15:14:00Z,62.00,39.00
2026-05-07T15:16:00Z,62.00,39.00
2026-05-07T15:17:00Z,62.00,39.00
2026-05-07T15:19:00Z,61.00,39.00
2026-05-07T15:20:00Z,61.00,39.00
2026-05-07T15:22:00Z,61.00,39.00
2026-05-07T15:23:00Z,62.00,39.00
2026-05-07T15:24:00Z,62.00,38.00
2026-05-07T15:25:00Z,62.00,39.00
2026-05-07T15:26:00Z,62.00,39.00
2026-05-07T15:27:00Z,62.00,39.00
2026-05-07T15:29:00Z,62.00,39.00
2026-05-07T15:32:00Z,62.00,39.00
2026-05-07T15:35:00Z,62.00,39.00
2026-05-07T15:36:00Z,61.00,39.00
2026-05-07T15:37:00Z,62.00,39.00
2026-05-07T15:40:00Z,62.00,39.00
2026-05-07T15:42:00Z,62.00,39.00
2026-05-07T15:43:00Z,62.00,39.00
2026-05-07T15:44:00Z,62.00,39.00
2026-05-07T15:46:00Z,62.00,39.00
2026-05-07T15:49:00Z,62.00,39.00
2026-05-07T15:51:00Z,62.00,39.00
2026-05-07T15:54:00Z,62.00,39.00
2026-05-07T15:56:00Z,62.00,39.00
2026-05-07T15:57:00Z,62.00,39.00
2026-05-07T15:59:00Z,62.00,39.00
2026-05-07T16:01:00Z,62.00,39.00
2026-05-07T16:02:00Z,62.00,39.00
2026-05-07T16:04:00Z,62.00,39.00
2026-05-07T16:05:00Z,62.00,39.00
2026-05-07T16:06:00Z,62.00,39.00
2026-05-07T16:08:00Z,61.00,39.00
2026-05-07T16:09:00Z,61.00,39.00
2026-05-07T16:10:00Z,62.00,39.00
2026-05-07T16:11:00Z,62.00,39.00
2026-05-07T16:12:00Z,62.00,39.00
2026-05-07T16:13:00Z,62.00,39.00
2026-05-07T16:14:00Z,62.00,39.00
2026-05-07T16:15:00Z,62.00,39.00
2026-05-07T16:16:00Z,62.00,39.00
2026-05-07T16:17:00Z,62.00,39.00
2026-05-07T16:18:00Z,62.00,39.00
2026-05-07T16:19:00Z,62.00,39.00
2026-05-07T16:20:00Z,62.00,39.00
2026-05-07T16:21:00Z,62.00,39.00
2026-05-07T16:22:00Z,61.00,38.96
2026-05-07T16:23:00Z,62.00,38.96
2026-05-07T16:24:00Z,62.00,39.00
2026-05-07T16:25:00Z,62.00,39.00
2026-05-07T16:26:00Z,62.00,39.00
2026-05-07T16:27:00Z,62.00,39.00
2026-05-07T16:28:00Z,62.00,39.00
2026-05-07T16:29:00Z,62.00,39.00
2026-05-07T16:30:00Z,60.02,40.00
2026-05-07T16:31:00Z,62.00,40.00
2026-05-07T16:32:00Z,62.00,39.89
2026-05-07T16:34:00Z,62.00,39.89
2026-05-07T16:35:00Z,62.00,40.00
2026-05-07T16:36:00Z,61.98,40.00
2026-05-07T16:37:00Z,62.00,40.00
2026-05-07T16:38:00Z,62.00,40.00
2026-05-07T16:40:00Z,62.00,40.00
2026-05-07T16:41:00Z,62.00,40.00
2026-05-07T16:42:00Z,62.00,40.00
2026-05-07T16:43:00Z,61.00,40.00
2026-05-07T16:44:00Z,61.00,40.00
2026-05-07T16:45:00Z,61.00,39.98
2026-05-07T16:48:00Z,61.00,40.00
2026-05-07T16:49:00Z,60.80,40.00
2026-05-07T16:50:00Z,60.80,40.00
2026-05-07T16:51:00Z,61.00,40.00
2026-05-07T16:52:00Z,61.00,39.00
2026-05-07T16:53:00Z,61.00,40.00
2026-05-07T16:54:00Z,61.00,40.00
2026-05-07T16:55:00Z,61.00,40.00
2026-05-07T16:56:00Z,60.66,40.00
2026-05-07T16:57:00Z,61.00,40.00
2026-05-07T16:58:00Z,61.00,40.00
2026-05-07T16:59:00Z,61.00,39.26
2026-05-07T17:01:00Z,61.00,40.00
2026-05-07T17:02:00Z,61.00,40.00
2026-05-07T17:03:00Z,61.00,40.00
2026-05-07T17:04:00Z,61.00,40.00
2026-05-07T17:05:00Z,61.00,40.00
2026-05-07T17:07:00Z,61.00,40.00
2026-05-07T17:08:00Z,61.00,40.00
2026-05-07T17:09:00Z,61.00,40.00
2026-05-07T17:10:00Z,61.00,40.00
2026-05-07T17:13:00Z,61.00,41.00
2026-05-07T17:14:00Z,60.21,41.00
2026-05-07T17:15:00Z,61.00,41.00
2026-05-07T17:17:00Z,60.64,41.00
2026-05-07T17:18:00Z,61.00,41.00
2026-05-07T17:20:00Z,60.45,41.00
2026-05-07T17:23:00Z,61.00,41.00
2026-05-07T17:24:00Z,61.00,41.00
2026-05-07T17:25:00Z,61.00,41.00
2026-05-07T17:26:00Z,61.00,41.00
2026-05-07T17:27:00Z,61.00,41.00
2026-05-07T17:28:00Z,61.00,41.00
2026-05-07T17:29:00Z,61.00,41.00
2026-05-07T17:30:00Z,61.00,41.00
2026-05-07T17:31:00Z,61.00,39.00
2026-05-07T17:33:00Z,61.00,41.00
2026-05-07T17:34:00Z,62.00,40.98
2026-05-07T17:35:00Z,61.40,41.00
2026-05-07T17:36:00Z,62.00,41.00
2026-05-07T17:37:00Z,60.00,41.00
2026-05-07T17:38:00Z,61.00,40.75
2026-05-07T17:39:00Z,59.50,41.65
2026-05-07T17:40:00Z,57.77,43.35
2026-05-07T17:41:00Z,58.60,42.70
2026-05-07T17:42:00Z,60.10,39.91
2026-05-07T17:43:00Z,61.73,38.08
2026-05-07T17:44:00Z,70.31,30.80
2026-05-07T17:45:00Z,73.53,27.53
2026-05-07T17:46:00Z,76.00,24.94
2026-05-07T17:47:00Z,78.66,21.60
2026-05-07T17:48:00Z,80.55,20.41
2026-05-07T17:49:00Z,78.86,22.49
2026-05-07T17:50:00Z,77.95,22.97
2026-05-07T17:51:00Z,77.61,23.00
2026-05-07T17:52:00Z,79.00,20.88
2026-05-07T17:53:00Z,78.72,20.93
2026-05-07T17:54:00Z,76.12,22.30
2026-05-07T17:55:00Z,77.06,23.42
2026-05-07T17:56:00Z,75.32,25.05
2026-05-07T17:57:00Z,78.43,22.63
2026-05-07T17:58:00Z,79.00,21.25
2026-05-07T17:59:00Z,78.00,23.38
2026-05-07T18:00:00Z,77.00,24.00
2026-05-07T18:01:00Z,77.01,24.00
2026-05-07T18:02:00Z,78.00,23.49
2026-05-07T18:03:00Z,78.97,22.00
2026-05-07T18:04:00Z,79.32,21.17
2026-05-07T18:05:00Z,80.00,21.10
2026-05-07T18:06:00Z,81.84,20.38
2026-05-07T18:07:00Z,83.03,18.78
2026-05-07T18:08:00Z,84.66,16.94
2026-05-07T18:09:00Z,85.00,16.00
2026-05-07T18:10:00Z,84.47,15.93
2026-05-07T18:11:00Z,85.00,16.00
2026-05-07T18:12:00Z,85.00,15.77
2026-05-07T18:13:00Z,86.79,14.03
2026-05-07T18:14:00Z,86.78,13.43
2026-05-07T18:15:00Z,89.28,11.69
2026-05-07T18:16:00Z,93.79,7.18
2026-05-07T18:17:00Z,91.53,9.32
2026-05-07T18:18:00Z,91.78,12.57
2026-05-07T18:19:00Z,87.38,14.39
2026-05-07T18:20:00Z,85.54,14.25
2026-05-07T18:21:00Z,86.79,14.03
2026-05-07T18:22:00Z,87.53,13.00
2026-05-07T18:23:00Z,87.02,12.24
2026-05-07T18:24:00Z,88.64,12.23
2026-05-07T18:25:00Z,87.74,13.01
2026-05-07T18:26:00Z,85.03,15.01
2026-05-07T18:27:00Z,84.12,15.97
2026-05-07T18:28:00Z,81.68,17.73
2026-05-07T18:29:00Z,83.67,16.24
2026-05-07T18:30:00Z,85.52,14.04
2026-05-07T18:31:00Z,87.00,14.00
2026-05-07T18:32:00Z,86.94,13.29
2026-05-07T18:33:00Z,87.73,14.60
2026-05-07T18:34:00Z,86.02,13.65
2026-05-07T18:35:00Z,92.23,11.02
2026-05-07T18:36:00Z,95.80,3.94
2026-05-07T18:37:00Z,95.19,4.41
2026-05-07T18:38:00Z,95.94,6.66
2026-05-07T18:39:00Z,94.84,5.61
2026-05-07T18:40:00Z,95.18,5.00
2026-05-07T18:41:00Z,96.14,3.18
2026-05-07T18:42:00Z,96.39,3.82
2026-05-07T18:43:00Z,96.05,4.00
2026-05-07T18:44:00Z,96.62,3.95
2026-05-07T18:45:00Z,97.85,2.06
2026-05-07T18:46:00Z,97.89,2.61
2026-05-07T18:47:00Z,97.71,2.61
2026-05-07T18:48:00Z,97.97,2.96
2026-05-07T18:49:00Z,97.75,2.48
2026-05-07T18:50:00Z,99.00,1.06
2026-05-07T18:51:00Z,98.87,1.02
2026-05-07T18:52:00Z,98.46,1.40
2026-05-07T18:53:00Z,99.00,1.40
2026-05-07T18:54:00Z,99.00,1.40
2026-05-07T18:55:00Z,99.00,1.40
2026-05-07T18:56:00Z,99.00,1.40
2026-05-07T18:57:00Z,99.00,1.40
2026-05-07T18:58:00Z,99.00,1.40
