# event_ticker=KXATPCHALLENGERMATCH-26JUN03AZKDAL
# final_score=7-6(5) 6-2
# score_resolution=6-7 2-6
# match_winner=Arda Azkara
# fav_player=Guillaume Dalmasso
# dog_player=Arda Azkara
# kalshi_date=2026-06-03
timestamp,Arda Azkara,Guillaume Dalmasso
2026-06-03T02:27:00Z,66.00,35.00
2026-06-03T02:29:00Z,66.00,35.00
2026-06-03T02:39:00Z,66.00,35.00
2026-06-03T02:45:00Z,66.00,35.00
2026-06-03T02:56:00Z,66.00,34.00
2026-06-03T03:11:00Z,66.00,34.00
2026-06-03T03:14:00Z,66.00,34.00
2026-06-03T03:19:00Z,66.00,34.00
2026-06-03T03:22:00Z,66.00,34.00
2026-06-03T03:24:00Z,66.00,34.00
2026-06-03T03:30:00Z,66.00,34.00
2026-06-03T03:45:00Z,66.00,34.00
2026-06-03T03:51:00Z,67.00,34.00
2026-06-03T03:53:00Z,67.00,34.00
2026-06-03T03:57:00Z,67.00,34.00
2026-06-03T03:58:00Z,67.00,35.00
2026-06-03T03:59:00Z,67.00,35.00
2026-06-03T04:01:00Z,67.00,33.00
2026-06-03T04:07:00Z,67.00,35.00
2026-06-03T04:09:00Z,67.00,35.00
2026-06-03T04:12:00Z,67.00,35.00
2026-06-03T04:17:00Z,67.00,35.00
2026-06-03T04:23:00Z,67.00,33.00
2026-06-03T04:28:00Z,67.00,33.00
2026-06-03T04:32:00Z,67.00,35.00
2026-06-03T04:35:00Z,67.00,35.00
2026-06-03T04:38:00Z,67.00,35.00
2026-06-03T04:41:00Z,67.00,35.00
2026-06-03T04:42:00Z,66.00,35.00
2026-06-03T04:46:00Z,66.00,36.00
2026-06-03T04:49:00Z,65.45,36.00
2026-06-03T04:52:00Z,65.45,36.00
2026-06-03T04:53:00Z,66.00,36.00
2026-06-03T04:57:00Z,66.00,36.00
2026-06-03T04:58:00Z,66.00,36.00
2026-06-03T05:04:00Z,65.00,36.00
2026-06-03T05:11:00Z,66.00,36.00
2026-06-03T05:21:00Z,66.00,36.00
2026-06-03T05:22:00Z,67.41,36.00
2026-06-03T05:24:00Z,68.00,36.00
2026-06-03T05:27:00Z,68.00,35.00
2026-06-03T05:28:00Z,68.00,35.00
2026-06-03T05:30:00Z,68.00,35.00
2026-06-03T05:33:00Z,68.00,35.00
2026-06-03T05:34:00Z,68.00,35.00
2026-06-03T05:36:00Z,68.00,35.00
2026-06-03T05:39:00Z,68.00,35.00
2026-06-03T05:42:00Z,68.00,35.00
2026-06-03T05:44:00Z,68.00,35.00
2026-06-03T05:47:00Z,68.00,35.00
2026-06-03T05:55:00Z,68.00,35.00
2026-06-03T05:57:00Z,68.00,35.00
2026-06-03T06:00:00Z,68.00,35.00
2026-06-03T06:07:00Z,68.00,35.00
2026-06-03T06:10:00Z,68.00,35.00
2026-06-03T06:13:00Z,68.00,35.00
2026-06-03T06:17:00Z,68.00,35.00
2026-06-03T06:24:00Z,67.00,35.00
2026-06-03T06:25:00Z,66.00,36.00
2026-06-03T06:28:00Z,67.00,36.00
2026-06-03T06:35:00Z,67.00,36.00
2026-06-03T06:39:00Z,67.00,36.00
2026-06-03T06:41:00Z,66.00,36.00
2026-06-03T06:54:00Z,67.00,36.00
2026-06-03T06:59:00Z,67.00,36.00
2026-06-03T07:01:00Z,67.00,36.00
2026-06-03T07:02:00Z,67.00,36.00
2026-06-03T07:08:00Z,67.00,36.00
2026-06-03T07:09:00Z,67.00,36.00
2026-06-03T07:10:00Z,67.00,36.00
2026-06-03T07:11:00Z,67.00,36.00
2026-06-03T07:12:00Z,67.00,36.00
2026-06-03T07:17:00Z,67.00,36.00
2026-06-03T07:30:00Z,67.00,35.00
2026-06-03T07:31:00Z,67.00,35.00
2026-06-03T07:32:00Z,67.00,35.00
2026-06-03T07:38:00Z,66.00,35.00
2026-06-03T07:43:00Z,67.00,35.00
2026-06-03T07:46:00Z,67.00,35.00
2026-06-03T07:49:00Z,67.00,35.00
2026-06-03T07:50:00Z,67.00,35.00
2026-06-03T07:51:00Z,67.00,35.00
2026-06-03T07:52:00Z,67.00,35.00
2026-06-03T07:53:00Z,67.00,35.00
2026-06-03T07:56:00Z,67.00,35.00
2026-06-03T07:58:00Z,67.00,35.00
2026-06-03T07:59:00Z,67.00,36.00
2026-06-03T08:00:00Z,67.00,36.00
2026-06-03T08:01:00Z,67.00,34.80
2026-06-03T08:02:00Z,67.00,35.00
2026-06-03T08:03:00Z,67.00,35.00
2026-06-03T08:04:00Z,67.00,35.00
2026-06-03T08:05:00Z,67.00,35.17
2026-06-03T08:06:00Z,66.42,34.00
2026-06-03T08:07:00Z,66.42,36.00
2026-06-03T08:09:00Z,65.00,36.00
2026-06-03T08:12:00Z,65.00,36.07
2026-06-03T08:13:00Z,66.00,36.00
2026-06-03T08:14:00Z,63.36,36.74
2026-06-03T08:15:00Z,62.13,40.02
2026-06-03T08:16:00Z,56.45,43.40
2026-06-03T08:17:00Z,60.52,39.41
2026-06-03T08:18:00Z,59.24,41.52
2026-06-03T08:19:00Z,60.98,38.00
2026-06-03T08:20:00Z,65.37,38.00
2026-06-03T08:21:00Z,61.60,39.00
2026-06-03T08:22:00Z,66.00,36.00
2026-06-03T08:23:00Z,67.94,36.75
2026-06-03T08:24:00Z,63.00,38.39
2026-06-03T08:25:00Z,64.43,35.00
2026-06-03T08:26:00Z,66.00,33.11
2026-06-03T08:27:00Z,70.01,31.17
2026-06-03T08:28:00Z,68.00,34.62
2026-06-03T08:29:00Z,69.18,29.06
2026-06-03T08:30:00Z,70.52,31.10
2026-06-03T08:31:00Z,72.23,23.96
2026-06-03T08:32:00Z,79.22,20.00
2026-06-03T08:33:00Z,82.00,20.00
2026-06-03T08:34:00Z,80.00,19.41
2026-06-03T08:35:00Z,77.29,24.07
2026-06-03T08:36:00Z,71.60,29.24
2026-06-03T08:37:00Z,71.60,31.84
2026-06-03T08:38:00Z,69.11,31.14
2026-06-03T08:39:00Z,66.01,34.24
2026-06-03T08:40:00Z,66.41,33.63
2026-06-03T08:41:00Z,64.01,36.57
2026-06-03T08:42:00Z,64.12,37.74
2026-06-03T08:43:00Z,65.03,36.99
2026-06-03T08:44:00Z,66.16,34.00
2026-06-03T08:45:00Z,62.06,38.06
2026-06-03T08:46:00Z,62.20,37.00
2026-06-03T08:47:00Z,65.06,37.00
2026-06-03T08:48:00Z,65.06,37.00
2026-06-03T08:49:00Z,62.97,38.86
2026-06-03T08:50:00Z,55.27,38.86
2026-06-03T08:51:00Z,50.12,51.31
2026-06-03T08:52:00Z,45.48,52.73
2026-06-03T08:53:00Z,44.71,57.44
2026-06-03T08:54:00Z,38.98,60.00
2026-06-03T08:55:00Z,41.45,61.12
2026-06-03T08:56:00Z,38.25,62.51
2026-06-03T08:57:00Z,32.25,65.97
2026-06-03T08:58:00Z,33.81,65.63
2026-06-03T08:59:00Z,35.00,66.64
2026-06-03T09:00:00Z,36.01,64.33
2026-06-03T09:01:00Z,35.89,65.41
2026-06-03T09:02:00Z,35.35,68.04
2026-06-03T09:03:00Z,51.81,51.22
2026-06-03T09:04:00Z,60.17,41.37
2026-06-03T09:05:00Z,61.82,35.55
2026-06-03T09:06:00Z,65.10,35.00
2026-06-03T09:07:00Z,61.23,36.52
2026-06-03T09:08:00Z,65.97,37.14
2026-06-03T09:09:00Z,62.35,39.53
2026-06-03T09:10:00Z,65.39,36.15
2026-06-03T09:11:00Z,64.46,34.04
2026-06-03T09:12:00Z,60.64,39.70
2026-06-03T09:13:00Z,55.29,46.89
2026-06-03T09:14:00Z,53.15,48.29
2026-06-03T09:15:00Z,60.23,43.98
2026-06-03T09:16:00Z,63.45,36.65
2026-06-03T09:17:00Z,59.38,43.03
2026-06-03T09:18:00Z,48.48,54.27
2026-06-03T09:19:00Z,44.79,53.96
2026-06-03T09:20:00Z,60.62,39.93
2026-06-03T09:21:00Z,74.72,28.67
2026-06-03T09:22:00Z,79.60,20.70
2026-06-03T09:23:00Z,79.60,20.23
2026-06-03T09:24:00Z,83.19,18.47
2026-06-03T09:25:00Z,84.41,16.50
2026-06-03T09:26:00Z,81.25,18.32
2026-06-03T09:27:00Z,80.56,20.82
2026-06-03T09:28:00Z,79.01,22.05
2026-06-03T09:29:00Z,75.91,23.47
2026-06-03T09:30:00Z,75.73,23.78
2026-06-03T09:31:00Z,76.00,24.29
2026-06-03T09:32:00Z,75.38,25.89
2026-06-03T09:33:00Z,80.78,20.37
2026-06-03T09:34:00Z,83.54,16.78
2026-06-03T09:35:00Z,83.09,14.43
2026-06-03T09:36:00Z,77.72,20.07
2026-06-03T09:37:00Z,77.78,22.17
2026-06-03T09:38:00Z,78.00,22.81
2026-06-03T09:39:00Z,77.14,22.03
2026-06-03T09:40:00Z,77.14,18.00
2026-06-03T09:41:00Z,83.93,16.08
2026-06-03T09:42:00Z,86.47,14.61
2026-06-03T09:43:00Z,90.14,10.66
2026-06-03T09:44:00Z,91.26,9.00
2026-06-03T09:45:00Z,92.88,7.97
2026-06-03T09:46:00Z,94.14,6.77
2026-06-03T09:47:00Z,94.98,4.82
2026-06-03T09:48:00Z,94.78,4.67
2026-06-03T09:49:00Z,97.72,2.87
2026-06-03T09:50:00Z,98.39,1.54
2026-06-03T09:51:00Z,99.00,2.00
2026-06-03T09:53:00Z,99.00,2.00
2026-06-03T09:54:00Z,99.00,2.00
2026-06-03T09:56:00Z,99.00,1.00
