# event_ticker=KXATPMATCH-26APR05KOUHUM
# final_score=6-3 7-5
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Moise Kouame
# kalshi_date=2026-04-05
timestamp,Ugo Humbert,Moise Kouame
2026-04-05T05:45:00Z,82.00,
2026-04-05T05:59:00Z,82.00,18.00
2026-04-05T06:10:00Z,82.00,18.00
2026-04-05T06:15:00Z,82.00,18.00
2026-04-05T06:24:00Z,82.00,18.00
2026-04-05T06:26:00Z,82.00,18.00
2026-04-05T06:36:00Z,82.00,18.00
2026-04-05T06:52:00Z,82.00,18.00
2026-04-05T07:10:00Z,82.00,18.00
2026-04-05T07:13:00Z,82.00,18.00
2026-04-05T07:17:00Z,82.00,18.00
2026-04-05T07:21:00Z,82.00,18.00
2026-04-05T07:26:00Z,82.00,18.00
2026-04-05T07:36:00Z,82.00,18.00
2026-04-05T07:40:00Z,82.00,18.00
2026-04-05T08:04:00Z,82.00,18.00
2026-04-05T08:05:00Z,82.00,18.00
2026-04-05T08:10:00Z,82.00,18.00
2026-04-05T08:36:00Z,82.00,18.00
2026-04-05T08:41:00Z,82.00,18.00
2026-04-05T08:43:00Z,81.00,18.00
2026-04-05T08:45:00Z,82.00,18.00
2026-04-05T08:59:00Z,82.00,18.00
2026-04-05T09:06:00Z,82.00,18.00
2026-04-05T09:34:00Z,82.00,18.00
2026-04-05T09:57:00Z,82.00,18.00
2026-04-05T10:04:00Z,82.00,18.00
2026-04-05T10:07:00Z,82.00,18.00
2026-04-05T10:15:00Z,82.00,18.00
2026-04-05T10:27:00Z,82.00,18.00
2026-04-05T10:37:00Z,82.00,18.00
2026-04-05T10:53:00Z,82.00,18.00
2026-04-05T10:54:00Z,82.00,18.00
2026-04-05T11:00:00Z,82.00,18.00
2026-04-05T11:05:00Z,82.00,18.00
2026-04-05T11:17:00Z,82.00,18.00
2026-04-05T11:24:00Z,82.00,18.00
2026-04-05T11:25:00Z,82.00,18.00
2026-04-05T11:29:00Z,82.00,18.00
2026-04-05T11:30:00Z,82.00,18.00
2026-04-05T11:41:00Z,82.00,18.00
2026-04-05T12:12:00Z,82.00,18.00
2026-04-05T12:15:00Z,82.00,18.00
2026-04-05T12:27:00Z,82.00,18.00
2026-04-05T12:29:00Z,82.00,18.00
2026-04-05T12:31:00Z,82.00,18.00
2026-04-05T12:33:00Z,82.00,18.00
2026-04-05T12:34:00Z,82.00,18.00
2026-04-05T12:36:00Z,82.00,18.00
2026-04-05T12:37:00Z,82.00,18.00
2026-04-05T12:39:00Z,82.00,18.00
2026-04-05T12:47:00Z,82.00,18.00
2026-04-05T12:48:00Z,82.00,18.00
2026-04-05T12:49:00Z,82.00,18.00
2026-04-05T12:54:00Z,82.00,18.00
2026-04-05T12:58:00Z,82.00,18.00
2026-04-05T13:01:00Z,82.00,18.00
2026-04-05T13:05:00Z,82.00,18.00
2026-04-05T13:32:00Z,82.00,18.00
2026-04-05T13:33:00Z,82.00,18.00
2026-04-05T13:34:00Z,82.00,18.00
2026-04-05T13:35:00Z,81.00,18.00
2026-04-05T13:43:00Z,81.00,18.00
2026-04-05T13:47:00Z,80.00,18.00
2026-04-05T13:50:00Z,80.00,20.00
2026-04-05T13:51:00Z,80.00,20.00
2026-04-05T13:53:00Z,80.00,20.00
2026-04-05T13:55:00Z,80.00,20.00
2026-04-05T14:01:00Z,80.00,20.00
2026-04-05T14:02:00Z,80.00,20.00
2026-04-05T14:03:00Z,80.00,20.00
2026-04-05T14:05:00Z,80.00,22.00
2026-04-05T14:06:00Z,80.00,21.00
2026-04-05T14:08:00Z,80.00,21.00
2026-04-05T14:14:00Z,80.00,21.00
2026-04-05T14:23:00Z,80.00,21.00
2026-04-05T14:27:00Z,80.00,21.00
2026-04-05T14:29:00Z,80.00,21.00
2026-04-05T14:31:00Z,80.00,21.00
2026-04-05T14:33:00Z,80.00,21.00
2026-04-05T14:35:00Z,80.00,21.00
2026-04-05T14:40:00Z,80.00,21.00
2026-04-05T14:44:00Z,80.00,21.00
2026-04-05T14:47:00Z,80.00,21.00
2026-04-05T14:49:00Z,80.00,21.00
2026-04-05T14:50:00Z,80.00,21.00
2026-04-05T14:51:00Z,80.00,21.00
2026-04-05T14:52:00Z,80.00,21.00
2026-04-05T14:54:00Z,80.00,21.00
2026-04-05T14:58:00Z,80.00,21.00
2026-04-05T15:01:00Z,80.00,21.00
2026-04-05T15:03:00Z,80.00,21.00
2026-04-05T15:05:00Z,79.00,21.00
2026-04-05T15:06:00Z,80.00,21.00
2026-04-05T15:07:00Z,80.00,21.00
2026-04-05T15:12:00Z,80.00,21.00
2026-04-05T15:13:00Z,80.00,21.00
2026-04-05T15:15:00Z,80.00,21.00
2026-04-05T15:16:00Z,80.00,21.00
2026-04-05T15:19:00Z,80.00,21.00
2026-04-05T15:21:00Z,80.00,21.00
2026-04-05T15:22:00Z,80.00,21.00
2026-04-05T15:23:00Z,80.00,22.00
2026-04-05T15:28:00Z,80.00,22.00
2026-04-05T15:29:00Z,80.00,22.00
2026-04-05T15:30:00Z,80.00,22.00
2026-04-05T15:32:00Z,80.00,22.00
2026-04-05T15:34:00Z,80.00,22.00
2026-04-05T15:35:00Z,80.00,20.00
2026-04-05T15:36:00Z,80.00,20.00
2026-04-05T15:38:00Z,80.00,20.00
2026-04-05T15:40:00Z,80.00,22.00
2026-04-05T15:41:00Z,80.00,22.00
2026-04-05T15:44:00Z,80.00,22.00
2026-04-05T15:46:00Z,80.00,22.00
2026-04-05T15:47:00Z,80.00,22.00
2026-04-05T15:49:00Z,80.00,20.00
2026-04-05T15:50:00Z,80.00,21.63
2026-04-05T15:53:00Z,80.00,21.88
2026-04-05T15:56:00Z,80.00,21.00
2026-04-05T15:59:00Z,80.00,21.63
2026-04-05T16:00:00Z,80.00,21.82
2026-04-05T16:01:00Z,80.00,21.00
2026-04-05T16:02:00Z,80.00,21.00
2026-04-05T16:03:00Z,80.00,21.00
2026-04-05T16:05:00Z,80.00,21.00
2026-04-05T16:06:00Z,80.00,22.00
2026-04-05T16:07:00Z,80.00,22.00
2026-04-05T16:10:00Z,80.00,22.00
2026-04-05T16:11:00Z,80.00,22.00
2026-04-05T16:13:00Z,80.00,22.00
2026-04-05T16:15:00Z,80.00,22.00
2026-04-05T16:16:00Z,80.00,22.00
2026-04-05T16:17:00Z,80.00,22.00
2026-04-05T16:18:00Z,80.00,22.00
2026-04-05T16:19:00Z,80.00,22.00
2026-04-05T16:24:00Z,80.00,22.00
2026-04-05T16:25:00Z,80.00,22.00
2026-04-05T16:26:00Z,80.00,22.00
2026-04-05T16:29:00Z,80.00,20.50
2026-04-05T16:31:00Z,80.00,20.50
2026-04-05T16:34:00Z,80.00,20.50
2026-04-05T16:35:00Z,80.00,22.00
2026-04-05T16:37:00Z,78.24,22.00
2026-04-05T16:38:00Z,78.24,22.00
2026-04-05T16:39:00Z,78.24,22.00
2026-04-05T16:40:00Z,79.98,22.00
2026-04-05T16:41:00Z,79.00,22.00
2026-04-05T16:42:00Z,79.00,22.00
2026-04-05T16:43:00Z,79.00,22.00
2026-04-05T16:44:00Z,79.00,22.00
2026-04-05T16:45:00Z,78.54,22.00
2026-04-05T16:46:00Z,79.00,22.00
2026-04-05T16:47:00Z,79.00,22.00
2026-04-05T16:48:00Z,78.97,22.00
2026-04-05T16:49:00Z,79.00,21.00
2026-04-05T16:50:00Z,79.00,22.00
2026-04-05T16:51:00Z,79.00,22.00
2026-04-05T16:52:00Z,79.00,22.00
2026-04-05T16:53:00Z,79.00,22.00
2026-04-05T16:55:00Z,79.00,22.00
2026-04-05T16:56:00Z,78.00,22.00
2026-04-05T16:57:00Z,77.95,22.00
2026-04-05T16:58:00Z,78.00,22.00
2026-04-05T16:59:00Z,78.00,23.00
2026-04-05T17:01:00Z,78.00,23.00
2026-04-05T17:02:00Z,78.00,23.00
2026-04-05T17:03:00Z,78.00,23.00
2026-04-05T17:04:00Z,78.00,23.00
2026-04-05T17:05:00Z,78.69,23.00
2026-04-05T17:06:00Z,78.00,23.00
2026-04-05T17:07:00Z,78.99,23.00
2026-04-05T17:08:00Z,78.99,23.00
2026-04-05T17:09:00Z,79.00,22.99
2026-04-05T17:10:00Z,79.00,22.99
2026-04-05T17:11:00Z,79.00,23.00
2026-04-05T17:12:00Z,76.00,23.17
2026-04-05T17:13:00Z,78.00,23.17
2026-04-05T17:14:00Z,78.00,24.00
2026-04-05T17:15:00Z,78.00,24.00
2026-04-05T17:16:00Z,78.72,24.00
2026-04-05T17:17:00Z,79.00,24.00
2026-04-05T17:18:00Z,79.00,23.00
2026-04-05T17:19:00Z,79.00,23.00
2026-04-05T17:20:00Z,79.00,23.00
2026-04-05T17:21:00Z,78.01,23.00
2026-04-05T17:22:00Z,79.00,22.80
2026-04-05T17:23:00Z,79.00,23.00
2026-04-05T17:24:00Z,78.00,23.00
2026-04-05T17:25:00Z,74.00,24.32
2026-04-05T17:26:00Z,74.53,27.41
2026-04-05T17:27:00Z,72.66,28.86
2026-04-05T17:28:00Z,75.04,24.92
2026-04-05T17:29:00Z,75.57,24.58
2026-04-05T17:30:00Z,77.96,23.90
2026-04-05T17:31:00Z,78.73,21.05
2026-04-05T17:32:00Z,83.97,17.32
2026-04-05T17:33:00Z,84.90,18.28
2026-04-05T17:34:00Z,85.26,16.23
2026-04-05T17:35:00Z,80.34,14.57
2026-04-05T17:36:00Z,78.37,21.09
2026-04-05T17:37:00Z,80.27,19.72
2026-04-05T17:38:00Z,86.94,13.48
2026-04-05T17:39:00Z,87.08,12.95
2026-04-05T17:40:00Z,87.99,12.61
2026-04-05T17:41:00Z,87.85,13.53
2026-04-05T17:42:00Z,89.00,11.99
2026-04-05T17:43:00Z,89.00,10.98
2026-04-05T17:44:00Z,90.66,8.89
2026-04-05T17:45:00Z,90.00,10.34
2026-04-05T17:46:00Z,91.94,8.68
2026-04-05T17:47:00Z,92.36,7.71
2026-04-05T17:48:00Z,92.62,7.05
2026-04-05T17:49:00Z,91.36,8.61
2026-04-05T17:50:00Z,92.04,8.03
2026-04-05T17:51:00Z,93.12,7.97
2026-04-05T17:52:00Z,91.82,9.00
2026-04-05T17:53:00Z,92.00,9.18
2026-04-05T17:54:00Z,90.03,10.00
2026-04-05T17:55:00Z,89.00,11.95
2026-04-05T17:56:00Z,88.00,12.00
2026-04-05T17:57:00Z,89.29,11.38
2026-04-05T17:58:00Z,90.00,11.46
2026-04-05T17:59:00Z,90.50,10.19
2026-04-05T18:00:00Z,89.53,11.72
2026-04-05T18:01:00Z,88.00,14.40
2026-04-05T18:02:00Z,86.12,15.40
2026-04-05T18:03:00Z,82.03,19.08
2026-04-05T18:04:00Z,78.74,21.18
2026-04-05T18:05:00Z,76.98,23.81
2026-04-05T18:06:00Z,77.00,23.98
2026-04-05T18:07:00Z,76.65,24.62
2026-04-05T18:08:00Z,76.00,23.71
2026-04-05T18:09:00Z,79.46,21.22
2026-04-05T18:10:00Z,80.64,21.45
2026-04-05T18:11:00Z,84.89,14.46
2026-04-05T18:12:00Z,88.83,11.68
2026-04-05T18:13:00Z,87.73,12.08
2026-04-05T18:14:00Z,88.26,13.22
2026-04-05T18:15:00Z,90.66,9.99
2026-04-05T18:16:00Z,90.66,9.93
2026-04-05T18:17:00Z,91.00,10.00
2026-04-05T18:18:00Z,91.03,10.14
2026-04-05T18:19:00Z,91.00,10.60
2026-04-05T18:20:00Z,90.00,11.58
2026-04-05T18:21:00Z,89.00,12.54
2026-04-05T18:22:00Z,88.46,12.63
2026-04-05T18:23:00Z,90.91,11.99
2026-04-05T18:24:00Z,89.57,11.74
2026-04-05T18:25:00Z,90.99,10.93
2026-04-05T18:26:00Z,89.41,12.09
2026-04-05T18:27:00Z,88.12,13.30
2026-04-05T18:28:00Z,88.00,14.00
2026-04-05T18:29:00Z,87.00,14.00
2026-04-05T18:30:00Z,85.75,14.24
2026-04-05T18:31:00Z,83.75,17.97
2026-04-05T18:32:00Z,84.90,15.18
2026-04-05T18:33:00Z,88.00,13.00
2026-04-05T18:34:00Z,89.28,11.63
2026-04-05T18:35:00Z,89.56,12.03
2026-04-05T18:36:00Z,94.73,6.26
2026-04-05T18:37:00Z,95.83,4.95
2026-04-05T18:38:00Z,95.00,5.14
2026-04-05T18:39:00Z,94.03,5.11
2026-04-05T18:40:00Z,91.19,8.29
2026-04-05T18:41:00Z,93.76,6.53
2026-04-05T18:42:00Z,93.85,7.52
2026-04-05T18:43:00Z,92.62,8.26
2026-04-05T18:44:00Z,95.68,6.08
2026-04-05T18:45:00Z,96.64,2.64
2026-04-05T18:46:00Z,98.00,2.39
2026-04-05T18:47:00Z,97.62,3.00
2026-04-05T18:48:00Z,96.76,3.97
2026-04-05T18:49:00Z,97.00,3.81
2026-04-05T18:50:00Z,97.00,3.61
2026-04-05T18:51:00Z,97.00,3.68
2026-04-05T18:52:00Z,98.96,2.24
2026-04-05T18:53:00Z,98.45,1.08
2026-04-05T18:54:00Z,98.41,2.00
2026-04-05T18:55:00Z,98.42,1.38
