# event_ticker=KXATPMATCH-25JUL26TABDAR
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Luciano Darderi
# fav_player=Carlos Taberner
# dog_player=Luciano Darderi
# kalshi_date=2025-07-26
timestamp,Carlos Taberner,Luciano Darderi
2025-07-26T15:18:00Z,33.39,68.00
2025-07-26T15:22:00Z,33.39,68.00
2025-07-26T15:24:00Z,33.39,68.00
2025-07-26T15:26:00Z,33.39,68.00
2025-07-26T15:28:00Z,34.00,68.00
2025-07-26T15:29:00Z,34.00,68.00
2025-07-26T15:30:00Z,34.00,68.00
2025-07-26T15:31:00Z,34.00,68.00
2025-07-26T15:32:00Z,34.00,68.00
2025-07-26T15:34:00Z,34.00,68.00
2025-07-26T15:36:00Z,34.00,68.00
2025-07-26T15:37:00Z,34.00,68.00
2025-07-26T15:39:00Z,34.00,68.00
2025-07-26T15:42:00Z,34.00,68.00
2025-07-26T15:44:00Z,34.00,67.00
2025-07-26T15:45:00Z,34.00,68.00
2025-07-26T15:48:00Z,33.00,68.00
2025-07-26T15:49:00Z,30.00,68.00
2025-07-26T15:51:00Z,30.00,68.00
2025-07-26T15:52:00Z,33.00,68.00
2025-07-26T15:54:00Z,33.00,68.00
2025-07-26T15:55:00Z,33.00,68.00
2025-07-26T15:56:00Z,33.00,66.12
2025-07-26T16:00:00Z,33.00,68.00
2025-07-26T16:01:00Z,33.00,68.00
2025-07-26T16:06:00Z,33.00,68.00
2025-07-26T16:08:00Z,33.00,68.00
2025-07-26T16:10:00Z,33.00,68.56
2025-07-26T16:16:00Z,33.00,69.00
2025-07-26T16:17:00Z,33.00,69.00
2025-07-26T16:18:00Z,33.00,69.00
2025-07-26T16:19:00Z,33.00,69.00
2025-07-26T16:23:00Z,33.00,69.00
2025-07-26T16:24:00Z,33.00,69.00
2025-07-26T16:25:00Z,33.00,69.00
2025-07-26T16:29:00Z,33.00,69.00
2025-07-26T16:31:00Z,33.00,69.00
2025-07-26T16:32:00Z,32.00,69.00
2025-07-26T16:33:00Z,32.00,66.00
2025-07-26T16:35:00Z,32.00,69.00
2025-07-26T16:36:00Z,32.00,69.56
2025-07-26T16:37:00Z,32.00,69.56
2025-07-26T16:39:00Z,32.00,70.00
2025-07-26T16:40:00Z,32.00,69.99
2025-07-26T16:41:00Z,32.00,70.00
2025-07-26T16:42:00Z,32.00,70.00
2025-07-26T16:46:00Z,32.00,70.00
2025-07-26T16:55:00Z,32.00,70.00
2025-07-26T16:56:00Z,32.00,70.00
2025-07-26T16:57:00Z,32.00,70.00
2025-07-26T17:00:00Z,32.00,70.00
2025-07-26T17:02:00Z,32.00,70.00
2025-07-26T17:03:00Z,32.00,70.00
2025-07-26T17:05:00Z,32.00,70.00
2025-07-26T17:06:00Z,32.00,70.00
2025-07-26T17:07:00Z,32.00,70.00
2025-07-26T17:08:00Z,32.00,70.00
2025-07-26T17:09:00Z,32.00,70.00
2025-07-26T17:14:00Z,32.00,70.00
2025-07-26T17:16:00Z,32.00,70.00
2025-07-26T17:17:00Z,31.00,70.00
2025-07-26T17:19:00Z,32.00,70.00
2025-07-26T17:22:00Z,32.00,68.00
2025-07-26T17:23:00Z,32.00,69.00
2025-07-26T17:24:00Z,32.00,70.00
2025-07-26T17:25:00Z,32.00,69.00
2025-07-26T17:27:00Z,32.00,70.00
2025-07-26T17:30:00Z,32.00,70.00
2025-07-26T17:32:00Z,32.60,69.00
2025-07-26T17:33:00Z,33.00,69.00
2025-07-26T17:34:00Z,32.00,70.00
2025-07-26T17:36:00Z,32.00,69.00
2025-07-26T17:38:00Z,32.00,69.00
2025-07-26T17:40:00Z,32.53,69.00
2025-07-26T17:41:00Z,32.53,69.75
2025-07-26T17:42:00Z,32.53,69.00
2025-07-26T17:46:00Z,32.00,70.00
2025-07-26T17:47:00Z,32.00,70.00
2025-07-26T17:49:00Z,32.00,69.00
2025-07-26T17:50:00Z,32.00,70.00
2025-07-26T17:51:00Z,32.00,70.00
2025-07-26T17:52:00Z,32.00,69.00
2025-07-26T17:53:00Z,32.00,69.00
2025-07-26T17:55:00Z,32.00,69.00
2025-07-26T17:56:00Z,32.00,69.00
2025-07-26T17:59:00Z,32.00,69.00
2025-07-26T18:00:00Z,32.00,70.00
2025-07-26T18:01:00Z,33.00,70.00
2025-07-26T18:02:00Z,33.00,70.00
2025-07-26T18:03:00Z,33.00,70.59
2025-07-26T18:04:00Z,30.00,70.59
2025-07-26T18:05:00Z,31.00,71.00
2025-07-26T18:09:00Z,31.00,71.00
2025-07-26T18:10:00Z,31.00,71.00
2025-07-26T18:13:00Z,31.00,71.00
2025-07-26T18:14:00Z,31.00,71.00
2025-07-26T18:16:00Z,31.00,70.00
2025-07-26T18:17:00Z,31.00,70.00
2025-07-26T18:18:00Z,31.00,70.00
2025-07-26T18:19:00Z,31.00,70.00
2025-07-26T18:20:00Z,31.00,70.00
2025-07-26T18:22:00Z,31.00,70.94
2025-07-26T18:23:00Z,31.00,71.00
2025-07-26T18:24:00Z,31.00,71.00
2025-07-26T18:25:00Z,31.00,71.00
2025-07-26T18:27:00Z,31.00,71.00
2025-07-26T18:30:00Z,32.95,71.00
2025-07-26T18:36:00Z,32.95,70.00
2025-07-26T18:37:00Z,32.95,70.00
2025-07-26T18:38:00Z,33.00,70.00
2025-07-26T18:39:00Z,33.00,70.00
2025-07-26T18:40:00Z,32.00,70.00
2025-07-26T18:41:00Z,33.02,70.39
2025-07-26T18:42:00Z,31.09,70.39
2025-07-26T18:43:00Z,29.00,71.00
2025-07-26T18:44:00Z,30.00,71.50
2025-07-26T18:45:00Z,27.22,71.50
2025-07-26T18:46:00Z,27.22,74.96
2025-07-26T18:47:00Z,28.91,72.14
2025-07-26T18:48:00Z,29.97,74.38
2025-07-26T18:49:00Z,28.00,70.77
2025-07-26T18:50:00Z,27.00,77.68
2025-07-26T18:51:00Z,26.00,76.00
2025-07-26T18:52:00Z,26.00,76.00
2025-07-26T18:53:00Z,27.00,74.00
2025-07-26T18:54:00Z,27.99,76.00
2025-07-26T18:55:00Z,31.88,76.00
2025-07-26T18:56:00Z,31.88,70.75
2025-07-26T18:57:00Z,26.78,71.96
2025-07-26T18:58:00Z,26.00,76.97
2025-07-26T18:59:00Z,26.00,76.97
2025-07-26T19:00:00Z,27.00,76.97
2025-07-26T19:01:00Z,27.00,74.97
2025-07-26T19:02:00Z,25.00,78.10
2025-07-26T19:03:00Z,25.00,78.00
2025-07-26T19:04:00Z,20.00,80.18
2025-07-26T19:05:00Z,20.00,86.33
2025-07-26T19:06:00Z,10.16,88.27
2025-07-26T19:07:00Z,13.00,88.27
2025-07-26T19:08:00Z,15.25,86.83
2025-07-26T19:09:00Z,15.25,88.39
2025-07-26T19:11:00Z,12.00,88.39
2025-07-26T19:12:00Z,12.00,89.56
2025-07-26T19:13:00Z,11.47,90.00
2025-07-26T19:14:00Z,11.47,91.60
2025-07-26T19:15:00Z,10.67,90.00
2025-07-26T19:16:00Z,10.67,89.00
2025-07-26T19:17:00Z,13.00,87.94
2025-07-26T19:18:00Z,13.00,87.05
2025-07-26T19:19:00Z,13.00,86.00
2025-07-26T19:20:00Z,13.00,86.00
2025-07-26T19:21:00Z,12.00,89.41
2025-07-26T19:22:00Z,10.00,91.09
2025-07-26T19:23:00Z,10.00,94.00
2025-07-26T19:24:00Z,6.44,94.17
2025-07-26T19:25:00Z,6.27,92.03
2025-07-26T19:26:00Z,15.00,91.87
2025-07-26T19:29:00Z,10.63,90.00
2025-07-26T19:31:00Z,13.00,90.00
2025-07-26T19:32:00Z,12.21,91.78
2025-07-26T19:33:00Z,12.98,92.61
2025-07-26T19:34:00Z,12.00,90.59
2025-07-26T19:35:00Z,13.65,87.16
2025-07-26T19:36:00Z,13.98,86.04
2025-07-26T19:37:00Z,13.00,87.24
2025-07-26T19:38:00Z,12.07,87.70
2025-07-26T19:39:00Z,12.07,89.05
2025-07-26T19:40:00Z,12.07,87.14
2025-07-26T19:41:00Z,17.03,89.00
2025-07-26T19:42:00Z,17.00,89.00
2025-07-26T19:45:00Z,14.90,88.89
2025-07-26T19:46:00Z,15.92,88.26
2025-07-26T19:47:00Z,15.92,89.00
2025-07-26T19:48:00Z,11.54,89.00
2025-07-26T19:49:00Z,11.54,93.68
2025-07-26T19:50:00Z,7.37,95.51
2025-07-26T19:51:00Z,1.00,98.00
2025-07-26T19:52:00Z,2.00,97.00
2025-07-26T19:53:00Z,4.32,96.91
2025-07-26T19:55:00Z,5.13,96.05
2025-07-26T19:56:00Z,3.00,97.74
2025-07-26T19:57:00Z,3.00,97.74
2025-07-26T19:58:00Z,3.00,97.02
2025-07-26T19:59:00Z,4.07,97.02
2025-07-26T20:00:00Z,4.07,96.33
2025-07-26T20:01:00Z,2.44,95.00
2025-07-26T20:02:00Z,2.44,98.65
2025-07-26T20:03:00Z,2.44,98.07
2025-07-26T20:04:00Z,1.29,99.00
2025-07-26T20:05:00Z,1.29,98.57
2025-07-26T20:06:00Z,1.00,99.00
2025-07-26T20:07:00Z,1.00,99.00
2025-07-26T20:08:00Z,1.00,99.00
