# event_ticker=KXATPMATCH-26FEB14SHASHE
# final_score=4-6 6-4 7-6(4)
# score_resolution=4-6 6-4 7-6
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Denis Shapovalov
# kalshi_date=2026-02-14
timestamp,Ben Shelton,Denis Shapovalov
2026-02-14T15:04:00Z,64.00,37.00
2026-02-14T15:07:00Z,64.00,37.00
2026-02-14T15:13:00Z,64.00,37.00
2026-02-14T15:14:00Z,64.00,37.00
2026-02-14T15:16:00Z,64.00,37.00
2026-02-14T15:17:00Z,64.00,37.00
2026-02-14T15:22:00Z,64.00,37.00
2026-02-14T15:27:00Z,64.00,37.00
2026-02-14T15:30:00Z,64.00,37.00
2026-02-14T15:31:00Z,64.00,37.00
2026-02-14T15:32:00Z,64.00,37.00
2026-02-14T15:33:00Z,64.00,37.00
2026-02-14T15:34:00Z,64.00,37.00
2026-02-14T15:35:00Z,64.00,37.00
2026-02-14T15:39:00Z,64.00,37.00
2026-02-14T15:46:00Z,64.52,37.00
2026-02-14T15:49:00Z,64.00,37.00
2026-02-14T15:51:00Z,64.00,37.00
2026-02-14T15:52:00Z,64.00,37.00
2026-02-14T15:53:00Z,64.00,37.00
2026-02-14T15:54:00Z,64.00,37.00
2026-02-14T15:55:00Z,64.00,37.00
2026-02-14T16:00:00Z,64.00,37.00
2026-02-14T16:01:00Z,64.00,37.00
2026-02-14T16:03:00Z,64.00,37.00
2026-02-14T16:04:00Z,64.00,37.00
2026-02-14T16:06:00Z,64.00,38.00
2026-02-14T16:09:00Z,64.00,38.00
2026-02-14T16:12:00Z,64.00,38.00
2026-02-14T16:13:00Z,64.00,37.00
2026-02-14T16:14:00Z,64.00,37.00
2026-02-14T16:15:00Z,64.00,37.00
2026-02-14T16:18:00Z,64.00,37.00
2026-02-14T16:19:00Z,64.37,37.00
2026-02-14T16:20:00Z,64.37,37.00
2026-02-14T16:21:00Z,64.00,37.00
2026-02-14T16:22:00Z,64.00,37.00
2026-02-14T16:23:00Z,64.00,37.00
2026-02-14T16:24:00Z,64.00,37.00
2026-02-14T16:26:00Z,64.00,37.00
2026-02-14T16:29:00Z,64.00,37.00
2026-02-14T16:32:00Z,64.00,37.00
2026-02-14T16:36:00Z,64.00,37.00
2026-02-14T16:38:00Z,64.00,37.00
2026-02-14T16:39:00Z,65.00,37.00
2026-02-14T16:40:00Z,65.00,37.00
2026-02-14T16:41:00Z,65.00,37.00
2026-02-14T16:43:00Z,65.00,37.00
2026-02-14T16:44:00Z,65.00,37.00
2026-02-14T16:46:00Z,64.00,37.00
2026-02-14T16:47:00Z,64.00,37.00
2026-02-14T16:48:00Z,64.00,37.00
2026-02-14T16:50:00Z,64.00,37.00
2026-02-14T16:51:00Z,64.10,37.00
2026-02-14T16:52:00Z,64.43,37.00
2026-02-14T16:53:00Z,65.00,37.00
2026-02-14T16:54:00Z,65.00,37.00
2026-02-14T16:57:00Z,65.00,37.00
2026-02-14T16:58:00Z,65.00,37.00
2026-02-14T17:00:00Z,65.00,37.00
2026-02-14T17:01:00Z,63.00,37.00
2026-02-14T17:03:00Z,63.00,37.00
2026-02-14T17:04:00Z,65.00,37.00
2026-02-14T17:09:00Z,65.00,37.00
2026-02-14T17:10:00Z,65.00,37.00
2026-02-14T17:11:00Z,65.00,37.00
2026-02-14T17:12:00Z,65.00,37.00
2026-02-14T17:14:00Z,65.00,37.00
2026-02-14T17:18:00Z,65.00,37.00
2026-02-14T17:19:00Z,65.00,37.00
2026-02-14T17:21:00Z,65.00,37.00
2026-02-14T17:22:00Z,65.00,37.00
2026-02-14T17:24:00Z,64.00,37.00
2026-02-14T17:25:00Z,65.00,37.00
2026-02-14T17:26:00Z,65.00,37.00
2026-02-14T17:27:00Z,63.15,37.00
2026-02-14T17:30:00Z,64.73,37.00
2026-02-14T17:32:00Z,65.00,37.00
2026-02-14T17:33:00Z,65.00,37.00
2026-02-14T17:35:00Z,65.00,36.00
2026-02-14T17:36:00Z,65.00,36.00
2026-02-14T17:37:00Z,65.00,36.18
2026-02-14T17:39:00Z,65.00,36.18
2026-02-14T17:40:00Z,65.00,37.00
2026-02-14T17:42:00Z,65.00,37.00
2026-02-14T17:44:00Z,65.00,37.00
2026-02-14T17:46:00Z,65.00,37.00
2026-02-14T17:47:00Z,65.00,37.00
2026-02-14T17:48:00Z,65.00,37.00
2026-02-14T17:49:00Z,64.00,37.00
2026-02-14T17:51:00Z,64.00,37.00
2026-02-14T17:52:00Z,64.00,37.00
2026-02-14T17:55:00Z,64.00,37.00
2026-02-14T17:57:00Z,64.00,37.00
2026-02-14T17:58:00Z,65.00,37.00
2026-02-14T17:59:00Z,65.00,37.00
2026-02-14T18:00:00Z,65.00,37.00
2026-02-14T18:03:00Z,64.00,37.00
2026-02-14T18:06:00Z,65.00,37.00
2026-02-14T18:07:00Z,63.00,37.00
2026-02-14T18:08:00Z,63.00,37.00
2026-02-14T18:10:00Z,63.00,37.00
2026-02-14T18:11:00Z,65.00,37.00
2026-02-14T18:13:00Z,65.00,37.00
2026-02-14T18:14:00Z,65.00,37.00
2026-02-14T18:15:00Z,65.00,37.00
2026-02-14T18:16:00Z,65.00,37.00
2026-02-14T18:18:00Z,65.00,37.00
2026-02-14T18:19:00Z,65.00,37.00
2026-02-14T18:20:00Z,65.00,37.00
2026-02-14T18:21:00Z,65.00,37.00
2026-02-14T18:22:00Z,65.00,37.00
2026-02-14T18:23:00Z,65.00,37.00
2026-02-14T18:24:00Z,65.00,37.00
2026-02-14T18:25:00Z,65.00,37.00
2026-02-14T18:28:00Z,65.00,37.00
2026-02-14T18:29:00Z,65.00,37.00
2026-02-14T18:30:00Z,65.00,37.00
2026-02-14T18:31:00Z,64.93,37.00
2026-02-14T18:33:00Z,64.00,37.00
2026-02-14T18:34:00Z,65.00,37.00
2026-02-14T18:35:00Z,66.00,37.00
2026-02-14T18:36:00Z,65.00,37.00
2026-02-14T18:37:00Z,65.00,37.00
2026-02-14T18:38:00Z,65.00,37.00
2026-02-14T18:39:00Z,65.00,37.00
2026-02-14T18:42:00Z,65.00,37.00
2026-02-14T18:48:00Z,65.00,37.00
2026-02-14T18:56:00Z,65.00,37.00
2026-02-14T18:59:00Z,65.00,37.00
2026-02-14T19:00:00Z,65.00,37.00
2026-02-14T19:03:00Z,65.00,37.00
2026-02-14T19:08:00Z,65.00,37.00
2026-02-14T19:09:00Z,65.00,37.00
2026-02-14T19:14:00Z,64.96,37.00
2026-02-14T19:15:00Z,64.00,37.00
2026-02-14T19:16:00Z,65.00,37.00
2026-02-14T19:17:00Z,65.00,37.00
2026-02-14T19:18:00Z,65.00,37.00
2026-02-14T19:19:00Z,65.00,37.00
2026-02-14T19:20:00Z,65.00,37.00
2026-02-14T19:22:00Z,65.00,37.00
2026-02-14T19:29:00Z,65.00,37.00
2026-02-14T19:30:00Z,65.00,37.00
2026-02-14T19:31:00Z,65.00,37.00
2026-02-14T19:32:00Z,65.00,37.00
2026-02-14T19:33:00Z,65.00,37.00
2026-02-14T19:34:00Z,65.00,37.00
2026-02-14T19:36:00Z,65.00,37.00
2026-02-14T19:37:00Z,65.00,37.00
2026-02-14T19:38:00Z,65.00,37.00
2026-02-14T19:39:00Z,65.00,37.00
2026-02-14T19:40:00Z,65.00,37.00
2026-02-14T19:41:00Z,65.00,37.00
2026-02-14T19:42:00Z,65.00,37.00
2026-02-14T19:43:00Z,65.00,37.00
2026-02-14T19:44:00Z,65.00,37.00
2026-02-14T19:45:00Z,65.00,37.00
2026-02-14T19:46:00Z,65.00,37.00
2026-02-14T19:48:00Z,65.00,37.00
2026-02-14T19:49:00Z,65.00,37.00
2026-02-14T19:50:00Z,65.00,37.00
2026-02-14T19:51:00Z,65.00,37.00
2026-02-14T19:53:00Z,65.00,37.00
2026-02-14T19:56:00Z,65.00,37.00
2026-02-14T19:57:00Z,65.00,37.00
2026-02-14T20:00:00Z,65.00,37.00
2026-02-14T20:01:00Z,65.00,37.00
2026-02-14T20:02:00Z,65.00,37.00
2026-02-14T20:03:00Z,65.00,37.00
2026-02-14T20:05:00Z,65.00,37.00
2026-02-14T20:07:00Z,65.00,37.00
2026-02-14T20:08:00Z,65.00,37.00
2026-02-14T20:09:00Z,65.00,37.00
2026-02-14T20:10:00Z,65.00,35.34
2026-02-14T20:11:00Z,65.00,35.34
2026-02-14T20:12:00Z,65.00,35.34
2026-02-14T20:13:00Z,63.18,35.34
2026-02-14T20:14:00Z,63.18,37.00
2026-02-14T20:15:00Z,65.00,37.00
2026-02-14T20:16:00Z,65.00,37.00
2026-02-14T20:17:00Z,65.00,37.00
2026-02-14T20:18:00Z,65.00,37.00
2026-02-14T20:19:00Z,65.00,37.00
2026-02-14T20:20:00Z,65.00,37.00
2026-02-14T20:21:00Z,65.00,37.00
2026-02-14T20:22:00Z,65.00,37.00
2026-02-14T20:23:00Z,65.00,37.00
2026-02-14T20:24:00Z,65.00,37.00
2026-02-14T20:28:00Z,65.00,37.00
2026-02-14T20:29:00Z,65.00,36.00
2026-02-14T20:30:00Z,65.00,36.00
2026-02-14T20:31:00Z,65.00,36.00
2026-02-14T20:33:00Z,65.00,36.00
2026-02-14T20:34:00Z,65.00,36.00
2026-02-14T20:35:00Z,65.00,36.01
2026-02-14T20:40:00Z,65.00,36.01
2026-02-14T20:41:00Z,65.00,37.00
2026-02-14T20:42:00Z,65.00,37.00
2026-02-14T20:43:00Z,65.00,37.00
2026-02-14T20:44:00Z,65.00,37.00
2026-02-14T20:45:00Z,65.00,37.00
2026-02-14T20:46:00Z,65.00,37.00
2026-02-14T20:47:00Z,65.00,37.00
2026-02-14T20:48:00Z,65.00,37.00
2026-02-14T20:50:00Z,65.00,37.00
2026-02-14T20:51:00Z,65.00,37.00
2026-02-14T20:52:00Z,65.00,37.00
2026-02-14T20:53:00Z,65.00,37.00
2026-02-14T20:55:00Z,65.00,37.00
2026-02-14T20:56:00Z,65.00,37.00
2026-02-14T20:57:00Z,65.00,37.00
2026-02-14T20:58:00Z,65.00,37.00
2026-02-14T20:59:00Z,65.00,37.00
2026-02-14T21:01:00Z,65.00,37.00
2026-02-14T21:07:00Z,65.00,37.00
2026-02-14T21:08:00Z,65.00,37.00
2026-02-14T21:10:00Z,65.00,37.00
2026-02-14T21:11:00Z,65.00,37.00
2026-02-14T21:12:00Z,65.00,37.00
2026-02-14T21:13:00Z,65.00,37.00
2026-02-14T21:15:00Z,64.95,37.00
2026-02-14T21:17:00Z,64.95,37.00
2026-02-14T21:19:00Z,65.00,37.00
2026-02-14T21:21:00Z,64.98,37.00
2026-02-14T21:22:00Z,64.87,37.00
2026-02-14T21:23:00Z,65.00,37.00
2026-02-14T21:24:00Z,65.00,37.00
2026-02-14T21:25:00Z,65.00,37.00
2026-02-14T21:26:00Z,65.00,37.00
2026-02-14T21:27:00Z,65.00,37.00
2026-02-14T21:28:00Z,65.00,37.00
2026-02-14T21:29:00Z,65.00,37.00
2026-02-14T21:30:00Z,65.00,37.00
2026-02-14T21:31:00Z,65.00,37.00
2026-02-14T21:32:00Z,64.98,37.00
2026-02-14T21:33:00Z,65.00,37.00
2026-02-14T21:34:00Z,65.00,37.00
2026-02-14T21:35:00Z,65.00,37.00
2026-02-14T21:36:00Z,65.00,37.00
2026-02-14T21:37:00Z,65.00,37.00
2026-02-14T21:38:00Z,65.00,37.00
2026-02-14T21:39:00Z,65.00,37.00
2026-02-14T21:40:00Z,65.00,37.00
2026-02-14T21:41:00Z,65.00,37.00
2026-02-14T21:43:00Z,65.00,37.00
2026-02-14T21:44:00Z,65.00,37.00
2026-02-14T21:45:00Z,65.00,35.01
2026-02-14T21:46:00Z,65.00,35.01
2026-02-14T21:47:00Z,65.00,37.00
2026-02-14T21:49:00Z,65.00,37.00
2026-02-14T21:52:00Z,65.00,37.00
2026-02-14T21:53:00Z,65.00,37.00
2026-02-14T21:54:00Z,65.00,37.00
2026-02-14T21:55:00Z,64.00,37.00
2026-02-14T21:56:00Z,65.00,37.00
2026-02-14T21:57:00Z,65.00,36.00
2026-02-14T21:58:00Z,65.00,36.00
2026-02-14T21:59:00Z,64.00,36.00
2026-02-14T22:00:00Z,65.00,36.00
2026-02-14T22:01:00Z,65.00,36.32
2026-02-14T22:02:00Z,65.00,36.32
2026-02-14T22:03:00Z,65.00,36.32
2026-02-14T22:04:00Z,65.00,36.32
2026-02-14T22:05:00Z,65.00,36.32
2026-02-14T22:06:00Z,65.00,37.00
2026-02-14T22:08:00Z,65.00,37.00
2026-02-14T22:09:00Z,65.00,37.00
2026-02-14T22:10:00Z,65.00,37.00
2026-02-14T22:11:00Z,65.00,37.00
2026-02-14T22:12:00Z,65.00,37.00
2026-02-14T22:13:00Z,65.00,34.38
2026-02-14T22:14:00Z,65.99,34.38
2026-02-14T22:15:00Z,66.00,36.82
2026-02-14T22:16:00Z,66.00,37.00
2026-02-14T22:17:00Z,66.00,36.00
2026-02-14T22:18:00Z,66.00,36.00
2026-02-14T22:19:00Z,65.34,36.00
2026-02-14T22:20:00Z,65.66,34.44
2026-02-14T22:21:00Z,66.00,34.44
2026-02-14T22:22:00Z,66.00,36.00
2026-02-14T22:23:00Z,66.00,36.00
2026-02-14T22:24:00Z,65.90,36.00
2026-02-14T22:25:00Z,66.00,36.00
2026-02-14T22:26:00Z,66.00,36.00
2026-02-14T22:27:00Z,66.00,36.00
2026-02-14T22:28:00Z,66.00,36.00
2026-02-14T22:29:00Z,66.00,35.00
2026-02-14T22:30:00Z,66.00,36.00
2026-02-14T22:31:00Z,65.46,36.00
2026-02-14T22:32:00Z,66.00,36.00
2026-02-14T22:33:00Z,66.00,36.00
2026-02-14T22:34:00Z,66.00,36.00
2026-02-14T22:35:00Z,66.00,36.00
2026-02-14T22:36:00Z,65.99,36.00
2026-02-14T22:37:00Z,66.00,36.00
2026-02-14T22:38:00Z,66.00,36.00
2026-02-14T22:39:00Z,66.51,36.00
2026-02-14T22:40:00Z,66.85,36.00
2026-02-14T22:41:00Z,66.33,35.22
2026-02-14T22:42:00Z,66.08,35.22
2026-02-14T22:43:00Z,67.00,34.99
2026-02-14T22:44:00Z,66.73,34.00
2026-02-14T22:45:00Z,65.93,36.00
2026-02-14T22:46:00Z,66.70,36.00
2026-02-14T22:47:00Z,66.95,36.00
2026-02-14T22:48:00Z,66.94,36.00
2026-02-14T22:49:00Z,67.00,36.00
2026-02-14T22:50:00Z,67.00,36.00
2026-02-14T22:51:00Z,65.87,36.00
2026-02-14T22:52:00Z,66.00,34.71
2026-02-14T22:53:00Z,66.19,36.00
2026-02-14T22:54:00Z,66.00,36.00
2026-02-14T22:55:00Z,66.94,35.33
2026-02-14T22:56:00Z,67.00,36.00
2026-02-14T22:57:00Z,67.00,35.96
2026-02-14T22:58:00Z,67.00,35.00
2026-02-14T22:59:00Z,67.00,35.00
2026-02-14T23:00:00Z,66.99,34.50
2026-02-14T23:01:00Z,67.00,35.16
2026-02-14T23:02:00Z,66.98,35.18
2026-02-14T23:03:00Z,67.05,35.00
2026-02-14T23:04:00Z,67.18,35.01
2026-02-14T23:05:00Z,67.85,34.96
2026-02-14T23:06:00Z,67.97,35.00
2026-02-14T23:07:00Z,67.60,35.00
2026-02-14T23:08:00Z,67.47,35.00
2026-02-14T23:09:00Z,67.81,35.00
2026-02-14T23:10:00Z,67.44,34.68
2026-02-14T23:11:00Z,67.55,34.00
2026-02-14T23:12:00Z,67.97,34.21
2026-02-14T23:13:00Z,67.94,34.66
2026-02-14T23:14:00Z,65.57,35.37
2026-02-14T23:15:00Z,64.61,36.92
2026-02-14T23:16:00Z,67.11,33.72
2026-02-14T23:17:00Z,68.26,32.89
2026-02-14T23:18:00Z,70.41,30.50
2026-02-14T23:19:00Z,68.37,31.29
2026-02-14T23:20:00Z,68.13,33.62
2026-02-14T23:21:00Z,64.83,37.11
2026-02-14T23:22:00Z,59.60,43.26
2026-02-14T23:23:00Z,56.13,46.96
2026-02-14T23:24:00Z,61.04,36.98
2026-02-14T23:25:00Z,66.61,35.05
2026-02-14T23:26:00Z,66.00,35.73
2026-02-14T23:27:00Z,66.33,35.59
2026-02-14T23:28:00Z,63.74,37.60
2026-02-14T23:29:00Z,62.36,40.50
2026-02-14T23:30:00Z,62.15,37.16
2026-02-14T23:31:00Z,64.30,37.65
2026-02-14T23:32:00Z,63.98,36.63
2026-02-14T23:33:00Z,63.54,37.80
2026-02-14T23:34:00Z,63.22,38.15
2026-02-14T23:35:00Z,64.42,37.67
2026-02-14T23:36:00Z,64.65,37.64
2026-02-14T23:37:00Z,64.07,37.01
2026-02-14T23:38:00Z,62.89,40.33
2026-02-14T23:39:00Z,63.93,37.89
2026-02-14T23:40:00Z,66.38,35.98
2026-02-14T23:41:00Z,66.24,36.74
2026-02-14T23:42:00Z,64.01,37.29
2026-02-14T23:43:00Z,64.37,35.94
2026-02-14T23:44:00Z,63.38,37.78
2026-02-14T23:45:00Z,67.52,35.75
2026-02-14T23:46:00Z,72.34,27.45
2026-02-14T23:47:00Z,69.00,30.72
2026-02-14T23:48:00Z,67.92,32.78
2026-02-14T23:49:00Z,66.03,33.19
2026-02-14T23:50:00Z,68.02,35.44
2026-02-14T23:51:00Z,68.01,32.05
2026-02-14T23:52:00Z,68.53,32.60
2026-02-14T23:53:00Z,66.32,35.53
2026-02-14T23:54:00Z,63.32,35.34
2026-02-14T23:55:00Z,63.42,37.82
2026-02-14T23:56:00Z,60.60,40.85
2026-02-14T23:57:00Z,49.18,54.32
2026-02-14T23:58:00Z,38.47,61.25
2026-02-14T23:59:00Z,39.68,62.22
2026-02-15T00:00:00Z,41.16,60.70
2026-02-15T00:01:00Z,36.88,63.23
2026-02-15T00:02:00Z,37.00,63.95
2026-02-15T00:03:00Z,39.05,62.98
2026-02-15T00:04:00Z,44.00,58.87
2026-02-15T00:05:00Z,43.04,58.66
2026-02-15T00:06:00Z,43.18,60.87
2026-02-15T00:07:00Z,43.95,57.81
2026-02-15T00:08:00Z,41.73,59.81
2026-02-15T00:09:00Z,40.74,60.81
2026-02-15T00:10:00Z,40.82,61.30
2026-02-15T00:11:00Z,40.72,61.09
2026-02-15T00:12:00Z,40.67,59.58
2026-02-15T00:13:00Z,40.57,60.10
2026-02-15T00:14:00Z,38.93,61.21
2026-02-15T00:15:00Z,36.73,62.64
2026-02-15T00:16:00Z,35.07,65.22
2026-02-15T00:17:00Z,29.15,71.32
2026-02-15T00:18:00Z,19.63,80.97
2026-02-15T00:19:00Z,23.37,76.60
2026-02-15T00:20:00Z,30.12,73.40
2026-02-15T00:21:00Z,29.44,72.92
2026-02-15T00:22:00Z,33.31,68.62
2026-02-15T00:23:00Z,32.01,68.10
2026-02-15T00:24:00Z,35.96,64.99
2026-02-15T00:25:00Z,35.94,64.17
2026-02-15T00:26:00Z,36.36,64.16
2026-02-15T00:27:00Z,35.96,66.12
2026-02-15T00:28:00Z,33.81,67.46
2026-02-15T00:29:00Z,34.83,65.76
2026-02-15T00:30:00Z,35.04,66.19
2026-02-15T00:31:00Z,32.31,68.89
2026-02-15T00:32:00Z,33.71,67.13
2026-02-15T00:33:00Z,36.51,64.99
2026-02-15T00:34:00Z,35.43,64.94
2026-02-15T00:35:00Z,40.57,63.82
2026-02-15T00:36:00Z,36.35,64.34
2026-02-15T00:37:00Z,37.56,63.52
2026-02-15T00:38:00Z,36.09,66.71
2026-02-15T00:39:00Z,34.82,64.54
2026-02-15T00:40:00Z,33.48,66.89
2026-02-15T00:41:00Z,34.07,65.84
2026-02-15T00:42:00Z,37.78,62.26
2026-02-15T00:43:00Z,38.16,62.34
2026-02-15T00:44:00Z,40.29,59.75
2026-02-15T00:45:00Z,45.89,52.27
2026-02-15T00:46:00Z,53.55,46.45
2026-02-15T00:47:00Z,53.18,48.93
2026-02-15T00:48:00Z,56.07,41.87
2026-02-15T00:49:00Z,57.09,41.96
2026-02-15T00:50:00Z,61.87,38.13
2026-02-15T00:51:00Z,58.32,42.23
2026-02-15T00:52:00Z,58.90,41.50
2026-02-15T00:53:00Z,62.02,38.15
2026-02-15T00:54:00Z,63.12,36.57
2026-02-15T00:55:00Z,66.15,36.15
2026-02-15T00:56:00Z,65.80,35.20
2026-02-15T00:57:00Z,65.20,34.67
2026-02-15T00:58:00Z,62.72,38.37
2026-02-15T00:59:00Z,60.93,40.37
2026-02-15T01:00:00Z,57.37,42.81
2026-02-15T01:01:00Z,46.15,52.07
2026-02-15T01:02:00Z,54.71,44.62
2026-02-15T01:03:00Z,63.61,37.83
2026-02-15T01:04:00Z,62.89,37.40
2026-02-15T01:05:00Z,60.80,41.78
2026-02-15T01:06:00Z,59.08,41.69
2026-02-15T01:07:00Z,62.67,38.19
2026-02-15T01:08:00Z,66.83,30.32
2026-02-15T01:09:00Z,71.07,28.13
2026-02-15T01:10:00Z,69.15,31.69
2026-02-15T01:11:00Z,59.63,39.79
2026-02-15T01:12:00Z,56.73,43.78
2026-02-15T01:13:00Z,60.43,40.69
2026-02-15T01:14:00Z,64.14,35.91
2026-02-15T01:15:00Z,65.73,34.48
2026-02-15T01:16:00Z,67.82,31.85
2026-02-15T01:17:00Z,69.74,30.99
2026-02-15T01:18:00Z,62.44,37.75
2026-02-15T01:19:00Z,61.28,37.60
2026-02-15T01:20:00Z,65.16,34.75
2026-02-15T01:21:00Z,64.46,36.00
2026-02-15T01:22:00Z,67.62,32.18
2026-02-15T01:23:00Z,66.81,31.91
2026-02-15T01:24:00Z,62.82,37.28
2026-02-15T01:25:00Z,59.10,40.62
2026-02-15T01:26:00Z,66.21,33.71
2026-02-15T01:27:00Z,67.56,29.99
2026-02-15T01:28:00Z,65.79,34.98
2026-02-15T01:29:00Z,65.22,34.90
2026-02-15T01:30:00Z,65.07,35.33
2026-02-15T01:31:00Z,62.08,35.55
2026-02-15T01:32:00Z,57.16,42.02
2026-02-15T01:33:00Z,57.96,42.12
2026-02-15T01:34:00Z,50.85,49.72
2026-02-15T01:35:00Z,47.04,59.76
2026-02-15T01:36:00Z,58.36,39.79
2026-02-15T01:37:00Z,60.44,39.22
2026-02-15T01:38:00Z,64.87,35.89
2026-02-15T01:39:00Z,63.02,34.00
2026-02-15T01:40:00Z,57.24,42.09
2026-02-15T01:41:00Z,61.42,37.30
2026-02-15T01:42:00Z,57.23,43.44
2026-02-15T01:43:00Z,60.86,43.03
2026-02-15T01:44:00Z,49.99,50.43
2026-02-15T01:45:00Z,58.67,40.43
2026-02-15T01:46:00Z,54.75,45.48
2026-02-15T01:47:00Z,71.68,27.15
2026-02-15T01:48:00Z,90.87,9.36
2026-02-15T01:49:00Z,96.62,5.26
2026-02-15T01:50:00Z,99.00,1.00
2026-02-15T01:51:00Z,99.00,1.00
2026-02-15T01:52:00Z,99.00,1.00
2026-02-15T01:53:00Z,99.00,1.00
