# event_ticker=KXATPMATCH-26APR15KOPDAR
# final_score=2-6 6-4 6-1
# match_winner=Vit Kopriva
# fav_player=Vit Kopriva
# dog_player=Luciano Darderi
# kalshi_date=2026-04-15
timestamp,Vit Kopriva,Luciano Darderi
2026-04-15T03:51:00Z,,72.00
2026-04-15T04:00:00Z,,72.56
2026-04-15T04:04:00Z,,71.00
2026-04-15T04:05:00Z,,73.00
2026-04-15T04:09:00Z,,73.00
2026-04-15T04:21:00Z,,73.00
2026-04-15T04:22:00Z,,73.00
2026-04-15T04:24:00Z,29.00,73.00
2026-04-15T04:31:00Z,29.00,73.00
2026-04-15T04:33:00Z,29.00,73.00
2026-04-15T04:37:00Z,28.00,73.00
2026-04-15T04:41:00Z,29.00,73.00
2026-04-15T04:42:00Z,29.00,73.00
2026-04-15T04:49:00Z,29.00,73.00
2026-04-15T04:56:00Z,29.00,73.00
2026-04-15T04:58:00Z,29.00,73.00
2026-04-15T04:59:00Z,29.00,73.00
2026-04-15T05:01:00Z,29.00,73.00
2026-04-15T05:05:00Z,29.00,73.00
2026-04-15T05:12:00Z,29.00,73.00
2026-04-15T05:16:00Z,29.00,72.65
2026-04-15T05:21:00Z,29.00,72.00
2026-04-15T05:22:00Z,29.00,72.00
2026-04-15T05:25:00Z,29.00,72.00
2026-04-15T05:30:00Z,29.00,72.00
2026-04-15T05:36:00Z,29.00,72.00
2026-04-15T05:39:00Z,29.00,72.00
2026-04-15T05:40:00Z,29.00,72.00
2026-04-15T05:42:00Z,29.00,72.00
2026-04-15T05:44:00Z,29.00,72.00
2026-04-15T05:46:00Z,29.00,72.00
2026-04-15T05:52:00Z,29.00,72.00
2026-04-15T06:01:00Z,29.00,72.00
2026-04-15T06:04:00Z,29.00,72.51
2026-04-15T06:20:00Z,29.00,72.00
2026-04-15T06:28:00Z,29.00,72.00
2026-04-15T06:48:00Z,29.00,72.00
2026-04-15T06:50:00Z,30.00,72.00
2026-04-15T06:51:00Z,30.00,72.00
2026-04-15T06:56:00Z,30.00,72.00
2026-04-15T06:58:00Z,30.00,72.00
2026-04-15T07:00:00Z,29.00,72.00
2026-04-15T07:02:00Z,29.00,72.90
2026-04-15T07:06:00Z,29.00,73.00
2026-04-15T07:16:00Z,28.00,73.00
2026-04-15T07:17:00Z,28.00,73.00
2026-04-15T07:31:00Z,28.00,72.00
2026-04-15T07:33:00Z,28.00,72.00
2026-04-15T07:36:00Z,28.00,72.00
2026-04-15T07:52:00Z,28.00,72.00
2026-04-15T07:53:00Z,28.00,72.00
2026-04-15T08:01:00Z,28.00,72.00
2026-04-15T08:02:00Z,28.00,71.00
2026-04-15T08:03:00Z,28.00,72.00
2026-04-15T08:08:00Z,28.00,72.00
2026-04-15T08:28:00Z,28.00,71.00
2026-04-15T08:36:00Z,28.00,72.00
2026-04-15T08:37:00Z,28.00,72.00
2026-04-15T08:41:00Z,28.00,72.00
2026-04-15T08:45:00Z,28.00,72.00
2026-04-15T08:48:00Z,28.00,73.00
2026-04-15T08:49:00Z,28.00,73.00
2026-04-15T08:54:00Z,28.00,73.00
2026-04-15T08:58:00Z,28.00,73.00
2026-04-15T08:59:00Z,28.00,73.00
2026-04-15T09:13:00Z,28.00,73.00
2026-04-15T09:14:00Z,28.00,73.00
2026-04-15T09:17:00Z,28.00,73.00
2026-04-15T09:20:00Z,28.00,73.00
2026-04-15T09:21:00Z,28.00,73.00
2026-04-15T09:22:00Z,28.00,73.00
2026-04-15T09:32:00Z,28.00,74.00
2026-04-15T09:35:00Z,28.00,74.00
2026-04-15T09:38:00Z,28.00,73.37
2026-04-15T09:47:00Z,28.00,73.37
2026-04-15T09:49:00Z,28.00,74.00
2026-04-15T09:55:00Z,28.00,74.00
2026-04-15T10:10:00Z,28.00,74.00
2026-04-15T10:18:00Z,28.00,74.00
2026-04-15T10:20:00Z,28.00,74.00
2026-04-15T10:23:00Z,28.00,74.00
2026-04-15T10:25:00Z,28.00,74.00
2026-04-15T10:31:00Z,28.00,74.00
2026-04-15T10:41:00Z,28.00,74.00
2026-04-15T10:42:00Z,28.00,74.00
2026-04-15T10:47:00Z,28.00,74.00
2026-04-15T10:48:00Z,28.00,74.00
2026-04-15T10:52:00Z,28.00,74.00
2026-04-15T10:53:00Z,28.78,74.00
2026-04-15T10:55:00Z,28.78,73.00
2026-04-15T10:56:00Z,28.78,73.66
2026-04-15T10:57:00Z,28.78,73.00
2026-04-15T10:58:00Z,29.00,73.00
2026-04-15T11:05:00Z,29.00,74.00
2026-04-15T11:06:00Z,29.00,74.00
2026-04-15T11:08:00Z,29.00,74.00
2026-04-15T11:09:00Z,27.00,73.00
2026-04-15T11:12:00Z,27.00,72.18
2026-04-15T11:13:00Z,27.00,72.18
2026-04-15T11:22:00Z,27.00,74.00
2026-04-15T11:25:00Z,28.00,74.00
2026-04-15T11:27:00Z,28.00,74.00
2026-04-15T11:32:00Z,28.00,74.00
2026-04-15T11:33:00Z,28.00,74.00
2026-04-15T11:34:00Z,28.00,74.00
2026-04-15T11:40:00Z,28.00,74.00
2026-04-15T11:41:00Z,28.00,74.00
2026-04-15T11:43:00Z,28.00,74.00
2026-04-15T11:44:00Z,28.00,74.00
2026-04-15T11:45:00Z,28.00,74.00
2026-04-15T11:47:00Z,28.00,74.00
2026-04-15T11:53:00Z,28.00,74.00
2026-04-15T11:54:00Z,28.00,74.00
2026-04-15T11:55:00Z,28.00,74.00
2026-04-15T11:56:00Z,28.00,72.00
2026-04-15T11:57:00Z,28.00,74.00
2026-04-15T12:01:00Z,28.00,74.00
2026-04-15T12:03:00Z,28.00,74.00
2026-04-15T12:07:00Z,28.00,74.00
2026-04-15T12:08:00Z,28.00,74.00
2026-04-15T12:10:00Z,28.00,74.00
2026-04-15T12:13:00Z,28.00,74.00
2026-04-15T12:20:00Z,28.00,74.00
2026-04-15T12:22:00Z,28.00,74.00
2026-04-15T12:25:00Z,28.00,74.00
2026-04-15T12:26:00Z,28.00,73.00
2026-04-15T12:28:00Z,28.00,73.00
2026-04-15T12:32:00Z,28.00,73.00
2026-04-15T12:34:00Z,28.00,74.00
2026-04-15T12:36:00Z,28.00,74.00
2026-04-15T12:42:00Z,28.00,74.00
2026-04-15T12:45:00Z,28.00,74.00
2026-04-15T12:46:00Z,28.00,74.00
2026-04-15T12:50:00Z,28.00,74.00
2026-04-15T12:51:00Z,28.00,74.00
2026-04-15T12:53:00Z,28.00,74.00
2026-04-15T12:56:00Z,28.00,71.14
2026-04-15T12:57:00Z,28.00,71.14
2026-04-15T13:01:00Z,28.00,73.00
2026-04-15T13:08:00Z,28.00,73.00
2026-04-15T13:11:00Z,28.00,73.00
2026-04-15T13:12:00Z,28.00,73.00
2026-04-15T13:14:00Z,28.00,73.00
2026-04-15T13:15:00Z,28.00,73.00
2026-04-15T13:18:00Z,28.00,73.00
2026-04-15T13:21:00Z,28.00,73.00
2026-04-15T13:24:00Z,28.00,74.00
2026-04-15T13:25:00Z,28.00,74.00
2026-04-15T13:26:00Z,27.00,74.00
2026-04-15T13:27:00Z,28.00,74.00
2026-04-15T13:31:00Z,28.00,74.00
2026-04-15T13:32:00Z,28.00,74.00
2026-04-15T13:33:00Z,28.00,74.00
2026-04-15T13:34:00Z,28.00,74.00
2026-04-15T13:35:00Z,28.00,74.00
2026-04-15T13:36:00Z,28.00,74.00
2026-04-15T13:37:00Z,28.00,74.00
2026-04-15T13:38:00Z,28.00,74.00
2026-04-15T13:39:00Z,28.00,74.00
2026-04-15T13:42:00Z,28.00,74.00
2026-04-15T13:43:00Z,28.00,74.00
2026-04-15T13:44:00Z,29.00,74.00
2026-04-15T13:47:00Z,29.00,74.00
2026-04-15T13:50:00Z,29.00,74.00
2026-04-15T13:51:00Z,29.00,73.00
2026-04-15T13:53:00Z,29.00,74.00
2026-04-15T13:54:00Z,29.00,74.00
2026-04-15T13:55:00Z,29.00,74.00
2026-04-15T13:59:00Z,29.00,74.00
2026-04-15T14:01:00Z,29.00,74.00
2026-04-15T14:02:00Z,29.00,74.00
2026-04-15T14:03:00Z,29.00,74.00
2026-04-15T14:04:00Z,29.00,74.00
2026-04-15T14:08:00Z,29.00,74.00
2026-04-15T14:09:00Z,29.00,73.00
2026-04-15T14:12:00Z,29.00,73.00
2026-04-15T14:14:00Z,29.00,73.00
2026-04-15T14:15:00Z,29.00,73.00
2026-04-15T14:16:00Z,29.00,73.00
2026-04-15T14:18:00Z,29.00,73.00
2026-04-15T14:20:00Z,29.00,73.00
2026-04-15T14:21:00Z,29.00,73.00
2026-04-15T14:22:00Z,29.00,72.85
2026-04-15T14:23:00Z,29.00,72.85
2026-04-15T14:25:00Z,29.00,72.86
2026-04-15T14:27:00Z,29.00,73.00
2026-04-15T14:28:00Z,29.00,73.39
2026-04-15T14:31:00Z,29.00,74.00
2026-04-15T14:32:00Z,29.00,73.13
2026-04-15T14:33:00Z,29.00,73.91
2026-04-15T14:35:00Z,29.00,74.00
2026-04-15T14:36:00Z,29.00,74.00
2026-04-15T14:37:00Z,29.00,74.00
2026-04-15T14:38:00Z,29.00,74.00
2026-04-15T14:39:00Z,29.00,74.00
2026-04-15T14:40:00Z,29.00,73.75
2026-04-15T14:41:00Z,29.00,74.00
2026-04-15T14:42:00Z,29.00,74.00
2026-04-15T14:43:00Z,29.00,74.00
2026-04-15T14:44:00Z,29.00,74.00
2026-04-15T14:45:00Z,29.00,74.00
2026-04-15T14:46:00Z,29.00,74.00
2026-04-15T14:47:00Z,29.00,74.00
2026-04-15T14:48:00Z,29.00,74.00
2026-04-15T14:49:00Z,29.00,73.83
2026-04-15T14:50:00Z,29.00,72.40
2026-04-15T14:51:00Z,29.00,74.00
2026-04-15T14:53:00Z,29.00,74.00
2026-04-15T14:54:00Z,29.00,74.00
2026-04-15T14:55:00Z,29.00,74.00
2026-04-15T14:56:00Z,29.00,74.00
2026-04-15T14:57:00Z,29.00,74.00
2026-04-15T14:58:00Z,29.00,74.00
2026-04-15T14:59:00Z,29.00,73.88
2026-04-15T15:00:00Z,29.00,74.00
2026-04-15T15:01:00Z,29.00,74.00
2026-04-15T15:02:00Z,29.00,74.00
2026-04-15T15:03:00Z,29.00,74.00
2026-04-15T15:04:00Z,29.00,74.00
2026-04-15T15:05:00Z,29.00,73.92
2026-04-15T15:06:00Z,29.00,74.00
2026-04-15T15:07:00Z,27.03,74.00
2026-04-15T15:08:00Z,27.00,74.00
2026-04-15T15:09:00Z,27.00,74.00
2026-04-15T15:10:00Z,27.00,74.00
2026-04-15T15:11:00Z,27.78,73.95
2026-04-15T15:12:00Z,29.00,73.00
2026-04-15T15:13:00Z,29.00,72.98
2026-04-15T15:14:00Z,28.67,72.64
2026-04-15T15:15:00Z,28.59,72.87
2026-04-15T15:16:00Z,30.69,70.55
2026-04-15T15:17:00Z,29.05,71.15
2026-04-15T15:18:00Z,26.64,73.00
2026-04-15T15:19:00Z,30.20,69.88
2026-04-15T15:20:00Z,27.08,74.88
2026-04-15T15:21:00Z,27.26,74.74
2026-04-15T15:22:00Z,23.15,78.84
2026-04-15T15:23:00Z,20.46,80.03
2026-04-15T15:24:00Z,19.36,81.05
2026-04-15T15:25:00Z,17.86,82.35
2026-04-15T15:26:00Z,21.71,80.73
2026-04-15T15:27:00Z,19.10,81.87
2026-04-15T15:28:00Z,23.45,78.42
2026-04-15T15:29:00Z,29.08,71.91
2026-04-15T15:30:00Z,31.79,69.77
2026-04-15T15:31:00Z,29.09,71.71
2026-04-15T15:32:00Z,26.00,72.99
2026-04-15T15:33:00Z,32.58,68.47
2026-04-15T15:34:00Z,34.41,67.20
2026-04-15T15:35:00Z,34.34,67.59
2026-04-15T15:36:00Z,29.16,72.46
2026-04-15T15:37:00Z,30.41,72.47
2026-04-15T15:38:00Z,27.12,75.94
2026-04-15T15:39:00Z,20.41,81.13
2026-04-15T15:40:00Z,21.75,78.31
2026-04-15T15:41:00Z,19.70,81.34
2026-04-15T15:42:00Z,17.99,81.99
2026-04-15T15:43:00Z,18.23,81.98
2026-04-15T15:44:00Z,16.70,85.00
2026-04-15T15:45:00Z,16.26,84.94
2026-04-15T15:46:00Z,14.92,85.68
2026-04-15T15:47:00Z,13.73,86.36
2026-04-15T15:48:00Z,12.12,88.33
2026-04-15T15:49:00Z,11.98,89.87
2026-04-15T15:50:00Z,9.86,90.21
2026-04-15T15:51:00Z,10.66,90.59
2026-04-15T15:52:00Z,9.27,90.62
2026-04-15T15:53:00Z,10.15,90.51
2026-04-15T15:54:00Z,10.01,90.74
2026-04-15T15:55:00Z,10.00,90.86
2026-04-15T15:56:00Z,10.32,89.89
2026-04-15T15:57:00Z,7.64,94.20
2026-04-15T15:58:00Z,7.35,94.74
2026-04-15T15:59:00Z,10.06,90.26
2026-04-15T16:00:00Z,9.89,92.35
2026-04-15T16:01:00Z,6.90,92.61
2026-04-15T16:02:00Z,10.37,90.12
2026-04-15T16:03:00Z,9.15,92.54
2026-04-15T16:04:00Z,9.40,91.82
2026-04-15T16:05:00Z,8.01,92.41
2026-04-15T16:06:00Z,5.00,95.75
2026-04-15T16:07:00Z,3.66,95.91
2026-04-15T16:08:00Z,2.98,95.47
2026-04-15T16:09:00Z,3.06,96.81
2026-04-15T16:10:00Z,2.75,96.82
2026-04-15T16:11:00Z,3.13,97.00
2026-04-15T16:12:00Z,3.69,96.36
2026-04-15T16:13:00Z,3.94,96.12
2026-04-15T16:14:00Z,4.55,96.85
2026-04-15T16:15:00Z,3.86,95.30
2026-04-15T16:16:00Z,4.88,95.09
2026-04-15T16:17:00Z,4.08,96.26
2026-04-15T16:18:00Z,4.51,96.00
2026-04-15T16:19:00Z,6.21,93.20
2026-04-15T16:20:00Z,10.06,90.17
2026-04-15T16:21:00Z,8.60,93.09
2026-04-15T16:22:00Z,8.59,92.16
2026-04-15T16:23:00Z,11.63,90.13
2026-04-15T16:24:00Z,14.78,85.35
2026-04-15T16:25:00Z,15.19,85.80
2026-04-15T16:26:00Z,12.48,85.24
2026-04-15T16:27:00Z,11.90,87.75
2026-04-15T16:28:00Z,12.20,88.32
2026-04-15T16:29:00Z,14.60,85.27
2026-04-15T16:30:00Z,15.52,83.06
2026-04-15T16:31:00Z,17.18,83.55
2026-04-15T16:32:00Z,17.64,84.00
2026-04-15T16:33:00Z,17.43,80.20
2026-04-15T16:34:00Z,18.79,83.01
2026-04-15T16:35:00Z,12.96,86.96
2026-04-15T16:36:00Z,11.62,86.71
2026-04-15T16:37:00Z,10.26,88.30
2026-04-15T16:38:00Z,12.18,88.87
2026-04-15T16:39:00Z,12.98,86.86
2026-04-15T16:40:00Z,14.24,85.90
2026-04-15T16:41:00Z,13.39,85.50
2026-04-15T16:42:00Z,13.32,86.89
2026-04-15T16:43:00Z,15.47,84.74
2026-04-15T16:44:00Z,17.71,83.48
2026-04-15T16:45:00Z,18.12,78.46
2026-04-15T16:46:00Z,19.78,77.97
2026-04-15T16:47:00Z,29.84,67.01
2026-04-15T16:48:00Z,34.07,65.49
2026-04-15T16:49:00Z,33.76,66.36
2026-04-15T16:50:00Z,33.91,66.81
2026-04-15T16:51:00Z,34.95,65.96
2026-04-15T16:52:00Z,32.44,64.03
2026-04-15T16:53:00Z,40.21,61.23
2026-04-15T16:54:00Z,43.55,56.72
2026-04-15T16:55:00Z,43.54,58.08
2026-04-15T16:56:00Z,42.98,58.93
2026-04-15T16:57:00Z,45.34,55.08
2026-04-15T16:58:00Z,46.28,55.65
2026-04-15T16:59:00Z,42.79,57.82
2026-04-15T17:00:00Z,56.33,34.72
2026-04-15T17:01:00Z,69.02,31.33
2026-04-15T17:02:00Z,73.92,25.28
2026-04-15T17:03:00Z,78.25,19.56
2026-04-15T17:04:00Z,81.12,18.61
2026-04-15T17:05:00Z,81.70,18.44
2026-04-15T17:06:00Z,81.83,15.65
2026-04-15T17:07:00Z,82.40,17.70
2026-04-15T17:08:00Z,95.20,4.91
2026-04-15T17:09:00Z,97.94,2.31
2026-04-15T17:10:00Z,98.96,1.49
2026-04-15T17:11:00Z,98.42,1.26
2026-04-15T17:12:00Z,98.00,1.47
2026-04-15T17:13:00Z,98.77,1.29
2026-04-15T17:14:00Z,98.99,1.53
2026-04-15T17:15:00Z,99.00,1.00
2026-04-15T17:16:00Z,99.00,1.00
2026-04-15T17:17:00Z,99.00,1.00
