# event_ticker=KXATPMATCH-26MAY27KOKCAR
# final_score=7-5 4-6 1-0 RET
# match_winner=Pablo Carreno Busta
# fav_player=Pablo Carreno Busta
# dog_player=Thanasi Kokkinakis
# kalshi_date=2026-05-27
timestamp,Thanasi Kokkinakis,Pablo Carreno Busta
2026-05-27T04:34:00Z,30.00,71.00
2026-05-27T04:35:00Z,30.00,71.00
2026-05-27T04:36:00Z,30.00,71.00
2026-05-27T04:37:00Z,30.00,71.00
2026-05-27T04:38:00Z,30.00,71.00
2026-05-27T04:39:00Z,30.00,71.00
2026-05-27T04:40:00Z,30.00,71.00
2026-05-27T04:42:00Z,30.00,71.00
2026-05-27T04:45:00Z,30.00,71.00
2026-05-27T04:47:00Z,30.00,71.00
2026-05-27T04:48:00Z,29.00,71.00
2026-05-27T04:50:00Z,30.00,71.00
2026-05-27T04:54:00Z,30.00,71.00
2026-05-27T04:55:00Z,30.00,71.00
2026-05-27T04:56:00Z,30.00,71.00
2026-05-27T05:00:00Z,30.00,71.00
2026-05-27T05:01:00Z,30.00,70.00
2026-05-27T05:04:00Z,30.00,71.00
2026-05-27T05:05:00Z,30.00,71.00
2026-05-27T05:06:00Z,30.00,71.00
2026-05-27T05:10:00Z,30.00,71.00
2026-05-27T05:11:00Z,30.00,71.00
2026-05-27T05:12:00Z,30.00,71.00
2026-05-27T05:13:00Z,30.00,71.00
2026-05-27T05:16:00Z,30.00,71.00
2026-05-27T05:23:00Z,30.00,71.00
2026-05-27T05:27:00Z,30.00,71.00
2026-05-27T05:33:00Z,30.00,71.00
2026-05-27T05:34:00Z,30.00,71.00
2026-05-27T05:36:00Z,30.00,71.00
2026-05-27T05:40:00Z,30.00,71.00
2026-05-27T05:42:00Z,30.00,71.00
2026-05-27T05:45:00Z,30.00,71.00
2026-05-27T05:47:00Z,30.00,71.00
2026-05-27T05:49:00Z,30.00,71.00
2026-05-27T05:50:00Z,29.00,71.00
2026-05-27T05:51:00Z,29.00,71.00
2026-05-27T05:54:00Z,29.00,71.00
2026-05-27T05:55:00Z,29.00,71.00
2026-05-27T05:59:00Z,29.00,71.00
2026-05-27T06:00:00Z,29.00,71.00
2026-05-27T06:02:00Z,29.00,71.00
2026-05-27T06:04:00Z,29.00,71.00
2026-05-27T06:05:00Z,29.00,71.00
2026-05-27T06:06:00Z,29.00,71.00
2026-05-27T06:08:00Z,29.00,71.00
2026-05-27T06:10:00Z,30.00,71.00
2026-05-27T06:12:00Z,30.00,71.21
2026-05-27T06:15:00Z,30.00,71.00
2026-05-27T06:21:00Z,30.00,71.00
2026-05-27T06:22:00Z,30.00,71.00
2026-05-27T06:24:00Z,30.00,71.00
2026-05-27T06:27:00Z,30.00,71.00
2026-05-27T06:33:00Z,30.00,71.00
2026-05-27T06:39:00Z,30.00,70.89
2026-05-27T06:43:00Z,30.00,71.00
2026-05-27T06:44:00Z,29.00,71.00
2026-05-27T06:45:00Z,29.00,71.00
2026-05-27T06:46:00Z,29.00,71.00
2026-05-27T06:47:00Z,29.00,71.00
2026-05-27T06:51:00Z,29.00,71.00
2026-05-27T06:57:00Z,29.00,71.00
2026-05-27T06:59:00Z,29.00,71.00
2026-05-27T07:01:00Z,29.00,71.00
2026-05-27T07:02:00Z,29.00,71.00
2026-05-27T07:05:00Z,30.00,71.00
2026-05-27T07:08:00Z,30.00,71.00
2026-05-27T07:11:00Z,30.00,71.00
2026-05-27T07:14:00Z,30.00,71.00
2026-05-27T07:17:00Z,30.00,71.00
2026-05-27T07:19:00Z,30.00,71.00
2026-05-27T07:21:00Z,30.00,71.00
2026-05-27T07:22:00Z,30.00,71.00
2026-05-27T07:24:00Z,30.00,71.00
2026-05-27T07:26:00Z,30.00,71.00
2026-05-27T07:27:00Z,30.00,71.00
2026-05-27T07:31:00Z,30.00,71.00
2026-05-27T07:40:00Z,30.00,71.00
2026-05-27T07:45:00Z,30.00,71.00
2026-05-27T07:46:00Z,30.00,71.00
2026-05-27T07:50:00Z,30.00,71.00
2026-05-27T07:51:00Z,30.00,71.00
2026-05-27T07:52:00Z,30.00,71.00
2026-05-27T08:01:00Z,30.00,71.00
2026-05-27T08:03:00Z,30.00,71.00
2026-05-27T08:11:00Z,30.00,71.00
2026-05-27T08:12:00Z,30.00,71.00
2026-05-27T08:16:00Z,30.00,71.00
2026-05-27T08:21:00Z,30.00,71.00
2026-05-27T08:22:00Z,30.00,71.00
2026-05-27T08:30:00Z,30.00,71.00
2026-05-27T08:34:00Z,30.00,71.00
2026-05-27T08:42:00Z,30.00,71.00
2026-05-27T08:43:00Z,30.00,71.00
2026-05-27T08:50:00Z,30.00,71.00
2026-05-27T08:52:00Z,30.00,71.00
2026-05-27T09:01:00Z,30.00,71.00
2026-05-27T09:05:00Z,30.00,71.00
2026-05-27T09:07:00Z,30.00,71.00
2026-05-27T09:08:00Z,30.00,71.00
2026-05-27T09:09:00Z,30.00,71.00
2026-05-27T09:14:00Z,29.06,71.00
2026-05-27T09:16:00Z,30.00,71.00
2026-05-27T09:21:00Z,30.00,71.00
2026-05-27T09:26:00Z,30.00,71.00
2026-05-27T09:31:00Z,30.00,71.00
2026-05-27T09:35:00Z,30.00,71.00
2026-05-27T09:38:00Z,30.00,71.00
2026-05-27T09:40:00Z,30.00,71.00
2026-05-27T09:41:00Z,30.00,71.00
2026-05-27T10:00:00Z,30.00,71.00
2026-05-27T10:04:00Z,30.00,71.00
2026-05-27T10:05:00Z,30.00,71.00
2026-05-27T10:07:00Z,30.00,70.00
2026-05-27T10:08:00Z,30.00,71.00
2026-05-27T10:11:00Z,29.00,71.00
2026-05-27T10:13:00Z,29.00,71.00
2026-05-27T10:14:00Z,29.00,71.00
2026-05-27T10:19:00Z,30.00,71.00
2026-05-27T10:23:00Z,30.00,71.00
2026-05-27T10:24:00Z,30.00,71.00
2026-05-27T10:25:00Z,30.00,71.00
2026-05-27T10:27:00Z,30.00,71.00
2026-05-27T10:34:00Z,30.00,71.00
2026-05-27T10:41:00Z,30.00,71.00
2026-05-27T10:42:00Z,30.00,71.00
2026-05-27T10:44:00Z,30.00,71.00
2026-05-27T10:46:00Z,30.00,71.00
2026-05-27T10:47:00Z,30.00,71.00
2026-05-27T10:49:00Z,30.00,71.00
2026-05-27T10:57:00Z,30.00,71.00
2026-05-27T10:58:00Z,30.00,71.00
2026-05-27T11:02:00Z,30.00,71.00
2026-05-27T11:03:00Z,30.00,72.00
2026-05-27T11:09:00Z,30.00,72.00
2026-05-27T11:12:00Z,30.00,72.00
2026-05-27T11:13:00Z,30.00,70.99
2026-05-27T11:15:00Z,30.00,71.00
2026-05-27T11:16:00Z,30.00,71.97
2026-05-27T11:18:00Z,30.00,72.00
2026-05-27T11:21:00Z,30.00,72.00
2026-05-27T11:23:00Z,30.00,72.00
2026-05-27T11:24:00Z,30.00,72.00
2026-05-27T11:26:00Z,30.00,72.00
2026-05-27T11:28:00Z,30.00,72.00
2026-05-27T11:31:00Z,30.00,72.00
2026-05-27T11:32:00Z,30.00,72.00
2026-05-27T11:33:00Z,30.00,72.00
2026-05-27T11:34:00Z,30.00,72.00
2026-05-27T11:35:00Z,30.00,72.00
2026-05-27T11:39:00Z,30.00,72.00
2026-05-27T11:41:00Z,30.00,71.00
2026-05-27T11:42:00Z,30.00,70.00
2026-05-27T11:44:00Z,29.00,70.00
2026-05-27T11:46:00Z,29.00,71.00
2026-05-27T11:49:00Z,30.00,71.00
2026-05-27T11:50:00Z,29.00,71.00
2026-05-27T11:51:00Z,29.00,71.00
2026-05-27T11:52:00Z,30.00,71.00
2026-05-27T11:53:00Z,30.00,72.00
2026-05-27T11:54:00Z,30.00,72.00
2026-05-27T11:59:00Z,30.00,71.00
2026-05-27T12:03:00Z,30.00,72.00
2026-05-27T12:04:00Z,30.00,72.00
2026-05-27T12:05:00Z,30.00,72.00
2026-05-27T12:07:00Z,30.00,72.00
2026-05-27T12:08:00Z,30.00,72.00
2026-05-27T12:09:00Z,30.00,72.00
2026-05-27T12:10:00Z,30.00,72.00
2026-05-27T12:11:00Z,30.00,72.00
2026-05-27T12:13:00Z,30.00,72.00
2026-05-27T12:16:00Z,30.00,72.00
2026-05-27T12:17:00Z,30.00,72.00
2026-05-27T12:19:00Z,30.00,72.00
2026-05-27T12:20:00Z,30.00,72.00
2026-05-27T12:22:00Z,30.00,71.90
2026-05-27T12:23:00Z,30.00,71.90
2026-05-27T12:24:00Z,30.00,72.00
2026-05-27T12:25:00Z,30.00,72.00
2026-05-27T12:26:00Z,29.00,72.00
2026-05-27T12:27:00Z,30.00,72.00
2026-05-27T12:28:00Z,30.00,72.00
2026-05-27T12:29:00Z,30.00,72.00
2026-05-27T12:30:00Z,29.00,72.00
2026-05-27T12:31:00Z,30.00,72.00
2026-05-27T12:32:00Z,30.00,72.00
2026-05-27T12:33:00Z,29.51,72.00
2026-05-27T12:34:00Z,30.00,72.00
2026-05-27T12:36:00Z,30.00,72.00
2026-05-27T12:37:00Z,30.00,72.00
2026-05-27T12:38:00Z,30.00,72.00
2026-05-27T12:39:00Z,30.00,72.00
2026-05-27T12:40:00Z,30.00,72.00
2026-05-27T12:42:00Z,30.00,72.00
2026-05-27T12:45:00Z,30.00,72.00
2026-05-27T12:46:00Z,30.00,72.00
2026-05-27T12:49:00Z,29.95,72.00
2026-05-27T12:52:00Z,29.95,70.03
2026-05-27T12:53:00Z,30.00,70.03
2026-05-27T12:54:00Z,30.00,71.00
2026-05-27T12:55:00Z,30.00,71.00
2026-05-27T12:56:00Z,30.00,71.00
2026-05-27T12:57:00Z,29.00,71.00
2026-05-27T12:58:00Z,30.00,71.00
2026-05-27T12:59:00Z,30.00,71.24
2026-05-27T13:00:00Z,30.17,71.00
2026-05-27T13:01:00Z,31.00,71.00
2026-05-27T13:02:00Z,31.00,71.00
2026-05-27T13:03:00Z,31.00,71.00
2026-05-27T13:04:00Z,31.00,71.00
2026-05-27T13:05:00Z,31.00,71.00
2026-05-27T13:06:00Z,31.00,71.00
2026-05-27T13:07:00Z,31.00,71.00
2026-05-27T13:08:00Z,31.00,71.00
2026-05-27T13:09:00Z,31.00,71.00
2026-05-27T13:11:00Z,30.00,71.00
2026-05-27T13:12:00Z,30.00,71.00
2026-05-27T13:13:00Z,30.00,71.00
2026-05-27T13:14:00Z,30.00,71.00
2026-05-27T13:15:00Z,30.00,71.00
2026-05-27T13:16:00Z,30.00,71.00
2026-05-27T13:17:00Z,30.00,71.00
2026-05-27T13:18:00Z,30.00,71.00
2026-05-27T13:19:00Z,30.00,71.00
2026-05-27T13:20:00Z,30.00,72.29
2026-05-27T13:21:00Z,29.00,72.73
2026-05-27T13:23:00Z,30.00,72.00
2026-05-27T13:24:00Z,30.00,72.00
2026-05-27T13:26:00Z,30.00,72.37
2026-05-27T13:27:00Z,30.00,72.00
2026-05-27T13:28:00Z,30.00,72.00
2026-05-27T13:29:00Z,30.00,72.00
2026-05-27T13:30:00Z,30.00,72.03
2026-05-27T13:31:00Z,30.00,72.00
2026-05-27T13:32:00Z,30.00,72.25
2026-05-27T13:33:00Z,29.00,72.00
2026-05-27T13:34:00Z,30.00,72.99
2026-05-27T13:35:00Z,30.00,70.30
2026-05-27T13:36:00Z,30.00,70.00
2026-05-27T13:37:00Z,30.00,70.92
2026-05-27T13:38:00Z,30.00,71.87
2026-05-27T13:39:00Z,30.00,72.02
2026-05-27T13:40:00Z,27.73,73.00
2026-05-27T13:41:00Z,28.00,72.15
2026-05-27T13:42:00Z,28.13,72.34
2026-05-27T13:43:00Z,28.00,72.04
2026-05-27T13:44:00Z,28.00,71.00
2026-05-27T13:45:00Z,28.40,72.22
2026-05-27T13:46:00Z,28.08,73.38
2026-05-27T13:47:00Z,26.91,74.34
2026-05-27T13:48:00Z,26.00,75.00
2026-05-27T13:49:00Z,26.51,74.29
2026-05-27T13:50:00Z,27.00,73.11
2026-05-27T13:51:00Z,26.97,73.00
2026-05-27T13:52:00Z,28.07,72.52
2026-05-27T13:53:00Z,28.56,72.05
2026-05-27T13:54:00Z,26.90,74.05
2026-05-27T13:55:00Z,25.00,76.00
2026-05-27T13:56:00Z,25.00,76.00
2026-05-27T13:57:00Z,23.31,77.93
2026-05-27T13:58:00Z,23.90,77.36
2026-05-27T13:59:00Z,24.10,75.00
2026-05-27T14:00:00Z,25.09,74.00
2026-05-27T14:01:00Z,25.14,74.15
2026-05-27T14:02:00Z,25.00,76.01
2026-05-27T14:03:00Z,25.00,77.00
2026-05-27T14:04:00Z,24.03,77.00
2026-05-27T14:05:00Z,25.99,76.24
2026-05-27T14:06:00Z,26.99,73.87
2026-05-27T14:07:00Z,26.94,74.56
2026-05-27T14:08:00Z,24.01,77.00
2026-05-27T14:09:00Z,24.00,77.00
2026-05-27T14:10:00Z,24.91,76.87
2026-05-27T14:11:00Z,25.60,75.41
2026-05-27T14:12:00Z,27.38,72.44
2026-05-27T14:13:00Z,29.92,70.22
2026-05-27T14:14:00Z,28.32,71.02
2026-05-27T14:15:00Z,29.47,71.50
2026-05-27T14:16:00Z,26.94,73.83
2026-05-27T14:17:00Z,26.95,74.02
2026-05-27T14:18:00Z,20.93,78.99
2026-05-27T14:19:00Z,20.60,79.22
2026-05-27T14:20:00Z,15.29,80.47
2026-05-27T14:21:00Z,14.91,85.51
2026-05-27T14:22:00Z,14.39,85.56
2026-05-27T14:23:00Z,14.37,86.00
2026-05-27T14:24:00Z,15.00,85.59
2026-05-27T14:25:00Z,14.81,86.00
2026-05-27T14:26:00Z,14.98,86.00
2026-05-27T14:27:00Z,16.15,84.85
2026-05-27T14:28:00Z,16.49,84.55
2026-05-27T14:29:00Z,16.84,84.82
2026-05-27T14:30:00Z,16.95,82.56
2026-05-27T14:31:00Z,17.56,81.59
2026-05-27T14:32:00Z,17.79,81.24
2026-05-27T14:33:00Z,24.93,78.03
2026-05-27T14:34:00Z,25.87,75.00
2026-05-27T14:35:00Z,25.36,77.00
2026-05-27T14:36:00Z,23.50,76.61
2026-05-27T14:37:00Z,22.61,77.18
2026-05-27T14:38:00Z,25.20,73.84
2026-05-27T14:39:00Z,28.80,72.75
2026-05-27T14:40:00Z,31.23,69.78
2026-05-27T14:41:00Z,29.30,71.11
2026-05-27T14:42:00Z,27.69,71.93
2026-05-27T14:43:00Z,28.78,72.68
2026-05-27T14:44:00Z,28.47,73.00
2026-05-27T14:45:00Z,28.48,72.39
2026-05-27T14:46:00Z,27.93,72.87
2026-05-27T14:47:00Z,29.01,71.82
2026-05-27T14:48:00Z,30.00,70.65
2026-05-27T14:49:00Z,30.00,71.42
2026-05-27T14:50:00Z,30.96,70.23
2026-05-27T14:51:00Z,30.67,70.06
2026-05-27T14:52:00Z,29.98,70.66
2026-05-27T14:53:00Z,28.97,72.60
2026-05-27T14:54:00Z,27.21,72.88
2026-05-27T14:55:00Z,23.79,76.62
2026-05-27T14:56:00Z,22.58,75.47
2026-05-27T14:57:00Z,28.63,71.95
2026-05-27T14:58:00Z,26.76,71.80
2026-05-27T14:59:00Z,27.00,72.13
2026-05-27T15:00:00Z,28.40,71.37
2026-05-27T15:01:00Z,26.99,73.39
2026-05-27T15:02:00Z,26.01,73.48
2026-05-27T15:03:00Z,29.50,70.71
2026-05-27T15:04:00Z,29.48,70.00
2026-05-27T15:05:00Z,29.00,71.71
2026-05-27T15:06:00Z,27.78,73.00
2026-05-27T15:07:00Z,28.00,72.88
2026-05-27T15:08:00Z,30.11,69.86
2026-05-27T15:09:00Z,29.56,72.50
2026-05-27T15:10:00Z,23.12,77.77
2026-05-27T15:11:00Z,21.22,76.19
2026-05-27T15:12:00Z,22.52,75.89
2026-05-27T15:13:00Z,26.89,73.87
2026-05-27T15:14:00Z,26.66,73.39
2026-05-27T15:15:00Z,27.40,73.37
2026-05-27T15:16:00Z,29.55,71.09
2026-05-27T15:17:00Z,28.07,72.84
2026-05-27T15:18:00Z,27.67,72.97
2026-05-27T15:19:00Z,27.98,72.98
2026-05-27T15:20:00Z,27.89,72.86
2026-05-27T15:21:00Z,28.94,72.15
2026-05-27T15:22:00Z,27.32,74.53
2026-05-27T15:23:00Z,28.34,72.33
2026-05-27T15:24:00Z,27.24,72.27
2026-05-27T15:25:00Z,27.69,72.46
2026-05-27T15:26:00Z,26.78,72.23
2026-05-27T15:27:00Z,26.63,72.78
2026-05-27T15:28:00Z,28.94,71.58
2026-05-27T15:29:00Z,27.66,72.80
2026-05-27T15:30:00Z,24.68,77.91
2026-05-27T15:31:00Z,25.86,75.60
2026-05-27T15:32:00Z,26.95,75.06
2026-05-27T15:33:00Z,25.38,75.50
2026-05-27T15:34:00Z,30.22,70.62
2026-05-27T15:35:00Z,28.15,71.68
2026-05-27T15:36:00Z,23.20,76.85
2026-05-27T15:37:00Z,7.51,86.17
2026-05-27T15:38:00Z,1.00,99.00
2026-05-27T15:39:00Z,1.00,99.00
