# event_ticker=KXATPMATCH-25OCT23ARNZVE
# final_score=6-4 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Matteo Arnaldi
# kalshi_date=2025-10-23
timestamp,Alexander Zverev,Matteo Arnaldi
2025-10-23T04:40:00Z,75.00,
2025-10-23T04:41:00Z,75.00,
2025-10-23T04:43:00Z,75.00,
2025-10-23T04:44:00Z,75.00,
2025-10-23T04:52:00Z,75.00,
2025-10-23T04:53:00Z,75.00,
2025-10-23T04:56:00Z,75.00,
2025-10-23T04:59:00Z,75.00,
2025-10-23T05:01:00Z,75.00,
2025-10-23T05:11:00Z,75.00,
2025-10-23T05:15:00Z,75.00,
2025-10-23T05:22:00Z,75.00,
2025-10-23T05:31:00Z,74.00,
2025-10-23T05:33:00Z,75.00,
2025-10-23T05:38:00Z,75.00,
2025-10-23T05:49:00Z,75.00,
2025-10-23T05:51:00Z,75.00,
2025-10-23T05:52:00Z,75.00,25.00
2025-10-23T05:55:00Z,75.00,25.00
2025-10-23T05:56:00Z,75.00,25.00
2025-10-23T06:00:00Z,75.15,25.00
2025-10-23T06:16:00Z,76.00,25.00
2025-10-23T06:20:00Z,76.00,25.00
2025-10-23T06:22:00Z,76.00,25.00
2025-10-23T06:26:00Z,76.00,25.00
2025-10-23T06:28:00Z,76.00,25.00
2025-10-23T06:30:00Z,76.00,25.00
2025-10-23T06:33:00Z,76.00,25.00
2025-10-23T06:36:00Z,76.00,25.00
2025-10-23T06:40:00Z,76.00,25.00
2025-10-23T06:41:00Z,76.00,25.00
2025-10-23T06:43:00Z,76.00,26.00
2025-10-23T06:46:00Z,76.00,26.00
2025-10-23T06:48:00Z,76.00,25.00
2025-10-23T06:50:00Z,76.01,25.00
2025-10-23T06:51:00Z,76.01,26.00
2025-10-23T06:56:00Z,76.78,26.00
2025-10-23T07:00:00Z,77.00,26.00
2025-10-23T09:25:00Z,77.00,26.00
2025-10-23T09:26:00Z,77.00,26.00
2025-10-23T09:31:00Z,77.00,26.00
2025-10-23T09:33:00Z,77.00,26.00
2025-10-23T09:34:00Z,77.00,26.00
2025-10-23T09:45:00Z,77.00,26.00
2025-10-23T09:52:00Z,77.00,26.00
2025-10-23T09:55:00Z,77.00,26.00
2025-10-23T10:10:00Z,77.00,26.00
2025-10-23T10:12:00Z,77.00,26.00
2025-10-23T10:13:00Z,77.00,26.00
2025-10-23T10:18:00Z,77.00,26.00
2025-10-23T10:19:00Z,77.00,26.00
2025-10-23T10:29:00Z,77.00,26.00
2025-10-23T10:30:00Z,77.00,26.00
2025-10-23T10:32:00Z,77.00,26.00
2025-10-23T10:35:00Z,77.00,26.00
2025-10-23T10:44:00Z,77.00,26.00
2025-10-23T10:48:00Z,77.00,26.00
2025-10-23T10:55:00Z,77.00,26.00
2025-10-23T11:00:00Z,77.00,26.00
2025-10-23T11:07:00Z,77.00,26.00
2025-10-23T11:20:00Z,77.00,26.00
2025-10-23T11:21:00Z,77.00,26.00
2025-10-23T11:32:00Z,77.00,26.00
2025-10-23T11:33:00Z,77.00,26.00
2025-10-23T11:37:00Z,77.00,26.00
2025-10-23T11:42:00Z,77.00,26.00
2025-10-23T11:48:00Z,77.00,26.00
2025-10-23T11:53:00Z,77.00,26.00
2025-10-23T11:56:00Z,77.00,26.00
2025-10-23T12:08:00Z,75.00,26.00
2025-10-23T12:09:00Z,75.00,26.00
2025-10-23T12:12:00Z,75.00,26.00
2025-10-23T12:14:00Z,75.00,26.00
2025-10-23T12:15:00Z,76.00,26.00
2025-10-23T12:16:00Z,75.00,26.00
2025-10-23T12:19:00Z,75.00,26.00
2025-10-23T12:20:00Z,75.00,26.00
2025-10-23T12:28:00Z,76.00,26.00
2025-10-23T12:30:00Z,74.94,26.00
2025-10-23T12:31:00Z,76.00,26.00
2025-10-23T12:40:00Z,76.00,26.00
2025-10-23T12:43:00Z,76.00,26.00
2025-10-23T12:46:00Z,76.00,26.00
2025-10-23T12:49:00Z,76.00,26.00
2025-10-23T12:50:00Z,76.00,26.00
2025-10-23T12:52:00Z,76.00,26.00
2025-10-23T12:55:00Z,76.00,26.00
2025-10-23T12:56:00Z,76.00,26.00
2025-10-23T12:58:00Z,76.00,26.00
2025-10-23T13:03:00Z,76.00,26.00
2025-10-23T13:04:00Z,75.04,26.00
2025-10-23T13:13:00Z,75.00,26.00
2025-10-23T13:14:00Z,76.00,26.00
2025-10-23T13:18:00Z,76.00,26.00
2025-10-23T13:24:00Z,76.00,26.00
2025-10-23T13:27:00Z,76.00,26.00
2025-10-23T13:28:00Z,76.00,26.00
2025-10-23T13:29:00Z,76.00,26.00
2025-10-23T13:30:00Z,76.00,26.00
2025-10-23T13:32:00Z,76.00,26.00
2025-10-23T13:33:00Z,76.00,26.00
2025-10-23T13:34:00Z,76.00,26.00
2025-10-23T13:35:00Z,76.00,26.00
2025-10-23T13:36:00Z,76.00,26.00
2025-10-23T13:37:00Z,76.00,26.00
2025-10-23T13:39:00Z,76.00,26.00
2025-10-23T13:40:00Z,76.00,26.00
2025-10-23T13:41:00Z,76.00,26.00
2025-10-23T13:42:00Z,76.00,26.00
2025-10-23T13:43:00Z,76.00,26.00
2025-10-23T13:44:00Z,76.00,26.00
2025-10-23T13:46:00Z,76.00,26.00
2025-10-23T13:47:00Z,76.00,26.00
2025-10-23T13:48:00Z,76.00,26.00
2025-10-23T13:49:00Z,76.00,26.00
2025-10-23T13:50:00Z,76.00,26.00
2025-10-23T13:54:00Z,76.00,26.00
2025-10-23T13:55:00Z,76.00,26.00
2025-10-23T13:59:00Z,76.00,26.00
2025-10-23T14:00:00Z,76.00,26.00
2025-10-23T14:02:00Z,76.00,26.00
2025-10-23T14:03:00Z,76.00,26.00
2025-10-23T14:04:00Z,76.00,26.00
2025-10-23T14:05:00Z,76.00,26.00
2025-10-23T14:06:00Z,76.00,26.00
2025-10-23T14:07:00Z,76.00,26.00
2025-10-23T14:08:00Z,76.00,26.00
2025-10-23T14:09:00Z,76.00,26.00
2025-10-23T14:10:00Z,76.00,26.00
2025-10-23T14:12:00Z,75.94,26.00
2025-10-23T14:14:00Z,76.00,26.00
2025-10-23T14:15:00Z,76.00,26.00
2025-10-23T14:20:00Z,76.00,26.00
2025-10-23T14:24:00Z,76.00,26.00
2025-10-23T14:25:00Z,76.00,26.00
2025-10-23T14:27:00Z,76.00,26.00
2025-10-23T14:28:00Z,76.00,26.00
2025-10-23T14:30:00Z,76.00,26.00
2025-10-23T14:31:00Z,76.00,26.00
2025-10-23T14:32:00Z,76.00,26.00
2025-10-23T14:35:00Z,76.00,26.00
2025-10-23T14:36:00Z,76.00,26.00
2025-10-23T14:37:00Z,76.00,26.00
2025-10-23T14:38:00Z,76.00,26.00
2025-10-23T14:39:00Z,76.00,26.00
2025-10-23T14:40:00Z,76.00,26.00
2025-10-23T14:41:00Z,76.00,26.00
2025-10-23T14:42:00Z,76.00,26.00
2025-10-23T14:43:00Z,76.00,26.00
2025-10-23T14:48:00Z,76.00,26.00
2025-10-23T14:49:00Z,76.00,26.00
2025-10-23T14:52:00Z,77.00,26.00
2025-10-23T14:54:00Z,77.00,26.00
2025-10-23T14:55:00Z,77.00,26.00
2025-10-23T14:57:00Z,77.00,26.00
2025-10-23T14:58:00Z,77.00,26.00
2025-10-23T15:00:00Z,77.00,26.00
2025-10-23T15:02:00Z,77.00,25.00
2025-10-23T15:03:00Z,77.00,25.00
2025-10-23T15:04:00Z,77.00,25.00
2025-10-23T15:05:00Z,77.00,25.00
2025-10-23T15:06:00Z,77.00,24.00
2025-10-23T15:08:00Z,77.00,25.00
2025-10-23T15:11:00Z,77.00,25.00
2025-10-23T15:12:00Z,77.00,25.00
2025-10-23T15:13:00Z,77.00,25.00
2025-10-23T15:15:00Z,77.00,25.00
2025-10-23T15:16:00Z,77.00,25.00
2025-10-23T15:17:00Z,77.00,25.00
2025-10-23T15:18:00Z,77.00,25.00
2025-10-23T15:19:00Z,77.00,25.00
2025-10-23T15:20:00Z,77.00,25.00
2025-10-23T15:21:00Z,77.00,25.00
2025-10-23T15:22:00Z,77.00,25.00
2025-10-23T15:26:00Z,77.00,25.00
2025-10-23T15:27:00Z,77.00,25.00
2025-10-23T15:28:00Z,77.00,25.00
2025-10-23T15:29:00Z,77.00,25.00
2025-10-23T15:30:00Z,77.00,25.00
2025-10-23T15:32:00Z,77.00,25.00
2025-10-23T15:33:00Z,77.00,25.00
2025-10-23T15:38:00Z,77.00,25.00
2025-10-23T15:39:00Z,77.00,25.00
2025-10-23T15:40:00Z,77.00,25.00
2025-10-23T15:41:00Z,77.00,25.00
2025-10-23T15:42:00Z,77.00,25.00
2025-10-23T15:43:00Z,77.00,25.00
2025-10-23T15:44:00Z,77.00,25.00
2025-10-23T15:45:00Z,77.00,25.00
2025-10-23T15:47:00Z,77.00,25.00
2025-10-23T15:48:00Z,77.00,25.00
2025-10-23T15:49:00Z,77.00,25.00
2025-10-23T15:50:00Z,77.00,25.00
2025-10-23T15:51:00Z,77.00,25.00
2025-10-23T15:54:00Z,76.00,25.00
2025-10-23T15:55:00Z,77.00,25.00
2025-10-23T15:57:00Z,77.00,25.00
2025-10-23T15:58:00Z,77.00,24.94
2025-10-23T15:59:00Z,77.00,24.94
2025-10-23T16:00:00Z,77.00,24.94
2025-10-23T16:02:00Z,77.00,25.00
2025-10-23T16:03:00Z,77.00,25.00
2025-10-23T16:04:00Z,77.00,25.00
2025-10-23T16:05:00Z,77.00,25.00
2025-10-23T16:06:00Z,77.00,25.00
2025-10-23T16:07:00Z,77.00,25.00
2025-10-23T16:08:00Z,77.00,25.00
2025-10-23T16:09:00Z,77.00,25.00
2025-10-23T16:10:00Z,77.00,25.00
2025-10-23T16:11:00Z,76.93,25.00
2025-10-23T16:12:00Z,78.00,25.00
2025-10-23T16:13:00Z,78.00,24.99
2025-10-23T16:14:00Z,77.00,25.78
2025-10-23T16:17:00Z,77.00,25.00
2025-10-23T16:18:00Z,77.00,25.00
2025-10-23T16:19:00Z,77.21,25.00
2025-10-23T16:20:00Z,77.00,25.00
2025-10-23T16:21:00Z,77.00,25.00
2025-10-23T16:22:00Z,77.00,25.00
2025-10-23T16:23:00Z,77.00,25.00
2025-10-23T16:24:00Z,77.00,25.00
2025-10-23T16:25:00Z,77.62,25.00
2025-10-23T16:26:00Z,77.00,25.00
2025-10-23T16:27:00Z,75.86,25.87
2025-10-23T16:28:00Z,75.08,26.86
2025-10-23T16:29:00Z,75.17,27.48
2025-10-23T16:30:00Z,75.62,27.00
2025-10-23T16:31:00Z,74.74,27.00
2025-10-23T16:32:00Z,74.43,27.65
2025-10-23T16:33:00Z,74.84,27.81
2025-10-23T16:34:00Z,75.91,26.00
2025-10-23T16:35:00Z,75.00,26.27
2025-10-23T16:36:00Z,74.89,27.00
2025-10-23T16:37:00Z,73.00,27.28
2025-10-23T16:38:00Z,72.37,28.86
2025-10-23T16:39:00Z,72.58,29.97
2025-10-23T16:40:00Z,74.28,29.01
2025-10-23T16:41:00Z,75.00,28.00
2025-10-23T16:42:00Z,74.56,28.04
2025-10-23T16:43:00Z,73.00,28.04
2025-10-23T16:44:00Z,73.74,27.41
2025-10-23T16:45:00Z,75.00,26.14
2025-10-23T16:46:00Z,73.00,27.09
2025-10-23T16:47:00Z,72.00,29.00
2025-10-23T16:48:00Z,72.00,29.00
2025-10-23T16:49:00Z,74.90,25.06
2025-10-23T16:50:00Z,75.48,26.00
2025-10-23T16:51:00Z,73.00,28.46
2025-10-23T16:52:00Z,72.84,29.77
2025-10-23T16:53:00Z,71.01,30.00
2025-10-23T16:54:00Z,72.38,30.00
2025-10-23T16:55:00Z,73.82,29.00
2025-10-23T16:56:00Z,74.00,28.00
2025-10-23T16:57:00Z,74.65,26.00
2025-10-23T16:58:00Z,75.71,24.52
2025-10-23T16:59:00Z,80.52,19.62
2025-10-23T17:00:00Z,82.34,15.12
2025-10-23T17:01:00Z,90.02,11.93
2025-10-23T17:02:00Z,90.00,10.39
2025-10-23T17:03:00Z,89.01,10.97
2025-10-23T17:04:00Z,88.00,11.00
2025-10-23T17:05:00Z,90.59,11.84
2025-10-23T17:06:00Z,90.19,10.83
2025-10-23T17:07:00Z,90.97,10.87
2025-10-23T17:08:00Z,90.91,11.00
2025-10-23T17:09:00Z,90.91,11.02
2025-10-23T17:10:00Z,91.00,8.78
2025-10-23T17:11:00Z,88.91,10.00
2025-10-23T17:12:00Z,90.39,9.69
2025-10-23T17:13:00Z,89.69,11.25
2025-10-23T17:14:00Z,88.46,12.00
2025-10-23T17:15:00Z,86.44,11.42
2025-10-23T17:16:00Z,90.88,11.97
2025-10-23T17:17:00Z,90.00,11.50
2025-10-23T17:18:00Z,91.00,10.55
2025-10-23T17:19:00Z,90.00,11.01
2025-10-23T17:20:00Z,89.11,12.00
2025-10-23T17:21:00Z,94.73,6.52
