# event_ticker=KXATPCHALLENGERMATCH-26MAR28POLCOP
# final_score=3-6 6-4 6-4
# score_resolution=6-3 4-6 4-6
# match_winner=Mili Poljicak
# fav_player=Kimmer Coppejans
# dog_player=Mili Poljicak
# kalshi_date=2026-03-28
timestamp,Kimmer Coppejans,Mili Poljicak
2026-03-28T08:50:00Z,57.00,44.00
2026-03-28T08:51:00Z,57.00,44.00
2026-03-28T08:58:00Z,57.00,44.00
2026-03-28T08:59:00Z,57.00,44.00
2026-03-28T09:00:00Z,57.00,44.00
2026-03-28T09:07:00Z,57.00,44.00
2026-03-28T09:14:00Z,57.00,44.00
2026-03-28T09:15:00Z,57.00,44.00
2026-03-28T09:16:00Z,57.00,44.00
2026-03-28T09:27:00Z,57.00,44.00
2026-03-28T09:35:00Z,57.00,44.00
2026-03-28T09:37:00Z,57.00,44.00
2026-03-28T09:40:00Z,57.00,44.00
2026-03-28T09:43:00Z,57.00,44.00
2026-03-28T09:48:00Z,57.00,44.00
2026-03-28T09:54:00Z,57.00,44.00
2026-03-28T10:04:00Z,57.00,44.00
2026-03-28T10:08:00Z,57.00,44.00
2026-03-28T10:15:00Z,57.00,44.00
2026-03-28T10:17:00Z,57.00,44.00
2026-03-28T10:26:00Z,57.00,44.00
2026-03-28T10:28:00Z,57.00,44.00
2026-03-28T10:29:00Z,57.00,44.00
2026-03-28T10:33:00Z,57.00,44.00
2026-03-28T10:34:00Z,57.00,44.00
2026-03-28T10:35:00Z,57.00,44.00
2026-03-28T10:36:00Z,57.00,44.00
2026-03-28T10:37:00Z,57.00,44.00
2026-03-28T10:38:00Z,57.00,44.00
2026-03-28T10:40:00Z,57.00,44.00
2026-03-28T10:44:00Z,57.00,44.00
2026-03-28T10:45:00Z,57.00,44.00
2026-03-28T10:46:00Z,57.00,44.00
2026-03-28T10:49:00Z,57.00,44.00
2026-03-28T10:50:00Z,57.00,44.00
2026-03-28T10:51:00Z,57.00,44.00
2026-03-28T10:53:00Z,57.00,44.00
2026-03-28T10:55:00Z,57.00,44.00
2026-03-28T10:56:00Z,57.00,44.00
2026-03-28T10:59:00Z,57.00,44.00
2026-03-28T11:05:00Z,57.00,44.00
2026-03-28T11:07:00Z,57.00,44.00
2026-03-28T11:14:00Z,57.31,44.00
2026-03-28T11:16:00Z,57.80,44.00
2026-03-28T11:17:00Z,57.37,44.00
2026-03-28T11:20:00Z,57.37,44.19
2026-03-28T11:23:00Z,57.00,44.19
2026-03-28T11:25:00Z,57.00,44.19
2026-03-28T11:26:00Z,57.00,45.00
2026-03-28T11:27:00Z,57.00,45.00
2026-03-28T11:32:00Z,56.87,45.00
2026-03-28T11:33:00Z,56.00,45.00
2026-03-28T11:34:00Z,57.00,45.00
2026-03-28T11:35:00Z,57.00,45.00
2026-03-28T11:39:00Z,57.00,45.00
2026-03-28T11:40:00Z,57.00,45.00
2026-03-28T11:41:00Z,57.00,45.00
2026-03-28T11:42:00Z,57.00,45.00
2026-03-28T11:43:00Z,57.00,45.00
2026-03-28T11:45:00Z,57.00,45.00
2026-03-28T11:46:00Z,54.37,45.00
2026-03-28T11:48:00Z,55.29,45.00
2026-03-28T11:49:00Z,57.00,45.00
2026-03-28T11:50:00Z,57.00,45.00
2026-03-28T11:51:00Z,57.00,45.00
2026-03-28T11:55:00Z,54.67,45.00
2026-03-28T11:56:00Z,57.00,45.00
2026-03-28T11:57:00Z,54.62,45.00
2026-03-28T11:58:00Z,57.00,45.00
2026-03-28T11:59:00Z,57.00,45.00
2026-03-28T12:00:00Z,57.00,45.00
2026-03-28T12:02:00Z,57.00,45.00
2026-03-28T12:04:00Z,56.00,45.00
2026-03-28T12:05:00Z,57.00,42.56
2026-03-28T12:06:00Z,57.00,44.00
2026-03-28T12:07:00Z,57.00,44.00
2026-03-28T12:08:00Z,58.07,44.99
2026-03-28T12:09:00Z,58.00,44.99
2026-03-28T12:10:00Z,57.93,44.74
2026-03-28T12:11:00Z,58.20,44.85
2026-03-28T12:12:00Z,59.00,43.19
2026-03-28T12:13:00Z,58.90,44.00
2026-03-28T12:14:00Z,59.00,44.00
2026-03-28T12:15:00Z,59.00,43.00
2026-03-28T12:16:00Z,59.68,42.00
2026-03-28T12:17:00Z,58.19,43.00
2026-03-28T12:18:00Z,58.00,42.80
2026-03-28T12:19:00Z,56.54,47.07
2026-03-28T12:20:00Z,58.58,43.93
2026-03-28T12:21:00Z,60.26,42.70
2026-03-28T12:22:00Z,58.59,43.43
2026-03-28T12:23:00Z,61.87,40.90
2026-03-28T12:24:00Z,60.76,42.67
2026-03-28T12:25:00Z,57.29,47.34
2026-03-28T12:26:00Z,53.87,48.51
2026-03-28T12:27:00Z,55.64,44.98
2026-03-28T12:28:00Z,62.06,39.70
2026-03-28T12:29:00Z,59.93,42.41
2026-03-28T12:30:00Z,63.97,40.36
2026-03-28T12:31:00Z,63.01,39.13
2026-03-28T12:32:00Z,59.65,40.85
2026-03-28T12:33:00Z,60.88,41.58
2026-03-28T12:34:00Z,59.63,42.70
2026-03-28T12:35:00Z,64.59,39.79
2026-03-28T12:36:00Z,70.08,30.87
2026-03-28T12:37:00Z,70.56,31.22
2026-03-28T12:38:00Z,72.26,25.81
2026-03-28T12:39:00Z,75.77,25.87
2026-03-28T12:40:00Z,75.93,25.13
2026-03-28T12:41:00Z,74.91,26.78
2026-03-28T12:42:00Z,75.29,27.10
2026-03-28T12:43:00Z,74.83,27.53
2026-03-28T12:44:00Z,76.99,24.11
2026-03-28T12:45:00Z,79.24,22.86
2026-03-28T12:46:00Z,76.57,23.78
2026-03-28T12:47:00Z,73.19,27.95
2026-03-28T12:48:00Z,73.93,27.99
2026-03-28T12:49:00Z,73.59,27.79
2026-03-28T12:50:00Z,72.48,29.72
2026-03-28T12:51:00Z,71.79,29.03
2026-03-28T12:52:00Z,69.74,33.26
2026-03-28T12:53:00Z,72.66,30.08
2026-03-28T12:54:00Z,75.58,24.84
2026-03-28T12:55:00Z,73.94,27.00
2026-03-28T12:56:00Z,74.78,26.15
2026-03-28T12:57:00Z,75.28,26.53
2026-03-28T12:58:00Z,73.96,27.60
2026-03-28T12:59:00Z,73.00,29.00
2026-03-28T13:00:00Z,73.91,27.61
2026-03-28T13:01:00Z,73.65,27.43
2026-03-28T13:02:00Z,76.50,25.38
2026-03-28T13:03:00Z,78.04,24.70
2026-03-28T13:04:00Z,74.57,25.96
2026-03-28T13:05:00Z,75.00,26.93
2026-03-28T13:06:00Z,74.88,27.00
2026-03-28T13:07:00Z,75.84,26.75
2026-03-28T13:08:00Z,78.69,22.85
2026-03-28T13:09:00Z,78.93,20.39
2026-03-28T13:10:00Z,77.17,22.43
2026-03-28T13:11:00Z,78.09,22.03
2026-03-28T13:12:00Z,78.43,23.26
2026-03-28T13:13:00Z,81.09,17.88
2026-03-28T13:14:00Z,83.13,16.27
2026-03-28T13:15:00Z,82.61,18.95
2026-03-28T13:16:00Z,83.35,16.33
2026-03-28T13:17:00Z,84.80,17.00
2026-03-28T13:18:00Z,83.65,17.00
2026-03-28T13:19:00Z,85.00,17.00
2026-03-28T13:20:00Z,84.77,16.95
2026-03-28T13:21:00Z,84.14,17.04
2026-03-28T13:22:00Z,83.08,17.75
2026-03-28T13:23:00Z,80.95,18.47
2026-03-28T13:24:00Z,86.48,14.65
2026-03-28T13:25:00Z,86.87,14.24
2026-03-28T13:26:00Z,85.45,14.28
2026-03-28T13:27:00Z,87.76,12.08
2026-03-28T13:28:00Z,91.02,9.36
2026-03-28T13:29:00Z,91.77,8.07
2026-03-28T13:30:00Z,86.59,14.04
2026-03-28T13:31:00Z,84.07,16.01
2026-03-28T13:32:00Z,87.46,14.10
2026-03-28T13:33:00Z,86.56,12.49
2026-03-28T13:34:00Z,89.45,13.11
2026-03-28T13:35:00Z,88.07,13.09
2026-03-28T13:36:00Z,87.37,14.45
2026-03-28T13:37:00Z,81.91,17.99
2026-03-28T13:38:00Z,77.06,24.66
2026-03-28T13:39:00Z,73.93,28.19
2026-03-28T13:40:00Z,73.62,25.97
2026-03-28T13:41:00Z,79.93,19.27
2026-03-28T13:42:00Z,73.99,28.04
2026-03-28T13:43:00Z,69.49,31.29
2026-03-28T13:44:00Z,69.46,31.38
2026-03-28T13:45:00Z,66.74,34.61
2026-03-28T13:46:00Z,64.50,37.72
2026-03-28T13:47:00Z,62.63,37.91
2026-03-28T13:48:00Z,63.13,37.09
2026-03-28T13:49:00Z,63.12,40.24
2026-03-28T13:50:00Z,62.42,37.81
2026-03-28T13:51:00Z,64.99,34.43
2026-03-28T13:52:00Z,66.00,34.43
2026-03-28T13:53:00Z,69.59,33.72
2026-03-28T13:54:00Z,68.85,33.55
2026-03-28T13:55:00Z,62.62,38.24
2026-03-28T13:56:00Z,59.11,42.15
2026-03-28T13:57:00Z,59.90,40.55
2026-03-28T13:58:00Z,63.71,37.23
2026-03-28T13:59:00Z,63.39,37.93
2026-03-28T14:00:00Z,59.79,42.78
2026-03-28T14:01:00Z,55.56,44.22
2026-03-28T14:02:00Z,55.96,44.37
2026-03-28T14:03:00Z,57.79,41.99
2026-03-28T14:04:00Z,57.91,44.50
2026-03-28T14:05:00Z,57.92,44.25
2026-03-28T14:06:00Z,58.12,44.64
2026-03-28T14:07:00Z,62.78,38.55
2026-03-28T14:08:00Z,64.86,35.35
2026-03-28T14:09:00Z,65.24,36.08
2026-03-28T14:10:00Z,63.63,38.02
2026-03-28T14:11:00Z,63.89,36.18
2026-03-28T14:12:00Z,57.80,42.71
2026-03-28T14:13:00Z,51.69,48.31
2026-03-28T14:14:00Z,46.12,57.77
2026-03-28T14:15:00Z,49.37,56.05
2026-03-28T14:16:00Z,33.94,68.64
2026-03-28T14:17:00Z,27.74,71.02
2026-03-28T14:18:00Z,23.29,75.73
2026-03-28T14:19:00Z,18.81,82.21
2026-03-28T14:20:00Z,15.65,84.02
2026-03-28T14:21:00Z,18.16,80.95
2026-03-28T14:22:00Z,24.12,76.40
2026-03-28T14:23:00Z,23.73,76.64
2026-03-28T14:24:00Z,24.40,77.71
2026-03-28T14:25:00Z,19.32,82.24
2026-03-28T14:26:00Z,15.42,84.24
2026-03-28T14:27:00Z,15.54,84.53
2026-03-28T14:28:00Z,13.38,87.49
2026-03-28T14:29:00Z,15.58,85.67
2026-03-28T14:30:00Z,18.66,79.95
2026-03-28T14:31:00Z,19.36,80.38
2026-03-28T14:32:00Z,16.74,84.05
2026-03-28T14:33:00Z,13.34,86.52
2026-03-28T14:34:00Z,9.32,91.57
2026-03-28T14:35:00Z,9.65,90.09
2026-03-28T14:36:00Z,11.23,88.82
2026-03-28T14:37:00Z,12.37,87.97
2026-03-28T14:38:00Z,15.59,87.05
2026-03-28T14:39:00Z,34.27,63.02
2026-03-28T14:40:00Z,44.67,53.42
2026-03-28T14:41:00Z,35.88,65.00
2026-03-28T14:42:00Z,18.59,81.30
2026-03-28T14:43:00Z,30.00,72.36
2026-03-28T14:44:00Z,11.17,90.80
2026-03-28T14:45:00Z,1.78,98.86
2026-03-28T14:46:00Z,1.00,99.00
2026-03-28T14:47:00Z,1.00,99.00
