# event_ticker=KXATPMATCH-26MAR29VALSVA
# final_score=6-1 6-4
# match_winner=Adolfo Daniel Vallejo
# fav_player=Adolfo Daniel Vallejo
# dog_player=Zachary Svajda
# kalshi_date=2026-03-29
timestamp,Adolfo Daniel Vallejo,Zachary Svajda
2026-03-30T15:02:00Z,60.00,41.00
2026-03-30T15:09:00Z,60.00,41.00
2026-03-30T15:11:00Z,60.00,41.00
2026-03-30T15:13:00Z,60.00,41.00
2026-03-30T15:15:00Z,61.00,41.00
2026-03-30T15:19:00Z,60.63,41.00
2026-03-30T15:22:00Z,60.63,41.00
2026-03-30T15:25:00Z,60.00,41.00
2026-03-30T15:26:00Z,61.00,41.00
2026-03-30T15:29:00Z,61.00,41.00
2026-03-30T15:30:00Z,61.00,41.00
2026-03-30T15:32:00Z,61.00,41.00
2026-03-30T15:33:00Z,60.00,41.00
2026-03-30T15:35:00Z,61.00,41.00
2026-03-30T15:39:00Z,61.00,41.00
2026-03-30T15:47:00Z,61.00,41.00
2026-03-30T15:49:00Z,61.00,41.00
2026-03-30T15:50:00Z,61.00,41.00
2026-03-30T15:51:00Z,61.00,41.00
2026-03-30T15:53:00Z,61.00,41.00
2026-03-30T15:54:00Z,61.00,41.00
2026-03-30T15:58:00Z,60.00,41.00
2026-03-30T15:59:00Z,60.00,41.00
2026-03-30T16:00:00Z,60.00,41.00
2026-03-30T16:03:00Z,60.00,41.00
2026-03-30T16:05:00Z,60.00,41.00
2026-03-30T16:07:00Z,60.00,41.00
2026-03-30T16:10:00Z,60.00,41.00
2026-03-30T16:11:00Z,60.00,41.00
2026-03-30T16:12:00Z,60.00,41.00
2026-03-30T16:13:00Z,60.00,41.00
2026-03-30T16:14:00Z,60.00,40.88
2026-03-30T16:16:00Z,60.00,40.88
2026-03-30T16:19:00Z,60.00,41.00
2026-03-30T16:20:00Z,60.00,41.00
2026-03-30T16:25:00Z,60.00,41.00
2026-03-30T16:27:00Z,60.00,41.00
2026-03-30T16:28:00Z,60.00,41.00
2026-03-30T16:30:00Z,60.00,41.00
2026-03-30T16:33:00Z,60.00,41.00
2026-03-30T16:34:00Z,60.00,41.00
2026-03-30T16:35:00Z,60.00,41.00
2026-03-30T16:39:00Z,60.00,41.00
2026-03-30T16:41:00Z,60.00,41.00
2026-03-30T16:42:00Z,60.70,41.00
2026-03-30T16:43:00Z,61.00,41.00
2026-03-30T16:44:00Z,61.00,41.00
2026-03-30T16:47:00Z,61.00,41.00
2026-03-30T16:49:00Z,60.98,40.66
2026-03-30T16:50:00Z,61.00,41.00
2026-03-30T16:51:00Z,61.00,41.00
2026-03-30T16:54:00Z,61.00,41.00
2026-03-30T16:55:00Z,62.00,41.00
2026-03-30T16:57:00Z,62.00,41.00
2026-03-30T16:58:00Z,62.00,41.00
2026-03-30T17:02:00Z,62.00,41.00
2026-03-30T17:07:00Z,62.00,41.00
2026-03-30T17:09:00Z,62.00,41.00
2026-03-30T17:10:00Z,62.00,40.00
2026-03-30T17:13:00Z,62.00,41.00
2026-03-30T17:16:00Z,62.00,41.00
2026-03-30T17:18:00Z,62.00,41.00
2026-03-30T17:19:00Z,61.11,41.00
2026-03-30T17:20:00Z,61.11,40.00
2026-03-30T17:23:00Z,61.11,41.00
2026-03-30T17:25:00Z,61.11,41.00
2026-03-30T17:28:00Z,61.86,41.00
2026-03-30T17:29:00Z,62.00,40.00
2026-03-30T17:32:00Z,62.00,40.00
2026-03-30T17:33:00Z,62.00,40.00
2026-03-30T17:36:00Z,62.00,40.00
2026-03-30T17:37:00Z,62.00,40.91
2026-03-30T17:38:00Z,62.00,41.00
2026-03-30T17:41:00Z,62.00,41.00
2026-03-30T17:42:00Z,62.00,41.00
2026-03-30T17:43:00Z,62.00,41.00
2026-03-30T17:44:00Z,62.00,41.00
2026-03-30T17:45:00Z,61.41,41.00
2026-03-30T17:46:00Z,61.41,40.00
2026-03-30T17:47:00Z,60.17,40.00
2026-03-30T17:48:00Z,62.00,40.00
2026-03-30T17:49:00Z,61.15,40.00
2026-03-30T17:51:00Z,62.00,40.00
2026-03-30T17:52:00Z,62.00,41.00
2026-03-30T17:53:00Z,62.00,41.00
2026-03-30T17:56:00Z,62.00,41.00
2026-03-30T17:59:00Z,62.00,41.00
2026-03-30T18:00:00Z,62.00,41.00
2026-03-30T18:03:00Z,62.00,40.00
2026-03-30T18:07:00Z,62.00,40.00
2026-03-30T18:10:00Z,62.00,40.00
2026-03-30T18:11:00Z,62.00,41.00
2026-03-30T18:12:00Z,62.00,41.00
2026-03-30T18:13:00Z,60.00,41.00
2026-03-30T18:16:00Z,60.00,41.00
2026-03-30T18:17:00Z,62.00,41.00
2026-03-30T18:18:00Z,62.00,41.00
2026-03-30T18:21:00Z,61.00,41.00
2026-03-30T18:23:00Z,61.00,41.00
2026-03-30T18:24:00Z,61.00,41.00
2026-03-30T18:25:00Z,61.00,41.00
2026-03-30T18:26:00Z,61.00,41.00
2026-03-30T18:28:00Z,61.00,41.00
2026-03-30T18:30:00Z,61.00,41.00
2026-03-30T18:32:00Z,61.00,41.00
2026-03-30T18:34:00Z,61.00,40.00
2026-03-30T18:35:00Z,61.00,41.00
2026-03-30T18:37:00Z,61.00,41.00
2026-03-30T18:38:00Z,61.00,41.00
2026-03-30T18:39:00Z,60.80,41.00
2026-03-30T18:40:00Z,61.00,40.40
2026-03-30T18:41:00Z,61.00,40.40
2026-03-30T18:42:00Z,61.00,40.94
2026-03-30T18:43:00Z,61.00,40.94
2026-03-30T18:44:00Z,62.00,41.00
2026-03-30T18:45:00Z,61.97,41.00
2026-03-30T18:46:00Z,60.00,41.00
2026-03-30T18:47:00Z,60.00,41.00
2026-03-30T18:48:00Z,62.00,41.00
2026-03-30T18:49:00Z,62.00,41.00
2026-03-30T18:50:00Z,61.98,41.00
2026-03-30T18:51:00Z,62.00,41.00
2026-03-30T18:52:00Z,62.00,41.00
2026-03-30T18:53:00Z,62.00,40.00
2026-03-30T18:54:00Z,62.00,41.00
2026-03-30T18:55:00Z,62.00,41.00
2026-03-30T18:56:00Z,62.00,41.00
2026-03-30T18:57:00Z,62.00,41.00
2026-03-30T18:58:00Z,62.00,41.00
2026-03-30T18:59:00Z,61.66,40.00
2026-03-30T19:00:00Z,61.00,40.00
2026-03-30T19:01:00Z,61.00,40.00
2026-03-30T19:02:00Z,61.00,40.00
2026-03-30T19:03:00Z,61.00,40.00
2026-03-30T19:04:00Z,60.96,40.00
2026-03-30T19:05:00Z,61.13,39.99
2026-03-30T19:06:00Z,62.00,39.93
2026-03-30T19:07:00Z,62.00,39.98
2026-03-30T19:08:00Z,62.00,40.00
2026-03-30T19:09:00Z,61.93,40.03
2026-03-30T19:10:00Z,63.81,38.65
2026-03-30T19:11:00Z,67.56,34.62
2026-03-30T19:12:00Z,68.66,32.92
2026-03-30T19:13:00Z,72.23,28.34
2026-03-30T19:14:00Z,72.07,30.18
2026-03-30T19:15:00Z,67.41,34.58
2026-03-30T19:16:00Z,62.67,38.63
2026-03-30T19:17:00Z,61.56,39.66
2026-03-30T19:18:00Z,64.70,35.83
2026-03-30T19:19:00Z,67.92,33.03
2026-03-30T19:20:00Z,68.00,33.00
2026-03-30T19:21:00Z,70.26,32.50
2026-03-30T19:22:00Z,73.49,28.90
2026-03-30T19:23:00Z,79.35,21.92
2026-03-30T19:24:00Z,77.75,23.25
2026-03-30T19:25:00Z,80.40,20.10
2026-03-30T19:26:00Z,83.27,15.71
2026-03-30T19:27:00Z,83.35,15.67
2026-03-30T19:28:00Z,84.29,15.81
2026-03-30T19:29:00Z,83.79,16.32
2026-03-30T19:30:00Z,83.79,17.34
2026-03-30T19:31:00Z,86.16,15.19
2026-03-30T19:32:00Z,87.93,10.05
2026-03-30T19:33:00Z,88.58,10.30
2026-03-30T19:34:00Z,90.86,10.73
2026-03-30T19:35:00Z,90.84,10.00
2026-03-30T19:36:00Z,90.55,10.00
2026-03-30T19:37:00Z,90.91,9.96
2026-03-30T19:38:00Z,88.81,11.78
2026-03-30T19:39:00Z,87.46,12.95
2026-03-30T19:40:00Z,88.30,12.88
2026-03-30T19:41:00Z,89.86,11.77
2026-03-30T19:42:00Z,89.00,11.99
2026-03-30T19:43:00Z,91.54,9.90
2026-03-30T19:44:00Z,93.01,9.11
2026-03-30T19:45:00Z,95.40,4.77
2026-03-30T19:46:00Z,96.60,5.00
2026-03-30T19:47:00Z,96.73,3.79
2026-03-30T19:48:00Z,92.76,8.68
2026-03-30T19:49:00Z,89.77,10.62
2026-03-30T19:50:00Z,85.06,14.05
2026-03-30T19:51:00Z,83.96,16.88
2026-03-30T19:52:00Z,84.00,16.98
2026-03-30T19:53:00Z,80.84,18.39
2026-03-30T19:54:00Z,80.60,22.43
2026-03-30T19:55:00Z,83.23,16.77
2026-03-30T19:56:00Z,85.72,16.78
2026-03-30T19:57:00Z,88.08,12.75
2026-03-30T19:58:00Z,92.36,8.70
2026-03-30T19:59:00Z,89.41,11.84
2026-03-30T20:00:00Z,93.81,11.24
2026-03-30T20:01:00Z,95.11,4.71
2026-03-30T20:02:00Z,95.95,4.57
2026-03-30T20:03:00Z,96.15,4.25
2026-03-30T20:04:00Z,95.55,4.47
2026-03-30T20:05:00Z,95.44,3.97
2026-03-30T20:06:00Z,97.60,2.20
2026-03-30T20:07:00Z,96.66,3.95
2026-03-30T20:08:00Z,96.32,3.75
2026-03-30T20:09:00Z,97.43,1.30
2026-03-30T20:10:00Z,98.52,1.95
2026-03-30T20:11:00Z,99.00,1.00
2026-03-30T20:12:00Z,99.00,1.00
2026-03-30T20:13:00Z,99.00,1.00
