# event_ticker=KXATPMATCH-26FEB08MEDHUM
# final_score=7-6(4) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Ugo Humbert
# fav_player=Daniil Medvedev
# dog_player=Ugo Humbert
# kalshi_date=2026-02-08
timestamp,Daniil Medvedev,Ugo Humbert
2026-02-09T05:21:00Z,66.00,37.00
2026-02-09T05:23:00Z,66.00,35.00
2026-02-09T05:24:00Z,66.00,35.00
2026-02-09T05:25:00Z,66.00,35.00
2026-02-09T05:26:00Z,66.00,35.00
2026-02-09T05:27:00Z,66.00,35.00
2026-02-09T05:28:00Z,66.00,35.00
2026-02-09T05:29:00Z,66.00,35.77
2026-02-09T05:33:00Z,65.00,35.77
2026-02-09T05:34:00Z,65.00,35.77
2026-02-09T05:35:00Z,65.00,36.00
2026-02-09T05:36:00Z,65.00,36.00
2026-02-09T05:37:00Z,65.00,36.00
2026-02-09T05:40:00Z,64.36,36.00
2026-02-09T05:41:00Z,65.00,36.00
2026-02-09T05:45:00Z,65.00,36.00
2026-02-09T05:48:00Z,65.00,36.00
2026-02-09T05:52:00Z,65.00,36.00
2026-02-09T05:55:00Z,65.00,36.00
2026-02-09T05:57:00Z,65.00,36.00
2026-02-09T06:00:00Z,65.00,36.00
2026-02-09T06:01:00Z,65.00,36.00
2026-02-09T06:02:00Z,65.00,36.00
2026-02-09T06:03:00Z,65.00,36.00
2026-02-09T06:04:00Z,65.00,36.00
2026-02-09T06:06:00Z,65.00,36.00
2026-02-09T06:07:00Z,65.00,36.00
2026-02-09T06:10:00Z,65.00,35.00
2026-02-09T06:13:00Z,65.00,35.00
2026-02-09T06:14:00Z,65.00,36.00
2026-02-09T06:18:00Z,65.00,36.00
2026-02-09T06:21:00Z,65.00,36.00
2026-02-09T06:22:00Z,65.00,36.00
2026-02-09T06:23:00Z,65.00,36.00
2026-02-09T06:24:00Z,65.00,36.00
2026-02-09T06:26:00Z,65.00,36.00
2026-02-09T06:27:00Z,65.00,36.01
2026-02-09T06:28:00Z,65.00,36.01
2026-02-09T06:29:00Z,65.00,36.01
2026-02-09T06:30:00Z,65.00,37.00
2026-02-09T06:31:00Z,65.00,37.00
2026-02-09T06:32:00Z,65.00,37.00
2026-02-09T06:34:00Z,65.00,37.00
2026-02-09T06:35:00Z,65.00,37.00
2026-02-09T06:36:00Z,65.00,37.00
2026-02-09T06:40:00Z,65.00,37.00
2026-02-09T06:44:00Z,65.00,37.00
2026-02-09T06:49:00Z,65.00,37.00
2026-02-09T06:52:00Z,65.00,37.00
2026-02-09T06:56:00Z,65.00,37.00
2026-02-09T06:58:00Z,65.00,37.00
2026-02-09T07:00:00Z,65.00,37.00
2026-02-09T07:05:00Z,65.00,37.00
2026-02-09T07:07:00Z,65.00,37.00
2026-02-09T07:09:00Z,65.00,37.00
2026-02-09T07:11:00Z,65.00,37.00
2026-02-09T07:12:00Z,65.00,37.00
2026-02-09T07:13:00Z,65.00,37.00
2026-02-09T07:15:00Z,65.00,37.00
2026-02-09T07:16:00Z,65.00,37.00
2026-02-09T07:19:00Z,65.00,37.00
2026-02-09T07:20:00Z,65.00,37.00
2026-02-09T07:28:00Z,65.00,37.00
2026-02-09T07:40:00Z,65.00,37.00
2026-02-09T07:43:00Z,65.00,37.00
2026-02-09T07:44:00Z,64.11,37.00
2026-02-09T07:46:00Z,65.00,37.00
2026-02-09T07:47:00Z,65.00,37.00
2026-02-09T07:48:00Z,65.00,37.00
2026-02-09T07:49:00Z,65.00,36.00
2026-02-09T07:50:00Z,65.00,36.00
2026-02-09T07:51:00Z,65.00,36.00
2026-02-09T07:52:00Z,65.00,36.00
2026-02-09T07:54:00Z,65.00,36.00
2026-02-09T07:56:00Z,65.00,36.00
2026-02-09T07:57:00Z,65.00,36.00
2026-02-09T07:58:00Z,65.00,36.00
2026-02-09T08:00:00Z,65.00,36.00
2026-02-09T08:02:00Z,65.00,36.00
2026-02-09T08:04:00Z,65.00,36.00
2026-02-09T08:05:00Z,65.00,36.00
2026-02-09T08:06:00Z,65.00,36.00
2026-02-09T08:07:00Z,65.00,36.00
2026-02-09T08:08:00Z,65.00,36.00
2026-02-09T08:09:00Z,65.00,36.00
2026-02-09T08:13:00Z,65.00,36.00
2026-02-09T08:15:00Z,65.00,36.00
2026-02-09T08:16:00Z,65.00,36.00
2026-02-09T08:17:00Z,65.00,36.00
2026-02-09T08:18:00Z,65.00,36.00
2026-02-09T08:20:00Z,65.00,36.00
2026-02-09T08:23:00Z,65.00,36.00
2026-02-09T08:24:00Z,65.00,36.00
2026-02-09T08:27:00Z,65.00,36.00
2026-02-09T08:31:00Z,65.00,36.00
2026-02-09T08:32:00Z,66.00,36.00
2026-02-09T08:33:00Z,65.00,36.00
2026-02-09T08:34:00Z,65.00,36.00
2026-02-09T08:35:00Z,65.00,36.00
2026-02-09T08:42:00Z,65.00,36.00
2026-02-09T08:43:00Z,65.00,36.00
2026-02-09T08:45:00Z,65.00,36.00
2026-02-09T08:51:00Z,64.00,36.00
2026-02-09T08:53:00Z,65.00,36.00
2026-02-09T08:54:00Z,65.00,36.00
2026-02-09T08:55:00Z,65.00,36.00
2026-02-09T08:56:00Z,65.00,36.00
2026-02-09T08:57:00Z,65.00,36.00
2026-02-09T08:59:00Z,65.00,36.00
2026-02-09T09:06:00Z,64.82,36.00
2026-02-09T09:09:00Z,65.00,36.00
2026-02-09T09:10:00Z,65.00,36.00
2026-02-09T09:11:00Z,65.00,36.00
2026-02-09T09:14:00Z,65.00,36.00
2026-02-09T09:15:00Z,65.00,36.00
2026-02-09T09:19:00Z,65.00,36.00
2026-02-09T09:21:00Z,65.00,36.00
2026-02-09T09:23:00Z,65.00,36.00
2026-02-09T09:41:00Z,65.00,36.00
2026-02-09T09:45:00Z,65.00,36.00
2026-02-09T09:48:00Z,65.00,36.00
2026-02-09T09:49:00Z,65.00,36.00
2026-02-09T09:57:00Z,65.00,36.00
2026-02-09T10:01:00Z,65.00,36.00
2026-02-09T10:07:00Z,65.00,36.00
2026-02-09T10:09:00Z,65.00,36.00
2026-02-09T10:18:00Z,65.00,36.00
2026-02-09T10:19:00Z,65.00,36.00
2026-02-09T10:24:00Z,65.00,36.00
2026-02-09T10:37:00Z,65.00,36.00
2026-02-09T10:38:00Z,65.00,36.00
2026-02-09T10:39:00Z,65.00,36.00
2026-02-09T10:44:00Z,65.00,36.00
2026-02-09T10:49:00Z,66.00,36.00
2026-02-09T10:50:00Z,66.00,36.00
2026-02-09T10:56:00Z,66.00,36.00
2026-02-09T11:05:00Z,66.00,36.00
2026-02-09T11:07:00Z,66.00,36.00
2026-02-09T11:18:00Z,66.00,36.00
2026-02-09T11:24:00Z,66.00,36.00
2026-02-09T11:26:00Z,66.00,36.00
2026-02-09T11:28:00Z,66.00,36.00
2026-02-09T11:30:00Z,66.00,36.00
2026-02-09T11:31:00Z,66.00,36.00
2026-02-09T11:32:00Z,66.00,36.00
2026-02-09T11:34:00Z,66.00,36.00
2026-02-09T11:35:00Z,66.00,36.00
2026-02-09T11:36:00Z,66.00,36.00
2026-02-09T11:44:00Z,66.00,36.00
2026-02-09T11:47:00Z,66.00,36.00
2026-02-09T11:48:00Z,66.00,36.00
2026-02-09T11:50:00Z,66.00,36.00
2026-02-09T11:51:00Z,66.00,36.00
2026-02-09T11:52:00Z,66.00,36.00
2026-02-09T11:54:00Z,66.00,36.00
2026-02-09T11:56:00Z,66.00,36.00
2026-02-09T11:57:00Z,66.00,36.00
2026-02-09T11:58:00Z,66.00,36.00
2026-02-09T11:59:00Z,66.00,36.00
2026-02-09T12:00:00Z,66.00,36.00
2026-02-09T12:01:00Z,66.00,36.00
2026-02-09T12:03:00Z,66.00,34.07
2026-02-09T12:04:00Z,66.00,35.00
2026-02-09T12:05:00Z,66.00,35.00
2026-02-09T12:11:00Z,66.00,34.00
2026-02-09T12:14:00Z,66.00,34.39
2026-02-09T12:15:00Z,66.00,35.00
2026-02-09T12:17:00Z,66.00,35.00
2026-02-09T12:19:00Z,66.00,35.00
2026-02-09T12:22:00Z,66.00,35.00
2026-02-09T12:24:00Z,65.97,35.00
2026-02-09T12:26:00Z,66.00,35.00
2026-02-09T12:28:00Z,66.00,35.00
2026-02-09T12:33:00Z,66.00,35.00
2026-02-09T12:34:00Z,66.00,35.00
2026-02-09T12:38:00Z,66.00,35.00
2026-02-09T12:39:00Z,66.00,35.00
2026-02-09T12:40:00Z,66.00,35.00
2026-02-09T12:41:00Z,66.00,35.00
2026-02-09T12:42:00Z,66.00,35.00
2026-02-09T12:43:00Z,66.00,35.00
2026-02-09T12:44:00Z,66.00,35.00
2026-02-09T12:46:00Z,66.00,35.00
2026-02-09T12:48:00Z,66.00,35.00
2026-02-09T12:49:00Z,66.00,35.00
2026-02-09T12:50:00Z,66.00,35.00
2026-02-09T12:51:00Z,66.00,35.00
2026-02-09T12:52:00Z,66.00,35.00
2026-02-09T12:53:00Z,67.00,35.00
2026-02-09T12:54:00Z,67.00,35.00
2026-02-09T12:55:00Z,67.00,35.00
2026-02-09T12:56:00Z,67.00,35.00
2026-02-09T12:57:00Z,67.00,35.00
2026-02-09T12:59:00Z,67.00,35.00
2026-02-09T13:01:00Z,67.00,35.00
2026-02-09T13:02:00Z,66.00,35.00
2026-02-09T13:03:00Z,66.00,35.00
2026-02-09T13:04:00Z,66.00,35.00
2026-02-09T13:05:00Z,66.00,35.00
2026-02-09T13:06:00Z,65.30,35.00
2026-02-09T13:07:00Z,65.30,34.00
2026-02-09T13:08:00Z,66.00,34.00
2026-02-09T13:09:00Z,66.00,34.00
2026-02-09T13:10:00Z,66.00,34.00
2026-02-09T13:12:00Z,66.00,34.00
2026-02-09T13:13:00Z,66.00,34.00
2026-02-09T13:14:00Z,66.96,34.00
2026-02-09T13:15:00Z,67.00,34.00
2026-02-09T13:16:00Z,67.00,33.88
2026-02-09T13:17:00Z,67.00,34.00
2026-02-09T13:18:00Z,67.00,34.00
2026-02-09T13:19:00Z,67.00,34.00
2026-02-09T13:20:00Z,67.55,34.00
2026-02-09T13:21:00Z,67.51,34.00
2026-02-09T13:22:00Z,68.00,34.00
2026-02-09T13:23:00Z,68.00,33.00
2026-02-09T13:24:00Z,68.00,33.00
2026-02-09T13:25:00Z,68.00,33.00
2026-02-09T13:26:00Z,68.00,33.00
2026-02-09T13:27:00Z,68.00,33.00
2026-02-09T13:28:00Z,69.09,33.00
2026-02-09T13:29:00Z,70.03,32.00
2026-02-09T13:30:00Z,71.00,32.00
2026-02-09T13:31:00Z,71.00,31.74
2026-02-09T13:32:00Z,71.00,31.00
2026-02-09T13:33:00Z,71.00,32.00
2026-02-09T13:34:00Z,71.59,32.00
2026-02-09T13:35:00Z,70.00,32.00
2026-02-09T13:36:00Z,71.73,32.00
2026-02-09T13:37:00Z,70.00,32.00
2026-02-09T13:38:00Z,70.00,32.00
2026-02-09T13:39:00Z,70.00,31.00
2026-02-09T13:40:00Z,70.00,31.00
2026-02-09T13:41:00Z,70.00,32.00
2026-02-09T13:42:00Z,70.00,32.00
2026-02-09T13:43:00Z,70.00,32.00
2026-02-09T13:44:00Z,70.00,32.00
2026-02-09T13:45:00Z,70.00,32.00
2026-02-09T13:46:00Z,70.00,31.93
2026-02-09T13:47:00Z,70.00,32.00
2026-02-09T13:48:00Z,69.99,32.00
2026-02-09T13:49:00Z,69.70,32.00
2026-02-09T13:50:00Z,69.32,31.00
2026-02-09T13:51:00Z,69.99,32.00
2026-02-09T13:52:00Z,70.00,32.00
2026-02-09T13:53:00Z,69.80,32.03
2026-02-09T13:54:00Z,70.00,32.00
2026-02-09T13:55:00Z,69.09,32.00
2026-02-09T13:56:00Z,70.00,32.00
2026-02-09T13:57:00Z,70.00,32.00
2026-02-09T13:58:00Z,70.00,32.00
2026-02-09T13:59:00Z,69.00,32.96
2026-02-09T14:00:00Z,69.00,32.96
2026-02-09T14:01:00Z,70.00,32.00
2026-02-09T14:02:00Z,69.45,32.00
2026-02-09T14:03:00Z,68.84,32.00
2026-02-09T14:04:00Z,67.01,33.00
2026-02-09T14:05:00Z,69.00,34.00
2026-02-09T14:06:00Z,68.33,34.00
2026-02-09T14:07:00Z,68.03,34.00
2026-02-09T14:08:00Z,68.00,34.00
2026-02-09T14:09:00Z,68.10,34.00
2026-02-09T14:10:00Z,68.71,34.00
2026-02-09T14:11:00Z,66.03,34.00
2026-02-09T14:12:00Z,66.51,34.00
2026-02-09T14:13:00Z,68.41,33.17
2026-02-09T14:14:00Z,69.00,33.00
2026-02-09T14:15:00Z,69.00,33.00
2026-02-09T14:16:00Z,69.07,33.00
2026-02-09T14:17:00Z,69.99,33.00
2026-02-09T14:18:00Z,69.21,33.00
2026-02-09T14:19:00Z,70.00,33.20
2026-02-09T14:20:00Z,70.00,33.99
2026-02-09T14:21:00Z,70.00,34.00
2026-02-09T14:22:00Z,69.64,34.00
2026-02-09T14:23:00Z,70.00,34.00
2026-02-09T14:24:00Z,70.00,34.00
2026-02-09T14:25:00Z,71.00,34.00
2026-02-09T14:26:00Z,70.52,31.42
2026-02-09T14:27:00Z,70.00,32.16
2026-02-09T14:28:00Z,68.77,32.93
2026-02-09T14:29:00Z,66.05,36.40
2026-02-09T14:30:00Z,64.80,37.15
2026-02-09T14:31:00Z,65.83,37.35
2026-02-09T14:32:00Z,65.63,35.68
2026-02-09T14:33:00Z,65.02,36.31
2026-02-09T14:34:00Z,64.12,37.47
2026-02-09T14:35:00Z,61.96,39.91
2026-02-09T14:36:00Z,61.71,39.22
2026-02-09T14:37:00Z,62.50,39.57
2026-02-09T14:38:00Z,63.11,38.56
2026-02-09T14:39:00Z,62.77,38.98
2026-02-09T14:40:00Z,62.49,39.24
2026-02-09T14:41:00Z,61.29,40.66
2026-02-09T14:42:00Z,59.98,41.89
2026-02-09T14:43:00Z,58.50,44.43
2026-02-09T14:44:00Z,59.52,45.05
2026-02-09T14:45:00Z,63.61,42.20
2026-02-09T14:46:00Z,62.70,38.60
2026-02-09T14:47:00Z,66.03,36.32
2026-02-09T14:48:00Z,69.84,31.96
2026-02-09T14:49:00Z,67.48,34.55
2026-02-09T14:50:00Z,68.96,36.15
2026-02-09T14:51:00Z,64.16,40.00
2026-02-09T14:52:00Z,59.96,41.40
2026-02-09T14:53:00Z,59.70,42.30
2026-02-09T14:54:00Z,58.91,44.25
2026-02-09T14:55:00Z,59.55,41.22
2026-02-09T14:56:00Z,61.80,40.22
2026-02-09T14:57:00Z,61.83,41.72
2026-02-09T14:58:00Z,59.19,43.78
2026-02-09T14:59:00Z,58.87,43.86
2026-02-09T15:00:00Z,56.55,44.95
2026-02-09T15:01:00Z,56.75,44.37
2026-02-09T15:02:00Z,51.32,48.92
2026-02-09T15:03:00Z,52.65,47.94
2026-02-09T15:04:00Z,59.64,40.90
2026-02-09T15:05:00Z,59.25,41.84
2026-02-09T15:06:00Z,65.10,34.46
2026-02-09T15:07:00Z,59.89,41.78
2026-02-09T15:08:00Z,57.00,44.00
2026-02-09T15:09:00Z,56.82,45.56
2026-02-09T15:10:00Z,56.25,45.56
2026-02-09T15:11:00Z,61.54,38.93
2026-02-09T15:12:00Z,58.03,39.33
2026-02-09T15:13:00Z,46.95,52.36
2026-02-09T15:14:00Z,45.96,54.39
2026-02-09T15:15:00Z,44.76,55.29
2026-02-09T15:16:00Z,48.12,51.55
2026-02-09T15:17:00Z,47.54,49.18
2026-02-09T15:18:00Z,41.50,57.24
2026-02-09T15:19:00Z,37.49,59.84
2026-02-09T15:20:00Z,36.77,62.51
2026-02-09T15:21:00Z,37.00,62.05
2026-02-09T15:22:00Z,36.97,62.96
2026-02-09T15:23:00Z,37.14,63.53
2026-02-09T15:24:00Z,36.34,63.17
2026-02-09T15:25:00Z,35.56,64.85
2026-02-09T15:26:00Z,30.94,74.90
2026-02-09T15:27:00Z,40.92,59.81
2026-02-09T15:28:00Z,42.28,60.50
2026-02-09T15:29:00Z,49.29,53.50
2026-02-09T15:30:00Z,49.02,50.05
2026-02-09T15:31:00Z,56.33,45.60
2026-02-09T15:32:00Z,59.35,39.93
2026-02-09T15:33:00Z,64.03,36.60
2026-02-09T15:34:00Z,63.89,37.41
2026-02-09T15:35:00Z,63.04,37.92
2026-02-09T15:36:00Z,59.47,43.07
2026-02-09T15:37:00Z,60.72,40.43
2026-02-09T15:38:00Z,63.22,38.54
2026-02-09T15:39:00Z,62.30,38.83
2026-02-09T15:40:00Z,63.36,38.71
2026-02-09T15:41:00Z,66.07,37.03
2026-02-09T15:42:00Z,68.59,34.23
2026-02-09T15:43:00Z,68.66,34.72
2026-02-09T15:44:00Z,67.97,33.93
2026-02-09T15:45:00Z,67.38,35.64
2026-02-09T15:46:00Z,66.64,33.74
2026-02-09T15:47:00Z,65.50,36.55
2026-02-09T15:48:00Z,66.50,36.00
2026-02-09T15:49:00Z,66.91,34.11
2026-02-09T15:50:00Z,66.93,35.00
2026-02-09T15:51:00Z,67.35,31.88
2026-02-09T15:52:00Z,68.77,35.19
2026-02-09T15:53:00Z,66.13,36.30
2026-02-09T15:54:00Z,65.38,36.30
2026-02-09T15:55:00Z,63.90,38.38
2026-02-09T15:56:00Z,65.33,36.05
2026-02-09T15:57:00Z,64.51,35.78
2026-02-09T15:58:00Z,67.07,35.22
2026-02-09T15:59:00Z,67.92,34.81
2026-02-09T16:00:00Z,69.92,29.99
2026-02-09T16:01:00Z,76.53,25.07
2026-02-09T16:02:00Z,74.57,23.88
2026-02-09T16:03:00Z,76.61,27.99
2026-02-09T16:04:00Z,80.98,23.56
2026-02-09T16:05:00Z,76.69,25.33
2026-02-09T16:06:00Z,76.41,27.07
2026-02-09T16:07:00Z,76.08,27.31
2026-02-09T16:08:00Z,74.97,27.48
2026-02-09T16:09:00Z,64.62,35.62
2026-02-09T16:10:00Z,62.70,36.86
2026-02-09T16:11:00Z,66.34,36.35
2026-02-09T16:12:00Z,66.90,33.85
2026-02-09T16:13:00Z,60.98,38.92
2026-02-09T16:14:00Z,66.40,34.79
2026-02-09T16:15:00Z,76.35,31.42
2026-02-09T16:16:00Z,87.74,15.77
2026-02-09T16:17:00Z,81.50,16.99
2026-02-09T16:18:00Z,73.77,26.99
2026-02-09T16:19:00Z,66.09,34.35
2026-02-09T16:20:00Z,66.45,35.48
2026-02-09T16:21:00Z,65.64,36.18
2026-02-09T16:22:00Z,62.89,39.48
2026-02-09T16:23:00Z,49.56,64.35
2026-02-09T16:24:00Z,25.78,75.48
2026-02-09T16:25:00Z,21.84,79.08
2026-02-09T16:26:00Z,16.54,83.04
2026-02-09T16:27:00Z,18.24,82.08
2026-02-09T16:28:00Z,16.48,83.84
2026-02-09T16:29:00Z,16.34,83.51
2026-02-09T16:30:00Z,17.40,83.80
2026-02-09T16:31:00Z,18.16,82.21
2026-02-09T16:32:00Z,18.20,81.33
2026-02-09T16:33:00Z,27.29,75.00
2026-02-09T16:34:00Z,44.94,53.18
2026-02-09T16:35:00Z,49.94,52.93
2026-02-09T16:36:00Z,38.81,62.59
2026-02-09T16:37:00Z,20.73,81.76
2026-02-09T16:38:00Z,22.95,76.43
2026-02-09T16:39:00Z,20.92,78.82
2026-02-09T16:40:00Z,13.54,86.03
2026-02-09T16:41:00Z,12.86,87.94
2026-02-09T16:42:00Z,13.97,87.14
2026-02-09T16:43:00Z,11.16,89.66
2026-02-09T16:44:00Z,11.15,89.42
2026-02-09T16:45:00Z,10.30,91.13
2026-02-09T16:46:00Z,11.68,87.39
2026-02-09T16:47:00Z,17.55,81.63
2026-02-09T16:48:00Z,10.41,88.14
2026-02-09T16:49:00Z,9.65,92.01
2026-02-09T16:50:00Z,1.27,98.88
2026-02-09T16:51:00Z,1.00,99.00
2026-02-09T16:52:00Z,1.00,99.00
2026-02-09T16:53:00Z,1.00,99.00
