# event_ticker=KXATPMATCH-25NOV05MULETC
# final_score=6-7(2) 7-6(4) 7-6(3)
# score_resolution=6-7 7-6 7-6
# match_winner=Alexandre Muller
# fav_player=Alexandre Muller
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2025-11-05
timestamp,Alexandre Muller,Tomas Martin Etcheverry
2025-11-05T07:06:00Z,46.00,55.00
2025-11-05T07:07:00Z,46.00,55.00
2025-11-05T07:08:00Z,46.00,55.00
2025-11-05T07:09:00Z,46.00,55.00
2025-11-05T07:10:00Z,46.00,55.00
2025-11-05T07:14:00Z,47.00,55.00
2025-11-05T07:17:00Z,47.00,55.00
2025-11-05T07:18:00Z,47.00,55.00
2025-11-05T07:20:00Z,47.00,55.00
2025-11-05T07:21:00Z,47.00,55.00
2025-11-05T07:24:00Z,47.00,55.00
2025-11-05T07:25:00Z,47.00,55.00
2025-11-05T07:27:00Z,47.00,55.00
2025-11-05T07:28:00Z,47.00,55.00
2025-11-05T07:34:00Z,47.00,55.00
2025-11-05T07:38:00Z,47.00,55.00
2025-11-05T07:39:00Z,47.00,55.00
2025-11-05T07:40:00Z,47.00,55.00
2025-11-05T07:41:00Z,47.00,55.00
2025-11-05T07:42:00Z,46.00,55.00
2025-11-05T07:45:00Z,46.00,55.00
2025-11-05T07:46:00Z,46.00,55.00
2025-11-05T07:49:00Z,46.00,55.00
2025-11-05T07:53:00Z,46.00,55.00
2025-11-05T07:55:00Z,46.00,55.00
2025-11-05T07:57:00Z,46.00,55.00
2025-11-05T08:00:00Z,46.00,55.00
2025-11-05T08:07:00Z,46.00,55.00
2025-11-05T08:08:00Z,46.00,55.00
2025-11-05T08:19:00Z,46.00,55.00
2025-11-05T08:21:00Z,46.00,55.00
2025-11-05T08:24:00Z,46.00,55.00
2025-11-05T08:28:00Z,46.00,55.00
2025-11-05T08:31:00Z,46.00,55.00
2025-11-05T08:36:00Z,46.00,55.00
2025-11-05T08:40:00Z,46.00,55.00
2025-11-05T08:41:00Z,46.00,55.00
2025-11-05T08:42:00Z,46.00,55.00
2025-11-05T08:47:00Z,46.00,55.00
2025-11-05T08:48:00Z,46.00,55.00
2025-11-05T08:49:00Z,46.00,55.00
2025-11-05T08:51:00Z,46.00,55.00
2025-11-05T09:00:00Z,46.00,55.00
2025-11-05T09:01:00Z,46.00,55.00
2025-11-05T09:02:00Z,46.00,55.00
2025-11-05T09:03:00Z,46.00,55.00
2025-11-05T09:05:00Z,46.00,55.00
2025-11-05T09:08:00Z,46.00,55.00
2025-11-05T09:13:00Z,46.00,56.11
2025-11-05T09:19:00Z,46.00,56.00
2025-11-05T09:21:00Z,46.00,56.00
2025-11-05T09:23:00Z,46.00,56.00
2025-11-05T09:29:00Z,45.00,56.00
2025-11-05T09:31:00Z,45.00,57.00
2025-11-05T09:35:00Z,45.00,57.00
2025-11-05T09:39:00Z,45.00,57.00
2025-11-05T09:41:00Z,45.00,57.00
2025-11-05T09:54:00Z,45.00,57.00
2025-11-05T09:55:00Z,45.00,57.00
2025-11-05T09:58:00Z,44.00,57.00
2025-11-05T10:00:00Z,45.00,57.00
2025-11-05T10:05:00Z,45.00,57.00
2025-11-05T10:06:00Z,45.00,57.00
2025-11-05T10:29:00Z,45.00,57.00
2025-11-05T10:31:00Z,45.00,57.00
2025-11-05T10:33:00Z,45.00,57.00
2025-11-05T10:34:00Z,45.00,57.00
2025-11-05T10:42:00Z,45.00,57.00
2025-11-05T10:46:00Z,45.00,57.00
2025-11-05T10:47:00Z,45.00,57.00
2025-11-05T10:51:00Z,44.00,57.00
2025-11-05T11:01:00Z,44.00,57.00
2025-11-05T11:03:00Z,44.00,57.00
2025-11-05T11:04:00Z,44.00,58.00
2025-11-05T11:08:00Z,44.00,58.00
2025-11-05T11:09:00Z,44.00,58.00
2025-11-05T11:10:00Z,44.00,58.00
2025-11-05T11:12:00Z,44.00,58.00
2025-11-05T11:15:00Z,44.00,58.00
2025-11-05T11:17:00Z,43.99,58.00
2025-11-05T11:25:00Z,43.00,58.00
2025-11-05T11:27:00Z,44.00,58.00
2025-11-05T11:30:00Z,44.00,58.00
2025-11-05T11:31:00Z,44.00,58.00
2025-11-05T11:33:00Z,44.00,58.00
2025-11-05T11:35:00Z,44.00,58.00
2025-11-05T11:36:00Z,44.00,57.00
2025-11-05T11:44:00Z,44.00,58.00
2025-11-05T11:46:00Z,43.00,58.00
2025-11-05T11:51:00Z,43.00,58.00
2025-11-05T11:52:00Z,43.00,58.00
2025-11-05T11:53:00Z,43.00,58.00
2025-11-05T11:54:00Z,43.00,58.00
2025-11-05T11:55:00Z,43.00,58.00
2025-11-05T11:57:00Z,43.00,58.00
2025-11-05T11:58:00Z,43.00,58.00
2025-11-05T11:59:00Z,43.00,58.00
2025-11-05T12:00:00Z,43.00,58.00
2025-11-05T12:02:00Z,43.00,58.00
2025-11-05T12:03:00Z,43.00,58.00
2025-11-05T12:04:00Z,43.00,58.00
2025-11-05T12:08:00Z,43.00,58.00
2025-11-05T12:09:00Z,43.00,58.00
2025-11-05T12:12:00Z,43.00,58.00
2025-11-05T12:13:00Z,43.00,58.00
2025-11-05T12:14:00Z,43.00,58.00
2025-11-05T12:15:00Z,43.00,58.00
2025-11-05T12:16:00Z,43.00,58.00
2025-11-05T12:18:00Z,43.00,58.00
2025-11-05T12:20:00Z,43.00,58.70
2025-11-05T12:21:00Z,42.00,58.70
2025-11-05T12:22:00Z,43.00,58.70
2025-11-05T12:24:00Z,43.00,58.70
2025-11-05T12:26:00Z,43.00,58.70
2025-11-05T12:30:00Z,43.00,58.70
2025-11-05T12:32:00Z,43.00,59.00
2025-11-05T12:35:00Z,43.00,59.00
2025-11-05T12:36:00Z,43.00,59.00
2025-11-05T12:37:00Z,43.00,59.00
2025-11-05T12:39:00Z,43.00,59.00
2025-11-05T12:43:00Z,43.00,59.00
2025-11-05T12:45:00Z,43.00,59.00
2025-11-05T12:46:00Z,43.00,59.00
2025-11-05T12:49:00Z,43.00,59.00
2025-11-05T12:52:00Z,43.00,59.00
2025-11-05T12:53:00Z,43.00,59.00
2025-11-05T12:54:00Z,43.00,59.00
2025-11-05T12:55:00Z,43.00,59.00
2025-11-05T12:57:00Z,43.00,59.00
2025-11-05T12:58:00Z,43.00,59.00
2025-11-05T13:01:00Z,43.00,59.00
2025-11-05T13:03:00Z,43.00,59.00
2025-11-05T13:04:00Z,43.00,59.00
2025-11-05T13:06:00Z,43.00,59.00
2025-11-05T13:07:00Z,41.26,59.00
2025-11-05T13:09:00Z,41.00,59.00
2025-11-05T13:10:00Z,41.00,60.00
2025-11-05T13:12:00Z,41.00,60.00
2025-11-05T13:13:00Z,41.24,60.00
2025-11-05T13:14:00Z,41.24,58.59
2025-11-05T13:16:00Z,41.24,59.00
2025-11-05T13:17:00Z,41.00,59.00
2025-11-05T13:19:00Z,42.00,59.00
2025-11-05T13:20:00Z,42.00,59.00
2025-11-05T13:21:00Z,42.00,59.00
2025-11-05T13:22:00Z,42.00,59.00
2025-11-05T13:23:00Z,42.00,59.00
2025-11-05T13:24:00Z,42.00,59.00
2025-11-05T13:25:00Z,42.00,59.00
2025-11-05T13:26:00Z,42.00,59.00
2025-11-05T13:27:00Z,42.00,59.00
2025-11-05T13:28:00Z,42.00,59.00
2025-11-05T13:29:00Z,42.26,59.00
2025-11-05T13:32:00Z,42.26,59.00
2025-11-05T13:34:00Z,42.26,59.00
2025-11-05T13:35:00Z,42.46,59.00
2025-11-05T13:36:00Z,43.00,59.00
2025-11-05T13:37:00Z,42.00,59.00
2025-11-05T13:39:00Z,42.00,59.00
2025-11-05T13:41:00Z,42.00,59.00
2025-11-05T13:42:00Z,42.00,59.00
2025-11-05T13:43:00Z,42.00,59.00
2025-11-05T13:44:00Z,42.00,59.00
2025-11-05T13:47:00Z,42.00,59.00
2025-11-05T13:50:00Z,42.00,59.00
2025-11-05T13:51:00Z,42.00,59.77
2025-11-05T13:52:00Z,42.00,60.00
2025-11-05T13:54:00Z,40.64,61.18
2025-11-05T13:56:00Z,41.00,61.00
2025-11-05T13:57:00Z,41.00,61.00
2025-11-05T13:58:00Z,41.00,61.00
2025-11-05T13:59:00Z,41.00,61.00
2025-11-05T14:00:00Z,41.00,61.00
2025-11-05T14:03:00Z,41.00,61.00
2025-11-05T14:06:00Z,41.46,61.00
2025-11-05T14:07:00Z,41.46,61.00
2025-11-05T14:08:00Z,41.00,60.00
2025-11-05T14:09:00Z,41.00,60.00
2025-11-05T14:10:00Z,41.00,61.00
2025-11-05T14:11:00Z,41.00,61.00
2025-11-05T14:12:00Z,41.00,61.00
2025-11-05T14:13:00Z,41.00,61.00
2025-11-05T14:14:00Z,41.00,61.00
2025-11-05T14:15:00Z,41.00,60.00
2025-11-05T14:16:00Z,41.53,61.00
2025-11-05T14:17:00Z,41.32,61.00
2025-11-05T14:18:00Z,41.32,61.00
2025-11-05T14:19:00Z,41.32,61.00
2025-11-05T14:20:00Z,41.50,61.00
2025-11-05T14:21:00Z,41.00,61.00
2025-11-05T14:22:00Z,41.00,61.00
2025-11-05T14:23:00Z,40.15,61.00
2025-11-05T14:24:00Z,42.00,60.00
2025-11-05T14:25:00Z,42.00,60.00
2025-11-05T14:26:00Z,42.00,60.00
2025-11-05T14:27:00Z,41.74,60.00
2025-11-05T14:28:00Z,38.98,60.45
2025-11-05T14:29:00Z,33.81,67.60
2025-11-05T14:30:00Z,29.73,72.00
2025-11-05T14:31:00Z,31.40,69.04
2025-11-05T14:32:00Z,36.01,61.04
2025-11-05T14:33:00Z,40.93,62.00
2025-11-05T14:34:00Z,38.17,66.81
2025-11-05T14:35:00Z,35.25,68.25
2025-11-05T14:36:00Z,29.77,70.77
2025-11-05T14:37:00Z,28.12,72.62
2025-11-05T14:38:00Z,28.89,72.43
2025-11-05T14:39:00Z,30.00,72.43
2025-11-05T14:40:00Z,30.55,70.83
2025-11-05T14:41:00Z,29.37,72.77
2025-11-05T14:42:00Z,25.95,74.95
2025-11-05T14:43:00Z,27.00,73.00
2025-11-05T14:44:00Z,23.50,73.00
2025-11-05T14:45:00Z,26.52,74.00
2025-11-05T14:46:00Z,26.97,74.00
2025-11-05T14:47:00Z,29.81,73.00
2025-11-05T14:48:00Z,29.45,72.18
2025-11-05T14:49:00Z,26.96,73.00
2025-11-05T14:50:00Z,25.24,75.76
2025-11-05T14:51:00Z,22.94,77.00
2025-11-05T14:52:00Z,20.82,80.00
2025-11-05T14:53:00Z,19.82,81.42
2025-11-05T14:54:00Z,21.93,79.94
2025-11-05T14:55:00Z,23.07,78.30
2025-11-05T14:56:00Z,23.22,79.00
2025-11-05T14:57:00Z,24.05,77.00
2025-11-05T14:58:00Z,25.03,76.07
2025-11-05T14:59:00Z,25.42,76.98
2025-11-05T15:00:00Z,28.02,72.74
2025-11-05T15:01:00Z,24.21,74.68
2025-11-05T15:02:00Z,26.92,72.95
2025-11-05T15:03:00Z,34.24,60.19
2025-11-05T15:04:00Z,41.83,59.42
2025-11-05T15:05:00Z,40.64,61.98
2025-11-05T15:06:00Z,42.18,57.51
2025-11-05T15:07:00Z,42.40,56.90
2025-11-05T15:08:00Z,47.64,54.80
2025-11-05T15:09:00Z,46.44,53.75
2025-11-05T15:10:00Z,43.75,57.44
2025-11-05T15:11:00Z,46.13,54.99
2025-11-05T15:12:00Z,56.25,47.12
2025-11-05T15:13:00Z,50.95,47.85
2025-11-05T15:14:00Z,52.41,48.22
2025-11-05T15:15:00Z,47.96,51.56
2025-11-05T15:16:00Z,50.28,50.86
2025-11-05T15:17:00Z,52.75,48.00
2025-11-05T15:18:00Z,52.95,47.68
2025-11-05T15:19:00Z,52.98,47.98
2025-11-05T15:20:00Z,52.79,49.29
2025-11-05T15:21:00Z,49.65,51.88
2025-11-05T15:22:00Z,47.38,52.85
2025-11-05T15:23:00Z,52.88,48.98
2025-11-05T15:24:00Z,45.83,56.81
2025-11-05T15:25:00Z,37.86,64.90
2025-11-05T15:26:00Z,26.84,73.07
2025-11-05T15:27:00Z,23.40,77.60
2025-11-05T15:28:00Z,21.84,78.25
2025-11-05T15:29:00Z,20.60,79.48
2025-11-05T15:30:00Z,20.45,80.44
2025-11-05T15:31:00Z,20.60,79.91
2025-11-05T15:32:00Z,18.79,80.76
2025-11-05T15:33:00Z,18.90,81.41
2025-11-05T15:34:00Z,20.10,79.32
2025-11-05T15:35:00Z,21.29,78.16
2025-11-05T15:36:00Z,21.97,79.00
2025-11-05T15:37:00Z,19.63,80.70
2025-11-05T15:38:00Z,19.00,82.80
2025-11-05T15:39:00Z,18.90,83.26
2025-11-05T15:40:00Z,16.50,83.30
2025-11-05T15:41:00Z,10.50,90.36
2025-11-05T15:42:00Z,11.72,88.83
2025-11-05T15:43:00Z,14.59,85.93
2025-11-05T15:44:00Z,19.58,80.34
2025-11-05T15:45:00Z,19.11,82.00
2025-11-05T15:46:00Z,16.82,83.74
2025-11-05T15:47:00Z,17.12,83.97
2025-11-05T15:48:00Z,17.04,84.00
2025-11-05T15:49:00Z,19.71,83.00
2025-11-05T15:50:00Z,16.10,85.02
2025-11-05T15:51:00Z,16.23,85.50
2025-11-05T15:52:00Z,18.43,82.68
2025-11-05T15:53:00Z,18.63,80.25
2025-11-05T15:54:00Z,19.02,82.33
2025-11-05T15:55:00Z,18.97,81.58
2025-11-05T15:56:00Z,22.99,77.80
2025-11-05T15:57:00Z,25.94,72.63
2025-11-05T15:58:00Z,19.15,81.17
2025-11-05T15:59:00Z,18.84,82.19
2025-11-05T16:00:00Z,23.30,82.90
2025-11-05T16:01:00Z,19.72,80.70
2025-11-05T16:02:00Z,22.34,78.27
2025-11-05T16:03:00Z,21.37,79.32
2025-11-05T16:04:00Z,23.00,76.76
2025-11-05T16:05:00Z,21.48,79.20
2025-11-05T16:06:00Z,21.47,79.61
2025-11-05T16:07:00Z,24.19,78.14
2025-11-05T16:08:00Z,21.24,75.29
2025-11-05T16:09:00Z,19.04,81.22
2025-11-05T16:10:00Z,18.08,82.76
2025-11-05T16:11:00Z,16.41,82.81
2025-11-05T16:12:00Z,21.07,82.00
2025-11-05T16:13:00Z,24.33,78.00
2025-11-05T16:14:00Z,20.68,78.09
2025-11-05T16:15:00Z,17.86,83.35
2025-11-05T16:16:00Z,19.56,83.52
2025-11-05T16:17:00Z,19.62,82.36
2025-11-05T16:18:00Z,19.13,81.78
2025-11-05T16:19:00Z,17.87,86.08
2025-11-05T16:20:00Z,9.91,96.67
2025-11-05T16:21:00Z,17.51,80.05
2025-11-05T16:22:00Z,22.91,79.00
2025-11-05T16:23:00Z,14.74,86.65
2025-11-05T16:24:00Z,14.82,89.32
2025-11-05T16:25:00Z,14.40,88.34
2025-11-05T16:26:00Z,7.46,94.39
2025-11-05T16:27:00Z,10.80,91.50
2025-11-05T16:28:00Z,10.31,90.46
2025-11-05T16:29:00Z,23.82,77.47
2025-11-05T16:30:00Z,32.52,65.72
2025-11-05T16:31:00Z,41.91,55.94
2025-11-05T16:32:00Z,43.07,53.43
2025-11-05T16:33:00Z,42.89,54.01
2025-11-05T16:34:00Z,41.30,56.03
2025-11-05T16:35:00Z,43.20,57.00
2025-11-05T16:36:00Z,43.67,53.96
2025-11-05T16:37:00Z,43.74,54.60
2025-11-05T16:38:00Z,47.95,50.37
2025-11-05T16:39:00Z,47.33,52.39
2025-11-05T16:40:00Z,43.96,54.20
2025-11-05T16:41:00Z,35.55,59.32
2025-11-05T16:42:00Z,43.67,51.77
2025-11-05T16:43:00Z,47.59,52.73
2025-11-05T16:44:00Z,48.39,50.54
2025-11-05T16:45:00Z,47.87,52.20
2025-11-05T16:46:00Z,45.08,52.58
2025-11-05T16:47:00Z,47.28,55.00
2025-11-05T16:48:00Z,48.77,51.00
2025-11-05T16:49:00Z,50.97,45.32
2025-11-05T16:50:00Z,55.77,49.30
2025-11-05T16:51:00Z,52.47,50.17
2025-11-05T16:52:00Z,57.38,45.87
2025-11-05T16:53:00Z,52.42,49.29
2025-11-05T16:54:00Z,51.93,50.71
2025-11-05T16:55:00Z,54.54,46.66
2025-11-05T16:56:00Z,55.52,47.87
2025-11-05T16:57:00Z,55.41,47.45
2025-11-05T16:58:00Z,56.14,47.17
2025-11-05T16:59:00Z,49.86,50.51
2025-11-05T17:00:00Z,53.00,46.27
2025-11-05T17:01:00Z,55.07,44.34
2025-11-05T17:02:00Z,56.22,44.39
2025-11-05T17:03:00Z,55.67,46.33
2025-11-05T17:04:00Z,51.69,49.47
2025-11-05T17:05:00Z,54.38,49.27
2025-11-05T17:06:00Z,56.11,43.19
2025-11-05T17:07:00Z,49.59,49.89
2025-11-05T17:08:00Z,50.61,48.50
2025-11-05T17:09:00Z,57.65,45.97
2025-11-05T17:10:00Z,61.36,40.43
2025-11-05T17:11:00Z,59.93,43.86
2025-11-05T17:12:00Z,65.47,40.32
2025-11-05T17:13:00Z,56.97,44.67
2025-11-05T17:14:00Z,52.19,48.27
2025-11-05T17:15:00Z,58.48,40.89
2025-11-05T17:16:00Z,57.74,41.27
2025-11-05T17:17:00Z,58.20,42.96
2025-11-05T17:18:00Z,58.56,41.52
2025-11-05T17:19:00Z,64.61,38.34
2025-11-05T17:20:00Z,64.97,32.86
2025-11-05T17:21:00Z,71.17,30.97
2025-11-05T17:22:00Z,57.37,46.03
2025-11-05T17:23:00Z,57.62,41.48
2025-11-05T17:24:00Z,54.49,46.42
2025-11-05T17:25:00Z,63.12,35.82
2025-11-05T17:26:00Z,71.22,32.52
2025-11-05T17:27:00Z,76.76,23.83
2025-11-05T17:28:00Z,84.73,17.57
2025-11-05T17:29:00Z,80.15,22.29
2025-11-05T17:30:00Z,80.22,18.39
2025-11-05T17:31:00Z,93.46,5.45
2025-11-05T17:32:00Z,98.88,6.17
2025-11-05T17:33:00Z,99.00,6.17
2025-11-05T17:34:00Z,99.00,6.17
2025-11-05T17:35:00Z,99.00,6.17
2025-11-05T17:36:00Z,99.00,6.17
2025-11-05T17:37:00Z,99.00,6.17
2025-11-05T17:38:00Z,99.00,6.17
2025-11-05T17:39:00Z,99.00,6.17
2025-11-05T17:40:00Z,99.00,6.17
2025-11-05T17:41:00Z,99.00,6.17
2025-11-05T17:42:00Z,99.00,6.17
