# event_ticker=KXATPMATCH-25OCT29BERSIN
# final_score=6-4 6-2
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Zizou Bergs
# kalshi_date=2025-10-29
timestamp,Jannik Sinner,Zizou Bergs
2025-10-29T13:52:00Z,95.00,6.00
2025-10-29T13:54:00Z,95.00,6.00
2025-10-29T13:55:00Z,95.00,6.00
2025-10-29T13:57:00Z,95.00,6.00
2025-10-29T14:00:00Z,95.00,6.75
2025-10-29T14:01:00Z,95.00,7.00
2025-10-29T14:02:00Z,95.00,7.00
2025-10-29T14:04:00Z,95.00,7.00
2025-10-29T14:05:00Z,95.00,7.00
2025-10-29T14:06:00Z,95.00,7.00
2025-10-29T14:08:00Z,95.00,7.00
2025-10-29T14:10:00Z,95.00,7.00
2025-10-29T14:11:00Z,95.00,7.00
2025-10-29T14:12:00Z,95.00,7.00
2025-10-29T14:13:00Z,95.00,6.01
2025-10-29T14:14:00Z,95.00,7.00
2025-10-29T14:15:00Z,94.00,7.00
2025-10-29T14:16:00Z,94.00,7.00
2025-10-29T14:17:00Z,94.00,7.00
2025-10-29T14:18:00Z,94.00,7.00
2025-10-29T14:19:00Z,94.00,7.00
2025-10-29T14:20:00Z,94.00,7.00
2025-10-29T14:21:00Z,94.00,7.00
2025-10-29T14:22:00Z,94.00,7.00
2025-10-29T14:23:00Z,94.00,6.20
2025-10-29T14:24:00Z,94.00,7.00
2025-10-29T14:25:00Z,94.00,7.00
2025-10-29T14:26:00Z,95.00,7.00
2025-10-29T14:27:00Z,95.00,7.00
2025-10-29T14:28:00Z,95.00,7.00
2025-10-29T14:29:00Z,95.00,7.00
2025-10-29T14:30:00Z,95.00,7.00
2025-10-29T14:31:00Z,95.00,7.00
2025-10-29T14:32:00Z,95.00,7.00
2025-10-29T14:33:00Z,95.00,7.00
2025-10-29T14:34:00Z,95.00,7.00
2025-10-29T14:35:00Z,94.00,7.00
2025-10-29T14:36:00Z,94.00,7.00
2025-10-29T14:37:00Z,94.00,7.00
2025-10-29T14:38:00Z,94.00,7.00
2025-10-29T14:39:00Z,94.00,7.00
2025-10-29T14:40:00Z,94.00,7.00
2025-10-29T14:41:00Z,94.00,7.00
2025-10-29T14:42:00Z,94.24,7.00
2025-10-29T14:43:00Z,94.24,7.00
2025-10-29T14:44:00Z,94.24,6.99
2025-10-29T14:45:00Z,94.24,7.00
2025-10-29T14:46:00Z,95.00,7.00
2025-10-29T14:47:00Z,95.00,7.00
2025-10-29T14:48:00Z,95.00,6.79
2025-10-29T14:49:00Z,95.00,7.00
2025-10-29T14:50:00Z,95.00,7.00
2025-10-29T14:51:00Z,95.00,7.00
2025-10-29T14:52:00Z,95.00,7.00
2025-10-29T14:53:00Z,95.33,7.00
2025-10-29T14:54:00Z,95.33,6.93
2025-10-29T14:55:00Z,95.00,7.00
2025-10-29T14:57:00Z,95.00,7.00
2025-10-29T14:58:00Z,95.00,7.00
2025-10-29T14:59:00Z,95.00,7.00
2025-10-29T15:00:00Z,94.06,7.00
2025-10-29T15:01:00Z,94.24,6.88
2025-10-29T15:02:00Z,94.13,7.00
2025-10-29T15:03:00Z,94.13,7.00
2025-10-29T15:04:00Z,94.13,7.00
2025-10-29T15:05:00Z,94.13,7.00
2025-10-29T15:06:00Z,94.13,7.00
2025-10-29T15:07:00Z,94.13,6.07
2025-10-29T15:08:00Z,95.00,7.00
2025-10-29T15:09:00Z,95.00,7.00
2025-10-29T15:10:00Z,95.00,7.00
2025-10-29T15:11:00Z,95.00,7.14
2025-10-29T15:12:00Z,95.00,7.00
2025-10-29T15:13:00Z,95.00,7.64
2025-10-29T15:14:00Z,95.00,7.49
2025-10-29T15:15:00Z,94.59,7.62
2025-10-29T15:16:00Z,94.00,7.53
2025-10-29T15:17:00Z,94.00,7.59
2025-10-29T15:18:00Z,94.00,7.00
2025-10-29T15:19:00Z,94.00,7.00
2025-10-29T15:20:00Z,94.00,6.39
2025-10-29T15:21:00Z,94.00,7.00
2025-10-29T15:22:00Z,94.00,7.14
2025-10-29T15:23:00Z,94.00,7.00
2025-10-29T15:24:00Z,94.00,7.00
2025-10-29T15:25:00Z,94.00,7.00
2025-10-29T15:26:00Z,94.00,7.00
2025-10-29T15:27:00Z,94.00,7.00
2025-10-29T15:28:00Z,94.00,7.41
2025-10-29T15:29:00Z,94.00,7.26
2025-10-29T15:30:00Z,93.98,7.00
2025-10-29T15:31:00Z,94.00,7.00
2025-10-29T15:32:00Z,94.00,7.00
2025-10-29T15:33:00Z,94.00,7.00
2025-10-29T15:34:00Z,94.00,7.00
2025-10-29T15:35:00Z,94.00,7.00
2025-10-29T15:36:00Z,94.00,7.00
2025-10-29T15:37:00Z,94.00,7.00
2025-10-29T15:38:00Z,94.00,7.00
2025-10-29T15:39:00Z,94.00,7.00
2025-10-29T15:40:00Z,94.00,7.00
2025-10-29T15:41:00Z,94.00,7.00
2025-10-29T15:42:00Z,94.00,7.00
2025-10-29T15:43:00Z,94.00,7.00
2025-10-29T15:44:00Z,94.00,7.54
2025-10-29T15:45:00Z,94.00,7.00
2025-10-29T15:46:00Z,94.00,7.00
2025-10-29T15:47:00Z,94.00,7.00
2025-10-29T15:48:00Z,94.00,8.14
2025-10-29T15:49:00Z,94.00,7.00
2025-10-29T15:50:00Z,94.00,7.00
2025-10-29T15:51:00Z,94.00,7.00
2025-10-29T15:52:00Z,93.00,7.00
2025-10-29T15:53:00Z,94.00,6.79
2025-10-29T15:54:00Z,94.00,7.00
2025-10-29T15:55:00Z,94.00,6.09
2025-10-29T15:56:00Z,94.00,7.00
2025-10-29T15:58:00Z,94.00,7.00
2025-10-29T16:00:00Z,94.00,7.00
2025-10-29T16:01:00Z,94.00,7.00
2025-10-29T16:02:00Z,94.00,7.00
2025-10-29T16:03:00Z,94.00,7.00
2025-10-29T16:04:00Z,94.00,7.00
2025-10-29T16:05:00Z,94.00,7.09
2025-10-29T16:06:00Z,94.00,7.97
2025-10-29T16:07:00Z,94.00,7.17
2025-10-29T16:08:00Z,94.00,7.34
2025-10-29T16:09:00Z,94.00,7.97
2025-10-29T16:10:00Z,94.00,7.12
2025-10-29T16:11:00Z,94.00,7.23
2025-10-29T16:12:00Z,94.00,8.15
2025-10-29T16:13:00Z,94.00,7.29
2025-10-29T16:14:00Z,94.00,7.18
2025-10-29T16:15:00Z,94.00,7.60
2025-10-29T16:16:00Z,94.00,7.20
2025-10-29T16:17:00Z,94.00,8.00
2025-10-29T16:18:00Z,94.00,8.00
2025-10-29T16:19:00Z,94.00,7.06
2025-10-29T16:20:00Z,94.00,7.83
2025-10-29T16:21:00Z,94.00,8.00
2025-10-29T16:22:00Z,94.00,8.00
2025-10-29T16:23:00Z,94.00,8.00
2025-10-29T16:24:00Z,94.00,8.00
2025-10-29T16:25:00Z,94.00,8.00
2025-10-29T16:26:00Z,94.00,8.00
2025-10-29T16:27:00Z,93.00,8.00
2025-10-29T16:28:00Z,94.07,7.72
2025-10-29T16:29:00Z,94.00,7.87
2025-10-29T16:30:00Z,93.19,8.04
2025-10-29T16:31:00Z,93.94,7.82
2025-10-29T16:32:00Z,95.00,6.01
2025-10-29T16:33:00Z,95.00,6.45
2025-10-29T16:34:00Z,95.02,6.62
2025-10-29T16:35:00Z,95.38,5.32
2025-10-29T16:36:00Z,95.38,5.58
2025-10-29T16:37:00Z,95.12,7.60
2025-10-29T16:38:00Z,95.26,5.89
2025-10-29T16:39:00Z,95.00,6.45
2025-10-29T16:40:00Z,94.00,7.87
2025-10-29T16:41:00Z,95.22,5.33
2025-10-29T16:42:00Z,96.30,3.45
2025-10-29T16:43:00Z,97.80,3.43
2025-10-29T16:44:00Z,97.00,4.53
2025-10-29T16:45:00Z,97.00,2.82
2025-10-29T16:46:00Z,96.97,4.05
2025-10-29T16:47:00Z,97.00,3.16
2025-10-29T16:48:00Z,97.00,4.00
2025-10-29T16:49:00Z,98.00,2.74
2025-10-29T16:50:00Z,98.00,3.54
2025-10-29T16:51:00Z,98.00,3.66
2025-10-29T16:52:00Z,96.24,2.66
2025-10-29T16:53:00Z,97.49,3.44
2025-10-29T16:54:00Z,97.00,3.21
2025-10-29T16:55:00Z,96.11,3.33
2025-10-29T16:56:00Z,96.11,4.00
2025-10-29T16:57:00Z,96.00,3.15
2025-10-29T16:58:00Z,97.00,2.82
2025-10-29T16:59:00Z,97.00,3.59
2025-10-29T17:00:00Z,97.00,3.03
2025-10-29T17:01:00Z,97.00,3.11
2025-10-29T17:02:00Z,97.00,3.97
2025-10-29T17:03:00Z,97.00,3.39
2025-10-29T17:04:00Z,97.00,3.32
2025-10-29T17:05:00Z,97.00,3.38
2025-10-29T17:06:00Z,97.00,3.17
2025-10-29T17:07:00Z,97.00,2.81
2025-10-29T17:08:00Z,97.60,3.24
2025-10-29T17:09:00Z,97.00,3.87
2025-10-29T17:10:00Z,96.99,3.95
2025-10-29T17:11:00Z,96.00,3.94
2025-10-29T17:12:00Z,96.00,4.82
2025-10-29T17:13:00Z,96.00,3.49
2025-10-29T17:14:00Z,98.00,3.27
2025-10-29T17:15:00Z,96.00,3.63
2025-10-29T17:16:00Z,96.00,4.76
2025-10-29T17:17:00Z,96.00,4.96
2025-10-29T17:18:00Z,96.90,4.91
2025-10-29T17:19:00Z,96.03,4.60
2025-10-29T17:20:00Z,95.06,5.86
2025-10-29T17:21:00Z,95.11,4.81
2025-10-29T17:22:00Z,95.91,4.67
2025-10-29T17:23:00Z,96.08,4.61
2025-10-29T17:24:00Z,95.99,5.44
2025-10-29T17:25:00Z,96.05,4.07
2025-10-29T17:26:00Z,97.54,3.07
2025-10-29T17:27:00Z,97.89,3.56
2025-10-29T17:28:00Z,98.75,2.12
2025-10-29T17:29:00Z,98.68,1.66
2025-10-29T17:30:00Z,99.00,1.62
2025-10-29T17:31:00Z,99.00,1.35
2025-10-29T17:32:00Z,99.00,1.91
2025-10-29T17:33:00Z,99.00,1.00
2025-10-29T17:34:00Z,98.83,1.42
2025-10-29T17:35:00Z,99.00,1.84
2025-10-29T17:36:00Z,99.00,1.00
2025-10-29T17:37:00Z,99.00,1.21
2025-10-29T17:38:00Z,99.00,1.76
2025-10-29T17:39:00Z,99.00,1.82
2025-10-29T17:40:00Z,99.00,1.00
2025-10-29T17:41:00Z,99.00,1.00
2025-10-29T17:43:00Z,99.00,1.00
2025-10-29T17:44:00Z,99.00,1.00
2025-10-29T17:46:00Z,99.00,1.00
2025-10-29T17:47:00Z,99.00,1.00
2025-10-29T17:48:00Z,99.00,1.00
2025-10-29T17:52:00Z,99.00,1.00
2025-10-29T17:55:00Z,99.00,1.00
2025-10-29T17:56:00Z,99.00,1.00
