# event_ticker=KXATPMATCH-25OCT18RUNHUM
# final_score=4-6 2-2 RET
# match_winner=Ugo Humbert
# fav_player=Holger Rune
# dog_player=Ugo Humbert
# kalshi_date=2025-10-18
timestamp,Holger Rune,Ugo Humbert
2025-10-18T03:08:00Z,54.00,
2025-10-18T03:16:00Z,48.00,
2025-10-18T03:24:00Z,48.00,53.00
2025-10-18T03:30:00Z,48.65,53.00
2025-10-18T03:47:00Z,49.00,53.00
2025-10-18T04:00:00Z,49.00,53.00
2025-10-18T04:04:00Z,49.00,52.00
2025-10-18T04:08:00Z,49.00,52.00
2025-10-18T04:12:00Z,48.00,52.00
2025-10-18T04:28:00Z,49.00,52.00
2025-10-18T04:32:00Z,49.00,52.00
2025-10-18T04:40:00Z,49.00,52.00
2025-10-18T04:41:00Z,49.00,52.00
2025-10-18T04:42:00Z,49.00,52.00
2025-10-18T04:44:00Z,49.00,52.00
2025-10-18T04:49:00Z,49.00,52.00
2025-10-18T04:50:00Z,49.53,52.00
2025-10-18T04:53:00Z,50.00,52.00
2025-10-18T04:55:00Z,49.00,52.00
2025-10-18T04:58:00Z,49.00,52.00
2025-10-18T05:08:00Z,49.00,52.00
2025-10-18T05:12:00Z,48.00,52.00
2025-10-18T05:13:00Z,49.00,52.00
2025-10-18T05:14:00Z,49.00,52.00
2025-10-18T05:15:00Z,49.00,52.00
2025-10-18T05:16:00Z,49.00,52.00
2025-10-18T05:17:00Z,49.00,52.00
2025-10-18T05:23:00Z,48.00,52.00
2025-10-18T05:30:00Z,49.00,52.00
2025-10-18T05:33:00Z,49.00,52.00
2025-10-18T05:41:00Z,49.00,52.00
2025-10-18T06:12:00Z,49.00,52.00
2025-10-18T06:22:00Z,49.00,52.00
2025-10-18T06:25:00Z,49.00,52.00
2025-10-18T06:27:00Z,49.00,52.00
2025-10-18T06:33:00Z,49.00,52.00
2025-10-18T06:36:00Z,49.00,52.00
2025-10-18T07:00:00Z,49.00,51.00
2025-10-18T07:01:00Z,50.00,51.00
2025-10-18T07:16:00Z,50.00,51.00
2025-10-18T07:34:00Z,50.00,51.00
2025-10-18T07:51:00Z,50.00,51.00
2025-10-18T08:00:00Z,50.00,51.00
2025-10-18T08:06:00Z,50.00,51.00
2025-10-18T08:12:00Z,49.00,51.00
2025-10-18T08:13:00Z,49.00,51.00
2025-10-18T08:14:00Z,49.00,50.52
2025-10-18T08:18:00Z,49.00,53.00
2025-10-18T08:27:00Z,48.00,53.00
2025-10-18T08:30:00Z,48.00,53.00
2025-10-18T08:32:00Z,48.00,53.00
2025-10-18T08:35:00Z,48.00,53.00
2025-10-18T08:39:00Z,48.00,54.00
2025-10-18T08:43:00Z,48.00,54.00
2025-10-18T08:44:00Z,48.00,54.00
2025-10-18T08:46:00Z,48.00,53.00
2025-10-18T08:52:00Z,48.00,53.00
2025-10-18T09:00:00Z,48.00,54.00
2025-10-18T09:04:00Z,48.00,53.00
2025-10-18T09:05:00Z,48.00,53.00
2025-10-18T09:09:00Z,48.00,54.00
2025-10-18T09:16:00Z,48.00,54.00
2025-10-18T09:25:00Z,48.00,54.00
2025-10-18T09:27:00Z,48.00,54.00
2025-10-18T09:35:00Z,48.00,53.00
2025-10-18T09:40:00Z,49.00,53.00
2025-10-18T09:42:00Z,49.00,53.00
2025-10-18T09:48:00Z,49.00,53.00
2025-10-18T09:55:00Z,49.00,53.00
2025-10-18T09:57:00Z,49.00,53.00
2025-10-18T10:03:00Z,49.00,53.00
2025-10-18T10:07:00Z,49.00,53.00
2025-10-18T10:21:00Z,49.00,52.00
2025-10-18T10:36:00Z,49.00,52.00
2025-10-18T10:38:00Z,50.00,52.00
2025-10-18T10:43:00Z,50.00,52.00
2025-10-18T11:04:00Z,50.00,52.00
2025-10-18T11:05:00Z,50.00,52.00
2025-10-18T11:10:00Z,49.00,52.00
2025-10-18T11:11:00Z,49.00,52.00
2025-10-18T11:12:00Z,48.00,52.00
2025-10-18T11:22:00Z,48.00,53.00
2025-10-18T11:27:00Z,48.00,53.00
2025-10-18T11:29:00Z,49.00,53.00
2025-10-18T11:30:00Z,49.00,53.00
2025-10-18T11:38:00Z,49.00,53.00
2025-10-18T11:42:00Z,49.00,53.00
2025-10-18T11:43:00Z,49.00,53.00
2025-10-18T11:47:00Z,49.00,53.00
2025-10-18T11:50:00Z,49.00,53.00
2025-10-18T11:52:00Z,49.00,53.00
2025-10-18T11:56:00Z,49.00,53.00
2025-10-18T11:58:00Z,49.00,53.00
2025-10-18T11:59:00Z,49.00,53.00
2025-10-18T12:07:00Z,49.00,53.00
2025-10-18T12:08:00Z,49.00,53.00
2025-10-18T12:09:00Z,49.00,53.00
2025-10-18T12:12:00Z,48.00,53.00
2025-10-18T12:13:00Z,48.00,53.00
2025-10-18T12:16:00Z,48.00,53.00
2025-10-18T12:22:00Z,48.00,53.00
