# event_ticker=KXATPMATCH-26FEB09NAKBEL
# final_score=6-3 6-4
# match_winner=Brandon Nakashima
# fav_player=Brandon Nakashima
# dog_player=Mattia Bellucci
# kalshi_date=2026-02-09
timestamp,Brandon Nakashima,Mattia Bellucci
2026-02-09T16:03:00Z,71.00,32.00
2026-02-09T16:09:00Z,71.00,32.00
2026-02-09T16:11:00Z,71.00,32.00
2026-02-09T16:16:00Z,71.00,31.00
2026-02-09T16:19:00Z,71.00,31.00
2026-02-09T16:20:00Z,71.00,31.00
2026-02-09T16:24:00Z,71.00,31.00
2026-02-09T16:28:00Z,69.58,31.00
2026-02-09T16:29:00Z,68.00,31.00
2026-02-09T16:30:00Z,68.00,31.00
2026-02-09T16:32:00Z,68.93,31.00
2026-02-09T16:33:00Z,69.00,31.00
2026-02-09T16:37:00Z,69.00,31.00
2026-02-09T16:38:00Z,70.00,31.00
2026-02-09T16:43:00Z,69.00,31.00
2026-02-09T16:44:00Z,69.00,31.00
2026-02-09T16:45:00Z,70.00,31.00
2026-02-09T16:46:00Z,70.00,31.00
2026-02-09T16:47:00Z,70.00,31.00
2026-02-09T16:48:00Z,70.00,31.00
2026-02-09T16:49:00Z,70.00,30.00
2026-02-09T16:51:00Z,70.00,30.00
2026-02-09T16:53:00Z,70.00,32.00
2026-02-09T16:54:00Z,70.00,32.00
2026-02-09T16:55:00Z,70.00,32.00
2026-02-09T16:56:00Z,70.00,32.00
2026-02-09T16:58:00Z,70.00,32.00
2026-02-09T17:02:00Z,70.00,32.00
2026-02-09T17:03:00Z,70.00,32.00
2026-02-09T17:06:00Z,70.00,32.00
2026-02-09T17:10:00Z,70.00,32.00
2026-02-09T17:11:00Z,70.00,32.00
2026-02-09T17:12:00Z,70.00,32.00
2026-02-09T17:14:00Z,70.00,32.00
2026-02-09T17:15:00Z,70.00,32.00
2026-02-09T17:16:00Z,69.00,32.00
2026-02-09T17:17:00Z,70.00,32.00
2026-02-09T17:18:00Z,70.00,32.00
2026-02-09T17:19:00Z,70.00,32.00
2026-02-09T17:23:00Z,70.00,32.00
2026-02-09T17:24:00Z,70.00,32.00
2026-02-09T17:26:00Z,70.00,32.00
2026-02-09T17:27:00Z,70.00,32.00
2026-02-09T17:30:00Z,70.00,32.00
2026-02-09T17:34:00Z,70.00,32.00
2026-02-09T17:35:00Z,70.00,32.00
2026-02-09T17:39:00Z,70.00,32.00
2026-02-09T17:41:00Z,70.00,32.00
2026-02-09T17:44:00Z,70.00,32.00
2026-02-09T17:48:00Z,70.00,32.00
2026-02-09T17:49:00Z,70.00,32.00
2026-02-09T17:50:00Z,70.00,32.00
2026-02-09T17:51:00Z,70.00,32.00
2026-02-09T17:52:00Z,70.00,32.00
2026-02-09T17:53:00Z,70.00,32.00
2026-02-09T17:54:00Z,70.00,31.00
2026-02-09T17:55:00Z,70.00,31.00
2026-02-09T17:56:00Z,70.00,31.00
2026-02-09T17:57:00Z,70.00,31.00
2026-02-09T17:58:00Z,70.00,31.00
2026-02-09T17:59:00Z,70.00,31.00
2026-02-09T18:00:00Z,70.00,31.00
2026-02-09T18:01:00Z,70.00,31.00
2026-02-09T18:02:00Z,70.00,31.00
2026-02-09T18:03:00Z,75.49,28.84
2026-02-09T18:04:00Z,72.00,28.84
2026-02-09T18:05:00Z,72.00,28.84
2026-02-09T18:06:00Z,72.00,29.00
2026-02-09T18:07:00Z,72.89,29.18
2026-02-09T18:08:00Z,73.00,30.00
2026-02-09T18:09:00Z,72.80,30.00
2026-02-09T18:10:00Z,73.01,29.97
2026-02-09T18:11:00Z,72.98,27.86
2026-02-09T18:12:00Z,74.42,27.13
2026-02-09T18:13:00Z,77.20,25.80
2026-02-09T18:14:00Z,74.09,28.88
2026-02-09T18:15:00Z,75.74,27.71
2026-02-09T18:16:00Z,74.00,27.58
2026-02-09T18:17:00Z,73.33,27.59
2026-02-09T18:18:00Z,77.00,23.98
2026-02-09T18:19:00Z,77.00,24.00
2026-02-09T18:20:00Z,77.07,23.70
2026-02-09T18:21:00Z,74.97,27.00
2026-02-09T18:22:00Z,75.00,27.66
2026-02-09T18:23:00Z,74.07,25.47
2026-02-09T18:24:00Z,76.99,23.77
2026-02-09T18:25:00Z,76.00,24.89
2026-02-09T18:26:00Z,79.02,22.26
2026-02-09T18:27:00Z,81.99,20.21
2026-02-09T18:28:00Z,83.00,16.47
2026-02-09T18:29:00Z,85.58,12.39
2026-02-09T18:30:00Z,90.90,10.33
2026-02-09T18:31:00Z,91.00,10.00
2026-02-09T18:32:00Z,90.01,10.48
2026-02-09T18:33:00Z,90.58,9.85
2026-02-09T18:34:00Z,91.63,9.06
2026-02-09T18:35:00Z,91.96,9.65
2026-02-09T18:36:00Z,91.00,10.00
2026-02-09T18:37:00Z,91.77,9.39
2026-02-09T18:38:00Z,92.00,8.45
2026-02-09T18:39:00Z,92.00,9.00
2026-02-09T18:40:00Z,91.45,8.53
2026-02-09T18:41:00Z,92.31,8.38
2026-02-09T18:42:00Z,94.07,6.03
2026-02-09T18:43:00Z,94.18,5.30
2026-02-09T18:44:00Z,95.00,5.94
2026-02-09T18:45:00Z,93.00,7.32
2026-02-09T18:46:00Z,93.99,5.59
2026-02-09T18:47:00Z,90.01,9.55
2026-02-09T18:48:00Z,90.82,9.25
2026-02-09T18:49:00Z,90.99,10.00
2026-02-09T18:50:00Z,90.43,10.00
2026-02-09T18:51:00Z,91.69,8.83
2026-02-09T18:52:00Z,92.48,10.00
2026-02-09T18:53:00Z,90.00,10.07
2026-02-09T18:54:00Z,90.00,11.00
2026-02-09T18:55:00Z,89.49,11.42
2026-02-09T18:56:00Z,90.00,11.00
2026-02-09T18:57:00Z,90.72,10.80
2026-02-09T18:58:00Z,91.00,8.38
2026-02-09T18:59:00Z,93.00,8.01
2026-02-09T19:00:00Z,91.96,10.26
2026-02-09T19:01:00Z,92.59,11.00
2026-02-09T19:02:00Z,90.00,11.99
2026-02-09T19:03:00Z,89.74,11.89
2026-02-09T19:04:00Z,91.51,10.75
2026-02-09T19:05:00Z,91.00,10.09
2026-02-09T19:06:00Z,90.24,11.42
2026-02-09T19:07:00Z,88.91,11.85
2026-02-09T19:08:00Z,89.00,12.19
2026-02-09T19:09:00Z,86.59,15.25
2026-02-09T19:10:00Z,84.11,18.52
2026-02-09T19:11:00Z,85.31,14.48
2026-02-09T19:12:00Z,89.01,11.87
2026-02-09T19:13:00Z,90.01,9.65
2026-02-09T19:14:00Z,88.26,12.02
2026-02-09T19:15:00Z,93.17,10.03
2026-02-09T19:16:00Z,97.64,1.92
2026-02-09T19:17:00Z,98.95,2.05
2026-02-09T19:18:00Z,97.94,1.19
2026-02-09T19:19:00Z,99.00,1.00
2026-02-09T19:20:00Z,99.00,1.00
2026-02-09T19:21:00Z,99.00,1.00
2026-02-09T19:22:00Z,99.00,1.00
