# event_ticker=KXATPMATCH-26JAN06MICTIE
# final_score=6-4 6-2
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Learner Tien
# kalshi_date=2026-01-06
timestamp,Alex Michelsen,Learner Tien
2026-01-06T13:53:00Z,38.00,
2026-01-06T13:57:00Z,38.00,
2026-01-06T14:09:00Z,38.00,63.00
2026-01-06T14:28:00Z,38.00,63.00
2026-01-06T14:48:00Z,38.00,63.00
2026-01-06T15:01:00Z,38.00,63.00
2026-01-06T15:16:00Z,38.00,63.00
2026-01-06T15:34:00Z,38.00,63.00
2026-01-06T15:50:00Z,38.00,63.00
2026-01-06T16:05:00Z,38.00,63.00
2026-01-06T16:15:00Z,38.00,65.00
2026-01-06T16:17:00Z,38.00,65.00
2026-01-06T16:20:00Z,38.00,65.00
2026-01-06T16:42:00Z,38.00,65.00
2026-01-06T17:14:00Z,36.00,65.00
2026-01-06T17:33:00Z,36.00,65.00
2026-01-06T17:35:00Z,36.00,65.00
2026-01-06T17:44:00Z,36.62,65.00
2026-01-06T17:49:00Z,37.00,65.00
2026-01-06T17:50:00Z,37.00,65.00
2026-01-06T18:31:00Z,37.00,65.00
2026-01-06T18:33:00Z,37.83,65.00
2026-01-06T19:07:00Z,37.83,64.00
2026-01-06T19:37:00Z,37.83,64.00
2026-01-06T19:49:00Z,37.83,64.00
2026-01-06T19:51:00Z,37.00,64.00
2026-01-06T19:55:00Z,37.00,64.00
2026-01-06T20:12:00Z,37.00,64.00
2026-01-06T20:19:00Z,37.44,64.00
2026-01-06T20:21:00Z,38.00,64.00
2026-01-06T20:31:00Z,38.00,64.00
2026-01-06T20:48:00Z,38.00,64.00
2026-01-06T20:53:00Z,38.00,64.00
2026-01-06T20:56:00Z,38.00,64.00
2026-01-06T21:10:00Z,38.00,64.00
2026-01-06T21:20:00Z,38.00,64.00
2026-01-06T21:24:00Z,38.00,64.00
2026-01-06T21:27:00Z,38.00,64.00
2026-01-06T21:31:00Z,38.00,64.00
2026-01-06T21:34:00Z,38.00,64.00
2026-01-06T21:54:00Z,38.00,64.00
2026-01-06T21:57:00Z,38.00,64.00
2026-01-06T22:00:00Z,38.00,64.00
2026-01-06T22:02:00Z,38.00,64.00
2026-01-06T22:03:00Z,38.00,63.00
2026-01-06T22:04:00Z,38.00,63.00
2026-01-06T22:05:00Z,38.00,63.00
2026-01-06T22:06:00Z,38.00,63.00
2026-01-06T22:13:00Z,38.00,63.00
2026-01-06T22:15:00Z,38.00,63.00
2026-01-06T22:21:00Z,38.00,63.00
2026-01-06T22:23:00Z,38.00,63.00
2026-01-06T22:24:00Z,38.00,63.00
2026-01-06T22:34:00Z,38.00,63.00
2026-01-06T22:36:00Z,38.00,63.00
2026-01-06T22:38:00Z,38.00,63.00
2026-01-06T22:42:00Z,38.00,63.00
2026-01-06T22:47:00Z,38.00,63.00
2026-01-06T22:48:00Z,38.00,63.13
2026-01-06T22:49:00Z,38.00,64.00
2026-01-06T22:56:00Z,38.00,64.00
2026-01-06T22:58:00Z,38.00,64.00
2026-01-06T23:02:00Z,38.00,64.00
2026-01-06T23:04:00Z,38.00,64.00
2026-01-06T23:05:00Z,38.00,64.00
2026-01-06T23:07:00Z,38.00,64.00
2026-01-06T23:11:00Z,38.00,64.00
2026-01-06T23:20:00Z,38.00,64.00
2026-01-06T23:29:00Z,38.00,64.00
2026-01-06T23:36:00Z,38.00,64.00
2026-01-06T23:41:00Z,38.00,64.00
2026-01-06T23:49:00Z,38.00,64.00
2026-01-06T23:50:00Z,38.00,64.00
2026-01-06T23:52:00Z,37.00,64.00
2026-01-06T23:54:00Z,38.00,64.00
2026-01-06T23:57:00Z,37.00,64.00
2026-01-06T23:59:00Z,38.00,64.00
2026-01-07T00:00:00Z,38.00,64.23
2026-01-07T00:03:00Z,38.00,65.00
2026-01-07T00:13:00Z,38.00,65.00
2026-01-07T00:15:00Z,38.00,65.00
2026-01-07T00:16:00Z,38.00,65.00
2026-01-07T00:19:00Z,38.00,65.00
2026-01-07T00:20:00Z,38.00,65.00
2026-01-07T00:24:00Z,38.00,65.00
2026-01-07T00:25:00Z,38.00,65.00
2026-01-07T00:26:00Z,38.00,65.00
2026-01-07T00:28:00Z,38.00,65.00
2026-01-07T00:29:00Z,38.00,65.00
2026-01-07T00:31:00Z,38.00,64.00
2026-01-07T00:32:00Z,36.05,64.00
2026-01-07T00:34:00Z,36.05,64.00
2026-01-07T00:38:00Z,37.00,64.00
2026-01-07T00:41:00Z,37.00,65.00
2026-01-07T00:43:00Z,37.00,65.00
2026-01-07T00:45:00Z,37.00,65.00
2026-01-07T00:46:00Z,37.00,64.00
2026-01-07T00:53:00Z,37.00,64.00
2026-01-07T00:56:00Z,37.00,64.00
2026-01-07T00:57:00Z,37.00,64.00
2026-01-07T01:00:00Z,37.71,64.00
2026-01-07T01:02:00Z,38.00,64.00
2026-01-07T01:03:00Z,38.00,65.00
2026-01-07T01:04:00Z,38.27,65.00
2026-01-07T01:06:00Z,38.00,65.00
2026-01-07T01:07:00Z,38.00,62.05
2026-01-07T01:08:00Z,38.00,64.00
2026-01-07T01:09:00Z,38.00,65.00
2026-01-07T01:10:00Z,35.00,64.13
2026-01-07T01:11:00Z,40.31,61.80
2026-01-07T01:12:00Z,46.00,61.44
2026-01-07T01:13:00Z,51.95,51.00
2026-01-07T01:14:00Z,48.25,52.81
2026-01-07T01:15:00Z,48.25,50.41
2026-01-07T01:16:00Z,54.00,51.36
2026-01-07T01:17:00Z,53.00,51.69
2026-01-07T01:18:00Z,55.00,49.75
2026-01-07T01:19:00Z,51.17,50.70
2026-01-07T01:20:00Z,51.00,52.10
2026-01-07T01:21:00Z,51.00,52.10
2026-01-07T01:23:00Z,51.00,47.00
2026-01-07T01:24:00Z,55.93,51.29
2026-01-07T01:25:00Z,58.00,41.00
2026-01-07T01:26:00Z,58.42,43.00
2026-01-07T01:27:00Z,59.00,41.00
2026-01-07T01:28:00Z,68.52,43.37
2026-01-07T01:29:00Z,68.52,41.49
2026-01-07T01:30:00Z,57.00,52.07
2026-01-07T01:31:00Z,56.65,46.00
2026-01-07T01:33:00Z,49.61,54.27
2026-01-07T01:34:00Z,55.70,48.02
2026-01-07T01:35:00Z,55.60,43.34
2026-01-07T01:36:00Z,56.00,40.70
2026-01-07T01:37:00Z,56.00,43.95
2026-01-07T01:38:00Z,60.35,42.03
2026-01-07T01:39:00Z,59.00,44.69
2026-01-07T01:40:00Z,59.00,44.21
2026-01-07T01:41:00Z,56.00,48.46
2026-01-07T01:42:00Z,50.22,52.00
2026-01-07T01:43:00Z,51.84,48.00
2026-01-07T01:44:00Z,61.11,41.00
2026-01-07T01:45:00Z,61.00,41.00
2026-01-07T01:46:00Z,61.00,45.27
2026-01-07T01:47:00Z,55.00,54.76
2026-01-07T01:48:00Z,59.68,54.76
2026-01-07T01:49:00Z,60.15,40.65
2026-01-07T01:50:00Z,65.27,40.96
2026-01-07T01:51:00Z,65.73,35.91
2026-01-07T01:52:00Z,65.73,36.00
2026-01-07T01:53:00Z,66.00,35.69
2026-01-07T01:54:00Z,57.65,38.21
2026-01-07T01:55:00Z,62.00,39.20
2026-01-07T01:56:00Z,64.00,38.00
2026-01-07T01:57:00Z,60.00,39.00
2026-01-07T01:58:00Z,57.89,44.20
2026-01-07T01:59:00Z,59.25,40.10
2026-01-07T02:00:00Z,59.25,33.39
2026-01-07T02:01:00Z,65.46,34.00
2026-01-07T02:02:00Z,68.77,33.06
2026-01-07T02:03:00Z,68.77,40.00
2026-01-07T02:04:00Z,62.00,40.00
2026-01-07T02:05:00Z,62.00,40.00
2026-01-07T02:06:00Z,62.84,40.29
2026-01-07T02:07:00Z,69.96,28.79
2026-01-07T02:08:00Z,74.28,26.85
2026-01-07T02:09:00Z,72.00,28.59
2026-01-07T02:10:00Z,71.16,26.72
2026-01-07T02:11:00Z,82.73,18.26
2026-01-07T02:12:00Z,88.00,13.72
2026-01-07T02:13:00Z,87.81,12.19
2026-01-07T02:14:00Z,82.47,15.51
2026-01-07T02:15:00Z,88.94,11.92
2026-01-07T02:16:00Z,91.45,8.95
2026-01-07T02:17:00Z,92.68,9.17
2026-01-07T02:18:00Z,93.44,6.36
2026-01-07T02:19:00Z,95.54,5.59
2026-01-07T02:20:00Z,98.65,2.47
2026-01-07T02:21:00Z,98.00,1.14
2026-01-07T02:22:00Z,98.38,3.31
2026-01-07T02:23:00Z,98.66,3.06
2026-01-07T02:24:00Z,99.00,2.30
2026-01-07T02:25:00Z,99.00,2.30
2026-01-07T02:26:00Z,99.00,1.00
2026-01-07T02:27:00Z,99.00,1.00
