# event_ticker=KXATPCHALLENGERMATCH-26MAY15MOLGRI
# final_score=6-2 6-4
# match_winner=Tallon Griekspoor
# fav_player=Tallon Griekspoor
# dog_player=Alex Molcan
# kalshi_date=2026-05-15
timestamp,Alex Molcan,Tallon Griekspoor
2026-05-15T03:41:00Z,55.00,46.00
2026-05-15T03:47:00Z,55.00,46.00
2026-05-15T03:49:00Z,56.00,46.00
2026-05-15T03:52:00Z,56.00,46.00
2026-05-15T04:07:00Z,56.00,46.00
2026-05-15T04:21:00Z,56.00,46.00
2026-05-15T04:26:00Z,56.00,46.00
2026-05-15T04:29:00Z,56.00,46.00
2026-05-15T04:30:00Z,56.00,46.00
2026-05-15T04:37:00Z,55.00,46.00
2026-05-15T04:49:00Z,55.00,46.00
2026-05-15T04:52:00Z,55.69,46.00
2026-05-15T04:59:00Z,55.92,46.00
2026-05-15T05:01:00Z,56.00,46.00
2026-05-15T05:06:00Z,56.00,46.00
2026-05-15T05:11:00Z,55.00,46.00
2026-05-15T05:14:00Z,56.00,46.00
2026-05-15T05:16:00Z,56.00,46.00
2026-05-15T05:19:00Z,56.00,46.00
2026-05-15T05:22:00Z,56.00,46.00
2026-05-15T05:23:00Z,56.00,46.00
2026-05-15T05:30:00Z,56.00,46.00
2026-05-15T05:31:00Z,56.00,46.00
2026-05-15T05:35:00Z,56.00,46.00
2026-05-15T05:36:00Z,56.00,46.00
2026-05-15T05:42:00Z,56.00,46.00
2026-05-15T05:44:00Z,56.00,46.00
2026-05-15T05:47:00Z,56.00,46.00
2026-05-15T06:02:00Z,56.00,46.00
2026-05-15T06:13:00Z,56.84,46.00
2026-05-15T06:19:00Z,56.84,46.00
2026-05-15T06:23:00Z,56.00,46.00
2026-05-15T06:32:00Z,56.00,46.00
2026-05-15T06:42:00Z,56.00,45.00
2026-05-15T06:43:00Z,56.00,45.00
2026-05-15T06:51:00Z,56.00,45.00
2026-05-15T06:58:00Z,56.00,45.00
2026-05-15T07:14:00Z,56.00,45.00
2026-05-15T07:15:00Z,56.00,45.00
2026-05-15T07:18:00Z,56.00,45.00
2026-05-15T07:23:00Z,56.00,45.00
2026-05-15T07:38:00Z,55.00,45.00
2026-05-15T07:45:00Z,55.00,45.00
2026-05-15T07:47:00Z,55.00,45.00
2026-05-15T07:53:00Z,55.00,45.00
2026-05-15T07:56:00Z,56.25,45.00
2026-05-15T07:58:00Z,56.25,45.00
2026-05-15T07:59:00Z,56.25,45.00
2026-05-15T08:03:00Z,56.00,45.00
2026-05-15T08:09:00Z,56.00,45.00
2026-05-15T08:10:00Z,56.00,45.00
2026-05-15T08:14:00Z,56.00,45.00
2026-05-15T08:16:00Z,56.00,45.00
2026-05-15T08:20:00Z,56.00,45.00
2026-05-15T08:30:00Z,56.00,45.00
2026-05-15T08:39:00Z,56.00,45.00
2026-05-15T08:40:00Z,56.00,45.00
2026-05-15T08:44:00Z,55.00,45.00
2026-05-15T08:47:00Z,55.00,46.00
2026-05-15T08:51:00Z,55.87,46.00
2026-05-15T08:55:00Z,56.00,46.00
2026-05-15T09:13:00Z,56.00,46.00
2026-05-15T09:18:00Z,56.00,46.00
2026-05-15T09:23:00Z,55.00,46.00
2026-05-15T09:32:00Z,55.00,46.00
2026-05-15T09:38:00Z,55.00,46.00
2026-05-15T09:43:00Z,55.00,46.00
2026-05-15T09:53:00Z,55.00,46.00
2026-05-15T10:38:00Z,55.00,46.00
2026-05-15T10:41:00Z,55.00,46.00
2026-05-15T10:46:00Z,55.00,46.00
2026-05-15T10:54:00Z,55.00,46.00
2026-05-15T10:56:00Z,55.00,46.00
2026-05-15T11:00:00Z,55.00,46.00
2026-05-15T11:03:00Z,55.00,46.00
2026-05-15T11:07:00Z,55.00,46.00
2026-05-15T11:11:00Z,55.00,46.00
2026-05-15T11:15:00Z,55.00,46.00
2026-05-15T11:19:00Z,55.00,46.00
2026-05-15T11:32:00Z,55.00,46.00
2026-05-15T11:34:00Z,55.00,46.00
2026-05-15T11:35:00Z,55.00,46.00
2026-05-15T11:40:00Z,55.00,46.00
2026-05-15T11:41:00Z,55.00,46.00
2026-05-15T11:45:00Z,56.00,46.00
2026-05-15T11:50:00Z,56.00,46.00
2026-05-15T11:51:00Z,56.00,46.00
2026-05-15T11:57:00Z,56.00,46.00
2026-05-15T12:03:00Z,56.00,46.00
2026-05-15T12:05:00Z,56.00,45.00
2026-05-15T12:11:00Z,56.00,45.00
2026-05-15T12:18:00Z,56.00,45.00
2026-05-15T12:19:00Z,56.00,45.00
2026-05-15T12:20:00Z,56.00,45.00
2026-05-15T12:22:00Z,56.00,45.00
2026-05-15T12:28:00Z,56.00,45.00
2026-05-15T12:30:00Z,56.00,45.00
2026-05-15T12:31:00Z,56.00,45.00
2026-05-15T12:37:00Z,56.00,45.00
2026-05-15T12:38:00Z,56.00,45.00
2026-05-15T12:39:00Z,56.00,45.00
2026-05-15T12:40:00Z,56.00,45.00
2026-05-15T12:46:00Z,56.00,45.00
2026-05-15T12:47:00Z,55.00,45.00
2026-05-15T12:54:00Z,56.00,45.00
2026-05-15T12:56:00Z,56.00,45.00
2026-05-15T12:58:00Z,56.00,45.00
2026-05-15T12:59:00Z,56.00,45.00
2026-05-15T13:03:00Z,56.00,45.00
2026-05-15T13:04:00Z,56.00,45.00
2026-05-15T13:05:00Z,56.00,45.00
2026-05-15T13:07:00Z,56.00,45.00
2026-05-15T13:09:00Z,56.62,45.00
2026-05-15T13:13:00Z,56.62,45.00
2026-05-15T13:14:00Z,55.00,45.00
2026-05-15T13:17:00Z,55.00,45.00
2026-05-15T13:18:00Z,55.00,45.30
2026-05-15T13:26:00Z,56.00,45.30
2026-05-15T13:27:00Z,56.00,46.00
2026-05-15T13:31:00Z,56.00,46.00
2026-05-15T13:41:00Z,56.00,46.00
2026-05-15T13:42:00Z,56.00,46.00
2026-05-15T13:43:00Z,56.00,46.00
2026-05-15T13:44:00Z,56.00,45.40
2026-05-15T13:45:00Z,56.00,45.00
2026-05-15T13:46:00Z,57.00,45.00
2026-05-15T13:47:00Z,57.00,45.00
2026-05-15T13:49:00Z,57.00,45.00
2026-05-15T13:50:00Z,57.00,45.00
2026-05-15T13:51:00Z,57.00,45.00
2026-05-15T13:52:00Z,57.00,45.00
2026-05-15T13:53:00Z,57.00,45.00
2026-05-15T13:54:00Z,57.00,45.00
2026-05-15T13:56:00Z,57.00,45.00
2026-05-15T13:57:00Z,57.00,45.00
2026-05-15T13:58:00Z,57.00,45.00
2026-05-15T14:01:00Z,57.00,45.00
2026-05-15T14:04:00Z,57.00,46.00
2026-05-15T14:05:00Z,57.00,46.00
2026-05-15T14:06:00Z,57.00,46.00
2026-05-15T14:07:00Z,57.00,46.00
2026-05-15T14:08:00Z,57.00,46.00
2026-05-15T14:09:00Z,55.62,46.00
2026-05-15T14:10:00Z,56.00,46.00
2026-05-15T14:11:00Z,56.00,46.00
2026-05-15T14:12:00Z,56.00,46.00
2026-05-15T14:14:00Z,56.00,45.00
2026-05-15T14:15:00Z,56.00,45.00
2026-05-15T14:17:00Z,56.00,45.00
2026-05-15T14:18:00Z,56.00,45.00
2026-05-15T14:19:00Z,56.00,45.00
2026-05-15T14:20:00Z,56.00,45.00
2026-05-15T14:23:00Z,56.00,46.00
2026-05-15T14:25:00Z,56.00,46.00
2026-05-15T14:27:00Z,56.00,46.00
2026-05-15T14:28:00Z,56.00,46.00
2026-05-15T14:29:00Z,56.00,46.00
2026-05-15T14:30:00Z,56.00,46.00
2026-05-15T14:32:00Z,56.00,46.00
2026-05-15T14:36:00Z,56.00,46.00
2026-05-15T14:37:00Z,56.00,46.00
2026-05-15T14:39:00Z,56.00,46.00
2026-05-15T14:40:00Z,56.00,46.00
2026-05-15T14:41:00Z,56.00,46.00
2026-05-15T14:42:00Z,56.00,46.00
2026-05-15T14:44:00Z,56.00,46.00
2026-05-15T14:45:00Z,56.00,46.00
2026-05-15T14:46:00Z,56.00,46.00
2026-05-15T14:48:00Z,56.00,46.00
2026-05-15T14:50:00Z,55.10,46.00
2026-05-15T14:51:00Z,56.00,46.00
2026-05-15T14:52:00Z,56.00,46.00
2026-05-15T14:53:00Z,56.00,46.00
2026-05-15T14:54:00Z,56.00,46.00
2026-05-15T14:55:00Z,55.52,45.93
2026-05-15T14:56:00Z,56.00,46.00
2026-05-15T14:57:00Z,57.00,46.00
2026-05-15T14:58:00Z,57.00,45.91
2026-05-15T14:59:00Z,56.05,44.23
2026-05-15T15:00:00Z,57.00,46.00
2026-05-15T15:01:00Z,57.00,45.00
2026-05-15T15:02:00Z,57.66,43.80
2026-05-15T15:03:00Z,57.84,44.57
2026-05-15T15:04:00Z,57.00,44.70
2026-05-15T15:05:00Z,57.00,45.00
2026-05-15T15:06:00Z,57.00,45.00
2026-05-15T15:07:00Z,57.00,43.00
2026-05-15T15:08:00Z,57.00,43.00
2026-05-15T15:09:00Z,57.00,43.95
2026-05-15T15:10:00Z,55.15,45.00
2026-05-15T15:11:00Z,57.00,45.00
2026-05-15T15:12:00Z,57.00,45.00
2026-05-15T15:13:00Z,57.14,42.12
2026-05-15T15:14:00Z,57.55,45.73
2026-05-15T15:15:00Z,52.89,48.58
2026-05-15T15:16:00Z,51.76,48.75
2026-05-15T15:17:00Z,55.91,44.26
2026-05-15T15:18:00Z,58.00,43.12
2026-05-15T15:19:00Z,55.76,46.12
2026-05-15T15:20:00Z,53.03,47.57
2026-05-15T15:21:00Z,55.16,46.83
2026-05-15T15:22:00Z,56.28,44.56
2026-05-15T15:23:00Z,57.00,44.00
2026-05-15T15:24:00Z,56.89,44.27
2026-05-15T15:25:00Z,57.65,46.16
2026-05-15T15:26:00Z,57.53,43.61
2026-05-15T15:27:00Z,55.40,45.52
