# event_ticker=KXATPCHALLENGERMATCH-26APR04COPSAC
# final_score=6-4 5-7 6-3
# score_resolution=4-6 7-5 3-6
# match_winner=Vitaliy Sachko
# fav_player=Kimmer Coppejans
# dog_player=Vitaliy Sachko
# kalshi_date=2026-04-04
timestamp,Kimmer Coppejans,Vitaliy Sachko
2026-04-04T06:37:00Z,56.00,46.00
2026-04-04T06:47:00Z,56.00,46.00
2026-04-04T06:54:00Z,56.00,46.00
2026-04-04T06:55:00Z,56.00,46.00
2026-04-04T06:56:00Z,56.00,46.00
2026-04-04T07:02:00Z,56.00,46.00
2026-04-04T07:07:00Z,56.00,46.00
2026-04-04T07:11:00Z,56.00,45.78
2026-04-04T07:14:00Z,56.00,45.78
2026-04-04T07:15:00Z,56.00,45.78
2026-04-04T07:18:00Z,56.00,45.78
2026-04-04T07:21:00Z,56.00,46.00
2026-04-04T07:23:00Z,56.00,46.00
2026-04-04T07:24:00Z,56.00,46.00
2026-04-04T07:26:00Z,56.00,46.00
2026-04-04T07:29:00Z,56.00,46.00
2026-04-04T07:30:00Z,56.00,46.00
2026-04-04T07:35:00Z,56.00,46.00
2026-04-04T07:38:00Z,56.00,46.00
2026-04-04T07:39:00Z,56.00,46.00
2026-04-04T07:42:00Z,56.00,46.00
2026-04-04T07:46:00Z,56.00,46.00
2026-04-04T07:47:00Z,56.00,46.00
2026-04-04T07:48:00Z,56.00,46.00
2026-04-04T07:51:00Z,56.00,46.00
2026-04-04T07:52:00Z,56.00,46.00
2026-04-04T07:54:00Z,56.00,46.00
2026-04-04T07:55:00Z,56.00,46.00
2026-04-04T07:56:00Z,56.00,46.00
2026-04-04T08:00:00Z,55.00,46.00
2026-04-04T08:02:00Z,56.99,46.00
2026-04-04T08:04:00Z,56.60,46.00
2026-04-04T08:08:00Z,56.60,46.40
2026-04-04T08:09:00Z,57.00,46.40
2026-04-04T08:10:00Z,57.00,46.40
2026-04-04T08:11:00Z,56.89,46.40
2026-04-04T08:12:00Z,57.00,46.00
2026-04-04T08:13:00Z,57.00,46.00
2026-04-04T08:14:00Z,57.00,46.00
2026-04-04T08:15:00Z,57.02,46.19
2026-04-04T08:16:00Z,57.02,46.28
2026-04-04T08:17:00Z,55.29,45.78
2026-04-04T08:18:00Z,56.25,46.94
2026-04-04T08:19:00Z,51.88,49.18
2026-04-04T08:20:00Z,49.00,55.83
2026-04-04T08:21:00Z,43.58,58.39
2026-04-04T08:22:00Z,40.75,60.81
2026-04-04T08:23:00Z,39.88,60.46
2026-04-04T08:24:00Z,40.26,59.38
2026-04-04T08:25:00Z,42.78,59.38
2026-04-04T08:26:00Z,45.00,57.00
2026-04-04T08:27:00Z,46.57,56.00
2026-04-04T08:28:00Z,47.00,55.00
2026-04-04T08:29:00Z,44.00,59.64
2026-04-04T08:30:00Z,41.11,59.80
2026-04-04T08:31:00Z,39.83,59.13
2026-04-04T08:32:00Z,40.00,62.24
2026-04-04T08:33:00Z,36.88,64.56
2026-04-04T08:34:00Z,38.79,62.95
2026-04-04T08:35:00Z,40.01,56.00
2026-04-04T08:36:00Z,43.00,58.00
2026-04-04T08:37:00Z,47.96,56.18
2026-04-04T08:38:00Z,48.39,55.13
2026-04-04T08:39:00Z,54.35,50.00
2026-04-04T08:40:00Z,56.64,44.25
2026-04-04T08:41:00Z,60.64,41.91
2026-04-04T08:42:00Z,61.44,40.88
2026-04-04T08:43:00Z,62.05,35.98
2026-04-04T08:44:00Z,63.00,37.00
2026-04-04T08:45:00Z,67.91,32.36
2026-04-04T08:46:00Z,68.85,35.85
2026-04-04T08:47:00Z,68.67,32.39
2026-04-04T08:48:00Z,59.31,40.83
2026-04-04T08:49:00Z,59.00,41.78
2026-04-04T08:50:00Z,60.97,39.41
2026-04-04T08:51:00Z,55.52,45.52
2026-04-04T08:52:00Z,51.05,52.34
2026-04-04T08:53:00Z,50.59,46.77
2026-04-04T08:54:00Z,58.32,41.03
2026-04-04T08:55:00Z,49.13,53.59
2026-04-04T08:56:00Z,38.58,58.60
2026-04-04T08:57:00Z,36.21,63.22
2026-04-04T08:58:00Z,42.33,63.47
2026-04-04T08:59:00Z,42.84,58.37
2026-04-04T09:00:00Z,43.12,58.64
2026-04-04T09:01:00Z,43.83,55.18
2026-04-04T09:02:00Z,43.45,55.96
2026-04-04T09:03:00Z,47.35,54.69
2026-04-04T09:04:00Z,37.95,63.56
2026-04-04T09:05:00Z,30.09,69.49
2026-04-04T09:06:00Z,29.48,70.44
2026-04-04T09:07:00Z,30.02,70.22
2026-04-04T09:08:00Z,31.00,70.13
2026-04-04T09:09:00Z,31.00,70.00
2026-04-04T09:10:00Z,31.07,70.51
2026-04-04T09:11:00Z,33.50,69.01
2026-04-04T09:12:00Z,28.47,70.66
2026-04-04T09:13:00Z,34.09,68.09
2026-04-04T09:14:00Z,24.80,76.63
2026-04-04T09:15:00Z,19.25,81.82
2026-04-04T09:16:00Z,17.69,83.45
2026-04-04T09:17:00Z,13.65,87.04
2026-04-04T09:18:00Z,14.91,85.97
2026-04-04T09:19:00Z,17.90,84.19
2026-04-04T09:20:00Z,14.25,86.88
2026-04-04T09:21:00Z,16.00,85.44
2026-04-04T09:22:00Z,14.62,85.72
2026-04-04T09:23:00Z,18.32,83.09
2026-04-04T09:24:00Z,17.64,83.00
2026-04-04T09:25:00Z,15.57,84.68
2026-04-04T09:26:00Z,12.82,86.70
2026-04-04T09:27:00Z,13.50,84.75
2026-04-04T09:28:00Z,12.81,87.22
2026-04-04T09:29:00Z,16.30,83.58
2026-04-04T09:30:00Z,22.03,80.71
2026-04-04T09:31:00Z,28.10,72.35
2026-04-04T09:32:00Z,29.69,71.68
2026-04-04T09:33:00Z,31.17,71.71
2026-04-04T09:34:00Z,33.00,71.11
2026-04-04T09:35:00Z,33.12,67.11
2026-04-04T09:36:00Z,35.78,65.96
2026-04-04T09:37:00Z,33.93,66.11
2026-04-04T09:38:00Z,35.00,66.71
2026-04-04T09:39:00Z,33.11,68.27
2026-04-04T09:40:00Z,27.56,72.11
2026-04-04T09:41:00Z,27.76,74.00
2026-04-04T09:42:00Z,19.28,81.13
2026-04-04T09:43:00Z,29.19,72.43
2026-04-04T09:44:00Z,34.90,66.55
2026-04-04T09:45:00Z,33.89,66.84
2026-04-04T09:46:00Z,33.75,69.17
2026-04-04T09:47:00Z,32.84,69.69
2026-04-04T09:48:00Z,31.03,66.79
2026-04-04T09:49:00Z,33.90,69.85
2026-04-04T09:50:00Z,33.00,69.70
2026-04-04T09:51:00Z,23.85,76.74
2026-04-04T09:52:00Z,19.35,80.84
2026-04-04T09:53:00Z,25.75,79.11
2026-04-04T09:54:00Z,30.52,72.26
2026-04-04T09:55:00Z,32.39,67.62
2026-04-04T09:56:00Z,34.48,67.00
2026-04-04T09:57:00Z,37.93,63.88
2026-04-04T09:58:00Z,36.80,65.22
2026-04-04T09:59:00Z,31.58,68.49
2026-04-04T10:00:00Z,29.59,70.62
2026-04-04T10:01:00Z,27.34,76.00
2026-04-04T10:02:00Z,23.89,75.09
2026-04-04T10:03:00Z,24.89,77.12
2026-04-04T10:04:00Z,19.70,82.37
2026-04-04T10:05:00Z,30.60,68.99
2026-04-04T10:06:00Z,35.76,65.83
2026-04-04T10:07:00Z,33.24,67.30
2026-04-04T10:08:00Z,33.45,68.66
2026-04-04T10:09:00Z,41.46,58.27
2026-04-04T10:10:00Z,48.87,52.63
2026-04-04T10:11:00Z,54.47,45.47
2026-04-04T10:12:00Z,54.00,46.00
2026-04-04T10:13:00Z,55.18,45.11
2026-04-04T10:14:00Z,59.64,43.60
2026-04-04T10:15:00Z,63.23,35.47
2026-04-04T10:16:00Z,68.05,29.09
2026-04-04T10:17:00Z,67.08,33.90
2026-04-04T10:18:00Z,73.13,27.41
2026-04-04T10:19:00Z,67.52,33.17
2026-04-04T10:20:00Z,61.17,38.95
2026-04-04T10:21:00Z,61.47,41.41
2026-04-04T10:22:00Z,63.53,38.22
2026-04-04T10:23:00Z,53.55,49.82
2026-04-04T10:24:00Z,34.96,70.00
2026-04-04T10:25:00Z,33.63,67.66
2026-04-04T10:26:00Z,32.30,66.74
2026-04-04T10:27:00Z,38.51,63.14
2026-04-04T10:28:00Z,36.39,60.39
2026-04-04T10:29:00Z,45.69,58.13
2026-04-04T10:30:00Z,52.64,46.61
2026-04-04T10:31:00Z,61.99,30.02
2026-04-04T10:32:00Z,65.94,33.41
2026-04-04T10:33:00Z,66.00,34.04
2026-04-04T10:34:00Z,68.60,34.90
2026-04-04T10:35:00Z,66.46,31.03
2026-04-04T10:36:00Z,55.51,44.16
2026-04-04T10:37:00Z,55.02,44.19
2026-04-04T10:38:00Z,55.62,53.29
2026-04-04T10:39:00Z,52.93,52.65
2026-04-04T10:40:00Z,36.19,63.61
2026-04-04T10:41:00Z,24.82,74.41
2026-04-04T10:42:00Z,25.05,75.84
2026-04-04T10:43:00Z,28.67,71.13
2026-04-04T10:44:00Z,21.75,79.68
2026-04-04T10:45:00Z,19.25,80.03
2026-04-04T10:46:00Z,23.12,75.00
2026-04-04T10:47:00Z,12.75,87.61
2026-04-04T10:48:00Z,14.95,86.38
2026-04-04T10:49:00Z,13.42,88.87
2026-04-04T10:50:00Z,10.51,90.40
2026-04-04T10:51:00Z,6.17,93.04
2026-04-04T10:52:00Z,1.53,98.70
2026-04-04T10:53:00Z,1.00,99.00
2026-04-04T10:54:00Z,1.00,99.00
2026-04-04T10:55:00Z,1.00,99.00
2026-04-04T10:56:00Z,1.00,99.00
2026-04-04T10:57:00Z,1.00,99.00
2026-04-04T10:58:00Z,1.00,99.00
2026-04-04T10:59:00Z,1.00,99.00
2026-04-04T11:00:00Z,1.00,99.00
2026-04-04T11:01:00Z,1.00,99.00
2026-04-04T11:02:00Z,1.00,99.00
