# event_ticker=KXATPMATCH-26MAR29BURWAL
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Roman Andres Burruchaga
# fav_player=Adam Walton
# dog_player=Roman Andres Burruchaga
# kalshi_date=2026-03-29
timestamp,Adam Walton,Roman Andres Burruchaga
2026-04-01T12:44:00Z,35.00,66.00
2026-04-01T12:45:00Z,36.00,66.00
2026-04-01T12:46:00Z,34.00,66.00
2026-04-01T12:49:00Z,34.00,66.00
2026-04-01T12:51:00Z,34.00,66.00
2026-04-01T12:52:00Z,34.00,66.00
2026-04-01T12:54:00Z,34.00,66.00
2026-04-01T12:55:00Z,34.00,66.00
2026-04-01T12:56:00Z,34.00,66.00
2026-04-01T13:05:00Z,34.00,66.00
2026-04-01T13:06:00Z,34.00,66.00
2026-04-01T13:09:00Z,34.00,66.00
2026-04-01T13:10:00Z,34.00,66.00
2026-04-01T13:13:00Z,36.00,66.00
2026-04-01T13:18:00Z,36.00,66.00
2026-04-01T13:19:00Z,36.00,66.00
2026-04-01T13:24:00Z,36.00,64.00
2026-04-01T13:25:00Z,36.00,64.00
2026-04-01T13:27:00Z,36.74,65.00
2026-04-01T13:28:00Z,36.74,66.00
2026-04-01T13:30:00Z,37.00,66.00
2026-04-01T13:31:00Z,36.00,66.00
2026-04-01T13:32:00Z,36.00,66.00
2026-04-01T13:34:00Z,36.00,66.00
2026-04-01T13:36:00Z,36.00,66.00
2026-04-01T13:39:00Z,36.00,66.00
2026-04-01T13:40:00Z,36.00,66.00
2026-04-01T13:41:00Z,36.00,66.00
2026-04-01T13:44:00Z,36.00,66.00
2026-04-01T13:45:00Z,36.00,66.00
2026-04-01T13:47:00Z,36.00,66.00
2026-04-01T13:49:00Z,36.00,64.37
2026-04-01T13:51:00Z,36.00,66.00
2026-04-01T13:57:00Z,36.00,66.00
2026-04-01T13:59:00Z,36.00,66.00
2026-04-01T14:04:00Z,33.00,66.00
2026-04-01T14:05:00Z,33.00,66.00
2026-04-01T14:10:00Z,36.00,66.00
2026-04-01T14:11:00Z,36.00,66.00
2026-04-01T14:12:00Z,36.00,65.00
2026-04-01T14:17:00Z,36.00,66.00
2026-04-01T14:20:00Z,36.00,66.00
2026-04-01T14:25:00Z,36.00,66.00
2026-04-01T14:29:00Z,36.00,66.00
2026-04-01T14:32:00Z,36.00,66.00
2026-04-01T14:34:00Z,36.00,66.00
2026-04-01T14:35:00Z,36.00,66.00
2026-04-01T14:36:00Z,36.00,66.00
2026-04-01T14:40:00Z,36.00,66.00
2026-04-01T14:43:00Z,36.00,66.00
2026-04-01T14:44:00Z,36.00,66.00
2026-04-01T14:47:00Z,36.00,65.00
2026-04-01T14:49:00Z,36.00,66.00
2026-04-01T14:53:00Z,36.00,66.00
2026-04-01T14:54:00Z,34.00,66.00
2026-04-01T14:55:00Z,34.00,66.00
2026-04-01T14:57:00Z,36.00,66.00
2026-04-01T14:59:00Z,36.00,66.00
2026-04-01T15:00:00Z,36.00,66.00
2026-04-01T15:01:00Z,36.00,66.00
2026-04-01T15:02:00Z,36.00,66.00
2026-04-01T15:03:00Z,36.00,66.00
2026-04-01T15:04:00Z,36.00,66.00
2026-04-01T15:06:00Z,36.00,66.00
2026-04-01T15:07:00Z,36.00,66.00
2026-04-01T15:08:00Z,36.00,66.00
2026-04-01T15:09:00Z,36.00,66.00
2026-04-01T15:10:00Z,36.00,66.00
2026-04-01T15:11:00Z,36.00,65.00
2026-04-01T15:12:00Z,36.00,65.00
2026-04-01T15:16:00Z,36.00,65.00
2026-04-01T15:18:00Z,36.00,65.00
2026-04-01T15:20:00Z,37.00,65.00
2026-04-01T15:22:00Z,34.00,65.00
2026-04-01T15:23:00Z,34.00,63.79
2026-04-01T15:25:00Z,34.00,63.21
2026-04-01T15:26:00Z,37.00,63.21
2026-04-01T15:27:00Z,37.00,65.00
2026-04-01T15:28:00Z,36.00,65.00
2026-04-01T15:31:00Z,36.00,65.00
2026-04-01T15:33:00Z,36.00,65.00
2026-04-01T15:38:00Z,36.00,65.00
2026-04-01T15:40:00Z,36.00,65.00
2026-04-01T15:42:00Z,36.00,65.00
2026-04-01T15:43:00Z,36.00,65.00
2026-04-01T15:44:00Z,36.00,65.00
2026-04-01T15:45:00Z,36.00,65.00
2026-04-01T15:47:00Z,36.00,65.00
2026-04-01T15:50:00Z,36.00,65.00
2026-04-01T15:51:00Z,36.00,64.60
2026-04-01T15:53:00Z,36.00,64.60
2026-04-01T15:54:00Z,36.00,65.00
2026-04-01T15:55:00Z,36.00,65.00
2026-04-01T15:56:00Z,36.00,65.00
2026-04-01T15:57:00Z,36.00,65.00
2026-04-01T15:58:00Z,37.00,65.00
2026-04-01T15:59:00Z,37.00,65.00
2026-04-01T16:00:00Z,37.00,65.00
2026-04-01T16:01:00Z,37.00,65.00
2026-04-01T16:02:00Z,37.00,63.00
2026-04-01T16:06:00Z,37.00,65.00
2026-04-01T16:07:00Z,37.00,65.00
2026-04-01T16:08:00Z,37.00,65.00
2026-04-01T16:09:00Z,37.00,65.00
2026-04-01T16:10:00Z,36.00,65.00
2026-04-01T16:12:00Z,36.00,65.00
2026-04-01T16:13:00Z,36.00,65.00
2026-04-01T16:14:00Z,36.00,65.00
2026-04-01T16:15:00Z,36.00,65.00
2026-04-01T16:16:00Z,36.00,65.00
2026-04-01T16:18:00Z,36.00,65.00
2026-04-01T16:20:00Z,36.00,65.00
2026-04-01T16:25:00Z,35.00,64.22
2026-04-01T16:26:00Z,35.00,65.00
2026-04-01T16:27:00Z,35.00,65.00
2026-04-01T16:28:00Z,35.00,65.00
2026-04-01T16:29:00Z,35.00,65.00
2026-04-01T16:30:00Z,35.00,65.00
2026-04-01T16:31:00Z,35.00,66.00
2026-04-01T16:33:00Z,35.00,67.00
2026-04-01T16:36:00Z,35.00,67.00
2026-04-01T16:38:00Z,35.00,67.00
2026-04-01T16:39:00Z,35.00,67.00
2026-04-01T16:40:00Z,33.49,67.00
2026-04-01T16:42:00Z,33.49,67.00
2026-04-01T16:43:00Z,33.49,67.00
2026-04-01T16:44:00Z,33.49,67.00
2026-04-01T16:45:00Z,33.49,67.00
2026-04-01T16:46:00Z,35.00,67.00
2026-04-01T16:48:00Z,35.00,67.00
2026-04-01T16:49:00Z,35.00,67.00
2026-04-01T16:52:00Z,35.00,66.00
2026-04-01T16:53:00Z,35.00,67.00
2026-04-01T16:54:00Z,35.00,67.00
2026-04-01T16:55:00Z,35.00,67.00
2026-04-01T16:56:00Z,35.00,67.00
2026-04-01T16:57:00Z,34.00,67.00
2026-04-01T16:58:00Z,34.00,67.00
2026-04-01T16:59:00Z,34.00,68.00
2026-04-01T17:00:00Z,34.00,68.00
2026-04-01T17:01:00Z,34.00,68.00
2026-04-01T17:02:00Z,34.00,68.00
2026-04-01T17:03:00Z,34.00,68.00
2026-04-01T17:04:00Z,34.00,68.00
2026-04-01T17:05:00Z,34.00,69.00
2026-04-01T17:06:00Z,34.00,69.38
2026-04-01T17:07:00Z,34.00,70.00
2026-04-01T17:08:00Z,32.88,70.02
2026-04-01T17:09:00Z,34.15,67.67
2026-04-01T17:10:00Z,36.71,65.15
2026-04-01T17:11:00Z,37.47,64.00
2026-04-01T17:12:00Z,39.29,61.27
2026-04-01T17:13:00Z,40.98,60.54
2026-04-01T17:14:00Z,46.19,55.07
2026-04-01T17:15:00Z,43.56,55.30
2026-04-01T17:16:00Z,42.66,59.35
2026-04-01T17:17:00Z,36.54,63.57
2026-04-01T17:18:00Z,40.93,58.54
2026-04-01T17:19:00Z,43.02,58.93
2026-04-01T17:20:00Z,47.15,52.85
2026-04-01T17:21:00Z,48.87,52.72
2026-04-01T17:22:00Z,48.46,51.56
2026-04-01T17:23:00Z,48.37,54.08
2026-04-01T17:24:00Z,43.20,57.91
2026-04-01T17:25:00Z,44.36,56.82
2026-04-01T17:26:00Z,39.04,59.75
2026-04-01T17:27:00Z,37.61,66.66
2026-04-01T17:28:00Z,30.53,69.08
2026-04-01T17:29:00Z,28.02,73.88
2026-04-01T17:30:00Z,32.71,68.06
2026-04-01T17:31:00Z,31.00,70.00
2026-04-01T17:32:00Z,29.96,72.55
2026-04-01T17:33:00Z,28.66,76.32
2026-04-01T17:34:00Z,26.00,74.61
2026-04-01T17:35:00Z,26.00,74.61
2026-04-01T17:36:00Z,28.78,74.61
2026-04-01T17:37:00Z,20.42,77.77
2026-04-01T17:38:00Z,22.77,79.49
2026-04-01T17:39:00Z,14.17,84.30
2026-04-01T17:40:00Z,15.83,84.25
2026-04-01T17:41:00Z,16.88,85.01
2026-04-01T17:42:00Z,19.23,80.92
2026-04-01T17:43:00Z,18.41,80.84
2026-04-01T17:44:00Z,20.80,80.65
2026-04-01T17:45:00Z,17.34,82.80
2026-04-01T17:46:00Z,17.59,85.66
2026-04-01T17:47:00Z,14.03,86.44
2026-04-01T17:48:00Z,12.41,87.60
2026-04-01T17:49:00Z,14.00,87.66
2026-04-01T17:50:00Z,11.95,91.61
2026-04-01T17:51:00Z,10.95,89.26
2026-04-01T17:52:00Z,8.46,91.13
2026-04-01T17:53:00Z,10.00,90.49
2026-04-01T17:54:00Z,9.98,90.15
2026-04-01T17:55:00Z,8.54,91.36
2026-04-01T17:56:00Z,8.00,93.87
2026-04-01T17:57:00Z,8.00,93.15
2026-04-01T17:58:00Z,8.64,91.59
2026-04-01T17:59:00Z,7.45,92.39
2026-04-01T18:00:00Z,8.57,91.82
2026-04-01T18:01:00Z,7.27,92.47
2026-04-01T18:02:00Z,8.11,91.19
2026-04-01T18:03:00Z,8.00,93.56
2026-04-01T18:04:00Z,10.29,89.98
2026-04-01T18:05:00Z,9.42,91.86
2026-04-01T18:06:00Z,9.42,92.07
2026-04-01T18:07:00Z,8.89,91.67
2026-04-01T18:08:00Z,8.00,93.00
2026-04-01T18:09:00Z,7.00,92.77
2026-04-01T18:10:00Z,6.62,95.14
2026-04-01T18:11:00Z,3.23,97.50
2026-04-01T18:12:00Z,3.11,96.69
2026-04-01T18:13:00Z,4.90,97.47
2026-04-01T18:14:00Z,4.52,96.55
2026-04-01T18:15:00Z,2.21,98.38
2026-04-01T18:16:00Z,2.05,98.74
2026-04-01T18:17:00Z,2.00,98.24
2026-04-01T18:18:00Z,1.07,98.24
2026-04-01T18:19:00Z,1.28,98.21
2026-04-01T18:20:00Z,2.12,97.71
2026-04-01T18:21:00Z,2.63,98.79
2026-04-01T18:22:00Z,1.83,98.99
2026-04-01T18:23:00Z,2.00,98.99
2026-04-01T18:24:00Z,2.00,98.00
2026-04-01T18:26:00Z,1.99,99.00
2026-04-01T18:27:00Z,2.00,98.36
2026-04-01T18:28:00Z,2.00,99.00
2026-04-01T18:29:00Z,4.49,96.75
2026-04-01T18:30:00Z,4.24,96.91
2026-04-01T18:31:00Z,5.03,96.00
2026-04-01T18:32:00Z,1.77,98.60
2026-04-01T18:33:00Z,1.63,99.00
2026-04-01T18:34:00Z,1.63,99.00
2026-04-01T18:35:00Z,1.63,99.00
2026-04-01T18:36:00Z,1.63,99.00
2026-04-01T18:37:00Z,1.63,99.00
2026-04-01T18:38:00Z,1.63,99.00
