# event_ticker=KXATPMATCH-26MAY17AUGKOP
# final_score=7-5 6-1
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Vit Kopriva
# kalshi_date=2026-05-17
timestamp,Felix Auger-Aliassime,Vit Kopriva
2026-05-19T08:30:00Z,70.00,31.00
2026-05-19T08:34:00Z,70.00,31.00
2026-05-19T08:40:00Z,70.00,31.00
2026-05-19T09:09:00Z,70.00,31.00
2026-05-19T09:13:00Z,70.00,30.00
2026-05-19T09:31:00Z,70.00,30.00
2026-05-19T09:32:00Z,70.00,30.00
2026-05-19T09:35:00Z,70.00,30.00
2026-05-19T09:44:00Z,70.00,30.00
2026-05-19T09:55:00Z,70.00,30.00
2026-05-19T09:56:00Z,70.00,30.00
2026-05-19T10:10:00Z,70.00,30.00
2026-05-19T10:11:00Z,70.00,30.00
2026-05-19T10:15:00Z,70.00,30.00
2026-05-19T10:18:00Z,70.00,30.00
2026-05-19T10:23:00Z,70.00,30.00
2026-05-19T10:25:00Z,70.00,30.00
2026-05-19T10:27:00Z,70.00,30.00
2026-05-19T10:28:00Z,70.19,30.00
2026-05-19T10:34:00Z,71.00,30.00
2026-05-19T10:37:00Z,71.00,30.00
2026-05-19T10:38:00Z,71.00,30.00
2026-05-19T10:51:00Z,71.00,30.00
2026-05-19T10:52:00Z,71.00,30.00
2026-05-19T10:55:00Z,71.00,30.00
2026-05-19T10:57:00Z,71.00,30.00
2026-05-19T11:00:00Z,71.00,30.00
2026-05-19T11:01:00Z,71.00,30.46
2026-05-19T11:02:00Z,71.00,31.00
2026-05-19T11:05:00Z,70.00,31.00
2026-05-19T11:07:00Z,70.00,31.00
2026-05-19T11:10:00Z,71.00,31.00
2026-05-19T11:14:00Z,71.00,31.00
2026-05-19T11:17:00Z,70.00,31.00
2026-05-19T11:24:00Z,70.00,31.00
2026-05-19T11:27:00Z,70.00,31.00
2026-05-19T11:28:00Z,70.00,31.00
2026-05-19T11:31:00Z,69.00,31.00
2026-05-19T11:32:00Z,68.00,31.00
2026-05-19T11:37:00Z,68.00,31.00
2026-05-19T11:38:00Z,68.00,31.00
2026-05-19T11:39:00Z,68.00,32.00
2026-05-19T11:42:00Z,68.00,32.00
2026-05-19T11:43:00Z,68.00,32.00
2026-05-19T11:44:00Z,68.00,33.00
2026-05-19T11:45:00Z,68.00,33.00
2026-05-19T11:46:00Z,68.00,33.00
2026-05-19T11:47:00Z,68.00,33.00
2026-05-19T11:49:00Z,68.00,33.00
2026-05-19T11:50:00Z,67.55,33.00
2026-05-19T11:51:00Z,68.00,33.00
2026-05-19T11:52:00Z,67.87,33.00
2026-05-19T11:53:00Z,68.00,33.00
2026-05-19T11:55:00Z,68.00,33.00
2026-05-19T11:56:00Z,68.00,33.00
2026-05-19T11:57:00Z,68.00,33.00
2026-05-19T11:58:00Z,68.00,33.00
2026-05-19T11:59:00Z,68.00,33.00
2026-05-19T12:00:00Z,68.00,33.00
2026-05-19T12:01:00Z,68.00,33.00
2026-05-19T12:02:00Z,68.00,33.00
2026-05-19T12:03:00Z,68.00,33.00
2026-05-19T12:04:00Z,68.00,33.00
2026-05-19T12:05:00Z,71.47,30.00
2026-05-19T12:06:00Z,73.92,26.17
2026-05-19T12:07:00Z,74.58,25.04
2026-05-19T12:08:00Z,72.00,29.00
2026-05-19T12:09:00Z,71.00,30.00
2026-05-19T12:10:00Z,69.92,36.91
2026-05-19T12:11:00Z,64.30,38.95
2026-05-19T12:12:00Z,63.00,37.13
2026-05-19T12:13:00Z,60.14,41.01
2026-05-19T12:14:00Z,65.88,35.46
2026-05-19T12:15:00Z,63.23,38.95
2026-05-19T12:16:00Z,69.52,33.00
2026-05-19T12:17:00Z,70.00,32.00
2026-05-19T12:18:00Z,72.03,32.00
2026-05-19T12:19:00Z,69.12,33.00
2026-05-19T12:20:00Z,64.47,36.77
2026-05-19T12:21:00Z,65.77,36.77
2026-05-19T12:22:00Z,67.90,33.01
2026-05-19T12:23:00Z,68.01,32.00
2026-05-19T12:24:00Z,68.98,32.00
2026-05-19T12:25:00Z,68.42,32.89
2026-05-19T12:26:00Z,65.28,32.60
2026-05-19T12:27:00Z,66.19,34.24
2026-05-19T12:28:00Z,70.97,28.56
2026-05-19T12:29:00Z,75.29,27.01
2026-05-19T12:30:00Z,69.77,34.93
2026-05-19T12:31:00Z,65.13,37.97
2026-05-19T12:32:00Z,67.39,34.22
2026-05-19T12:33:00Z,67.69,34.00
2026-05-19T12:34:00Z,69.92,32.00
2026-05-19T12:35:00Z,70.00,32.00
2026-05-19T12:36:00Z,68.94,31.66
2026-05-19T12:37:00Z,67.01,35.26
2026-05-19T12:38:00Z,66.01,37.00
2026-05-19T12:39:00Z,67.28,33.10
2026-05-19T12:40:00Z,66.87,34.15
2026-05-19T12:41:00Z,68.37,32.09
2026-05-19T12:42:00Z,69.00,33.00
2026-05-19T12:43:00Z,69.00,32.00
2026-05-19T12:44:00Z,66.96,32.00
2026-05-19T12:45:00Z,68.75,33.00
2026-05-19T12:46:00Z,66.97,33.03
2026-05-19T12:47:00Z,67.07,33.03
2026-05-19T12:48:00Z,65.11,34.34
2026-05-19T12:49:00Z,68.85,33.00
2026-05-19T12:50:00Z,70.11,32.00
2026-05-19T12:51:00Z,70.07,31.87
2026-05-19T12:52:00Z,72.04,28.64
2026-05-19T12:53:00Z,72.14,28.20
2026-05-19T12:54:00Z,74.01,30.26
2026-05-19T12:55:00Z,81.30,18.20
2026-05-19T12:56:00Z,86.36,13.07
2026-05-19T12:57:00Z,86.14,14.00
2026-05-19T12:58:00Z,87.00,13.97
2026-05-19T12:59:00Z,87.61,13.79
2026-05-19T13:00:00Z,87.32,12.73
2026-05-19T13:01:00Z,88.76,11.50
2026-05-19T13:02:00Z,88.00,12.55
2026-05-19T13:03:00Z,88.82,10.81
2026-05-19T13:04:00Z,91.61,7.96
2026-05-19T13:05:00Z,95.59,5.73
2026-05-19T13:06:00Z,94.99,4.99
2026-05-19T13:07:00Z,96.39,4.46
2026-05-19T13:08:00Z,95.98,4.32
2026-05-19T13:09:00Z,96.98,4.04
2026-05-19T13:10:00Z,96.64,3.98
2026-05-19T13:11:00Z,96.93,4.00
2026-05-19T13:12:00Z,96.89,4.00
2026-05-19T13:13:00Z,97.00,2.49
2026-05-19T13:14:00Z,97.95,2.22
2026-05-19T13:15:00Z,99.00,1.26
2026-05-19T13:16:00Z,98.96,1.00
2026-05-19T13:17:00Z,99.00,1.00
2026-05-19T13:18:00Z,98.89,1.00
2026-05-19T13:19:00Z,99.00,1.00
2026-05-19T13:20:00Z,99.00,1.00
2026-05-19T13:21:00Z,99.00,1.00
2026-05-19T13:22:00Z,99.00,1.00
2026-05-19T13:23:00Z,99.00,1.00
2026-05-19T13:24:00Z,99.00,1.00
2026-05-19T13:25:00Z,99.00,1.00
2026-05-19T13:26:00Z,99.00,1.00
2026-05-19T13:28:00Z,99.00,1.00
2026-05-19T13:29:00Z,99.00,1.00
2026-05-19T13:30:00Z,99.00,1.00
2026-05-19T13:31:00Z,99.00,1.00
2026-05-19T13:32:00Z,99.00,1.00
