# event_ticker=KXATPMATCH-25NOV05GASALT
# final_score=4-6 6-0 RET
# match_winner=Daniel Altmaier
# fav_player=Daniel Altmaier
# dog_player=Hugo Gaston
# kalshi_date=2025-11-05
timestamp,Daniel Altmaier,Hugo Gaston
2025-11-05T07:47:00Z,50.00,52.00
2025-11-05T07:48:00Z,50.00,52.00
2025-11-05T08:00:00Z,50.00,52.00
2025-11-05T08:08:00Z,50.00,52.00
2025-11-05T08:09:00Z,50.00,52.00
2025-11-05T08:10:00Z,50.00,52.00
2025-11-05T08:15:00Z,50.00,52.00
2025-11-05T08:16:00Z,50.00,52.00
2025-11-05T08:25:00Z,50.00,52.00
2025-11-05T08:26:00Z,50.00,52.00
2025-11-05T08:31:00Z,50.00,52.00
2025-11-05T08:33:00Z,50.00,52.00
2025-11-05T08:50:00Z,50.00,52.00
2025-11-05T08:55:00Z,50.00,52.00
2025-11-05T09:02:00Z,50.00,52.00
2025-11-05T09:05:00Z,50.00,52.00
2025-11-05T09:06:00Z,50.00,52.00
2025-11-05T09:12:00Z,50.00,52.00
2025-11-05T09:20:00Z,50.00,52.00
2025-11-05T09:23:00Z,50.00,52.00
2025-11-05T09:24:00Z,50.00,52.00
2025-11-05T09:31:00Z,50.00,52.00
2025-11-05T09:45:00Z,50.00,52.00
2025-11-05T09:53:00Z,50.00,51.00
2025-11-05T10:02:00Z,50.00,52.00
2025-11-05T10:16:00Z,50.00,52.00
2025-11-05T10:17:00Z,50.00,52.00
2025-11-05T10:21:00Z,50.00,52.00
2025-11-05T10:35:00Z,50.00,52.00
2025-11-05T10:40:00Z,50.00,52.00
2025-11-05T10:52:00Z,49.00,52.00
2025-11-05T10:56:00Z,50.00,52.00
2025-11-05T11:00:00Z,50.00,51.00
2025-11-05T11:05:00Z,50.00,51.00
2025-11-05T11:11:00Z,50.00,52.00
2025-11-05T11:13:00Z,50.00,53.00
2025-11-05T11:15:00Z,50.00,53.00
2025-11-05T11:21:00Z,50.00,53.00
2025-11-05T11:23:00Z,49.00,53.00
2025-11-05T11:24:00Z,50.00,53.00
2025-11-05T11:25:00Z,50.00,53.00
2025-11-05T11:34:00Z,49.00,53.00
2025-11-05T11:44:00Z,49.00,53.00
2025-11-05T11:46:00Z,48.00,53.00
2025-11-05T11:57:00Z,48.00,54.14
2025-11-05T12:01:00Z,48.00,54.14
2025-11-05T12:04:00Z,48.00,55.00
2025-11-05T12:10:00Z,48.00,55.00
2025-11-05T12:14:00Z,48.00,55.00
2025-11-05T12:16:00Z,48.00,55.00
2025-11-05T12:19:00Z,48.00,53.02
2025-11-05T12:20:00Z,48.00,54.00
2025-11-05T12:26:00Z,48.00,54.00
2025-11-05T12:28:00Z,48.00,54.00
2025-11-05T12:34:00Z,47.00,54.00
2025-11-05T12:35:00Z,47.00,54.00
2025-11-05T12:38:00Z,47.00,54.00
2025-11-05T12:46:00Z,47.00,54.00
2025-11-05T12:49:00Z,47.00,54.00
2025-11-05T12:52:00Z,47.00,53.00
2025-11-05T12:53:00Z,47.00,53.00
2025-11-05T12:55:00Z,47.00,54.00
2025-11-05T13:02:00Z,47.00,54.00
2025-11-05T13:03:00Z,47.00,54.00
2025-11-05T13:06:00Z,47.00,54.00
2025-11-05T13:10:00Z,47.00,54.00
2025-11-05T13:12:00Z,47.00,54.00
2025-11-05T13:17:00Z,47.00,54.00
2025-11-05T13:19:00Z,47.00,54.00
2025-11-05T13:20:00Z,47.00,54.00
2025-11-05T13:21:00Z,47.00,54.00
2025-11-05T13:22:00Z,47.00,54.00
2025-11-05T13:23:00Z,47.00,54.00
2025-11-05T13:26:00Z,47.00,54.00
2025-11-05T13:28:00Z,47.00,54.00
2025-11-05T13:29:00Z,47.00,54.00
2025-11-05T13:30:00Z,47.00,54.00
2025-11-05T13:33:00Z,47.00,54.00
2025-11-05T13:35:00Z,47.00,54.00
2025-11-05T13:36:00Z,47.00,54.00
2025-11-05T13:37:00Z,47.00,54.98
2025-11-05T13:38:00Z,47.00,56.00
2025-11-05T13:39:00Z,47.00,56.00
2025-11-05T13:40:00Z,47.00,54.41
2025-11-05T13:43:00Z,47.00,55.00
2025-11-05T13:46:00Z,47.00,55.00
2025-11-05T13:47:00Z,47.00,55.00
2025-11-05T13:50:00Z,46.00,55.00
2025-11-05T13:51:00Z,47.00,55.00
2025-11-05T13:52:00Z,47.00,55.00
2025-11-05T13:55:00Z,47.00,55.00
2025-11-05T13:56:00Z,47.00,55.00
2025-11-05T13:58:00Z,47.00,55.00
2025-11-05T13:59:00Z,47.00,55.00
2025-11-05T14:00:00Z,47.00,55.00
2025-11-05T14:02:00Z,47.00,55.00
2025-11-05T14:03:00Z,47.00,55.00
2025-11-05T14:04:00Z,47.00,55.00
2025-11-05T14:07:00Z,47.00,55.00
2025-11-05T14:09:00Z,47.00,55.00
2025-11-05T14:10:00Z,47.00,55.00
2025-11-05T14:11:00Z,47.00,55.00
2025-11-05T14:12:00Z,46.00,54.00
2025-11-05T14:13:00Z,46.00,54.00
2025-11-05T14:14:00Z,46.00,54.37
2025-11-05T14:15:00Z,46.00,55.00
2025-11-05T14:16:00Z,46.00,55.00
2025-11-05T14:17:00Z,46.00,55.00
2025-11-05T14:18:00Z,46.00,55.00
2025-11-05T14:19:00Z,46.00,55.00
2025-11-05T14:20:00Z,46.00,55.00
2025-11-05T14:21:00Z,46.00,55.00
2025-11-05T14:22:00Z,46.00,55.00
2025-11-05T14:24:00Z,46.00,55.00
2025-11-05T14:25:00Z,46.00,55.00
2025-11-05T14:26:00Z,46.00,55.00
2025-11-05T14:27:00Z,46.00,55.00
2025-11-05T14:28:00Z,46.00,55.00
2025-11-05T14:29:00Z,46.00,55.00
2025-11-05T14:30:00Z,46.00,55.00
2025-11-05T14:31:00Z,46.13,55.00
2025-11-05T14:32:00Z,47.00,54.00
2025-11-05T14:33:00Z,47.00,54.00
2025-11-05T14:34:00Z,47.00,54.00
2025-11-05T14:35:00Z,47.00,54.02
2025-11-05T14:36:00Z,47.00,53.25
2025-11-05T14:37:00Z,47.00,53.01
2025-11-05T14:38:00Z,47.00,54.00
2025-11-05T14:39:00Z,47.00,54.00
2025-11-05T14:40:00Z,47.00,54.00
2025-11-05T14:43:00Z,47.00,54.00
2025-11-05T14:44:00Z,47.00,53.00
2025-11-05T14:45:00Z,47.71,53.00
2025-11-05T14:47:00Z,47.00,53.00
2025-11-05T14:49:00Z,46.00,53.00
2025-11-05T14:50:00Z,47.00,53.00
2025-11-05T14:52:00Z,47.00,54.00
2025-11-05T14:55:00Z,47.00,54.00
2025-11-05T14:56:00Z,47.00,54.00
2025-11-05T14:57:00Z,47.00,54.00
2025-11-05T14:58:00Z,48.00,54.00
2025-11-05T15:01:00Z,48.00,54.00
2025-11-05T15:02:00Z,48.00,54.00
2025-11-05T15:03:00Z,48.00,54.00
2025-11-05T15:04:00Z,48.00,54.00
2025-11-05T15:05:00Z,47.44,53.81
2025-11-05T15:06:00Z,47.04,54.92
2025-11-05T15:07:00Z,47.10,54.14
2025-11-05T15:08:00Z,48.88,50.96
2025-11-05T15:09:00Z,52.90,47.14
2025-11-05T15:10:00Z,50.51,48.00
2025-11-05T15:11:00Z,47.00,51.44
2025-11-05T15:12:00Z,49.05,52.84
2025-11-05T15:13:00Z,46.85,57.15
2025-11-05T15:14:00Z,37.00,62.25
2025-11-05T15:15:00Z,30.81,68.32
2025-11-05T15:16:00Z,29.00,72.24
2025-11-05T15:17:00Z,28.15,73.65
2025-11-05T15:18:00Z,27.90,74.75
2025-11-05T15:19:00Z,24.80,75.67
2025-11-05T15:20:00Z,26.38,73.90
2025-11-05T15:21:00Z,28.07,73.07
2025-11-05T15:22:00Z,27.87,73.00
2025-11-05T15:23:00Z,27.03,75.00
2025-11-05T15:24:00Z,23.84,76.67
2025-11-05T15:25:00Z,23.30,76.94
2025-11-05T15:26:00Z,21.49,78.00
2025-11-05T15:27:00Z,23.63,77.86
2025-11-05T15:28:00Z,24.48,75.87
2025-11-05T15:29:00Z,23.96,76.47
2025-11-05T15:30:00Z,24.47,76.87
2025-11-05T15:31:00Z,25.00,77.00
2025-11-05T15:32:00Z,21.05,77.73
2025-11-05T15:33:00Z,21.96,78.30
2025-11-05T15:34:00Z,23.13,78.30
2025-11-05T15:35:00Z,24.00,78.00
2025-11-05T15:36:00Z,22.56,78.94
2025-11-05T15:37:00Z,20.08,79.00
2025-11-05T15:38:00Z,21.93,79.33
2025-11-05T15:39:00Z,30.26,73.96
2025-11-05T15:40:00Z,29.54,68.96
2025-11-05T15:41:00Z,26.50,74.19
2025-11-05T15:42:00Z,23.80,76.00
2025-11-05T15:43:00Z,22.35,75.42
2025-11-05T15:44:00Z,26.85,74.70
2025-11-05T15:45:00Z,30.62,70.35
2025-11-05T15:46:00Z,34.19,71.36
2025-11-05T15:47:00Z,33.49,64.71
2025-11-05T15:48:00Z,35.36,68.07
2025-11-05T15:49:00Z,39.44,65.50
2025-11-05T15:50:00Z,41.47,61.57
2025-11-05T15:51:00Z,45.35,54.64
2025-11-05T15:52:00Z,50.09,47.43
2025-11-05T15:53:00Z,56.19,46.04
2025-11-05T15:54:00Z,55.76,38.82
2025-11-05T15:55:00Z,68.57,37.13
2025-11-05T15:56:00Z,69.11,37.99
2025-11-05T15:57:00Z,63.08,38.04
2025-11-05T15:58:00Z,61.91,30.85
2025-11-05T15:59:00Z,77.36,24.21
2025-11-05T16:00:00Z,81.37,19.71
2025-11-05T16:01:00Z,81.51,16.51
2025-11-05T16:02:00Z,81.49,16.57
2025-11-05T16:03:00Z,82.82,17.48
2025-11-05T16:04:00Z,80.69,17.66
2025-11-05T16:05:00Z,82.57,17.80
2025-11-05T16:06:00Z,84.38,12.80
2025-11-05T16:07:00Z,82.13,18.15
2025-11-05T16:08:00Z,83.30,15.39
2025-11-05T16:09:00Z,85.73,15.74
2025-11-05T16:10:00Z,87.48,15.05
2025-11-05T16:11:00Z,86.00,17.21
2025-11-05T16:12:00Z,79.07,19.71
2025-11-05T16:13:00Z,85.47,15.64
2025-11-05T16:14:00Z,85.92,16.41
2025-11-05T16:15:00Z,81.90,15.94
2025-11-05T16:16:00Z,81.78,19.51
2025-11-05T16:17:00Z,80.12,19.22
2025-11-05T16:18:00Z,75.53,17.58
2025-11-05T16:19:00Z,80.94,24.62
2025-11-05T16:20:00Z,77.48,21.38
2025-11-05T16:21:00Z,79.84,22.64
2025-11-05T16:22:00Z,78.16,22.06
2025-11-05T16:23:00Z,79.22,19.49
2025-11-05T16:24:00Z,79.00,22.01
2025-11-05T16:25:00Z,79.37,22.40
2025-11-05T16:26:00Z,75.45,28.01
2025-11-05T16:27:00Z,70.27,22.00
2025-11-05T16:28:00Z,74.74,28.00
2025-11-05T16:29:00Z,72.52,27.41
2025-11-05T16:30:00Z,71.91,32.69
2025-11-05T16:31:00Z,69.44,38.98
2025-11-05T16:32:00Z,66.43,30.07
2025-11-05T16:33:00Z,76.00,21.00
2025-11-05T16:34:00Z,74.43,28.42
2025-11-05T16:35:00Z,68.08,29.98
2025-11-05T16:36:00Z,74.14,34.93
2025-11-05T16:37:00Z,74.14,31.77
2025-11-05T16:38:00Z,72.69,24.45
2025-11-05T16:39:00Z,74.12,30.81
2025-11-05T16:40:00Z,72.98,30.00
2025-11-05T16:41:00Z,96.38,14.80
2025-11-05T16:42:00Z,98.17,1.44
2025-11-05T16:43:00Z,99.00,1.00
2025-11-05T16:44:00Z,99.00,1.00
2025-11-05T16:45:00Z,99.00,1.00
2025-11-05T16:46:00Z,99.00,1.00
2025-11-05T16:47:00Z,99.00,1.00
