# event_ticker=KXATPCHALLENGERMATCH-26APR10DUCZHU
# final_score=4-6 6-3 6-4
# score_resolution=6-4 3-6 4-6
# match_winner=James Duckworth
# fav_player=Beibit Zhukayev
# dog_player=James Duckworth
# kalshi_date=2026-04-10
timestamp,Beibit Zhukayev,James Duckworth
2026-04-10T18:05:00Z,20.78,81.25
2026-04-10T18:06:00Z,20.00,81.83
2026-04-10T18:07:00Z,20.00,81.00
2026-04-10T18:08:00Z,20.00,81.00
2026-04-10T18:09:00Z,20.00,81.00
2026-04-10T18:10:00Z,20.08,81.00
2026-04-10T18:11:00Z,19.63,81.94
2026-04-10T18:12:00Z,19.28,81.58
2026-04-10T18:13:00Z,24.29,78.54
2026-04-10T18:14:00Z,24.57,77.33
2026-04-10T18:15:00Z,32.99,67.30
2026-04-10T18:16:00Z,34.15,67.83
2026-04-10T18:17:00Z,32.35,69.09
2026-04-10T18:18:00Z,34.34,67.26
2026-04-10T18:19:00Z,36.50,64.11
2026-04-10T18:20:00Z,36.84,64.48
2026-04-10T18:21:00Z,38.85,61.87
2026-04-10T18:22:00Z,40.11,60.75
2026-04-10T18:23:00Z,37.52,63.89
2026-04-10T18:24:00Z,35.46,65.05
2026-04-10T18:25:00Z,31.56,68.10
2026-04-10T18:26:00Z,34.68,66.46
2026-04-10T18:27:00Z,34.46,66.30
2026-04-10T18:28:00Z,34.15,66.65
2026-04-10T18:29:00Z,35.69,63.12
2026-04-10T18:30:00Z,33.76,66.81
2026-04-10T18:31:00Z,35.17,65.09
2026-04-10T18:32:00Z,37.24,64.26
2026-04-10T18:33:00Z,34.43,65.97
2026-04-10T18:34:00Z,34.19,67.00
2026-04-10T18:35:00Z,35.34,66.28
2026-04-10T18:36:00Z,40.13,60.83
2026-04-10T18:37:00Z,42.15,59.10
2026-04-10T18:38:00Z,42.22,59.55
2026-04-10T18:39:00Z,42.57,60.01
2026-04-10T18:40:00Z,38.65,62.37
2026-04-10T18:41:00Z,38.86,61.97
2026-04-10T18:42:00Z,39.90,61.68
2026-04-10T18:43:00Z,41.76,61.78
2026-04-10T18:44:00Z,44.86,56.04
2026-04-10T18:45:00Z,49.29,53.01
2026-04-10T18:46:00Z,48.37,52.46
2026-04-10T18:47:00Z,47.02,55.97
2026-04-10T18:48:00Z,45.90,56.00
2026-04-10T18:49:00Z,47.24,51.79
2026-04-10T18:50:00Z,48.64,51.51
2026-04-10T18:51:00Z,50.48,49.48
2026-04-10T18:52:00Z,51.30,50.67
2026-04-10T18:53:00Z,51.47,51.15
2026-04-10T18:54:00Z,45.83,54.38
2026-04-10T18:55:00Z,49.08,53.66
2026-04-10T18:56:00Z,44.94,55.36
2026-04-10T18:57:00Z,48.37,54.17
2026-04-10T18:58:00Z,47.14,54.16
2026-04-10T18:59:00Z,49.48,56.03
2026-04-10T19:00:00Z,32.79,61.31
2026-04-10T19:01:00Z,31.00,70.55
2026-04-10T19:02:00Z,30.66,70.15
2026-04-10T19:03:00Z,27.46,72.71
2026-04-10T19:04:00Z,29.04,70.30
2026-04-10T19:05:00Z,29.38,70.99
2026-04-10T19:06:00Z,27.71,72.84
2026-04-10T19:07:00Z,27.67,72.69
2026-04-10T19:08:00Z,27.31,72.71
2026-04-10T19:09:00Z,29.48,70.44
2026-04-10T19:10:00Z,27.26,71.12
2026-04-10T19:11:00Z,26.86,73.25
2026-04-10T19:12:00Z,27.52,72.75
2026-04-10T19:13:00Z,29.19,69.81
2026-04-10T19:14:00Z,31.30,69.44
2026-04-10T19:15:00Z,27.57,70.17
2026-04-10T19:16:00Z,27.06,72.09
2026-04-10T19:17:00Z,26.99,73.75
2026-04-10T19:18:00Z,26.49,74.18
2026-04-10T19:19:00Z,27.81,72.04
2026-04-10T19:20:00Z,28.45,71.51
2026-04-10T19:21:00Z,26.08,73.71
2026-04-10T19:22:00Z,25.43,73.33
2026-04-10T19:23:00Z,26.65,73.22
2026-04-10T19:24:00Z,26.84,73.93
2026-04-10T19:25:00Z,26.66,74.34
2026-04-10T19:26:00Z,26.85,74.73
2026-04-10T19:27:00Z,25.83,73.01
2026-04-10T19:28:00Z,28.44,72.23
2026-04-10T19:29:00Z,29.18,72.06
2026-04-10T19:30:00Z,27.12,73.38
2026-04-10T19:31:00Z,28.41,72.34
2026-04-10T19:32:00Z,32.72,70.79
2026-04-10T19:33:00Z,34.53,68.59
2026-04-10T19:34:00Z,28.74,71.02
2026-04-10T19:35:00Z,29.01,70.81
2026-04-10T19:36:00Z,30.82,70.02
2026-04-10T19:37:00Z,29.97,68.35
2026-04-10T19:38:00Z,32.72,66.04
2026-04-10T19:39:00Z,34.89,66.54
2026-04-10T19:40:00Z,33.76,67.56
2026-04-10T19:41:00Z,42.21,58.78
2026-04-10T19:42:00Z,45.59,54.83
2026-04-10T19:43:00Z,42.54,55.95
2026-04-10T19:44:00Z,31.92,68.25
2026-04-10T19:45:00Z,30.02,72.03
2026-04-10T19:46:00Z,31.69,72.02
2026-04-10T19:47:00Z,30.92,68.21
2026-04-10T19:48:00Z,33.66,69.21
2026-04-10T19:49:00Z,30.67,70.78
2026-04-10T19:50:00Z,29.05,71.06
2026-04-10T19:51:00Z,28.87,70.55
2026-04-10T19:52:00Z,28.12,68.46
2026-04-10T19:53:00Z,28.38,69.14
2026-04-10T19:54:00Z,28.78,67.61
2026-04-10T19:55:00Z,31.69,67.53
2026-04-10T19:56:00Z,31.08,68.46
2026-04-10T19:57:00Z,31.92,70.20
2026-04-10T19:58:00Z,31.42,70.64
2026-04-10T19:59:00Z,30.84,68.39
2026-04-10T20:00:00Z,29.25,68.95
2026-04-10T20:01:00Z,30.33,67.80
2026-04-10T20:02:00Z,30.10,69.48
2026-04-10T20:03:00Z,30.62,68.12
2026-04-10T20:04:00Z,30.36,68.09
2026-04-10T20:05:00Z,30.07,68.68
2026-04-10T20:06:00Z,29.27,68.22
2026-04-10T20:07:00Z,29.37,68.88
2026-04-10T20:08:00Z,31.22,67.42
2026-04-10T20:09:00Z,32.21,68.78
2026-04-10T20:10:00Z,31.36,68.96
2026-04-10T20:11:00Z,32.33,68.96
2026-04-10T20:12:00Z,29.54,68.10
2026-04-10T20:13:00Z,30.65,65.88
2026-04-10T20:14:00Z,30.54,67.28
2026-04-10T20:15:00Z,30.06,67.07
2026-04-10T20:16:00Z,31.00,67.25
2026-04-10T20:17:00Z,30.41,68.23
2026-04-10T20:18:00Z,30.32,68.65
2026-04-10T20:19:00Z,30.11,66.95
2026-04-10T20:20:00Z,30.44,66.71
2026-04-10T20:21:00Z,32.21,66.03
2026-04-10T20:22:00Z,32.01,65.68
2026-04-10T20:23:00Z,32.35,66.90
2026-04-10T20:24:00Z,31.26,66.07
2026-04-10T20:25:00Z,31.97,65.67
2026-04-10T20:26:00Z,33.46,64.67
2026-04-10T20:27:00Z,33.96,64.89
2026-04-10T20:28:00Z,34.16,65.12
2026-04-10T20:29:00Z,33.67,64.92
2026-04-10T20:30:00Z,33.85,65.25
2026-04-10T20:31:00Z,33.48,65.63
2026-04-10T20:32:00Z,32.71,66.24
2026-04-10T20:33:00Z,34.35,66.81
2026-04-10T20:34:00Z,33.51,64.88
2026-04-10T20:35:00Z,34.36,65.23
2026-04-10T20:36:00Z,33.01,64.80
2026-04-10T20:37:00Z,33.70,63.86
2026-04-10T20:38:00Z,33.69,65.55
2026-04-10T20:39:00Z,34.11,66.16
2026-04-10T20:40:00Z,33.60,65.58
2026-04-10T20:41:00Z,32.66,66.37
2026-04-10T20:42:00Z,32.94,65.45
2026-04-10T20:43:00Z,32.59,65.70
2026-04-10T20:44:00Z,33.31,66.85
2026-04-10T20:45:00Z,33.17,65.76
2026-04-10T20:46:00Z,32.09,67.58
2026-04-10T20:47:00Z,32.77,67.25
2026-04-10T20:48:00Z,31.24,67.35
2026-04-10T20:49:00Z,31.00,68.20
2026-04-10T20:50:00Z,32.51,67.78
2026-04-10T20:51:00Z,32.63,68.20
2026-04-10T20:52:00Z,31.35,66.72
2026-04-10T20:53:00Z,33.61,66.66
2026-04-10T20:54:00Z,33.12,67.99
2026-04-10T20:55:00Z,32.08,67.02
2026-04-10T20:56:00Z,32.48,67.82
2026-04-10T20:57:00Z,32.00,68.85
2026-04-10T20:58:00Z,33.46,67.39
2026-04-10T20:59:00Z,33.43,69.54
2026-04-10T21:00:00Z,32.82,65.94
2026-04-10T21:01:00Z,32.82,67.78
2026-04-10T21:02:00Z,32.58,68.99
2026-04-10T21:03:00Z,33.53,69.47
2026-04-10T21:04:00Z,33.59,68.51
2026-04-10T21:05:00Z,33.71,68.67
2026-04-10T21:06:00Z,32.98,69.40
2026-04-10T21:07:00Z,32.28,68.32
2026-04-10T21:08:00Z,32.58,68.55
2026-04-10T21:09:00Z,33.46,67.89
2026-04-10T21:10:00Z,32.94,68.33
2026-04-10T21:11:00Z,33.07,67.07
2026-04-10T21:12:00Z,33.11,67.11
2026-04-10T21:13:00Z,33.39,68.26
2026-04-10T21:14:00Z,32.98,68.94
2026-04-10T21:15:00Z,32.06,68.04
2026-04-10T21:16:00Z,32.79,69.55
2026-04-10T21:17:00Z,32.64,68.44
2026-04-10T21:18:00Z,33.35,68.70
2026-04-10T21:19:00Z,33.53,69.93
2026-04-10T21:20:00Z,32.34,69.58
2026-04-10T21:21:00Z,30.79,69.48
2026-04-10T21:22:00Z,31.33,69.79
2026-04-10T21:23:00Z,29.86,69.98
2026-04-10T21:24:00Z,30.81,69.85
2026-04-10T21:25:00Z,30.23,69.21
2026-04-10T21:26:00Z,30.12,69.75
2026-04-10T21:27:00Z,29.88,69.74
2026-04-10T21:28:00Z,30.11,69.87
2026-04-10T21:29:00Z,30.84,69.99
2026-04-10T21:30:00Z,30.30,69.54
2026-04-10T21:31:00Z,29.69,70.03
2026-04-10T21:32:00Z,29.11,70.52
2026-04-10T21:33:00Z,29.19,70.47
2026-04-10T21:34:00Z,29.51,70.67
2026-04-10T21:35:00Z,29.85,70.47
2026-04-10T21:36:00Z,29.30,70.47
2026-04-10T21:37:00Z,30.00,70.28
2026-04-10T21:38:00Z,29.28,70.52
2026-04-10T21:39:00Z,29.95,70.19
2026-04-10T21:40:00Z,29.10,71.05
2026-04-10T21:41:00Z,29.84,71.05
2026-04-10T21:42:00Z,28.46,69.31
2026-04-10T21:43:00Z,28.43,69.22
2026-04-10T21:44:00Z,28.81,71.35
2026-04-10T21:45:00Z,30.70,70.34
2026-04-10T21:46:00Z,31.82,70.97
2026-04-10T21:47:00Z,35.92,66.26
2026-04-10T21:48:00Z,36.52,64.33
2026-04-10T21:49:00Z,37.44,64.89
2026-04-10T21:50:00Z,34.58,66.80
2026-04-10T21:51:00Z,33.11,68.52
2026-04-10T21:52:00Z,31.20,70.26
2026-04-10T21:53:00Z,29.31,72.75
2026-04-10T21:54:00Z,18.10,82.43
2026-04-10T21:55:00Z,7.46,92.97
2026-04-10T21:56:00Z,7.01,93.49
2026-04-10T21:57:00Z,15.83,86.44
2026-04-10T21:58:00Z,17.47,86.37
2026-04-10T21:59:00Z,10.53,90.22
2026-04-10T22:00:00Z,16.43,85.37
2026-04-10T22:01:00Z,13.82,84.72
2026-04-10T22:02:00Z,17.53,87.27
2026-04-10T22:03:00Z,18.55,85.67
2026-04-10T22:04:00Z,25.14,79.84
2026-04-10T22:05:00Z,25.26,78.83
2026-04-10T22:06:00Z,36.56,63.66
2026-04-10T22:07:00Z,36.00,65.14
2026-04-10T22:08:00Z,31.62,69.72
2026-04-10T22:09:00Z,21.40,78.83
2026-04-10T22:10:00Z,10.56,88.37
2026-04-10T22:11:00Z,12.93,86.08
2026-04-10T22:12:00Z,19.85,80.78
2026-04-10T22:13:00Z,18.93,87.20
2026-04-10T22:14:00Z,26.13,76.00
2026-04-10T22:15:00Z,24.38,78.55
2026-04-10T22:16:00Z,27.53,75.48
2026-04-10T22:17:00Z,29.34,69.31
2026-04-10T22:18:00Z,35.60,66.13
2026-04-10T22:19:00Z,22.93,77.90
2026-04-10T22:20:00Z,7.37,94.68
2026-04-10T22:21:00Z,4.75,95.32
2026-04-10T22:22:00Z,5.00,95.24
2026-04-10T22:23:00Z,4.16,96.96
2026-04-10T22:24:00Z,1.95,96.99
2026-04-10T22:25:00Z,1.00,99.00
2026-04-10T22:26:00Z,1.00,99.00
2026-04-10T22:27:00Z,1.00,99.00
2026-04-10T22:28:00Z,1.00,99.00
2026-04-10T22:29:00Z,1.00,99.00
2026-04-10T22:30:00Z,1.00,99.00
2026-04-10T22:31:00Z,1.00,99.00
2026-04-10T22:32:00Z,1.00,99.00
2026-04-10T22:33:00Z,1.00,99.00
