# event_ticker=KXATPMATCH-25NOV04KECDAR
# final_score=4-6 6-2 6-3
# score_resolution=6-4 2-6 3-6
# match_winner=Miomir Kecmanovic
# fav_player=Luciano Darderi
# dog_player=Miomir Kecmanovic
# kalshi_date=2025-11-04
timestamp,Luciano Darderi,Miomir Kecmanovic
2025-11-05T07:27:00Z,36.00,66.00
2025-11-05T07:30:00Z,36.00,66.00
2025-11-05T07:33:00Z,36.00,66.00
2025-11-05T07:35:00Z,34.60,66.00
2025-11-05T07:37:00Z,34.60,66.00
2025-11-05T07:39:00Z,34.60,66.00
2025-11-05T07:41:00Z,35.00,66.00
2025-11-05T07:43:00Z,35.00,66.00
2025-11-05T07:46:00Z,35.00,66.00
2025-11-05T07:48:00Z,35.00,66.00
2025-11-05T07:49:00Z,35.00,66.00
2025-11-05T07:51:00Z,35.00,66.00
2025-11-05T07:52:00Z,35.00,66.00
2025-11-05T07:53:00Z,35.00,66.00
2025-11-05T07:54:00Z,35.00,66.00
2025-11-05T08:02:00Z,35.00,66.00
2025-11-05T08:07:00Z,35.00,66.00
2025-11-05T08:08:00Z,35.00,66.00
2025-11-05T08:11:00Z,35.00,66.00
2025-11-05T08:12:00Z,35.00,66.00
2025-11-05T08:13:00Z,35.00,66.00
2025-11-05T08:24:00Z,34.00,66.00
2025-11-05T08:25:00Z,34.00,66.00
2025-11-05T08:28:00Z,34.00,66.00
2025-11-05T08:30:00Z,34.00,66.00
2025-11-05T08:31:00Z,34.00,66.00
2025-11-05T08:35:00Z,34.00,66.00
2025-11-05T08:37:00Z,34.00,66.00
2025-11-05T08:38:00Z,34.00,66.00
2025-11-05T08:40:00Z,34.00,66.00
2025-11-05T08:45:00Z,34.00,66.00
2025-11-05T08:46:00Z,34.00,66.00
2025-11-05T08:48:00Z,34.00,66.00
2025-11-05T08:49:00Z,34.00,66.00
2025-11-05T08:54:00Z,34.00,66.00
2025-11-05T09:00:00Z,34.00,66.00
2025-11-05T09:01:00Z,34.00,66.00
2025-11-05T09:04:00Z,34.00,66.00
2025-11-05T09:11:00Z,34.00,67.00
2025-11-05T09:12:00Z,34.00,67.00
2025-11-05T09:23:00Z,34.00,67.00
2025-11-05T09:27:00Z,34.00,67.00
2025-11-05T09:34:00Z,34.00,67.00
2025-11-05T09:38:00Z,34.00,67.00
2025-11-05T09:39:00Z,34.00,67.00
2025-11-05T09:58:00Z,34.00,67.00
2025-11-05T10:04:00Z,34.00,67.00
2025-11-05T10:05:00Z,34.00,67.00
2025-11-05T10:10:00Z,34.00,67.00
2025-11-05T10:12:00Z,34.00,67.00
2025-11-05T10:16:00Z,34.00,67.00
2025-11-05T10:24:00Z,34.00,67.00
2025-11-05T10:25:00Z,34.00,66.00
2025-11-05T10:31:00Z,35.00,66.00
2025-11-05T10:34:00Z,35.00,67.00
2025-11-05T10:36:00Z,35.00,67.00
2025-11-05T10:40:00Z,35.00,67.00
2025-11-05T10:41:00Z,35.00,67.00
2025-11-05T10:46:00Z,35.00,67.00
2025-11-05T10:49:00Z,35.00,67.00
2025-11-05T10:50:00Z,35.00,67.00
2025-11-05T10:53:00Z,33.89,67.00
2025-11-05T10:54:00Z,33.00,67.00
2025-11-05T10:56:00Z,33.00,67.00
2025-11-05T10:59:00Z,33.00,67.00
2025-11-05T11:01:00Z,33.00,67.00
2025-11-05T11:04:00Z,34.00,67.00
2025-11-05T11:06:00Z,34.00,67.00
2025-11-05T11:15:00Z,34.00,67.00
2025-11-05T11:17:00Z,34.00,66.00
2025-11-05T11:18:00Z,34.00,67.00
2025-11-05T11:19:00Z,34.00,67.00
2025-11-05T11:22:00Z,34.00,67.00
2025-11-05T11:25:00Z,34.00,67.00
2025-11-05T11:27:00Z,35.00,67.00
2025-11-05T11:28:00Z,35.00,67.00
2025-11-05T11:29:00Z,35.00,67.00
2025-11-05T11:30:00Z,35.00,67.00
2025-11-05T11:31:00Z,35.00,67.00
2025-11-05T11:32:00Z,35.00,67.00
2025-11-05T11:34:00Z,34.00,66.93
2025-11-05T11:37:00Z,34.00,67.00
2025-11-05T11:38:00Z,34.00,67.00
2025-11-05T11:42:00Z,34.00,67.00
2025-11-05T11:43:00Z,34.00,67.00
2025-11-05T11:44:00Z,34.00,67.00
2025-11-05T11:45:00Z,34.00,67.00
2025-11-05T11:47:00Z,34.00,67.00
2025-11-05T11:48:00Z,34.00,67.10
2025-11-05T11:49:00Z,34.00,67.00
2025-11-05T11:51:00Z,34.00,67.00
2025-11-05T11:53:00Z,34.00,67.65
2025-11-05T11:54:00Z,34.00,68.00
2025-11-05T11:55:00Z,34.00,67.00
2025-11-05T11:56:00Z,33.99,67.00
2025-11-05T11:57:00Z,33.99,67.00
2025-11-05T11:58:00Z,34.00,67.00
2025-11-05T11:59:00Z,34.00,67.00
2025-11-05T12:00:00Z,34.00,67.00
2025-11-05T12:01:00Z,35.00,66.86
2025-11-05T12:02:00Z,35.00,67.06
2025-11-05T12:03:00Z,35.00,67.00
2025-11-05T12:04:00Z,35.00,68.00
2025-11-05T12:05:00Z,34.91,67.00
2025-11-05T12:06:00Z,33.83,67.51
2025-11-05T12:07:00Z,34.00,68.00
2025-11-05T12:08:00Z,34.00,67.65
2025-11-05T12:09:00Z,35.19,68.00
2025-11-05T12:10:00Z,41.70,65.45
2025-11-05T12:11:00Z,47.27,55.29
2025-11-05T12:12:00Z,49.25,51.77
2025-11-05T12:13:00Z,52.38,47.21
2025-11-05T12:14:00Z,51.40,47.42
2025-11-05T12:15:00Z,46.23,52.85
2025-11-05T12:16:00Z,46.00,51.97
2025-11-05T12:17:00Z,47.86,53.46
2025-11-05T12:18:00Z,44.80,59.15
2025-11-05T12:19:00Z,53.04,47.83
2025-11-05T12:20:00Z,51.19,48.12
2025-11-05T12:21:00Z,52.59,47.34
2025-11-05T12:22:00Z,64.15,36.42
2025-11-05T12:23:00Z,62.60,39.65
2025-11-05T12:24:00Z,62.20,36.85
2025-11-05T12:25:00Z,68.16,28.92
2025-11-05T12:26:00Z,70.84,26.99
2025-11-05T12:27:00Z,70.71,29.44
2025-11-05T12:28:00Z,69.19,32.38
2025-11-05T12:29:00Z,70.52,32.00
2025-11-05T12:30:00Z,69.71,31.00
2025-11-05T12:31:00Z,70.54,30.00
2025-11-05T12:32:00Z,71.41,29.45
2025-11-05T12:33:00Z,70.29,30.00
2025-11-05T12:34:00Z,72.58,28.19
2025-11-05T12:35:00Z,70.21,18.91
2025-11-05T12:36:00Z,73.25,25.33
2025-11-05T12:37:00Z,71.16,26.69
2025-11-05T12:38:00Z,70.68,30.41
2025-11-05T12:39:00Z,71.49,29.65
2025-11-05T12:40:00Z,66.20,34.28
2025-11-05T12:41:00Z,61.93,39.00
2025-11-05T12:42:00Z,61.70,40.91
2025-11-05T12:43:00Z,57.44,43.00
2025-11-05T12:44:00Z,58.62,41.37
2025-11-05T12:45:00Z,64.14,36.77
2025-11-05T12:46:00Z,65.44,35.55
2025-11-05T12:47:00Z,62.52,37.30
2025-11-05T12:48:00Z,66.15,35.19
2025-11-05T12:49:00Z,67.04,36.39
2025-11-05T12:50:00Z,62.61,38.43
2025-11-05T12:51:00Z,61.75,41.12
2025-11-05T12:52:00Z,63.07,41.85
2025-11-05T12:53:00Z,57.75,43.08
2025-11-05T12:54:00Z,57.35,43.04
2025-11-05T12:55:00Z,60.74,46.47
2025-11-05T12:56:00Z,54.11,51.15
2025-11-05T12:57:00Z,50.06,50.78
2025-11-05T12:58:00Z,51.61,47.37
2025-11-05T12:59:00Z,56.15,43.00
2025-11-05T13:00:00Z,56.25,42.68
2025-11-05T13:01:00Z,57.82,46.24
2025-11-05T13:02:00Z,54.49,45.21
2025-11-05T13:03:00Z,46.51,54.21
2025-11-05T13:04:00Z,39.30,61.05
2025-11-05T13:05:00Z,37.58,61.84
2025-11-05T13:06:00Z,41.10,57.23
2025-11-05T13:07:00Z,41.19,60.55
2025-11-05T13:08:00Z,38.60,61.18
2025-11-05T13:09:00Z,37.85,61.99
2025-11-05T13:10:00Z,38.96,61.89
2025-11-05T13:11:00Z,41.11,58.73
2025-11-05T13:12:00Z,42.77,57.36
2025-11-05T13:13:00Z,51.49,52.08
2025-11-05T13:14:00Z,50.85,49.28
2025-11-05T13:15:00Z,54.01,44.71
2025-11-05T13:16:00Z,60.61,39.25
2025-11-05T13:17:00Z,57.63,40.52
2025-11-05T13:18:00Z,54.06,48.67
2025-11-05T13:19:00Z,50.89,48.96
2025-11-05T13:20:00Z,40.21,60.57
2025-11-05T13:21:00Z,36.69,61.70
2025-11-05T13:22:00Z,34.65,66.33
2025-11-05T13:23:00Z,36.09,65.17
2025-11-05T13:24:00Z,35.07,66.00
2025-11-05T13:25:00Z,32.61,67.12
2025-11-05T13:26:00Z,31.93,67.28
2025-11-05T13:27:00Z,31.99,69.40
2025-11-05T13:28:00Z,31.88,68.19
2025-11-05T13:29:00Z,31.24,68.68
2025-11-05T13:30:00Z,32.61,67.84
2025-11-05T13:31:00Z,32.41,68.50
2025-11-05T13:32:00Z,29.12,70.60
2025-11-05T13:33:00Z,28.46,71.00
2025-11-05T13:34:00Z,31.68,72.55
2025-11-05T13:35:00Z,34.35,65.65
2025-11-05T13:36:00Z,37.10,62.77
2025-11-05T13:37:00Z,36.58,61.34
2025-11-05T13:38:00Z,27.15,72.41
2025-11-05T13:39:00Z,28.90,72.41
2025-11-05T13:40:00Z,25.02,75.63
2025-11-05T13:41:00Z,15.01,84.28
2025-11-05T13:42:00Z,8.58,89.81
2025-11-05T13:43:00Z,4.93,92.88
2025-11-05T13:44:00Z,12.14,87.43
2025-11-05T13:45:00Z,7.87,93.01
2025-11-05T13:46:00Z,5.45,94.69
2025-11-05T13:47:00Z,5.06,95.40
2025-11-05T13:48:00Z,4.83,95.78
2025-11-05T13:49:00Z,2.59,96.35
2025-11-05T13:50:00Z,6.60,93.99
2025-11-05T13:51:00Z,7.83,95.24
2025-11-05T13:52:00Z,6.47,95.70
2025-11-05T13:53:00Z,4.78,93.44
2025-11-05T13:54:00Z,3.63,95.94
2025-11-05T13:55:00Z,3.55,97.61
2025-11-05T13:56:00Z,3.97,98.75
2025-11-05T13:57:00Z,3.39,97.05
2025-11-05T13:58:00Z,2.66,98.81
2025-11-05T13:59:00Z,4.06,97.93
2025-11-05T14:00:00Z,5.16,95.83
2025-11-05T14:01:00Z,6.25,95.59
2025-11-05T14:02:00Z,11.87,90.38
2025-11-05T14:03:00Z,18.76,80.77
2025-11-05T14:04:00Z,16.50,92.08
2025-11-05T14:05:00Z,7.07,94.45
2025-11-05T14:06:00Z,9.07,94.28
2025-11-05T14:07:00Z,8.23,96.97
2025-11-05T14:08:00Z,3.48,98.10
2025-11-05T14:09:00Z,3.48,99.00
2025-11-05T14:10:00Z,3.48,99.00
2025-11-05T14:11:00Z,1.00,99.00
2025-11-05T14:12:00Z,1.00,99.00
