# event_ticker=KXATPMATCH-26JAN07KORMIC
# final_score=6-3 7-6(7)
# score_resolution=6-3 7-6
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Sebastian Korda
# kalshi_date=2026-01-07
timestamp,Alex Michelsen,Sebastian Korda
2026-01-09T05:54:00Z,36.00,65.00
2026-01-09T05:58:00Z,36.00,65.00
2026-01-09T06:05:00Z,36.00,65.00
2026-01-09T06:09:00Z,36.00,65.00
2026-01-09T06:16:00Z,36.00,65.00
2026-01-09T06:18:00Z,36.00,65.00
2026-01-09T06:19:00Z,36.00,65.00
2026-01-09T06:21:00Z,36.00,66.00
2026-01-09T06:24:00Z,36.00,66.00
2026-01-09T06:25:00Z,36.00,66.00
2026-01-09T06:29:00Z,36.00,66.00
2026-01-09T06:30:00Z,36.00,66.00
2026-01-09T06:31:00Z,36.00,66.00
2026-01-09T06:32:00Z,36.00,64.03
2026-01-09T06:33:00Z,36.00,64.03
2026-01-09T06:35:00Z,36.00,64.03
2026-01-09T06:36:00Z,36.00,66.00
2026-01-09T06:37:00Z,36.00,66.00
2026-01-09T06:38:00Z,36.00,66.00
2026-01-09T06:39:00Z,36.00,66.00
2026-01-09T06:40:00Z,36.00,66.00
2026-01-09T06:41:00Z,36.00,66.00
2026-01-09T06:42:00Z,36.00,66.00
2026-01-09T06:43:00Z,36.00,66.00
2026-01-09T06:44:00Z,36.00,66.00
2026-01-09T06:46:00Z,36.00,65.00
2026-01-09T06:47:00Z,36.00,64.00
2026-01-09T06:48:00Z,36.00,65.00
2026-01-09T06:49:00Z,36.00,65.00
2026-01-09T06:50:00Z,36.00,65.00
2026-01-09T06:51:00Z,36.00,65.00
2026-01-09T06:52:00Z,36.00,65.00
2026-01-09T06:53:00Z,36.00,65.00
2026-01-09T06:54:00Z,36.00,65.00
2026-01-09T06:55:00Z,36.00,65.00
2026-01-09T06:57:00Z,36.00,65.00
2026-01-09T06:58:00Z,36.00,65.00
2026-01-09T06:59:00Z,36.00,65.00
2026-01-09T07:01:00Z,36.00,66.00
2026-01-09T07:02:00Z,36.00,66.00
2026-01-09T07:03:00Z,35.12,66.00
2026-01-09T07:04:00Z,36.00,66.00
2026-01-09T07:05:00Z,36.00,64.04
2026-01-09T07:06:00Z,36.00,65.00
2026-01-09T07:07:00Z,36.00,65.00
2026-01-09T07:09:00Z,36.00,65.00
2026-01-09T07:10:00Z,36.00,65.00
2026-01-09T07:11:00Z,37.00,65.00
2026-01-09T07:12:00Z,37.00,65.00
2026-01-09T07:13:00Z,37.00,65.00
2026-01-09T07:14:00Z,39.15,64.49
2026-01-09T07:15:00Z,36.83,62.76
2026-01-09T07:16:00Z,36.56,64.92
2026-01-09T07:17:00Z,37.00,65.00
2026-01-09T07:18:00Z,37.73,64.51
2026-01-09T07:19:00Z,35.58,65.51
2026-01-09T07:20:00Z,36.00,68.49
2026-01-09T07:21:00Z,36.22,63.22
2026-01-09T07:22:00Z,38.51,62.60
2026-01-09T07:23:00Z,42.88,60.48
2026-01-09T07:24:00Z,38.30,61.10
2026-01-09T07:25:00Z,37.63,62.96
2026-01-09T07:26:00Z,37.54,64.83
2026-01-09T07:27:00Z,40.35,62.20
2026-01-09T07:28:00Z,40.30,60.41
2026-01-09T07:29:00Z,36.54,63.52
2026-01-09T07:30:00Z,39.77,63.97
2026-01-09T07:31:00Z,38.83,63.00
2026-01-09T07:32:00Z,40.09,59.41
2026-01-09T07:33:00Z,40.51,61.20
2026-01-09T07:34:00Z,40.19,55.85
2026-01-09T07:35:00Z,43.78,54.33
2026-01-09T07:36:00Z,43.02,55.70
2026-01-09T07:37:00Z,48.76,51.06
2026-01-09T07:38:00Z,58.22,42.75
2026-01-09T07:39:00Z,58.17,42.44
2026-01-09T07:40:00Z,61.00,42.45
2026-01-09T07:41:00Z,61.55,40.06
2026-01-09T07:42:00Z,61.99,40.41
2026-01-09T07:43:00Z,62.95,38.31
2026-01-09T07:44:00Z,58.70,39.49
2026-01-09T07:45:00Z,58.57,42.97
2026-01-09T07:46:00Z,59.96,39.56
2026-01-09T07:47:00Z,63.01,36.97
2026-01-09T07:48:00Z,63.89,37.00
2026-01-09T07:49:00Z,64.96,37.17
2026-01-09T07:50:00Z,66.22,35.86
2026-01-09T07:51:00Z,65.45,36.82
2026-01-09T07:52:00Z,64.18,38.69
2026-01-09T07:53:00Z,66.54,36.42
2026-01-09T07:54:00Z,68.65,33.13
2026-01-09T07:55:00Z,68.94,33.32
2026-01-09T07:56:00Z,68.98,33.36
2026-01-09T07:57:00Z,66.83,34.56
2026-01-09T07:58:00Z,64.70,36.35
2026-01-09T07:59:00Z,62.88,39.75
2026-01-09T08:00:00Z,61.83,40.16
2026-01-09T08:01:00Z,63.29,39.32
2026-01-09T08:02:00Z,63.62,39.35
2026-01-09T08:03:00Z,62.88,38.86
2026-01-09T08:04:00Z,63.00,39.13
2026-01-09T08:05:00Z,64.41,36.48
2026-01-09T08:06:00Z,63.59,38.90
2026-01-09T08:07:00Z,63.33,39.17
2026-01-09T08:08:00Z,62.39,39.28
2026-01-09T08:09:00Z,62.05,38.70
2026-01-09T08:10:00Z,63.00,39.12
2026-01-09T08:11:00Z,63.75,38.56
2026-01-09T08:12:00Z,65.36,37.18
2026-01-09T08:13:00Z,66.52,35.86
2026-01-09T08:14:00Z,64.42,35.70
2026-01-09T08:15:00Z,66.94,35.53
2026-01-09T08:16:00Z,64.83,36.00
2026-01-09T08:17:00Z,63.57,38.37
2026-01-09T08:18:00Z,64.90,36.38
2026-01-09T08:19:00Z,64.02,34.50
2026-01-09T08:20:00Z,66.65,34.07
2026-01-09T08:21:00Z,64.40,35.77
2026-01-09T08:22:00Z,66.62,36.14
2026-01-09T08:23:00Z,64.60,37.93
2026-01-09T08:24:00Z,63.35,37.46
2026-01-09T08:25:00Z,61.88,36.87
2026-01-09T08:26:00Z,60.91,43.61
2026-01-09T08:27:00Z,55.97,46.19
2026-01-09T08:28:00Z,59.55,41.02
2026-01-09T08:29:00Z,65.53,37.41
2026-01-09T08:30:00Z,60.74,41.10
2026-01-09T08:31:00Z,60.15,39.69
2026-01-09T08:32:00Z,59.54,41.08
2026-01-09T08:33:00Z,60.89,40.98
2026-01-09T08:34:00Z,62.33,37.82
2026-01-09T08:35:00Z,61.68,36.64
2026-01-09T08:36:00Z,61.90,40.88
2026-01-09T08:37:00Z,63.99,36.94
2026-01-09T08:38:00Z,65.00,37.40
2026-01-09T08:39:00Z,61.09,41.10
2026-01-09T08:40:00Z,59.94,41.38
2026-01-09T08:41:00Z,61.98,40.52
2026-01-09T08:42:00Z,60.00,41.83
2026-01-09T08:43:00Z,55.68,47.48
2026-01-09T08:44:00Z,62.87,39.10
2026-01-09T08:45:00Z,63.45,37.03
2026-01-09T08:46:00Z,62.86,45.13
2026-01-09T08:47:00Z,52.80,46.51
2026-01-09T08:48:00Z,53.79,46.66
2026-01-09T08:49:00Z,66.99,34.35
2026-01-09T08:50:00Z,81.38,21.95
2026-01-09T08:51:00Z,95.13,4.33
2026-01-09T08:52:00Z,89.99,8.97
2026-01-09T08:53:00Z,75.31,18.97
2026-01-09T08:54:00Z,65.17,36.43
2026-01-09T08:55:00Z,67.77,35.93
2026-01-09T08:56:00Z,78.48,21.31
2026-01-09T08:57:00Z,97.96,2.92
2026-01-09T08:58:00Z,99.00,1.00
2026-01-09T08:59:00Z,99.00,1.00
2026-01-09T09:00:00Z,99.00,1.00
2026-01-09T09:01:00Z,99.00,1.00
2026-01-09T09:02:00Z,99.00,1.00
