# event_ticker=KXATPMATCH-25SEP27SINATM
# final_score=6-4 5-7 6-0
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Terence Atmane
# kalshi_date=2025-09-27
timestamp,Jannik Sinner,Terence Atmane
2025-09-27T05:29:00Z,95.00,6.00
2025-09-27T05:37:00Z,95.00,6.00
2025-09-27T05:38:00Z,95.00,6.00
2025-09-27T05:41:00Z,95.00,6.00
2025-09-27T05:42:00Z,95.00,6.00
2025-09-27T05:45:00Z,95.00,6.00
2025-09-27T05:48:00Z,95.00,6.00
2025-09-27T05:49:00Z,95.00,6.00
2025-09-27T05:55:00Z,95.00,6.00
2025-09-27T05:56:00Z,95.00,6.00
2025-09-27T05:58:00Z,95.00,6.00
2025-09-27T06:14:00Z,95.00,6.00
2025-09-27T06:22:00Z,95.00,6.00
2025-09-27T06:23:00Z,95.00,6.00
2025-09-27T06:24:00Z,95.00,6.00
2025-09-27T06:29:00Z,95.00,6.00
2025-09-27T06:30:00Z,95.00,6.00
2025-09-27T06:32:00Z,95.00,6.00
2025-09-27T06:36:00Z,95.00,6.00
2025-09-27T06:37:00Z,95.00,6.00
2025-09-27T06:40:00Z,95.00,6.00
2025-09-27T06:42:00Z,95.00,6.00
2025-09-27T06:43:00Z,95.58,6.00
2025-09-27T06:44:00Z,95.58,5.00
2025-09-27T06:46:00Z,96.00,5.00
2025-09-27T06:49:00Z,96.00,5.92
2025-09-27T06:50:00Z,96.00,6.00
2025-09-27T06:52:00Z,96.00,6.00
2025-09-27T06:53:00Z,96.00,6.00
2025-09-27T06:55:00Z,96.00,6.00
2025-09-27T06:56:00Z,96.00,6.00
2025-09-27T06:57:00Z,96.00,5.00
2025-09-27T06:58:00Z,96.00,5.00
2025-09-27T07:00:00Z,96.00,5.92
2025-09-27T07:01:00Z,96.00,6.00
2025-09-27T07:04:00Z,97.00,6.00
2025-09-27T07:05:00Z,96.00,6.00
2025-09-27T07:06:00Z,96.00,6.00
2025-09-27T07:07:00Z,96.00,6.00
2025-09-27T07:08:00Z,96.00,6.00
2025-09-27T07:09:00Z,96.00,6.00
2025-09-27T07:10:00Z,95.00,6.19
2025-09-27T07:11:00Z,95.43,6.88
2025-09-27T07:12:00Z,95.00,6.81
2025-09-27T07:13:00Z,96.60,5.70
2025-09-27T07:14:00Z,96.26,4.92
2025-09-27T07:15:00Z,95.00,6.06
2025-09-27T07:16:00Z,95.00,6.62
2025-09-27T07:17:00Z,95.00,7.28
2025-09-27T07:18:00Z,95.00,6.77
2025-09-27T07:19:00Z,95.00,4.23
2025-09-27T07:20:00Z,95.00,6.00
2025-09-27T07:21:00Z,95.00,6.00
2025-09-27T07:22:00Z,95.00,5.95
2025-09-27T07:23:00Z,95.00,5.79
2025-09-27T07:24:00Z,96.86,2.71
2025-09-27T07:25:00Z,98.69,4.48
2025-09-27T07:26:00Z,97.47,4.00
2025-09-27T07:27:00Z,97.05,3.00
2025-09-27T07:28:00Z,99.00,3.50
2025-09-27T07:29:00Z,98.00,3.58
2025-09-27T07:30:00Z,97.14,2.99
2025-09-27T07:31:00Z,99.00,4.19
2025-09-27T07:32:00Z,99.00,5.14
2025-09-27T07:33:00Z,99.00,3.00
2025-09-27T07:34:00Z,99.00,4.68
2025-09-27T07:35:00Z,96.00,3.77
2025-09-27T07:36:00Z,96.99,3.35
2025-09-27T07:37:00Z,95.39,4.80
2025-09-27T07:38:00Z,96.00,4.81
2025-09-27T07:39:00Z,97.00,4.75
2025-09-27T07:40:00Z,97.00,3.73
2025-09-27T07:41:00Z,96.07,4.00
2025-09-27T07:42:00Z,96.07,3.00
2025-09-27T07:44:00Z,97.19,4.04
2025-09-27T07:45:00Z,98.00,3.54
2025-09-27T07:46:00Z,98.00,4.00
2025-09-27T07:47:00Z,98.00,4.00
2025-09-27T07:48:00Z,98.00,4.00
2025-09-27T07:49:00Z,98.00,4.00
2025-09-27T07:50:00Z,98.00,5.01
2025-09-27T07:51:00Z,98.00,6.00
2025-09-27T07:52:00Z,97.00,6.00
2025-09-27T07:54:00Z,97.00,4.00
2025-09-27T07:55:00Z,97.00,6.73
2025-09-27T07:56:00Z,97.00,4.95
2025-09-27T07:57:00Z,97.00,4.52
2025-09-27T07:58:00Z,97.00,4.07
2025-09-27T07:59:00Z,95.00,5.23
2025-09-27T08:00:00Z,93.93,6.80
2025-09-27T08:01:00Z,95.66,7.54
2025-09-27T08:02:00Z,96.49,6.24
2025-09-27T08:03:00Z,95.52,4.37
2025-09-27T08:04:00Z,95.52,5.98
2025-09-27T08:05:00Z,95.52,4.04
2025-09-27T08:06:00Z,95.52,4.36
2025-09-27T08:07:00Z,94.00,6.36
2025-09-27T08:08:00Z,98.00,3.79
2025-09-27T08:09:00Z,98.00,3.97
2025-09-27T08:10:00Z,98.00,4.00
2025-09-27T08:11:00Z,98.00,3.82
2025-09-27T08:12:00Z,95.17,7.31
2025-09-27T08:13:00Z,97.00,5.00
2025-09-27T08:14:00Z,95.00,5.70
2025-09-27T08:15:00Z,96.00,6.00
2025-09-27T08:16:00Z,96.00,4.50
2025-09-27T08:17:00Z,97.00,4.50
2025-09-27T08:18:00Z,97.05,2.99
2025-09-27T08:19:00Z,99.00,1.00
2025-09-27T08:21:00Z,99.00,1.00
2025-09-27T08:22:00Z,99.00,1.07
2025-09-27T08:23:00Z,97.00,2.44
2025-09-27T08:24:00Z,98.00,4.00
2025-09-27T08:25:00Z,98.00,3.96
2025-09-27T08:26:00Z,98.00,2.00
2025-09-27T08:27:00Z,98.00,2.00
2025-09-27T08:29:00Z,98.00,2.00
2025-09-27T08:30:00Z,97.00,2.57
2025-09-27T08:31:00Z,95.59,4.26
2025-09-27T08:32:00Z,95.59,5.09
2025-09-27T08:33:00Z,94.21,7.05
2025-09-27T08:34:00Z,94.00,5.77
2025-09-27T08:35:00Z,93.03,8.24
2025-09-27T08:36:00Z,95.59,6.74
2025-09-27T08:37:00Z,96.00,6.74
2025-09-27T08:38:00Z,95.93,4.77
2025-09-27T08:39:00Z,95.93,4.38
2025-09-27T08:40:00Z,95.00,6.00
2025-09-27T08:41:00Z,96.37,4.03
2025-09-27T08:42:00Z,95.41,6.74
2025-09-27T08:43:00Z,95.41,6.46
2025-09-27T08:44:00Z,93.00,7.00
2025-09-27T08:45:00Z,93.58,6.78
2025-09-27T08:46:00Z,96.17,6.78
2025-09-27T08:47:00Z,92.00,5.82
2025-09-27T08:48:00Z,94.71,7.66
2025-09-27T08:49:00Z,93.00,7.39
2025-09-27T08:50:00Z,93.50,8.06
2025-09-27T08:51:00Z,91.50,9.41
2025-09-27T08:52:00Z,89.00,11.50
2025-09-27T08:53:00Z,93.17,7.48
2025-09-27T08:54:00Z,90.00,10.82
2025-09-27T08:55:00Z,95.00,8.12
2025-09-27T08:56:00Z,92.01,12.87
2025-09-27T08:57:00Z,81.09,17.63
2025-09-27T08:58:00Z,81.00,18.53
2025-09-27T08:59:00Z,82.64,19.02
2025-09-27T09:00:00Z,88.26,16.34
2025-09-27T09:01:00Z,93.00,16.34
2025-09-27T09:02:00Z,93.04,7.02
2025-09-27T09:03:00Z,93.04,6.57
2025-09-27T09:04:00Z,96.00,5.04
2025-09-27T09:05:00Z,92.11,6.00
2025-09-27T09:06:00Z,95.24,7.04
2025-09-27T09:07:00Z,94.00,6.54
2025-09-27T09:08:00Z,96.72,4.00
2025-09-27T09:09:00Z,95.00,7.00
2025-09-27T09:10:00Z,96.00,4.37
2025-09-27T09:11:00Z,96.00,2.85
2025-09-27T09:12:00Z,98.43,2.00
2025-09-27T09:13:00Z,98.43,2.21
2025-09-27T09:15:00Z,99.00,2.00
2025-09-27T09:16:00Z,99.00,2.95
2025-09-27T09:17:00Z,98.00,1.10
2025-09-27T09:20:00Z,99.00,1.10
2025-09-27T09:22:00Z,98.00,1.10
2025-09-27T09:25:00Z,99.00,1.10
2025-09-27T09:29:00Z,99.00,1.00
2025-09-27T09:30:00Z,99.00,1.00
2025-09-27T09:31:00Z,99.00,1.00
