# event_ticker=KXATPMATCH-26APR02ALTPRI
# final_score=3-6 7-6(1) 7-6(7)
# score_resolution=3-6 7-6 7-6
# match_winner=Daniel Altmaier
# fav_player=Daniel Altmaier
# dog_player=Dino Prizmic
# kalshi_date=2026-04-02
timestamp,Daniel Altmaier,Dino Prizmic
2026-04-03T02:39:00Z,44.00,58.00
2026-04-03T02:43:00Z,44.00,58.00
2026-04-03T02:49:00Z,44.00,58.00
2026-04-03T02:55:00Z,44.00,58.00
2026-04-03T02:57:00Z,42.00,58.00
2026-04-03T03:07:00Z,44.00,58.00
2026-04-03T03:08:00Z,44.00,55.00
2026-04-03T03:09:00Z,44.00,55.00
2026-04-03T03:17:00Z,44.00,55.00
2026-04-03T03:18:00Z,44.00,55.00
2026-04-03T03:21:00Z,44.00,55.00
2026-04-03T03:22:00Z,42.00,55.00
2026-04-03T03:30:00Z,44.00,55.00
2026-04-03T03:33:00Z,44.00,58.00
2026-04-03T03:35:00Z,44.00,58.00
2026-04-03T03:36:00Z,44.00,58.00
2026-04-03T03:44:00Z,44.13,58.00
2026-04-03T04:00:00Z,44.31,58.00
2026-04-03T04:04:00Z,44.31,57.00
2026-04-03T04:07:00Z,42.00,57.00
2026-04-03T04:10:00Z,42.00,55.00
2026-04-03T04:14:00Z,44.00,55.00
2026-04-03T04:24:00Z,44.00,55.00
2026-04-03T04:27:00Z,44.00,58.00
2026-04-03T04:36:00Z,44.00,58.00
2026-04-03T04:38:00Z,44.00,58.00
2026-04-03T04:40:00Z,44.00,58.00
2026-04-03T04:41:00Z,44.00,58.00
2026-04-03T04:42:00Z,44.96,55.00
2026-04-03T04:43:00Z,44.96,57.75
2026-04-03T04:45:00Z,44.00,59.00
2026-04-03T04:46:00Z,44.00,59.00
2026-04-03T04:47:00Z,44.00,59.00
2026-04-03T04:49:00Z,44.00,59.00
2026-04-03T04:50:00Z,44.00,59.00
2026-04-03T04:53:00Z,44.00,59.00
2026-04-03T04:56:00Z,44.00,59.00
2026-04-03T04:59:00Z,44.00,56.00
2026-04-03T05:01:00Z,44.00,56.00
2026-04-03T05:02:00Z,44.00,59.00
2026-04-03T05:03:00Z,44.00,59.00
2026-04-03T05:04:00Z,44.00,57.00
2026-04-03T05:05:00Z,42.30,57.80
2026-04-03T05:06:00Z,42.00,59.00
2026-04-03T05:07:00Z,42.00,59.00
2026-04-03T05:08:00Z,42.00,60.00
2026-04-03T05:09:00Z,43.00,60.00
2026-04-03T05:10:00Z,43.00,60.00
2026-04-03T05:11:00Z,43.00,60.00
2026-04-03T05:12:00Z,42.00,60.00
2026-04-03T05:14:00Z,42.00,60.00
2026-04-03T05:15:00Z,42.00,60.00
2026-04-03T05:17:00Z,42.00,59.23
2026-04-03T05:19:00Z,42.00,59.23
2026-04-03T05:20:00Z,42.00,59.98
2026-04-03T05:21:00Z,42.00,61.00
2026-04-03T05:22:00Z,42.00,61.00
2026-04-03T05:23:00Z,42.00,61.00
2026-04-03T05:24:00Z,42.00,61.00
2026-04-03T05:25:00Z,42.00,61.00
2026-04-03T05:26:00Z,41.00,61.00
2026-04-03T05:27:00Z,41.00,61.00
2026-04-03T05:28:00Z,41.00,61.00
2026-04-03T05:29:00Z,40.54,61.00
2026-04-03T05:30:00Z,41.00,61.00
2026-04-03T05:33:00Z,41.00,61.00
2026-04-03T05:34:00Z,41.00,61.00
2026-04-03T05:35:00Z,41.00,61.00
2026-04-03T05:36:00Z,41.00,61.79
2026-04-03T05:38:00Z,41.00,61.00
2026-04-03T05:39:00Z,41.00,61.00
2026-04-03T05:42:00Z,41.00,61.00
2026-04-03T05:43:00Z,41.00,61.00
2026-04-03T05:44:00Z,41.00,61.00
2026-04-03T05:45:00Z,41.00,61.00
2026-04-03T05:47:00Z,41.00,61.00
2026-04-03T05:49:00Z,41.00,61.00
2026-04-03T05:54:00Z,41.00,61.94
2026-04-03T05:56:00Z,41.00,62.00
2026-04-03T05:58:00Z,41.00,62.00
2026-04-03T05:59:00Z,40.00,62.00
2026-04-03T06:00:00Z,41.00,62.00
2026-04-03T06:01:00Z,41.00,62.00
2026-04-03T06:02:00Z,41.00,59.29
2026-04-03T06:03:00Z,41.00,59.29
2026-04-03T06:04:00Z,40.00,59.29
2026-04-03T06:05:00Z,40.00,62.00
2026-04-03T06:08:00Z,40.00,60.45
2026-04-03T06:09:00Z,41.00,62.00
2026-04-03T06:10:00Z,41.00,62.00
2026-04-03T06:11:00Z,41.00,62.00
2026-04-03T06:12:00Z,41.00,62.00
2026-04-03T06:13:00Z,41.00,62.00
2026-04-03T06:14:00Z,41.00,62.00
2026-04-03T06:15:00Z,41.00,62.00
2026-04-03T06:16:00Z,41.00,62.00
2026-04-03T06:17:00Z,41.00,61.50
2026-04-03T06:18:00Z,41.00,62.69
2026-04-03T06:19:00Z,41.00,62.69
2026-04-03T06:21:00Z,41.00,62.69
2026-04-03T06:22:00Z,41.00,61.79
2026-04-03T06:23:00Z,40.00,62.00
2026-04-03T06:24:00Z,40.00,61.00
2026-04-03T06:25:00Z,40.00,62.00
2026-04-03T06:26:00Z,41.00,62.00
2026-04-03T06:28:00Z,41.00,62.00
2026-04-03T06:29:00Z,41.00,62.00
2026-04-03T06:30:00Z,41.00,63.00
2026-04-03T06:31:00Z,41.00,63.00
2026-04-03T06:33:00Z,41.00,63.00
2026-04-03T06:34:00Z,40.01,63.00
2026-04-03T06:36:00Z,39.00,63.00
2026-04-03T06:37:00Z,39.00,63.00
2026-04-03T06:38:00Z,39.00,63.00
2026-04-03T06:41:00Z,39.00,63.00
2026-04-03T06:42:00Z,39.00,63.00
2026-04-03T06:45:00Z,39.00,63.00
2026-04-03T06:46:00Z,39.00,63.00
2026-04-03T06:47:00Z,39.00,63.00
2026-04-03T06:48:00Z,39.51,63.00
2026-04-03T06:50:00Z,39.51,62.00
2026-04-03T06:53:00Z,40.00,63.00
2026-04-03T06:56:00Z,40.00,63.00
2026-04-03T06:57:00Z,40.00,63.00
2026-04-03T06:59:00Z,40.00,63.00
2026-04-03T07:01:00Z,40.00,63.00
2026-04-03T07:03:00Z,40.00,63.00
2026-04-03T07:04:00Z,39.00,63.00
2026-04-03T07:05:00Z,39.00,63.00
2026-04-03T07:08:00Z,39.00,63.00
2026-04-03T07:09:00Z,39.00,63.00
2026-04-03T07:10:00Z,39.00,63.00
2026-04-03T07:11:00Z,39.00,63.00
2026-04-03T07:13:00Z,40.00,63.00
2026-04-03T07:15:00Z,39.00,63.00
2026-04-03T07:16:00Z,39.00,63.00
2026-04-03T07:17:00Z,39.00,63.00
2026-04-03T07:20:00Z,39.00,63.00
2026-04-03T07:21:00Z,39.00,63.00
2026-04-03T07:22:00Z,39.00,63.00
2026-04-03T07:23:00Z,39.00,63.00
2026-04-03T07:25:00Z,39.00,64.00
2026-04-03T07:26:00Z,39.00,64.00
2026-04-03T07:29:00Z,38.00,64.00
2026-04-03T07:31:00Z,37.79,64.00
2026-04-03T07:33:00Z,37.79,63.00
2026-04-03T07:34:00Z,37.79,63.00
2026-04-03T07:35:00Z,38.58,63.00
2026-04-03T07:36:00Z,38.00,63.00
2026-04-03T07:37:00Z,36.06,63.00
2026-04-03T07:39:00Z,36.06,63.00
2026-04-03T07:40:00Z,36.06,63.00
2026-04-03T07:42:00Z,36.06,63.00
2026-04-03T07:45:00Z,39.00,63.00
2026-04-03T07:47:00Z,38.95,63.00
2026-04-03T07:48:00Z,39.00,61.00
2026-04-03T07:52:00Z,39.00,63.00
2026-04-03T07:57:00Z,36.86,63.00
2026-04-03T08:01:00Z,38.70,62.69
2026-04-03T08:02:00Z,38.97,62.69
2026-04-03T08:03:00Z,39.00,62.69
2026-04-03T08:05:00Z,38.18,61.00
2026-04-03T08:08:00Z,38.18,63.00
2026-04-03T08:09:00Z,38.89,63.00
2026-04-03T08:10:00Z,39.00,63.00
2026-04-03T08:12:00Z,36.00,63.00
2026-04-03T08:13:00Z,36.00,63.00
2026-04-03T08:16:00Z,36.00,63.00
2026-04-03T08:18:00Z,36.00,63.00
2026-04-03T08:20:00Z,39.00,63.00
2026-04-03T08:21:00Z,39.00,63.00
2026-04-03T08:23:00Z,39.00,63.00
2026-04-03T08:24:00Z,39.00,63.00
2026-04-03T08:25:00Z,36.00,63.00
2026-04-03T08:26:00Z,39.00,61.00
2026-04-03T08:27:00Z,39.00,63.00
2026-04-03T08:28:00Z,39.00,63.00
2026-04-03T08:29:00Z,39.00,63.00
2026-04-03T08:30:00Z,39.00,63.00
2026-04-03T08:32:00Z,38.60,63.00
2026-04-03T08:33:00Z,39.00,63.00
2026-04-03T08:34:00Z,39.00,63.00
2026-04-03T08:36:00Z,37.97,63.00
2026-04-03T08:38:00Z,39.00,63.00
2026-04-03T08:40:00Z,39.00,63.00
2026-04-03T08:42:00Z,39.00,63.00
2026-04-03T08:43:00Z,39.00,63.00
2026-04-03T08:44:00Z,39.00,63.00
2026-04-03T08:45:00Z,38.90,63.00
2026-04-03T08:47:00Z,39.00,63.00
2026-04-03T08:48:00Z,39.00,61.91
2026-04-03T08:54:00Z,39.00,63.00
2026-04-03T08:56:00Z,39.00,61.00
2026-04-03T08:59:00Z,39.00,61.00
2026-04-03T09:02:00Z,39.00,61.00
2026-04-03T09:12:00Z,39.00,63.00
2026-04-03T09:13:00Z,39.00,63.00
2026-04-03T09:16:00Z,39.00,63.00
2026-04-03T09:18:00Z,39.00,63.00
2026-04-03T09:20:00Z,36.00,63.00
2026-04-03T09:21:00Z,36.00,63.00
2026-04-03T09:22:00Z,36.00,63.00
2026-04-03T09:27:00Z,36.00,62.84
2026-04-03T09:28:00Z,39.00,62.84
2026-04-03T09:29:00Z,39.00,62.84
2026-04-03T09:30:00Z,36.00,63.00
2026-04-03T09:31:00Z,38.87,63.00
2026-04-03T09:32:00Z,38.87,63.00
2026-04-03T09:33:00Z,38.87,63.00
2026-04-03T09:35:00Z,38.87,63.00
2026-04-03T09:37:00Z,38.87,62.70
2026-04-03T09:39:00Z,37.00,62.70
2026-04-03T09:41:00Z,37.00,63.00
2026-04-03T09:42:00Z,37.00,62.34
2026-04-03T09:44:00Z,39.00,63.00
2026-04-03T09:45:00Z,39.00,63.00
2026-04-03T09:46:00Z,39.00,63.00
2026-04-03T09:47:00Z,38.90,63.00
2026-04-03T09:48:00Z,38.00,63.00
2026-04-03T09:51:00Z,39.00,63.00
2026-04-03T09:52:00Z,39.00,61.00
2026-04-03T09:53:00Z,39.00,64.00
2026-04-03T09:54:00Z,39.00,64.00
2026-04-03T09:56:00Z,38.00,64.00
2026-04-03T09:57:00Z,36.41,64.00
2026-04-03T09:58:00Z,38.00,64.00
2026-04-03T09:59:00Z,38.00,62.00
2026-04-03T10:00:00Z,38.00,62.00
2026-04-03T10:02:00Z,38.00,64.00
2026-04-03T10:04:00Z,36.00,64.00
2026-04-03T10:05:00Z,36.00,64.00
2026-04-03T10:06:00Z,38.00,64.00
2026-04-03T10:07:00Z,38.00,64.00
2026-04-03T10:08:00Z,38.00,63.44
2026-04-03T10:09:00Z,38.00,64.00
2026-04-03T10:10:00Z,38.00,64.34
2026-04-03T10:11:00Z,37.10,69.31
2026-04-03T10:12:00Z,36.06,64.00
2026-04-03T10:13:00Z,36.00,64.00
2026-04-03T10:14:00Z,36.68,65.00
2026-04-03T10:15:00Z,35.24,66.42
2026-04-03T10:16:00Z,35.00,66.42
2026-04-03T10:17:00Z,35.79,65.20
2026-04-03T10:18:00Z,33.67,66.37
2026-04-03T10:19:00Z,36.25,65.00
2026-04-03T10:20:00Z,39.14,60.71
2026-04-03T10:21:00Z,38.65,60.71
2026-04-03T10:22:00Z,39.22,64.40
2026-04-03T10:23:00Z,38.63,62.19
2026-04-03T10:24:00Z,36.00,65.00
2026-04-03T10:25:00Z,35.13,66.00
2026-04-03T10:26:00Z,34.96,68.58
2026-04-03T10:27:00Z,29.56,70.27
2026-04-03T10:28:00Z,34.80,64.27
2026-04-03T10:29:00Z,36.88,67.98
2026-04-03T10:30:00Z,32.73,66.86
2026-04-03T10:31:00Z,24.57,75.98
2026-04-03T10:32:00Z,23.82,76.09
2026-04-03T10:33:00Z,23.19,76.39
2026-04-03T10:34:00Z,20.98,79.00
2026-04-03T10:35:00Z,19.00,80.08
2026-04-03T10:36:00Z,19.00,81.00
2026-04-03T10:37:00Z,20.81,80.17
2026-04-03T10:38:00Z,18.25,83.90
2026-04-03T10:39:00Z,20.38,83.29
2026-04-03T10:40:00Z,19.03,83.29
2026-04-03T10:41:00Z,23.13,77.00
2026-04-03T10:42:00Z,22.00,77.00
2026-04-03T10:43:00Z,20.60,81.23
2026-04-03T10:44:00Z,19.49,80.92
2026-04-03T10:45:00Z,20.00,79.50
2026-04-03T10:46:00Z,17.99,83.63
2026-04-03T10:47:00Z,17.99,83.37
2026-04-03T10:48:00Z,17.58,84.00
2026-04-03T10:49:00Z,21.59,82.00
2026-04-03T10:50:00Z,20.76,80.46
2026-04-03T10:51:00Z,21.00,79.99
2026-04-03T10:52:00Z,23.95,79.88
2026-04-03T10:53:00Z,24.00,76.44
2026-04-03T10:54:00Z,28.80,72.96
2026-04-03T10:55:00Z,28.90,75.09
2026-04-03T10:56:00Z,20.38,77.25
2026-04-03T10:57:00Z,26.69,74.95
2026-04-03T10:58:00Z,22.17,76.78
2026-04-03T10:59:00Z,18.61,82.90
2026-04-03T11:00:00Z,17.85,82.57
2026-04-03T11:01:00Z,18.00,84.00
2026-04-03T11:02:00Z,16.09,86.43
2026-04-03T11:03:00Z,16.50,84.69
2026-04-03T11:04:00Z,19.63,81.00
2026-04-03T11:05:00Z,20.93,80.00
2026-04-03T11:06:00Z,23.48,78.40
2026-04-03T11:07:00Z,26.34,78.94
2026-04-03T11:08:00Z,21.87,79.57
2026-04-03T11:09:00Z,19.92,81.57
2026-04-03T11:10:00Z,20.99,82.64
2026-04-03T11:11:00Z,17.45,84.64
2026-04-03T11:12:00Z,13.15,86.21
2026-04-03T11:13:00Z,16.15,84.36
2026-04-03T11:14:00Z,18.63,81.96
2026-04-03T11:15:00Z,23.77,78.12
2026-04-03T11:16:00Z,24.73,77.00
2026-04-03T11:17:00Z,23.09,77.00
2026-04-03T11:18:00Z,21.13,80.00
2026-04-03T11:19:00Z,22.22,80.71
2026-04-03T11:20:00Z,19.21,81.90
2026-04-03T11:21:00Z,17.85,82.73
2026-04-03T11:22:00Z,21.72,83.08
2026-04-03T11:23:00Z,19.84,81.39
2026-04-03T11:24:00Z,22.87,76.89
2026-04-03T11:25:00Z,24.98,76.00
2026-04-03T11:26:00Z,25.36,76.01
2026-04-03T11:27:00Z,21.70,79.42
2026-04-03T11:28:00Z,19.86,80.45
2026-04-03T11:29:00Z,20.06,80.91
2026-04-03T11:30:00Z,22.24,77.99
2026-04-03T11:31:00Z,24.53,74.46
2026-04-03T11:32:00Z,24.52,78.58
2026-04-03T11:33:00Z,21.90,78.25
2026-04-03T11:34:00Z,25.84,72.62
2026-04-03T11:35:00Z,26.97,74.00
2026-04-03T11:36:00Z,27.31,73.89
2026-04-03T11:37:00Z,24.89,76.85
2026-04-03T11:38:00Z,23.00,79.31
2026-04-03T11:39:00Z,22.53,78.55
2026-04-03T11:40:00Z,26.34,76.39
2026-04-03T11:41:00Z,26.49,73.59
2026-04-03T11:42:00Z,25.39,75.93
2026-04-03T11:43:00Z,27.97,73.62
2026-04-03T11:44:00Z,27.69,74.51
2026-04-03T11:45:00Z,25.53,75.97
2026-04-03T11:46:00Z,23.85,79.03
2026-04-03T11:47:00Z,22.61,79.16
2026-04-03T11:48:00Z,24.13,80.72
2026-04-03T11:49:00Z,26.95,74.99
2026-04-03T11:50:00Z,28.92,73.81
2026-04-03T11:51:00Z,28.88,71.93
2026-04-03T11:52:00Z,28.48,71.97
2026-04-03T11:53:00Z,26.73,72.99
2026-04-03T11:54:00Z,24.63,77.84
2026-04-03T11:55:00Z,24.01,77.09
2026-04-03T11:56:00Z,24.94,75.05
2026-04-03T11:57:00Z,32.41,68.20
2026-04-03T11:58:00Z,39.89,62.64
2026-04-03T11:59:00Z,43.04,57.80
2026-04-03T12:00:00Z,46.04,53.90
2026-04-03T12:01:00Z,44.93,55.51
2026-04-03T12:02:00Z,47.22,53.29
2026-04-03T12:03:00Z,46.93,54.00
2026-04-03T12:04:00Z,45.56,54.43
2026-04-03T12:05:00Z,46.72,54.62
2026-04-03T12:06:00Z,46.64,54.33
2026-04-03T12:07:00Z,46.73,54.26
2026-04-03T12:08:00Z,46.51,53.88
2026-04-03T12:09:00Z,47.00,53.88
2026-04-03T12:10:00Z,44.24,56.13
2026-04-03T12:11:00Z,40.40,59.96
2026-04-03T12:12:00Z,38.70,62.38
2026-04-03T12:13:00Z,39.53,63.14
2026-04-03T12:14:00Z,46.21,56.24
2026-04-03T12:15:00Z,45.47,55.90
2026-04-03T12:16:00Z,42.73,58.47
2026-04-03T12:17:00Z,38.82,62.11
2026-04-03T12:18:00Z,36.77,63.47
2026-04-03T12:19:00Z,37.00,63.67
2026-04-03T12:20:00Z,37.96,65.23
2026-04-03T12:21:00Z,27.58,72.37
2026-04-03T12:22:00Z,33.63,70.33
2026-04-03T12:23:00Z,26.40,74.75
2026-04-03T12:24:00Z,12.25,87.57
2026-04-03T12:25:00Z,14.45,87.42
2026-04-03T12:26:00Z,13.35,88.30
2026-04-03T12:27:00Z,7.26,93.39
2026-04-03T12:28:00Z,7.90,92.09
2026-04-03T12:29:00Z,6.39,94.13
2026-04-03T12:30:00Z,6.63,93.87
2026-04-03T12:31:00Z,5.42,94.20
2026-04-03T12:32:00Z,5.90,94.45
2026-04-03T12:33:00Z,3.52,96.07
2026-04-03T12:34:00Z,1.28,98.95
2026-04-03T12:35:00Z,2.21,98.59
2026-04-03T12:36:00Z,1.23,97.57
2026-04-03T12:37:00Z,2.88,98.72
2026-04-03T12:38:00Z,4.02,96.96
2026-04-03T12:39:00Z,4.00,96.25
2026-04-03T12:40:00Z,4.16,96.01
2026-04-03T12:41:00Z,5.54,95.79
2026-04-03T12:42:00Z,5.17,94.81
2026-04-03T12:43:00Z,6.49,95.11
2026-04-03T12:44:00Z,11.57,89.70
2026-04-03T12:45:00Z,16.24,82.90
2026-04-03T12:46:00Z,22.19,84.31
2026-04-03T12:47:00Z,30.08,68.67
2026-04-03T12:48:00Z,33.50,65.99
2026-04-03T12:49:00Z,37.09,62.93
2026-04-03T12:50:00Z,34.98,64.22
2026-04-03T12:51:00Z,43.22,61.54
2026-04-03T12:52:00Z,40.70,59.19
2026-04-03T12:53:00Z,40.38,57.01
2026-04-03T12:54:00Z,35.25,66.05
2026-04-03T12:55:00Z,39.25,61.36
2026-04-03T12:56:00Z,42.81,58.32
2026-04-03T12:57:00Z,48.47,53.57
2026-04-03T12:58:00Z,60.77,39.31
2026-04-03T12:59:00Z,53.63,48.98
2026-04-03T13:00:00Z,52.64,48.30
2026-04-03T13:01:00Z,55.75,41.78
2026-04-03T13:02:00Z,63.34,36.93
2026-04-03T13:03:00Z,50.50,51.70
2026-04-03T13:04:00Z,38.08,59.81
2026-04-03T13:05:00Z,35.24,65.18
2026-04-03T13:06:00Z,36.10,64.23
2026-04-03T13:07:00Z,37.99,62.70
2026-04-03T13:08:00Z,40.57,66.79
2026-04-03T13:09:00Z,37.31,61.08
2026-04-03T13:10:00Z,41.16,60.62
2026-04-03T13:11:00Z,37.20,66.33
2026-04-03T13:12:00Z,46.44,54.66
2026-04-03T13:13:00Z,47.73,53.31
2026-04-03T13:14:00Z,38.94,64.96
2026-04-03T13:15:00Z,28.76,73.48
2026-04-03T13:16:00Z,46.11,52.76
2026-04-03T13:17:00Z,63.29,35.45
2026-04-03T13:18:00Z,52.78,45.81
2026-04-03T13:19:00Z,35.41,66.83
2026-04-03T13:20:00Z,19.85,81.37
2026-04-03T13:21:00Z,25.10,80.38
2026-04-03T13:22:00Z,44.19,63.87
2026-04-03T13:23:00Z,67.19,32.35
2026-04-03T13:24:00Z,55.84,44.59
2026-04-03T13:25:00Z,35.34,64.39
2026-04-03T13:26:00Z,34.57,64.07
2026-04-03T13:27:00Z,66.61,34.97
2026-04-03T13:28:00Z,93.08,12.77
2026-04-03T13:29:00Z,99.00,1.00
2026-04-03T13:30:00Z,99.00,1.00
2026-04-03T13:31:00Z,99.00,1.00
2026-04-03T13:32:00Z,99.00,1.00
