# event_ticker=KXATPMATCH-26MAY10BLOZVE
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Alexander Zverev
# fav_player=Alexander Blockx
# dog_player=Alexander Zverev
# kalshi_date=2026-05-10
timestamp,Alexander Blockx,Alexander Zverev
2026-05-10T03:47:00Z,23.00,78.21
2026-05-10T03:49:00Z,23.00,78.21
2026-05-10T03:52:00Z,23.00,79.00
2026-05-10T03:58:00Z,23.00,79.00
2026-05-10T04:00:00Z,22.00,79.00
2026-05-10T04:01:00Z,22.00,79.00
2026-05-10T04:02:00Z,22.00,79.00
2026-05-10T04:04:00Z,22.00,79.00
2026-05-10T04:05:00Z,22.00,79.00
2026-05-10T04:07:00Z,22.00,79.00
2026-05-10T04:08:00Z,22.00,79.00
2026-05-10T04:10:00Z,22.00,79.00
2026-05-10T04:11:00Z,22.00,79.00
2026-05-10T04:12:00Z,22.00,79.00
2026-05-10T04:13:00Z,22.00,79.00
2026-05-10T04:14:00Z,22.00,79.00
2026-05-10T04:16:00Z,22.00,79.00
2026-05-10T04:17:00Z,22.00,79.00
2026-05-10T04:20:00Z,22.00,79.00
2026-05-10T04:24:00Z,22.00,79.00
2026-05-10T04:26:00Z,22.00,79.00
2026-05-10T04:27:00Z,22.00,78.99
2026-05-10T04:29:00Z,22.00,79.00
2026-05-10T04:30:00Z,22.00,79.00
2026-05-10T04:31:00Z,22.00,79.00
2026-05-10T04:33:00Z,22.00,79.00
2026-05-10T04:34:00Z,22.00,79.00
2026-05-10T04:36:00Z,22.00,79.00
2026-05-10T04:39:00Z,22.00,79.00
2026-05-10T04:41:00Z,22.00,79.00
2026-05-10T04:42:00Z,22.00,79.00
2026-05-10T04:44:00Z,21.00,79.00
2026-05-10T04:45:00Z,21.00,79.00
2026-05-10T04:47:00Z,21.00,79.00
2026-05-10T04:49:00Z,22.00,79.00
2026-05-10T04:50:00Z,22.00,79.00
2026-05-10T04:51:00Z,22.00,79.00
2026-05-10T04:52:00Z,22.00,79.00
2026-05-10T04:53:00Z,22.00,79.00
2026-05-10T04:54:00Z,22.00,79.00
2026-05-10T04:55:00Z,22.00,79.00
2026-05-10T04:56:00Z,22.00,79.00
2026-05-10T04:57:00Z,22.00,79.00
2026-05-10T04:58:00Z,22.00,79.00
2026-05-10T04:59:00Z,22.00,79.00
2026-05-10T05:00:00Z,22.00,79.00
2026-05-10T05:01:00Z,22.00,79.00
2026-05-10T05:04:00Z,22.00,79.00
2026-05-10T05:06:00Z,22.00,79.00
2026-05-10T05:07:00Z,22.00,79.00
2026-05-10T05:08:00Z,22.00,79.00
2026-05-10T05:09:00Z,22.00,79.00
2026-05-10T05:11:00Z,22.00,79.00
2026-05-10T05:13:00Z,22.00,79.00
2026-05-10T05:14:00Z,22.00,79.00
2026-05-10T05:15:00Z,22.00,79.00
2026-05-10T05:16:00Z,22.00,79.00
2026-05-10T05:18:00Z,22.00,79.00
2026-05-10T05:19:00Z,22.00,79.00
2026-05-10T05:20:00Z,22.00,79.00
2026-05-10T05:21:00Z,22.00,79.00
2026-05-10T05:22:00Z,22.00,79.00
2026-05-10T05:23:00Z,22.00,79.00
2026-05-10T05:24:00Z,22.00,79.00
2026-05-10T05:26:00Z,22.00,79.00
2026-05-10T05:27:00Z,23.00,78.96
2026-05-10T05:28:00Z,23.00,79.00
2026-05-10T05:30:00Z,23.00,79.00
2026-05-10T05:33:00Z,23.00,79.00
2026-05-10T05:34:00Z,23.00,79.00
2026-05-10T05:38:00Z,23.00,79.00
2026-05-10T05:45:00Z,23.00,79.00
2026-05-10T05:46:00Z,23.00,79.00
2026-05-10T05:47:00Z,23.00,79.00
2026-05-10T05:50:00Z,23.00,79.00
2026-05-10T05:52:00Z,23.00,79.00
2026-05-10T05:53:00Z,23.00,79.00
2026-05-10T05:54:00Z,23.00,79.00
2026-05-10T05:55:00Z,23.00,79.00
2026-05-10T05:56:00Z,23.00,79.00
2026-05-10T05:58:00Z,23.00,79.00
2026-05-10T06:03:00Z,23.00,79.00
2026-05-10T06:05:00Z,22.00,79.00
2026-05-10T06:06:00Z,22.00,79.00
2026-05-10T06:07:00Z,22.00,79.00
2026-05-10T06:08:00Z,22.00,79.00
2026-05-10T06:09:00Z,23.00,79.00
2026-05-10T06:11:00Z,23.00,79.00
2026-05-10T06:12:00Z,23.00,79.00
2026-05-10T06:14:00Z,23.00,79.00
2026-05-10T06:16:00Z,22.00,79.00
2026-05-10T06:17:00Z,22.88,79.00
2026-05-10T06:18:00Z,22.88,79.00
2026-05-10T06:19:00Z,22.88,79.00
2026-05-10T06:20:00Z,22.88,79.00
2026-05-10T06:21:00Z,23.00,79.00
2026-05-10T06:23:00Z,23.00,79.00
2026-05-10T06:24:00Z,23.00,79.00
2026-05-10T06:26:00Z,23.00,79.00
2026-05-10T06:27:00Z,23.00,79.00
2026-05-10T06:28:00Z,23.00,79.00
2026-05-10T06:29:00Z,23.00,79.00
2026-05-10T06:32:00Z,22.00,79.00
2026-05-10T06:34:00Z,22.00,78.00
2026-05-10T06:37:00Z,22.00,79.00
2026-05-10T06:38:00Z,22.01,79.00
2026-05-10T06:39:00Z,23.00,79.00
2026-05-10T06:40:00Z,22.00,79.00
2026-05-10T06:41:00Z,22.00,79.00
2026-05-10T06:42:00Z,22.00,79.00
2026-05-10T06:43:00Z,22.00,79.00
2026-05-10T06:44:00Z,22.00,79.00
2026-05-10T06:45:00Z,22.00,79.00
2026-05-10T06:46:00Z,22.00,79.00
2026-05-10T06:48:00Z,22.00,79.00
2026-05-10T06:49:00Z,22.00,79.00
2026-05-10T06:50:00Z,21.00,79.00
2026-05-10T06:51:00Z,21.00,79.00
2026-05-10T06:53:00Z,21.00,79.00
2026-05-10T06:54:00Z,22.00,79.00
2026-05-10T06:56:00Z,22.00,79.00
2026-05-10T06:57:00Z,22.00,79.00
2026-05-10T07:01:00Z,22.00,79.00
2026-05-10T07:02:00Z,22.00,79.00
2026-05-10T07:04:00Z,22.00,79.72
2026-05-10T07:05:00Z,21.00,79.72
2026-05-10T07:12:00Z,21.00,80.00
2026-05-10T07:15:00Z,21.00,80.00
2026-05-10T07:16:00Z,21.00,80.00
2026-05-10T07:17:00Z,21.00,80.00
2026-05-10T07:23:00Z,21.00,80.00
2026-05-10T07:28:00Z,21.00,80.00
2026-05-10T07:31:00Z,21.00,80.00
2026-05-10T07:32:00Z,21.00,79.00
2026-05-10T07:34:00Z,21.00,80.00
2026-05-10T07:35:00Z,21.00,80.00
2026-05-10T07:36:00Z,21.00,80.00
2026-05-10T07:37:00Z,21.00,80.00
2026-05-10T07:38:00Z,21.00,80.00
2026-05-10T07:39:00Z,21.00,80.00
2026-05-10T07:40:00Z,21.00,80.00
2026-05-10T07:42:00Z,21.00,80.00
2026-05-10T07:46:00Z,21.00,80.00
2026-05-10T07:48:00Z,21.00,80.00
2026-05-10T07:49:00Z,21.00,80.00
2026-05-10T07:50:00Z,21.00,80.00
2026-05-10T07:54:00Z,21.00,80.00
2026-05-10T07:55:00Z,21.00,80.00
2026-05-10T07:57:00Z,21.00,80.00
2026-05-10T07:58:00Z,21.00,80.00
2026-05-10T07:59:00Z,21.00,80.00
2026-05-10T08:01:00Z,21.00,80.00
2026-05-10T08:02:00Z,21.00,80.00
2026-05-10T08:03:00Z,21.00,80.00
2026-05-10T08:04:00Z,21.00,80.00
2026-05-10T08:08:00Z,21.00,80.00
2026-05-10T08:11:00Z,21.00,80.00
2026-05-10T08:13:00Z,21.00,80.00
2026-05-10T08:15:00Z,21.00,80.00
2026-05-10T08:17:00Z,21.00,80.01
2026-05-10T08:18:00Z,21.00,81.00
2026-05-10T08:19:00Z,21.00,81.00
2026-05-10T08:22:00Z,21.00,81.00
2026-05-10T08:23:00Z,21.00,81.00
2026-05-10T08:24:00Z,21.00,81.00
2026-05-10T08:27:00Z,21.00,81.00
2026-05-10T08:28:00Z,21.00,81.00
2026-05-10T08:29:00Z,21.00,81.00
2026-05-10T08:30:00Z,21.00,81.00
2026-05-10T08:32:00Z,21.00,81.02
2026-05-10T08:34:00Z,21.00,80.00
2026-05-10T08:39:00Z,21.00,81.00
2026-05-10T08:40:00Z,21.00,81.00
2026-05-10T08:42:00Z,21.00,81.00
2026-05-10T08:44:00Z,21.00,81.00
2026-05-10T08:46:00Z,21.00,81.00
2026-05-10T08:47:00Z,21.00,81.00
2026-05-10T08:48:00Z,21.00,81.00
2026-05-10T08:49:00Z,20.66,81.00
2026-05-10T08:50:00Z,21.00,81.00
2026-05-10T08:53:00Z,21.00,81.00
2026-05-10T08:58:00Z,21.00,81.00
2026-05-10T09:03:00Z,21.00,81.00
2026-05-10T09:06:00Z,21.00,81.00
2026-05-10T09:07:00Z,21.00,81.00
2026-05-10T09:08:00Z,21.00,81.00
2026-05-10T09:13:00Z,21.00,81.00
2026-05-10T09:14:00Z,21.36,81.00
2026-05-10T09:18:00Z,21.36,81.00
2026-05-10T09:19:00Z,21.00,81.00
2026-05-10T09:24:00Z,21.00,81.00
2026-05-10T09:25:00Z,21.00,81.00
2026-05-10T09:26:00Z,21.00,81.00
2026-05-10T09:27:00Z,21.00,81.00
2026-05-10T09:28:00Z,21.00,81.00
2026-05-10T09:29:00Z,21.00,81.00
2026-05-10T09:31:00Z,21.00,81.00
2026-05-10T09:33:00Z,21.00,81.00
2026-05-10T09:36:00Z,21.00,81.00
2026-05-10T09:38:00Z,21.00,81.00
2026-05-10T09:41:00Z,21.00,81.00
2026-05-10T09:45:00Z,21.00,81.00
2026-05-10T09:46:00Z,21.00,81.00
2026-05-10T09:47:00Z,21.00,81.00
2026-05-10T09:50:00Z,21.00,81.00
2026-05-10T09:52:00Z,21.00,81.00
2026-05-10T09:53:00Z,21.00,81.00
2026-05-10T09:54:00Z,21.00,81.00
2026-05-10T09:55:00Z,21.00,81.00
2026-05-10T09:57:00Z,21.00,81.00
2026-05-10T09:58:00Z,20.00,81.00
2026-05-10T09:59:00Z,21.00,80.00
2026-05-10T10:00:00Z,21.00,80.00
2026-05-10T10:02:00Z,21.00,80.00
2026-05-10T10:03:00Z,20.00,80.00
2026-05-10T10:04:00Z,20.00,80.00
2026-05-10T10:05:00Z,20.00,80.01
2026-05-10T10:06:00Z,20.00,80.01
2026-05-10T10:07:00Z,20.00,80.01
2026-05-10T10:08:00Z,20.00,80.01
2026-05-10T10:11:00Z,20.00,80.01
2026-05-10T10:13:00Z,20.00,80.01
2026-05-10T10:15:00Z,20.00,80.01
2026-05-10T10:16:00Z,20.00,81.00
2026-05-10T10:17:00Z,20.00,81.00
2026-05-10T10:18:00Z,20.00,81.00
2026-05-10T10:19:00Z,20.00,81.00
2026-05-10T10:21:00Z,20.00,81.00
2026-05-10T10:22:00Z,20.00,81.00
2026-05-10T10:23:00Z,20.00,81.00
2026-05-10T10:24:00Z,20.00,81.00
2026-05-10T10:25:00Z,20.00,81.73
2026-05-10T10:26:00Z,20.00,81.73
2026-05-10T10:27:00Z,20.00,82.00
2026-05-10T10:29:00Z,20.00,81.00
2026-05-10T10:30:00Z,20.00,82.00
2026-05-10T10:31:00Z,20.00,82.00
2026-05-10T10:32:00Z,20.00,82.00
2026-05-10T10:33:00Z,20.00,82.00
2026-05-10T10:34:00Z,20.00,82.00
2026-05-10T10:35:00Z,20.00,82.00
2026-05-10T10:36:00Z,20.00,82.00
2026-05-10T10:37:00Z,20.00,82.00
2026-05-10T10:38:00Z,20.00,82.00
2026-05-10T10:39:00Z,20.00,82.00
2026-05-10T10:40:00Z,20.00,82.00
2026-05-10T10:41:00Z,20.00,82.00
2026-05-10T10:43:00Z,20.00,82.00
2026-05-10T10:44:00Z,20.00,82.00
2026-05-10T10:45:00Z,20.00,82.00
2026-05-10T10:46:00Z,20.00,82.00
2026-05-10T10:47:00Z,20.00,82.00
2026-05-10T10:49:00Z,20.00,81.99
2026-05-10T10:50:00Z,20.00,82.00
2026-05-10T10:51:00Z,20.00,82.00
2026-05-10T10:52:00Z,20.00,82.00
2026-05-10T10:53:00Z,20.00,82.00
2026-05-10T10:54:00Z,20.00,82.00
2026-05-10T10:56:00Z,20.00,82.00
2026-05-10T10:57:00Z,20.00,82.00
2026-05-10T10:58:00Z,20.00,82.00
2026-05-10T10:59:00Z,19.98,81.46
2026-05-10T11:00:00Z,20.00,82.00
2026-05-10T11:01:00Z,20.00,81.07
2026-05-10T11:02:00Z,20.00,82.00
2026-05-10T11:03:00Z,20.00,82.00
2026-05-10T11:04:00Z,20.00,82.00
2026-05-10T11:05:00Z,20.00,82.00
2026-05-10T11:06:00Z,20.36,82.00
2026-05-10T11:07:00Z,20.99,81.80
2026-05-10T11:08:00Z,21.00,82.00
2026-05-10T11:09:00Z,20.93,81.01
2026-05-10T11:10:00Z,20.00,81.97
2026-05-10T11:11:00Z,20.10,82.00
2026-05-10T11:12:00Z,19.03,82.00
2026-05-10T11:13:00Z,20.04,81.38
2026-05-10T11:14:00Z,21.46,81.21
2026-05-10T11:15:00Z,21.84,79.55
2026-05-10T11:16:00Z,21.44,80.00
2026-05-10T11:17:00Z,20.18,80.92
2026-05-10T11:18:00Z,18.10,83.00
2026-05-10T11:19:00Z,15.29,85.95
2026-05-10T11:20:00Z,10.93,88.16
2026-05-10T11:21:00Z,11.85,90.27
2026-05-10T11:22:00Z,9.72,91.00
2026-05-10T11:23:00Z,10.95,91.92
2026-05-10T11:24:00Z,10.85,91.18
2026-05-10T11:25:00Z,8.61,92.17
2026-05-10T11:26:00Z,8.62,92.00
2026-05-10T11:27:00Z,8.73,91.99
2026-05-10T11:28:00Z,9.00,91.37
2026-05-10T11:29:00Z,10.62,91.00
2026-05-10T11:30:00Z,10.87,90.39
2026-05-10T11:31:00Z,10.59,89.25
2026-05-10T11:32:00Z,15.29,85.56
2026-05-10T11:33:00Z,15.00,86.92
2026-05-10T11:34:00Z,10.79,89.99
2026-05-10T11:35:00Z,9.73,92.06
2026-05-10T11:36:00Z,9.09,92.06
2026-05-10T11:37:00Z,8.04,92.11
2026-05-10T11:38:00Z,6.55,94.00
2026-05-10T11:39:00Z,6.78,93.99
2026-05-10T11:40:00Z,6.91,94.15
2026-05-10T11:41:00Z,6.44,94.00
2026-05-10T11:42:00Z,6.21,94.00
2026-05-10T11:43:00Z,6.96,94.00
2026-05-10T11:44:00Z,6.99,94.00
2026-05-10T11:45:00Z,7.00,94.24
2026-05-10T11:46:00Z,6.05,95.77
2026-05-10T11:47:00Z,5.72,94.63
2026-05-10T11:48:00Z,5.19,96.00
2026-05-10T11:49:00Z,4.37,97.05
2026-05-10T11:50:00Z,2.99,97.19
2026-05-10T11:51:00Z,2.99,97.00
2026-05-10T11:52:00Z,2.22,97.11
2026-05-10T11:53:00Z,2.99,97.73
2026-05-10T11:54:00Z,1.95,98.20
2026-05-10T11:55:00Z,2.00,99.00
2026-05-10T11:56:00Z,1.99,98.88
2026-05-10T11:57:00Z,2.02,99.00
2026-05-10T11:58:00Z,2.00,98.63
2026-05-10T11:59:00Z,1.60,98.00
2026-05-10T12:00:00Z,2.04,97.02
2026-05-10T12:01:00Z,2.00,98.00
2026-05-10T12:02:00Z,2.00,98.00
2026-05-10T12:03:00Z,1.05,99.00
2026-05-10T12:04:00Z,1.00,98.02
2026-05-10T12:05:00Z,1.00,98.03
2026-05-10T12:06:00Z,2.07,98.44
2026-05-10T12:07:00Z,1.07,99.00
2026-05-10T12:08:00Z,2.00,98.22
2026-05-10T12:09:00Z,2.18,98.15
2026-05-10T12:10:00Z,2.95,98.00
2026-05-10T12:11:00Z,1.79,99.00
2026-05-10T12:12:00Z,1.30,98.00
2026-05-10T12:13:00Z,1.85,98.00
2026-05-10T12:14:00Z,1.80,98.55
2026-05-10T12:15:00Z,2.00,98.55
2026-05-10T12:16:00Z,3.34,97.31
2026-05-10T12:17:00Z,4.14,97.00
2026-05-10T12:18:00Z,3.93,96.42
2026-05-10T12:19:00Z,1.00,99.00
2026-05-10T12:20:00Z,2.34,99.00
2026-05-10T12:21:00Z,2.00,98.29
2026-05-10T12:22:00Z,1.44,98.18
2026-05-10T12:23:00Z,2.47,98.09
2026-05-10T12:24:00Z,1.95,98.01
2026-05-10T12:25:00Z,1.38,98.04
2026-05-10T12:26:00Z,1.00,99.00
2026-05-10T12:27:00Z,1.00,99.00
2026-05-10T12:30:00Z,1.00,99.00
2026-05-10T12:32:00Z,1.00,99.00
