# event_ticker=KXATPMATCH-26MAY03SINZVE
# final_score=6-1 6-2
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-05-03
timestamp,Jannik Sinner,Alexander Zverev
2026-05-03T03:19:00Z,83.00,18.00
2026-05-03T03:20:00Z,83.00,18.00
2026-05-03T03:21:00Z,83.00,18.00
2026-05-03T03:23:00Z,83.00,17.95
2026-05-03T03:24:00Z,83.00,18.00
2026-05-03T03:25:00Z,83.00,18.00
2026-05-03T03:26:00Z,83.00,18.00
2026-05-03T03:28:00Z,83.00,18.00
2026-05-03T03:29:00Z,83.00,18.00
2026-05-03T03:30:00Z,83.00,18.00
2026-05-03T03:31:00Z,83.00,18.00
2026-05-03T03:32:00Z,83.00,18.00
2026-05-03T03:34:00Z,83.00,18.00
2026-05-03T03:35:00Z,83.00,18.00
2026-05-03T03:36:00Z,83.00,18.00
2026-05-03T03:37:00Z,83.00,18.00
2026-05-03T03:38:00Z,82.00,18.00
2026-05-03T03:39:00Z,83.00,18.00
2026-05-03T03:40:00Z,83.00,18.00
2026-05-03T03:41:00Z,83.00,18.00
2026-05-03T03:43:00Z,83.00,18.00
2026-05-03T03:44:00Z,83.00,18.00
2026-05-03T03:45:00Z,83.00,18.00
2026-05-03T03:46:00Z,83.00,18.00
2026-05-03T03:47:00Z,83.00,18.00
2026-05-03T03:49:00Z,83.00,18.00
2026-05-03T03:50:00Z,83.00,18.00
2026-05-03T03:51:00Z,82.99,18.00
2026-05-03T03:52:00Z,82.99,18.00
2026-05-03T03:53:00Z,83.00,18.00
2026-05-03T03:54:00Z,83.00,18.00
2026-05-03T03:55:00Z,83.00,18.00
2026-05-03T03:56:00Z,83.00,18.00
2026-05-03T03:57:00Z,83.00,18.00
2026-05-03T03:58:00Z,83.00,18.00
2026-05-03T04:00:00Z,83.00,18.00
2026-05-03T04:01:00Z,83.00,18.00
2026-05-03T04:03:00Z,83.00,18.00
2026-05-03T04:04:00Z,83.00,18.00
2026-05-03T04:06:00Z,83.00,18.00
2026-05-03T04:09:00Z,83.00,18.00
2026-05-03T04:10:00Z,83.00,18.00
2026-05-03T04:11:00Z,83.00,18.00
2026-05-03T04:12:00Z,83.00,18.00
2026-05-03T04:13:00Z,83.00,18.00
2026-05-03T04:14:00Z,83.00,18.00
2026-05-03T04:15:00Z,83.00,18.00
2026-05-03T04:16:00Z,83.00,18.00
2026-05-03T04:20:00Z,83.00,18.00
2026-05-03T04:21:00Z,83.00,18.00
2026-05-03T04:22:00Z,83.00,18.00
2026-05-03T04:23:00Z,83.00,18.00
2026-05-03T04:24:00Z,83.00,18.00
2026-05-03T04:25:00Z,83.00,18.00
2026-05-03T04:26:00Z,83.00,18.00
2026-05-03T04:28:00Z,83.00,18.00
2026-05-03T04:29:00Z,83.00,18.00
2026-05-03T04:30:00Z,83.00,18.00
2026-05-03T04:31:00Z,83.00,18.00
2026-05-03T04:32:00Z,83.00,18.00
2026-05-03T04:33:00Z,83.00,18.00
2026-05-03T04:34:00Z,83.00,18.00
2026-05-03T04:35:00Z,83.00,18.00
2026-05-03T04:36:00Z,82.93,18.00
2026-05-03T04:37:00Z,82.93,18.00
2026-05-03T04:38:00Z,83.00,18.00
