# event_ticker=KXATPMATCH-26APR16SHAMAR
# final_score=7-6(4) 6-2
# score_resolution=7-6 6-2
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Fabian Marozsan
# kalshi_date=2026-04-16
timestamp,Denis Shapovalov,Fabian Marozsan
2026-04-16T06:04:00Z,46.00,56.00
2026-04-16T06:07:00Z,46.47,56.00
2026-04-16T06:08:00Z,46.47,56.00
2026-04-16T06:09:00Z,46.47,56.00
2026-04-16T06:10:00Z,46.47,56.00
2026-04-16T06:11:00Z,46.47,56.00
2026-04-16T06:15:00Z,46.47,56.00
2026-04-16T06:16:00Z,46.47,56.00
2026-04-16T06:19:00Z,46.47,56.00
2026-04-16T06:21:00Z,46.47,56.00
2026-04-16T06:22:00Z,46.47,55.00
2026-04-16T06:27:00Z,46.47,55.00
2026-04-16T06:29:00Z,46.47,55.00
2026-04-16T06:31:00Z,46.47,54.12
2026-04-16T06:33:00Z,46.47,54.00
2026-04-16T06:34:00Z,46.47,54.25
2026-04-16T06:35:00Z,46.47,55.00
2026-04-16T06:37:00Z,46.47,55.00
2026-04-16T06:42:00Z,46.47,55.00
2026-04-16T06:43:00Z,46.47,55.00
2026-04-16T06:44:00Z,46.00,55.00
2026-04-16T06:46:00Z,46.00,55.00
2026-04-16T06:48:00Z,46.00,55.00
2026-04-16T06:50:00Z,46.00,55.00
2026-04-16T06:55:00Z,46.00,55.00
2026-04-16T06:57:00Z,46.00,55.00
2026-04-16T06:58:00Z,46.00,55.00
2026-04-16T06:59:00Z,46.00,56.00
2026-04-16T09:01:00Z,46.00,56.00
2026-04-16T09:03:00Z,46.00,55.32
2026-04-16T09:04:00Z,46.00,55.32
2026-04-16T09:05:00Z,46.00,56.00
2026-04-16T09:07:00Z,46.00,55.00
2026-04-16T09:09:00Z,45.00,55.99
2026-04-16T09:15:00Z,46.00,55.99
2026-04-16T09:16:00Z,46.00,56.00
2026-04-16T09:20:00Z,46.00,56.00
2026-04-16T09:34:00Z,46.00,56.00
2026-04-16T09:37:00Z,46.00,56.00
2026-04-16T09:42:00Z,46.00,56.00
2026-04-16T09:43:00Z,46.00,56.00
2026-04-16T09:45:00Z,46.00,55.48
2026-04-16T09:47:00Z,46.00,56.00
2026-04-16T09:50:00Z,46.00,55.00
2026-04-16T09:57:00Z,46.00,55.00
2026-04-16T09:58:00Z,46.00,55.00
2026-04-16T10:00:00Z,46.00,55.00
2026-04-16T10:06:00Z,46.00,55.00
2026-04-16T10:08:00Z,46.00,55.00
2026-04-16T10:10:00Z,46.00,55.00
2026-04-16T10:13:00Z,46.00,55.00
2026-04-16T10:16:00Z,46.00,55.00
2026-04-16T10:17:00Z,46.00,56.00
2026-04-16T10:18:00Z,46.00,56.00
2026-04-16T10:22:00Z,46.00,56.00
2026-04-16T10:25:00Z,46.00,56.00
2026-04-16T10:26:00Z,46.00,56.00
2026-04-16T10:32:00Z,46.00,56.00
2026-04-16T10:33:00Z,46.00,56.00
2026-04-16T10:36:00Z,46.00,56.00
2026-04-16T10:38:00Z,46.00,56.00
2026-04-16T10:39:00Z,46.00,56.00
2026-04-16T10:41:00Z,46.00,56.00
2026-04-16T10:42:00Z,46.00,56.00
2026-04-16T10:43:00Z,46.00,56.00
2026-04-16T10:44:00Z,46.00,55.62
2026-04-16T10:46:00Z,46.00,56.00
2026-04-16T10:47:00Z,46.00,56.00
2026-04-16T10:48:00Z,46.00,56.00
2026-04-16T10:50:00Z,46.00,56.00
2026-04-16T10:51:00Z,46.00,56.00
2026-04-16T10:53:00Z,46.00,56.00
2026-04-16T10:58:00Z,46.00,56.00
2026-04-16T10:59:00Z,46.00,56.00
2026-04-16T11:00:00Z,46.00,56.00
2026-04-16T11:01:00Z,46.00,56.00
2026-04-16T11:02:00Z,46.00,56.00
2026-04-16T11:04:00Z,46.00,56.00
2026-04-16T11:05:00Z,46.00,56.00
2026-04-16T11:09:00Z,46.00,56.00
2026-04-16T11:11:00Z,46.00,56.00
2026-04-16T11:13:00Z,46.00,56.00
2026-04-16T11:16:00Z,46.00,56.00
2026-04-16T11:17:00Z,46.00,57.00
2026-04-16T11:18:00Z,46.00,57.00
2026-04-16T11:19:00Z,46.00,57.00
2026-04-16T11:20:00Z,46.00,57.00
2026-04-16T11:21:00Z,46.00,57.00
2026-04-16T11:22:00Z,46.00,57.00
2026-04-16T11:23:00Z,46.00,57.00
2026-04-16T11:24:00Z,46.00,57.00
2026-04-16T11:25:00Z,46.00,57.00
2026-04-16T11:27:00Z,46.00,58.00
2026-04-16T11:28:00Z,45.44,58.00
2026-04-16T11:29:00Z,45.44,57.00
2026-04-16T11:30:00Z,45.44,58.00
2026-04-16T11:31:00Z,45.00,58.00
2026-04-16T11:33:00Z,45.00,58.00
2026-04-16T11:35:00Z,45.26,58.00
2026-04-16T11:36:00Z,45.26,58.00
2026-04-16T11:37:00Z,45.00,58.00
2026-04-16T11:38:00Z,45.00,58.00
2026-04-16T11:39:00Z,45.00,58.00
2026-04-16T11:40:00Z,45.00,58.00
2026-04-16T11:41:00Z,45.00,58.00
2026-04-16T11:42:00Z,45.00,58.00
2026-04-16T11:43:00Z,45.00,57.00
2026-04-16T11:44:00Z,45.00,57.00
2026-04-16T11:46:00Z,45.00,55.00
2026-04-16T11:47:00Z,45.00,57.00
2026-04-16T11:48:00Z,43.18,57.00
2026-04-16T11:56:00Z,45.00,57.00
2026-04-16T11:59:00Z,45.00,57.00
2026-04-16T12:01:00Z,45.00,57.00
2026-04-16T12:02:00Z,45.00,57.00
2026-04-16T12:03:00Z,45.00,57.00
2026-04-16T12:04:00Z,43.67,57.00
2026-04-16T12:07:00Z,43.67,57.00
2026-04-16T12:08:00Z,45.00,57.00
2026-04-16T12:09:00Z,44.20,57.00
2026-04-16T12:10:00Z,45.00,57.00
2026-04-16T12:11:00Z,44.00,57.00
2026-04-16T12:12:00Z,45.00,57.00
2026-04-16T12:13:00Z,46.00,57.00
2026-04-16T12:14:00Z,46.00,57.00
2026-04-16T12:15:00Z,45.00,57.00
2026-04-16T12:17:00Z,45.00,57.00
2026-04-16T12:18:00Z,45.00,57.00
2026-04-16T12:19:00Z,45.00,57.00
2026-04-16T12:20:00Z,45.00,55.00
2026-04-16T12:21:00Z,45.00,55.00
2026-04-16T12:22:00Z,45.00,55.00
2026-04-16T12:23:00Z,45.44,57.00
2026-04-16T12:24:00Z,46.10,57.00
2026-04-16T12:25:00Z,46.00,57.00
2026-04-16T12:26:00Z,46.00,57.00
2026-04-16T12:27:00Z,46.00,55.43
2026-04-16T12:28:00Z,46.00,57.00
2026-04-16T12:30:00Z,45.75,57.00
2026-04-16T12:31:00Z,45.75,57.00
2026-04-16T12:32:00Z,45.00,57.00
2026-04-16T12:33:00Z,46.00,56.53
2026-04-16T12:34:00Z,46.00,57.00
2026-04-16T12:35:00Z,46.00,56.83
2026-04-16T12:36:00Z,45.82,56.00
2026-04-16T12:37:00Z,46.00,56.78
2026-04-16T12:38:00Z,46.00,57.00
2026-04-16T12:39:00Z,46.00,57.00
2026-04-16T12:40:00Z,46.00,57.00
2026-04-16T12:41:00Z,46.00,57.00
2026-04-16T12:42:00Z,46.00,57.00
2026-04-16T12:43:00Z,46.00,57.00
2026-04-16T12:44:00Z,46.00,57.00
2026-04-16T12:45:00Z,46.00,56.00
2026-04-16T12:46:00Z,46.00,56.00
2026-04-16T12:47:00Z,46.00,56.00
2026-04-16T12:48:00Z,46.00,56.00
2026-04-16T12:49:00Z,46.00,56.00
2026-04-16T12:50:00Z,46.00,57.00
2026-04-16T12:51:00Z,46.32,57.00
2026-04-16T12:53:00Z,46.00,56.00
2026-04-16T12:54:00Z,46.00,56.00
2026-04-16T12:55:00Z,44.00,56.75
2026-04-16T12:56:00Z,46.00,56.99
2026-04-16T12:57:00Z,46.00,57.00
2026-04-16T12:58:00Z,46.00,56.00
2026-04-16T12:59:00Z,46.00,57.00
2026-04-16T13:00:00Z,45.94,56.00
2026-04-16T13:01:00Z,45.94,56.00
2026-04-16T13:02:00Z,46.76,56.00
2026-04-16T13:03:00Z,46.38,56.00
2026-04-16T13:04:00Z,46.38,55.07
2026-04-16T13:05:00Z,46.38,56.00
2026-04-16T13:06:00Z,46.75,56.00
2026-04-16T13:07:00Z,46.75,55.00
2026-04-16T13:08:00Z,46.96,55.73
2026-04-16T13:09:00Z,46.00,56.00
2026-04-16T13:10:00Z,46.00,56.00
2026-04-16T13:11:00Z,46.00,56.00
2026-04-16T13:12:00Z,46.00,56.00
2026-04-16T13:13:00Z,46.00,56.00
2026-04-16T13:14:00Z,47.00,55.37
2026-04-16T13:15:00Z,46.00,55.87
2026-04-16T13:16:00Z,46.00,56.00
2026-04-16T13:17:00Z,46.00,55.00
2026-04-16T13:18:00Z,46.00,54.75
2026-04-16T13:19:00Z,46.00,55.00
2026-04-16T13:20:00Z,47.00,55.00
2026-04-16T13:21:00Z,47.00,55.00
2026-04-16T13:22:00Z,46.00,55.00
2026-04-16T13:23:00Z,46.00,55.00
2026-04-16T13:24:00Z,46.00,55.00
2026-04-16T13:25:00Z,46.00,55.00
2026-04-16T13:26:00Z,46.82,55.12
2026-04-16T13:27:00Z,45.72,56.00
2026-04-16T13:28:00Z,46.98,55.61
2026-04-16T13:29:00Z,46.77,55.47
2026-04-16T13:30:00Z,46.00,56.23
2026-04-16T13:31:00Z,46.16,56.00
2026-04-16T13:32:00Z,45.00,56.00
2026-04-16T13:33:00Z,45.00,56.80
2026-04-16T13:34:00Z,44.65,57.00
2026-04-16T13:35:00Z,44.67,55.44
2026-04-16T13:36:00Z,45.00,56.81
2026-04-16T13:37:00Z,45.00,56.00
2026-04-16T13:38:00Z,44.97,56.00
2026-04-16T13:39:00Z,45.00,56.00
2026-04-16T13:40:00Z,45.00,56.00
2026-04-16T13:41:00Z,45.00,56.00
2026-04-16T13:42:00Z,45.00,56.00
2026-04-16T13:43:00Z,45.00,56.00
2026-04-16T13:44:00Z,44.77,57.00
2026-04-16T13:45:00Z,45.00,57.00
2026-04-16T13:46:00Z,45.00,57.00
2026-04-16T13:47:00Z,44.29,57.00
2026-04-16T13:48:00Z,45.00,56.58
2026-04-16T13:49:00Z,44.33,56.26
2026-04-16T13:50:00Z,44.97,57.00
2026-04-16T13:51:00Z,44.26,57.00
2026-04-16T13:52:00Z,45.00,57.00
2026-04-16T13:53:00Z,44.53,57.00
2026-04-16T13:54:00Z,45.00,57.00
2026-04-16T13:55:00Z,44.29,57.00
2026-04-16T13:56:00Z,46.73,55.69
2026-04-16T13:57:00Z,47.98,52.93
2026-04-16T13:58:00Z,47.54,54.32
2026-04-16T13:59:00Z,46.97,55.00
2026-04-16T14:00:00Z,47.74,54.15
2026-04-16T14:01:00Z,48.64,54.00
2026-04-16T14:02:00Z,48.79,54.00
2026-04-16T14:03:00Z,48.00,53.65
2026-04-16T14:04:00Z,48.00,54.00
2026-04-16T14:05:00Z,48.00,54.00
2026-04-16T14:06:00Z,48.00,54.00
2026-04-16T14:07:00Z,47.90,53.30
2026-04-16T14:08:00Z,47.00,54.00
2026-04-16T14:09:00Z,47.83,54.00
2026-04-16T14:10:00Z,48.55,54.00
2026-04-16T14:11:00Z,49.12,53.84
2026-04-16T14:12:00Z,49.00,53.07
2026-04-16T14:13:00Z,49.34,53.00
2026-04-16T14:14:00Z,50.63,51.53
2026-04-16T14:15:00Z,47.17,53.26
2026-04-16T14:16:00Z,49.68,52.51
2026-04-16T14:17:00Z,49.73,53.61
2026-04-16T14:18:00Z,49.85,51.57
2026-04-16T14:19:00Z,49.54,49.80
2026-04-16T14:20:00Z,54.16,48.88
2026-04-16T14:21:00Z,51.53,53.98
2026-04-16T14:22:00Z,45.64,55.77
2026-04-16T14:23:00Z,46.46,56.35
2026-04-16T14:24:00Z,45.98,57.05
2026-04-16T14:25:00Z,48.69,54.27
2026-04-16T14:26:00Z,48.06,53.00
2026-04-16T14:27:00Z,47.96,54.24
2026-04-16T14:28:00Z,41.95,57.35
2026-04-16T14:29:00Z,44.85,57.55
2026-04-16T14:30:00Z,45.30,55.67
2026-04-16T14:31:00Z,47.72,53.64
2026-04-16T14:32:00Z,46.92,54.77
2026-04-16T14:33:00Z,46.30,54.26
2026-04-16T14:34:00Z,44.84,58.08
2026-04-16T14:35:00Z,44.76,58.13
2026-04-16T14:36:00Z,43.36,58.18
2026-04-16T14:37:00Z,41.16,59.03
2026-04-16T14:38:00Z,40.26,64.00
2026-04-16T14:39:00Z,40.35,63.57
2026-04-16T14:40:00Z,34.10,64.11
2026-04-16T14:41:00Z,37.21,64.35
2026-04-16T14:42:00Z,42.67,61.36
2026-04-16T14:43:00Z,43.45,57.83
2026-04-16T14:44:00Z,43.94,57.40
2026-04-16T14:45:00Z,39.06,60.94
2026-04-16T14:46:00Z,37.49,64.49
2026-04-16T14:47:00Z,36.37,64.24
2026-04-16T14:48:00Z,39.60,61.43
2026-04-16T14:49:00Z,41.15,59.58
2026-04-16T14:50:00Z,42.00,58.36
2026-04-16T14:51:00Z,43.46,58.04
2026-04-16T14:52:00Z,40.77,60.28
2026-04-16T14:53:00Z,38.25,62.94
2026-04-16T14:54:00Z,34.71,68.29
2026-04-16T14:55:00Z,28.21,71.75
2026-04-16T14:56:00Z,37.54,66.00
2026-04-16T14:57:00Z,40.55,61.40
2026-04-16T14:58:00Z,42.04,58.72
2026-04-16T14:59:00Z,42.86,58.96
2026-04-16T15:00:00Z,37.81,63.31
2026-04-16T15:01:00Z,36.65,63.34
2026-04-16T15:02:00Z,32.69,67.84
2026-04-16T15:03:00Z,32.55,65.45
2026-04-16T15:04:00Z,31.31,69.32
2026-04-16T15:05:00Z,34.27,65.52
2026-04-16T15:06:00Z,41.75,57.23
2026-04-16T15:07:00Z,49.64,51.58
2026-04-16T15:08:00Z,55.23,44.42
2026-04-16T15:09:00Z,60.00,40.71
2026-04-16T15:10:00Z,60.06,40.95
2026-04-16T15:11:00Z,59.06,41.88
2026-04-16T15:12:00Z,54.45,45.72
2026-04-16T15:13:00Z,52.70,47.40
2026-04-16T15:14:00Z,53.40,45.28
2026-04-16T15:15:00Z,58.59,42.97
2026-04-16T15:16:00Z,57.15,44.57
2026-04-16T15:17:00Z,62.18,41.70
2026-04-16T15:18:00Z,65.53,35.64
2026-04-16T15:19:00Z,71.10,26.73
2026-04-16T15:20:00Z,65.45,33.06
2026-04-16T15:21:00Z,79.87,21.08
2026-04-16T15:22:00Z,80.93,19.45
2026-04-16T15:23:00Z,82.16,17.96
2026-04-16T15:24:00Z,84.65,14.75
2026-04-16T15:25:00Z,85.64,14.49
2026-04-16T15:26:00Z,85.02,16.98
2026-04-16T15:27:00Z,82.48,18.18
2026-04-16T15:28:00Z,82.65,17.17
2026-04-16T15:29:00Z,87.07,16.57
2026-04-16T15:30:00Z,86.35,12.98
2026-04-16T15:31:00Z,89.44,9.88
2026-04-16T15:32:00Z,92.74,7.09
2026-04-16T15:33:00Z,90.54,10.18
2026-04-16T15:34:00Z,94.99,5.89
2026-04-16T15:35:00Z,98.42,1.33
2026-04-16T15:36:00Z,98.57,1.58
2026-04-16T15:37:00Z,97.41,2.33
2026-04-16T15:38:00Z,98.99,1.34
2026-04-16T15:39:00Z,99.00,1.00
2026-04-16T15:40:00Z,99.00,1.00
2026-04-16T15:41:00Z,99.00,1.00
2026-04-16T15:42:00Z,99.00,1.00
2026-04-16T15:43:00Z,99.00,1.00
