# event_ticker=KXATPCHALLENGERMATCH-26APR21LAJHSU
# final_score=7-6(10) 6-7(3) 6-3
# score_resolution=7-6 6-7 6-3
# match_winner=Yu Hsiou Hsu
# fav_player=Yu Hsiou Hsu
# dog_player=Mark Lajal
# kalshi_date=2026-04-21
timestamp,Mark Lajal,Yu Hsiou Hsu
2026-04-22T20:43:00Z,53.00,47.00
2026-04-22T20:44:00Z,55.22,47.00
2026-04-22T20:45:00Z,52.00,47.00
2026-04-22T20:46:00Z,52.00,47.00
2026-04-22T20:48:00Z,56.00,47.00
2026-04-22T20:56:00Z,58.66,47.00
2026-04-22T20:57:00Z,57.00,47.00
2026-04-22T20:58:00Z,52.12,47.00
2026-04-22T21:04:00Z,56.00,47.00
2026-04-22T21:17:00Z,56.00,46.00
2026-04-22T21:19:00Z,56.00,46.14
2026-04-22T21:26:00Z,56.00,46.14
2026-04-22T21:27:00Z,57.00,46.14
2026-04-22T21:29:00Z,57.00,46.00
2026-04-22T21:33:00Z,57.43,46.00
2026-04-22T21:34:00Z,57.43,46.82
2026-04-22T21:39:00Z,56.00,46.82
2026-04-22T21:40:00Z,56.37,46.82
2026-04-22T21:41:00Z,57.08,46.82
2026-04-22T21:59:00Z,54.00,46.82
2026-04-22T22:03:00Z,53.00,46.82
2026-04-22T22:04:00Z,52.00,46.82
2026-04-22T22:05:00Z,56.22,46.82
2026-04-22T22:08:00Z,58.38,46.82
2026-04-22T22:15:00Z,51.46,46.82
2026-04-22T22:16:00Z,55.00,44.00
2026-04-22T22:20:00Z,51.00,44.00
2026-04-22T22:34:00Z,55.00,44.00
2026-04-22T22:38:00Z,55.00,46.97
2026-04-22T22:40:00Z,54.00,46.97
2026-04-22T22:43:00Z,54.00,45.87
2026-04-22T22:45:00Z,54.00,45.87
2026-04-22T22:46:00Z,55.00,45.87
2026-04-22T22:53:00Z,51.00,47.00
2026-04-22T22:55:00Z,55.00,47.00
2026-04-22T22:57:00Z,55.99,47.00
2026-04-22T22:58:00Z,54.00,47.00
2026-04-22T23:03:00Z,54.00,47.00
2026-04-22T23:06:00Z,56.00,47.00
2026-04-22T23:08:00Z,56.36,47.00
2026-04-22T23:12:00Z,53.00,47.00
2026-04-22T23:14:00Z,53.00,43.00
2026-04-22T23:15:00Z,57.97,43.00
2026-04-22T23:16:00Z,52.00,43.00
2026-04-22T23:18:00Z,51.80,43.00
2026-04-22T23:22:00Z,51.80,43.00
2026-04-22T23:24:00Z,56.00,43.00
2026-04-22T23:32:00Z,52.40,43.00
2026-04-22T23:33:00Z,54.28,43.00
2026-04-22T23:34:00Z,56.82,43.00
2026-04-22T23:35:00Z,58.00,43.00
2026-04-22T23:37:00Z,58.00,43.00
2026-04-22T23:38:00Z,59.00,43.00
2026-04-22T23:40:00Z,59.00,43.00
2026-04-22T23:46:00Z,59.74,43.00
2026-04-22T23:47:00Z,60.21,43.00
2026-04-22T23:53:00Z,60.00,43.00
2026-04-22T23:54:00Z,60.00,40.00
2026-04-22T23:56:00Z,58.58,40.00
2026-04-23T00:04:00Z,58.58,44.00
2026-04-23T00:07:00Z,61.36,44.00
2026-04-23T00:13:00Z,61.36,44.00
2026-04-23T00:14:00Z,60.00,44.00
2026-04-23T00:15:00Z,61.33,44.00
2026-04-23T00:23:00Z,61.33,45.00
2026-04-23T00:24:00Z,57.00,45.00
2026-04-23T00:25:00Z,57.00,45.00
2026-04-23T00:29:00Z,57.00,45.00
2026-04-23T00:31:00Z,56.00,45.00
2026-04-23T00:45:00Z,57.00,45.00
2026-04-23T00:48:00Z,55.00,44.63
2026-04-23T00:49:00Z,57.00,44.63
2026-04-23T00:51:00Z,57.00,44.63
2026-04-23T00:52:00Z,57.00,44.63
2026-04-23T00:53:00Z,57.35,44.63
2026-04-23T00:54:00Z,58.00,44.63
2026-04-23T00:56:00Z,58.00,44.63
2026-04-23T00:57:00Z,58.00,44.63
2026-04-23T00:58:00Z,58.00,44.63
2026-04-23T00:59:00Z,58.00,44.63
2026-04-23T01:00:00Z,58.00,44.63
2026-04-23T01:01:00Z,58.00,44.63
2026-04-23T01:03:00Z,58.00,44.00
2026-04-23T01:04:00Z,58.00,42.00
2026-04-23T01:06:00Z,58.00,42.00
2026-04-23T01:07:00Z,58.00,44.00
2026-04-23T01:08:00Z,58.00,44.00
2026-04-23T01:09:00Z,58.86,44.00
2026-04-23T01:11:00Z,59.00,44.00
2026-04-23T01:12:00Z,59.00,44.00
2026-04-23T01:13:00Z,59.00,44.00
2026-04-23T01:15:00Z,59.00,44.00
2026-04-23T01:16:00Z,59.00,44.00
2026-04-23T01:17:00Z,56.61,44.00
2026-04-23T01:18:00Z,59.00,44.00
2026-04-23T01:20:00Z,57.64,44.00
2026-04-23T01:21:00Z,58.92,44.00
2026-04-23T01:22:00Z,59.00,44.00
2026-04-23T01:23:00Z,59.00,44.00
2026-04-23T01:25:00Z,59.00,44.00
2026-04-23T01:26:00Z,59.00,44.00
2026-04-23T01:27:00Z,59.00,44.00
2026-04-23T01:28:00Z,59.00,44.00
2026-04-23T01:29:00Z,59.00,44.00
2026-04-23T01:30:00Z,59.00,44.00
2026-04-23T01:31:00Z,59.00,44.00
2026-04-23T01:32:00Z,59.00,44.00
2026-04-23T01:33:00Z,59.00,44.00
2026-04-23T01:34:00Z,59.00,44.00
2026-04-23T01:35:00Z,59.00,44.00
2026-04-23T01:37:00Z,59.00,44.00
2026-04-23T01:38:00Z,59.00,44.00
2026-04-23T01:39:00Z,59.00,44.00
2026-04-23T01:42:00Z,59.00,44.00
2026-04-23T01:43:00Z,59.00,44.00
2026-04-23T01:44:00Z,59.57,44.00
2026-04-23T01:46:00Z,60.00,44.00
2026-04-23T01:47:00Z,59.66,44.00
2026-04-23T01:48:00Z,59.00,44.00
2026-04-23T01:49:00Z,60.00,44.00
2026-04-23T01:50:00Z,60.00,44.00
2026-04-23T01:51:00Z,59.95,44.00
2026-04-23T01:52:00Z,60.00,44.00
2026-04-23T01:53:00Z,60.00,44.00
2026-04-23T01:54:00Z,60.00,43.00
2026-04-23T01:55:00Z,60.00,42.00
2026-04-23T01:56:00Z,60.00,42.00
2026-04-23T01:57:00Z,60.00,43.00
2026-04-23T01:58:00Z,60.00,43.00
2026-04-23T01:59:00Z,60.00,43.00
2026-04-23T02:00:00Z,60.00,42.00
2026-04-23T02:01:00Z,60.00,42.00
2026-04-23T02:02:00Z,60.00,40.14
2026-04-23T02:03:00Z,59.89,42.00
2026-04-23T02:04:00Z,60.00,42.00
2026-04-23T02:05:00Z,60.00,41.00
2026-04-23T02:06:00Z,60.11,42.77
2026-04-23T02:07:00Z,60.06,41.61
2026-04-23T02:08:00Z,60.18,42.47
2026-04-23T02:09:00Z,60.47,42.05
2026-04-23T02:10:00Z,60.62,42.10
2026-04-23T02:11:00Z,68.09,32.55
2026-04-23T02:12:00Z,72.00,29.39
2026-04-23T02:13:00Z,72.97,28.95
2026-04-23T02:14:00Z,73.83,28.00
2026-04-23T02:15:00Z,73.98,28.02
2026-04-23T02:16:00Z,73.35,28.59
2026-04-23T02:17:00Z,70.18,29.16
2026-04-23T02:18:00Z,68.39,30.88
2026-04-23T02:19:00Z,70.44,30.27
2026-04-23T02:20:00Z,69.64,31.69
2026-04-23T02:21:00Z,70.93,30.00
2026-04-23T02:22:00Z,72.92,28.15
2026-04-23T02:23:00Z,75.85,24.86
2026-04-23T02:24:00Z,72.61,26.17
2026-04-23T02:25:00Z,69.43,28.70
2026-04-23T02:26:00Z,68.04,31.64
2026-04-23T02:27:00Z,69.00,32.00
2026-04-23T02:28:00Z,70.06,29.36
2026-04-23T02:29:00Z,70.92,29.25
2026-04-23T02:30:00Z,71.23,28.00
2026-04-23T02:31:00Z,71.34,28.00
2026-04-23T02:32:00Z,68.54,32.00
2026-04-23T02:33:00Z,67.14,32.61
2026-04-23T02:34:00Z,66.90,35.66
2026-04-23T02:35:00Z,55.62,47.60
2026-04-23T02:36:00Z,55.18,45.98
2026-04-23T02:37:00Z,53.43,45.11
2026-04-23T02:38:00Z,51.51,49.12
2026-04-23T02:39:00Z,51.68,51.50
2026-04-23T02:40:00Z,44.55,55.83
2026-04-23T02:41:00Z,43.96,57.00
2026-04-23T02:42:00Z,47.56,52.61
2026-04-23T02:43:00Z,46.32,54.52
2026-04-23T02:44:00Z,43.77,54.98
2026-04-23T02:45:00Z,48.31,52.61
2026-04-23T02:46:00Z,47.48,53.35
2026-04-23T02:47:00Z,48.05,54.13
2026-04-23T02:48:00Z,51.24,51.04
2026-04-23T02:49:00Z,66.93,31.08
2026-04-23T02:50:00Z,69.58,30.78
2026-04-23T02:51:00Z,70.14,30.26
2026-04-23T02:52:00Z,69.40,29.69
2026-04-23T02:53:00Z,65.85,35.20
2026-04-23T02:54:00Z,52.36,43.81
2026-04-23T02:55:00Z,48.75,52.65
2026-04-23T02:56:00Z,42.95,57.35
2026-04-23T02:57:00Z,42.98,57.97
2026-04-23T02:58:00Z,43.72,57.56
2026-04-23T02:59:00Z,42.86,58.81
2026-04-23T03:00:00Z,39.24,61.79
2026-04-23T03:01:00Z,45.04,56.18
2026-04-23T03:02:00Z,48.29,51.64
2026-04-23T03:03:00Z,56.72,48.90
2026-04-23T03:04:00Z,65.59,34.99
2026-04-23T03:05:00Z,65.11,35.11
2026-04-23T03:06:00Z,69.71,31.23
2026-04-23T03:07:00Z,64.40,36.84
2026-04-23T03:08:00Z,63.68,42.13
2026-04-23T03:09:00Z,64.85,36.38
2026-04-23T03:10:00Z,62.44,36.12
2026-04-23T03:11:00Z,54.12,41.96
2026-04-23T03:12:00Z,50.05,49.10
2026-04-23T03:13:00Z,60.86,38.16
2026-04-23T03:14:00Z,55.06,43.34
2026-04-23T03:15:00Z,39.30,60.60
2026-04-23T03:16:00Z,43.31,52.54
2026-04-23T03:17:00Z,49.50,49.97
2026-04-23T03:18:00Z,46.99,57.80
2026-04-23T03:19:00Z,39.45,60.05
2026-04-23T03:20:00Z,38.29,56.32
2026-04-23T03:21:00Z,24.84,73.64
2026-04-23T03:22:00Z,25.03,75.06
2026-04-23T03:23:00Z,25.76,74.85
2026-04-23T03:24:00Z,25.98,75.99
2026-04-23T03:25:00Z,26.00,75.02
2026-04-23T03:26:00Z,26.65,75.00
2026-04-23T03:27:00Z,26.26,73.39
2026-04-23T03:28:00Z,26.48,74.47
2026-04-23T03:29:00Z,25.60,74.41
2026-04-23T03:30:00Z,26.06,73.45
2026-04-23T03:31:00Z,30.28,70.88
2026-04-23T03:32:00Z,31.96,67.90
2026-04-23T03:33:00Z,32.04,68.52
2026-04-23T03:34:00Z,32.89,67.39
2026-04-23T03:35:00Z,30.57,68.98
2026-04-23T03:36:00Z,30.16,70.97
2026-04-23T03:37:00Z,29.01,71.92
2026-04-23T03:38:00Z,28.81,72.79
2026-04-23T03:39:00Z,30.03,70.98
2026-04-23T03:40:00Z,30.92,76.28
2026-04-23T03:41:00Z,29.43,72.43
2026-04-23T03:42:00Z,30.40,71.69
2026-04-23T03:43:00Z,31.01,70.77
2026-04-23T03:44:00Z,30.96,70.47
2026-04-23T03:45:00Z,27.57,74.24
2026-04-23T03:46:00Z,22.14,77.17
2026-04-23T03:47:00Z,28.02,71.46
2026-04-23T03:48:00Z,32.85,68.23
2026-04-23T03:49:00Z,33.26,67.21
2026-04-23T03:50:00Z,32.28,67.02
2026-04-23T03:51:00Z,28.94,71.05
2026-04-23T03:52:00Z,28.87,72.66
2026-04-23T03:53:00Z,27.03,73.74
2026-04-23T03:54:00Z,27.46,77.95
2026-04-23T03:55:00Z,22.16,76.17
2026-04-23T03:56:00Z,27.13,73.88
2026-04-23T03:57:00Z,27.35,75.28
2026-04-23T03:58:00Z,29.62,71.00
2026-04-23T03:59:00Z,30.84,70.49
2026-04-23T04:00:00Z,30.52,69.98
2026-04-23T04:01:00Z,29.47,71.70
2026-04-23T04:02:00Z,26.28,74.78
2026-04-23T04:03:00Z,28.83,71.27
2026-04-23T04:04:00Z,30.99,68.61
2026-04-23T04:05:00Z,30.75,68.62
2026-04-23T04:06:00Z,30.77,69.28
2026-04-23T04:07:00Z,30.06,72.66
2026-04-23T04:08:00Z,32.46,67.77
2026-04-23T04:09:00Z,29.02,69.45
2026-04-23T04:10:00Z,24.22,74.88
2026-04-23T04:11:00Z,12.91,86.89
2026-04-23T04:12:00Z,13.40,84.85
2026-04-23T04:13:00Z,22.39,77.12
2026-04-23T04:14:00Z,27.35,73.03
2026-04-23T04:15:00Z,26.60,72.81
2026-04-23T04:16:00Z,26.02,75.19
2026-04-23T04:17:00Z,31.38,69.23
2026-04-23T04:18:00Z,32.14,68.53
2026-04-23T04:19:00Z,32.01,68.03
2026-04-23T04:20:00Z,32.73,68.23
2026-04-23T04:21:00Z,28.42,71.44
2026-04-23T04:22:00Z,33.77,67.59
2026-04-23T04:23:00Z,29.71,70.38
2026-04-23T04:24:00Z,27.63,74.81
2026-04-23T04:25:00Z,19.75,81.00
2026-04-23T04:26:00Z,21.41,84.94
2026-04-23T04:27:00Z,15.37,83.12
2026-04-23T04:28:00Z,26.15,75.82
2026-04-23T04:29:00Z,32.40,67.17
2026-04-23T04:30:00Z,33.30,67.00
2026-04-23T04:31:00Z,32.16,68.20
2026-04-23T04:32:00Z,33.82,65.85
2026-04-23T04:33:00Z,36.81,59.28
2026-04-23T04:34:00Z,46.04,54.03
2026-04-23T04:35:00Z,41.61,52.98
2026-04-23T04:36:00Z,43.16,56.95
2026-04-23T04:37:00Z,45.96,52.17
2026-04-23T04:38:00Z,43.48,57.26
2026-04-23T04:39:00Z,38.22,64.00
2026-04-23T04:40:00Z,35.17,66.63
2026-04-23T04:41:00Z,38.09,63.09
2026-04-23T04:42:00Z,39.25,61.43
2026-04-23T04:43:00Z,37.15,66.21
2026-04-23T04:44:00Z,40.16,60.90
2026-04-23T04:45:00Z,49.98,49.66
2026-04-23T04:46:00Z,56.41,45.06
2026-04-23T04:47:00Z,57.62,46.00
2026-04-23T04:48:00Z,61.97,39.31
2026-04-23T04:49:00Z,60.90,38.42
2026-04-23T04:50:00Z,60.23,38.99
2026-04-23T04:51:00Z,61.33,38.58
2026-04-23T04:52:00Z,61.38,38.97
2026-04-23T04:53:00Z,61.19,38.40
2026-04-23T04:54:00Z,61.26,39.83
2026-04-23T04:55:00Z,61.97,37.74
2026-04-23T04:56:00Z,68.22,34.00
2026-04-23T04:57:00Z,71.11,31.62
2026-04-23T04:58:00Z,81.70,18.69
2026-04-23T04:59:00Z,80.89,19.11
2026-04-23T05:00:00Z,79.01,21.81
2026-04-23T05:01:00Z,77.73,24.53
2026-04-23T05:02:00Z,70.70,32.28
2026-04-23T05:03:00Z,57.77,41.68
2026-04-23T05:04:00Z,52.03,46.64
2026-04-23T05:05:00Z,51.06,46.87
2026-04-23T05:06:00Z,51.75,47.56
2026-04-23T05:07:00Z,50.68,47.63
2026-04-23T05:08:00Z,47.76,52.99
2026-04-23T05:09:00Z,46.52,52.92
2026-04-23T05:10:00Z,54.98,49.66
2026-04-23T05:11:00Z,58.70,41.23
2026-04-23T05:12:00Z,60.24,41.31
2026-04-23T05:13:00Z,57.19,39.72
2026-04-23T05:14:00Z,52.00,47.42
2026-04-23T05:15:00Z,52.20,49.64
2026-04-23T05:16:00Z,53.20,52.52
2026-04-23T05:17:00Z,48.83,52.41
2026-04-23T05:18:00Z,51.85,56.10
2026-04-23T05:19:00Z,38.15,61.90
2026-04-23T05:20:00Z,46.47,56.57
2026-04-23T05:21:00Z,51.02,52.45
2026-04-23T05:22:00Z,52.19,52.63
2026-04-23T05:23:00Z,38.85,63.40
2026-04-23T05:24:00Z,36.56,60.17
2026-04-23T05:25:00Z,39.62,61.59
2026-04-23T05:26:00Z,34.67,73.64
2026-04-23T05:27:00Z,16.55,84.00
2026-04-23T05:28:00Z,19.06,82.55
2026-04-23T05:29:00Z,22.43,79.56
2026-04-23T05:30:00Z,12.76,84.95
2026-04-23T05:31:00Z,14.96,84.08
2026-04-23T05:32:00Z,21.19,76.77
2026-04-23T05:33:00Z,35.20,68.68
2026-04-23T05:34:00Z,41.84,60.61
2026-04-23T05:35:00Z,50.10,49.33
2026-04-23T05:36:00Z,52.71,49.55
2026-04-23T05:37:00Z,52.72,52.14
2026-04-23T05:38:00Z,19.01,81.56
2026-04-23T05:39:00Z,17.17,84.03
2026-04-23T05:40:00Z,24.74,76.33
2026-04-23T05:41:00Z,19.26,80.71
2026-04-23T05:42:00Z,7.86,91.26
2026-04-23T05:43:00Z,10.52,91.67
2026-04-23T05:44:00Z,3.94,97.87
2026-04-23T05:45:00Z,1.00,99.00
2026-04-23T05:46:00Z,1.00,99.00
2026-04-23T05:47:00Z,1.00,99.00
