# event_ticker=KXATPMATCH-26MAY17DARBUR
# final_score=6-3 7-6(4)
# score_resolution=3-6 6-7
# match_winner=Luciano Darderi
# fav_player=Roman Andres Burruchaga
# dog_player=Luciano Darderi
# kalshi_date=2026-05-17
timestamp,Luciano Darderi,Roman Andres Burruchaga
2026-05-19T04:29:00Z,66.00,36.00
2026-05-19T04:30:00Z,66.00,35.00
2026-05-19T04:33:00Z,66.00,35.00
2026-05-19T04:36:00Z,66.00,35.00
2026-05-19T04:37:00Z,66.00,35.00
2026-05-19T04:39:00Z,66.00,35.00
2026-05-19T04:40:00Z,66.00,35.00
2026-05-19T04:41:00Z,66.00,35.00
2026-05-19T04:42:00Z,66.00,35.00
2026-05-19T04:43:00Z,66.00,35.00
2026-05-19T04:45:00Z,66.00,35.00
2026-05-19T04:46:00Z,66.00,35.00
2026-05-19T04:51:00Z,65.00,35.00
2026-05-19T04:52:00Z,66.00,35.00
2026-05-19T04:53:00Z,66.00,35.00
2026-05-19T04:54:00Z,66.00,35.00
2026-05-19T04:55:00Z,66.00,35.00
2026-05-19T04:56:00Z,66.00,35.00
2026-05-19T04:58:00Z,66.67,35.00
2026-05-19T04:59:00Z,67.00,35.00
2026-05-19T05:02:00Z,67.00,35.00
2026-05-19T05:03:00Z,67.00,35.00
2026-05-19T05:09:00Z,67.00,35.00
2026-05-19T05:11:00Z,67.00,35.00
2026-05-19T05:14:00Z,67.00,34.00
2026-05-19T05:21:00Z,68.00,34.00
2026-05-19T05:22:00Z,68.00,34.00
2026-05-19T05:27:00Z,68.00,34.00
2026-05-19T05:28:00Z,68.00,34.00
2026-05-19T05:29:00Z,68.00,34.00
2026-05-19T05:33:00Z,68.00,34.00
2026-05-19T05:39:00Z,68.00,34.00
2026-05-19T05:42:00Z,68.00,34.00
2026-05-19T05:43:00Z,68.00,34.00
2026-05-19T05:46:00Z,68.00,34.00
2026-05-19T05:47:00Z,67.00,34.00
2026-05-19T05:49:00Z,68.00,33.58
2026-05-19T05:50:00Z,68.00,33.58
2026-05-19T05:52:00Z,68.00,33.58
2026-05-19T05:59:00Z,68.00,33.58
2026-05-19T06:00:00Z,68.00,33.00
2026-05-19T06:01:00Z,68.00,33.00
2026-05-19T06:02:00Z,68.00,33.00
2026-05-19T06:03:00Z,68.00,33.00
2026-05-19T06:06:00Z,68.00,33.00
2026-05-19T06:08:00Z,68.00,33.00
2026-05-19T06:10:00Z,68.00,33.00
2026-05-19T06:12:00Z,68.00,33.00
2026-05-19T06:32:00Z,69.00,33.00
2026-05-19T06:34:00Z,69.00,33.00
2026-05-19T06:36:00Z,69.00,33.00
2026-05-19T06:37:00Z,68.00,33.00
2026-05-19T06:40:00Z,68.00,33.00
2026-05-19T06:41:00Z,68.00,34.00
2026-05-19T06:48:00Z,68.00,34.00
2026-05-19T06:49:00Z,68.00,34.00
2026-05-19T06:51:00Z,68.00,34.00
2026-05-19T07:03:00Z,68.00,34.00
2026-05-19T07:05:00Z,68.00,34.00
2026-05-19T07:11:00Z,68.00,34.00
2026-05-19T07:12:00Z,68.00,34.00
2026-05-19T07:21:00Z,68.00,33.00
2026-05-19T07:22:00Z,68.00,33.00
2026-05-19T07:32:00Z,67.72,33.00
2026-05-19T07:38:00Z,67.00,34.00
2026-05-19T07:43:00Z,67.00,34.00
2026-05-19T07:46:00Z,67.00,34.00
2026-05-19T07:47:00Z,67.00,34.00
2026-05-19T07:53:00Z,67.00,35.00
2026-05-19T07:57:00Z,66.00,35.00
2026-05-19T08:01:00Z,66.00,35.00
2026-05-19T08:03:00Z,66.00,35.00
2026-05-19T08:06:00Z,67.00,35.00
2026-05-19T08:07:00Z,67.00,34.00
2026-05-19T08:08:00Z,68.00,34.00
2026-05-19T08:11:00Z,68.00,34.00
2026-05-19T08:21:00Z,68.00,34.00
2026-05-19T08:32:00Z,68.00,34.00
2026-05-19T08:41:00Z,68.00,34.00
2026-05-19T08:44:00Z,68.00,34.00
2026-05-19T08:50:00Z,67.00,34.00
2026-05-19T08:55:00Z,67.00,34.00
2026-05-19T08:56:00Z,67.00,34.00
2026-05-19T08:58:00Z,67.00,35.00
2026-05-19T09:01:00Z,66.00,35.00
2026-05-19T09:04:00Z,66.00,35.00
2026-05-19T09:05:00Z,66.00,35.00
2026-05-19T09:12:00Z,66.00,35.00
2026-05-19T09:14:00Z,66.00,35.00
2026-05-19T09:24:00Z,67.00,35.00
2026-05-19T09:26:00Z,67.00,35.00
2026-05-19T09:34:00Z,66.00,35.00
2026-05-19T09:42:00Z,66.00,35.00
2026-05-19T09:50:00Z,66.00,35.00
2026-05-19T09:52:00Z,66.00,35.00
2026-05-19T09:55:00Z,66.00,35.00
2026-05-19T09:58:00Z,65.88,35.00
2026-05-19T09:59:00Z,66.00,35.00
2026-05-19T10:01:00Z,66.00,35.00
2026-05-19T10:07:00Z,66.00,35.00
2026-05-19T10:08:00Z,66.00,35.00
2026-05-19T10:09:00Z,66.00,35.00
2026-05-19T10:10:00Z,66.00,35.00
2026-05-19T10:14:00Z,66.00,35.00
2026-05-19T10:15:00Z,66.00,35.00
2026-05-19T10:16:00Z,65.00,35.00
2026-05-19T10:18:00Z,66.00,35.00
2026-05-19T10:22:00Z,66.00,35.00
2026-05-19T10:23:00Z,66.00,35.00
2026-05-19T10:26:00Z,66.00,35.00
2026-05-19T10:30:00Z,66.00,35.00
2026-05-19T10:31:00Z,66.00,35.00
2026-05-19T10:33:00Z,66.00,36.00
2026-05-19T10:36:00Z,65.00,36.00
2026-05-19T10:40:00Z,66.00,36.00
2026-05-19T10:47:00Z,66.00,36.00
2026-05-19T10:48:00Z,65.00,36.00
2026-05-19T10:51:00Z,66.00,36.00
2026-05-19T10:52:00Z,66.00,36.00
2026-05-19T10:55:00Z,66.00,36.00
2026-05-19T10:58:00Z,66.00,36.00
2026-05-19T11:00:00Z,66.00,36.00
2026-05-19T11:02:00Z,65.94,36.00
2026-05-19T11:03:00Z,64.00,36.00
2026-05-19T11:05:00Z,63.00,36.00
2026-05-19T11:07:00Z,63.00,38.00
2026-05-19T11:08:00Z,63.00,38.00
2026-05-19T11:09:00Z,63.00,38.00
2026-05-19T11:10:00Z,63.00,38.00
2026-05-19T11:11:00Z,64.00,38.00
2026-05-19T11:12:00Z,65.07,37.36
2026-05-19T11:13:00Z,63.25,36.56
2026-05-19T11:14:00Z,65.49,37.95
2026-05-19T11:15:00Z,62.52,42.46
2026-05-19T11:16:00Z,50.01,50.03
2026-05-19T11:17:00Z,49.82,52.00
2026-05-19T11:18:00Z,52.61,49.00
2026-05-19T11:19:00Z,53.19,49.00
2026-05-19T11:20:00Z,59.44,43.64
2026-05-19T11:21:00Z,56.47,46.00
2026-05-19T11:22:00Z,59.00,49.90
2026-05-19T11:23:00Z,50.05,50.89
2026-05-19T11:24:00Z,58.64,43.35
2026-05-19T11:25:00Z,64.32,35.00
2026-05-19T11:26:00Z,61.42,37.84
2026-05-19T11:27:00Z,62.07,38.93
2026-05-19T11:28:00Z,65.23,37.96
2026-05-19T11:29:00Z,67.93,32.63
2026-05-19T11:30:00Z,68.00,33.00
2026-05-19T11:31:00Z,68.00,33.00
2026-05-19T11:32:00Z,71.78,30.40
2026-05-19T11:33:00Z,72.90,26.07
2026-05-19T11:34:00Z,75.73,27.00
2026-05-19T11:35:00Z,78.19,21.00
2026-05-19T11:36:00Z,80.77,22.00
2026-05-19T11:37:00Z,81.97,19.00
2026-05-19T11:38:00Z,82.94,17.00
2026-05-19T11:39:00Z,83.20,18.00
2026-05-19T11:40:00Z,82.11,17.92
2026-05-19T11:41:00Z,85.12,17.92
2026-05-19T11:42:00Z,84.98,15.84
2026-05-19T11:43:00Z,84.98,17.00
2026-05-19T11:44:00Z,86.00,15.46
2026-05-19T11:45:00Z,85.35,14.33
2026-05-19T11:46:00Z,87.09,15.80
2026-05-19T11:47:00Z,88.13,12.08
2026-05-19T11:48:00Z,89.00,11.82
2026-05-19T11:49:00Z,89.85,12.09
2026-05-19T11:50:00Z,86.81,13.91
2026-05-19T11:51:00Z,86.44,13.00
2026-05-19T11:52:00Z,86.07,14.08
2026-05-19T11:53:00Z,84.58,14.08
2026-05-19T11:54:00Z,84.00,17.88
2026-05-19T11:55:00Z,83.87,17.09
2026-05-19T11:56:00Z,85.07,15.97
2026-05-19T11:57:00Z,86.57,14.97
2026-05-19T11:58:00Z,85.84,13.75
2026-05-19T11:59:00Z,84.95,16.00
2026-05-19T12:00:00Z,85.96,15.00
2026-05-19T12:01:00Z,85.65,15.00
2026-05-19T12:02:00Z,86.78,14.00
2026-05-19T12:03:00Z,85.00,15.74
2026-05-19T12:04:00Z,84.00,16.41
2026-05-19T12:05:00Z,84.00,16.89
2026-05-19T12:06:00Z,83.00,17.99
2026-05-19T12:07:00Z,80.99,19.35
2026-05-19T12:08:00Z,81.89,20.99
2026-05-19T12:09:00Z,82.21,16.61
2026-05-19T12:10:00Z,85.41,15.47
2026-05-19T12:11:00Z,83.23,16.27
2026-05-19T12:12:00Z,83.00,17.62
2026-05-19T12:13:00Z,82.00,19.00
2026-05-19T12:14:00Z,82.00,19.00
2026-05-19T12:15:00Z,85.11,19.00
2026-05-19T12:16:00Z,84.74,15.98
2026-05-19T12:17:00Z,86.00,15.96
2026-05-19T12:18:00Z,86.91,17.00
2026-05-19T12:19:00Z,90.18,9.28
2026-05-19T12:20:00Z,87.72,13.94
2026-05-19T12:21:00Z,83.81,17.49
2026-05-19T12:22:00Z,81.99,18.96
2026-05-19T12:23:00Z,82.16,18.81
2026-05-19T12:24:00Z,82.02,19.97
2026-05-19T12:25:00Z,80.35,22.93
2026-05-19T12:26:00Z,81.83,20.12
2026-05-19T12:27:00Z,85.03,16.60
2026-05-19T12:28:00Z,87.82,14.98
2026-05-19T12:29:00Z,87.23,13.37
2026-05-19T12:30:00Z,92.33,9.46
2026-05-19T12:31:00Z,86.51,13.15
2026-05-19T12:32:00Z,82.97,18.94
2026-05-19T12:33:00Z,80.00,20.80
2026-05-19T12:34:00Z,78.69,22.43
2026-05-19T12:35:00Z,78.66,22.81
2026-05-19T12:36:00Z,79.65,22.72
2026-05-19T12:37:00Z,75.33,27.18
2026-05-19T12:38:00Z,68.03,34.99
2026-05-19T12:39:00Z,65.10,32.85
2026-05-19T12:40:00Z,75.39,25.10
2026-05-19T12:41:00Z,77.88,25.20
2026-05-19T12:42:00Z,78.99,22.02
2026-05-19T12:43:00Z,78.27,23.71
2026-05-19T12:44:00Z,81.39,18.63
2026-05-19T12:45:00Z,84.07,15.65
2026-05-19T12:46:00Z,83.19,17.79
2026-05-19T12:47:00Z,84.63,14.93
2026-05-19T12:48:00Z,83.61,18.42
2026-05-19T12:49:00Z,78.61,21.70
2026-05-19T12:50:00Z,77.06,24.01
2026-05-19T12:51:00Z,77.05,24.31
2026-05-19T12:52:00Z,76.80,22.52
2026-05-19T12:53:00Z,80.48,22.75
2026-05-19T12:54:00Z,82.83,20.17
2026-05-19T12:55:00Z,74.58,27.12
2026-05-19T12:56:00Z,68.75,32.52
2026-05-19T12:57:00Z,63.61,37.12
2026-05-19T12:58:00Z,67.43,32.45
2026-05-19T12:59:00Z,72.69,27.77
2026-05-19T13:00:00Z,82.14,19.54
2026-05-19T13:01:00Z,91.62,6.35
2026-05-19T13:02:00Z,98.72,1.70
2026-05-19T13:03:00Z,99.00,1.70
2026-05-19T13:04:00Z,99.00,1.70
2026-05-19T13:05:00Z,99.00,1.70
2026-05-19T13:06:00Z,99.00,1.70
2026-05-19T13:07:00Z,99.00,1.70
