# event_ticker=KXATPMATCH-25SEP20MOUCAZ
# final_score=6-7(1) 6-3 7-6(3)
# score_resolution=6-7 6-3 7-6
# match_winner=Corentin Moutet
# fav_player=Corentin Moutet
# dog_player=Arthur Cazaux
# kalshi_date=2025-09-20
timestamp,Corentin Moutet,Arthur Cazaux
2025-09-20T04:40:00Z,55.00,47.00
2025-09-20T04:41:00Z,55.00,47.00
2025-09-20T04:42:00Z,55.00,47.00
2025-09-20T04:43:00Z,55.00,47.00
2025-09-20T04:44:00Z,55.00,47.00
2025-09-20T04:45:00Z,55.19,46.00
2025-09-20T04:46:00Z,55.00,46.00
2025-09-20T04:47:00Z,55.93,45.17
2025-09-20T04:48:00Z,56.00,45.00
2025-09-20T04:49:00Z,56.00,45.00
2025-09-20T04:51:00Z,56.00,45.00
2025-09-20T04:52:00Z,55.37,45.00
2025-09-20T04:53:00Z,55.00,45.02
2025-09-20T04:54:00Z,55.35,46.00
2025-09-20T04:55:00Z,55.00,46.00
2025-09-20T04:57:00Z,55.00,46.25
2025-09-20T04:58:00Z,55.00,46.00
2025-09-20T04:59:00Z,55.00,46.40
2025-09-20T05:00:00Z,55.21,46.40
2025-09-20T05:01:00Z,56.41,46.92
2025-09-20T05:02:00Z,56.41,45.00
2025-09-20T05:03:00Z,59.07,45.00
2025-09-20T05:04:00Z,57.00,45.00
2025-09-20T05:05:00Z,57.00,44.00
2025-09-20T05:06:00Z,57.00,43.58
2025-09-20T05:07:00Z,56.00,46.00
2025-09-20T05:08:00Z,56.00,46.95
2025-09-20T05:09:00Z,56.00,46.95
2025-09-20T05:10:00Z,57.37,46.00
2025-09-20T05:11:00Z,57.00,44.91
2025-09-20T05:12:00Z,56.54,45.51
2025-09-20T05:13:00Z,54.45,48.19
2025-09-20T05:14:00Z,53.24,49.14
2025-09-20T05:15:00Z,51.33,49.25
2025-09-20T05:16:00Z,56.18,46.95
2025-09-20T05:17:00Z,59.21,44.00
2025-09-20T05:18:00Z,59.91,45.84
2025-09-20T05:19:00Z,57.77,44.83
2025-09-20T05:20:00Z,61.09,44.16
2025-09-20T05:21:00Z,59.69,43.28
2025-09-20T05:22:00Z,60.32,43.80
2025-09-20T05:23:00Z,66.08,38.35
2025-09-20T05:24:00Z,61.67,41.49
2025-09-20T05:25:00Z,56.27,46.09
2025-09-20T05:26:00Z,61.03,44.97
2025-09-20T05:27:00Z,55.41,48.25
2025-09-20T05:28:00Z,57.46,46.00
2025-09-20T05:29:00Z,58.48,46.68
2025-09-20T05:30:00Z,54.47,50.35
2025-09-20T05:31:00Z,44.86,65.71
2025-09-20T05:32:00Z,40.46,61.56
2025-09-20T05:33:00Z,36.32,67.60
2025-09-20T05:34:00Z,36.20,67.48
2025-09-20T05:35:00Z,33.13,69.32
2025-09-20T05:36:00Z,26.76,69.82
2025-09-20T05:37:00Z,30.84,70.65
2025-09-20T05:38:00Z,31.69,71.57
2025-09-20T05:39:00Z,30.25,71.34
2025-09-20T05:40:00Z,33.17,70.20
2025-09-20T05:41:00Z,32.07,71.78
2025-09-20T05:42:00Z,28.62,72.68
2025-09-20T05:43:00Z,32.19,65.70
2025-09-20T05:44:00Z,33.79,69.00
2025-09-20T05:45:00Z,34.99,64.96
2025-09-20T05:46:00Z,35.64,66.70
2025-09-20T05:47:00Z,33.21,70.88
2025-09-20T05:48:00Z,29.58,70.99
2025-09-20T05:49:00Z,31.00,71.49
2025-09-20T05:50:00Z,31.13,70.92
2025-09-20T05:51:00Z,32.17,70.42
2025-09-20T05:52:00Z,30.00,69.00
2025-09-20T05:53:00Z,31.00,70.47
2025-09-20T05:54:00Z,28.00,70.00
2025-09-20T05:55:00Z,41.80,63.33
2025-09-20T05:56:00Z,35.99,66.58
2025-09-20T05:57:00Z,45.73,65.32
2025-09-20T05:58:00Z,57.23,50.26
2025-09-20T05:59:00Z,54.26,51.09
2025-09-20T06:01:00Z,59.79,42.94
2025-09-20T06:02:00Z,61.84,40.19
2025-09-20T06:03:00Z,62.85,37.86
2025-09-20T06:04:00Z,59.03,40.89
2025-09-20T06:05:00Z,56.38,44.27
2025-09-20T06:06:00Z,53.19,44.63
2025-09-20T06:07:00Z,55.88,47.77
2025-09-20T06:08:00Z,55.33,47.00
2025-09-20T06:09:00Z,55.33,47.50
2025-09-20T06:10:00Z,45.14,52.10
2025-09-20T06:11:00Z,44.88,54.77
2025-09-20T06:12:00Z,47.34,57.92
2025-09-20T06:13:00Z,47.83,57.21
2025-09-20T06:14:00Z,52.33,52.48
2025-09-20T06:15:00Z,54.85,41.96
2025-09-20T06:16:00Z,52.00,41.96
2025-09-20T06:17:00Z,53.19,45.00
2025-09-20T06:18:00Z,53.65,47.96
2025-09-20T06:19:00Z,42.37,54.15
2025-09-20T06:20:00Z,37.64,61.06
2025-09-20T06:21:00Z,30.62,66.63
2025-09-20T06:22:00Z,27.64,72.82
2025-09-20T06:23:00Z,28.64,73.35
2025-09-20T06:24:00Z,31.56,70.09
2025-09-20T06:25:00Z,29.25,70.97
2025-09-20T06:26:00Z,30.34,70.97
2025-09-20T06:27:00Z,30.00,69.00
2025-09-20T06:28:00Z,30.63,69.00
2025-09-20T06:29:00Z,33.00,64.82
2025-09-20T06:30:00Z,37.45,66.53
2025-09-20T06:31:00Z,35.00,65.00
2025-09-20T06:32:00Z,36.22,62.43
2025-09-20T06:33:00Z,36.22,68.17
2025-09-20T06:34:00Z,36.22,68.00
2025-09-20T06:35:00Z,33.00,68.00
2025-09-20T06:36:00Z,28.94,71.06
2025-09-20T06:37:00Z,28.35,71.79
2025-09-20T06:38:00Z,22.83,79.64
2025-09-20T06:39:00Z,18.92,82.58
2025-09-20T06:40:00Z,18.12,75.32
2025-09-20T06:41:00Z,42.82,73.71
2025-09-20T06:42:00Z,45.31,70.21
2025-09-20T06:43:00Z,27.54,69.66
2025-09-20T06:44:00Z,30.26,71.51
2025-09-20T06:45:00Z,40.00,68.29
2025-09-20T06:46:00Z,29.85,67.45
2025-09-20T06:47:00Z,37.07,65.21
2025-09-20T06:48:00Z,44.95,64.00
2025-09-20T06:49:00Z,32.34,64.71
2025-09-20T06:50:00Z,36.00,67.00
2025-09-20T06:51:00Z,35.35,68.92
2025-09-20T06:52:00Z,25.23,69.95
2025-09-20T06:53:00Z,25.23,71.00
2025-09-20T06:54:00Z,25.23,67.25
2025-09-20T06:55:00Z,33.45,66.67
2025-09-20T06:56:00Z,37.10,67.00
2025-09-20T06:57:00Z,36.96,64.00
2025-09-20T06:58:00Z,36.67,62.70
2025-09-20T06:59:00Z,40.58,68.64
2025-09-20T07:00:00Z,32.88,69.42
2025-09-20T07:01:00Z,35.39,21.29
2025-09-20T07:02:00Z,41.43,68.93
2025-09-20T07:03:00Z,39.00,69.00
2025-09-20T07:04:00Z,38.00,56.29
2025-09-20T07:05:00Z,34.48,67.00
2025-09-20T07:06:00Z,35.76,67.00
2025-09-20T07:07:00Z,39.15,62.39
2025-09-20T07:08:00Z,40.20,63.00
2025-09-20T07:09:00Z,42.05,62.39
2025-09-20T07:10:00Z,34.73,65.44
2025-09-20T07:11:00Z,41.17,66.01
2025-09-20T07:12:00Z,44.91,73.95
2025-09-20T07:13:00Z,36.91,62.19
2025-09-20T07:14:00Z,44.75,59.64
2025-09-20T07:15:00Z,44.16,62.68
2025-09-20T07:16:00Z,44.00,62.68
2025-09-20T07:17:00Z,42.84,55.46
2025-09-20T07:18:00Z,61.07,44.06
2025-09-20T07:19:00Z,55.94,46.34
2025-09-20T07:20:00Z,63.75,18.20
2025-09-20T07:21:00Z,73.92,37.63
2025-09-20T07:22:00Z,73.92,42.24
2025-09-20T07:23:00Z,72.00,42.30
2025-09-20T07:24:00Z,60.44,39.69
2025-09-20T07:25:00Z,68.68,38.12
2025-09-20T07:26:00Z,69.50,33.04
2025-09-20T07:27:00Z,64.34,36.02
2025-09-20T07:28:00Z,63.63,42.86
2025-09-20T07:29:00Z,57.57,48.47
2025-09-20T07:30:00Z,57.31,44.63
2025-09-20T07:31:00Z,58.36,37.99
2025-09-20T07:32:00Z,61.61,42.37
2025-09-20T07:33:00Z,61.63,43.88
2025-09-20T07:34:00Z,56.78,43.98
2025-09-20T07:35:00Z,58.58,45.87
2025-09-20T07:36:00Z,57.69,45.14
2025-09-20T07:37:00Z,58.00,45.02
2025-09-20T07:38:00Z,57.56,45.00
2025-09-20T07:39:00Z,58.24,38.82
2025-09-20T07:40:00Z,66.52,41.19
2025-09-20T07:41:00Z,73.56,28.88
2025-09-20T07:42:00Z,84.46,19.41
2025-09-20T07:43:00Z,82.38,20.02
2025-09-20T07:44:00Z,81.01,22.35
2025-09-20T07:45:00Z,79.46,22.39
2025-09-20T07:46:00Z,83.54,17.67
2025-09-20T07:47:00Z,86.85,12.36
2025-09-20T07:48:00Z,89.07,13.60
2025-09-20T07:49:00Z,86.49,13.51
2025-09-20T07:50:00Z,80.16,18.37
2025-09-20T07:51:00Z,81.00,17.73
2025-09-20T07:52:00Z,79.00,20.78
2025-09-20T07:53:00Z,79.00,18.38
2025-09-20T07:54:00Z,84.85,16.00
2025-09-20T07:55:00Z,88.31,11.64
2025-09-20T07:56:00Z,87.94,11.73
2025-09-20T07:57:00Z,87.00,14.61
2025-09-20T07:58:00Z,84.09,15.22
2025-09-20T07:59:00Z,84.23,17.15
2025-09-20T08:00:00Z,85.00,16.59
2025-09-20T08:01:00Z,85.06,16.59
2025-09-20T08:02:00Z,81.70,15.70
2025-09-20T08:03:00Z,81.70,19.35
2025-09-20T08:04:00Z,84.46,11.91
2025-09-20T08:05:00Z,77.57,28.04
2025-09-20T08:06:00Z,75.64,26.44
2025-09-20T08:07:00Z,73.15,32.42
2025-09-20T08:08:00Z,82.36,22.12
2025-09-20T08:09:00Z,85.18,14.52
2025-09-20T08:10:00Z,88.18,11.87
2025-09-20T08:11:00Z,90.00,12.58
2025-09-20T08:12:00Z,85.45,15.32
2025-09-20T08:13:00Z,82.75,16.87
2025-09-20T08:14:00Z,82.23,17.00
2025-09-20T08:15:00Z,84.91,17.14
2025-09-20T08:16:00Z,84.00,14.25
2025-09-20T08:17:00Z,87.46,17.40
2025-09-20T08:18:00Z,78.32,20.57
2025-09-20T08:19:00Z,71.00,28.20
2025-09-20T08:20:00Z,69.54,25.37
2025-09-20T08:21:00Z,63.75,38.02
2025-09-20T08:22:00Z,58.00,40.66
2025-09-20T08:23:00Z,47.83,50.39
2025-09-20T08:24:00Z,31.60,65.12
2025-09-20T08:25:00Z,38.55,66.79
2025-09-20T08:26:00Z,35.04,65.10
2025-09-20T08:27:00Z,36.01,64.90
2025-09-20T08:28:00Z,38.00,62.97
2025-09-20T08:29:00Z,31.82,65.46
2025-09-20T08:30:00Z,21.18,77.63
2025-09-20T08:31:00Z,21.77,78.77
2025-09-20T08:32:00Z,19.86,84.37
2025-09-20T08:33:00Z,32.83,64.23
2025-09-20T08:34:00Z,36.01,63.15
2025-09-20T08:35:00Z,42.39,63.42
2025-09-20T08:36:00Z,34.42,61.63
2025-09-20T08:37:00Z,45.12,52.74
2025-09-20T08:38:00Z,42.61,59.26
2025-09-20T08:39:00Z,53.54,40.96
2025-09-20T08:40:00Z,58.00,38.80
2025-09-20T08:41:00Z,52.12,36.35
2025-09-20T08:42:00Z,43.12,60.01
2025-09-20T08:43:00Z,33.38,65.75
2025-09-20T08:44:00Z,35.64,65.75
2025-09-20T08:45:00Z,38.08,60.93
2025-09-20T08:46:00Z,46.60,57.33
2025-09-20T08:47:00Z,46.27,52.56
2025-09-20T08:48:00Z,61.50,60.71
2025-09-20T08:49:00Z,44.03,60.00
2025-09-20T08:50:00Z,49.47,60.00
2025-09-20T08:51:00Z,34.56,56.52
2025-09-20T08:52:00Z,48.11,60.00
2025-09-20T08:53:00Z,70.71,34.25
2025-09-20T08:54:00Z,79.98,12.12
2025-09-20T08:55:00Z,79.23,21.85
2025-09-20T08:56:00Z,88.30,10.28
2025-09-20T08:57:00Z,94.65,1.00
2025-09-20T08:58:00Z,95.88,3.67
2025-09-20T08:59:00Z,99.00,4.06
2025-09-20T09:00:00Z,99.00,4.06
2025-09-20T09:01:00Z,99.00,4.06
