# event_ticker=KXATPCHALLENGERMATCH-26FEB28PIRBRU
# final_score=7-5 6-3
# score_resolution=5-7 3-6
# match_winner=Zsombor Piros
# fav_player=Mika Brunold
# dog_player=Zsombor Piros
# kalshi_date=2026-02-28
timestamp,Mika Brunold,Zsombor Piros
2026-02-28T08:33:00Z,38.00,65.00
2026-02-28T08:48:00Z,38.00,65.30
2026-02-28T08:49:00Z,38.00,65.18
2026-02-28T08:50:00Z,38.00,65.18
2026-02-28T08:55:00Z,38.00,65.84
2026-02-28T08:59:00Z,38.00,64.94
2026-02-28T09:00:00Z,38.00,65.00
2026-02-28T09:09:00Z,38.00,65.00
2026-02-28T09:25:00Z,38.00,63.00
2026-02-28T09:27:00Z,37.00,63.00
2026-02-28T09:29:00Z,37.00,65.00
2026-02-28T09:35:00Z,37.00,65.00
2026-02-28T09:42:00Z,37.00,65.00
2026-02-28T09:59:00Z,36.00,65.00
2026-02-28T10:04:00Z,36.00,65.00
2026-02-28T10:05:00Z,36.00,65.00
2026-02-28T10:37:00Z,36.00,65.00
2026-02-28T10:42:00Z,36.00,65.00
2026-02-28T10:47:00Z,36.00,65.00
2026-02-28T10:56:00Z,36.00,65.00
2026-02-28T11:21:00Z,36.00,64.00
2026-02-28T11:27:00Z,38.00,64.00
2026-02-28T11:28:00Z,38.00,64.00
2026-02-28T11:31:00Z,38.00,63.00
2026-02-28T11:34:00Z,39.00,63.00
2026-02-28T11:35:00Z,39.00,63.00
2026-02-28T11:37:00Z,39.00,62.00
2026-02-28T11:45:00Z,39.00,62.00
2026-02-28T11:47:00Z,39.00,62.00
2026-02-28T11:52:00Z,39.00,62.00
2026-02-28T12:06:00Z,39.00,62.00
2026-02-28T12:08:00Z,39.00,62.00
2026-02-28T12:11:00Z,39.00,62.00
2026-02-28T12:15:00Z,39.00,62.00
2026-02-28T12:21:00Z,39.00,62.00
2026-02-28T12:23:00Z,39.00,62.00
2026-02-28T12:37:00Z,39.00,62.00
2026-02-28T12:42:00Z,39.00,62.00
2026-02-28T12:46:00Z,39.00,62.00
2026-02-28T12:47:00Z,39.00,62.00
2026-02-28T12:49:00Z,39.00,62.00
2026-02-28T12:52:00Z,39.00,62.00
2026-02-28T12:53:00Z,39.00,63.00
2026-02-28T12:56:00Z,39.00,63.00
2026-02-28T12:57:00Z,39.00,63.00
2026-02-28T13:02:00Z,39.00,63.00
2026-02-28T13:04:00Z,39.00,63.00
2026-02-28T13:05:00Z,39.00,63.00
2026-02-28T13:06:00Z,39.00,63.00
2026-02-28T13:08:00Z,39.00,63.00
2026-02-28T13:09:00Z,39.00,62.00
2026-02-28T13:10:00Z,39.00,62.00
2026-02-28T13:11:00Z,39.00,62.00
2026-02-28T13:12:00Z,39.00,62.00
2026-02-28T13:14:00Z,39.00,62.24
2026-02-28T13:15:00Z,39.00,62.00
2026-02-28T13:20:00Z,39.00,63.00
2026-02-28T13:23:00Z,39.00,63.50
2026-02-28T13:25:00Z,39.00,64.00
2026-02-28T13:28:00Z,39.00,64.00
2026-02-28T13:30:00Z,39.00,63.00
2026-02-28T13:31:00Z,39.00,63.00
2026-02-28T13:32:00Z,39.00,63.00
2026-02-28T13:33:00Z,39.00,63.00
2026-02-28T13:34:00Z,39.00,63.00
2026-02-28T13:40:00Z,39.00,63.00
2026-02-28T13:41:00Z,39.00,63.00
2026-02-28T13:43:00Z,39.00,63.00
2026-02-28T13:47:00Z,39.00,61.00
2026-02-28T13:48:00Z,36.00,61.00
2026-02-28T13:53:00Z,39.00,61.00
2026-02-28T13:54:00Z,39.00,61.00
2026-02-28T13:55:00Z,39.00,61.00
2026-02-28T13:56:00Z,39.00,61.00
2026-02-28T13:57:00Z,39.00,63.00
2026-02-28T13:59:00Z,39.00,63.00
2026-02-28T14:00:00Z,39.00,63.00
2026-02-28T14:01:00Z,39.00,64.00
2026-02-28T14:02:00Z,39.00,64.00
2026-02-28T14:03:00Z,38.00,64.00
2026-02-28T14:04:00Z,38.00,63.00
2026-02-28T14:06:00Z,39.79,63.00
2026-02-28T14:07:00Z,40.00,63.00
2026-02-28T14:08:00Z,40.00,63.00
2026-02-28T14:09:00Z,41.02,63.89
2026-02-28T14:10:00Z,40.92,61.20
2026-02-28T14:11:00Z,43.11,62.51
2026-02-28T14:12:00Z,39.15,63.55
2026-02-28T14:13:00Z,38.00,64.09
2026-02-28T14:14:00Z,38.27,64.12
2026-02-28T14:15:00Z,38.16,64.04
2026-02-28T14:16:00Z,42.97,56.91
2026-02-28T14:17:00Z,47.53,54.61
2026-02-28T14:18:00Z,52.37,50.91
2026-02-28T14:19:00Z,46.85,57.05
2026-02-28T14:20:00Z,39.86,61.26
2026-02-28T14:21:00Z,39.08,62.00
2026-02-28T14:22:00Z,41.00,61.82
2026-02-28T14:23:00Z,38.52,61.08
2026-02-28T14:24:00Z,40.68,59.81
2026-02-28T14:25:00Z,39.13,63.00
2026-02-28T14:26:00Z,37.91,64.20
2026-02-28T14:27:00Z,43.00,60.34
2026-02-28T14:28:00Z,40.95,62.75
2026-02-28T14:29:00Z,41.71,60.97
2026-02-28T14:30:00Z,39.41,62.20
2026-02-28T14:31:00Z,39.99,62.00
2026-02-28T14:32:00Z,40.00,60.65
2026-02-28T14:33:00Z,40.00,62.31
2026-02-28T14:34:00Z,38.58,65.31
2026-02-28T14:35:00Z,42.10,60.11
2026-02-28T14:36:00Z,43.08,58.33
2026-02-28T14:37:00Z,44.00,59.76
2026-02-28T14:38:00Z,39.17,62.85
2026-02-28T14:39:00Z,40.00,62.23
2026-02-28T14:40:00Z,39.92,62.16
2026-02-28T14:41:00Z,38.36,60.70
2026-02-28T14:42:00Z,42.91,59.29
2026-02-28T14:43:00Z,43.31,58.00
2026-02-28T14:44:00Z,44.58,56.32
2026-02-28T14:45:00Z,43.40,59.18
2026-02-28T14:46:00Z,47.15,58.98
2026-02-28T14:47:00Z,44.00,56.17
2026-02-28T14:48:00Z,44.46,60.00
2026-02-28T14:49:00Z,41.53,60.37
2026-02-28T14:50:00Z,41.81,62.68
2026-02-28T14:51:00Z,31.52,69.34
2026-02-28T14:52:00Z,35.64,63.19
2026-02-28T14:53:00Z,38.50,63.47
2026-02-28T14:54:00Z,32.10,69.86
2026-02-28T14:55:00Z,38.18,64.49
2026-02-28T14:56:00Z,43.02,56.08
2026-02-28T14:57:00Z,43.15,59.23
2026-02-28T14:58:00Z,45.32,58.42
2026-02-28T14:59:00Z,50.26,51.68
2026-02-28T15:00:00Z,43.77,54.56
2026-02-28T15:01:00Z,39.87,60.49
2026-02-28T15:02:00Z,41.00,60.63
2026-02-28T15:03:00Z,43.77,60.88
2026-02-28T15:04:00Z,41.20,61.69
2026-02-28T15:05:00Z,34.14,67.95
2026-02-28T15:06:00Z,34.43,69.97
2026-02-28T15:07:00Z,42.27,62.09
2026-02-28T15:08:00Z,39.08,65.27
2026-02-28T15:09:00Z,35.73,66.38
2026-02-28T15:10:00Z,21.01,78.58
2026-02-28T15:11:00Z,19.51,80.27
2026-02-28T15:12:00Z,20.21,80.92
2026-02-28T15:13:00Z,21.90,77.46
2026-02-28T15:14:00Z,20.44,79.27
2026-02-28T15:15:00Z,25.65,75.12
2026-02-28T15:16:00Z,20.08,80.45
2026-02-28T15:17:00Z,18.25,82.68
2026-02-28T15:18:00Z,20.75,80.21
2026-02-28T15:19:00Z,23.40,80.81
2026-02-28T15:20:00Z,26.44,82.10
2026-02-28T15:21:00Z,16.65,83.37
2026-02-28T15:22:00Z,22.27,80.72
2026-02-28T15:23:00Z,18.75,82.77
2026-02-28T15:24:00Z,17.04,83.00
2026-02-28T15:25:00Z,17.38,84.00
2026-02-28T15:26:00Z,19.15,84.97
2026-02-28T15:27:00Z,19.00,80.79
2026-02-28T15:28:00Z,20.81,81.30
2026-02-28T15:29:00Z,21.11,80.92
2026-02-28T15:30:00Z,20.59,81.03
2026-02-28T15:31:00Z,21.06,81.05
2026-02-28T15:32:00Z,17.53,84.09
2026-02-28T15:33:00Z,17.67,84.00
2026-02-28T15:34:00Z,17.65,83.40
2026-02-28T15:35:00Z,14.24,88.78
2026-02-28T15:36:00Z,6.96,94.18
2026-02-28T15:37:00Z,2.91,97.26
2026-02-28T15:38:00Z,2.84,97.63
2026-02-28T15:39:00Z,2.68,98.39
2026-02-28T15:40:00Z,5.88,97.09
2026-02-28T15:41:00Z,2.48,96.71
2026-02-28T15:42:00Z,1.83,97.09
2026-02-28T15:43:00Z,2.85,98.08
2026-02-28T15:44:00Z,2.93,97.88
2026-02-28T15:45:00Z,5.07,97.40
2026-02-28T15:46:00Z,2.59,97.72
2026-02-28T15:47:00Z,1.43,99.00
2026-02-28T15:48:00Z,1.00,99.00
2026-02-28T15:49:00Z,1.00,99.00
2026-02-28T15:50:00Z,1.00,99.00
2026-02-28T15:51:00Z,1.00,99.00
2026-02-28T15:52:00Z,1.00,99.00
