# event_ticker=KXATPMATCH-25OCT06TIENOR
# final_score=7-6(4) 6-3
# score_resolution=6-7 3-6
# match_winner=Learner Tien
# fav_player=Cameron Norrie
# dog_player=Learner Tien
# kalshi_date=2025-10-06
timestamp,Cameron Norrie,Learner Tien
2025-10-06T03:39:00Z,46.00,54.00
2025-10-06T03:41:00Z,46.00,54.00
2025-10-06T03:45:00Z,46.00,54.00
2025-10-06T03:46:00Z,46.00,54.00
2025-10-06T03:47:00Z,46.00,54.34
2025-10-06T03:49:00Z,46.00,55.00
2025-10-06T03:53:00Z,46.00,55.00
2025-10-06T03:54:00Z,46.00,55.00
2025-10-06T03:56:00Z,46.00,55.00
2025-10-06T03:59:00Z,46.00,55.00
2025-10-06T04:03:00Z,46.00,55.00
2025-10-06T04:04:00Z,45.00,56.31
2025-10-06T04:05:00Z,44.00,56.31
2025-10-06T04:06:00Z,45.00,56.71
2025-10-06T04:08:00Z,45.00,56.71
2025-10-06T04:12:00Z,45.00,56.71
2025-10-06T04:13:00Z,44.00,56.71
2025-10-06T04:15:00Z,44.00,57.00
2025-10-06T04:19:00Z,45.00,56.00
2025-10-06T04:20:00Z,45.00,56.00
2025-10-06T04:21:00Z,45.00,56.00
2025-10-06T04:22:00Z,45.00,56.00
2025-10-06T04:25:00Z,45.00,56.00
2025-10-06T04:29:00Z,45.00,56.00
2025-10-06T04:31:00Z,45.00,56.00
2025-10-06T04:33:00Z,45.00,56.00
2025-10-06T04:34:00Z,45.00,55.87
2025-10-06T04:35:00Z,45.00,56.12
2025-10-06T04:41:00Z,45.00,56.00
2025-10-06T04:42:00Z,45.00,56.00
2025-10-06T04:43:00Z,45.00,56.00
2025-10-06T04:44:00Z,45.00,56.00
2025-10-06T04:47:00Z,45.00,56.00
2025-10-06T04:50:00Z,46.53,56.00
2025-10-06T04:51:00Z,47.15,54.00
2025-10-06T04:54:00Z,47.00,54.00
2025-10-06T04:57:00Z,47.00,54.00
2025-10-06T04:59:00Z,47.00,54.00
2025-10-06T05:01:00Z,48.00,54.00
2025-10-06T05:03:00Z,48.00,54.00
2025-10-06T05:04:00Z,48.00,54.00
2025-10-06T05:06:00Z,48.00,54.00
2025-10-06T05:12:00Z,47.81,54.00
2025-10-06T05:15:00Z,47.81,54.00
2025-10-06T05:16:00Z,47.00,54.00
2025-10-06T05:19:00Z,47.00,54.00
2025-10-06T05:27:00Z,47.00,54.00
2025-10-06T05:31:00Z,47.00,54.00
2025-10-06T05:39:00Z,47.00,54.00
2025-10-06T05:41:00Z,47.00,54.00
2025-10-06T05:46:00Z,47.00,54.00
2025-10-06T05:47:00Z,47.00,54.00
2025-10-06T05:57:00Z,47.00,54.00
2025-10-06T05:58:00Z,47.00,54.00
2025-10-06T05:59:00Z,47.00,54.54
2025-10-06T06:00:00Z,47.00,55.00
2025-10-06T06:02:00Z,47.00,55.00
2025-10-06T06:05:00Z,46.00,55.00
2025-10-06T06:07:00Z,46.00,54.00
2025-10-06T06:09:00Z,46.00,54.00
2025-10-06T06:12:00Z,47.00,54.00
2025-10-06T06:14:00Z,47.00,54.00
2025-10-06T06:20:00Z,46.00,54.00
2025-10-06T06:21:00Z,46.00,54.00
2025-10-06T06:22:00Z,46.00,54.00
2025-10-06T06:23:00Z,46.00,54.00
2025-10-06T06:25:00Z,46.00,54.00
2025-10-06T06:29:00Z,46.00,54.00
2025-10-06T06:33:00Z,46.00,54.00
2025-10-06T06:46:00Z,47.00,54.00
2025-10-06T06:48:00Z,47.00,54.00
2025-10-06T06:50:00Z,47.00,54.00
2025-10-06T06:53:00Z,47.00,54.00
2025-10-06T06:54:00Z,47.00,54.00
2025-10-06T06:58:00Z,47.00,54.00
2025-10-06T07:01:00Z,47.00,54.00
2025-10-06T07:02:00Z,47.00,54.00
2025-10-06T07:06:00Z,47.00,54.00
2025-10-06T07:08:00Z,47.00,54.00
2025-10-06T07:20:00Z,47.00,54.00
2025-10-06T07:24:00Z,47.00,54.00
2025-10-06T07:28:00Z,48.00,54.00
2025-10-06T07:31:00Z,48.00,54.00
2025-10-06T07:32:00Z,48.00,54.00
2025-10-06T07:33:00Z,48.00,54.00
2025-10-06T07:36:00Z,48.00,53.00
2025-10-06T07:40:00Z,48.00,54.00
2025-10-06T07:41:00Z,48.00,54.00
2025-10-06T07:58:00Z,48.00,54.57
2025-10-06T07:59:00Z,48.00,55.00
2025-10-06T08:00:00Z,48.00,55.30
2025-10-06T08:01:00Z,48.00,56.00
2025-10-06T08:02:00Z,48.00,56.00
2025-10-06T08:04:00Z,46.00,56.00
2025-10-06T08:05:00Z,45.00,56.00
2025-10-06T08:06:00Z,45.00,56.00
2025-10-06T08:10:00Z,45.00,56.00
2025-10-06T08:14:00Z,45.00,56.00
2025-10-06T08:17:00Z,45.00,56.00
2025-10-06T08:22:00Z,45.00,56.00
2025-10-06T08:29:00Z,45.00,56.00
2025-10-06T08:30:00Z,45.00,56.00
2025-10-06T08:33:00Z,45.00,54.00
2025-10-06T08:39:00Z,45.00,56.00
2025-10-06T08:51:00Z,46.00,56.00
2025-10-06T08:52:00Z,46.00,56.00
2025-10-06T08:57:00Z,46.00,56.00
2025-10-06T08:58:00Z,46.00,54.00
2025-10-06T09:07:00Z,46.00,54.00
2025-10-06T09:10:00Z,46.00,56.00
2025-10-06T09:11:00Z,46.00,56.00
2025-10-06T09:13:00Z,46.00,56.00
2025-10-06T09:14:00Z,46.00,56.00
2025-10-06T09:17:00Z,46.00,56.00
2025-10-06T09:18:00Z,46.00,56.00
2025-10-06T09:19:00Z,46.00,56.00
2025-10-06T09:20:00Z,46.00,56.00
2025-10-06T09:21:00Z,46.00,56.00
2025-10-06T09:26:00Z,46.00,56.00
2025-10-06T09:27:00Z,45.00,56.00
2025-10-06T09:30:00Z,45.00,55.00
2025-10-06T09:32:00Z,45.00,56.00
2025-10-06T09:33:00Z,44.03,56.01
2025-10-06T09:34:00Z,44.00,56.00
2025-10-06T09:35:00Z,44.00,57.00
2025-10-06T09:39:00Z,44.00,57.00
2025-10-06T09:41:00Z,44.00,57.00
2025-10-06T09:45:00Z,44.00,57.00
2025-10-06T09:47:00Z,44.00,57.00
2025-10-06T09:48:00Z,44.00,57.00
2025-10-06T09:51:00Z,44.55,57.00
2025-10-06T09:57:00Z,44.55,57.00
2025-10-06T09:59:00Z,43.00,57.00
2025-10-06T10:01:00Z,44.50,57.00
2025-10-06T10:02:00Z,45.00,57.00
2025-10-06T10:03:00Z,45.00,57.00
2025-10-06T10:07:00Z,45.00,57.00
2025-10-06T10:12:00Z,45.00,57.00
2025-10-06T10:13:00Z,45.00,57.28
2025-10-06T10:14:00Z,45.00,58.00
2025-10-06T10:17:00Z,45.00,57.00
2025-10-06T10:18:00Z,46.00,55.00
2025-10-06T10:19:00Z,46.00,55.00
2025-10-06T10:21:00Z,46.00,55.00
2025-10-06T10:22:00Z,46.00,56.00
2025-10-06T10:23:00Z,46.00,56.00
2025-10-06T10:24:00Z,46.00,56.00
2025-10-06T10:26:00Z,46.90,55.82
2025-10-06T10:27:00Z,46.90,56.00
2025-10-06T10:28:00Z,46.00,56.00
2025-10-06T10:29:00Z,46.00,56.00
2025-10-06T10:31:00Z,47.00,56.00
2025-10-06T10:32:00Z,47.00,56.00
2025-10-06T10:34:00Z,47.00,56.00
2025-10-06T10:36:00Z,46.89,56.00
2025-10-06T10:37:00Z,46.89,56.00
2025-10-06T10:38:00Z,47.00,56.00
2025-10-06T10:40:00Z,44.03,56.00
2025-10-06T10:42:00Z,46.89,56.00
2025-10-06T10:44:00Z,47.00,56.00
2025-10-06T10:45:00Z,47.00,56.00
2025-10-06T10:47:00Z,46.44,55.30
2025-10-06T10:48:00Z,46.44,56.00
2025-10-06T10:50:00Z,46.44,56.00
2025-10-06T10:51:00Z,46.44,56.00
2025-10-06T10:52:00Z,46.44,56.00
2025-10-06T10:55:00Z,45.00,56.00
2025-10-06T10:56:00Z,45.00,56.00
2025-10-06T10:57:00Z,45.00,56.00
2025-10-06T10:59:00Z,45.00,56.00
2025-10-06T11:00:00Z,45.00,56.00
2025-10-06T11:03:00Z,45.86,57.00
2025-10-06T11:04:00Z,45.86,57.00
2025-10-06T11:05:00Z,46.77,56.00
2025-10-06T11:06:00Z,46.77,56.00
2025-10-06T11:07:00Z,46.77,56.00
2025-10-06T11:09:00Z,46.77,55.94
2025-10-06T11:11:00Z,46.00,56.00
2025-10-06T11:12:00Z,46.73,56.18
2025-10-06T11:13:00Z,47.00,56.00
2025-10-06T11:14:00Z,47.00,55.90
2025-10-06T11:15:00Z,49.00,53.81
2025-10-06T11:16:00Z,53.86,50.80
2025-10-06T11:17:00Z,53.44,50.21
2025-10-06T11:18:00Z,49.24,52.27
2025-10-06T11:19:00Z,46.31,57.00
2025-10-06T11:20:00Z,45.00,56.33
2025-10-06T11:21:00Z,49.57,52.22
2025-10-06T11:22:00Z,49.29,52.32
2025-10-06T11:23:00Z,48.00,51.64
2025-10-06T11:24:00Z,47.04,54.50
2025-10-06T11:25:00Z,45.65,56.99
2025-10-06T11:26:00Z,45.00,57.00
2025-10-06T11:27:00Z,44.72,61.08
2025-10-06T11:28:00Z,41.00,59.72
2025-10-06T11:29:00Z,41.26,59.59
2025-10-06T11:30:00Z,35.72,65.54
2025-10-06T11:31:00Z,28.84,70.88
2025-10-06T11:32:00Z,29.90,71.89
2025-10-06T11:33:00Z,26.20,74.80
2025-10-06T11:34:00Z,24.97,76.10
2025-10-06T11:35:00Z,23.06,77.00
2025-10-06T11:36:00Z,16.93,81.00
2025-10-06T11:37:00Z,24.12,78.44
2025-10-06T11:38:00Z,21.05,81.62
2025-10-06T11:39:00Z,25.60,82.24
2025-10-06T11:40:00Z,25.00,77.48
2025-10-06T11:41:00Z,20.98,77.99
2025-10-06T11:42:00Z,29.42,74.95
2025-10-06T11:43:00Z,40.78,58.28
2025-10-06T11:44:00Z,40.78,59.81
2025-10-06T11:45:00Z,39.86,60.08
2025-10-06T11:46:00Z,37.48,62.79
2025-10-06T11:47:00Z,34.66,60.60
2025-10-06T11:48:00Z,33.78,67.33
2025-10-06T11:49:00Z,38.00,63.08
2025-10-06T11:50:00Z,44.00,63.08
2025-10-06T11:51:00Z,40.41,59.19
2025-10-06T11:52:00Z,37.85,62.62
2025-10-06T11:53:00Z,37.85,64.00
2025-10-06T11:54:00Z,42.58,63.93
2025-10-06T11:55:00Z,42.53,57.03
2025-10-06T11:56:00Z,41.44,57.99
2025-10-06T11:57:00Z,43.45,57.57
2025-10-06T11:58:00Z,47.70,53.79
2025-10-06T11:59:00Z,47.70,55.73
2025-10-06T12:00:00Z,51.77,51.40
2025-10-06T12:01:00Z,63.19,38.18
2025-10-06T12:02:00Z,67.06,35.00
2025-10-06T12:03:00Z,64.10,36.88
2025-10-06T12:04:00Z,55.74,43.62
2025-10-06T12:05:00Z,50.00,43.09
2025-10-06T12:06:00Z,44.00,53.48
2025-10-06T12:07:00Z,38.37,58.99
2025-10-06T12:08:00Z,32.01,65.31
2025-10-06T12:09:00Z,29.73,67.90
2025-10-06T12:10:00Z,29.73,72.79
2025-10-06T12:11:00Z,38.46,70.98
2025-10-06T12:12:00Z,24.00,79.01
2025-10-06T12:13:00Z,21.70,78.33
2025-10-06T12:14:00Z,20.96,79.33
2025-10-06T12:15:00Z,21.69,79.74
2025-10-06T12:16:00Z,22.00,78.52
2025-10-06T12:17:00Z,22.00,78.00
2025-10-06T12:18:00Z,22.93,79.00
2025-10-06T12:19:00Z,23.54,79.00
2025-10-06T12:20:00Z,25.14,77.53
2025-10-06T12:21:00Z,23.15,74.93
2025-10-06T12:22:00Z,24.79,74.93
2025-10-06T12:23:00Z,24.79,78.00
2025-10-06T12:24:00Z,23.16,77.00
2025-10-06T12:25:00Z,24.89,78.63
2025-10-06T12:26:00Z,20.44,82.00
2025-10-06T12:27:00Z,24.30,78.00
2025-10-06T12:28:00Z,26.00,73.00
2025-10-06T12:29:00Z,26.00,74.05
2025-10-06T12:30:00Z,25.29,75.00
2025-10-06T12:31:00Z,25.85,74.07
2025-10-06T12:32:00Z,28.09,73.93
2025-10-06T12:33:00Z,32.39,67.33
2025-10-06T12:34:00Z,30.15,69.37
2025-10-06T12:35:00Z,30.00,72.00
2025-10-06T12:36:00Z,26.00,74.94
2025-10-06T12:37:00Z,32.66,69.05
2025-10-06T12:38:00Z,27.00,73.99
2025-10-06T12:39:00Z,24.40,74.08
2025-10-06T12:40:00Z,19.84,81.18
2025-10-06T12:41:00Z,14.99,91.14
2025-10-06T12:42:00Z,9.99,89.87
2025-10-06T12:43:00Z,9.68,88.13
2025-10-06T12:44:00Z,10.48,88.65
2025-10-06T12:45:00Z,7.89,90.61
2025-10-06T12:46:00Z,6.22,93.49
2025-10-06T12:47:00Z,5.97,93.49
2025-10-06T12:48:00Z,5.91,93.06
2025-10-06T12:49:00Z,7.93,93.97
2025-10-06T12:50:00Z,8.00,92.22
2025-10-06T12:51:00Z,7.95,94.19
2025-10-06T12:52:00Z,9.03,94.19
2025-10-06T12:53:00Z,8.72,91.51
2025-10-06T12:54:00Z,9.84,90.44
2025-10-06T12:55:00Z,14.57,86.09
2025-10-06T12:56:00Z,16.59,83.09
2025-10-06T12:57:00Z,14.72,86.59
2025-10-06T12:58:00Z,11.80,90.26
2025-10-06T12:59:00Z,4.33,95.82
2025-10-06T13:00:00Z,6.23,95.33
2025-10-06T13:01:00Z,3.16,95.89
2025-10-06T13:02:00Z,1.08,97.75
2025-10-06T13:03:00Z,1.08,99.00
2025-10-06T13:04:00Z,1.08,99.00
2025-10-06T13:05:00Z,1.08,99.00
2025-10-06T13:06:00Z,1.08,99.00
2025-10-06T13:07:00Z,1.08,99.00
2025-10-06T13:08:00Z,1.00,99.00
2025-10-06T13:10:00Z,1.00,99.00
2025-10-06T13:11:00Z,1.00,99.00
