# event_ticker=KXATPMATCH-26JUN08DIAMAN
# final_score=6-4 3-6 7-5
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Gabriel Diallo
# kalshi_date=2026-06-08
timestamp,Gabriel Diallo,Adrian Mannarino
2026-06-09T04:51:00Z,44.00,58.00
2026-06-09T04:54:00Z,44.00,58.00
2026-06-09T04:56:00Z,44.00,58.00
2026-06-09T04:59:00Z,44.00,58.00
2026-06-09T05:00:00Z,44.00,58.00
2026-06-09T05:02:00Z,44.00,58.00
2026-06-09T05:04:00Z,44.00,58.00
2026-06-09T05:05:00Z,44.00,58.00
2026-06-09T05:07:00Z,44.00,58.00
2026-06-09T05:08:00Z,44.00,58.00
2026-06-09T05:09:00Z,44.00,56.98
2026-06-09T05:10:00Z,44.00,56.98
2026-06-09T05:11:00Z,44.00,57.00
2026-06-09T05:12:00Z,44.00,57.00
2026-06-09T05:13:00Z,44.00,57.00
2026-06-09T05:15:00Z,44.00,57.00
2026-06-09T05:16:00Z,44.00,57.00
2026-06-09T05:18:00Z,44.00,57.00
2026-06-09T05:19:00Z,44.00,57.00
2026-06-09T05:21:00Z,44.00,57.00
2026-06-09T05:23:00Z,44.00,57.00
2026-06-09T05:24:00Z,44.00,57.00
2026-06-09T05:25:00Z,44.00,57.00
2026-06-09T05:26:00Z,45.00,57.00
2026-06-09T05:27:00Z,45.00,57.00
2026-06-09T05:28:00Z,45.00,57.00
2026-06-09T05:29:00Z,45.00,57.00
2026-06-09T05:30:00Z,45.00,57.00
2026-06-09T05:33:00Z,45.00,56.00
2026-06-09T05:35:00Z,45.00,56.00
2026-06-09T05:38:00Z,45.00,57.00
2026-06-09T05:41:00Z,45.00,57.00
2026-06-09T05:42:00Z,45.00,57.00
2026-06-09T05:45:00Z,45.00,57.00
2026-06-09T05:46:00Z,45.00,57.00
2026-06-09T05:47:00Z,45.00,57.00
2026-06-09T05:48:00Z,45.00,57.00
2026-06-09T05:52:00Z,45.00,57.00
2026-06-09T05:53:00Z,44.00,57.00
2026-06-09T05:55:00Z,44.00,57.00
2026-06-09T05:58:00Z,44.00,57.00
2026-06-09T06:02:00Z,44.00,56.00
2026-06-09T06:04:00Z,44.59,56.00
2026-06-09T06:06:00Z,44.59,57.00
2026-06-09T06:08:00Z,45.00,57.00
2026-06-09T06:09:00Z,45.00,57.00
2026-06-09T06:10:00Z,45.00,57.00
2026-06-09T06:13:00Z,45.00,57.00
2026-06-09T06:17:00Z,45.00,57.00
2026-06-09T06:18:00Z,45.00,57.00
2026-06-09T06:20:00Z,45.00,57.00
2026-06-09T06:21:00Z,45.00,57.00
2026-06-09T06:23:00Z,43.38,57.00
2026-06-09T06:24:00Z,45.00,57.00
2026-06-09T06:25:00Z,45.00,57.00
2026-06-09T06:26:00Z,45.00,57.00
2026-06-09T06:27:00Z,45.00,57.00
2026-06-09T06:28:00Z,45.00,57.00
2026-06-09T06:29:00Z,45.00,57.00
2026-06-09T06:30:00Z,45.00,57.00
2026-06-09T06:31:00Z,45.07,57.00
2026-06-09T06:33:00Z,45.00,57.00
2026-06-09T06:35:00Z,45.00,57.00
2026-06-09T06:36:00Z,45.00,57.00
2026-06-09T06:37:00Z,43.00,57.00
2026-06-09T06:38:00Z,43.00,57.00
2026-06-09T06:39:00Z,44.00,57.00
2026-06-09T06:40:00Z,44.00,57.00
2026-06-09T06:41:00Z,44.05,57.00
2026-06-09T06:42:00Z,44.00,57.00
2026-06-09T06:43:00Z,44.93,57.00
2026-06-09T06:44:00Z,45.00,57.00
2026-06-09T06:45:00Z,45.00,57.00
2026-06-09T06:47:00Z,45.00,57.00
2026-06-09T06:49:00Z,45.00,57.00
2026-06-09T06:53:00Z,45.00,57.00
2026-06-09T06:54:00Z,45.00,57.00
2026-06-09T06:56:00Z,45.00,57.00
2026-06-09T06:58:00Z,45.00,57.00
2026-06-09T07:00:00Z,45.00,57.00
2026-06-09T07:07:00Z,43.00,57.00
2026-06-09T07:08:00Z,45.00,57.00
2026-06-09T07:10:00Z,45.00,57.00
2026-06-09T07:13:00Z,45.00,57.00
2026-06-09T07:19:00Z,45.00,57.00
2026-06-09T07:20:00Z,45.00,57.00
2026-06-09T07:22:00Z,44.00,57.00
2026-06-09T07:23:00Z,44.00,57.00
2026-06-09T07:24:00Z,44.00,57.00
2026-06-09T07:26:00Z,44.00,57.00
2026-06-09T07:27:00Z,44.00,57.00
2026-06-09T07:28:00Z,44.00,57.00
2026-06-09T07:29:00Z,44.00,57.00
2026-06-09T07:30:00Z,44.00,57.00
2026-06-09T07:34:00Z,45.00,57.00
2026-06-09T07:36:00Z,45.00,57.00
2026-06-09T07:38:00Z,45.00,57.00
2026-06-09T07:45:00Z,45.00,57.00
2026-06-09T07:46:00Z,45.00,57.00
2026-06-09T07:47:00Z,45.00,56.00
2026-06-09T07:48:00Z,46.00,56.00
2026-06-09T07:49:00Z,46.00,56.00
2026-06-09T07:53:00Z,46.00,56.00
2026-06-09T07:54:00Z,46.00,56.00
2026-06-09T07:56:00Z,46.00,56.00
2026-06-09T07:57:00Z,46.00,56.00
2026-06-09T07:58:00Z,46.00,56.00
2026-06-09T07:59:00Z,46.00,56.00
2026-06-09T08:01:00Z,46.00,56.00
2026-06-09T08:02:00Z,46.00,56.00
2026-06-09T08:05:00Z,45.00,56.00
2026-06-09T08:07:00Z,45.00,56.00
2026-06-09T08:09:00Z,44.00,56.00
2026-06-09T08:12:00Z,45.00,56.00
2026-06-09T08:13:00Z,45.00,56.00
2026-06-09T08:15:00Z,46.00,56.00
2026-06-09T08:16:00Z,46.00,56.00
2026-06-09T08:17:00Z,46.00,56.00
2026-06-09T08:19:00Z,46.00,56.00
2026-06-09T08:20:00Z,46.00,56.00
2026-06-09T08:22:00Z,46.00,56.00
2026-06-09T08:27:00Z,45.00,56.00
2026-06-09T08:29:00Z,45.00,56.00
2026-06-09T08:30:00Z,45.00,56.00
2026-06-09T08:32:00Z,45.00,56.00
2026-06-09T08:33:00Z,45.00,56.00
2026-06-09T08:34:00Z,45.00,56.00
2026-06-09T08:35:00Z,45.66,56.00
2026-06-09T08:36:00Z,45.00,56.00
2026-06-09T08:37:00Z,44.00,56.00
2026-06-09T08:40:00Z,44.00,56.00
2026-06-09T08:42:00Z,44.00,56.00
2026-06-09T08:44:00Z,45.00,56.00
2026-06-09T08:47:00Z,45.00,56.00
2026-06-09T08:48:00Z,45.00,56.00
2026-06-09T08:49:00Z,45.00,56.00
2026-06-09T08:50:00Z,45.00,56.00
2026-06-09T08:52:00Z,45.00,56.00
2026-06-09T08:53:00Z,45.00,56.00
2026-06-09T08:54:00Z,45.00,56.00
2026-06-09T08:56:00Z,45.00,56.00
2026-06-09T08:57:00Z,45.00,56.00
2026-06-09T08:58:00Z,45.00,56.00
2026-06-09T08:59:00Z,45.00,56.00
2026-06-09T09:00:00Z,45.00,56.00
2026-06-09T09:01:00Z,45.71,56.00
2026-06-09T09:02:00Z,46.00,56.48
2026-06-09T09:03:00Z,45.00,56.48
2026-06-09T09:04:00Z,45.00,56.88
2026-06-09T09:07:00Z,45.00,56.88
2026-06-09T09:10:00Z,45.00,56.88
2026-06-09T09:11:00Z,45.00,56.88
2026-06-09T09:13:00Z,45.00,57.00
2026-06-09T09:14:00Z,45.00,57.42
2026-06-09T09:16:00Z,45.00,56.00
2026-06-09T09:17:00Z,45.00,56.00
2026-06-09T09:21:00Z,44.00,56.00
2026-06-09T09:26:00Z,41.82,56.00
2026-06-09T09:33:00Z,43.00,57.00
2026-06-09T09:35:00Z,43.00,57.00
2026-06-09T09:37:00Z,43.00,57.00
2026-06-09T09:40:00Z,43.00,57.00
2026-06-09T09:44:00Z,43.00,57.64
2026-06-09T09:45:00Z,42.50,57.64
2026-06-09T09:46:00Z,43.00,57.64
2026-06-09T09:47:00Z,43.00,57.64
2026-06-09T09:49:00Z,43.00,58.31
2026-06-09T09:51:00Z,43.00,58.31
2026-06-09T09:52:00Z,43.00,58.00
2026-06-09T09:53:00Z,43.00,58.00
2026-06-09T09:55:00Z,44.07,58.00
2026-06-09T09:56:00Z,44.99,55.12
2026-06-09T09:57:00Z,40.53,60.36
2026-06-09T09:58:00Z,44.00,57.00
2026-06-09T09:59:00Z,45.00,55.20
2026-06-09T10:00:00Z,50.24,52.05
2026-06-09T10:01:00Z,50.93,46.50
2026-06-09T10:02:00Z,50.66,50.82
2026-06-09T10:03:00Z,50.66,55.90
2026-06-09T10:04:00Z,43.00,56.10
2026-06-09T10:05:00Z,46.99,56.10
2026-06-09T10:06:00Z,47.33,53.00
2026-06-09T10:07:00Z,48.00,53.00
2026-06-09T10:08:00Z,46.02,53.00
2026-06-09T10:09:00Z,44.00,53.00
2026-06-09T10:10:00Z,43.00,57.00
2026-06-09T10:11:00Z,39.61,61.93
2026-06-09T10:12:00Z,29.47,70.34
2026-06-09T10:13:00Z,25.00,75.00
2026-06-09T10:14:00Z,25.00,75.00
2026-06-09T10:15:00Z,23.01,77.01
2026-06-09T10:16:00Z,22.16,78.00
2026-06-09T10:17:00Z,22.00,79.00
2026-06-09T10:18:00Z,22.00,78.00
2026-06-09T10:19:00Z,22.00,78.22
2026-06-09T10:20:00Z,22.00,78.00
2026-06-09T10:21:00Z,20.00,79.04
2026-06-09T10:22:00Z,18.89,81.00
2026-06-09T10:23:00Z,19.00,81.00
2026-06-09T10:24:00Z,19.00,81.00
2026-06-09T10:25:00Z,19.00,81.00
2026-06-09T10:26:00Z,19.27,81.00
2026-06-09T10:27:00Z,18.04,81.34
2026-06-09T10:28:00Z,17.99,82.00
2026-06-09T10:29:00Z,19.00,82.00
2026-06-09T10:30:00Z,18.92,82.00
2026-06-09T10:31:00Z,18.00,82.00
2026-06-09T10:32:00Z,21.30,78.77
2026-06-09T10:33:00Z,24.24,77.33
2026-06-09T10:34:00Z,19.84,79.97
2026-06-09T10:35:00Z,17.00,83.00
2026-06-09T10:36:00Z,17.94,82.94
2026-06-09T10:37:00Z,18.00,83.39
2026-06-09T10:38:00Z,20.00,81.00
2026-06-09T10:39:00Z,20.58,80.33
2026-06-09T10:40:00Z,21.44,79.93
2026-06-09T10:41:00Z,20.05,79.63
2026-06-09T10:42:00Z,23.57,73.99
2026-06-09T10:43:00Z,35.53,65.25
2026-06-09T10:44:00Z,34.35,65.88
2026-06-09T10:45:00Z,31.74,68.01
2026-06-09T10:46:00Z,29.93,73.66
2026-06-09T10:47:00Z,21.30,79.56
2026-06-09T10:48:00Z,20.79,80.00
2026-06-09T10:49:00Z,20.00,80.07
2026-06-09T10:50:00Z,17.43,82.01
2026-06-09T10:51:00Z,18.86,81.02
2026-06-09T10:52:00Z,18.99,82.00
2026-06-09T10:53:00Z,16.58,82.37
2026-06-09T10:54:00Z,18.08,83.27
2026-06-09T10:55:00Z,18.00,85.00
2026-06-09T10:56:00Z,18.20,80.84
2026-06-09T10:57:00Z,22.00,79.00
2026-06-09T10:58:00Z,21.00,79.00
2026-06-09T10:59:00Z,22.84,78.19
2026-06-09T11:00:00Z,22.96,77.75
2026-06-09T11:01:00Z,26.19,78.03
2026-06-09T11:02:00Z,29.59,75.25
2026-06-09T11:03:00Z,27.39,71.54
2026-06-09T11:04:00Z,23.25,76.87
2026-06-09T11:05:00Z,31.13,73.77
2026-06-09T11:06:00Z,34.63,62.83
2026-06-09T11:07:00Z,39.91,60.38
2026-06-09T11:08:00Z,38.74,61.27
2026-06-09T11:09:00Z,39.59,61.19
2026-06-09T11:10:00Z,44.33,57.98
2026-06-09T11:11:00Z,44.40,56.67
2026-06-09T11:12:00Z,44.02,56.39
2026-06-09T11:13:00Z,44.20,56.54
2026-06-09T11:14:00Z,43.06,57.93
2026-06-09T11:15:00Z,44.76,56.40
2026-06-09T11:16:00Z,45.98,55.86
2026-06-09T11:17:00Z,46.12,54.61
2026-06-09T11:18:00Z,45.00,56.21
2026-06-09T11:19:00Z,41.94,60.38
2026-06-09T11:20:00Z,45.63,55.41
2026-06-09T11:21:00Z,44.69,55.92
2026-06-09T11:22:00Z,44.96,55.44
2026-06-09T11:23:00Z,50.01,52.50
2026-06-09T11:24:00Z,57.45,44.51
2026-06-09T11:25:00Z,53.62,49.10
2026-06-09T11:26:00Z,48.97,53.47
2026-06-09T11:27:00Z,44.09,57.35
2026-06-09T11:28:00Z,41.54,59.94
2026-06-09T11:29:00Z,38.65,59.88
2026-06-09T11:30:00Z,37.43,64.47
2026-06-09T11:31:00Z,23.60,75.65
2026-06-09T11:32:00Z,26.70,74.21
2026-06-09T11:33:00Z,15.29,83.28
2026-06-09T11:34:00Z,13.17,86.49
2026-06-09T11:35:00Z,11.73,87.81
2026-06-09T11:36:00Z,17.97,83.65
2026-06-09T11:37:00Z,23.47,81.48
2026-06-09T11:38:00Z,34.99,69.79
2026-06-09T11:39:00Z,41.83,58.94
2026-06-09T11:40:00Z,41.91,59.00
2026-06-09T11:41:00Z,35.80,65.60
2026-06-09T11:42:00Z,29.98,71.24
2026-06-09T11:43:00Z,25.27,74.08
2026-06-09T11:44:00Z,34.53,70.75
2026-06-09T11:45:00Z,33.76,70.15
2026-06-09T11:46:00Z,33.00,66.65
2026-06-09T11:47:00Z,30.10,67.19
2026-06-09T11:48:00Z,36.00,66.10
2026-06-09T11:49:00Z,14.05,84.76
2026-06-09T11:50:00Z,13.64,87.01
2026-06-09T11:51:00Z,22.74,82.01
2026-06-09T11:52:00Z,31.47,68.94
2026-06-09T11:53:00Z,39.71,61.79
2026-06-09T11:54:00Z,40.62,60.48
2026-06-09T11:55:00Z,42.12,57.21
2026-06-09T11:56:00Z,48.62,52.92
2026-06-09T11:57:00Z,50.96,50.02
2026-06-09T11:58:00Z,47.93,54.04
2026-06-09T11:59:00Z,42.09,58.61
2026-06-09T12:00:00Z,41.56,59.00
2026-06-09T12:01:00Z,41.96,59.00
2026-06-09T12:02:00Z,40.55,66.91
2026-06-09T12:03:00Z,40.02,65.42
2026-06-09T12:04:00Z,37.64,62.48
2026-06-09T12:05:00Z,28.32,71.71
2026-06-09T12:06:00Z,39.84,68.21
2026-06-09T12:07:00Z,35.37,68.46
2026-06-09T12:08:00Z,44.64,56.23
2026-06-09T12:09:00Z,49.01,51.02
2026-06-09T12:10:00Z,45.35,54.90
2026-06-09T12:11:00Z,41.55,58.84
2026-06-09T12:12:00Z,45.77,57.11
2026-06-09T12:13:00Z,40.15,61.97
2026-06-09T12:14:00Z,38.00,62.28
2026-06-09T12:15:00Z,39.82,59.91
2026-06-09T12:16:00Z,45.66,55.64
2026-06-09T12:17:00Z,44.16,53.76
2026-06-09T12:18:00Z,47.33,53.78
2026-06-09T12:19:00Z,49.84,53.07
2026-06-09T12:20:00Z,41.88,59.64
2026-06-09T12:21:00Z,38.18,61.59
2026-06-09T12:22:00Z,38.99,61.02
2026-06-09T12:23:00Z,37.69,61.70
2026-06-09T12:24:00Z,22.22,79.57
2026-06-09T12:25:00Z,8.36,94.44
2026-06-09T12:26:00Z,1.00,99.00
2026-06-09T12:27:00Z,1.00,99.00
2026-06-09T12:28:00Z,1.00,99.00
2026-06-09T12:29:00Z,1.00,99.00
2026-06-09T12:30:00Z,1.00,99.00
2026-06-09T12:31:00Z,1.00,99.00
2026-06-09T12:32:00Z,1.00,99.00
