# event_ticker=KXATPMATCH-25NOV01AUGBUB
# final_score=7-6(3) 6-4
# score_resolution=7-6 6-4
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Alexander Bublik
# kalshi_date=2025-11-01
timestamp,Felix Auger-Aliassime,Alexander Bublik
2025-11-01T06:18:00Z,48.00,53.00
2025-11-01T06:19:00Z,48.00,53.00
2025-11-01T06:24:00Z,48.00,53.00
2025-11-01T06:26:00Z,48.00,53.00
2025-11-01T06:33:00Z,48.00,53.00
2025-11-01T06:41:00Z,48.00,53.00
2025-11-01T06:42:00Z,48.00,53.00
2025-11-01T06:43:00Z,48.20,53.00
2025-11-01T06:47:00Z,49.00,53.00
2025-11-01T06:48:00Z,49.00,53.00
2025-11-01T07:07:00Z,49.00,52.00
2025-11-01T07:13:00Z,48.00,52.00
2025-11-01T07:37:00Z,48.00,52.93
2025-11-01T07:38:00Z,48.00,52.93
2025-11-01T07:40:00Z,48.00,52.93
2025-11-01T07:46:00Z,48.00,53.00
2025-11-01T07:48:00Z,48.00,53.00
2025-11-01T07:49:00Z,48.00,53.00
2025-11-01T07:50:00Z,48.00,53.00
2025-11-01T07:54:00Z,48.00,53.00
2025-11-01T07:59:00Z,48.00,53.00
2025-11-01T08:00:00Z,48.96,52.83
2025-11-01T08:01:00Z,48.16,52.83
2025-11-01T08:02:00Z,49.00,52.83
2025-11-01T08:09:00Z,49.00,52.00
2025-11-01T08:11:00Z,49.00,52.00
2025-11-01T08:12:00Z,49.00,52.00
2025-11-01T08:15:00Z,49.00,52.00
2025-11-01T08:21:00Z,49.00,52.00
2025-11-01T08:23:00Z,49.00,52.00
2025-11-01T08:26:00Z,49.00,52.00
2025-11-01T08:36:00Z,49.00,52.00
2025-11-01T08:44:00Z,49.00,52.00
2025-11-01T08:49:00Z,49.00,52.00
2025-11-01T08:51:00Z,49.00,52.00
2025-11-01T08:52:00Z,49.00,52.00
2025-11-01T08:54:00Z,49.00,52.00
2025-11-01T08:56:00Z,49.00,52.00
2025-11-01T08:58:00Z,49.00,52.00
2025-11-01T08:59:00Z,49.00,52.00
2025-11-01T09:00:00Z,49.00,52.00
2025-11-01T09:19:00Z,49.00,52.00
2025-11-01T09:21:00Z,49.00,52.00
2025-11-01T09:23:00Z,49.00,52.00
2025-11-01T09:25:00Z,49.00,52.00
2025-11-01T09:26:00Z,49.00,52.00
2025-11-01T09:28:00Z,49.00,52.00
2025-11-01T09:29:00Z,49.00,52.00
2025-11-01T09:35:00Z,49.00,52.00
2025-11-01T09:38:00Z,49.00,52.00
2025-11-01T09:45:00Z,49.00,52.00
2025-11-01T09:49:00Z,49.00,52.00
2025-11-01T09:52:00Z,49.00,52.00
2025-11-01T09:53:00Z,49.00,52.00
2025-11-01T09:58:00Z,49.00,52.00
2025-11-01T10:07:00Z,49.00,52.00
2025-11-01T10:14:00Z,49.00,52.00
2025-11-01T10:21:00Z,49.00,52.00
2025-11-01T10:23:00Z,49.00,52.00
2025-11-01T10:29:00Z,49.00,52.00
2025-11-01T10:31:00Z,49.00,52.81
2025-11-01T10:33:00Z,49.00,52.81
2025-11-01T10:34:00Z,49.00,52.81
2025-11-01T10:35:00Z,49.00,54.00
2025-11-01T10:37:00Z,49.00,54.00
2025-11-01T10:38:00Z,49.00,54.00
2025-11-01T10:42:00Z,49.00,54.00
2025-11-01T10:44:00Z,49.00,54.00
2025-11-01T10:45:00Z,49.00,54.00
2025-11-01T10:46:00Z,49.00,54.00
2025-11-01T10:49:00Z,49.00,54.00
2025-11-01T10:52:00Z,49.00,54.00
2025-11-01T10:55:00Z,49.00,54.00
2025-11-01T10:56:00Z,49.00,54.00
2025-11-01T10:57:00Z,49.00,54.00
2025-11-01T11:02:00Z,49.00,54.00
2025-11-01T11:03:00Z,49.00,54.00
2025-11-01T11:06:00Z,49.00,54.00
2025-11-01T11:11:00Z,49.00,54.00
2025-11-01T11:14:00Z,49.00,54.00
2025-11-01T11:15:00Z,49.00,54.00
2025-11-01T11:16:00Z,49.00,54.00
2025-11-01T11:22:00Z,49.52,54.00
2025-11-01T11:25:00Z,49.52,54.00
2025-11-01T11:27:00Z,49.00,54.00
2025-11-01T11:33:00Z,49.00,54.00
2025-11-01T11:38:00Z,49.00,53.00
2025-11-01T11:40:00Z,49.00,53.00
2025-11-01T11:43:00Z,49.00,54.00
2025-11-01T11:44:00Z,49.00,53.00
2025-11-01T11:45:00Z,49.00,53.00
2025-11-01T11:46:00Z,49.00,53.00
2025-11-01T11:48:00Z,49.00,53.00
2025-11-01T11:51:00Z,49.00,54.00
2025-11-01T11:52:00Z,49.00,54.00
2025-11-01T11:53:00Z,49.00,54.00
2025-11-01T11:57:00Z,49.00,54.00
2025-11-01T12:00:00Z,49.00,54.00
2025-11-01T12:02:00Z,49.00,54.00
2025-11-01T12:03:00Z,49.00,53.25
2025-11-01T12:05:00Z,49.00,54.00
2025-11-01T12:06:00Z,49.00,54.00
2025-11-01T12:08:00Z,49.00,54.00
2025-11-01T12:09:00Z,49.00,54.00
2025-11-01T12:14:00Z,49.00,54.00
2025-11-01T12:15:00Z,49.00,54.00
2025-11-01T12:16:00Z,49.00,54.00
2025-11-01T12:18:00Z,49.00,54.00
2025-11-01T12:19:00Z,49.00,54.00
2025-11-01T12:23:00Z,49.00,53.60
2025-11-01T12:24:00Z,49.00,53.60
2025-11-01T12:26:00Z,49.00,53.60
2025-11-01T12:29:00Z,49.00,54.00
2025-11-01T12:30:00Z,49.00,53.03
2025-11-01T12:31:00Z,49.00,54.00
2025-11-01T12:32:00Z,49.00,54.00
2025-11-01T12:34:00Z,49.00,53.00
2025-11-01T12:35:00Z,49.00,53.00
2025-11-01T12:37:00Z,50.00,53.00
2025-11-01T12:39:00Z,51.00,53.00
2025-11-01T12:43:00Z,51.00,53.00
2025-11-01T12:46:00Z,50.00,53.00
2025-11-01T12:47:00Z,50.00,53.00
2025-11-01T12:48:00Z,50.00,53.00
2025-11-01T12:49:00Z,50.00,53.00
2025-11-01T12:50:00Z,50.58,53.00
2025-11-01T12:51:00Z,50.58,53.00
2025-11-01T12:52:00Z,50.58,52.00
2025-11-01T12:53:00Z,50.58,53.00
2025-11-01T12:54:00Z,51.00,53.00
2025-11-01T12:55:00Z,51.00,53.00
2025-11-01T12:56:00Z,51.00,53.00
2025-11-01T12:57:00Z,51.00,53.00
2025-11-01T12:58:00Z,51.00,53.00
2025-11-01T12:59:00Z,51.00,52.00
2025-11-01T13:00:00Z,51.00,53.00
2025-11-01T13:02:00Z,51.00,53.00
2025-11-01T13:04:00Z,51.00,53.00
2025-11-01T13:05:00Z,51.00,53.00
2025-11-01T13:06:00Z,51.00,53.00
2025-11-01T13:08:00Z,51.00,53.00
2025-11-01T13:10:00Z,51.00,53.00
2025-11-01T13:11:00Z,51.00,53.00
2025-11-01T13:13:00Z,51.00,53.00
2025-11-01T13:14:00Z,51.00,52.00
2025-11-01T13:16:00Z,51.00,52.00
2025-11-01T13:17:00Z,51.00,52.00
2025-11-01T13:18:00Z,51.00,52.00
2025-11-01T13:19:00Z,51.00,52.00
2025-11-01T13:20:00Z,51.00,52.00
2025-11-01T13:21:00Z,49.00,52.00
2025-11-01T13:22:00Z,49.00,52.00
2025-11-01T13:23:00Z,49.00,52.00
2025-11-01T13:24:00Z,49.00,52.00
2025-11-01T13:25:00Z,49.00,52.00
2025-11-01T13:26:00Z,49.00,52.00
2025-11-01T13:27:00Z,49.00,52.00
2025-11-01T13:28:00Z,49.00,52.00
2025-11-01T13:29:00Z,49.19,52.00
2025-11-01T13:30:00Z,50.00,52.00
2025-11-01T13:31:00Z,51.00,52.00
2025-11-01T13:32:00Z,51.00,52.00
2025-11-01T13:33:00Z,51.00,52.00
2025-11-01T13:34:00Z,51.00,52.00
2025-11-01T13:35:00Z,51.00,52.00
2025-11-01T13:36:00Z,51.00,51.51
2025-11-01T13:37:00Z,50.21,52.00
2025-11-01T13:38:00Z,51.00,52.00
2025-11-01T13:39:00Z,51.00,52.00
2025-11-01T13:40:00Z,50.26,50.14
2025-11-01T13:41:00Z,50.97,49.00
2025-11-01T13:42:00Z,51.93,49.20
2025-11-01T13:43:00Z,52.88,48.01
2025-11-01T13:44:00Z,50.33,49.35
2025-11-01T13:45:00Z,50.17,50.79
2025-11-01T13:46:00Z,50.21,50.89
2025-11-01T13:47:00Z,52.64,49.00
2025-11-01T13:48:00Z,50.65,49.00
2025-11-01T13:49:00Z,53.00,47.98
2025-11-01T13:50:00Z,51.22,48.00
2025-11-01T13:51:00Z,50.55,50.03
2025-11-01T13:52:00Z,49.00,53.00
2025-11-01T13:53:00Z,48.31,52.63
2025-11-01T13:54:00Z,48.36,52.00
2025-11-01T13:55:00Z,49.64,51.43
2025-11-01T13:56:00Z,50.00,51.19
2025-11-01T13:57:00Z,50.93,52.00
2025-11-01T13:58:00Z,47.00,53.29
2025-11-01T13:59:00Z,47.00,55.58
2025-11-01T14:00:00Z,47.68,55.12
2025-11-01T14:01:00Z,47.51,54.00
2025-11-01T14:02:00Z,47.97,53.96
2025-11-01T14:03:00Z,50.67,55.28
2025-11-01T14:04:00Z,49.82,53.32
2025-11-01T14:05:00Z,48.57,53.14
2025-11-01T14:06:00Z,50.53,51.23
2025-11-01T14:07:00Z,53.49,52.56
2025-11-01T14:08:00Z,50.17,51.55
2025-11-01T14:09:00Z,51.80,49.43
2025-11-01T14:10:00Z,53.68,48.00
2025-11-01T14:11:00Z,53.13,48.00
2025-11-01T14:12:00Z,53.51,48.00
2025-11-01T14:13:00Z,59.50,45.47
2025-11-01T14:14:00Z,54.55,44.77
2025-11-01T14:15:00Z,57.91,44.96
2025-11-01T14:16:00Z,54.00,47.66
2025-11-01T14:17:00Z,54.53,47.49
2025-11-01T14:18:00Z,53.90,48.45
2025-11-01T14:19:00Z,53.12,48.00
2025-11-01T14:20:00Z,53.65,47.90
2025-11-01T14:21:00Z,54.61,47.59
2025-11-01T14:22:00Z,52.73,47.73
2025-11-01T14:23:00Z,52.91,48.47
2025-11-01T14:24:00Z,53.20,48.95
2025-11-01T14:25:00Z,55.61,45.53
2025-11-01T14:26:00Z,51.95,49.75
2025-11-01T14:27:00Z,55.62,49.74
2025-11-01T14:28:00Z,63.71,37.16
2025-11-01T14:29:00Z,67.63,33.10
2025-11-01T14:30:00Z,75.81,24.52
2025-11-01T14:31:00Z,76.80,24.04
2025-11-01T14:32:00Z,76.35,23.92
2025-11-01T14:33:00Z,75.31,24.99
2025-11-01T14:34:00Z,76.71,24.00
2025-11-01T14:35:00Z,75.51,24.95
2025-11-01T14:36:00Z,77.12,23.01
2025-11-01T14:37:00Z,74.49,27.24
2025-11-01T14:38:00Z,73.99,27.19
2025-11-01T14:39:00Z,72.51,27.58
2025-11-01T14:40:00Z,64.65,36.05
2025-11-01T14:41:00Z,58.27,40.85
2025-11-01T14:42:00Z,52.99,46.58
2025-11-01T14:43:00Z,56.80,41.43
2025-11-01T14:44:00Z,57.15,44.93
2025-11-01T14:45:00Z,59.89,45.63
2025-11-01T14:46:00Z,68.14,30.82
2025-11-01T14:47:00Z,74.59,26.71
2025-11-01T14:48:00Z,71.00,26.37
2025-11-01T14:49:00Z,66.93,32.83
2025-11-01T14:50:00Z,63.90,36.19
2025-11-01T14:51:00Z,68.44,35.17
2025-11-01T14:52:00Z,54.89,40.79
2025-11-01T14:53:00Z,52.17,48.33
2025-11-01T14:54:00Z,50.43,49.74
2025-11-01T14:55:00Z,49.25,51.61
2025-11-01T14:56:00Z,49.00,51.48
2025-11-01T14:57:00Z,37.36,52.11
2025-11-01T14:58:00Z,46.10,53.27
2025-11-01T14:59:00Z,49.06,51.36
2025-11-01T15:00:00Z,49.97,50.11
2025-11-01T15:01:00Z,52.00,48.00
2025-11-01T15:02:00Z,54.55,47.20
2025-11-01T15:03:00Z,53.97,43.71
2025-11-01T15:04:00Z,64.60,31.30
2025-11-01T15:05:00Z,72.25,29.79
2025-11-01T15:06:00Z,72.14,29.70
2025-11-01T15:07:00Z,76.04,27.06
2025-11-01T15:08:00Z,76.20,25.70
2025-11-01T15:09:00Z,79.88,25.10
2025-11-01T15:10:00Z,83.26,18.02
2025-11-01T15:11:00Z,92.59,4.93
2025-11-01T15:12:00Z,96.68,3.84
2025-11-01T15:13:00Z,96.01,3.59
2025-11-01T15:14:00Z,96.37,3.78
2025-11-01T15:15:00Z,98.18,2.93
2025-11-01T15:16:00Z,99.00,1.01
2025-11-01T15:17:00Z,99.00,1.01
2025-11-01T15:18:00Z,99.00,1.01
