# event_ticker=KXATPMATCH-26APR24MEDMAR
# final_score=6-2 6-7(3) 6-4
# score_resolution=2-6 7-6 4-6
# match_winner=Daniil Medvedev
# fav_player=Fabian Marozsan
# dog_player=Daniil Medvedev
# kalshi_date=2026-04-24
timestamp,Daniil Medvedev,Fabian Marozsan
2026-04-25T07:37:00Z,60.00,40.00
2026-04-25T07:42:00Z,59.00,40.00
2026-04-25T07:44:00Z,59.00,40.00
2026-04-25T07:45:00Z,59.29,40.00
2026-04-25T07:46:00Z,60.00,40.00
2026-04-25T07:49:00Z,60.00,40.00
2026-04-25T07:54:00Z,60.00,40.00
2026-04-25T07:55:00Z,60.00,40.00
2026-04-25T07:57:00Z,60.00,40.00
2026-04-25T07:59:00Z,60.00,40.00
2026-04-25T08:03:00Z,60.00,40.00
2026-04-25T08:04:00Z,60.00,40.00
2026-04-25T08:07:00Z,60.00,40.00
2026-04-25T08:10:00Z,60.00,40.00
2026-04-25T08:13:00Z,60.00,40.00
2026-04-25T08:17:00Z,59.00,40.00
2026-04-25T08:24:00Z,59.00,40.00
2026-04-25T08:31:00Z,59.00,40.00
2026-04-25T08:40:00Z,59.00,40.00
2026-04-25T08:41:00Z,59.00,40.00
2026-04-25T08:43:00Z,59.00,40.00
2026-04-25T08:46:00Z,58.00,40.00
2026-04-25T08:49:00Z,58.08,40.00
2026-04-25T08:50:00Z,58.08,40.00
2026-04-25T08:52:00Z,59.00,40.00
2026-04-25T08:53:00Z,59.00,40.00
2026-04-25T09:04:00Z,59.00,40.00
2026-04-25T09:13:00Z,59.00,40.00
2026-04-25T09:14:00Z,59.00,40.00
2026-04-25T09:18:00Z,59.00,40.00
2026-04-25T09:24:00Z,59.00,40.00
2026-04-25T09:25:00Z,59.00,40.00
2026-04-25T09:26:00Z,58.00,40.00
2026-04-25T09:33:00Z,59.00,40.00
2026-04-25T09:36:00Z,60.00,40.00
2026-04-25T09:37:00Z,60.00,40.00
2026-04-25T09:43:00Z,60.00,40.00
2026-04-25T09:48:00Z,60.00,40.00
2026-04-25T09:51:00Z,60.00,40.00
2026-04-25T09:52:00Z,60.00,40.00
2026-04-25T10:01:00Z,60.00,40.00
2026-04-25T10:10:00Z,60.00,40.00
2026-04-25T10:16:00Z,60.00,40.00
2026-04-25T10:17:00Z,59.00,40.00
2026-04-25T10:23:00Z,59.00,40.00
2026-04-25T10:31:00Z,59.00,40.00
2026-04-25T10:33:00Z,58.00,40.00
2026-04-25T10:42:00Z,58.00,40.00
2026-04-25T10:43:00Z,60.00,40.00
2026-04-25T10:48:00Z,60.00,40.00
2026-04-25T10:52:00Z,60.00,40.00
2026-04-25T10:58:00Z,60.00,40.00
2026-04-25T10:59:00Z,60.00,40.00
2026-04-25T11:15:00Z,60.00,40.00
2026-04-25T11:19:00Z,60.00,40.00
2026-04-25T11:23:00Z,58.00,40.00
2026-04-25T11:25:00Z,60.00,40.00
2026-04-25T11:26:00Z,60.00,40.00
2026-04-25T11:28:00Z,60.00,40.00
2026-04-25T11:30:00Z,60.00,40.00
2026-04-25T11:32:00Z,60.00,40.00
2026-04-25T11:34:00Z,60.00,40.00
2026-04-25T11:39:00Z,60.00,40.00
2026-04-25T11:44:00Z,60.00,40.00
2026-04-25T11:45:00Z,59.00,40.00
2026-04-25T11:46:00Z,59.00,40.00
2026-04-25T11:49:00Z,59.00,40.00
2026-04-25T11:54:00Z,59.00,40.00
2026-04-25T11:57:00Z,59.00,40.00
2026-04-25T12:05:00Z,60.00,40.00
2026-04-25T12:06:00Z,60.00,40.00
2026-04-25T12:08:00Z,60.00,40.00
2026-04-25T12:19:00Z,60.00,39.00
2026-04-25T12:20:00Z,60.00,39.00
2026-04-25T12:22:00Z,60.00,39.00
2026-04-25T12:23:00Z,60.00,40.00
2026-04-25T12:26:00Z,60.00,40.00
2026-04-25T12:28:00Z,60.00,40.00
2026-04-25T12:29:00Z,60.00,40.00
2026-04-25T12:33:00Z,60.00,40.00
2026-04-25T12:34:00Z,58.00,40.00
2026-04-25T12:36:00Z,60.00,40.00
2026-04-25T12:41:00Z,59.00,40.00
2026-04-25T12:42:00Z,59.00,40.00
2026-04-25T12:43:00Z,59.00,40.00
2026-04-25T12:44:00Z,59.00,40.00
2026-04-25T12:45:00Z,59.00,40.00
2026-04-25T12:48:00Z,59.00,40.00
2026-04-25T12:49:00Z,59.00,40.00
2026-04-25T12:50:00Z,59.00,40.00
2026-04-25T12:54:00Z,59.00,40.00
2026-04-25T12:56:00Z,58.00,40.00
2026-04-25T12:59:00Z,59.00,40.00
2026-04-25T13:00:00Z,58.00,40.00
2026-04-25T13:01:00Z,59.00,40.00
2026-04-25T13:02:00Z,59.00,40.00
2026-04-25T13:03:00Z,59.00,40.00
2026-04-25T13:05:00Z,59.00,42.00
2026-04-25T13:06:00Z,59.00,42.00
2026-04-25T13:08:00Z,59.00,42.00
2026-04-25T13:11:00Z,59.00,42.00
2026-04-25T13:12:00Z,59.00,42.00
2026-04-25T13:20:00Z,58.96,42.00
2026-04-25T13:23:00Z,59.00,42.00
2026-04-25T13:24:00Z,59.00,42.00
2026-04-25T13:28:00Z,59.00,42.00
2026-04-25T13:32:00Z,59.00,42.00
2026-04-25T13:40:00Z,58.00,42.00
2026-04-25T13:41:00Z,58.00,42.00
2026-04-25T13:43:00Z,59.00,42.00
2026-04-25T13:44:00Z,59.00,42.00
2026-04-25T13:48:00Z,59.00,42.00
2026-04-25T13:50:00Z,59.00,42.00
2026-04-25T13:51:00Z,59.00,42.00
2026-04-25T13:53:00Z,59.00,42.00
2026-04-25T13:56:00Z,59.00,42.00
2026-04-25T13:59:00Z,59.00,41.00
2026-04-25T14:00:00Z,59.00,41.00
2026-04-25T14:01:00Z,59.00,41.00
2026-04-25T14:02:00Z,59.00,42.00
2026-04-25T14:03:00Z,59.00,42.00
2026-04-25T14:05:00Z,58.00,42.00
2026-04-25T14:09:00Z,58.00,42.00
2026-04-25T14:12:00Z,59.00,42.00
2026-04-25T14:13:00Z,59.00,42.00
2026-04-25T14:14:00Z,59.00,42.00
2026-04-25T14:18:00Z,59.00,42.00
2026-04-25T14:25:00Z,59.00,42.00
2026-04-25T14:26:00Z,59.00,42.00
2026-04-25T14:29:00Z,60.00,42.00
2026-04-25T14:30:00Z,60.00,42.00
2026-04-25T14:33:00Z,60.00,42.00
2026-04-25T14:34:00Z,60.00,42.00
2026-04-25T14:36:00Z,60.00,42.00
2026-04-25T14:37:00Z,60.00,42.00
2026-04-25T14:38:00Z,60.00,42.00
2026-04-25T14:41:00Z,59.02,42.00
2026-04-25T14:42:00Z,59.00,42.00
2026-04-25T14:43:00Z,60.00,42.00
2026-04-25T14:45:00Z,60.00,41.00
2026-04-25T14:46:00Z,60.00,41.00
2026-04-25T14:47:00Z,60.00,41.00
2026-04-25T14:48:00Z,60.00,41.00
2026-04-25T14:49:00Z,60.00,41.00
2026-04-25T14:52:00Z,60.00,41.00
2026-04-25T14:53:00Z,60.00,41.00
2026-04-25T14:55:00Z,60.00,41.00
2026-04-25T14:57:00Z,60.00,41.00
2026-04-25T14:58:00Z,60.00,41.00
2026-04-25T15:00:00Z,59.88,41.00
2026-04-25T15:01:00Z,60.00,41.00
2026-04-25T15:02:00Z,60.00,41.00
2026-04-25T15:04:00Z,60.00,41.00
2026-04-25T15:05:00Z,60.00,41.00
2026-04-25T15:06:00Z,60.00,41.00
2026-04-25T15:08:00Z,60.00,41.00
2026-04-25T15:09:00Z,60.00,41.00
2026-04-25T15:10:00Z,60.00,41.00
2026-04-25T15:11:00Z,60.00,40.00
2026-04-25T15:13:00Z,60.00,40.00
2026-04-25T15:14:00Z,60.00,41.00
2026-04-25T15:16:00Z,60.00,41.00
2026-04-25T15:17:00Z,60.00,41.00
2026-04-25T15:18:00Z,59.29,41.00
2026-04-25T15:19:00Z,59.29,40.00
2026-04-25T15:20:00Z,60.00,40.00
2026-04-25T15:21:00Z,59.73,40.00
2026-04-25T15:23:00Z,59.02,40.00
2026-04-25T15:24:00Z,60.00,40.00
2026-04-25T15:25:00Z,60.00,40.00
2026-04-25T15:27:00Z,60.00,40.00
2026-04-25T15:28:00Z,59.00,41.00
2026-04-25T15:30:00Z,59.00,41.00
2026-04-25T15:31:00Z,60.00,42.00
2026-04-25T15:33:00Z,60.00,41.00
2026-04-25T15:34:00Z,60.00,41.00
2026-04-25T15:35:00Z,60.00,41.00
2026-04-25T15:36:00Z,59.00,41.00
2026-04-25T15:38:00Z,59.05,41.00
2026-04-25T15:39:00Z,59.64,41.00
2026-04-25T15:42:00Z,60.00,41.00
2026-04-25T15:43:00Z,60.00,42.00
2026-04-25T15:44:00Z,59.98,42.00
2026-04-25T15:46:00Z,60.00,42.00
2026-04-25T15:47:00Z,60.00,42.00
2026-04-25T15:48:00Z,59.00,41.00
2026-04-25T15:50:00Z,60.00,41.00
2026-04-25T15:52:00Z,60.00,41.00
2026-04-25T15:54:00Z,60.00,41.00
2026-04-25T15:56:00Z,59.58,41.00
2026-04-25T15:57:00Z,59.58,42.00
2026-04-25T15:58:00Z,60.00,42.00
2026-04-25T15:59:00Z,60.00,42.00
2026-04-25T16:01:00Z,60.00,42.00
2026-04-25T16:02:00Z,60.00,42.00
2026-04-25T16:03:00Z,60.00,42.00
2026-04-25T16:05:00Z,60.00,42.00
2026-04-25T16:06:00Z,60.00,42.00
2026-04-25T16:07:00Z,59.00,42.00
2026-04-25T16:09:00Z,59.00,42.00
2026-04-25T16:10:00Z,60.00,42.00
2026-04-25T16:11:00Z,60.00,42.00
2026-04-25T16:13:00Z,60.00,42.00
2026-04-25T16:14:00Z,60.00,42.00
2026-04-25T16:16:00Z,60.00,42.00
2026-04-25T16:18:00Z,60.00,42.00
2026-04-25T16:19:00Z,60.00,42.00
2026-04-25T16:20:00Z,60.00,41.00
2026-04-25T16:21:00Z,60.00,42.00
2026-04-25T16:22:00Z,60.00,42.00
2026-04-25T16:24:00Z,60.00,42.00
2026-04-25T16:25:00Z,60.00,42.00
2026-04-25T16:26:00Z,60.00,42.00
2026-04-25T16:27:00Z,60.00,42.00
2026-04-25T16:28:00Z,60.00,42.00
2026-04-25T16:29:00Z,60.00,42.00
2026-04-25T16:30:00Z,60.00,42.00
2026-04-25T16:32:00Z,60.00,42.00
2026-04-25T16:33:00Z,60.00,42.00
2026-04-25T16:34:00Z,60.00,42.00
2026-04-25T16:36:00Z,60.00,42.00
2026-04-25T16:38:00Z,60.00,42.00
2026-04-25T16:39:00Z,60.00,42.00
2026-04-25T16:40:00Z,60.00,42.00
2026-04-25T16:41:00Z,60.00,42.00
2026-04-25T16:42:00Z,60.00,42.00
2026-04-25T16:43:00Z,60.00,42.00
2026-04-25T16:44:00Z,60.00,42.00
2026-04-25T16:45:00Z,60.00,42.00
2026-04-25T16:46:00Z,60.00,41.06
2026-04-25T16:47:00Z,60.00,42.00
2026-04-25T16:48:00Z,60.00,42.00
2026-04-25T16:49:00Z,60.00,42.00
2026-04-25T16:50:00Z,59.94,42.00
2026-04-25T16:51:00Z,60.00,42.00
2026-04-25T16:52:00Z,60.00,42.00
2026-04-25T16:53:00Z,59.99,42.00
2026-04-25T16:54:00Z,60.00,41.00
2026-04-25T16:55:00Z,58.65,42.00
2026-04-25T16:56:00Z,60.56,42.00
2026-04-25T16:57:00Z,60.65,42.00
2026-04-25T16:58:00Z,58.68,42.00
2026-04-25T16:59:00Z,59.83,42.00
2026-04-25T17:00:00Z,60.65,41.93
2026-04-25T17:01:00Z,60.85,42.00
2026-04-25T17:02:00Z,60.60,42.00
2026-04-25T17:03:00Z,60.72,41.92
2026-04-25T17:04:00Z,60.91,41.92
2026-04-25T17:05:00Z,60.44,41.54
2026-04-25T17:06:00Z,60.13,42.00
2026-04-25T17:07:00Z,60.95,41.95
2026-04-25T17:08:00Z,60.73,41.99
2026-04-25T17:09:00Z,59.97,41.83
2026-04-25T17:10:00Z,64.18,38.15
2026-04-25T17:11:00Z,70.44,32.77
2026-04-25T17:12:00Z,71.80,28.48
2026-04-25T17:13:00Z,73.99,27.98
2026-04-25T17:14:00Z,72.49,27.97
2026-04-25T17:15:00Z,76.89,23.45
2026-04-25T17:16:00Z,76.77,24.90
2026-04-25T17:17:00Z,75.84,26.00
2026-04-25T17:18:00Z,75.98,25.84
2026-04-25T17:19:00Z,75.54,25.99
2026-04-25T17:20:00Z,74.49,26.00
2026-04-25T17:21:00Z,76.49,24.69
2026-04-25T17:22:00Z,78.72,21.94
2026-04-25T17:23:00Z,81.43,20.03
2026-04-25T17:24:00Z,82.46,18.08
2026-04-25T17:25:00Z,84.55,14.79
2026-04-25T17:26:00Z,86.20,13.35
2026-04-25T17:27:00Z,86.98,13.98
2026-04-25T17:28:00Z,86.23,14.05
2026-04-25T17:29:00Z,83.86,16.29
2026-04-25T17:30:00Z,87.02,14.11
2026-04-25T17:31:00Z,87.67,13.00
2026-04-25T17:32:00Z,87.09,13.22
2026-04-25T17:33:00Z,86.64,14.00
2026-04-25T17:34:00Z,86.93,14.00
2026-04-25T17:35:00Z,87.06,13.32
2026-04-25T17:36:00Z,87.80,12.93
2026-04-25T17:37:00Z,86.93,12.98
2026-04-25T17:38:00Z,88.00,13.00
2026-04-25T17:39:00Z,86.75,13.67
2026-04-25T17:40:00Z,86.47,14.65
2026-04-25T17:41:00Z,86.94,14.01
2026-04-25T17:42:00Z,88.40,12.71
2026-04-25T17:43:00Z,86.02,14.10
2026-04-25T17:44:00Z,86.56,15.03
2026-04-25T17:45:00Z,86.81,13.48
2026-04-25T17:46:00Z,87.54,12.87
2026-04-25T17:47:00Z,87.14,14.82
2026-04-25T17:48:00Z,86.20,14.95
2026-04-25T17:49:00Z,85.57,15.45
2026-04-25T17:50:00Z,84.01,16.12
2026-04-25T17:51:00Z,82.78,17.16
2026-04-25T17:52:00Z,82.27,19.43
2026-04-25T17:53:00Z,82.50,17.24
2026-04-25T17:54:00Z,83.26,16.83
2026-04-25T17:55:00Z,86.37,13.50
2026-04-25T17:56:00Z,85.03,15.93
2026-04-25T17:57:00Z,89.02,11.16
2026-04-25T17:58:00Z,86.63,14.96
2026-04-25T17:59:00Z,85.66,15.68
2026-04-25T18:00:00Z,91.85,7.01
2026-04-25T18:01:00Z,95.92,4.98
2026-04-25T18:02:00Z,95.90,4.99
2026-04-25T18:03:00Z,96.38,3.66
2026-04-25T18:04:00Z,97.59,2.87
2026-04-25T18:05:00Z,97.08,3.16
2026-04-25T18:06:00Z,96.18,4.00
2026-04-25T18:07:00Z,96.84,3.94
2026-04-25T18:08:00Z,95.58,4.18
2026-04-25T18:09:00Z,94.20,4.84
2026-04-25T18:10:00Z,88.54,12.89
2026-04-25T18:11:00Z,83.66,16.76
2026-04-25T18:12:00Z,80.15,19.51
2026-04-25T18:13:00Z,79.54,20.58
2026-04-25T18:14:00Z,80.67,19.80
2026-04-25T18:15:00Z,79.11,21.42
2026-04-25T18:16:00Z,79.71,21.95
2026-04-25T18:17:00Z,80.02,19.18
2026-04-25T18:18:00Z,82.68,17.43
2026-04-25T18:19:00Z,84.41,15.97
2026-04-25T18:20:00Z,80.61,19.96
2026-04-25T18:21:00Z,80.61,19.15
2026-04-25T18:22:00Z,79.86,20.47
2026-04-25T18:23:00Z,78.67,20.99
2026-04-25T18:24:00Z,83.76,19.58
2026-04-25T18:25:00Z,84.31,16.71
2026-04-25T18:26:00Z,82.34,20.09
2026-04-25T18:27:00Z,78.35,23.27
2026-04-25T18:28:00Z,79.32,19.63
2026-04-25T18:29:00Z,72.72,26.99
2026-04-25T18:30:00Z,68.17,28.49
2026-04-25T18:31:00Z,61.57,38.19
2026-04-25T18:32:00Z,60.87,37.45
2026-04-25T18:33:00Z,61.98,38.72
2026-04-25T18:34:00Z,61.94,38.48
2026-04-25T18:35:00Z,62.00,37.91
2026-04-25T18:36:00Z,62.00,37.04
2026-04-25T18:37:00Z,62.26,38.00
2026-04-25T18:38:00Z,66.77,32.05
2026-04-25T18:39:00Z,68.03,31.55
2026-04-25T18:40:00Z,65.09,33.92
2026-04-25T18:41:00Z,64.91,36.49
2026-04-25T18:42:00Z,64.47,35.52
2026-04-25T18:43:00Z,69.80,31.68
2026-04-25T18:44:00Z,67.12,33.08
2026-04-25T18:45:00Z,71.48,26.35
2026-04-25T18:46:00Z,67.94,32.64
2026-04-25T18:47:00Z,63.61,37.16
2026-04-25T18:48:00Z,60.80,39.34
2026-04-25T18:49:00Z,67.07,33.80
2026-04-25T18:50:00Z,67.96,31.88
2026-04-25T18:51:00Z,67.82,31.64
2026-04-25T18:52:00Z,65.88,35.77
2026-04-25T18:53:00Z,64.21,38.07
2026-04-25T18:54:00Z,62.41,38.39
2026-04-25T18:55:00Z,62.26,38.86
2026-04-25T18:56:00Z,56.45,45.04
2026-04-25T18:57:00Z,61.20,39.00
2026-04-25T18:58:00Z,66.22,33.10
2026-04-25T18:59:00Z,66.16,33.62
2026-04-25T19:00:00Z,65.68,34.21
2026-04-25T19:01:00Z,66.60,33.26
2026-04-25T19:02:00Z,65.05,33.33
2026-04-25T19:03:00Z,62.01,39.11
2026-04-25T19:04:00Z,61.21,38.28
2026-04-25T19:05:00Z,66.88,34.38
2026-04-25T19:06:00Z,66.58,33.77
2026-04-25T19:07:00Z,69.11,32.13
2026-04-25T19:08:00Z,78.40,21.72
2026-04-25T19:09:00Z,75.15,25.60
2026-04-25T19:10:00Z,64.61,35.09
2026-04-25T19:11:00Z,67.78,32.97
2026-04-25T19:12:00Z,65.06,31.34
2026-04-25T19:13:00Z,61.35,39.66
2026-04-25T19:14:00Z,68.14,31.89
2026-04-25T19:15:00Z,69.67,31.00
2026-04-25T19:16:00Z,69.53,32.07
2026-04-25T19:17:00Z,71.09,27.48
2026-04-25T19:18:00Z,86.36,13.03
2026-04-25T19:19:00Z,98.22,4.13
2026-04-25T19:20:00Z,99.00,4.13
2026-04-25T19:21:00Z,99.00,1.00
2026-04-25T19:22:00Z,99.00,1.00
