# event_ticker=KXATPCHALLENGERMATCH-26MAR20NEUGEA
# final_score=7-6(1) 4-6 6-3
# score_resolution=7-6 4-6 6-3
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Lukas Neumayer
# kalshi_date=2026-03-20
timestamp,Arthur Gea,Lukas Neumayer
2026-03-19T23:54:00Z,,37.00
2026-03-20T00:49:00Z,65.00,37.00
2026-03-20T01:31:00Z,65.00,37.00
2026-03-20T01:45:00Z,65.00,37.00
2026-03-20T02:06:00Z,65.00,37.00
2026-03-20T02:11:00Z,65.00,37.00
2026-03-20T02:26:00Z,65.00,37.00
2026-03-20T02:28:00Z,65.00,37.00
2026-03-20T02:33:00Z,65.00,37.00
2026-03-20T02:45:00Z,65.00,37.00
2026-03-20T03:06:00Z,65.00,37.00
2026-03-20T03:25:00Z,65.00,37.00
2026-03-20T03:27:00Z,65.00,37.00
2026-03-20T03:43:00Z,64.00,37.00
2026-03-20T03:47:00Z,64.00,37.00
2026-03-20T03:48:00Z,64.00,35.00
2026-03-20T03:51:00Z,64.00,35.00
2026-03-20T04:02:00Z,64.00,36.00
2026-03-20T04:05:00Z,64.00,36.00
2026-03-20T04:08:00Z,64.00,36.00
2026-03-20T04:14:00Z,64.00,36.00
2026-03-20T04:21:00Z,64.00,36.00
2026-03-20T04:27:00Z,64.00,36.00
2026-03-20T04:32:00Z,64.00,36.00
2026-03-20T04:35:00Z,64.00,36.00
2026-03-20T04:44:00Z,64.00,35.00
2026-03-20T04:46:00Z,64.00,36.49
2026-03-20T04:47:00Z,64.00,37.00
2026-03-20T04:52:00Z,64.00,37.00
2026-03-20T04:53:00Z,64.00,37.00
2026-03-20T05:00:00Z,64.00,37.00
2026-03-20T05:01:00Z,64.00,37.00
2026-03-20T05:05:00Z,64.40,37.00
2026-03-20T05:06:00Z,65.00,37.00
2026-03-20T05:07:00Z,65.00,37.00
2026-03-20T05:08:00Z,65.00,37.00
2026-03-20T05:09:00Z,65.00,37.00
2026-03-20T05:21:00Z,65.00,37.00
2026-03-20T05:29:00Z,65.00,37.00
2026-03-20T05:30:00Z,65.00,37.00
2026-03-20T05:32:00Z,65.00,37.00
2026-03-20T05:35:00Z,65.00,37.00
2026-03-20T05:36:00Z,65.00,37.00
2026-03-20T05:38:00Z,65.00,37.00
2026-03-20T05:43:00Z,65.00,37.00
2026-03-20T05:47:00Z,65.00,37.00
2026-03-20T05:49:00Z,65.00,37.00
2026-03-20T05:51:00Z,65.58,37.00
2026-03-20T05:57:00Z,65.00,37.00
2026-03-20T06:00:00Z,65.00,37.00
2026-03-20T06:02:00Z,65.00,37.00
2026-03-20T06:04:00Z,65.00,37.00
2026-03-20T06:06:00Z,65.00,37.00
2026-03-20T06:08:00Z,65.00,37.00
2026-03-20T06:09:00Z,65.00,37.00
2026-03-20T06:20:00Z,67.58,37.00
2026-03-20T06:22:00Z,67.00,37.00
2026-03-20T06:29:00Z,67.00,37.00
2026-03-20T06:30:00Z,67.00,37.00
2026-03-20T06:34:00Z,67.00,35.00
2026-03-20T06:35:00Z,68.00,35.00
2026-03-20T06:36:00Z,68.00,35.00
2026-03-20T06:37:00Z,68.00,35.00
2026-03-20T06:40:00Z,68.00,35.00
2026-03-20T06:43:00Z,68.00,35.00
2026-03-20T06:49:00Z,67.00,35.00
2026-03-20T06:56:00Z,67.00,35.00
2026-03-20T07:03:00Z,67.00,35.00
2026-03-20T07:07:00Z,67.00,35.00
2026-03-20T07:11:00Z,67.00,35.00
2026-03-20T07:13:00Z,67.00,35.00
2026-03-20T07:14:00Z,67.00,34.00
2026-03-20T07:16:00Z,67.00,34.00
2026-03-20T07:20:00Z,67.00,34.00
2026-03-20T07:25:00Z,67.00,34.00
2026-03-20T07:31:00Z,67.00,34.52
2026-03-20T07:32:00Z,67.00,35.00
2026-03-20T07:46:00Z,67.00,35.00
2026-03-20T07:48:00Z,67.00,35.00
2026-03-20T07:55:00Z,67.00,35.00
2026-03-20T07:56:00Z,67.00,35.00
2026-03-20T07:59:00Z,67.00,35.00
2026-03-20T08:07:00Z,67.00,35.00
2026-03-20T08:14:00Z,67.00,35.00
2026-03-20T08:18:00Z,67.00,35.00
2026-03-20T08:21:00Z,67.00,34.00
2026-03-20T08:24:00Z,67.00,34.00
2026-03-20T08:27:00Z,67.00,34.00
2026-03-20T08:30:00Z,67.00,34.00
2026-03-20T08:32:00Z,67.00,34.00
2026-03-20T08:41:00Z,65.72,34.00
2026-03-20T08:44:00Z,67.00,34.00
2026-03-20T08:48:00Z,67.00,34.00
2026-03-20T08:54:00Z,67.00,34.00
2026-03-20T09:16:00Z,67.00,34.00
2026-03-20T09:22:00Z,66.00,34.00
2026-03-20T09:27:00Z,67.00,34.00
2026-03-20T09:33:00Z,67.00,34.00
2026-03-20T09:36:00Z,67.00,34.00
2026-03-20T09:45:00Z,67.00,34.00
2026-03-20T09:46:00Z,67.00,34.00
2026-03-20T09:48:00Z,66.00,34.00
2026-03-20T09:49:00Z,66.00,34.00
2026-03-20T10:08:00Z,67.00,34.00
2026-03-20T10:13:00Z,67.00,34.00
2026-03-20T10:15:00Z,67.00,34.00
2026-03-20T10:16:00Z,67.00,34.00
2026-03-20T10:21:00Z,67.00,34.00
2026-03-20T10:22:00Z,67.00,33.00
2026-03-20T10:26:00Z,67.00,34.00
2026-03-20T10:29:00Z,67.00,34.00
2026-03-20T10:30:00Z,67.00,34.00
2026-03-20T10:35:00Z,67.00,34.00
2026-03-20T10:37:00Z,66.00,34.00
2026-03-20T10:38:00Z,66.00,34.00
2026-03-20T10:39:00Z,67.00,34.00
2026-03-20T10:43:00Z,67.00,34.00
2026-03-20T10:45:00Z,67.00,34.00
2026-03-20T10:47:00Z,67.00,34.00
2026-03-20T10:48:00Z,67.00,35.00
2026-03-20T10:49:00Z,67.00,35.00
2026-03-20T10:50:00Z,67.00,35.00
2026-03-20T10:55:00Z,67.00,35.00
2026-03-20T10:57:00Z,67.00,35.00
2026-03-20T10:58:00Z,67.00,35.00
2026-03-20T10:59:00Z,67.00,35.00
2026-03-20T11:00:00Z,67.00,35.00
2026-03-20T11:01:00Z,67.00,35.00
2026-03-20T11:03:00Z,67.00,35.00
2026-03-20T11:04:00Z,67.92,35.00
2026-03-20T11:05:00Z,68.00,35.00
2026-03-20T11:06:00Z,68.00,35.00
2026-03-20T11:07:00Z,68.00,35.00
2026-03-20T11:09:00Z,68.00,35.00
2026-03-20T11:10:00Z,68.00,35.00
2026-03-20T11:11:00Z,68.00,35.00
2026-03-20T11:13:00Z,68.00,33.05
2026-03-20T11:16:00Z,68.00,35.00
2026-03-20T11:19:00Z,68.00,35.00
2026-03-20T11:20:00Z,68.00,35.00
2026-03-20T11:22:00Z,68.00,35.00
2026-03-20T11:23:00Z,68.53,35.00
2026-03-20T11:24:00Z,68.61,34.00
2026-03-20T11:25:00Z,68.34,34.00
2026-03-20T11:26:00Z,69.00,34.00
2026-03-20T11:27:00Z,69.00,34.00
2026-03-20T11:28:00Z,69.00,34.00
2026-03-20T11:29:00Z,69.00,34.00
2026-03-20T11:30:00Z,69.00,33.00
2026-03-20T11:31:00Z,70.34,31.00
2026-03-20T11:32:00Z,69.00,32.70
2026-03-20T11:33:00Z,65.68,35.08
2026-03-20T11:34:00Z,57.52,43.90
2026-03-20T11:35:00Z,52.51,49.30
2026-03-20T11:36:00Z,49.71,52.00
