# event_ticker=KXATPMATCH-26MAR10TIAZVE
# final_score=6-3 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Frances Tiafoe
# kalshi_date=2026-03-10
timestamp,Alexander Zverev,Frances Tiafoe
2026-03-10T14:46:00Z,73.00,30.00
2026-03-10T14:49:00Z,73.00,30.00
2026-03-10T14:51:00Z,73.00,30.00
2026-03-10T14:53:00Z,73.00,29.00
2026-03-10T14:56:00Z,73.00,29.00
2026-03-10T15:00:00Z,73.00,29.00
2026-03-10T15:01:00Z,73.00,29.00
2026-03-10T15:02:00Z,73.00,29.00
2026-03-10T15:03:00Z,73.00,29.00
2026-03-10T15:05:00Z,73.00,29.00
2026-03-10T15:07:00Z,73.00,28.00
2026-03-10T15:08:00Z,73.00,28.00
2026-03-10T15:09:00Z,73.00,28.00
2026-03-10T15:10:00Z,73.00,28.00
2026-03-10T15:13:00Z,73.00,28.00
2026-03-10T15:14:00Z,73.00,28.00
2026-03-10T15:15:00Z,73.00,28.00
2026-03-10T15:16:00Z,73.00,28.00
2026-03-10T15:17:00Z,73.00,28.00
2026-03-10T15:18:00Z,73.00,28.00
2026-03-10T15:19:00Z,73.00,28.00
2026-03-10T15:20:00Z,73.00,28.00
2026-03-10T15:21:00Z,73.00,28.00
2026-03-10T15:22:00Z,73.00,28.00
2026-03-10T15:23:00Z,72.00,28.00
2026-03-10T15:25:00Z,73.00,28.00
2026-03-10T15:27:00Z,73.00,28.00
2026-03-10T15:29:00Z,73.00,28.00
2026-03-10T15:30:00Z,73.00,28.00
2026-03-10T15:31:00Z,73.00,28.00
2026-03-10T15:35:00Z,73.00,28.00
2026-03-10T15:36:00Z,73.00,28.00
2026-03-10T15:37:00Z,73.00,28.00
2026-03-10T15:38:00Z,73.00,28.00
2026-03-10T15:40:00Z,73.00,28.00
2026-03-10T15:43:00Z,73.00,28.00
2026-03-10T15:44:00Z,73.00,28.00
2026-03-10T15:45:00Z,73.00,28.00
2026-03-10T15:47:00Z,73.00,28.00
2026-03-10T15:48:00Z,73.00,28.00
2026-03-10T15:49:00Z,73.00,28.00
2026-03-10T15:50:00Z,73.00,28.00
2026-03-10T15:51:00Z,73.00,28.00
2026-03-10T15:52:00Z,73.00,28.00
2026-03-10T15:53:00Z,73.00,28.00
2026-03-10T15:54:00Z,73.00,28.00
2026-03-10T15:58:00Z,73.00,28.00
2026-03-10T16:01:00Z,73.00,28.00
2026-03-10T16:02:00Z,73.00,28.00
2026-03-10T16:03:00Z,73.00,28.00
2026-03-10T16:05:00Z,73.00,28.00
2026-03-10T16:07:00Z,73.00,28.00
2026-03-10T16:08:00Z,73.00,28.00
2026-03-10T16:09:00Z,73.00,28.00
2026-03-10T16:10:00Z,73.00,28.00
2026-03-10T16:11:00Z,73.00,28.00
2026-03-10T16:12:00Z,73.00,28.00
2026-03-10T16:13:00Z,73.00,28.00
2026-03-10T16:15:00Z,73.00,28.00
2026-03-10T16:16:00Z,73.00,28.00
2026-03-10T16:17:00Z,73.00,28.00
2026-03-10T16:18:00Z,73.00,28.00
2026-03-10T16:21:00Z,73.00,28.00
2026-03-10T16:22:00Z,73.00,28.00
2026-03-10T16:23:00Z,73.00,28.00
2026-03-10T16:24:00Z,73.00,28.00
2026-03-10T16:25:00Z,73.00,28.00
2026-03-10T16:26:00Z,73.00,28.00
2026-03-10T16:27:00Z,73.00,28.00
2026-03-10T16:31:00Z,73.00,28.00
2026-03-10T16:34:00Z,73.00,28.00
2026-03-10T16:35:00Z,73.00,28.00
2026-03-10T16:36:00Z,73.00,28.00
2026-03-10T16:37:00Z,73.00,28.00
2026-03-10T16:39:00Z,73.00,28.00
2026-03-10T16:40:00Z,72.43,28.00
2026-03-10T16:43:00Z,73.00,28.00
2026-03-10T16:44:00Z,73.00,28.00
2026-03-10T16:45:00Z,73.00,28.00
2026-03-10T16:46:00Z,73.00,28.00
2026-03-10T16:47:00Z,73.00,28.00
2026-03-10T16:51:00Z,73.00,28.00
2026-03-10T16:52:00Z,73.00,28.00
2026-03-10T16:53:00Z,73.00,28.00
2026-03-10T16:54:00Z,73.00,28.00
2026-03-10T16:56:00Z,73.00,28.00
2026-03-10T16:57:00Z,73.00,28.00
2026-03-10T16:58:00Z,73.00,28.00
2026-03-10T17:00:00Z,73.00,28.00
2026-03-10T17:01:00Z,73.00,28.00
2026-03-10T17:02:00Z,73.00,28.00
2026-03-10T17:04:00Z,73.00,28.00
2026-03-10T17:05:00Z,73.00,28.00
2026-03-10T17:07:00Z,73.00,28.00
2026-03-10T17:08:00Z,73.00,28.00
2026-03-10T17:11:00Z,73.00,28.00
2026-03-10T17:12:00Z,73.00,28.00
2026-03-10T17:14:00Z,73.00,28.00
2026-03-10T17:15:00Z,73.00,28.00
2026-03-10T17:17:00Z,73.00,28.00
2026-03-10T17:18:00Z,73.00,28.00
2026-03-10T17:19:00Z,73.00,28.00
2026-03-10T17:21:00Z,73.00,28.00
2026-03-10T17:22:00Z,73.00,29.00
2026-03-10T17:26:00Z,73.00,29.00
2026-03-10T17:28:00Z,73.00,29.00
2026-03-10T17:29:00Z,73.00,29.00
2026-03-10T17:30:00Z,73.00,29.00
2026-03-10T17:31:00Z,73.00,29.00
2026-03-10T17:32:00Z,73.00,29.00
2026-03-10T17:36:00Z,73.00,29.00
2026-03-10T17:37:00Z,73.00,29.00
2026-03-10T17:39:00Z,73.00,29.00
2026-03-10T17:40:00Z,72.00,29.00
2026-03-10T17:41:00Z,73.00,29.00
2026-03-10T17:42:00Z,73.00,28.00
2026-03-10T17:43:00Z,73.00,28.00
2026-03-10T17:44:00Z,73.00,28.00
2026-03-10T17:46:00Z,73.00,28.00
2026-03-10T17:47:00Z,73.00,28.00
2026-03-10T17:48:00Z,73.00,28.00
2026-03-10T17:49:00Z,73.00,28.00
2026-03-10T17:50:00Z,73.00,28.00
2026-03-10T17:52:00Z,73.00,28.00
2026-03-10T17:53:00Z,73.00,28.00
2026-03-10T17:54:00Z,73.00,28.00
2026-03-10T17:58:00Z,73.00,28.00
2026-03-10T17:59:00Z,73.00,28.00
2026-03-10T18:00:00Z,73.00,28.00
2026-03-10T18:01:00Z,73.00,28.00
2026-03-10T18:02:00Z,73.00,28.00
2026-03-10T18:03:00Z,73.00,28.00
2026-03-10T18:04:00Z,73.00,28.00
2026-03-10T18:05:00Z,73.00,28.00
2026-03-10T18:06:00Z,73.00,28.00
2026-03-10T18:07:00Z,73.00,28.00
2026-03-10T18:08:00Z,73.00,28.00
2026-03-10T18:09:00Z,73.00,29.00
2026-03-10T18:10:00Z,73.00,29.00
2026-03-10T18:11:00Z,73.00,29.00
2026-03-10T18:12:00Z,73.00,29.00
2026-03-10T18:14:00Z,73.00,29.00
2026-03-10T18:18:00Z,73.00,29.00
2026-03-10T18:19:00Z,73.00,29.00
2026-03-10T18:21:00Z,73.00,29.00
2026-03-10T18:24:00Z,73.00,29.00
2026-03-10T18:26:00Z,73.00,29.00
2026-03-10T18:30:00Z,73.00,29.00
2026-03-10T18:33:00Z,73.00,29.00
2026-03-10T18:34:00Z,72.03,29.00
2026-03-10T18:35:00Z,73.00,29.00
2026-03-10T18:36:00Z,73.00,29.00
2026-03-10T18:37:00Z,73.00,29.00
2026-03-10T18:38:00Z,73.00,29.00
2026-03-10T18:39:00Z,73.00,29.00
2026-03-10T18:42:00Z,73.00,29.00
2026-03-10T18:44:00Z,73.00,29.00
2026-03-10T18:45:00Z,73.00,29.00
2026-03-10T18:46:00Z,73.00,29.00
2026-03-10T18:47:00Z,73.00,29.00
2026-03-10T18:48:00Z,73.00,29.00
2026-03-10T18:49:00Z,73.00,29.00
2026-03-10T18:50:00Z,73.00,29.00
2026-03-10T18:51:00Z,73.00,28.00
2026-03-10T18:52:00Z,73.00,29.00
2026-03-10T18:53:00Z,73.00,29.00
2026-03-10T18:54:00Z,73.00,29.00
2026-03-10T18:55:00Z,73.00,29.00
2026-03-10T18:56:00Z,73.00,29.00
2026-03-10T18:58:00Z,73.00,29.00
2026-03-10T18:59:00Z,73.00,29.00
2026-03-10T19:00:00Z,73.00,29.00
2026-03-10T19:01:00Z,73.00,29.00
2026-03-10T19:02:00Z,73.00,29.00
2026-03-10T19:03:00Z,73.00,29.00
2026-03-10T19:04:00Z,73.00,28.00
2026-03-10T19:05:00Z,73.00,28.00
2026-03-10T19:06:00Z,73.00,28.00
2026-03-10T19:07:00Z,73.00,28.00
2026-03-10T19:09:00Z,73.00,28.00
2026-03-10T19:10:00Z,73.00,28.00
2026-03-10T19:11:00Z,73.00,28.00
2026-03-10T19:12:00Z,73.00,28.00
2026-03-10T19:13:00Z,73.00,28.00
2026-03-10T19:14:00Z,73.00,28.00
2026-03-10T19:15:00Z,73.00,28.00
2026-03-10T19:16:00Z,73.00,28.00
2026-03-10T19:17:00Z,73.00,28.00
2026-03-10T19:18:00Z,73.00,28.00
2026-03-10T19:19:00Z,73.00,28.52
2026-03-10T19:21:00Z,73.00,29.00
2026-03-10T19:22:00Z,72.88,28.81
2026-03-10T19:23:00Z,73.00,28.81
2026-03-10T19:24:00Z,73.00,28.81
2026-03-10T19:25:00Z,72.94,29.00
2026-03-10T19:27:00Z,72.94,29.00
2026-03-10T19:28:00Z,73.00,29.00
2026-03-10T19:29:00Z,73.00,29.00
2026-03-10T19:30:00Z,73.00,29.00
2026-03-10T19:31:00Z,73.00,29.00
2026-03-10T19:32:00Z,73.00,29.00
2026-03-10T19:33:00Z,73.00,29.00
2026-03-10T19:34:00Z,73.00,29.00
2026-03-10T19:35:00Z,73.00,29.00
2026-03-10T19:36:00Z,73.00,28.84
2026-03-10T19:37:00Z,73.00,28.84
2026-03-10T19:38:00Z,73.00,29.00
2026-03-10T19:39:00Z,73.00,29.00
2026-03-10T19:40:00Z,73.00,28.00
2026-03-10T19:41:00Z,73.00,27.00
2026-03-10T19:42:00Z,73.00,27.00
2026-03-10T19:44:00Z,73.00,28.00
2026-03-10T19:45:00Z,73.00,28.00
2026-03-10T19:46:00Z,73.00,28.00
2026-03-10T19:47:00Z,73.00,28.00
2026-03-10T19:48:00Z,73.00,29.00
2026-03-10T19:49:00Z,73.00,29.00
2026-03-10T19:50:00Z,73.00,29.00
2026-03-10T19:51:00Z,73.00,29.00
2026-03-10T19:52:00Z,73.00,29.00
2026-03-10T19:53:00Z,73.00,28.44
2026-03-10T19:54:00Z,72.47,29.00
2026-03-10T19:55:00Z,73.00,29.00
2026-03-10T19:56:00Z,73.00,29.00
2026-03-10T19:57:00Z,73.00,28.00
2026-03-10T19:58:00Z,74.00,27.53
2026-03-10T19:59:00Z,74.00,27.53
2026-03-10T20:00:00Z,74.00,28.00
2026-03-10T20:01:00Z,73.10,28.00
2026-03-10T20:02:00Z,74.00,27.16
2026-03-10T20:03:00Z,74.00,28.00
2026-03-10T20:04:00Z,74.00,27.06
2026-03-10T20:05:00Z,74.01,28.00
2026-03-10T20:06:00Z,74.93,27.77
2026-03-10T20:07:00Z,75.00,27.70
2026-03-10T20:08:00Z,74.00,28.00
2026-03-10T20:09:00Z,74.00,28.00
2026-03-10T20:10:00Z,74.00,28.01
2026-03-10T20:11:00Z,73.98,29.00
2026-03-10T20:12:00Z,73.98,29.00
2026-03-10T20:13:00Z,73.90,29.00
2026-03-10T20:14:00Z,74.28,28.54
2026-03-10T20:15:00Z,75.92,25.98
2026-03-10T20:16:00Z,76.60,25.03
2026-03-10T20:17:00Z,76.98,25.53
2026-03-10T20:18:00Z,78.43,22.76
2026-03-10T20:19:00Z,77.64,24.71
2026-03-10T20:20:00Z,76.39,27.22
2026-03-10T20:21:00Z,74.84,27.17
2026-03-10T20:22:00Z,75.20,26.64
2026-03-10T20:23:00Z,75.11,26.95
2026-03-10T20:24:00Z,75.30,25.15
2026-03-10T20:25:00Z,76.00,25.00
2026-03-10T20:26:00Z,77.78,24.31
2026-03-10T20:27:00Z,80.79,22.75
2026-03-10T20:28:00Z,78.06,24.67
2026-03-10T20:29:00Z,77.44,23.72
2026-03-10T20:30:00Z,77.37,25.99
2026-03-10T20:31:00Z,78.83,22.60
2026-03-10T20:32:00Z,77.17,23.02
2026-03-10T20:33:00Z,76.07,24.31
2026-03-10T20:34:00Z,75.49,25.70
2026-03-10T20:35:00Z,76.97,25.37
2026-03-10T20:36:00Z,77.89,24.26
2026-03-10T20:37:00Z,77.99,24.02
2026-03-10T20:38:00Z,77.28,24.00
2026-03-10T20:39:00Z,78.96,22.27
2026-03-10T20:40:00Z,83.96,18.40
2026-03-10T20:41:00Z,84.03,16.76
2026-03-10T20:42:00Z,85.09,15.34
2026-03-10T20:43:00Z,86.26,13.14
2026-03-10T20:44:00Z,88.86,13.45
2026-03-10T20:45:00Z,89.93,12.11
2026-03-10T20:46:00Z,87.96,13.45
2026-03-10T20:47:00Z,86.56,14.41
2026-03-10T20:48:00Z,88.51,12.77
2026-03-10T20:49:00Z,89.29,10.47
2026-03-10T20:50:00Z,90.00,10.17
2026-03-10T20:51:00Z,90.00,11.05
2026-03-10T20:52:00Z,89.91,11.90
2026-03-10T20:53:00Z,89.98,11.42
2026-03-10T20:54:00Z,89.07,11.55
2026-03-10T20:55:00Z,90.49,10.71
2026-03-10T20:56:00Z,90.07,10.16
2026-03-10T20:57:00Z,90.73,10.98
2026-03-10T20:58:00Z,90.00,11.00
2026-03-10T20:59:00Z,90.02,10.25
2026-03-10T21:00:00Z,90.15,11.49
2026-03-10T21:01:00Z,88.88,13.08
2026-03-10T21:02:00Z,89.27,10.49
2026-03-10T21:03:00Z,89.58,12.05
2026-03-10T21:04:00Z,90.00,10.94
2026-03-10T21:05:00Z,89.02,12.60
2026-03-10T21:06:00Z,88.89,13.00
2026-03-10T21:07:00Z,88.95,13.00
2026-03-10T21:08:00Z,88.32,13.00
2026-03-10T21:09:00Z,87.11,14.93
2026-03-10T21:10:00Z,88.31,14.02
2026-03-10T21:11:00Z,86.16,15.30
2026-03-10T21:12:00Z,84.06,14.72
2026-03-10T21:13:00Z,88.56,12.76
2026-03-10T21:14:00Z,88.93,12.48
2026-03-10T21:15:00Z,88.52,13.92
2026-03-10T21:16:00Z,88.70,11.36
2026-03-10T21:17:00Z,89.33,12.97
2026-03-10T21:18:00Z,87.97,14.20
2026-03-10T21:19:00Z,87.00,14.45
2026-03-10T21:20:00Z,87.28,13.27
2026-03-10T21:21:00Z,87.00,13.85
2026-03-10T21:22:00Z,88.79,11.43
2026-03-10T21:23:00Z,88.03,12.45
2026-03-10T21:24:00Z,88.41,12.26
2026-03-10T21:25:00Z,89.25,10.96
2026-03-10T21:26:00Z,88.93,12.18
2026-03-10T21:27:00Z,90.79,9.13
2026-03-10T21:28:00Z,96.64,6.32
2026-03-10T21:29:00Z,97.57,2.64
2026-03-10T21:30:00Z,96.76,3.11
2026-03-10T21:31:00Z,97.86,2.09
2026-03-10T21:32:00Z,98.89,2.11
2026-03-10T21:33:00Z,98.14,1.85
2026-03-10T21:34:00Z,98.94,1.32
2026-03-10T21:35:00Z,98.97,2.32
2026-03-10T21:36:00Z,98.76,2.91
2026-03-10T21:37:00Z,98.82,2.43
2026-03-10T21:38:00Z,98.99,2.05
2026-03-10T21:39:00Z,98.57,2.18
2026-03-10T21:40:00Z,97.65,1.95
2026-03-10T21:41:00Z,98.20,1.83
2026-03-10T21:42:00Z,97.27,4.57
2026-03-10T21:43:00Z,98.96,1.21
2026-03-10T21:44:00Z,99.00,1.00
2026-03-10T21:45:00Z,99.00,1.00
2026-03-10T21:46:00Z,99.00,1.00
