# event_ticker=KXATPMATCH-26MAY06VUKKYP
# final_score=6-3 5-7 6-0
# match_winner=Aleksandar Vukic
# fav_player=Aleksandar Vukic
# dog_player=Patrick Kypson
# kalshi_date=2026-05-06
timestamp,Aleksandar Vukic,Patrick Kypson
2026-05-06T03:04:00Z,,76.00
2026-05-06T03:26:00Z,,76.00
2026-05-06T03:27:00Z,26.00,76.00
2026-05-06T03:36:00Z,26.00,75.00
2026-05-06T03:46:00Z,26.00,75.00
2026-05-06T03:55:00Z,26.00,76.00
2026-05-06T04:00:00Z,26.00,76.00
2026-05-06T04:08:00Z,26.00,76.00
2026-05-06T04:18:00Z,26.00,76.00
2026-05-06T04:21:00Z,25.00,76.00
2026-05-06T04:24:00Z,26.00,76.00
2026-05-06T04:33:00Z,26.00,76.00
2026-05-06T04:34:00Z,26.00,76.00
2026-05-06T04:53:00Z,26.00,76.00
2026-05-06T05:15:00Z,25.00,75.00
2026-05-06T05:18:00Z,25.00,75.00
2026-05-06T05:33:00Z,25.00,75.00
2026-05-06T05:42:00Z,25.00,76.00
2026-05-06T06:03:00Z,25.00,76.00
2026-05-06T06:10:00Z,24.00,76.00
2026-05-06T06:17:00Z,24.00,76.00
2026-05-06T06:39:00Z,24.00,76.00
2026-05-06T07:16:00Z,24.00,76.00
2026-05-06T07:18:00Z,24.00,76.00
2026-05-06T07:29:00Z,24.00,76.00
2026-05-06T07:39:00Z,24.00,76.00
2026-05-06T07:42:00Z,24.00,76.00
2026-05-06T08:17:00Z,24.00,76.00
2026-05-06T08:26:00Z,24.00,76.00
2026-05-06T08:41:00Z,24.00,76.00
2026-05-06T09:20:00Z,24.00,76.00
2026-05-06T09:30:00Z,24.00,76.00
2026-05-06T09:41:00Z,24.00,76.00
2026-05-06T09:45:00Z,24.00,76.00
2026-05-06T09:57:00Z,25.00,76.00
2026-05-06T10:06:00Z,25.00,76.00
2026-05-06T10:21:00Z,25.00,76.00
2026-05-06T10:27:00Z,25.00,76.00
2026-05-06T10:33:00Z,25.00,76.00
2026-05-06T10:34:00Z,25.00,76.00
2026-05-06T10:36:00Z,25.00,76.00
2026-05-06T11:02:00Z,25.00,76.00
2026-05-06T11:03:00Z,25.00,76.00
2026-05-06T11:08:00Z,25.00,76.00
2026-05-06T11:09:00Z,25.00,76.00
2026-05-06T11:15:00Z,25.00,76.00
2026-05-06T11:18:00Z,23.27,76.00
2026-05-06T11:27:00Z,24.00,76.00
2026-05-06T11:31:00Z,24.00,76.00
2026-05-06T11:32:00Z,24.00,76.00
2026-05-06T11:35:00Z,24.00,76.00
2026-05-06T11:37:00Z,24.00,76.00
2026-05-06T11:42:00Z,24.00,76.00
2026-05-06T11:43:00Z,24.00,76.00
2026-05-06T12:02:00Z,24.00,76.00
2026-05-06T12:03:00Z,24.00,76.00
2026-05-06T12:12:00Z,23.00,76.00
2026-05-06T12:13:00Z,23.00,76.00
2026-05-06T12:14:00Z,23.00,76.00
2026-05-06T12:17:00Z,23.00,76.00
2026-05-06T12:19:00Z,24.00,76.00
2026-05-06T12:24:00Z,24.00,76.00
2026-05-06T12:33:00Z,24.00,76.00
2026-05-06T12:38:00Z,24.00,76.00
2026-05-06T12:39:00Z,24.00,76.00
2026-05-06T12:46:00Z,24.00,76.00
2026-05-06T12:48:00Z,24.00,76.00
2026-05-06T12:56:00Z,24.00,76.00
2026-05-06T12:59:00Z,24.00,76.00
2026-05-06T13:01:00Z,24.00,76.00
2026-05-06T13:06:00Z,24.00,76.00
2026-05-06T13:10:00Z,24.00,76.00
2026-05-06T13:11:00Z,24.00,77.00
2026-05-06T13:14:00Z,24.00,76.00
2026-05-06T13:15:00Z,24.00,77.00
2026-05-06T13:16:00Z,24.00,77.00
2026-05-06T13:19:00Z,24.00,77.00
2026-05-06T13:20:00Z,24.00,77.00
2026-05-06T13:22:00Z,24.00,77.00
2026-05-06T13:24:00Z,24.00,77.00
2026-05-06T13:27:00Z,24.00,77.00
2026-05-06T13:28:00Z,24.00,77.00
2026-05-06T13:29:00Z,24.00,77.00
2026-05-06T13:31:00Z,24.00,77.00
2026-05-06T13:32:00Z,24.00,76.03
2026-05-06T13:34:00Z,24.00,77.00
2026-05-06T13:35:00Z,24.00,77.00
2026-05-06T13:36:00Z,24.00,78.00
2026-05-06T13:37:00Z,24.00,78.00
2026-05-06T13:38:00Z,24.00,78.00
2026-05-06T13:45:00Z,24.00,78.00
2026-05-06T13:47:00Z,24.00,78.00
2026-05-06T13:48:00Z,24.00,78.00
2026-05-06T13:49:00Z,24.00,78.00
2026-05-06T13:50:00Z,24.00,78.00
2026-05-06T13:52:00Z,24.00,78.00
2026-05-06T13:53:00Z,22.00,78.00
2026-05-06T13:54:00Z,24.00,78.00
2026-05-06T13:55:00Z,24.00,78.00
2026-05-06T13:56:00Z,24.00,78.00
2026-05-06T13:57:00Z,24.00,78.00
2026-05-06T13:58:00Z,24.00,78.00
2026-05-06T13:59:00Z,24.00,78.00
2026-05-06T14:01:00Z,23.00,78.00
2026-05-06T14:02:00Z,23.00,78.00
2026-05-06T14:03:00Z,23.00,78.00
2026-05-06T14:05:00Z,23.00,78.00
2026-05-06T14:07:00Z,23.00,78.00
2026-05-06T14:08:00Z,23.00,78.00
2026-05-06T14:10:00Z,23.00,78.00
2026-05-06T14:12:00Z,23.00,78.00
2026-05-06T14:13:00Z,23.00,78.00
2026-05-06T14:14:00Z,23.00,78.00
2026-05-06T14:15:00Z,23.00,78.00
2026-05-06T14:16:00Z,23.00,78.00
2026-05-06T14:18:00Z,23.00,78.00
2026-05-06T14:19:00Z,23.00,78.00
2026-05-06T14:20:00Z,23.00,78.00
2026-05-06T14:23:00Z,23.00,78.00
2026-05-06T14:24:00Z,23.00,78.00
2026-05-06T14:25:00Z,23.00,78.00
2026-05-06T14:26:00Z,23.00,78.00
2026-05-06T14:27:00Z,23.00,78.00
2026-05-06T14:28:00Z,23.00,78.00
2026-05-06T14:32:00Z,23.00,78.00
2026-05-06T14:33:00Z,23.00,78.00
2026-05-06T14:34:00Z,23.00,78.00
2026-05-06T14:38:00Z,23.00,78.00
2026-05-06T14:39:00Z,23.00,78.00
2026-05-06T14:40:00Z,23.00,78.00
2026-05-06T14:44:00Z,23.00,78.00
2026-05-06T14:45:00Z,23.00,78.00
2026-05-06T14:46:00Z,22.07,78.00
2026-05-06T14:47:00Z,23.00,78.00
2026-05-06T14:48:00Z,23.00,78.00
2026-05-06T14:49:00Z,23.00,78.00
2026-05-06T14:50:00Z,23.00,78.00
