# event_ticker=KXATPMATCH-26JAN14MEDMEN
# final_score=6-1 3-6 6-3
# score_resolution=1-6 6-3 3-6
# match_winner=Jakub Mensik
# fav_player=Hamad Medjedovic
# dog_player=Jakub Mensik
# kalshi_date=2026-01-14
timestamp,Hamad Medjedovic,Jakub Mensik
2026-01-14T05:47:00Z,45.00,58.00
2026-01-14T05:48:00Z,45.00,58.00
2026-01-14T05:51:00Z,45.00,58.00
2026-01-14T05:54:00Z,45.00,58.00
2026-01-14T05:58:00Z,45.00,58.00
2026-01-14T05:59:00Z,45.00,58.00
2026-01-14T06:01:00Z,45.00,58.00
2026-01-14T06:02:00Z,45.00,58.00
2026-01-14T06:06:00Z,45.00,58.00
2026-01-14T06:07:00Z,44.00,58.00
2026-01-14T06:10:00Z,44.00,58.00
2026-01-14T06:17:00Z,44.00,57.00
2026-01-14T06:19:00Z,44.00,58.00
2026-01-14T06:21:00Z,44.78,58.00
2026-01-14T06:24:00Z,44.78,58.00
2026-01-14T06:26:00Z,44.78,58.00
2026-01-14T06:27:00Z,44.78,58.00
2026-01-14T06:28:00Z,42.00,58.00
2026-01-14T06:30:00Z,42.00,58.00
2026-01-14T06:33:00Z,42.00,58.00
2026-01-14T06:34:00Z,42.00,58.00
2026-01-14T06:36:00Z,44.99,55.24
2026-01-14T06:37:00Z,44.99,58.00
2026-01-14T06:38:00Z,44.99,58.00
2026-01-14T06:40:00Z,44.99,58.00
2026-01-14T06:45:00Z,44.99,58.01
2026-01-14T06:46:00Z,45.00,59.00
2026-01-14T06:47:00Z,45.00,60.00
2026-01-14T06:48:00Z,45.00,59.33
2026-01-14T06:49:00Z,45.00,60.00
2026-01-14T06:51:00Z,45.00,59.97
2026-01-14T06:53:00Z,47.35,56.52
2026-01-14T06:54:00Z,56.89,51.00
2026-01-14T06:55:00Z,56.89,55.00
2026-01-14T06:56:00Z,56.89,54.00
2026-01-14T06:57:00Z,52.07,55.87
2026-01-14T06:58:00Z,52.07,56.00
2026-01-14T06:59:00Z,45.34,57.00
2026-01-14T07:00:00Z,45.34,56.26
2026-01-14T07:01:00Z,45.34,57.45
2026-01-14T07:03:00Z,45.34,57.00
2026-01-14T07:05:00Z,44.62,57.00
2026-01-14T07:06:00Z,44.62,57.46
2026-01-14T07:07:00Z,44.90,58.00
2026-01-14T07:08:00Z,44.90,57.00
2026-01-14T07:09:00Z,44.66,57.00
2026-01-14T07:11:00Z,44.66,57.00
2026-01-14T07:12:00Z,44.66,57.24
2026-01-14T07:16:00Z,47.00,58.59
2026-01-14T07:17:00Z,47.00,58.27
2026-01-14T07:18:00Z,47.00,58.91
2026-01-14T07:20:00Z,46.00,57.48
2026-01-14T07:23:00Z,47.07,58.00
2026-01-14T07:26:00Z,47.07,58.00
2026-01-14T07:27:00Z,48.00,58.00
2026-01-14T07:28:00Z,48.00,57.80
2026-01-14T07:31:00Z,46.14,58.00
2026-01-14T07:32:00Z,47.00,56.00
2026-01-14T07:33:00Z,46.00,57.63
2026-01-14T07:34:00Z,46.00,57.00
2026-01-14T07:37:00Z,47.00,57.00
2026-01-14T07:39:00Z,47.00,48.94
2026-01-14T07:40:00Z,46.00,48.94
2026-01-14T07:41:00Z,48.82,47.41
2026-01-14T07:42:00Z,48.82,56.00
2026-01-14T07:43:00Z,46.36,56.00
2026-01-14T07:44:00Z,46.00,56.00
2026-01-14T07:45:00Z,46.00,56.09
2026-01-14T07:46:00Z,48.79,56.09
2026-01-14T07:48:00Z,48.79,57.55
2026-01-14T07:49:00Z,53.52,53.54
2026-01-14T07:50:00Z,53.52,56.43
2026-01-14T07:51:00Z,46.75,56.00
2026-01-14T07:52:00Z,45.16,57.14
2026-01-14T07:53:00Z,45.16,58.00
2026-01-14T07:54:00Z,44.98,57.98
2026-01-14T07:55:00Z,45.97,57.00
2026-01-14T07:56:00Z,46.00,57.65
2026-01-14T07:57:00Z,46.00,57.33
2026-01-14T07:58:00Z,46.00,58.00
2026-01-14T07:59:00Z,46.00,59.00
2026-01-14T08:00:00Z,46.00,59.00
2026-01-14T08:01:00Z,49.13,60.53
2026-01-14T08:02:00Z,49.13,72.00
2026-01-14T08:03:00Z,49.13,71.66
2026-01-14T08:04:00Z,49.04,64.47
2026-01-14T08:05:00Z,43.76,67.13
2026-01-14T08:06:00Z,42.14,60.26
2026-01-14T08:07:00Z,40.97,63.79
2026-01-14T08:08:00Z,38.36,65.81
2026-01-14T08:09:00Z,42.62,58.74
2026-01-14T08:10:00Z,42.21,60.47
2026-01-14T08:11:00Z,41.04,60.38
2026-01-14T08:12:00Z,42.70,59.83
2026-01-14T08:13:00Z,47.57,45.94
2026-01-14T08:14:00Z,50.61,51.48
2026-01-14T08:15:00Z,44.79,57.74
2026-01-14T08:16:00Z,44.51,60.18
2026-01-14T08:17:00Z,44.01,58.66
2026-01-14T08:18:00Z,40.54,61.02
2026-01-14T08:19:00Z,46.71,60.26
2026-01-14T08:20:00Z,42.82,58.91
2026-01-14T08:21:00Z,42.48,60.45
2026-01-14T08:22:00Z,41.46,63.21
2026-01-14T08:23:00Z,24.20,76.09
2026-01-14T08:24:00Z,24.06,79.17
2026-01-14T08:25:00Z,19.00,80.73
2026-01-14T08:26:00Z,20.43,81.00
2026-01-14T08:27:00Z,18.00,83.02
2026-01-14T08:28:00Z,16.37,87.21
2026-01-14T08:29:00Z,15.00,85.47
2026-01-14T08:30:00Z,12.14,87.99
2026-01-14T08:31:00Z,12.39,87.57
2026-01-14T08:32:00Z,13.56,88.30
2026-01-14T08:33:00Z,9.11,89.30
2026-01-14T08:34:00Z,12.67,88.99
2026-01-14T08:35:00Z,12.19,87.93
2026-01-14T08:36:00Z,9.26,90.22
2026-01-14T08:37:00Z,11.72,88.18
2026-01-14T08:38:00Z,14.30,86.77
2026-01-14T08:39:00Z,12.35,87.92
2026-01-14T08:40:00Z,14.10,86.96
2026-01-14T08:41:00Z,14.10,86.60
2026-01-14T08:42:00Z,14.26,88.90
2026-01-14T08:43:00Z,14.52,86.22
2026-01-14T08:44:00Z,12.00,89.78
2026-01-14T08:45:00Z,12.00,88.59
2026-01-14T08:46:00Z,12.25,89.26
2026-01-14T08:47:00Z,12.00,87.75
2026-01-14T08:48:00Z,12.96,87.91
2026-01-14T08:49:00Z,13.94,87.74
2026-01-14T08:50:00Z,13.46,86.67
2026-01-14T08:51:00Z,16.70,85.23
2026-01-14T08:52:00Z,17.12,83.01
2026-01-14T08:53:00Z,17.49,82.69
2026-01-14T08:54:00Z,22.29,77.09
2026-01-14T08:55:00Z,28.56,70.33
2026-01-14T08:56:00Z,32.93,68.42
2026-01-14T08:57:00Z,29.40,77.70
2026-01-14T08:58:00Z,25.42,77.03
2026-01-14T08:59:00Z,33.12,70.37
2026-01-14T09:00:00Z,34.63,65.38
2026-01-14T09:01:00Z,34.51,65.90
2026-01-14T09:02:00Z,32.99,68.90
2026-01-14T09:03:00Z,32.03,68.85
2026-01-14T09:04:00Z,36.39,64.90
2026-01-14T09:05:00Z,36.77,66.32
2026-01-14T09:06:00Z,37.03,66.55
2026-01-14T09:07:00Z,36.27,64.98
2026-01-14T09:08:00Z,35.79,64.76
2026-01-14T09:09:00Z,36.31,66.51
2026-01-14T09:10:00Z,39.21,64.68
2026-01-14T09:11:00Z,39.61,63.00
2026-01-14T09:12:00Z,41.39,60.89
2026-01-14T09:13:00Z,40.97,61.73
2026-01-14T09:14:00Z,38.99,62.50
2026-01-14T09:15:00Z,38.88,63.12
2026-01-14T09:16:00Z,38.13,63.84
2026-01-14T09:17:00Z,36.96,64.63
2026-01-14T09:18:00Z,34.76,66.16
2026-01-14T09:19:00Z,36.63,64.75
2026-01-14T09:20:00Z,37.00,64.67
2026-01-14T09:21:00Z,34.23,65.69
2026-01-14T09:22:00Z,34.51,65.10
2026-01-14T09:23:00Z,31.87,67.99
2026-01-14T09:24:00Z,36.85,65.83
2026-01-14T09:25:00Z,34.58,66.22
2026-01-14T09:26:00Z,30.85,67.02
2026-01-14T09:27:00Z,30.37,69.84
2026-01-14T09:28:00Z,30.95,71.28
2026-01-14T09:29:00Z,14.29,87.12
2026-01-14T09:30:00Z,20.22,80.63
2026-01-14T09:31:00Z,29.79,72.57
2026-01-14T09:32:00Z,25.97,74.61
2026-01-14T09:33:00Z,17.18,83.37
2026-01-14T09:34:00Z,15.95,85.19
2026-01-14T09:35:00Z,13.60,87.44
2026-01-14T09:36:00Z,15.30,86.25
2026-01-14T09:37:00Z,16.29,83.55
2026-01-14T09:38:00Z,16.79,84.03
2026-01-14T09:39:00Z,18.47,82.07
2026-01-14T09:40:00Z,10.47,89.91
2026-01-14T09:41:00Z,10.85,90.10
2026-01-14T09:42:00Z,8.08,93.94
2026-01-14T09:43:00Z,6.37,94.07
2026-01-14T09:44:00Z,11.17,89.49
2026-01-14T09:45:00Z,9.89,90.85
2026-01-14T09:46:00Z,10.11,90.91
2026-01-14T09:47:00Z,9.27,91.04
2026-01-14T09:48:00Z,7.91,93.07
2026-01-14T09:49:00Z,9.00,91.33
2026-01-14T09:50:00Z,12.00,88.86
2026-01-14T09:51:00Z,20.35,80.97
2026-01-14T09:52:00Z,21.94,83.45
2026-01-14T09:53:00Z,16.57,80.70
2026-01-14T09:54:00Z,15.32,84.90
2026-01-14T09:55:00Z,20.27,80.01
2026-01-14T09:56:00Z,16.34,84.60
2026-01-14T09:57:00Z,15.02,85.92
2026-01-14T09:58:00Z,13.82,85.46
2026-01-14T09:59:00Z,15.89,84.66
2026-01-14T10:00:00Z,12.35,84.26
2026-01-14T10:01:00Z,14.34,84.91
2026-01-14T10:02:00Z,13.12,83.98
2026-01-14T10:03:00Z,16.24,85.34
2026-01-14T10:04:00Z,15.39,83.70
2026-01-14T10:05:00Z,14.10,84.51
2026-01-14T10:06:00Z,15.67,86.27
2026-01-14T10:07:00Z,16.00,83.82
2026-01-14T10:08:00Z,16.00,84.21
2026-01-14T10:09:00Z,15.69,85.63
2026-01-14T10:10:00Z,15.71,84.96
2026-01-14T10:11:00Z,12.84,84.77
2026-01-14T10:12:00Z,15.31,86.14
2026-01-14T10:13:00Z,15.03,86.35
2026-01-14T10:14:00Z,15.73,84.04
2026-01-14T10:15:00Z,14.87,83.86
2026-01-14T10:16:00Z,14.00,83.52
2026-01-14T10:17:00Z,15.90,85.44
2026-01-14T10:18:00Z,15.89,84.17
2026-01-14T10:19:00Z,14.00,86.57
2026-01-14T10:20:00Z,16.00,82.85
2026-01-14T10:21:00Z,14.78,86.47
2026-01-14T10:22:00Z,14.78,83.25
2026-01-14T10:23:00Z,14.31,82.68
2026-01-14T10:24:00Z,14.65,82.72
2026-01-14T10:25:00Z,13.27,83.09
2026-01-14T10:26:00Z,14.67,83.76
2026-01-14T10:27:00Z,12.47,84.34
2026-01-14T10:28:00Z,16.00,86.00
2026-01-14T10:29:00Z,14.65,85.40
2026-01-14T10:30:00Z,13.84,83.14
2026-01-14T10:31:00Z,16.10,84.66
2026-01-14T10:32:00Z,15.82,85.28
2026-01-14T10:33:00Z,15.92,84.88
2026-01-14T10:34:00Z,14.86,83.00
2026-01-14T10:35:00Z,13.50,83.00
2026-01-14T10:36:00Z,13.15,82.70
2026-01-14T10:37:00Z,12.01,86.26
2026-01-14T10:38:00Z,12.33,86.32
2026-01-14T10:39:00Z,17.34,86.26
2026-01-14T10:40:00Z,9.37,92.01
2026-01-14T10:41:00Z,8.30,93.69
2026-01-14T10:42:00Z,6.24,95.88
2026-01-14T10:43:00Z,7.50,92.96
2026-01-14T10:44:00Z,1.96,98.72
2026-01-14T10:45:00Z,1.00,98.98
2026-01-14T10:46:00Z,5.08,98.58
2026-01-14T10:47:00Z,2.93,97.96
2026-01-14T10:48:00Z,1.82,96.75
2026-01-14T10:49:00Z,4.95,96.22
2026-01-14T10:50:00Z,4.75,96.81
2026-01-14T10:51:00Z,4.14,96.04
2026-01-14T10:52:00Z,2.17,97.93
2026-01-14T10:53:00Z,2.20,97.44
2026-01-14T10:54:00Z,11.22,96.00
2026-01-14T10:55:00Z,6.20,95.90
2026-01-14T10:56:00Z,4.00,96.42
2026-01-14T10:57:00Z,10.29,94.99
2026-01-14T10:58:00Z,1.48,97.95
2026-01-14T10:59:00Z,1.00,99.00
2026-01-14T11:00:00Z,1.00,99.00
2026-01-14T11:01:00Z,1.00,99.00
2026-01-14T11:02:00Z,1.00,99.00
