# event_ticker=KXATPMATCH-25AUG14SHELEH
# final_score=6-4 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Jiri Lehecka
# kalshi_date=2025-08-14
timestamp,Ben Shelton,Jiri Lehecka
2025-08-14T13:37:00Z,57.00,44.00
2025-08-14T13:39:00Z,57.00,44.00
2025-08-14T13:41:00Z,57.20,44.00
2025-08-14T13:43:00Z,58.00,44.00
2025-08-14T13:45:00Z,58.00,44.00
2025-08-14T13:47:00Z,58.00,44.00
2025-08-14T13:49:00Z,58.00,44.00
2025-08-14T13:51:00Z,58.00,44.00
2025-08-14T13:52:00Z,58.00,44.00
2025-08-14T13:54:00Z,58.00,44.00
2025-08-14T14:04:00Z,57.77,44.00
2025-08-14T14:06:00Z,58.00,44.00
2025-08-14T14:07:00Z,58.00,44.00
2025-08-14T14:08:00Z,58.00,44.00
2025-08-14T14:09:00Z,58.00,44.00
2025-08-14T14:10:00Z,58.00,44.00
2025-08-14T14:21:00Z,58.00,44.00
2025-08-14T14:24:00Z,58.00,44.00
2025-08-14T14:26:00Z,58.00,44.00
2025-08-14T14:28:00Z,58.00,44.00
2025-08-14T14:33:00Z,58.00,44.00
2025-08-14T14:34:00Z,58.00,44.00
2025-08-14T14:37:00Z,58.00,44.00
2025-08-14T14:38:00Z,58.00,44.00
2025-08-14T14:44:00Z,58.00,44.00
2025-08-14T14:45:00Z,57.00,44.00
2025-08-14T14:52:00Z,57.91,44.00
2025-08-14T14:53:00Z,58.00,44.00
2025-08-14T14:54:00Z,58.00,44.00
2025-08-14T14:56:00Z,58.00,44.00
2025-08-14T14:58:00Z,58.00,44.00
2025-08-14T15:00:00Z,58.00,44.00
2025-08-14T15:01:00Z,58.00,43.00
2025-08-14T15:03:00Z,58.00,43.00
2025-08-14T15:06:00Z,58.00,43.00
2025-08-14T15:07:00Z,58.00,44.00
2025-08-14T15:08:00Z,57.00,44.00
2025-08-14T15:11:00Z,57.00,44.00
2025-08-14T15:13:00Z,57.00,44.00
2025-08-14T15:16:00Z,57.00,44.00
2025-08-14T15:17:00Z,57.00,44.00
2025-08-14T15:18:00Z,57.00,44.00
2025-08-14T15:20:00Z,57.00,44.00
2025-08-14T15:26:00Z,57.27,44.00
2025-08-14T15:30:00Z,57.00,44.00
2025-08-14T15:32:00Z,57.00,44.00
2025-08-14T15:33:00Z,57.00,44.00
2025-08-14T15:37:00Z,57.00,44.00
2025-08-14T15:38:00Z,57.00,45.00
2025-08-14T15:39:00Z,57.00,45.00
2025-08-14T15:44:00Z,57.00,45.00
2025-08-14T15:48:00Z,57.00,45.00
2025-08-14T15:51:00Z,57.00,45.00
2025-08-14T15:52:00Z,57.00,45.00
2025-08-14T15:55:00Z,57.00,45.00
2025-08-14T15:59:00Z,57.00,44.00
2025-08-14T16:00:00Z,57.00,44.00
2025-08-14T16:03:00Z,57.00,44.00
2025-08-14T16:08:00Z,58.17,43.00
2025-08-14T16:09:00Z,58.17,43.00
2025-08-14T16:10:00Z,58.17,44.00
2025-08-14T16:12:00Z,58.00,44.00
2025-08-14T16:15:00Z,58.00,43.00
2025-08-14T16:22:00Z,58.00,43.00
2025-08-14T16:24:00Z,58.00,43.00
2025-08-14T16:27:00Z,58.00,43.00
2025-08-14T16:29:00Z,58.00,43.00
2025-08-14T16:32:00Z,59.00,43.00
2025-08-14T16:34:00Z,59.00,43.00
2025-08-14T16:35:00Z,59.00,43.00
2025-08-14T16:39:00Z,59.00,43.00
2025-08-14T16:41:00Z,59.00,43.00
2025-08-14T16:43:00Z,59.00,43.00
2025-08-14T16:44:00Z,59.00,43.00
2025-08-14T16:53:00Z,59.00,43.00
2025-08-14T16:56:00Z,59.00,43.00
2025-08-14T17:01:00Z,59.00,42.00
2025-08-14T17:03:00Z,59.00,42.00
2025-08-14T17:04:00Z,59.00,42.00
2025-08-14T17:11:00Z,59.00,42.00
2025-08-14T17:13:00Z,59.00,42.00
2025-08-14T17:14:00Z,59.00,42.00
2025-08-14T17:20:00Z,59.00,42.00
2025-08-14T17:27:00Z,59.00,42.00
2025-08-14T17:30:00Z,59.00,42.00
2025-08-14T17:32:00Z,59.00,42.00
2025-08-14T17:34:00Z,59.00,42.00
2025-08-14T17:45:00Z,59.00,42.00
2025-08-14T17:54:00Z,59.00,42.00
2025-08-14T17:55:00Z,59.00,42.00
2025-08-14T17:57:00Z,59.00,42.00
2025-08-14T18:00:00Z,59.00,42.00
2025-08-14T18:02:00Z,59.00,42.00
2025-08-14T18:03:00Z,59.00,42.00
2025-08-14T18:08:00Z,60.00,42.00
2025-08-14T18:09:00Z,59.00,42.00
2025-08-14T18:10:00Z,59.00,42.00
2025-08-14T18:11:00Z,59.00,42.00
2025-08-14T18:15:00Z,59.00,42.00
2025-08-14T18:16:00Z,59.00,42.00
2025-08-14T18:18:00Z,59.00,42.00
2025-08-14T18:20:00Z,59.00,42.00
2025-08-14T18:21:00Z,59.00,42.00
2025-08-14T18:22:00Z,59.00,42.00
2025-08-14T18:26:00Z,59.00,42.00
2025-08-14T18:28:00Z,59.00,42.00
2025-08-14T18:33:00Z,58.00,42.00
2025-08-14T18:35:00Z,58.00,42.00
2025-08-14T18:36:00Z,58.00,42.00
2025-08-14T18:37:00Z,58.08,42.00
2025-08-14T18:39:00Z,59.00,42.00
2025-08-14T18:40:00Z,59.00,42.00
2025-08-14T18:43:00Z,59.00,42.00
2025-08-14T18:44:00Z,59.00,42.00
2025-08-14T18:45:00Z,59.00,43.00
2025-08-14T18:46:00Z,59.00,43.00
2025-08-14T18:50:00Z,59.00,43.00
2025-08-14T18:51:00Z,59.00,43.00
2025-08-14T18:53:00Z,59.00,43.00
2025-08-14T18:56:00Z,59.92,43.00
2025-08-14T18:57:00Z,59.92,42.00
2025-08-14T18:59:00Z,59.00,42.00
2025-08-14T19:02:00Z,59.00,42.00
2025-08-14T19:04:00Z,59.00,42.00
2025-08-14T19:06:00Z,59.00,42.00
2025-08-14T19:07:00Z,59.00,42.00
2025-08-14T19:08:00Z,59.00,42.00
2025-08-14T19:09:00Z,59.00,42.00
2025-08-14T19:11:00Z,59.00,42.00
2025-08-14T19:12:00Z,59.00,42.00
2025-08-14T19:18:00Z,59.00,42.00
2025-08-14T19:19:00Z,59.00,42.00
2025-08-14T19:20:00Z,59.00,42.00
2025-08-14T19:21:00Z,59.00,42.00
2025-08-14T19:22:00Z,59.00,41.00
2025-08-14T19:23:00Z,59.00,41.00
2025-08-14T19:24:00Z,59.00,41.00
2025-08-14T19:25:00Z,59.00,41.00
2025-08-14T19:26:00Z,59.00,42.00
2025-08-14T19:27:00Z,59.00,42.00
2025-08-14T19:30:00Z,59.00,42.00
2025-08-14T19:32:00Z,60.04,41.00
2025-08-14T19:33:00Z,60.00,41.00
2025-08-14T19:34:00Z,60.00,41.00
2025-08-14T19:37:00Z,60.00,41.00
2025-08-14T19:38:00Z,60.00,41.00
2025-08-14T19:39:00Z,59.99,42.00
2025-08-14T19:40:00Z,60.23,41.00
2025-08-14T19:41:00Z,60.78,41.00
2025-08-14T19:43:00Z,59.00,41.00
2025-08-14T19:45:00Z,59.36,41.00
2025-08-14T19:46:00Z,59.00,41.00
2025-08-14T19:47:00Z,59.85,41.00
2025-08-14T19:48:00Z,59.00,41.00
2025-08-14T19:49:00Z,59.00,41.00
2025-08-14T19:51:00Z,60.00,41.00
2025-08-14T19:52:00Z,59.00,41.00
2025-08-14T19:54:00Z,59.17,41.00
2025-08-14T19:56:00Z,59.17,41.00
2025-08-14T19:57:00Z,59.00,41.00
2025-08-14T19:58:00Z,59.00,41.00
2025-08-14T20:00:00Z,59.02,41.00
2025-08-14T20:01:00Z,59.00,41.00
2025-08-14T20:02:00Z,59.05,41.00
2025-08-14T20:03:00Z,59.05,41.00
2025-08-14T20:04:00Z,59.05,41.00
2025-08-14T20:06:00Z,60.00,41.00
2025-08-14T20:07:00Z,60.00,41.00
2025-08-14T20:08:00Z,60.00,41.00
2025-08-14T20:10:00Z,59.00,41.18
2025-08-14T20:11:00Z,59.00,41.18
2025-08-14T20:12:00Z,59.00,41.18
2025-08-14T20:13:00Z,59.00,41.18
2025-08-14T20:15:00Z,59.00,41.80
2025-08-14T20:17:00Z,59.00,41.80
2025-08-14T20:18:00Z,59.00,41.80
2025-08-14T20:21:00Z,59.00,41.80
2025-08-14T20:22:00Z,59.00,41.80
2025-08-14T20:23:00Z,59.00,42.00
2025-08-14T20:26:00Z,59.00,42.00
2025-08-14T20:27:00Z,59.00,42.00
2025-08-14T20:28:00Z,59.00,42.00
2025-08-14T20:30:00Z,59.00,42.00
2025-08-14T20:31:00Z,60.00,42.00
2025-08-14T20:32:00Z,60.00,42.00
2025-08-14T20:33:00Z,60.00,42.00
2025-08-14T20:35:00Z,59.00,41.00
2025-08-14T20:36:00Z,59.00,41.00
2025-08-14T20:37:00Z,59.00,41.00
2025-08-14T20:38:00Z,59.00,41.78
2025-08-14T20:39:00Z,59.00,41.78
2025-08-14T20:40:00Z,59.00,41.78
2025-08-14T20:41:00Z,59.00,41.78
2025-08-14T20:42:00Z,59.00,42.27
2025-08-14T20:43:00Z,59.00,42.00
2025-08-14T20:44:00Z,59.00,42.00
2025-08-14T20:45:00Z,58.00,43.00
2025-08-14T20:46:00Z,58.00,43.00
2025-08-14T20:47:00Z,58.00,43.00
2025-08-14T20:48:00Z,58.00,43.00
2025-08-14T20:49:00Z,58.00,43.00
2025-08-14T20:50:00Z,58.00,43.00
2025-08-14T20:51:00Z,58.00,43.00
2025-08-14T20:52:00Z,58.00,43.00
2025-08-14T20:53:00Z,58.00,42.00
2025-08-14T20:54:00Z,58.00,42.00
2025-08-14T20:55:00Z,58.00,42.00
2025-08-14T20:56:00Z,58.00,42.00
2025-08-14T20:57:00Z,58.00,43.00
2025-08-14T20:58:00Z,58.03,43.00
2025-08-14T20:59:00Z,59.00,43.00
2025-08-14T21:00:00Z,59.00,43.00
2025-08-14T21:01:00Z,59.00,43.02
2025-08-14T21:02:00Z,59.00,43.02
2025-08-14T21:03:00Z,59.00,45.00
2025-08-14T21:04:00Z,58.78,45.00
2025-08-14T21:05:00Z,57.15,45.00
2025-08-14T21:06:00Z,59.00,43.00
2025-08-14T21:07:00Z,59.00,43.00
2025-08-14T21:08:00Z,59.13,43.00
2025-08-14T21:09:00Z,59.56,43.00
2025-08-14T21:10:00Z,59.61,43.00
2025-08-14T21:11:00Z,59.00,43.00
2025-08-14T21:12:00Z,60.00,43.00
2025-08-14T21:13:00Z,59.00,43.00
2025-08-14T21:15:00Z,59.00,42.03
2025-08-14T21:16:00Z,59.86,42.81
2025-08-14T21:17:00Z,60.00,42.00
2025-08-14T21:18:00Z,60.00,41.02
2025-08-14T21:19:00Z,60.00,41.43
2025-08-14T21:20:00Z,60.00,41.43
2025-08-14T21:21:00Z,60.00,42.00
2025-08-14T21:22:00Z,60.00,42.00
2025-08-14T21:23:00Z,60.00,41.00
2025-08-14T21:24:00Z,60.00,43.12
2025-08-14T21:25:00Z,59.50,44.36
2025-08-14T21:26:00Z,58.31,44.36
2025-08-14T21:27:00Z,59.00,44.00
2025-08-14T21:28:00Z,59.00,44.00
2025-08-14T21:29:00Z,59.23,42.73
2025-08-14T21:30:00Z,59.23,44.63
2025-08-14T21:31:00Z,58.25,45.01
2025-08-14T21:32:00Z,58.13,45.01
2025-08-14T21:33:00Z,58.00,44.53
2025-08-14T21:34:00Z,56.88,43.69
2025-08-14T21:35:00Z,58.00,40.00
2025-08-14T21:36:00Z,63.24,36.00
2025-08-14T21:37:00Z,63.24,40.97
2025-08-14T21:38:00Z,60.00,41.03
2025-08-14T21:39:00Z,60.55,42.00
2025-08-14T21:40:00Z,60.01,41.00
2025-08-14T21:41:00Z,60.41,42.79
2025-08-14T21:42:00Z,62.68,40.00
2025-08-14T21:43:00Z,63.85,40.00
2025-08-14T21:44:00Z,59.00,42.00
2025-08-14T21:45:00Z,62.50,40.10
2025-08-14T21:46:00Z,64.00,38.00
2025-08-14T21:47:00Z,67.17,32.36
2025-08-14T21:48:00Z,71.59,27.17
2025-08-14T21:49:00Z,66.28,30.79
2025-08-14T21:50:00Z,62.97,38.14
2025-08-14T21:51:00Z,63.18,38.14
2025-08-14T21:52:00Z,61.32,39.00
2025-08-14T21:53:00Z,57.10,42.72
2025-08-14T21:54:00Z,58.70,43.44
2025-08-14T21:55:00Z,63.00,40.33
2025-08-14T21:56:00Z,66.61,39.53
2025-08-14T21:57:00Z,64.75,42.99
2025-08-14T21:58:00Z,61.00,40.85
2025-08-14T21:59:00Z,61.00,41.00
2025-08-14T22:00:00Z,61.00,41.00
2025-08-14T22:01:00Z,61.33,41.00
2025-08-14T22:02:00Z,62.53,40.07
2025-08-14T22:03:00Z,61.71,40.00
2025-08-14T22:04:00Z,62.95,40.00
2025-08-14T22:05:00Z,60.49,42.43
2025-08-14T22:06:00Z,62.42,39.39
2025-08-14T22:07:00Z,66.76,33.65
2025-08-14T22:08:00Z,80.22,25.46
2025-08-14T22:09:00Z,82.76,17.14
2025-08-14T22:10:00Z,83.19,17.65
2025-08-14T22:11:00Z,80.11,19.97
2025-08-14T22:12:00Z,83.64,15.47
2025-08-14T22:13:00Z,84.85,17.80
2025-08-14T22:14:00Z,84.04,17.99
2025-08-14T22:15:00Z,85.56,18.00
2025-08-14T22:16:00Z,85.56,17.95
2025-08-14T22:17:00Z,89.71,12.09
2025-08-14T22:18:00Z,85.71,13.98
2025-08-14T22:19:00Z,84.80,17.01
2025-08-14T22:20:00Z,83.92,20.85
2025-08-14T22:21:00Z,79.84,23.13
2025-08-14T22:22:00Z,67.06,29.69
2025-08-14T22:23:00Z,66.36,37.38
2025-08-14T22:24:00Z,77.63,30.00
2025-08-14T22:25:00Z,81.82,20.84
2025-08-14T22:26:00Z,83.98,19.12
2025-08-14T22:27:00Z,80.40,22.56
2025-08-14T22:28:00Z,80.15,23.59
2025-08-14T22:29:00Z,85.00,19.86
2025-08-14T22:30:00Z,87.23,15.22
2025-08-14T22:31:00Z,86.06,16.28
2025-08-14T22:32:00Z,81.51,18.85
2025-08-14T22:33:00Z,84.41,19.30
2025-08-14T22:34:00Z,82.00,19.57
2025-08-14T22:35:00Z,81.03,19.00
2025-08-14T22:36:00Z,84.27,19.33
2025-08-14T22:37:00Z,83.63,19.33
2025-08-14T22:38:00Z,85.00,17.05
2025-08-14T22:39:00Z,83.54,20.00
2025-08-14T22:40:00Z,81.57,22.53
2025-08-14T22:41:00Z,82.17,22.61
2025-08-14T22:42:00Z,81.87,20.00
2025-08-14T22:43:00Z,82.06,17.00
2025-08-14T22:44:00Z,84.15,17.73
2025-08-14T22:45:00Z,88.02,13.24
2025-08-14T22:46:00Z,96.32,4.74
2025-08-14T22:47:00Z,98.04,3.70
2025-08-14T22:48:00Z,97.85,1.96
2025-08-14T22:49:00Z,98.68,1.21
2025-08-14T22:50:00Z,99.00,1.21
2025-08-14T22:51:00Z,99.00,1.21
2025-08-14T22:52:00Z,99.00,1.21
2025-08-14T22:53:00Z,99.00,1.21
2025-08-14T22:54:00Z,99.00,1.21
2025-08-14T22:55:00Z,99.00,1.21
