# event_ticker=KXATPCHALLENGERMATCH-26MAR22TRAGEA
# final_score=2-1 RET
# match_winner=Stefano Travaglia
# fav_player=Arthur Gea
# dog_player=Stefano Travaglia
# kalshi_date=2026-03-22
timestamp,Arthur Gea,Stefano Travaglia
2026-03-21T23:36:00Z,51.00,
2026-03-21T23:39:00Z,51.00,49.00
2026-03-21T23:40:00Z,51.00,49.00
2026-03-21T23:56:00Z,51.00,49.00
2026-03-22T00:10:00Z,51.00,49.00
2026-03-22T00:28:00Z,51.00,50.00
2026-03-22T00:30:00Z,50.00,50.00
2026-03-22T01:02:00Z,50.00,50.00
2026-03-22T01:14:00Z,52.00,50.00
2026-03-22T01:20:00Z,52.00,50.00
2026-03-22T01:56:00Z,52.00,50.00
2026-03-22T02:50:00Z,52.00,50.00
2026-03-22T03:09:00Z,52.04,50.00
2026-03-22T03:31:00Z,53.00,50.00
2026-03-22T03:39:00Z,53.00,50.00
2026-03-22T03:48:00Z,52.00,50.00
2026-03-22T03:49:00Z,52.00,50.00
2026-03-22T03:50:00Z,53.00,46.28
2026-03-22T03:51:00Z,54.00,46.28
2026-03-22T04:04:00Z,54.00,48.00
2026-03-22T04:06:00Z,54.00,48.00
2026-03-22T04:07:00Z,53.00,48.00
2026-03-22T04:11:00Z,53.00,48.00
2026-03-22T04:13:00Z,54.00,48.00
2026-03-22T04:14:00Z,54.00,48.00
2026-03-22T04:17:00Z,54.00,46.00
2026-03-22T04:19:00Z,54.00,48.00
2026-03-22T04:20:00Z,54.00,48.00
2026-03-22T04:22:00Z,54.00,48.00
2026-03-22T04:26:00Z,54.00,48.00
2026-03-22T04:27:00Z,54.00,48.00
2026-03-22T04:28:00Z,54.00,48.00
2026-03-22T04:32:00Z,54.00,48.00
2026-03-22T04:33:00Z,54.00,48.00
2026-03-22T04:34:00Z,54.00,48.00
2026-03-22T04:37:00Z,54.00,48.00
2026-03-22T04:39:00Z,54.00,48.00
2026-03-22T04:42:00Z,54.00,47.00
2026-03-22T04:43:00Z,54.00,47.00
2026-03-22T04:44:00Z,54.00,47.00
2026-03-22T04:45:00Z,54.00,47.00
2026-03-22T04:46:00Z,54.00,47.92
2026-03-22T04:49:00Z,53.00,47.92
2026-03-22T04:50:00Z,53.00,49.04
2026-03-22T04:51:00Z,53.00,49.04
2026-03-22T04:52:00Z,53.00,50.21
2026-03-22T04:53:00Z,53.00,50.21
2026-03-22T04:55:00Z,53.00,47.00
2026-03-22T04:57:00Z,54.00,47.61
2026-03-22T04:58:00Z,54.00,47.61
2026-03-22T05:03:00Z,54.00,47.61
2026-03-22T05:07:00Z,54.00,47.00
2026-03-22T05:08:00Z,54.00,47.77
2026-03-22T05:19:00Z,54.00,47.77
2026-03-22T05:20:00Z,54.00,47.77
2026-03-22T05:21:00Z,54.00,48.05
2026-03-22T05:24:00Z,54.00,49.00
2026-03-22T05:29:00Z,54.00,49.00
2026-03-22T05:32:00Z,53.00,49.00
2026-03-22T05:33:00Z,53.00,49.00
2026-03-22T05:34:00Z,53.44,49.00
2026-03-22T05:42:00Z,53.00,47.00
2026-03-22T05:43:00Z,53.90,46.50
2026-03-22T05:44:00Z,54.00,46.50
2026-03-22T05:49:00Z,54.00,46.50
2026-03-22T05:50:00Z,54.00,48.42
2026-03-22T05:55:00Z,53.00,48.42
2026-03-22T05:59:00Z,53.00,48.42
2026-03-22T06:03:00Z,53.00,50.00
2026-03-22T06:05:00Z,53.00,50.00
2026-03-22T06:06:00Z,53.00,50.00
2026-03-22T06:11:00Z,53.00,50.00
2026-03-22T06:19:00Z,53.00,50.00
2026-03-22T06:23:00Z,53.00,50.00
2026-03-22T06:26:00Z,53.00,48.00
2026-03-22T06:31:00Z,53.00,48.00
2026-03-22T06:34:00Z,53.00,50.00
2026-03-22T06:36:00Z,53.00,50.00
2026-03-22T06:39:00Z,53.00,50.00
2026-03-22T06:40:00Z,53.00,50.00
2026-03-22T06:42:00Z,53.00,50.00
2026-03-22T06:44:00Z,53.00,50.00
2026-03-22T06:46:00Z,53.00,50.00
2026-03-22T06:48:00Z,53.00,49.00
2026-03-22T07:00:00Z,53.00,49.00
2026-03-22T07:01:00Z,53.00,49.00
2026-03-22T07:03:00Z,53.00,49.00
2026-03-22T07:04:00Z,53.00,48.00
2026-03-22T07:06:00Z,53.00,48.00
2026-03-22T07:09:00Z,53.00,48.00
2026-03-22T07:10:00Z,53.00,48.00
2026-03-22T07:13:00Z,53.00,48.00
2026-03-22T07:14:00Z,53.00,49.00
2026-03-22T07:15:00Z,53.00,49.00
2026-03-22T07:20:00Z,53.00,49.00
2026-03-22T07:24:00Z,53.00,49.00
2026-03-22T07:26:00Z,53.00,49.00
2026-03-22T07:31:00Z,53.00,49.00
2026-03-22T07:36:00Z,53.00,49.00
2026-03-22T07:41:00Z,53.00,50.00
2026-03-22T07:45:00Z,53.00,50.00
2026-03-22T07:48:00Z,53.00,48.00
2026-03-22T07:49:00Z,53.00,48.00
2026-03-22T07:53:00Z,53.00,49.00
2026-03-22T08:01:00Z,53.00,49.00
2026-03-22T08:04:00Z,53.00,49.00
2026-03-22T08:12:00Z,53.00,49.00
2026-03-22T08:16:00Z,53.00,49.00
2026-03-22T08:17:00Z,53.00,49.00
2026-03-22T08:20:00Z,53.00,49.00
2026-03-22T08:28:00Z,53.00,49.00
2026-03-22T08:35:00Z,53.00,49.00
2026-03-22T08:38:00Z,53.00,49.00
2026-03-22T08:39:00Z,53.00,49.00
2026-03-22T08:40:00Z,53.00,49.00
2026-03-22T08:41:00Z,53.00,49.00
2026-03-22T08:43:00Z,53.00,49.00
2026-03-22T08:46:00Z,53.00,48.00
2026-03-22T08:49:00Z,53.00,48.00
2026-03-22T08:50:00Z,53.00,48.00
2026-03-22T08:54:00Z,53.00,48.00
2026-03-22T09:03:00Z,53.00,48.00
2026-03-22T09:16:00Z,53.00,49.00
2026-03-22T09:18:00Z,53.00,49.00
2026-03-22T09:20:00Z,53.00,49.00
2026-03-22T09:23:00Z,53.00,49.00
2026-03-22T09:27:00Z,53.00,49.00
2026-03-22T09:38:00Z,52.00,49.00
2026-03-22T09:39:00Z,52.00,49.00
2026-03-22T09:45:00Z,53.00,49.00
2026-03-22T09:48:00Z,53.00,49.00
2026-03-22T09:49:00Z,53.00,49.00
2026-03-22T09:58:00Z,53.00,49.00
2026-03-22T09:59:00Z,53.00,49.00
2026-03-22T10:00:00Z,53.00,49.00
2026-03-22T10:02:00Z,53.00,48.00
2026-03-22T10:04:00Z,53.00,48.00
2026-03-22T10:14:00Z,53.00,48.00
2026-03-22T10:15:00Z,53.00,49.00
2026-03-22T10:17:00Z,53.00,49.00
2026-03-22T10:20:00Z,52.00,49.00
2026-03-22T10:21:00Z,52.00,49.00
2026-03-22T10:25:00Z,51.00,49.00
2026-03-22T10:29:00Z,52.00,49.00
2026-03-22T10:36:00Z,51.00,49.00
2026-03-22T10:43:00Z,52.00,49.00
2026-03-22T10:47:00Z,52.00,49.00
2026-03-22T10:51:00Z,52.00,49.00
2026-03-22T10:52:00Z,52.00,49.00
2026-03-22T10:55:00Z,52.00,49.00
2026-03-22T10:57:00Z,52.00,49.00
2026-03-22T10:59:00Z,52.00,49.00
2026-03-22T11:01:00Z,52.00,50.00
2026-03-22T11:04:00Z,52.00,50.00
2026-03-22T11:05:00Z,52.00,50.00
2026-03-22T11:06:00Z,52.00,50.00
2026-03-22T11:07:00Z,52.00,50.80
2026-03-22T11:08:00Z,52.00,50.99
2026-03-22T11:09:00Z,51.73,51.81
2026-03-22T11:10:00Z,52.80,51.81
2026-03-22T11:11:00Z,53.54,49.00
2026-03-22T11:12:00Z,53.01,49.97
2026-03-22T11:13:00Z,50.40,49.53
2026-03-22T11:14:00Z,52.45,48.51
2026-03-22T11:15:00Z,53.85,48.00
2026-03-22T11:16:00Z,52.43,48.00
2026-03-22T11:17:00Z,50.43,53.01
2026-03-22T11:18:00Z,50.51,55.71
2026-03-22T11:19:00Z,49.52,53.67
2026-03-22T11:20:00Z,48.04,56.00
2026-03-22T11:21:00Z,46.99,56.00
2026-03-22T11:22:00Z,46.92,59.59
2026-03-22T11:23:00Z,36.20,64.99
2026-03-22T11:24:00Z,30.92,67.01
2026-03-22T11:25:00Z,7.80,85.19
2026-03-22T11:26:00Z,3.52,96.69
2026-03-22T11:27:00Z,2.83,99.00
2026-03-22T11:28:00Z,2.83,97.47
2026-03-22T11:29:00Z,1.94,98.98
2026-03-22T11:30:00Z,5.54,99.00
2026-03-22T11:31:00Z,1.00,99.00
2026-03-22T11:32:00Z,4.11,99.00
2026-03-22T11:33:00Z,4.11,97.00
