# event_ticker=KXATPCHALLENGERMATCH-26MAR11ROMBRA
# final_score=6-7(5) 7-6(2) 6-4
# score_resolution=6-7 7-6 6-4
# match_winner=Filippo Romano
# fav_player=Filippo Romano
# dog_player=Patrick Brady
# kalshi_date=2026-03-11
timestamp,Filippo Romano,Patrick Brady
2026-03-12T06:50:00Z,61.00,42.78
2026-03-12T06:59:00Z,61.00,43.00
2026-03-12T09:03:00Z,61.00,47.00
2026-03-12T09:05:00Z,56.00,47.00
2026-03-12T09:07:00Z,56.00,47.00
2026-03-12T09:15:00Z,53.69,47.00
2026-03-12T09:26:00Z,53.69,47.00
2026-03-12T09:45:00Z,53.69,47.00
2026-03-12T09:49:00Z,53.69,47.00
2026-03-12T09:59:00Z,53.69,47.00
2026-03-12T10:06:00Z,56.00,47.00
2026-03-12T10:17:00Z,56.00,47.00
2026-03-12T10:33:00Z,56.00,47.00
2026-03-12T10:48:00Z,57.00,47.00
2026-03-12T10:50:00Z,57.00,47.00
2026-03-12T10:59:00Z,57.00,46.00
2026-03-12T11:02:00Z,56.00,46.06
2026-03-12T11:03:00Z,56.00,47.00
2026-03-12T11:05:00Z,56.00,47.00
2026-03-12T11:08:00Z,56.00,47.00
2026-03-12T11:09:00Z,56.00,47.00
2026-03-12T11:10:00Z,56.00,47.00
2026-03-12T11:11:00Z,56.00,47.00
2026-03-12T11:13:00Z,56.00,47.00
2026-03-12T11:15:00Z,56.00,47.00
2026-03-12T11:16:00Z,56.00,47.00
2026-03-12T11:20:00Z,56.00,47.00
2026-03-12T11:24:00Z,56.00,47.00
2026-03-12T11:25:00Z,56.00,46.00
2026-03-12T11:32:00Z,56.00,46.00
2026-03-12T11:34:00Z,56.00,46.00
2026-03-12T11:35:00Z,56.00,46.00
2026-03-12T11:36:00Z,56.00,46.00
2026-03-12T11:38:00Z,56.00,46.00
2026-03-12T11:40:00Z,56.00,46.00
2026-03-12T11:45:00Z,56.00,46.00
2026-03-12T11:46:00Z,56.00,46.00
2026-03-12T11:47:00Z,56.00,46.00
2026-03-12T11:48:00Z,56.00,46.86
2026-03-12T11:49:00Z,56.00,48.00
2026-03-12T11:50:00Z,56.00,48.00
2026-03-12T11:51:00Z,56.00,48.00
2026-03-12T11:52:00Z,56.00,47.50
2026-03-12T11:53:00Z,56.00,47.00
2026-03-12T11:54:00Z,56.00,47.00
2026-03-12T11:55:00Z,56.00,47.00
2026-03-12T11:56:00Z,56.00,47.00
2026-03-12T11:58:00Z,56.00,47.00
2026-03-12T12:00:00Z,56.00,47.00
2026-03-12T12:02:00Z,56.00,47.00
2026-03-12T12:03:00Z,56.00,47.00
2026-03-12T12:04:00Z,56.00,47.00
2026-03-12T12:05:00Z,56.00,47.00
2026-03-12T12:10:00Z,56.00,47.00
2026-03-12T12:12:00Z,56.00,46.00
2026-03-12T12:14:00Z,56.00,47.00
2026-03-12T12:15:00Z,56.00,47.00
2026-03-12T12:16:00Z,56.00,47.00
2026-03-12T12:21:00Z,56.00,47.00
2026-03-12T12:24:00Z,56.00,47.00
2026-03-12T12:25:00Z,56.00,47.00
2026-03-12T12:26:00Z,56.00,47.00
2026-03-12T12:28:00Z,56.00,47.00
2026-03-12T12:29:00Z,56.00,47.00
2026-03-12T12:30:00Z,56.09,47.00
2026-03-12T12:33:00Z,57.00,47.00
2026-03-12T12:34:00Z,57.00,46.65
2026-03-12T12:35:00Z,57.00,47.00
2026-03-12T12:37:00Z,57.00,46.00
2026-03-12T12:38:00Z,55.86,46.00
2026-03-12T12:42:00Z,55.86,45.00
2026-03-12T12:43:00Z,57.00,45.00
2026-03-12T12:45:00Z,58.00,45.00
2026-03-12T12:46:00Z,58.00,45.00
2026-03-12T12:47:00Z,58.00,45.00
2026-03-12T12:48:00Z,58.00,45.00
2026-03-12T12:49:00Z,58.00,45.00
2026-03-12T12:50:00Z,58.00,45.00
2026-03-12T12:51:00Z,58.00,44.00
2026-03-12T12:52:00Z,58.00,44.00
2026-03-12T12:53:00Z,59.00,44.00
2026-03-12T12:54:00Z,59.00,44.00
2026-03-12T12:55:00Z,59.00,44.00
2026-03-12T12:56:00Z,59.00,44.00
2026-03-12T12:57:00Z,59.00,44.00
2026-03-12T12:58:00Z,59.00,44.00
2026-03-12T12:59:00Z,59.00,44.00
2026-03-12T13:00:00Z,59.00,44.00
2026-03-12T13:01:00Z,59.32,44.00
2026-03-12T13:02:00Z,58.05,45.12
2026-03-12T13:03:00Z,58.30,42.47
2026-03-12T13:04:00Z,63.50,40.43
2026-03-12T13:05:00Z,62.96,39.14
2026-03-12T13:06:00Z,62.29,39.34
2026-03-12T13:07:00Z,61.32,43.60
2026-03-12T13:08:00Z,59.65,43.02
2026-03-12T13:09:00Z,59.90,46.36
2026-03-12T13:10:00Z,61.34,40.77
2026-03-12T13:11:00Z,63.22,42.06
2026-03-12T13:12:00Z,59.10,43.08
2026-03-12T13:13:00Z,51.61,48.45
2026-03-12T13:14:00Z,59.35,43.08
2026-03-12T13:15:00Z,58.04,43.87
2026-03-12T13:16:00Z,60.50,40.58
2026-03-12T13:17:00Z,63.86,42.64
2026-03-12T13:18:00Z,57.61,45.15
2026-03-12T13:19:00Z,54.41,47.12
2026-03-12T13:20:00Z,52.07,49.64
2026-03-12T13:21:00Z,48.93,49.55
2026-03-12T13:22:00Z,48.64,51.37
2026-03-12T13:23:00Z,51.52,47.53
2026-03-12T13:24:00Z,52.21,49.97
2026-03-12T13:25:00Z,55.27,46.05
2026-03-12T13:26:00Z,54.94,46.00
2026-03-12T13:27:00Z,58.07,48.34
2026-03-12T13:28:00Z,57.91,46.11
2026-03-12T13:29:00Z,56.13,45.58
2026-03-12T13:30:00Z,56.78,45.78
2026-03-12T13:31:00Z,57.27,47.43
2026-03-12T13:32:00Z,56.40,49.64
2026-03-12T13:33:00Z,56.34,47.76
2026-03-12T13:34:00Z,56.27,45.69
2026-03-12T13:35:00Z,58.54,43.75
2026-03-12T13:36:00Z,58.98,42.64
2026-03-12T13:37:00Z,63.76,38.36
2026-03-12T13:38:00Z,58.66,45.04
2026-03-12T13:39:00Z,55.68,47.36
2026-03-12T13:40:00Z,57.26,46.81
2026-03-12T13:41:00Z,64.49,39.96
2026-03-12T13:42:00Z,57.15,44.46
2026-03-12T13:43:00Z,57.62,43.21
2026-03-12T13:44:00Z,61.29,43.53
2026-03-12T13:45:00Z,62.18,40.65
2026-03-12T13:46:00Z,62.06,41.10
2026-03-12T13:47:00Z,62.43,39.89
2026-03-12T13:48:00Z,66.06,33.64
2026-03-12T13:49:00Z,64.43,40.70
2026-03-12T13:50:00Z,58.51,44.43
2026-03-12T13:51:00Z,57.94,44.15
2026-03-12T13:52:00Z,56.90,42.76
2026-03-12T13:53:00Z,63.56,38.28
2026-03-12T13:54:00Z,63.13,38.05
2026-03-12T13:55:00Z,63.09,39.50
2026-03-12T13:56:00Z,62.47,38.26
2026-03-12T13:57:00Z,60.58,40.57
2026-03-12T13:58:00Z,56.93,44.71
2026-03-12T13:59:00Z,61.38,40.32
2026-03-12T14:00:00Z,54.08,47.17
2026-03-12T14:01:00Z,59.26,43.71
2026-03-12T14:02:00Z,66.20,31.31
2026-03-12T14:03:00Z,68.70,31.67
2026-03-12T14:04:00Z,56.31,45.92
2026-03-12T14:05:00Z,46.69,56.90
2026-03-12T14:06:00Z,37.92,62.76
2026-03-12T14:07:00Z,39.99,56.34
2026-03-12T14:08:00Z,31.09,68.98
2026-03-12T14:09:00Z,32.61,68.75
2026-03-12T14:10:00Z,34.95,66.88
2026-03-12T14:11:00Z,37.04,64.26
2026-03-12T14:12:00Z,40.37,63.53
2026-03-12T14:13:00Z,44.40,56.75
2026-03-12T14:14:00Z,39.43,59.80
2026-03-12T14:15:00Z,33.84,67.67
2026-03-12T14:16:00Z,32.09,69.79
2026-03-12T14:17:00Z,29.74,73.14
2026-03-12T14:18:00Z,31.47,69.56
2026-03-12T14:19:00Z,35.55,64.46
2026-03-12T14:20:00Z,38.67,66.42
2026-03-12T14:21:00Z,29.93,71.16
2026-03-12T14:22:00Z,28.17,72.88
2026-03-12T14:23:00Z,28.68,72.84
2026-03-12T14:24:00Z,31.08,70.55
2026-03-12T14:25:00Z,32.66,68.66
2026-03-12T14:26:00Z,34.40,69.09
2026-03-12T14:27:00Z,33.06,69.14
2026-03-12T14:28:00Z,28.21,72.48
2026-03-12T14:29:00Z,28.55,72.09
2026-03-12T14:30:00Z,29.70,73.12
2026-03-12T14:31:00Z,24.44,75.15
2026-03-12T14:32:00Z,28.45,73.48
2026-03-12T14:33:00Z,31.21,69.09
2026-03-12T14:34:00Z,27.96,73.34
2026-03-12T14:35:00Z,27.50,72.46
2026-03-12T14:36:00Z,28.19,72.85
2026-03-12T14:37:00Z,27.65,73.80
2026-03-12T14:38:00Z,27.46,72.69
2026-03-12T14:39:00Z,28.78,72.77
2026-03-12T14:40:00Z,32.26,69.20
2026-03-12T14:41:00Z,33.90,68.75
2026-03-12T14:42:00Z,29.99,70.69
2026-03-12T14:43:00Z,33.23,67.26
2026-03-12T14:44:00Z,36.15,61.47
2026-03-12T14:45:00Z,42.07,59.25
2026-03-12T14:46:00Z,31.10,67.38
2026-03-12T14:47:00Z,33.22,66.55
2026-03-12T14:48:00Z,33.60,69.84
2026-03-12T14:49:00Z,35.97,67.54
2026-03-12T14:50:00Z,27.40,73.67
2026-03-12T14:51:00Z,28.02,72.89
2026-03-12T14:52:00Z,31.64,69.72
2026-03-12T14:53:00Z,35.05,64.87
2026-03-12T14:54:00Z,31.63,70.71
2026-03-12T14:55:00Z,27.56,72.95
2026-03-12T14:56:00Z,27.77,72.83
2026-03-12T14:57:00Z,29.51,70.48
2026-03-12T14:58:00Z,27.12,74.35
2026-03-12T14:59:00Z,30.34,69.51
2026-03-12T15:00:00Z,34.83,65.33
2026-03-12T15:01:00Z,40.55,59.81
2026-03-12T15:02:00Z,43.04,55.02
2026-03-12T15:03:00Z,40.50,62.59
2026-03-12T15:04:00Z,50.10,48.00
2026-03-12T15:05:00Z,48.54,52.16
2026-03-12T15:06:00Z,52.25,46.56
2026-03-12T15:07:00Z,56.02,43.27
2026-03-12T15:08:00Z,58.18,43.34
2026-03-12T15:09:00Z,56.94,42.51
2026-03-12T15:10:00Z,56.91,43.32
2026-03-12T15:11:00Z,57.45,43.20
2026-03-12T15:12:00Z,57.70,42.54
2026-03-12T15:13:00Z,57.37,42.65
2026-03-12T15:14:00Z,57.32,43.92
2026-03-12T15:15:00Z,59.55,39.04
2026-03-12T15:16:00Z,60.68,38.84
2026-03-12T15:17:00Z,62.33,37.85
2026-03-12T15:18:00Z,66.58,36.63
2026-03-12T15:19:00Z,75.64,26.75
2026-03-12T15:20:00Z,82.63,16.77
2026-03-12T15:21:00Z,78.50,22.02
2026-03-12T15:22:00Z,67.68,31.79
2026-03-12T15:23:00Z,84.99,14.75
2026-03-12T15:24:00Z,81.50,19.94
2026-03-12T15:25:00Z,66.25,31.36
2026-03-12T15:26:00Z,79.75,19.86
2026-03-12T15:27:00Z,86.02,15.87
2026-03-12T15:28:00Z,85.48,15.06
2026-03-12T15:29:00Z,87.42,12.20
2026-03-12T15:30:00Z,86.30,13.35
2026-03-12T15:31:00Z,85.75,14.25
2026-03-12T15:32:00Z,87.90,12.65
2026-03-12T15:33:00Z,87.48,12.59
2026-03-12T15:34:00Z,88.86,11.27
2026-03-12T15:35:00Z,91.22,7.66
2026-03-12T15:36:00Z,91.42,7.47
2026-03-12T15:37:00Z,90.26,8.91
2026-03-12T15:38:00Z,93.39,8.19
2026-03-12T15:39:00Z,89.66,10.96
2026-03-12T15:40:00Z,85.90,13.58
2026-03-12T15:41:00Z,84.79,15.94
2026-03-12T15:42:00Z,83.38,17.13
2026-03-12T15:43:00Z,70.00,32.90
2026-03-12T15:44:00Z,61.83,38.71
2026-03-12T15:45:00Z,60.14,38.61
2026-03-12T15:46:00Z,58.60,42.45
2026-03-12T15:47:00Z,61.41,38.99
2026-03-12T15:48:00Z,63.67,39.70
2026-03-12T15:49:00Z,60.26,37.99
2026-03-12T15:50:00Z,60.85,40.71
2026-03-12T15:51:00Z,55.93,43.87
2026-03-12T15:52:00Z,60.24,39.69
2026-03-12T15:53:00Z,65.69,34.98
2026-03-12T15:54:00Z,65.24,34.99
2026-03-12T15:55:00Z,65.51,37.69
2026-03-12T15:56:00Z,64.29,39.85
2026-03-12T15:57:00Z,66.22,35.06
2026-03-12T15:58:00Z,73.79,22.18
2026-03-12T15:59:00Z,72.49,25.72
2026-03-12T16:00:00Z,57.93,42.96
2026-03-12T16:01:00Z,57.07,43.37
2026-03-12T16:02:00Z,63.76,34.99
2026-03-12T16:03:00Z,67.56,33.04
2026-03-12T16:04:00Z,67.36,32.62
2026-03-12T16:05:00Z,72.29,26.08
2026-03-12T16:06:00Z,81.55,19.90
2026-03-12T16:07:00Z,89.66,11.56
2026-03-12T16:08:00Z,98.77,1.16
2026-03-12T16:09:00Z,99.00,1.00
2026-03-12T16:10:00Z,99.00,1.00
2026-03-12T16:11:00Z,99.00,1.00
2026-03-12T16:12:00Z,99.00,1.00
