# event_ticker=KXATPMATCH-26MAR31BASDRA
# final_score=6-3 2-6 6-4
# match_winner=Nishesh Basavareddy
# fav_player=Nishesh Basavareddy
# dog_player=Liam Draxl
# kalshi_date=2026-03-31
timestamp,Nishesh Basavareddy,Liam Draxl
2026-03-31T15:15:00Z,51.00,52.00
2026-03-31T15:19:00Z,51.00,52.00
2026-03-31T15:22:00Z,51.00,52.00
2026-03-31T15:23:00Z,51.00,52.00
2026-03-31T15:24:00Z,51.00,52.00
2026-03-31T15:25:00Z,51.00,52.00
2026-03-31T15:28:00Z,51.00,52.00
2026-03-31T15:29:00Z,51.00,52.00
2026-03-31T15:33:00Z,51.00,53.00
2026-03-31T15:37:00Z,51.00,53.00
2026-03-31T15:39:00Z,51.00,52.78
2026-03-31T15:41:00Z,51.00,52.78
2026-03-31T15:43:00Z,51.00,52.78
2026-03-31T15:44:00Z,51.00,53.00
2026-03-31T15:47:00Z,51.00,53.00
2026-03-31T15:50:00Z,51.00,53.00
2026-03-31T15:52:00Z,51.00,53.00
2026-03-31T15:59:00Z,51.00,53.00
2026-03-31T16:00:00Z,51.00,53.00
2026-03-31T16:03:00Z,51.00,53.00
2026-03-31T16:04:00Z,51.00,53.00
2026-03-31T16:05:00Z,51.00,52.00
2026-03-31T16:06:00Z,51.00,52.00
2026-03-31T16:07:00Z,51.00,52.00
2026-03-31T16:11:00Z,51.00,51.00
2026-03-31T16:12:00Z,51.00,52.00
2026-03-31T16:13:00Z,51.00,51.00
2026-03-31T16:14:00Z,51.00,52.19
2026-03-31T16:15:00Z,51.00,53.00
2026-03-31T16:16:00Z,51.00,53.00
2026-03-31T16:19:00Z,51.00,52.00
2026-03-31T16:21:00Z,51.00,52.00
2026-03-31T16:27:00Z,48.47,52.00
2026-03-31T16:28:00Z,47.00,52.00
2026-03-31T16:29:00Z,47.00,53.00
2026-03-31T16:30:00Z,47.00,53.00
2026-03-31T16:31:00Z,50.00,53.00
2026-03-31T16:32:00Z,50.00,53.00
2026-03-31T16:34:00Z,50.00,53.00
2026-03-31T16:42:00Z,50.00,52.00
2026-03-31T16:44:00Z,50.00,52.00
2026-03-31T16:45:00Z,50.00,52.97
2026-03-31T16:50:00Z,49.00,52.97
2026-03-31T16:51:00Z,49.00,52.00
2026-03-31T16:53:00Z,49.00,52.00
2026-03-31T16:54:00Z,49.00,52.00
2026-03-31T16:55:00Z,49.00,52.00
2026-03-31T16:56:00Z,49.00,52.00
2026-03-31T16:58:00Z,49.00,52.00
2026-03-31T17:02:00Z,49.00,52.00
2026-03-31T17:03:00Z,47.00,52.00
2026-03-31T17:05:00Z,49.00,52.00
2026-03-31T17:06:00Z,49.00,52.89
2026-03-31T17:07:00Z,49.71,51.00
2026-03-31T17:08:00Z,50.00,51.00
2026-03-31T17:09:00Z,50.00,52.00
2026-03-31T17:14:00Z,49.90,52.00
2026-03-31T17:17:00Z,49.90,52.00
2026-03-31T17:18:00Z,49.90,52.00
2026-03-31T17:20:00Z,49.00,52.00
2026-03-31T17:21:00Z,49.00,52.00
2026-03-31T17:23:00Z,49.85,52.00
2026-03-31T17:24:00Z,50.00,52.00
2026-03-31T17:25:00Z,50.00,52.00
2026-03-31T17:28:00Z,50.00,52.00
2026-03-31T17:29:00Z,50.00,52.00
2026-03-31T17:30:00Z,50.00,52.00
2026-03-31T17:31:00Z,50.00,52.00
2026-03-31T17:32:00Z,50.00,52.00
2026-03-31T17:33:00Z,49.00,52.00
2026-03-31T17:34:00Z,49.00,52.00
2026-03-31T17:39:00Z,49.91,52.00
2026-03-31T17:40:00Z,49.00,52.00
2026-03-31T17:41:00Z,50.00,52.00
2026-03-31T17:43:00Z,50.00,52.00
2026-03-31T17:45:00Z,50.00,52.00
2026-03-31T17:46:00Z,50.00,52.00
2026-03-31T17:47:00Z,50.00,52.00
2026-03-31T17:48:00Z,50.00,52.00
2026-03-31T17:49:00Z,49.00,52.00
2026-03-31T17:50:00Z,50.00,52.00
2026-03-31T17:51:00Z,50.00,50.58
2026-03-31T17:52:00Z,50.00,52.00
2026-03-31T17:53:00Z,50.00,52.00
2026-03-31T17:55:00Z,50.00,50.00
2026-03-31T17:56:00Z,50.00,50.00
2026-03-31T17:57:00Z,50.00,52.00
2026-03-31T18:00:00Z,50.00,52.00
2026-03-31T18:01:00Z,50.00,52.00
2026-03-31T18:02:00Z,50.00,52.00
2026-03-31T18:03:00Z,50.00,52.00
2026-03-31T18:04:00Z,50.00,52.00
2026-03-31T18:05:00Z,50.00,52.00
2026-03-31T18:06:00Z,50.00,51.00
2026-03-31T18:07:00Z,50.00,51.00
2026-03-31T18:08:00Z,50.00,52.00
2026-03-31T18:09:00Z,50.00,52.00
2026-03-31T18:11:00Z,50.00,52.00
2026-03-31T18:12:00Z,50.00,52.00
2026-03-31T18:14:00Z,50.00,51.20
2026-03-31T18:15:00Z,50.44,49.13
2026-03-31T18:16:00Z,51.00,49.00
2026-03-31T18:17:00Z,51.00,52.00
2026-03-31T18:19:00Z,51.00,52.00
2026-03-31T18:20:00Z,51.00,51.10
2026-03-31T18:21:00Z,51.00,51.00
2026-03-31T18:23:00Z,51.00,51.00
2026-03-31T18:24:00Z,51.00,49.00
2026-03-31T18:25:00Z,51.00,51.00
2026-03-31T18:26:00Z,51.00,51.00
2026-03-31T18:28:00Z,50.00,51.00
2026-03-31T18:29:00Z,50.13,51.00
2026-03-31T18:30:00Z,50.13,51.00
2026-03-31T18:31:00Z,50.00,51.00
2026-03-31T18:32:00Z,50.00,51.00
2026-03-31T18:33:00Z,50.00,51.00
2026-03-31T18:34:00Z,50.41,51.00
2026-03-31T18:35:00Z,51.00,51.00
2026-03-31T18:36:00Z,50.00,51.00
2026-03-31T18:37:00Z,50.80,51.00
2026-03-31T18:38:00Z,50.80,51.00
2026-03-31T18:39:00Z,51.00,51.00
2026-03-31T18:41:00Z,50.19,51.00
2026-03-31T18:42:00Z,51.00,51.00
2026-03-31T18:43:00Z,51.00,51.01
2026-03-31T18:44:00Z,51.00,51.00
2026-03-31T18:45:00Z,51.00,51.13
2026-03-31T18:46:00Z,51.00,51.00
2026-03-31T18:47:00Z,52.52,50.05
2026-03-31T18:48:00Z,54.70,47.38
2026-03-31T18:49:00Z,56.59,44.84
2026-03-31T18:50:00Z,56.33,44.68
2026-03-31T18:51:00Z,59.42,42.77
2026-03-31T18:52:00Z,66.05,34.25
2026-03-31T18:53:00Z,70.91,29.55
2026-03-31T18:54:00Z,73.19,28.23
2026-03-31T18:55:00Z,75.90,24.62
2026-03-31T18:56:00Z,76.42,24.00
2026-03-31T18:57:00Z,76.97,23.92
2026-03-31T18:58:00Z,76.00,25.73
2026-03-31T18:59:00Z,76.07,25.61
2026-03-31T19:00:00Z,74.72,26.96
2026-03-31T19:01:00Z,70.23,30.29
2026-03-31T19:02:00Z,69.47,31.85
2026-03-31T19:03:00Z,74.58,27.02
2026-03-31T19:04:00Z,76.66,23.95
2026-03-31T19:05:00Z,77.00,24.00
2026-03-31T19:06:00Z,78.01,21.88
2026-03-31T19:07:00Z,79.11,21.38
2026-03-31T19:08:00Z,78.85,21.50
2026-03-31T19:09:00Z,76.91,24.85
2026-03-31T19:10:00Z,75.00,25.88
2026-03-31T19:11:00Z,77.26,23.51
2026-03-31T19:12:00Z,79.88,22.00
2026-03-31T19:13:00Z,78.98,22.00
2026-03-31T19:14:00Z,78.95,21.83
2026-03-31T19:15:00Z,79.03,22.43
2026-03-31T19:16:00Z,78.43,22.94
2026-03-31T19:17:00Z,77.00,24.00
2026-03-31T19:18:00Z,75.00,24.16
2026-03-31T19:19:00Z,73.46,24.99
2026-03-31T19:20:00Z,74.82,26.56
2026-03-31T19:21:00Z,78.04,21.01
2026-03-31T19:22:00Z,79.39,20.04
2026-03-31T19:23:00Z,79.72,19.98
2026-03-31T19:24:00Z,80.11,20.00
2026-03-31T19:25:00Z,80.97,21.78
2026-03-31T19:26:00Z,76.74,24.20
2026-03-31T19:27:00Z,74.55,25.81
2026-03-31T19:28:00Z,75.40,24.33
2026-03-31T19:29:00Z,74.00,27.06
2026-03-31T19:30:00Z,70.88,31.37
2026-03-31T19:31:00Z,72.97,28.53
2026-03-31T19:32:00Z,74.48,26.32
2026-03-31T19:33:00Z,69.12,30.74
2026-03-31T19:34:00Z,68.32,31.54
2026-03-31T19:35:00Z,60.49,40.69
2026-03-31T19:36:00Z,59.85,40.25
2026-03-31T19:37:00Z,62.94,39.70
2026-03-31T19:38:00Z,59.10,41.81
2026-03-31T19:39:00Z,56.82,43.06
2026-03-31T19:40:00Z,57.00,43.65
2026-03-31T19:41:00Z,57.78,43.19
2026-03-31T19:42:00Z,57.34,42.93
2026-03-31T19:43:00Z,59.80,41.95
2026-03-31T19:44:00Z,57.66,43.04
2026-03-31T19:45:00Z,53.86,46.95
2026-03-31T19:46:00Z,54.82,46.63
2026-03-31T19:47:00Z,56.55,45.24
2026-03-31T19:48:00Z,53.94,45.90
2026-03-31T19:49:00Z,53.80,45.42
2026-03-31T19:50:00Z,51.12,47.67
2026-03-31T19:51:00Z,49.94,49.88
2026-03-31T19:52:00Z,49.25,51.42
2026-03-31T19:53:00Z,49.46,50.46
2026-03-31T19:54:00Z,50.87,48.26
2026-03-31T19:55:00Z,55.27,47.00
2026-03-31T19:56:00Z,50.10,50.64
2026-03-31T19:57:00Z,49.92,50.95
2026-03-31T19:58:00Z,49.97,50.78
2026-03-31T19:59:00Z,48.12,52.24
2026-03-31T20:00:00Z,45.23,54.79
2026-03-31T20:01:00Z,41.66,58.11
2026-03-31T20:02:00Z,41.86,58.37
2026-03-31T20:03:00Z,42.16,58.89
2026-03-31T20:04:00Z,42.80,57.89
2026-03-31T20:05:00Z,42.85,57.98
2026-03-31T20:06:00Z,42.79,59.37
2026-03-31T20:07:00Z,41.77,59.27
2026-03-31T20:08:00Z,41.88,58.90
2026-03-31T20:09:00Z,40.43,59.99
2026-03-31T20:10:00Z,41.00,59.48
2026-03-31T20:11:00Z,42.39,57.35
2026-03-31T20:12:00Z,42.94,57.85
2026-03-31T20:13:00Z,46.16,53.53
2026-03-31T20:14:00Z,60.58,36.44
2026-03-31T20:15:00Z,66.96,34.47
2026-03-31T20:16:00Z,61.17,39.14
2026-03-31T20:17:00Z,54.72,45.50
2026-03-31T20:18:00Z,62.63,38.40
2026-03-31T20:19:00Z,58.67,42.39
2026-03-31T20:20:00Z,66.72,32.34
2026-03-31T20:21:00Z,66.26,34.03
2026-03-31T20:22:00Z,66.18,35.96
2026-03-31T20:23:00Z,70.30,30.67
2026-03-31T20:24:00Z,72.54,27.86
2026-03-31T20:25:00Z,70.84,29.45
2026-03-31T20:26:00Z,75.08,24.74
2026-03-31T20:27:00Z,88.79,10.44
2026-03-31T20:28:00Z,91.79,8.08
2026-03-31T20:29:00Z,91.75,8.95
2026-03-31T20:30:00Z,90.02,11.90
2026-03-31T20:31:00Z,85.94,14.02
2026-03-31T20:32:00Z,90.28,11.04
2026-03-31T20:33:00Z,88.97,13.48
2026-03-31T20:34:00Z,93.08,7.02
2026-03-31T20:35:00Z,88.76,12.76
2026-03-31T20:36:00Z,78.69,20.17
2026-03-31T20:37:00Z,76.17,24.43
2026-03-31T20:38:00Z,72.96,27.56
2026-03-31T20:39:00Z,74.66,27.00
2026-03-31T20:40:00Z,78.35,21.73
2026-03-31T20:41:00Z,80.99,19.07
2026-03-31T20:42:00Z,77.21,25.03
2026-03-31T20:43:00Z,73.46,26.84
2026-03-31T20:44:00Z,72.94,27.08
2026-03-31T20:45:00Z,78.54,22.12
2026-03-31T20:46:00Z,80.57,20.49
2026-03-31T20:47:00Z,79.23,21.62
2026-03-31T20:48:00Z,73.31,28.88
2026-03-31T20:49:00Z,79.14,21.11
2026-03-31T20:50:00Z,70.81,29.63
2026-03-31T20:51:00Z,80.10,18.62
2026-03-31T20:52:00Z,87.72,12.45
2026-03-31T20:53:00Z,90.69,8.23
2026-03-31T20:54:00Z,92.83,7.49
2026-03-31T20:55:00Z,91.61,8.24
2026-03-31T20:56:00Z,88.84,10.78
2026-03-31T20:57:00Z,83.70,17.05
2026-03-31T20:58:00Z,84.86,15.47
2026-03-31T20:59:00Z,78.52,20.07
2026-03-31T21:00:00Z,78.97,21.52
2026-03-31T21:01:00Z,78.99,21.97
2026-03-31T21:02:00Z,86.46,18.13
2026-03-31T21:03:00Z,85.34,12.92
2026-03-31T21:04:00Z,87.45,13.35
2026-03-31T21:05:00Z,90.68,10.79
2026-03-31T21:06:00Z,94.39,7.13
2026-03-31T21:07:00Z,90.37,9.70
2026-03-31T21:08:00Z,87.27,13.97
2026-03-31T21:09:00Z,86.82,13.66
2026-03-31T21:10:00Z,90.13,12.40
2026-03-31T21:11:00Z,97.63,4.03
2026-03-31T21:12:00Z,98.43,1.26
2026-03-31T21:13:00Z,99.00,1.00
2026-03-31T21:14:00Z,99.00,1.00
2026-03-31T21:15:00Z,99.00,1.00
2026-03-31T21:16:00Z,99.00,1.00
2026-03-31T21:17:00Z,99.00,1.00
2026-03-31T21:18:00Z,99.00,1.00
2026-03-31T21:19:00Z,99.00,1.00
2026-03-31T21:20:00Z,99.00,1.00
2026-03-31T21:21:00Z,99.00,1.00
2026-03-31T21:22:00Z,99.00,1.00
2026-03-31T21:23:00Z,99.00,1.00
