# event_ticker=KXATPCHALLENGERMATCH-26JUN03MAYPAN
# final_score=6-3 4-6 6-3
# match_winner=Harold Mayot
# fav_player=Harold Mayot
# dog_player=Semen Pankin
# kalshi_date=2026-06-03
timestamp,Harold Mayot,Semen Pankin
2026-06-02T21:42:00Z,,27.00
2026-06-02T21:45:00Z,,27.00
2026-06-02T21:50:00Z,74.00,27.00
2026-06-02T21:51:00Z,74.00,27.00
2026-06-02T22:01:00Z,74.00,26.00
2026-06-02T22:08:00Z,74.00,27.00
2026-06-02T22:11:00Z,74.00,27.00
2026-06-02T22:16:00Z,74.00,27.00
2026-06-02T22:24:00Z,74.00,27.00
2026-06-02T22:25:00Z,74.00,27.00
2026-06-02T22:29:00Z,74.00,26.00
2026-06-02T23:08:00Z,75.00,26.00
2026-06-02T23:19:00Z,76.00,26.00
2026-06-02T23:24:00Z,76.00,26.00
2026-06-02T23:26:00Z,76.00,24.20
2026-06-02T23:31:00Z,76.00,24.20
2026-06-02T23:46:00Z,76.00,24.20
2026-06-02T23:50:00Z,76.00,24.20
2026-06-02T23:51:00Z,76.00,24.20
2026-06-03T00:01:00Z,76.00,26.00
2026-06-03T00:03:00Z,76.00,26.00
2026-06-03T00:04:00Z,76.00,26.00
2026-06-03T00:16:00Z,76.00,26.00
2026-06-03T00:19:00Z,76.00,26.00
2026-06-03T00:27:00Z,76.00,26.00
2026-06-03T00:29:00Z,76.00,24.00
2026-06-03T00:40:00Z,76.00,26.00
2026-06-03T00:51:00Z,76.00,24.00
2026-06-03T01:11:00Z,76.00,26.00
2026-06-03T01:17:00Z,76.00,26.00
2026-06-03T01:20:00Z,76.00,26.00
2026-06-03T01:23:00Z,76.00,26.00
2026-06-03T01:24:00Z,76.00,25.00
2026-06-03T01:27:00Z,76.00,25.00
2026-06-03T01:37:00Z,76.00,25.00
2026-06-03T01:40:00Z,76.00,24.00
2026-06-03T01:49:00Z,76.00,25.00
2026-06-03T01:51:00Z,76.00,25.00
2026-06-03T01:52:00Z,76.00,25.00
2026-06-03T01:55:00Z,76.00,25.00
2026-06-03T02:10:00Z,76.00,25.00
2026-06-03T02:11:00Z,76.00,25.00
2026-06-03T02:16:00Z,76.00,24.00
2026-06-03T02:40:00Z,75.00,25.80
2026-06-03T02:41:00Z,75.00,26.00
2026-06-03T02:44:00Z,75.00,26.00
2026-06-03T02:49:00Z,75.00,26.00
2026-06-03T02:57:00Z,75.00,26.00
2026-06-03T03:04:00Z,75.00,26.00
2026-06-03T03:05:00Z,75.00,26.00
2026-06-03T03:10:00Z,75.00,26.00
2026-06-03T03:12:00Z,75.00,27.00
2026-06-03T03:17:00Z,75.00,27.00
2026-06-03T03:19:00Z,75.00,27.00
2026-06-03T03:23:00Z,75.00,27.00
2026-06-03T03:25:00Z,75.00,27.00
2026-06-03T03:27:00Z,75.00,27.00
2026-06-03T03:30:00Z,75.00,27.00
2026-06-03T03:40:00Z,75.00,27.00
2026-06-03T03:41:00Z,75.00,27.00
2026-06-03T03:42:00Z,75.00,27.00
2026-06-03T03:44:00Z,74.91,27.00
2026-06-03T03:48:00Z,74.91,25.00
2026-06-03T03:51:00Z,75.00,25.00
2026-06-03T03:53:00Z,75.00,25.00
2026-06-03T03:55:00Z,75.00,27.00
2026-06-03T03:57:00Z,75.00,27.00
2026-06-03T04:00:00Z,75.00,27.00
2026-06-03T04:04:00Z,75.00,27.00
2026-06-03T04:08:00Z,75.00,27.00
2026-06-03T04:11:00Z,75.00,27.00
2026-06-03T04:15:00Z,75.00,27.00
2026-06-03T04:16:00Z,75.00,27.00
2026-06-03T04:19:00Z,75.00,27.00
2026-06-03T04:20:00Z,75.00,27.00
2026-06-03T04:23:00Z,75.00,27.00
2026-06-03T04:28:00Z,75.00,27.00
2026-06-03T04:29:00Z,75.00,27.00
2026-06-03T04:30:00Z,75.00,27.00
2026-06-03T04:31:00Z,75.00,27.00
2026-06-03T04:32:00Z,75.00,27.00
2026-06-03T04:35:00Z,75.00,27.00
2026-06-03T04:38:00Z,75.00,27.00
2026-06-03T04:42:00Z,75.00,27.00
2026-06-03T04:48:00Z,75.00,27.00
2026-06-03T04:49:00Z,75.00,27.00
2026-06-03T04:50:00Z,75.00,27.00
2026-06-03T04:52:00Z,75.00,27.00
2026-06-03T04:53:00Z,74.36,27.00
2026-06-03T04:56:00Z,74.36,27.00
2026-06-03T04:58:00Z,75.00,27.00
2026-06-03T04:59:00Z,75.00,27.00
2026-06-03T05:01:00Z,75.00,27.00
2026-06-03T05:02:00Z,75.00,27.00
2026-06-03T05:03:00Z,75.00,27.00
2026-06-03T05:06:00Z,75.00,27.00
2026-06-03T05:08:00Z,75.00,27.00
2026-06-03T05:09:00Z,75.00,27.00
2026-06-03T05:11:00Z,75.00,26.95
2026-06-03T05:15:00Z,75.00,26.95
2026-06-03T05:17:00Z,75.00,27.00
2026-06-03T05:18:00Z,75.00,27.00
2026-06-03T05:20:00Z,75.00,27.00
2026-06-03T05:21:00Z,75.00,27.00
2026-06-03T05:22:00Z,75.00,27.00
2026-06-03T05:23:00Z,75.00,27.00
2026-06-03T05:25:00Z,75.00,27.00
2026-06-03T05:28:00Z,75.00,27.94
2026-06-03T05:31:00Z,75.00,27.00
2026-06-03T05:33:00Z,75.00,27.00
2026-06-03T05:35:00Z,75.00,27.00
2026-06-03T05:37:00Z,75.00,24.82
2026-06-03T05:42:00Z,75.00,26.00
2026-06-03T05:44:00Z,75.00,27.00
2026-06-03T05:47:00Z,75.00,27.00
2026-06-03T05:52:00Z,75.00,27.00
2026-06-03T05:54:00Z,75.00,27.00
2026-06-03T05:55:00Z,75.00,27.00
2026-06-03T05:57:00Z,74.00,27.00
2026-06-03T05:58:00Z,74.00,27.00
2026-06-03T06:01:00Z,75.00,25.00
2026-06-03T06:02:00Z,75.00,25.00
2026-06-03T06:08:00Z,75.00,27.92
2026-06-03T06:11:00Z,75.00,28.00
2026-06-03T06:13:00Z,75.00,28.00
2026-06-03T06:24:00Z,75.00,27.00
2026-06-03T06:25:00Z,75.00,28.00
2026-06-03T06:27:00Z,75.00,28.00
2026-06-03T06:35:00Z,75.00,28.00
2026-06-03T06:37:00Z,75.00,28.00
2026-06-03T06:41:00Z,75.00,27.00
2026-06-03T06:58:00Z,75.00,28.00
2026-06-03T07:00:00Z,75.00,28.00
2026-06-03T07:01:00Z,75.00,27.00
2026-06-03T07:02:00Z,75.00,27.00
2026-06-03T07:12:00Z,75.00,27.00
2026-06-03T07:13:00Z,75.00,27.99
2026-06-03T07:14:00Z,75.00,28.00
2026-06-03T07:17:00Z,75.00,28.00
2026-06-03T07:28:00Z,75.00,28.00
2026-06-03T07:29:00Z,75.00,28.00
2026-06-03T07:42:00Z,75.00,28.00
2026-06-03T07:44:00Z,75.00,28.00
2026-06-03T07:47:00Z,75.00,28.00
2026-06-03T07:48:00Z,75.00,28.00
2026-06-03T07:49:00Z,75.00,28.00
2026-06-03T07:52:00Z,75.00,28.00
2026-06-03T07:55:00Z,75.00,28.00
2026-06-03T07:56:00Z,75.00,28.00
2026-06-03T08:00:00Z,75.00,28.00
2026-06-03T08:01:00Z,75.00,28.00
2026-06-03T08:02:00Z,75.00,28.00
2026-06-03T08:03:00Z,75.00,28.00
2026-06-03T08:04:00Z,75.00,28.00
2026-06-03T08:05:00Z,75.00,28.00
2026-06-03T08:06:00Z,75.00,29.92
2026-06-03T08:07:00Z,74.00,30.00
2026-06-03T08:08:00Z,74.00,29.00
2026-06-03T08:09:00Z,74.00,27.28
2026-06-03T08:10:00Z,74.00,26.24
2026-06-03T08:11:00Z,77.68,24.70
2026-06-03T08:12:00Z,83.94,24.08
2026-06-03T08:13:00Z,79.50,19.57
2026-06-03T08:14:00Z,75.72,22.44
2026-06-03T08:15:00Z,76.99,24.75
2026-06-03T08:16:00Z,73.37,26.17
2026-06-03T08:17:00Z,70.75,32.67
2026-06-03T08:18:00Z,67.00,32.63
2026-06-03T08:19:00Z,68.00,30.00
2026-06-03T08:20:00Z,70.00,29.00
2026-06-03T08:21:00Z,71.63,29.71
2026-06-03T08:22:00Z,70.94,28.80
2026-06-03T08:23:00Z,74.96,28.00
2026-06-03T08:24:00Z,82.09,18.09
2026-06-03T08:25:00Z,83.00,18.23
2026-06-03T08:26:00Z,81.44,19.42
2026-06-03T08:27:00Z,82.39,18.98
2026-06-03T08:28:00Z,83.53,16.94
2026-06-03T08:29:00Z,84.05,15.37
2026-06-03T08:30:00Z,85.28,14.00
2026-06-03T08:31:00Z,87.00,14.00
2026-06-03T08:32:00Z,86.00,16.00
2026-06-03T08:33:00Z,86.00,17.00
2026-06-03T08:35:00Z,86.00,15.00
2026-06-03T08:36:00Z,87.01,14.59
2026-06-03T08:37:00Z,87.94,13.00
2026-06-03T08:38:00Z,88.00,12.77
2026-06-03T08:39:00Z,89.38,10.93
2026-06-03T08:40:00Z,89.38,11.00
2026-06-03T08:41:00Z,90.79,9.99
2026-06-03T08:42:00Z,89.80,10.75
2026-06-03T08:43:00Z,91.00,10.16
2026-06-03T08:44:00Z,91.00,10.00
2026-06-03T08:45:00Z,89.60,12.00
2026-06-03T08:46:00Z,88.00,13.00
2026-06-03T08:47:00Z,88.20,12.00
2026-06-03T08:48:00Z,87.90,14.90
2026-06-03T08:49:00Z,86.59,15.12
2026-06-03T08:50:00Z,82.00,15.91
2026-06-03T08:51:00Z,84.98,15.43
2026-06-03T08:52:00Z,79.81,20.64
2026-06-03T08:53:00Z,79.12,22.00
2026-06-03T08:54:00Z,78.42,21.94
2026-06-03T08:55:00Z,78.42,24.78
2026-06-03T08:56:00Z,77.00,25.00
2026-06-03T08:57:00Z,76.18,26.67
2026-06-03T08:58:00Z,76.00,23.39
2026-06-03T08:59:00Z,76.98,23.89
2026-06-03T09:00:00Z,77.01,24.00
2026-06-03T09:01:00Z,77.95,24.00
2026-06-03T09:02:00Z,81.29,19.94
2026-06-03T09:03:00Z,84.30,16.53
2026-06-03T09:04:00Z,81.00,20.43
2026-06-03T09:05:00Z,79.00,22.72
2026-06-03T09:06:00Z,81.00,19.28
2026-06-03T09:07:00Z,85.81,18.17
2026-06-03T09:08:00Z,89.18,11.03
2026-06-03T09:09:00Z,88.86,11.74
2026-06-03T09:10:00Z,91.00,10.34
2026-06-03T09:11:00Z,91.00,10.01
2026-06-03T09:12:00Z,91.00,10.85
2026-06-03T09:13:00Z,89.00,11.44
2026-06-03T09:14:00Z,88.00,14.17
2026-06-03T09:15:00Z,84.61,15.32
2026-06-03T09:16:00Z,85.64,15.34
2026-06-03T09:17:00Z,88.98,13.00
2026-06-03T09:18:00Z,89.00,12.03
2026-06-03T09:19:00Z,90.00,13.55
2026-06-03T09:20:00Z,88.74,11.00
2026-06-03T09:21:00Z,87.21,12.16
2026-06-03T09:22:00Z,87.00,13.37
2026-06-03T09:23:00Z,89.33,10.76
2026-06-03T09:24:00Z,88.42,10.22
2026-06-03T09:25:00Z,89.29,10.83
2026-06-03T09:26:00Z,92.00,8.13
2026-06-03T09:27:00Z,90.03,9.38
2026-06-03T09:28:00Z,87.79,13.12
2026-06-03T09:29:00Z,87.09,13.21
2026-06-03T09:30:00Z,87.09,11.45
2026-06-03T09:31:00Z,89.00,12.00
2026-06-03T09:32:00Z,84.59,14.64
2026-06-03T09:33:00Z,71.87,28.53
2026-06-03T09:34:00Z,69.00,31.50
2026-06-03T09:35:00Z,67.25,32.84
2026-06-03T09:36:00Z,67.40,32.69
2026-06-03T09:37:00Z,67.13,33.73
