# event_ticker=KXATPMATCH-25SEP26TIECER
# final_score=4-6 6-3 6-4
# score_resolution=6-4 3-6 4-6
# match_winner=Learner Tien
# fav_player=Francisco Cerundolo
# dog_player=Learner Tien
# kalshi_date=2025-09-26
timestamp,Francisco Cerundolo,Learner Tien
2025-09-26T05:15:00Z,56.00,44.00
2025-09-26T05:17:00Z,56.00,46.00
2025-09-26T05:18:00Z,59.90,43.00
2025-09-26T05:23:00Z,59.90,44.00
2025-09-26T05:25:00Z,56.75,44.00
2025-09-26T05:26:00Z,57.00,44.00
2025-09-26T05:27:00Z,57.00,45.00
2025-09-26T05:29:00Z,57.00,45.00
2025-09-26T05:31:00Z,57.00,45.00
2025-09-26T05:32:00Z,57.00,45.58
2025-09-26T05:34:00Z,56.00,45.58
2025-09-26T05:35:00Z,56.00,45.58
2025-09-26T05:36:00Z,56.00,45.00
2025-09-26T05:42:00Z,56.00,45.00
2025-09-26T05:43:00Z,56.00,45.50
2025-09-26T05:44:00Z,56.00,45.50
2025-09-26T05:45:00Z,57.20,44.00
2025-09-26T05:46:00Z,58.00,44.00
2025-09-26T05:47:00Z,58.00,44.00
2025-09-26T05:48:00Z,58.00,45.00
2025-09-26T05:49:00Z,56.90,45.00
2025-09-26T05:50:00Z,56.56,45.00
2025-09-26T05:51:00Z,57.70,45.00
2025-09-26T05:52:00Z,57.49,45.00
2025-09-26T05:53:00Z,58.00,45.00
2025-09-26T05:55:00Z,58.00,45.07
2025-09-26T05:56:00Z,57.76,45.28
2025-09-26T05:57:00Z,58.00,44.00
2025-09-26T05:58:00Z,58.00,45.11
2025-09-26T05:59:00Z,57.00,45.06
2025-09-26T06:00:00Z,55.39,46.44
2025-09-26T06:01:00Z,55.39,50.50
2025-09-26T06:02:00Z,50.65,51.00
2025-09-26T06:03:00Z,52.37,44.00
2025-09-26T06:04:00Z,49.68,51.55
2025-09-26T06:05:00Z,43.43,58.57
2025-09-26T06:06:00Z,36.00,66.29
2025-09-26T06:07:00Z,29.20,70.38
2025-09-26T06:08:00Z,32.33,68.98
2025-09-26T06:09:00Z,33.02,68.87
2025-09-26T06:11:00Z,32.70,67.93
2025-09-26T06:12:00Z,36.56,64.53
2025-09-26T06:13:00Z,38.44,60.99
2025-09-26T06:14:00Z,40.00,67.00
2025-09-26T06:15:00Z,40.00,66.63
2025-09-26T06:16:00Z,30.05,66.63
2025-09-26T06:17:00Z,29.08,69.70
2025-09-26T06:18:00Z,32.00,67.06
2025-09-26T06:19:00Z,32.09,67.06
2025-09-26T06:20:00Z,34.96,68.03
2025-09-26T06:21:00Z,35.00,65.10
2025-09-26T06:22:00Z,36.78,59.70
2025-09-26T06:23:00Z,45.24,57.21
2025-09-26T06:24:00Z,43.27,62.19
2025-09-26T06:25:00Z,43.78,58.02
2025-09-26T06:26:00Z,49.37,53.00
2025-09-26T06:27:00Z,49.37,51.94
2025-09-26T06:28:00Z,54.76,46.01
2025-09-26T06:29:00Z,56.50,46.92
2025-09-26T06:30:00Z,54.00,48.02
2025-09-26T06:31:00Z,53.00,50.00
2025-09-26T06:32:00Z,55.00,48.00
2025-09-26T06:33:00Z,62.72,42.68
2025-09-26T06:34:00Z,73.00,33.49
2025-09-26T06:35:00Z,73.91,24.58
2025-09-26T06:36:00Z,74.13,27.00
2025-09-26T06:37:00Z,77.00,21.00
2025-09-26T06:38:00Z,79.08,19.96
2025-09-26T06:39:00Z,80.73,21.00
2025-09-26T06:40:00Z,78.00,22.00
2025-09-26T06:41:00Z,82.30,20.00
2025-09-26T06:42:00Z,78.00,20.00
2025-09-26T06:43:00Z,81.00,17.42
2025-09-26T06:44:00Z,84.34,15.63
2025-09-26T06:45:00Z,83.92,13.02
2025-09-26T06:46:00Z,89.01,10.47
2025-09-26T06:47:00Z,88.49,12.29
2025-09-26T06:48:00Z,86.81,11.00
2025-09-26T06:49:00Z,80.30,17.91
2025-09-26T06:50:00Z,80.10,20.18
2025-09-26T06:51:00Z,77.69,20.98
2025-09-26T06:52:00Z,77.69,21.00
2025-09-26T06:53:00Z,79.85,20.08
2025-09-26T06:54:00Z,79.85,25.48
2025-09-26T06:55:00Z,76.00,26.00
2025-09-26T06:56:00Z,76.96,26.00
2025-09-26T06:58:00Z,80.00,22.00
2025-09-26T06:59:00Z,80.00,20.79
2025-09-26T07:00:00Z,76.27,23.74
2025-09-26T07:01:00Z,71.47,31.31
2025-09-26T07:02:00Z,64.83,38.55
2025-09-26T07:03:00Z,61.98,39.74
2025-09-26T07:04:00Z,61.00,42.54
2025-09-26T07:05:00Z,52.46,45.04
2025-09-26T07:07:00Z,54.00,42.00
2025-09-26T07:08:00Z,59.00,43.11
2025-09-26T07:09:00Z,60.55,40.47
2025-09-26T07:10:00Z,63.00,44.50
2025-09-26T07:11:00Z,60.64,39.90
2025-09-26T07:12:00Z,60.64,40.00
2025-09-26T07:13:00Z,59.16,44.24
2025-09-26T07:14:00Z,59.16,47.69
2025-09-26T07:15:00Z,54.00,43.58
2025-09-26T07:17:00Z,57.00,43.58
2025-09-26T07:18:00Z,57.73,45.00
2025-09-26T07:19:00Z,60.00,44.00
2025-09-26T07:20:00Z,54.34,47.91
2025-09-26T07:21:00Z,53.00,48.92
2025-09-26T07:22:00Z,49.42,50.57
2025-09-26T07:23:00Z,54.63,54.08
2025-09-26T07:24:00Z,48.00,56.42
2025-09-26T07:25:00Z,40.29,59.52
2025-09-26T07:26:00Z,41.16,67.05
2025-09-26T07:27:00Z,37.08,64.28
2025-09-26T07:28:00Z,34.45,69.68
2025-09-26T07:29:00Z,44.00,64.00
2025-09-26T07:30:00Z,26.52,74.71
2025-09-26T07:31:00Z,26.52,76.01
2025-09-26T07:32:00Z,24.00,65.35
2025-09-26T07:33:00Z,24.05,78.93
2025-09-26T07:34:00Z,22.14,78.03
2025-09-26T07:35:00Z,16.93,82.11
2025-09-26T07:36:00Z,22.70,76.85
2025-09-26T07:37:00Z,23.00,76.85
2025-09-26T07:38:00Z,21.41,80.47
2025-09-26T07:39:00Z,27.00,75.90
2025-09-26T07:40:00Z,30.68,75.90
2025-09-26T07:41:00Z,30.00,70.00
2025-09-26T07:42:00Z,38.82,66.48
2025-09-26T07:43:00Z,34.53,68.75
2025-09-26T07:44:00Z,30.99,67.54
2025-09-26T07:45:00Z,24.02,74.25
2025-09-26T07:46:00Z,22.88,78.74
2025-09-26T07:47:00Z,28.18,74.24
2025-09-26T07:48:00Z,37.96,73.00
2025-09-26T07:49:00Z,37.96,74.00
2025-09-26T07:50:00Z,25.00,74.00
2025-09-26T07:51:00Z,21.14,78.97
2025-09-26T07:52:00Z,26.20,65.39
2025-09-26T07:53:00Z,39.93,50.78
2025-09-26T07:54:00Z,57.30,42.74
2025-09-26T07:55:00Z,61.45,36.11
2025-09-26T07:56:00Z,59.28,41.68
2025-09-26T07:57:00Z,64.88,41.68
2025-09-26T07:58:00Z,68.57,34.98
2025-09-26T07:59:00Z,67.20,35.52
2025-09-26T08:00:00Z,62.89,41.00
2025-09-26T08:01:00Z,57.99,41.27
2025-09-26T08:02:00Z,57.99,44.07
2025-09-26T08:03:00Z,57.88,40.58
2025-09-26T08:04:00Z,64.45,36.33
2025-09-26T08:05:00Z,64.60,37.75
2025-09-26T08:06:00Z,64.70,47.23
2025-09-26T08:07:00Z,53.15,58.07
2025-09-26T08:08:00Z,26.18,76.54
2025-09-26T08:09:00Z,22.00,84.85
2025-09-26T08:10:00Z,51.40,77.40
2025-09-26T08:11:00Z,23.43,80.55
2025-09-26T08:12:00Z,9.75,86.66
2025-09-26T08:13:00Z,11.24,85.17
2025-09-26T08:14:00Z,18.92,82.61
2025-09-26T08:15:00Z,3.38,97.14
2025-09-26T08:16:00Z,3.38,99.00
